t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
62,21,nan,nan,nan,nan,nan,nan
63,20,nan,nan,nan,nan,nan,nan
64,19,nan,nan,nan,nan,nan,nan
65,22,nan,nan,nan,nan,nan,nan
66,21,nan,nan,nan,nan,nan,nan
67,18,nan,nan,nan,nan,nan,nan
68,19,nan,nan,nan,nan,nan,nan
69,17,nan,nan,nan,nan,nan,nan
70,19,nan,nan,nan,nan,nan,nan
71,16,nan,nan,nan,nan,nan,nan
72,22,nan,nan,nan,nan,nan,nan
73,11,nan,nan,nan,nan,nan,nan
74,18,nan,nan,nan,nan,nan,nan
75,21,nan,nan,nan,nan,nan,nan
76,12,nan,nan,nan,nan,nan,nan
77,13,nan,nan,nan,nan,nan,nan
78,16,nan,nan,nan,nan,nan,nan
79,22,nan,nan,nan,nan,nan,nan
80,12,nan,nan,nan,nan,nan,nan
81,14,nan,nan,nan,nan,nan,nan
82,8,nan,nan,nan,nan,nan,nan
83,16,nan,nan,nan,nan,nan,nan
84,18,nan,nan,nan,nan,nan,nan
85,23,nan,nan,nan,nan,nan,nan
86,17,nan,nan,nan,nan,nan,nan
87,17,nan,nan,nan,nan,nan,nan
88,16,nan,nan,nan,nan,nan,nan
89,24,nan,nan,nan,nan,nan,nan
90,16,nan,nan,nan,nan,nan,nan
91,18,nan,nan,nan,nan,nan,nan
92,11,nan,nan,nan,nan,nan,nan
93,22,nan,nan,nan,nan,nan,nan
94,24,nan,nan,nan,nan,nan,nan
95,17,nan,nan,nan,nan,nan,nan
96,12,nan,nan,nan,nan,nan,nan
97,10,nan,nan,nan,nan,nan,nan
98,17,nan,nan,nan,nan,nan,nan
99,13,nan,nan,nan,nan,nan,nan
100,15,nan,nan,nan,nan,nan,nan
101,16,nan,nan,nan,nan,nan,nan
102,21,nan,nan,nan,nan,nan,nan
103,30,nan,nan,nan,nan,nan,nan
104,20,nan,nan,nan,nan,nan,nan
105,21,nan,nan,nan,nan,nan,nan
106,10,nan,nan,nan,nan,nan,nan
107,14,nan,nan,nan,nan,nan,nan
108,21,nan,nan,nan,nan,nan,nan
109,25,nan,nan,nan,nan,nan,nan
110,19,nan,nan,nan,nan,nan,nan
111,19,nan,nan,nan,nan,nan,nan
112,19,nan,nan,nan,nan,nan,nan
113,21,nan,nan,nan,nan,nan,nan
114,12,nan,nan,nan,nan,nan,nan
115,18,nan,nan,nan,nan,nan,nan
116,16,nan,nan,nan,nan,nan,nan
117,19,nan,nan,nan,nan,nan,nan
118,20,nan,nan,nan,nan,nan,nan
119,16,nan,nan,nan,nan,nan,nan
120,16,nan,nan,nan,nan,nan,nan
121,13,nan,nan,nan,nan,nan,nan
122,14,nan,nan,nan,nan,nan,nan
123,4,nan,nan,nan,nan,nan,nan
124,14,nan,nan,nan,nan,nan,nan
125,20,nan,nan,nan,nan,nan,nan
126,16,nan,nan,nan,nan,nan,nan
127,17,nan,nan,nan,nan,nan,nan
128,17,nan,nan,nan,nan,nan,nan
129,11,nan,nan,nan,nan,nan,nan
130,13,nan,nan,nan,nan,nan,nan
131,19,nan,nan,nan,nan,nan,nan
132,17,nan,nan,nan,nan,nan,nan
133,16,nan,nan,nan,nan,nan,nan
134,13,nan,nan,nan,nan,nan,nan
135,13,nan,nan,nan,nan,nan,nan
136,13,nan,nan,nan,nan,nan,nan
137,22,nan,nan,nan,nan,nan,nan
138,14,nan,nan,nan,nan,nan,nan
139,21,nan,nan,nan,nan,nan,nan
140,21,nan,nan,nan,nan,nan,nan
141,22,nan,nan,nan,nan,nan,nan
142,15,nan,nan,nan,nan,nan,nan
143,22,nan,nan,nan,nan,nan,nan
144,16,nan,nan,nan,nan,nan,nan
145,13,nan,nan,nan,nan,nan,nan
146,16,nan,nan,nan,nan,nan,nan
147,16,nan,nan,nan,nan,nan,nan
148,26,nan,nan,nan,nan,nan,nan
149,17,nan,nan,nan,nan,nan,nan
150,12,nan,nan,nan,nan,nan,nan
151,14,nan,nan,nan,nan,nan,nan
152,7,nan,nan,nan,nan,nan,nan
153,19,nan,nan,nan,nan,nan,nan
154,12,nan,nan,nan,nan,nan,nan
155,14,nan,nan,nan,nan,nan,nan
156,10,nan,nan,nan,nan,nan,nan
157,13,nan,nan,nan,nan,nan,nan
158,11,nan,nan,nan,nan,nan,nan
159,16,nan,nan,nan,nan,nan,nan
160,14,nan,nan,nan,nan,nan,nan
161,18,nan,nan,nan,nan,nan,nan
162,13,nan,nan,nan,nan,nan,nan
163,12,nan,nan,nan,nan,nan,nan
164,22,nan,nan,nan,nan,nan,nan
165,17,nan,nan,nan,nan,nan,nan
166,8,nan,nan,nan,nan,nan,nan
167,12,nan,nan,nan,nan,nan,nan
168,22,nan,nan,nan,nan,nan,nan
169,19,nan,nan,nan,nan,nan,nan
170,8,nan,nan,nan,nan,nan,nan
171,14,nan,nan,nan,nan,nan,nan
172,19,nan,nan,nan,nan,nan,nan
173,16,nan,nan,nan,nan,nan,nan
174,13,nan,nan,nan,nan,nan,nan
175,12,nan,nan,nan,nan,nan,nan
176,15,nan,nan,nan,nan,nan,nan
177,19,nan,nan,nan,nan,nan,nan
178,8,nan,nan,nan,nan,nan,nan
179,9,nan,nan,nan,nan,nan,nan
180,10,nan,nan,nan,nan,nan,nan
181,19,nan,nan,nan,nan,nan,nan
182,13,nan,nan,nan,nan,nan,nan
183,13,nan,nan,nan,nan,nan,nan
184,19,nan,nan,nan,nan,nan,nan
185,12,nan,nan,nan,nan,nan,nan
186,11,nan,nan,nan,nan,nan,nan
187,11,nan,nan,nan,nan,nan,nan
188,15,nan,nan,nan,nan,nan,nan
189,18,nan,nan,nan,nan,nan,nan
190,13,nan,nan,nan,nan,nan,nan
191,5,nan,nan,nan,nan,nan,nan
192,14,nan,nan,nan,nan,nan,nan
193,16,nan,nan,nan,nan,nan,nan
194,11,nan,nan,nan,nan,nan,nan
195,15,nan,nan,nan,nan,nan,nan
196,13,nan,nan,nan,nan,nan,nan
197,10,nan,nan,nan,nan,nan,nan
198,14,nan,nan,nan,nan,nan,nan
199,13,nan,nan,nan,nan,nan,nan
200,9,nan,nan,nan,nan,nan,nan
201,10,nan,nan,nan,nan,nan,nan
202,16,nan,nan,nan,nan,nan,nan
203,20,nan,nan,nan,nan,nan,nan
204,14,nan,nan,nan,nan,nan,nan
205,7,nan,nan,nan,nan,nan,nan
206,9,nan,nan,nan,nan,nan,nan
207,13,nan,nan,nan,nan,nan,nan
208,9,nan,nan,nan,nan,nan,nan
209,13,nan,nan,nan,nan,nan,nan
210,15,nan,nan,nan,nan,nan,nan
211,13,nan,nan,nan,nan,nan,nan
212,19,nan,nan,nan,nan,nan,nan
213,14,nan,nan,nan,nan,nan,nan
214,17,nan,nan,nan,nan,nan,nan
215,14,nan,nan,nan,nan,nan,nan
216,10,nan,nan,nan,nan,nan,nan
217,14,nan,nan,nan,nan,nan,nan
218,18,nan,nan,nan,nan,nan,nan
219,10,nan,nan,nan,nan,nan,nan
220,8,nan,nan,nan,nan,nan,nan
221,17,nan,nan,nan,nan,nan,nan
222,14,nan,nan,nan,nan,nan,nan
223,17,nan,nan,nan,nan,nan,nan
224,7,nan,nan,nan,nan,nan,nan
225,9,nan,nan,nan,nan,nan,nan
226,16,nan,nan,nan,nan,nan,nan
227,13,nan,nan,nan,nan,nan,nan
228,16,nan,nan,nan,nan,nan,nan
229,7,nan,nan,nan,nan,nan,nan
230,12,nan,nan,nan,nan,nan,nan
231,17,nan,nan,nan,nan,nan,nan
232,4,nan,nan,nan,nan,nan,nan
233,8,nan,nan,nan,nan,nan,nan
234,12,nan,nan,nan,nan,nan,nan
235,11,nan,nan,nan,nan,nan,nan
236,13,nan,nan,nan,nan,nan,nan
237,14,nan,nan,nan,nan,nan,nan
238,10,nan,nan,nan,nan,nan,nan
239,9,nan,nan,nan,nan,nan,nan
240,8,nan,nan,nan,nan,nan,nan
241,10,nan,nan,nan,nan,nan,nan
242,11,nan,nan,nan,nan,nan,nan
243,17,nan,nan,nan,nan,nan,nan
244,8,nan,nan,nan,nan,nan,nan
245,15,nan,nan,nan,nan,nan,nan
246,7,nan,nan,nan,nan,nan,nan
247,13,nan,nan,nan,nan,nan,nan
248,16,nan,nan,nan,nan,nan,nan
249,15,nan,nan,nan,nan,nan,nan
250,9,nan,nan,nan,nan,nan,nan
251,11,nan,nan,nan,nan,nan,nan
252,10,nan,nan,nan,nan,nan,nan
253,15,nan,nan,nan,nan,nan,nan
254,11,nan,nan,nan,nan,nan,nan
255,9,nan,nan,nan,nan,nan,nan
256,11,nan,nan,nan,nan,nan,nan
257,13,nan,nan,nan,nan,nan,nan
258,12,nan,nan,nan,nan,nan,nan
259,5,nan,nan,nan,nan,nan,nan
260,7,nan,nan,nan,nan,nan,nan
261,8,nan,nan,nan,nan,nan,nan
262,15,nan,nan,nan,nan,nan,nan
263,14,nan,nan,nan,nan,nan,nan
264,11,nan,nan,nan,nan,nan,nan
265,11,nan,nan,nan,nan,nan,nan
266,10,nan,nan,nan,nan,nan,nan
267,10,nan,nan,nan,nan,nan,nan
268,10,nan,nan,nan,nan,nan,nan
269,16,nan,nan,nan,nan,nan,nan
270,10,nan,nan,nan,nan,nan,nan
271,9,nan,nan,nan,nan,nan,nan
272,9,nan,nan,nan,nan,nan,nan
273,9,nan,nan,nan,nan,nan,nan
274,11,nan,nan,nan,nan,nan,nan
275,10,nan,nan,nan,nan,nan,nan
276,10,nan,nan,nan,nan,nan,nan
277,16,nan,nan,nan,nan,nan,nan
278,16,nan,nan,nan,nan,nan,nan
279,13,nan,nan,nan,nan,nan,nan
280,16,nan,nan,nan,nan,nan,nan
281,12,nan,nan,nan,nan,nan,nan
282,13,nan,nan,nan,nan,nan,nan
283,10,nan,nan,nan,nan,nan,nan
284,9,nan,nan,nan,nan,nan,nan
285,12,nan,nan,nan,nan,nan,nan
286,19,nan,nan,nan,nan,nan,nan
287,13,nan,nan,nan,nan,nan,nan
288,7,nan,nan,nan,nan,nan,nan
289,4,nan,nan,nan,nan,nan,nan
290,12,nan,nan,nan,nan,nan,nan
291,11,nan,nan,nan,nan,nan,nan
292,7,nan,nan,nan,nan,nan,nan
293,16,nan,nan,nan,nan,nan,nan
294,11,nan,nan,nan,nan,nan,nan
295,8,nan,nan,nan,nan,nan,nan
296,10,nan,nan,nan,nan,nan,nan
297,5,nan,nan,nan,nan,nan,nan
298,4,nan,nan,nan,nan,nan,nan
299,19,nan,nan,nan,nan,nan,nan
300,13,nan,nan,nan,nan,nan,nan
301,16,nan,nan,nan,nan,nan,nan
302,3,nan,nan,nan,nan,nan,nan
303,10,nan,nan,nan,nan,nan,nan
304,11,nan,nan,nan,nan,nan,nan
305,17,nan,nan,nan,nan,nan,nan
306,10,nan,nan,nan,nan,nan,nan
307,11,nan,nan,nan,nan,nan,nan
308,9,nan,nan,nan,nan,nan,nan
309,6,nan,nan,nan,nan,nan,nan
310,8,nan,nan,nan,nan,nan,nan
311,4,nan,nan,nan,nan,nan,nan
312,12,nan,nan,nan,nan,nan,nan
313,16,nan,nan,nan,nan,nan,nan
314,12,nan,nan,nan,nan,nan,nan
315,11,nan,nan,nan,nan,nan,nan
316,9,nan,nan,nan,nan,nan,nan
317,7,nan,nan,nan,nan,nan,nan
318,12,nan,nan,nan,nan,nan,nan
319,7,nan,nan,nan,nan,nan,nan
320,10,nan,nan,nan,nan,nan,nan
321,6,nan,nan,nan,nan,nan,nan
322,10,nan,nan,nan,nan,nan,nan
323,11,nan,nan,nan,nan,nan,nan
324,6,nan,nan,nan,nan,nan,nan
325,9,nan,nan,nan,nan,nan,nan
326,10,nan,nan,nan,nan,nan,nan
327,11,nan,nan,nan,nan,nan,nan
328,11,nan,nan,nan,nan,nan,nan
329,10,nan,nan,nan,nan,nan,nan
330,10,nan,nan,nan,nan,nan,nan
331,5,nan,nan,nan,nan,nan,nan
332,7,nan,nan,nan,nan,nan,nan
333,5,nan,nan,nan,nan,nan,nan
334,6,nan,nan,nan,nan,nan,nan
335,14,nan,nan,nan,nan,nan,nan
336,5,nan,nan,nan,nan,nan,nan
337,9,nan,nan,nan,nan,nan,nan
338,6,nan,nan,nan,nan,nan,nan
339,10,nan,nan,nan,nan,nan,nan
340,12,nan,nan,nan,nan,nan,nan
341,11,nan,nan,nan,nan,nan,nan
342,3,nan,nan,nan,nan,nan,nan
343,8,nan,nan,nan,nan,nan,nan
344,9,nan,nan,nan,nan,nan,nan
345,17,nan,nan,nan,nan,nan,nan
346,7,nan,nan,nan,nan,nan,nan
347,5,nan,nan,nan,nan,nan,nan
348,9,nan,nan,nan,nan,nan,nan
349,9,nan,nan,nan,nan,nan,nan
350,8,nan,nan,nan,nan,nan,nan
351,13,nan,nan,nan,nan,nan,nan
352,7,nan,nan,nan,nan,nan,nan
353,11,nan,nan,nan,nan,nan,nan
354,8,nan,nan,nan,nan,nan,nan
355,8,nan,nan,nan,nan,nan,nan
356,14,nan,nan,nan,nan,nan,nan
357,16,nan,nan,nan,nan,nan,nan
358,12,nan,nan,nan,nan,nan,nan
359,9,nan,nan,nan,nan,nan,nan
360,9,nan,nan,nan,nan,nan,nan
361,12,nan,nan,nan,nan,nan,nan
362,14,nan,nan,nan,nan,nan,nan
363,11,nan,nan,nan,nan,nan,nan
364,11,nan,nan,nan,nan,nan,nan
365,4,nan,nan,nan,nan,nan,nan
366,9,nan,nan,nan,nan,nan,nan
367,9,nan,nan,nan,nan,nan,nan
368,14,nan,nan,nan,nan,nan,nan
369,11,nan,nan,nan,nan,nan,nan
370,14,nan,nan,nan,nan,nan,nan
371,7,nan,nan,nan,nan,nan,nan
372,6,nan,nan,nan,nan,nan,nan
373,18,nan,nan,nan,nan,nan,nan
374,8,nan,nan,nan,nan,nan,nan
375,11,nan,nan,nan,nan,nan,nan
376,9,nan,nan,nan,nan,nan,nan
377,8,nan,nan,nan,nan,nan,nan
378,9,nan,nan,nan,nan,nan,nan
379,5,nan,nan,nan,nan,nan,nan
380,11,nan,nan,nan,nan,nan,nan
381,9,nan,nan,nan,nan,nan,nan
382,9,nan,nan,nan,nan,nan,nan
383,10,nan,nan,nan,nan,nan,nan
384,14,nan,nan,nan,nan,nan,nan
385,8,nan,nan,nan,nan,nan,nan
386,11,nan,nan,nan,nan,nan,nan
387,9,nan,nan,nan,nan,nan,nan
388,8,nan,nan,nan,nan,nan,nan
389,14,nan,nan,nan,nan,nan,nan
390,11,nan,nan,nan,nan,nan,nan
391,5,nan,nan,nan,nan,nan,nan
392,11,nan,nan,nan,nan,nan,nan
393,5,nan,nan,nan,nan,nan,nan
394,9,nan,nan,nan,nan,nan,nan
395,9,nan,nan,nan,nan,nan,nan
396,6,nan,nan,nan,nan,nan,nan
397,8,nan,nan,nan,nan,nan,nan
398,5,nan,nan,nan,nan,nan,nan
399,9,nan,nan,nan,nan,nan,nan
400,7,nan,nan,nan,nan,nan,nan
401,7,nan,nan,nan,nan,nan,nan
402,5,nan,nan,nan,nan,nan,nan
403,10,nan,nan,nan,nan,nan,nan
404,8,nan,nan,nan,nan,nan,nan
405,14,nan,nan,nan,nan,nan,nan
406,12,nan,nan,nan,nan,nan,nan
407,7,nan,nan,nan,nan,nan,nan
408,8,nan,nan,nan,nan,nan,nan
409,11,nan,nan,nan,nan,nan,nan
410,16,nan,nan,nan,nan,nan,nan
411,11,nan,nan,nan,nan,nan,nan
412,11,nan,nan,nan,nan,nan,nan
413,11,nan,nan,nan,nan,nan,nan
414,10,nan,nan,nan,nan,nan,nan
415,11,nan,nan,nan,nan,nan,nan
416,11,nan,nan,nan,nan,nan,nan
417,6,nan,nan,nan,nan,nan,nan
418,6,nan,nan,nan,nan,nan,nan
419,8,nan,nan,nan,nan,nan,nan
420,7,nan,nan,nan,nan,nan,nan
421,7,nan,nan,nan,nan,nan,nan
422,7,nan,nan,nan,nan,nan,nan
423,6,nan,nan,nan,nan,nan,nan
424,11,nan,nan,nan,nan,nan,nan
425,9,nan,nan,nan,nan,nan,nan
426,11,nan,nan,nan,nan,nan,nan
427,11,nan,nan,nan,nan,nan,nan
428,8,nan,nan,nan,nan,nan,nan
429,10,nan,nan,nan,nan,nan,nan
430,5,nan,nan,nan,nan,nan,nan
431,6,nan,nan,nan,nan,nan,nan
432,9,nan,nan,nan,nan,nan,nan
433,9,nan,nan,nan,nan,nan,nan
434,4,nan,nan,nan,nan,nan,nan
435,13,nan,nan,nan,nan,nan,nan
436,8,nan,nan,nan,nan,nan,nan
437,9,nan,nan,nan,nan,nan,nan
438,12,nan,nan,nan,nan,nan,nan
439,5,nan,nan,nan,nan,nan,nan
440,9,nan,nan,nan,nan,nan,nan
441,5,nan,nan,nan,nan,nan,nan
442,10,nan,nan,nan,nan,nan,nan
443,11,nan,nan,nan,nan,nan,nan
444,11,nan,nan,nan,nan,nan,nan
445,10,nan,nan,nan,nan,nan,nan
446,5,nan,nan,nan,nan,nan,nan
447,8,nan,nan,nan,nan,nan,nan
448,7,nan,nan,nan,nan,nan,nan
449,9,nan,nan,nan,nan,nan,nan
450,9,nan,nan,nan,nan,nan,nan
451,5,nan,nan,nan,nan,nan,nan
452,7,nan,nan,nan,nan,nan,nan
453,8,nan,nan,nan,nan,nan,nan
454,11,nan,nan,nan,nan,nan,nan
455,6,nan,nan,nan,nan,nan,nan
456,10,nan,nan,nan,nan,nan,nan
457,7,nan,nan,nan,nan,nan,nan
458,8,nan,nan,nan,nan,nan,nan
459,7,nan,nan,nan,nan,nan,nan
460,15,nan,nan,nan,nan,nan,nan
461,6,nan,nan,nan,nan,nan,nan
462,8,nan,nan,nan,nan,nan,nan
463,8,nan,nan,nan,nan,nan,nan
464,5,nan,nan,nan,nan,nan,nan
465,7,nan,nan,nan,nan,nan,nan
466,8,nan,nan,nan,nan,nan,nan
467,8,nan,nan,nan,nan,nan,nan
468,12,nan,nan,nan,nan,nan,nan
469,9,nan,nan,nan,nan,nan,nan
470,9,nan,nan,nan,nan,nan,nan
471,15,nan,nan,nan,nan,nan,nan
472,10,nan,nan,nan,nan,nan,nan
473,8,nan,nan,nan,nan,nan,nan
474,9,nan,nan,nan,nan,nan,nan
475,8,nan,nan,nan,nan,nan,nan
476,8,nan,nan,nan,nan,nan,nan
477,9,nan,nan,nan,nan,nan,nan
478,7,nan,nan,nan,nan,nan,nan
479,3,nan,nan,nan,nan,nan,nan
480,12,nan,nan,nan,nan,nan,nan
481,10,nan,nan,nan,nan,nan,nan
482,4,nan,nan,nan,nan,nan,nan
483,8,nan,nan,nan,nan,nan,nan
484,9,nan,nan,nan,nan,nan,nan
485,10,nan,nan,nan,nan,nan,nan
486,14,nan,nan,nan,nan,nan,nan
487,9,nan,nan,nan,nan,nan,nan
488,9,nan,nan,nan,nan,nan,nan
489,12,nan,nan,nan,nan,nan,nan
490,7,nan,nan,nan,nan,nan,nan
491,16,nan,nan,nan,nan,nan,nan
492,10,nan,nan,nan,nan,nan,nan
493,11,nan,nan,nan,nan,nan,nan
494,9,nan,nan,nan,nan,nan,nan
495,9,nan,nan,nan,nan,nan,nan
496,8,nan,nan,nan,nan,nan,nan
497,11,nan,nan,nan,nan,nan,nan
498,4,nan,nan,nan,nan,nan,nan
499,8,nan,nan,nan,nan,nan,nan
500,9,nan,nan,nan,nan,nan,nan
501,11,nan,nan,nan,nan,nan,nan
502,6,nan,nan,nan,nan,nan,nan
503,10,nan,nan,nan,nan,nan,nan
504,7,nan,nan,nan,nan,nan,nan
505,9,nan,nan,nan,nan,nan,nan
506,10,nan,nan,nan,nan,nan,nan
507,7,nan,nan,nan,nan,nan,nan
508,14,nan,nan,nan,nan,nan,nan
509,5,nan,nan,nan,nan,nan,nan
510,8,nan,nan,nan,nan,nan,nan
511,13,nan,nan,nan,nan,nan,nan
512,6,nan,nan,nan,nan,nan,nan
513,9,nan,nan,nan,nan,nan,nan
514,6,nan,nan,nan,nan,nan,nan
515,6,nan,nan,nan,nan,nan,nan
516,6,nan,nan,nan,nan,nan,nan
517,10,nan,nan,nan,nan,nan,nan
518,8,nan,nan,nan,nan,nan,nan
519,7,nan,nan,nan,nan,nan,nan
520,5,nan,nan,nan,nan,nan,nan
521,6,nan,nan,nan,nan,nan,nan
522,8,nan,nan,nan,nan,nan,nan
523,9,nan,nan,nan,nan,nan,nan
524,10,nan,nan,nan,nan,nan,nan
525,7,nan,nan,nan,nan,nan,nan
526,12,nan,nan,nan,nan,nan,nan
527,7,nan,nan,nan,nan,nan,nan
528,9,nan,nan,nan,nan,nan,nan
529,10,nan,nan,nan,nan,nan,nan
530,12,nan,nan,nan,nan,nan,nan
531,10,nan,nan,nan,nan,nan,nan
532,5,nan,nan,nan,nan,nan,nan
533,11,nan,nan,nan,nan,nan,nan
534,9,nan,nan,nan,nan,nan,nan
535,6,nan,nan,nan,nan,nan,nan
536,8,nan,nan,nan,nan,nan,nan
537,12,nan,nan,nan,nan,nan,nan
538,8,nan,nan,nan,nan,nan,nan
539,6,nan,nan,nan,nan,nan,nan
540,4,nan,nan,nan,nan,nan,nan
541,10,nan,nan,nan,nan,nan,nan
542,4,nan,nan,nan,nan,nan,nan
543,10,nan,nan,nan,nan,nan,nan
544,6,nan,nan,nan,nan,nan,nan
545,21,nan,nan,nan,nan,nan,nan
546,13,nan,nan,nan,nan,nan,nan
547,12,nan,nan,nan,nan,nan,nan
548,4,nan,nan,nan,nan,nan,nan
549,10,nan,nan,nan,nan,nan,nan
550,7,nan,nan,nan,nan,nan,nan
551,11,nan,nan,nan,nan,nan,nan
552,9,nan,nan,nan,nan,nan,nan
553,10,nan,nan,nan,nan,nan,nan
554,12,nan,nan,nan,nan,nan,nan
555,11,nan,nan,nan,nan,nan,nan
556,5,nan,nan,nan,nan,nan,nan
557,5,nan,nan,nan,nan,nan,nan
558,3,nan,nan,nan,nan,nan,nan
559,8,nan,nan,nan,nan,nan,nan
560,5,nan,nan,nan,nan,nan,nan
561,9,nan,nan,nan,nan,nan,nan
562,7,nan,nan,nan,nan,nan,nan
563,10,nan,nan,nan,nan,nan,nan
564,5,nan,nan,nan,nan,nan,nan
565,12,nan,nan,nan,nan,nan,nan
566,7,nan,nan,nan,nan,nan,nan
567,11,nan,nan,nan,nan,nan,nan
568,5,nan,nan,nan,nan,nan,nan
569,8,nan,nan,nan,nan,nan,nan
570,15,nan,nan,nan,nan,nan,nan
571,14,nan,nan,nan,nan,nan,nan
572,6,nan,nan,nan,nan,nan,nan
573,8,nan,nan,nan,nan,nan,nan
574,4,nan,nan,nan,nan,nan,nan
575,3,nan,nan,nan,nan,nan,nan
576,11,nan,nan,nan,nan,nan,nan
577,6,nan,nan,nan,nan,nan,nan
578,6,nan,nan,nan,nan,nan,nan
579,8,nan,nan,nan,nan,nan,nan
580,9,nan,nan,nan,nan,nan,nan
581,8,nan,nan,nan,nan,nan,nan
582,9,nan,nan,nan,nan,nan,nan
583,5,nan,nan,nan,nan,nan,nan
584,8,nan,nan,nan,nan,nan,nan
585,13,nan,nan,nan,nan,nan,nan
586,11,nan,nan,nan,nan,nan,nan
587,10,nan,nan,nan,nan,nan,nan
588,6,nan,nan,nan,nan,nan,nan
589,11,nan,nan,nan,nan,nan,nan
590,7,nan,nan,nan,nan,nan,nan
591,11,nan,nan,nan,nan,nan,nan
592,9,nan,nan,nan,nan,nan,nan
593,6,nan,nan,nan,nan,nan,nan
594,9,nan,nan,nan,nan,nan,nan
595,10,nan,nan,nan,nan,nan,nan
596,5,nan,nan,nan,nan,nan,nan
597,4,nan,nan,nan,nan,nan,nan
598,8,nan,nan,nan,nan,nan,nan
599,5,nan,nan,nan,nan,nan,nan
600,4,nan,nan,nan,nan,nan,nan
601,10,nan,nan,nan,nan,nan,nan
602,5,nan,nan,nan,nan,nan,nan
603,12,nan,nan,nan,nan,nan,nan
604,14,nan,nan,nan,nan,nan,nan
605,11,nan,nan,nan,nan,nan,nan
606,7,nan,nan,nan,nan,nan,nan
607,8,nan,nan,nan,nan,nan,nan
608,9,nan,nan,nan,nan,nan,nan
609,7,nan,nan,nan,nan,nan,nan
610,7,nan,nan,nan,nan,nan,nan
611,7,nan,nan,nan,nan,nan,nan
612,3,nan,nan,nan,nan,nan,nan
613,10,nan,nan,nan,nan,nan,nan
614,8,nan,nan,nan,nan,nan,nan
615,7,nan,nan,nan,nan,nan,nan
616,12,nan,nan,nan,nan,nan,nan
617,5,nan,nan,nan,nan,nan,nan
618,7,nan,nan,nan,nan,nan,nan
619,11,nan,nan,nan,nan,nan,nan
620,5,nan,nan,nan,nan,nan,nan
621,5,nan,nan,nan,nan,nan,nan
622,7,nan,nan,nan,nan,nan,nan
623,5,nan,nan,nan,nan,nan,nan
624,7,nan,nan,nan,nan,nan,nan
625,7,nan,nan,nan,nan,nan,nan
626,8,nan,nan,nan,nan,nan,nan
627,8,nan,nan,nan,nan,nan,nan
628,6,nan,nan,nan,nan,nan,nan
629,7,nan,nan,nan,nan,nan,nan
630,8,nan,nan,nan,nan,nan,nan
631,10,nan,nan,nan,nan,nan,nan
