window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,2535,0.012675,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9984868689720542,1.0,0.0,0.0015131310279459737
valley,2291,0.011455,0.9188127455259711,0.0,0.0811872544740288,0.9188127455259711,0.0,1.0,0.0,0.0,0.0811872544740288,0.9188127455259711,0.0,0.0,,,,0.9069149420208049,0.9293083511250051,0.0,0.0016740153220161252
peak2,5906,0.02953,0.1559431087030139,0.0,0.8440568912969861,0.15560447003047748,0.0003386386725364037,1.0,0.0,0.0,0.8440568912969861,0.1559431087030139,0.0,0.0,,,,0.146914152716493,0.16541936227991572,0.0,0.0006500343427140247
other,189268,0.94634,0.17924847306464906,0.0,0.8207515269353509,0.17848236363252107,0.0007661094321279879,1.0,0.0,0.0,0.8207515269353509,0.17924847306464906,0.0,0.0,,,,0.17752695942516497,0.18098300712022317,0.0,2.0296732823674285e-05
