t,f_total,f_near,f_far,N_direct,N_detour,F_clean,F_linger,F_rollback,F_no_return
386,0.0012625139026242011,8.331556597297211e-07,0.0012616807469644714,2.2449209778952108e-07,6.086635619402153e-07,0.00036609517297492885,0.0007910444421800048,0.00010454113180956084,0.0011571396151549337
387,0.001269998958109648,8.149607957979636e-07,0.0012691839973138501,2.1881096721628309e-07,5.961498285816952e-07,0.0003682664848632005,0.0007952503296367908,0.00010566718281388213,0.0011635168144999912
388,0.0012774028028910674,7.9716549498736e-07,0.00127660563739608,2.132736083783617e-07,5.838918866090129e-07,0.0003704129680781425,0.000799401216884872,0.00010679145243308922,0.0011698141849630144
389,0.0012847246163223522,7.797609368289932e-07,0.0012839448553855232,2.0787638257257533e-07,5.718845542564321e-07,0.00037253438355032675,0.0008034967241849787,0.00010791374765024158,0.0011760311077353054
390,0.0012919636055272762,7.627384965038851e-07,0.0012912008670307724,2.0261574320792828e-07,5.601227532959707e-07,0.00037463050085095737,0.0008075364894666623,0.00010903387671317666,0.0011821669903176197
391,0.0012991190053071972,7.460897404846636e-07,0.0012983729155667126,1.9748823347261109e-07,5.486015070120663e-07,0.0003767010981606924,0.0008115201682080606,0.00011015164919798378,0.001188221266368753
392,0.001306190078037566,7.298064222746751e-07,0.0013054602716152913,1.9249048406015777e-07,5.373159382145308e-07,0.00037874596223481325,0.0008154474333095091,0.00011126687607099338,0.0011941933955443224
393,0.0013131761135535432,7.138804782423555e-07,0.0013124622330753007,1.8761921095325525e-07,5.262612672891135e-07,0.0003807648883648434,0.0008193179749612142,0.00011237936974926769,0.0012000828633260577
394,0.0013200764290250296,6.98304023548728e-07,0.001319378125001481,1.828712132637409e-07,5.154328102850001e-07,0.00038275768033671986,0.0008231315005052046,0.0001134889441595809,0.0012058891808419245
395,0.0013268903688214183,6.830693481659342e-07,0.0013262072994732524,1.782433711273598e-07,5.048259770385871e-07,0.0003847241503856196,0.00082688773429178,0.00011459541479587747,0.0012116118846773997
396,0.0013336173043663687,6.681689129847606e-07,0.001332949135453384,1.7373264365189113e-07,4.944362693328818e-07,0.000386664119147544,0.0008305864175306651,0.0001156985987751997,0.001217250536678209
397,0.0013402566339829078,6.53595346009161e-07,0.0013396030386368986,1.6933606691728719e-07,4.84259279091886e-07,0.00038857741560776167,0.0008342273081370862,0.00011679831489207604,0.0012228047237448478
398,0.0013468077827291636,6.39341438635829e-07,0.0013461684412905278,1.6505075202650447e-07,4.7429068660933633e-07,0.00039046387704621394,0.000837810180572975,0.00011789438367136365,0.001228274057619189
399,0.0013532702022250227,6.254001420169083e-07,0.0013526448020830058,1.6087388320573942e-07,4.645262588111805e-07,0.0003923233489799817,0.0008413348256835096,0.00011898662741953968,0.0012336581746634915
400,0.0013596433704700247,6.117645635039821e-07,0.0013590316059065206,1.5680271595281344e-07,4.549618475511799e-07,0.00039415568510291535,0.0008448010505291937,0.00012007487027443694,0.001238956735632109
401,0.0013659267916527763,5.984279631715139e-07,0.0013653283636896048,1.528345752324854e-07,4.4559338793903974e-07,0.00039596074722252696,0.0008482086782136821,0.00012115893825342152,0.001244169425436209
402,0.0013721199959521922,5.853837504179659e-07,0.0013715346122017743,1.4896685371749983e-07,4.3641689670047703e-07,0.00039773840519424563,0.0008515575477075445,0.00012223865930001008,0.0012492959529017901
403,0.0013782225393308464,5.72625480642845e-07,0.0013776499138502035,1.4519701007420936e-07,4.2742847056864627e-07,0.00039948853685313175,0.0008548475136681711,0.00012331386332892663,0.0012543360505213028
404,0.001384234003320732,5.601468519979829e-07,0.001383673856468734,1.4152256729164044e-07,4.1862428470635285e-07,0.00040121102794315035,0.00085807844625601,0.0001243843822695996,0.0012592894741991602
405,0.0013901539948017144,5.479417022113811e-07,0.001389606053099503,1.379411110528992e-07,4.1000059115849216e-07,0.00040290577204409885,0.00086125023094733,0.00012545005010810033,0.001264156002991429
406,0.001395982145772963,5.360040054819981e-07,0.001395446141767481,1.344502881478431e-07,4.0155371733416506e-07,0.00040457267049628557,0.0008643627683436951,0.00012651070292752663,0.0012689354388399807
407,0.001401718113117645,5.243278694438855e-07,0.0014011937852482011,1.3104780492597078e-07,3.9328006451792444e-07,0.00040621163232305315,0.0008674159739783395,0.000127566178946835,0.0012736276063013926
408,0.001407361578361161,5.129075321981226e-07,0.001406848670828963,1.2773142578850996e-07,3.8517610640962214e-07,0.00040782257415124213,0.0008704097781196214,0.00012861631855812605,0.0012782323522708635
409,0.0014129122474231981,5.017373594110287e-07,0.001412410510063787,1.2449897171870842e-07,3.7723838769232977e-07,0.0004094054201296851,0.0008733441255717391,0.00012966096436238997,0.0012827495457014243
410,0.0014183698503638768,4.908118414771685e-07,0.0014178790385223996,1.213483188493589e-07,3.6946352262781885e-07,0.00041096010184582597,0.0008762189754728825,0.00013069996120371814,0.0012871790773187086
411,0.0014237341411242558,4.801255907456981e-07,0.0014232540155335101,1.1827739706661322e-07,3.618481936790941e-07,0.00041248655824055154,0.0008790343010909968,0.0001317331562019893,0.0012915208593315482
412,0.0014290048972614695,4.6967333880863544e-07,0.0014285352239226609,1.1528418864916521e-07,3.543891501594793e-07,0.00041398473552132717,0.0008817900896173227,0.00013276039878403875,0.0012957748251386499
413,0.0014341819196787532,4.594499338496644e-07,0.0014337224697449035,1.1236672694190497e-07,3.4708320690776827e-07,0.00041545458707372324,0.0008844863419578877,0.00013378154071332025,0.0012999409290316108
414,0.0014392650323506188,4.494503380521201e-07,0.0014388155820125668,1.0952309506317039e-07,3.3992724298895835e-07,0.00041689607337141944,0.0008871230725231038,0.00013479643611807152,0.0013040191458945233
415,0.0014442540820434416,4.396696250648276e-07,0.0014438144124183767,1.0675142464474368e-07,3.329182004200923e-07,0.0004183091618847716,0.0008897003090156392,0.00013580494151799386,0.0013080094709004108
416,0.0014491489380316972,4.301029775244997e-07,0.0014487188350541726,1.0404989460376233e-07,3.260530829207456e-07,0.00041969382698802717,0.0008922180922167147,0.0001368069158494588,0.0013119119192047419
417,0.0014539494918101117,4.2074568463342703e-07,0.0014535287461254782,1.0141672994573555e-07,3.1932895468769954e-07,0.00042105004986526905,0.0008946764757709832,0.00013780222048925407,0.0013157265256362523
418,0.001458655656801957,4.1159313979122094e-07,0.0014582440636621656,9.885020059787693e-08,3.12742939193352e-07,0.0004223778184151714,0.00089707552597014,0.0001387907192768826,0.0013194533443853114
419,0.0014632673680637376,4.0264083827940206e-07,0.0014628647272254582,9.634862027198513e-08,3.062922180074247e-07,0.0004236771271546466,0.0008994153215354112,0.00013977227853542896,0.0013230924486900579
420,0.0014677845819865021,3.938843749976472e-07,0.0014673906976115044,9.39103453561228e-08,2.999740296415322e-07,0.00042494797712146144,0.000901695953399064,0.00014074676709100787,0.0013266439305205254
421,0.0014722072759940125,3.8531944225054245e-07,0.001471821956551762,9.153377383436446e-08,2.9378566841618556e-07,0.0004261903757759003,0.00090391752448508,0.00014171405629081053,0.0013301079002609804
422,0.0014765354482379955,3.769418275837074e-07,0.0014761585064104119,8.921734423390071e-08,2.8772448334981407e-07,0.0004274043369015506,0.0009060801494891256,0.00014267402001976473,0.0013334844863906762
423,0.0014807691172907063,3.6874741166818966e-07,0.0014804003698790382,8.69595345988063e-08,2.817878770693906e-07,0.00042858988050528424,0.0009081839546579574,0.00014362653471582568,0.0013367738351632416
424,0.001484908321835012,3.607321662320457e-07,0.00148454758966878,8.475886148979522e-08,2.759733047422575e-07,0.00042974703271650785,0.0009102290775683869,0.0001445714793839146,0.0013399761102848946
425,0.0014889531203522235,3.5289215203805396e-07,0.0014886002282001854,8.261387900930504e-08,2.7027827302875575e-07,0.0004308758256857541,0.0009122156669059376,0.00014550873560852302,0.0013430914925916916
426,0.0014929035908078704,3.45223516906527e-07,0.0014925583672909639,8.052317785126762e-08,2.647003390552662e-07,0.0004319762974826811,0.0009141438822433118,0.00014643818756500054,0.001346120179725993
427,0.001496759830335642,3.377224937822138e-07,0.0014964221078418599,7.848538437494114e-08,2.592371094072793e-07,0.0004330484919935512,0.0009160138938187927,0.00014735972202954586,0.001349062385812344
428,0.0015005219549196805,3.303853988443048e-07,0.0015001915695208362,7.649915970219343e-08,2.5388623914211786e-07,0.00043409245881825316,0.000917825882314694,0.0001482732283879189,0.001351918341132947
429,0.00150419009907543,3.232086296585761e-07,0.0015038668904457713,7.456319883764211e-08,2.4864543082094035e-07,0.0004351082531669338,0.0009195800386359729,0.00014917859864289456,0.0013546882918029067
430,0.0015077644155292384,3.1618866337072985e-07,0.0015074482268658677,7.267622981107274e-08,2.435124335596634e-07,0.00043609593575630334,0.0009212765636891171,0.00015007572742047734,0.0013573724994454205
431,0.0015112450748968934,3.093220549400087e-07,0.0015109357528419534,7.083701284156999e-08,2.3848504209844484e-07,0.0004370555727056748,0.0009229156681614108,0.00015096451197489804,0.0013599712408670856
432,0.001514632265361277,3.0260543541218327e-07,0.0015143296599258648,6.904433952281203e-08,2.3356109588937725e-07,0.0004379872354327998,0.000924497572300684,0.00015184485219241174,0.0013624848077334838
433,0.001517926192349325,2.9603551023103254e-07,0.001517630156839094,6.729703202899164e-08,2.2873847820204685e-07,0.00043889100054955775,0.0009260225056956472,0.00015271665059391954,0.001364913506245205
434,0.0015211270782084564,2.896090575874559e-07,0.001520837469150869,6.559394234084154e-08,2.2401511524662019e-07,0.00043976694975755864,0.0009274907070569073,0.00015357981233643414,0.0013672576568144659
435,0.001524235161882655,2.8332292680537433e-07,0.0015239518389558496,6.39339514912546e-08,2.1938897531412542e-07,0.00044061516974371127,0.0009289024239987582,0.00015443424521341108,0.0013695175937424695
436,0.0015272506985883557,2.7717403676359884e-07,0.001526973524551592,6.231596883000241e-08,2.148580679336021e-07,0.0004414357520758165,0.0009302579128218393,0.0001552798596539674,0.0013716936648976558
437,0.0015301739594903122,2.7115937435286223e-07,0.0015299028001159592,6.073893130706854e-08,2.1042044304579914e-07,0.0004422287930982333,0.0009315574382967474,0.00015611656872100977,0.0013737862313949808
438,0.001533005231377592,2.652759929672254e-07,0.001532739955384625,5.920180277412464e-08,2.0607419019310617e-07,0.00044299439382767327,0.0009328012734486889,0.00015694428810829344,0.0013757956672763622
439,0.0015357448163398583,2.595210110290933e-07,0.0015354852953288292,5.7703573303690135e-08,2.018174377254084e-07,0.0004437326598491703,0.0009339896993432546,0.00015776293613643517,0.001377722359192425
440,0.0015383930314440868,2.538916105470852e-07,0.0015381391398335397,5.624325852552732e-08,1.9764835202156305e-07,0.0004444437012122767,0.0009351230048733922,0.00015857243374790212,0.001379566706085669
441,0.0015409502084118602,2.4838503570602785e-07,0.0015407018233761542,5.4819898979835323e-08,1.9356513672619763e-07,0.0004451276323275297,0.0009362014865476571,0.0001593727045009989,0.0013813291188751868
442,0.001543416693297382,2.429985914883512e-07,0.0015431736947058938,5.3432559486817537e-08,1.8956603200153866e-07,0.0004457845718632373,0.0009372254482798122,0.0001601636745628761,0.0013830100201430496
443,0.0015457928461663493,2.3772964232618571e-07,0.0015455551165240232,5.208032853220768e-08,1.856493137939829e-07,0.00044641464264262435,0.000938195201179848,0.00016094527270158244,0.0013846098438224724
444,0.001548079040775807,2.3257561078347487e-07,0.0015478464651650235,5.076231766835037e-08,1.8181329311512937e-07,0.0004470179715413844,0.0009391110633464878,0.00016171743027718348,0.0013861290348878724
445,0.0015502756642551277,2.2753397626743207e-07,0.0015500481302788602,4.9477660930442186e-08,1.7805631533699465e-07,0.00044759468938567533,0.0009399733596612474,0.00016248008123196983,0.0013875680490469228
446,0.0015523831167882215,2.2260227376868532e-07,0.0015521605145144529,4.822551426754941e-08,1.743767595011405e-07,0.00044814493085060237,0.0009407824215841054,0.00016323316207977748,0.0013889273524347078
447,0.0015544018112971132,2.1777809262946957e-07,0.0015541840332044838,4.700505498802798e-08,1.7077303764144613e-07,0.00044866883435922374,0.0009415385869508496,0.0001639766118944433,0.0013902074213100733
448,0.001556332173126993,2.1305907533923956e-07,0.0015561191140516539,4.581548121898121e-08,1.672435941202628e-07,0.0004491665419821181,0.0009422421997721496,0.00016471037229741855,0.0013914087417542676
449,0.0015581746397328507,2.0844291635709005e-07,0.0015579661968164937,4.46560113793995e-08,1.637869049776949e-07,0.00044963819933754835,0.000942893610034415,0.00016543438744456293,0.0013925318093719634
450,0.0015599296603678136,2.0392736096038486e-07,0.0015597257330068532,4.3525883666635776e-08,1.6040147729375335e-07,0.00045008395549225633,0.0009434931735024873,0.00016614860401214246,0.0013935771289947437
451,0.0015615976957732787,1.995102041190092e-07,0.0015613981855691597,4.242435555587892e-08,1.5708584856313446e-07,0.00045050396286292296,0.0009440412515242162,0.00016685297118205353,0.0013945452143871392
452,0.0015631792178709453,1.9518928939467268e-07,0.0015629840285815507,4.1350703312295905e-08,1.5383858608238082e-07,0.0004508983771183228,0.000944538210836965,0.00016754744062629585,0.0013954365879552879
453,0.0015646747094568458,1.909625078647031e-07,0.0015644837469489812,4.0304221515522075e-08,1.5065828634918505e-07,0.000451267357082207,0.0009449844233760906,0.00016823196649071715,0.0013962517804582976
454,0.0015660846638974684,1.8682779706978492e-07,0.0015658978361003987,3.928422259618667e-08,1.475435744736022e-07,0.0004516110646369401,0.0009453802660854401,0.00016890650537805163,0.0013969913307223802
455,0.0015674095848280509,1.827831399851062e-07,0.0015672268016880657,3.829003638416911e-08,1.4449310360094094e-07,0.0004519296646279222,0.0009457261207299014,0.0001695710163302752,0.0013976557853578235
456,0.0015686499858531472,1.788265640143924e-07,0.0015684711592891328,3.732100966828881e-08,1.4150555434610737e-07,0.00045222332476882086,0.000946022373710046,0.00017022546081029902,0.001398245698478867
457,0.0015698063902495364,1.749561400063154e-07,0.0015696314341095302,3.637650576713909e-08,1.3857963423917999e-07,0.00045249221554763945,0.0009462694158788997,0.0001708698026830241,0.0013987616314265392
458,0.0015708793306715557,1.711699812927779e-07,0.001570708160690263,3.545590411078312e-08,1.357140771819984e-07,0.00045273651013364537,0.0009464676423608725,0.00017150400819577859,0.001399204152494518
459,0.0015718693488589353,1.6746624274858525e-07,0.0015717018826161867,3.4558599833036786e-08,1.3290764291555202e-07,0.000452956384285183,0.0009466174523728777,0.00017212804595815952,0.0013995738366580609
460,0.0015727769953472026,1.6384311987202672e-07,0.0015726131522273306,3.36840033740705e-08,1.3015911649795973e-07,0.0004531520162583916,0.0009467192490476715,0.0001727418869213012,0.0013998712653060632
461,0.0015736028291807285,1.6029884788589966e-07,0.0015734425303328427,3.283154009306866e-08,1.2746730779283442e-07,0.00045332358671684985,0.000946773439259436,0.00017334550435659069,0.001400097025976286
462,0.0015743474176284774,1.5683170085851986e-07,0.001574190585927619,3.2000649890692235e-08,1.2483105096783097e-07,0.0004534712786421675,0.0009467804334516326,0.0001739388738338529,0.0014002517120938
463,0.0015750113359025229,1.5343999084427243e-07,0.0015748578959116786,3.119078684109612e-08,1.2224920400317963e-07,0.0004535952772455415,0.0009467406454671458,0.0001745219731990254,0.0014003359227126875
464,0.0015755951668793907,1.501220670432669e-07,0.0015754450448123474,3.040141883325958e-08,1.1972064821001055e-07,0.0004536957698802962,0.0009466544923807415,0.00017509478255134405,0.0014003502622610378
465,0.0015760995008242832,1.4687631497966944e-07,0.0015759526245093035,2.963202722139388e-08,1.1724428775827874e-07,0.0004537729459554216,0.0009465223943338553,0.00017565728422006067,0.001400295340289277
466,0.0015765249351182326,1.4370115569829672e-07,0.0015763812339625342,2.888210648419733e-08,1.148190492141025e-07,0.0004538269968501284,0.0009463447743717277,0.00017620946274071248,0.001400171771221856
467,0.0015768720739882448,1.405950449790627e-07,0.0015767314789432657,2.8151163892733886e-08,1.1244388108633184e-07,0.00045385811582943184,0.0009461220582829046,0.00017675130483096367,0.0013999801741123364
468,0.0015771415282404666,1.3755647256888028e-07,0.0015770039717678977,2.743871918671681e-08,1.1011775338216651e-07,0.00045386649796077947,0.0009458546744411135,0.0001772827993660394,0.001399721172401893
469,0.0015773339149964304,1.3458396143062927e-07,0.0015771993310349998,2.6744304258984865e-08,1.0783965717164735e-07,0.0004538523400317349,0.0009455430536495276,0.00017780393735377173,0.0013993953936812624
470,0.0015774498574324097,1.3167606700880792e-07,0.0015773181813654009,2.606746284796344e-08,1.0560860416084738e-07,0.00045381584046873014,0.0009451876289874288,0.00017831471190927662,0.0013990034694561589
471,0.0015774899845219328,1.2883137651149833e-07,0.0015773611531454213,2.5407750237908676e-08,1.034236262735925e-07,0.000453757199256896,0.0009447888356592781,0.0001788151182292819,0.0013985460349161742
472,0.0015774549307814793,1.260485082082795e-07,0.001577328882273271,2.4764732966737395e-08,1.012837752415449e-07,0.0004536766178609815,0.0009443471108462002,0.00017930515356612457,0.0013980237287071816
473,0.0015773453360194028,1.233261107437341e-07,0.001577222009908659,2.413798854125103e-08,9.918812220248579e-08,0.00045357429914737163,0.0009438628935598864,0.0001797848172014363,0.001397437192707258
474,0.001577161845088102,1.2066286246619982e-07,0.0015770411822256358,2.3527105159566217e-08,9.713575730663627e-08,0.00045345044730721096,0.0009433366244989245,0.00018025411041953568,0.0013967870718061355
475,0.0015769051076394722,1.1805747077142648e-07,0.0015767870501687009,2.293168144056971e-08,9.512578933085937e-08,0.0004533052677806401,0.0009427687459075512,0.00018071303648054497,0.0013960740136881914
476,0.0015765757778836652,1.1550867146080533e-07,0.0015764602692122044,2.235132616021987e-08,9.315734530058804e-08,0.00045313896718215404,0.000942159701436836,0.00018116160059324972,0.0013952986686189901
477,0.001576174514351172,1.1301522811384688e-07,0.0015760614991230581,2.1785657994521342e-08,9.122957011932804e-08,0.0004529517532270846,0.0009415099360082907,0.00018159980988771804,0.0013944616892353754
478,0.001575701979658259,1.105759314745882e-07,0.0015755914037267843,2.123430526900409e-08,8.934162620558661e-08,0.00045274383465921525,0.0009408198956799066,0.00018202767338769787,0.0013935637303391219
479,0.0015751588402757703,1.0818959885162063e-07,0.0015750506506769187,2.0696905714542134e-08,8.749269313708091e-08,0.0004525154211795307,0.0009400900275146156,0.00018244520198280789,0.0013926054486941464
480,0.0015745457663013148,1.0585507353143266e-07,0.0015744399112277833,2.017310622935151e-08,8.568196730208353e-08,0.00045226672337610554,0.0009393207794511729,0.00018285240840054006,0.0013915875028272784
481,0.001573863431234848,1.0357122420477277e-07,0.001573759860010643,1.966256264701113e-08,8.390866155776396e-08,0.0004519979526551355,0.0009385126001774538,0.00018324930717808898,0.0013905105528325894
482,0.0015731125117576686,1.0133694440574068e-07,0.0015730111748132629,1.9164939510353984e-08,8.217200489538899e-08,0.0004517093211731111,0.0009376659390061621,0.00018363591463402517,0.001389375260179273
483,0.0015722936875148333,9.915115196332434e-08,0.00157219453636287,1.8679909851080253e-08,8.047124211224633e-08,0.00045140104177013865,0.0009367812457529397,0.00018401224883982738,0.0013881822875230784
484,0.001571407640900998,9.701278846510464e-08,0.001571310628112533,1.82071549749474e-08,7.880563349015944e-08,0.000451073327904407,0.0009358589706168726,0.00018437832959128928,0.0013869322985212795
485,0.0015704550568496965,9.492081873285698e-08,0.0015703601360309636,1.774636425239615e-08,7.717445448046297e-08,0.00045072639358780133,0.0009348995640633817,0.0001847341783798164,0.001385625957651183
486,0.001569436622626055,9.28742303097847e-08,0.0015693437483957453,1.7297234914474774e-08,7.557699539531202e-08,0.0004503604533226629,0.0009339034767094903,0.0001850798183636277,0.0013842639300321532
487,0.0015683530276229497,9.087203295912503e-08,0.0015682621555899905,1.6859471853927567e-08,7.401256110519952e-08,0.0004499757220396951,0.0009328711592114553,0.00018541527433887592,0.0013828468812511503
488,0.0015672049631606049,8.891325817387435e-08,0.001567116049902431,1.643278743131687e-08,7.24804707425595e-08,0.00044957241503701303,0.0009318030621547522,0.00018574057271070185,0.0013813754771917653
489,0.001565993122289634,8.699695869738498e-08,0.0015659061253309368,1.601690128605119e-08,7.098005741133576e-08,0.0004491507479203355,0.0009306996359464013,0.0001860557414642358,0.0013798503838667367
490,0.0015647181995975142,8.512220805459134e-08,0.0015646330773894596,1.5611540152195267e-08,6.951066790239799e-08,0.00044871093654431617,0.0009295613307096196,0.0001863608101355598,0.0013782722672539358
491,0.0015633808910184997,8.32881000936289e-08,0.0015632976029184061,1.5216437678941137e-08,6.807166241468966e-08,0.0004482531969550115,0.000928388596180786,0.00018665580978264448,0.0013766417931357976
492,0.0015619818936469603,8.149374853761437e-08,0.0015619003998984227,1.4831334255622115e-08,6.666241428199409e-08,0.0004477777453334812,0.0009271818816087042,0.00018694077295627298,0.0013749596269421855
493,0.0015605219055541406,7.973828654636068e-08,0.0015604421672675943,1.4455976841154852e-08,6.528230970520764e-08,0.00044728479794051764,0.0009259416356561475,0.0001872157336709647,0.001373226433596665
494,0.0015590016256083331,7.802086628780607e-08,0.0015589236047420453,1.4090118797797286e-08,6.393074749001056e-08,0.00044677457106249974,0.0009246683063036695,0.00018748072737591158,0.0013714428773661694
495,0.0015574217532984497,7.634065851894025e-08,0.0015573454126399308,1.3733519729113376e-08,6.260713878982861e-08,0.00044624728095836593,0.000923362340755662,0.0001877357909259386,0.0013696096217140278
496,0.0015557829885609882,7.469685217601704e-08,0.001555708291708812,1.3385945322038084e-08,6.131090685398066e-08,0.00044570314380770103,0.000922024185348646,0.0001879809625525008,0.001367727329156347
497,0.0015540860316103694,7.308865397384606e-08,0.0015540129429563955,1.304716719293886e-08,6.004148678090887e-08,0.0004451423756599317,0.0009206542854617723,0.00018821628183472732,0.001365796661121704
498,0.0015523315827726447,7.151528801396194e-08,0.0015522600674846307,1.2716962737572507e-08,5.879832527639108e-08,0.0004445651923846236,0.0009192530854295179,0.00018844178967052455,0.0013638182778141416
499,0.001550520342322546,6.997599540147302e-08,0.0015504503663271445,1.2395114984838838e-08,5.758088041663579e-08,0.0004439718096228743,0.0009178210284565565,0.0001886575282477491,0.0013617928380794308
500,0.001548653010323871,6.847003387039675e-08,0.0015485845402900007,1.2081412454235046e-08,5.6388621416163286e-08,0.00044336244273979436,0.0009163585565347814,0.0001888635410154605,0.0013597209992745759
501,0.0015467302864731799,6.699667741729273e-08,0.0015466632897957627,1.1775649016917124e-08,5.5221028400377146e-08,0.00044273730677806954,0.0009148661103624638,0.00018905987265526459,0.0013576034171405332
502,0.001544752869946788,6.555521594300887e-08,0.001544687314730845,1.1477623760277084e-08,5.40775921827333e-08,0.00044209661641259794,0.0009133441292655251,0.00018924656905275737,0.001355440745678123
503,0.0015427214592510347,6.414495490236011e-08,0.0015426573142961323,1.1187140855946948e-08,5.2957814046414637e-08,0.00044144058590619127,0.0009117930511208976,0.00018942367726907885,0.0013532336370270888
504,0.0015406367520758055,6.276521496156328e-08,0.0015405739868608439,1.0904009431142894e-08,5.186120553042184e-08,0.0004407694290663343,0.0009102133122819592,0.00018959124551258606,0.0013509827413482934
505,0.0015384994451512906,6.141533166325562e-08,0.0015384380298196273,1.0628043443264918e-08,5.0787288219992114e-08,0.00044008335920299425,0.0009086053475060136,0.00018974932311065508,0.001348688706709008
506,0.0015363102341079495,6.009465509892802e-08,0.0015362501394528506,1.0359061557669697e-08,4.973559354125971e-08,0.0004393825890874689,0.000906969589883797,0.00018989796048162025,0.0013463521789712659
507,0.0015340698133396663,5.8802549588608634e-08,0.0015340110107900777,1.0096887028536354e-08,4.8705662560073634e-08,0.0004386673309122669,0.0009053064707709871,0.00019003720910685891,0.0013439738016832541
508,0.0015317788758700663,5.75383933676349e-08,0.0015317213374766987,9.841347582746832e-09,4.76970457848894e-08,0.00043793779625201013,0.0009036164197216932,0.0001901671215030307,0.0013415542159737033
509,0.0015294381132219717,5.630157828035708e-08,0.0015293818116436913,9.592275306704602e-09,4.6709302973653793e-08,0.00043719419602534766,0.0009018998644239006,0.00019028775119447872,0.0013390940604492483
510,0.0015270482152899688,5.5091509480618724e-08,0.0015269931237804882,9.34950653601736e-09,4.574200294460264e-08,0.00043643674045787325,0.0009001572306368503,0.00019039915268580034,0.0013365939710947236
511,0.00152460987021606,5.39076051388635e-08,0.001524555962610921,9.112881747971229e-09,4.479472339089352e-08,0.000435665639046035,0.0008983889421303261,0.00019050138143459545,0.001334054581176361
512,0.001522123764268374,5.2749296155721243e-08,0.0015220710149722184,8.882245456725825e-09,4.3867050698996656e-08,0.0004348811005220279,0.0008965954206258274,0.00019059449382439878,0.0013314765211478552
513,0.0015195905817229102,5.16160258819292e-08,0.0015195389656970284,8.65744611116135e-09,4.2958579770769055e-08,0.00043408333281965816,0.0008947770857396023,0.00019067854713780363,0.0013288604185592605
514,0.0015170110047482792,5.050724984444727e-08,0.0015169604974984347,8.438335995310593e-09,4.2068913849137844e-08,0.0004332725430411699,0.0008929343549275169,0.00019075359952978326,0.0013262068979686867
515,0.0015143857132934202,4.942243547863026e-08,0.0015143362908579417,8.224771131310421e-09,4.1197664347321e-08,0.0004324489374250222,0.0008910676434317381,0.00019081971000121668,0.0013235165808567603
516,0.0015117153849782616,4.836106186632208e-08,0.0015116670239163953,8.016611184809022e-09,4.034445068151419e-08,0.00043161272131460695,0.0008891773642291996,0.00019087693837262446,0.0013207900855438065
517,0.0015090006949872946,4.7322619479740324e-08,0.001508953372367815,7.813719372766755e-09,3.950890010697469e-08,0.0004307640991278953,0.000887263927981834,0.0001909253452581213,0.0013180280271097291
518,0.0015062423159660273,4.630660993102291e-08,0.0015061960093560962,7.615962373590027e-09,3.869064755743397e-08,0.00042990327432800284,0.0008853277429885392,0.00019096499203958965,0.001315231017316542
519,0.0015034409179202927,4.5312545727310664e-08,0.0015033956053745654,7.423210239539168e-09,3.788933548777257e-08,0.0004290304493946615,0.0008833692151388582,0.00019099594084108097,0.0013123996645335197
520,0.0015005971681183777,4.4339950031243104e-08,0.0015005528281683464,7.23533631135276e-09,3.710461371989139e-08,0.0004281458257965867,0.0008813887478683458,0.0001910182545034494,0.0013095345736649326
521,0.0014977117309959386,4.338835642674705e-08,0.0014976683426395118,7.052217135032352e-09,3.633613929171573e-08,0.00042724960396472913,0.000879386742115596,0.00019103199655922217,0.0013066363460803251
522,0.001494785268063672,4.245730869000069e-08,0.0014947428107549819,6.873732380732854e-09,3.5583576309268835e-08,0.0004263419832663988,0.0008773635962809059,0.00019103723120771234,0.0013037055795473047
523,0.0014918184378177118,4.154636056545794e-08,0.0014917768914571464,6.69976476370537e-09,3.484659580175355e-08,0.00042542316198025036,0.0008753197061865537,0.00019103402329037755,0.0013007428681668042
524,0.0014888118956527159,4.065507554682103e-08,0.0014887712405771691,6.530199967240507e-09,3.412487557958149e-08,0.00042449333727211775,0.0008732554650386569,0.0001910224382664294,0.0012977488023107747
525,0.001485766293777609,3.978302666285124e-08,0.001485726510750946,6.364926567561555e-09,3.341810009529063e-08,0.0004235527051716861,0.0008711712633905975,0.0001910025421886975,0.0012947239685622836
526,0.0014826822811339513,3.8929796267910426e-08,0.0014826433513376834,6.203835960618185e-09,3.272596030729317e-08,0.00042260146054998995,0.0008690674891079773,0.00019097440167975142,0.0012916689496579672
527,0.0014795605033168981,3.809497583712849e-08,0.001479522408341061,6.046822290732596e-09,3.20481535463968e-08,0.00042163979709772476,0.0008669445273350868,0.00019093808390828492,0.0012885843244328115
528,0.0014764016024987133,3.727816576609383e-08,0.0014763643243329472,5.893782381051199e-09,3.138438338504352e-08,0.00042066790730436126,0.0008648027604628562,0.00019089365656576517,0.0012854706677672175
529,0.001473206217354809,3.6478975174966746e-08,0.001473169738379634,5.744615665756199e-09,3.073435950921142e-08,0.00041968598243804936,0.0008626425680982699,0.0001908411878433501,0.0012823285505363193
530,0.0014699749829922707,3.569702171691733e-08,0.0014699392859705538,5.599224123992503e-09,3.00977975929257e-08,0.0004186942125263003,0.0008604643270352109,0.00019078074640907784,0.0012791585395615112
531,0.0014667085308808388,3.4931931390792176e-08,0.001466673598949448,5.45751221546656e-09,2.9474419175326454e-08,0.0004176927863374354,0.0008582684112267184,0.0001907124013853293,0.0012759611975641538
