dst,valid,reason_invalid,mass,remaining,steps,fig3_bimodal,fig3_t1,fig3_h1,fig3_t2,fig3_h2,robust_bimodal,robust_t1,robust_h1,robust_t2,robust_h2,robust_sep,robust_ratio,robust_valley,robust_valley_ratio
57,True,,0.9994287849355634,0.0005712150644364752,5000,True,8,0.0026041666666666665,10,0.005425347222222222,True,24,0.011989151687149181,28,0.011783293718715905,4,0.982829646850333,0.0,0.0
58,True,,0.9992205619462676,0.0007794380537320402,5000,True,9,0.0013020833333333333,11,0.0030381944444444445,True,27,0.009527041516632436,31,0.009601563936128616,4,1.0078221995113674,0.0,0.0
59,True,,0.9989609498703698,0.0010390501296300505,5000,True,10,0.0006510416666666666,12,0.001681857638888889,True,34,0.007838074798463185,38,0.00787591422670052,4,1.0048276431662473,0.0,0.0
60,True,,0.9986395021820232,0.0013604978179765006,5000,True,11,0.0003255208333333333,13,0.0009223090277777779,True,41,0.006548750880328697,45,0.00658357096608855,4,1.0053170576184913,0.0,0.0
61,True,,0.9982509423584519,0.0017490576415479415,5000,True,12,0.00016276041666666666,14,0.0005018446180555556,True,52,0.005584726319166622,56,0.005574003455195355,4,0.9980799660791851,9.553674723755887e-14,1.7139700038849465e-11
62,True,,0.9977828466130051,0.002217153386994685,5000,True,13,8.138020833333333e-05,15,0.0002712673611111111,True,61,0.004799995141131091,65,0.004792995315828011,4,0.9985417015856748,0.0,0.0
63,True,,0.9972313091784027,0.002768690821596755,5000,True,16,0.00014580620659722222,18,0.00031647858796296296,True,68,0.004163186451355191,72,0.004171199682955146,4,1.0019247832624327,2.8702903544687536e-10,6.89445545619131e-08
64,True,,0.9965818733840852,0.0034181266159141635,5000,True,17,7.798936631944444e-05,19,0.00017900820131655092,True,81,0.0036583226871948473,85,0.003655106723206802,4,0.9991209184473251,0.0,0.0
65,True,,0.9958329818293565,0.004167018170643127,5000,True,18,4.1537814670138884e-05,20,0.00010052433720341434,True,92,0.003235274351820487,96,0.003233014029916139,4,0.9993013507793934,4.677414373564701e-08,1.4467658755214336e-05
66,True,,0.9949680371307557,0.005031962869244366,5000,True,21,5.60901783130787e-05,23,0.00010975496268566742,True,101,0.002879643719439078,105,0.002882230032110267,4,1.0008981363401763,0.0,0.0
67,True,,0.9939888346510615,0.00601116534893829,5000,True,22,3.1118039731626154e-05,24,6.346496534936222e-05,True,116,0.002583641587399255,120,0.002582466931269977,4,0.9995453486524576,6.391483995228705e-07,0.0002474952890136553
68,True,,0.9928764546538993,0.0071235453461006735,5000,True,25,3.645007992968147e-05,27,6.527947300255543e-05,True,127,0.002330126809749303,131,0.002331276060298919,4,1.0004932137361828,0.0,0.0
69,True,,0.9916370205854362,0.008362979414563855,5000,True,28,3.854427563310159e-05,30,6.337848904610333e-05,True,140,0.00211039200682306,144,0.0021113523602247614,4,1.000455059248991,3.156700645779706e-06,0.0014957887613172576
70,True,,0.9902490275290187,0.0097509724709809,5000,True,29,2.2606180651197702e-05,31,3.827760821343776e-05,True,157,0.0019291619095785587,161,0.0019298508044479517,4,1.000357095413284,0.0,0.0
71,True,,0.9887238293069378,0.011276170693061931,5000,True,32,2.295713659646743e-05,34,3.6470328424011777e-05,True,172,0.001757891745907009,176,0.0017575136271252513,4,0.9997849021234453,1.2199086280257911e-05,0.006941104803956395
72,True,,0.9870369978280743,0.012963002171925538,5000,True,35,2.2286487675974994e-05,37,3.376447462508444e-05,True,195,0.0016354074594230018,199,0.0016357252112144962,4,1.0001942951829303,0.0,0.0
73,True,,0.9852059161150549,0.014794083884944692,5000,True,38,2.0963635426647744e-05,40,3.061965849102135e-05,True,204,0.001486497078994086,208,0.0014862675420619369,4,0.9998455853459837,2.9237195645333228e-05,0.019671556309957306
74,True,,0.9832028365709807,0.01679716342901884,5000,True,41,1.927267485263313e-05,43,2.734542109927889e-05,True,249,0.001424836764904623,253,0.0014247506849359491,4,0.9999395860839683,0.0,0.0
75,True,,0.9810518495464473,0.018948150453552394,5000,True,44,1.741729084203746e-05,46,2.4138918860810165e-05,True,236,0.0012733435980171615,240,0.001273551708846291,4,1.0001634365064178,5.342371389655728e-05,0.04195545803956464
76,True,,0.9787214577415434,0.02127854225845652,5000,True,47,1.5535685251442693e-05,49,2.1117516127275892e-05,True,317,0.0012796499774946264,321,0.0012795691137271776,4,0.9999368079014801,0.0,0.0
77,True,,0.976243011029337,0.0237569889706627,5000,True,50,1.3716538957301005e-05,52,1.8344013250896798e-05,True,276,0.0011034079917286099,280,0.0011033238853547286,4,0.999923775815916,9.023176691555516e-05,0.08178175793461123
78,True,,0.9735808277123279,0.02641917228767178,5000,True,53,1.2012792978731872e-05,55,1.584510477084253e-05,True,385,0.0011794505343449152,389,0.0011794809795745672,4,1.0000258130619009,0.0,0.0
79,True,,0.9707739489863965,0.029226051013603045,5000,True,56,1.0452496698601722e-05,58,1.3624426456760225e-05,True,314,0.0009654010482595933,318,0.0009654755625957889,4,1.0000771848511352,0.0001279686636512692,0.13255492510803532
80,True,,0.9677821023924223,0.03221789760757746,5000,True,61,1.1671575038025784e-05,63,1.4757615984944196e-05,True,449,0.001104822826954394,453,0.0011048496725786408,4,1.0000242985785521,0.0,0.0
81,True,,0.964652347965738,0.03534765203426178,5000,True,64,9.968118526521145e-06,66,1.2511910045411471e-05,True,360,0.0008522950758361132,364,0.0008522404762911812,4,0.9999359382137947,0.0001727742443051628,0.20272945150064872
82,True,,0.9613394816614429,0.03866051833855698,5000,True,69,1.0590163198487293e-05,71,1.3007045719536604e-05,True,505,0.0010443431039767227,509,0.0010443731846495397,4,1.0000288034389297,0.0,0.0
83,True,,0.9578988345713767,0.0421011654286232,5000,True,72,8.950395676171375e-06,74,1.094106034924906e-05,True,406,0.0007584417276312667,410,0.0007584044079978852,4,0.9999507943299771,0.00021355664038578279,0.2815867604851504
84,True,,0.9542800426052447,0.04571995739475489,5000,True,79,1.106441186978252e-05,81,1.3161850443240042e-05,True,559,0.000992525089273535,563,0.0009924989263030732,4,0.9999736399908229,0.0,0.0
85,True,,0.9505469345766683,0.04945306542333157,5000,True,80,7.726354758206056e-06,82,9.262626351636798e-06,True,454,0.0006797702032634021,458,0.0006797504539364564,4,0.9999709470540913,0.00025026477602980204,0.36817154675000335
86,True,,0.9466439409578468,0.05335605904215275,5000,True,89,1.0793150855933642e-05,91,1.25594260077758e-05,True,605,0.0009465442815263615,609,0.0009465270820347349,4,0.9999818291738038,0.0,0.0
87,True,,0.9426436811360246,0.0573563188639751,5000,True,88,6.492339661625518e-06,90,7.66839366400182e-06,True,502,0.0006130508739732904,506,0.0006130694596651536,4,1.0000303167202793,0.0002807234912139821,0.45791222740547427
88,True,,0.9384856486046946,0.0615143513953051,5000,True,99,1.0113785902831455e-05,101,1.1586657532896187e-05,True,645,0.0009049291801591999,649,0.0009049516970163557,4,1.0000248824522953,0.0,0.0
89,True,,0.9342518026756051,0.06574819732439373,5000,True,98,6.2481118360091375e-06,100,7.240826876048451e-06,True,554,0.0005559035016038296,558,0.0005559191496729082,4,1.0000281488946074,0.0003070677900257645,0.5523760673207623
90,True,,0.9298775701560691,0.07012242984393001,5000,True,109,9.326522850151163e-06,111,1.0566162854054925e-05,True,689,0.0008669115292091736,693,0.0008668958487214267,4,0.9999819122399246,0.0,0.0
91,True,,0.925455507103988,0.07454449289601131,5000,True,108,5.7826754616150835e-06,110,6.605982308920301e-06,True,608,0.0005065645490742919,612,0.00050657757895811,4,1.0000257220601834,0.00032794137940376247,0.6473832012189766
92,True,,0.9209191813763955,0.07908081862360376,5000,True,119,8.691999949631483e-06,121,9.76654298643824e-06,True,727,0.0008319708709331467,731,0.0008319587653885974,4,0.9999854495572233,0.0,0.0
93,True,,0.9163749455553989,0.08362505444460039,5000,True,118,5.208289327625091e-06,120,5.884170461793149e-06,True,664,0.00046378492192284857,668,0.00046379540217107956,4,1.0000225972163725,0.0003436961755110873,0.7410680236997049
94,True,,0.9117602453566018,0.08823975464339683,5000,True,129,8.443247840545347e-06,131,9.421482688755385e-06,True,763,0.0007999681396523945,767,0.0007999557819713556,4,0.9999845522834893,0.0,0.0
95,True,,0.9072043979548403,0.09279560204515874,5000,True,128,4.617218629283075e-06,130,5.171480811317967e-06,True,722,0.00042668063381546433,726,0.0004266867628495135,4,1.000014364453325,0.0003549540161064509,0.8318962427058862
96,True,,0.9026659289146806,0.09733407108531895,5000,True,137,7.929776525642336e-06,139,8.814331311560706e-06,True,793,0.0007711016013640954,797,0.0007711118619089275,4,1.0000133063461598,0.0,0.0
97,True,,0.8983288278927122,0.10167117210728664,5000,True,138,4.11799008460502e-06,140,4.580491871790975e-06,True,780,0.00039475737778194513,784,0.0003947621472863704,4,1.0000120821159875,0.000362531788682329,0.918366087846959
98,True,,0.8942395312194111,0.10576046878058713,5000,True,143,7.512436892526891e-06,145,8.325579248786292e-06,True,821,0.000746462295851906,825,0.0007464751326849083,4,1.0000171968940341,0.0,0.0
99,True,,0.8907887629878237,0.10921123701217364,5000,True,145,4.00149512538746e-06,147,4.419524223336963e-06,True,831,0.00036842314609283346,835,0.0003684267166772304,4,1.0000096915311505,0.00036836567289219764,0.9998440021989787
100,False,Invalid shortcut: dst=100 is already a ring neighbour of src=1 for K=2.,,,,,,,,,,,,,,,,,
