window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,2801,0.014005,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9986303682888903,1.0,1.0842021724855044e-19,0.0013696317111098182
valley,2501,0.012505,0.9148340663734507,0.0,0.08516593362654938,0.9148340663734507,0.0,1.0,0.0,0.0,0.08516593362654938,0.9148340663734507,0.0,0.0,,,,0.9032480931978905,0.9251476025618736,0.0,0.0015336698336533535
peak2,6005,0.030025,0.1710241465445462,0.0,0.8289758534554538,0.17085761865112406,0.00016652789342214822,1.0,0.0,0.0,0.8289758534554538,0.1710241465445462,0.0,0.0,,,,0.16171163301737138,0.18075730475592586,0.0,0.0006393245579980008
other,188693,0.943465,0.19211629472211475,0.0,0.8078837052778852,0.19143264456021156,0.0006836501619031973,1.0,0.0,0.0,0.8078837052778852,0.19211629472211475,0.0,0.0,,,,0.1903449671381391,0.19390015845701025,0.0,2.0358581348931275e-05
