window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,5290,0.02645,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.999274326606221,0.9999999999999998,0.0,0.0007256733937789146
valley,3120,0.0156,0.8900641025641025,0.0,0.10993589743589743,0.8900641025641025,0.0,1.0,0.0,0.0,0.10993589743589743,0.8900641025641025,0.0,0.0,,,,0.8786043012930647,0.9005645272416472,0.0,0.0012297678601885574
peak2,4651,0.023255,0.3377768221887766,0.0,0.6622231778112234,0.3377768221887766,0.0,1.0,0.0,0.0,0.6622231778112234,0.3377768221887766,0.0,0.0,,,,0.32432313300424054,0.3514982741087319,5.421010862427522e-20,0.0008252912408448013
other,186939,0.934695,0.3128079213005312,0.0,0.6871920786994689,0.31156152541738213,0.0012463958831490487,1.0,0.0,0.0,0.6871920786994689,0.3128079213005312,0.0,0.0,,,,0.310710021573259,0.31491351447124705,1.6940658945086007e-21,2.0549596695549527e-05
