t,f_total,survival_before,survival_after
78,4.8304437789898512e-03,1.7343165458331022e-01,1.6860121080432039e-01
79,4.6988360307287976e-03,1.6860121080432039e-01,1.6390237477359160e-01
80,4.5706192722922085e-03,1.6390237477359160e-01,1.5933175550129938e-01
81,4.4457191370151031e-03,1.5933175550129938e-01,1.5488603636428430e-01
82,4.3240619918760688e-03,1.5488603636428430e-01,1.5056197437240820e-01
83,4.2055750011959145e-03,1.5056197437240820e-01,1.4635639937121231e-01
84,4.0901861835035960e-03,1.4635639937121231e-01,1.4226621318770871e-01
85,3.9778244620633481e-03,1.4226621318770871e-01,1.3828838872564536e-01
86,3.8684197095212049e-03,1.3828838872564536e-01,1.3441996901612416e-01
87,3.7619027870969251e-03,1.3441996901612416e-01,1.3065806622902726e-01
88,3.6582055787182464e-03,1.3065806622902726e-01,1.2699986065030899e-01
89,3.5572610204679042e-03,1.2699986065030899e-01,1.2344259962984111e-01
90,3.4590031256895772e-03,1.2344259962984111e-01,1.1998359650415152e-01
91,3.3633670060765420e-03,1.1998359650415152e-01,1.1662022949807498e-01
92,3.2702888890461363e-03,1.1662022949807498e-01,1.1334994060902887e-01
93,3.1797061316838713e-03,1.1334994060902887e-01,1.1017023447734497e-01
94,3.0915572315231045e-03,1.1017023447734497e-01,1.0707867724582187e-01
95,3.0057818344093891e-03,1.0707867724582187e-01,1.0407289541141251e-01
96,2.9223207396828817e-03,1.0407289541141251e-01,1.0115057467172961e-01
97,2.8411159028974143e-03,1.0115057467172961e-01,9.8309458768832209e-02
98,2.7621104362809232e-03,9.8309458768832209e-02,9.5547348332551282e-02
99,2.6852486071288336e-03,9.5547348332551282e-02,9.2862099725422462e-02
100,2.6104758343096605e-03,9.2862099725422462e-02,9.0251623891112812e-02
101,2.5377386830504308e-03,9.0251623891112812e-02,8.7713885208062364e-02
102,2.4669848581585774e-03,8.7713885208062364e-02,8.5246900349903801e-02
103,2.3981631958265638e-03,8.5246900349903801e-02,8.2848737154077243e-02
104,2.3312236541557542e-03,8.2848737154077243e-02,8.0517513499921492e-02
105,2.2661173025268050e-03,8.0517513499921492e-02,7.8251396197394685e-02
106,2.2027963099351682e-03,7.8251396197394685e-02,7.6048599887459517e-02
107,2.1412139324021116e-03,7.6048599887459517e-02,7.3907385955057414e-02
108,2.0813244995639231e-03,7.3907385955057414e-02,7.1826061455493487e-02
109,2.0230834005347110e-03,7.1826061455493487e-02,6.9802978054958775e-02
110,1.9664470691313565e-03,6.9802978054958775e-02,6.7836530985827426e-02
111,1.9113729685427514e-03,6.7836530985827426e-02,6.5925158017284685e-02
112,1.8578195755193905e-03,6.5925158017284685e-02,6.4067338441765292e-02
113,1.8057463641537018e-03,6.4067338441765292e-02,6.2261592077611588e-02
114,1.7551137893161740e-03,6.2261592077611588e-02,6.0506478288295404e-02
115,1.7058832698073146e-03,6.0506478288295404e-02,5.8800595018488097e-02
116,1.6580171712807829e-03,5.8800595018488097e-02,5.7142577847207318e-02
117,1.6114787889886506e-03,5.7142577847207318e-02,5.5531099058218666e-02
118,1.5662323303956012e-03,5.5531099058218666e-02,5.3964866727823080e-02
119,1.5222428977050520e-03,5.3964866727823080e-02,5.2442623830118024e-02
120,1.4794764703365544e-03,5.2442623830118024e-02,5.0963147359781469e-02
121,1.4378998873904717e-03,5.0963147359781469e-02,4.9525247472390996e-02
122,1.3974808301327939e-03,4.9525247472390996e-02,4.8127766642258207e-02
123,1.3581878045300056e-03,4.8127766642258207e-02,4.6769578837728198e-02
124,1.3199901238611950e-03,4.6769578837728198e-02,4.5449588713867006e-02
125,1.2828578914320444e-03,4.5449588713867006e-02,4.4166730822434969e-02
126,1.2467619834129751e-03,4.4166730822434969e-02,4.2919968839021987e-02
127,1.2116740318215060e-03,4.2919968839021987e-02,4.1708294807200487e-02
128,1.1775664076668453e-03,4.1708294807200487e-02,4.0530728399533644e-02
129,1.1444122042728305e-03,4.0530728399533644e-02,3.9386316195260812e-02
130,1.1121852207935630e-03,3.9386316195260812e-02,3.8274130974467246e-02
131,1.0808599459344531e-03,3.8274130974467246e-02,3.7193271028532794e-02
132,1.0504115418898722e-03,3.7193271028532794e-02,3.6142859486642920e-02
133,1.0208158285072138e-03,3.6142859486642920e-02,3.5122043658135711e-02
134,9.9204926768585791e-04,3.5122043658135711e-02,3.4129994390449857e-02
135,9.6408894801835641e-04,3.4129994390449857e-02,3.3165905442431504e-02
136,9.3691256968003235e-04,3.3165905442431504e-02,3.2228992872751466e-02
137,9.1049842957218884e-04,3.2228992872751466e-02,3.1318494443179280e-02
138,8.8482540672317716e-04,3.1318494443179280e-02,3.0433669036456105e-02
139,8.5987294795071751e-04,3.0433669036456105e-02,2.9573796088505393e-02
140,8.3562105378808243e-04,2.9573796088505393e-02,2.8738175034717303e-02
141,8.1205026467602083e-04,2.8738175034717303e-02,2.7926124770041288e-02
142,7.8914164742164986e-04,2.7926124770041288e-02,2.7136983122619637e-02
143,7.6687678192493126e-04,2.7136983122619637e-02,2.6370106340694706e-02
144,7.4523774817280121e-04,2.6370106340694706e-02,2.5624868592521909e-02
145,7.2420711350052120e-04,2.5624868592521909e-02,2.4900661479021390e-02
146,7.0376792011936460e-04,2.4900661479021390e-02,2.4196893558902022e-02
147,6.8390367290933744e-04,2.4196893558902022e-02,2.3512989885992687e-02
148,6.6459832747526432e-04,2.3512989885992687e-02,2.2848391558517426e-02
149,6.4583627846423138e-04,2.2848391558517426e-02,2.2202555280053195e-02
150,6.2760234814208016e-04,2.2202555280053195e-02,2.1574952931911116e-02
151,6.0988177522637403e-04,2.1574952931911116e-02,2.0965071156684743e-02
152,5.9266020397302029e-04,2.0965071156684743e-02,2.0372410952711723e-02
153,5.7592367351351730e-04,2.0372410952711723e-02,1.9796487279198204e-02
154,5.5965860743960858e-04,1.9796487279198204e-02,1.9236828671758598e-02
155,5.4385180363195962e-04,1.9236828671758598e-02,1.8692976868126640e-02
156,5.2849042432933225e-04,1.8692976868126640e-02,1.8164486443797308e-02
157,5.1356198643460387e-04,1.8164486443797308e-02,1.7650924457362705e-02
158,4.9905435205387745e-04,1.7650924457362705e-02,1.7151870105308824e-02
159,4.8495571926483478e-04,1.7151870105308824e-02,1.6666914386043993e-02
160,4.7125461311041600e-04,1.6666914386043993e-02,1.6195659772933579e-02
161,4.5793987681384536e-04,1.6195659772933579e-02,1.5737719896119731e-02
162,4.4500066321097900e-04,1.5737719896119731e-02,1.5292719232908753e-02
163,4.3242642639591383e-04,1.5292719232908753e-02,1.4860292806512840e-02
164,4.2020691357577380e-04,1.4860292806512840e-02,1.4440085892937066e-02
165,4.0833215713057469e-04,1.4440085892937066e-02,1.4031753735806493e-02
166,3.9679246687406391e-04,1.4031753735806493e-02,1.3634961268932431e-02
167,3.8557842251143445e-04,1.3634961268932431e-02,1.3249382846420995e-02
168,3.7468086628982173e-04,1.3249382846420995e-02,1.2874701980131173e-02
169,3.6409089583751118e-04,1.2874701980131173e-02,1.2510611084293664e-02
170,3.5379985718780437e-04,1.2510611084293664e-02,1.2156811227105858e-02
171,3.4379933798352316e-04,1.2156811227105858e-02,1.1813011889122335e-02
172,3.3408116085816236e-04,1.1813011889122335e-02,1.1478930728264175e-02
173,3.2463737698974098e-04,1.1478930728264175e-02,1.1154293351274434e-02
174,3.1546025982344265e-04,1.1154293351274434e-02,1.0838833091450992e-02
175,3.0654229895918134e-04,1.0838833091450992e-02,1.0532290792491811e-02
176,2.9787619420027780e-04,1.0532290792491811e-02,1.0234414598291532e-02
177,2.8945484975948118e-04,1.0234414598291532e-02,9.9449597485320521e-03
178,2.8127136861862611e-04,9.9449597485320521e-03,9.6636883799134272e-03
179,2.7331904703826782e-04,9.6636883799134272e-03,9.3903693328751571e-03
180,2.6559136921369859e-04,9.3903693328751571e-03,9.1247779636614602e-03
181,2.5808200207380426e-04,9.1247779636614602e-03,8.8666959615876575e-03
182,2.5078479021928117e-04,8.8666959615876575e-03,8.6159111713683748e-03
183,2.4369375099679447e-04,8.6159111713683748e-03,8.3722174203715808e-03
184,2.3680306970571909e-04,8.3722174203715808e-03,8.1354143506658615e-03
185,2.3010709493416932e-04,8.1354143506658615e-03,7.9053072557316931e-03
186,2.2360033402108354e-04,7.9053072557316931e-03,7.6817069217106088e-03
187,2.1727744864119363e-04,7.6817069217106088e-03,7.4644294730694151e-03
188,2.1113325050977337e-04,7.4644294730694151e-03,7.2532962225596419e-03
189,2.0516269720412137e-04,7.2532962225596419e-03,7.0481335253555211e-03
190,1.9936088809879802e-04,7.0481335253555211e-03,6.8487726372567243e-03
191,1.9372306041169824e-04,6.8487726372567243e-03,6.6550495768450263e-03
192,1.8824458535810426e-04,6.6550495768450263e-03,6.4668049914869217e-03
193,1.8292096440992479e-04,6.4668049914869217e-03,6.2838840270769969e-03
194,1.7774782565738883e-04,6.2838840270769969e-03,6.1061362014196083e-03
195,1.7272092027052131e-04,6.1061362014196083e-03,5.9334152811490867e-03
196,1.6783611905779169e-04,5.9334152811490867e-03,5.7655791620912951e-03
197,1.6308940911938192e-04,5.7655791620912951e-03,5.6024897529719135e-03
198,1.5847689059258303e-04,5.6024897529719135e-03,5.4440128623793309e-03
199,1.5399477348688456e-04,5.4440128623793309e-03,5.2900180888924460e-03
200,1.4963937460638061e-04,5.2900180888924460e-03,5.1403787142860662e-03
201,1.4540711455717170e-04,5.1403787142860662e-03,4.9949715997288941e-03
202,1.4129451483749672e-04,4.9949715997288941e-03,4.8536770848913975e-03
203,1.3729819500838552e-04,4.8536770848913975e-03,4.7163788898830121e-03
204,1.3341486994267510e-04,4.7163788898830121e-03,4.5829640199403377e-03
205,1.2964134715028524e-04,4.5829640199403377e-03,4.4533226727900528e-03
206,1.2597452417770254e-04,4.4533226727900528e-03,4.3273481486123507e-03
207,1.2241138607967147e-04,4.3273481486123507e-03,4.2049367625326788e-03
208,1.1894900296114102e-04,4.2049367625326788e-03,4.0859877595715377e-03
209,1.1558452758756619e-04,4.0859877595715377e-03,3.9704032319839719e-03
210,1.1231519306170918e-04,3.9704032319839719e-03,3.8580880389222630e-03
211,1.0913831056513443e-04,3.8580880389222630e-03,3.7489497283571286e-03
212,1.0605126716263584e-04,3.7489497283571286e-03,3.6428984611944926e-03
213,1.0305152366788157e-04,3.6428984611944926e-03,3.5398469375266112e-03
214,1.0013661256860414e-04,3.5398469375266112e-03,3.4397103249580070e-03
215,9.7304136009708110e-05,3.4397103249580070e-03,3.3424061889482989e-03
216,9.4551763832709156e-05,3.3424061889482989e-03,3.2478544251155900e-03
217,9.1877231669960005e-05,3.2478544251155900e-03,3.1559771934456297e-03
218,8.9278339092158982e-05,3.1559771934456297e-03,3.0666988543534713e-03
219,8.6752947807676445e-05,3.0666988543534713e-03,2.9799459065457949e-03
220,8.4298979912272770e-05,2.9799459065457949e-03,2.8956469266335221e-03
221,8.1914416187819642e-05,2.8956469266335221e-03,2.8137325104457024e-03
222,7.9597294448672547e-05,2.8137325104457024e-03,2.7341352159970301e-03
223,7.7345707934378991e-05,2.7341352159970301e-03,2.6567895080626511e-03
224,7.5157803747441418e-05,2.6567895080626511e-03,2.5816317043152099e-03
225,7.3031781334888403e-05,2.5816317043152099e-03,2.5085999229803218e-03
226,7.0965891012440813e-05,2.5085999229803218e-03,2.4376340319678808e-03
227,6.8958432530092403e-05,2.4376340319678808e-03,2.3686755994377882e-03
228,6.7007753677955851e-05,2.3686755994377882e-03,2.3016678457598323e-03
229,6.5112248931256477e-05,2.3016678457598323e-03,2.2365555968285760e-03
230,6.3270358133385695e-05,2.2365555968285760e-03,2.1732852386951904e-03
231,6.1480565215956301e-05,2.1732852386951904e-03,2.1118046734792343e-03
232,5.9741396954829504e-05,2.1118046734792343e-03,2.0520632765244047e-03
233,5.8051421761112550e-05,2.0520632765244047e-03,1.9940118547632922e-03
234,5.6409248506152276e-05,1.9940118547632922e-03,1.9376026062571401e-03
235,5.4813525379577034e-05,1.9376026062571401e-03,1.8827890808775631e-03
236,5.3262938779464694e-05,1.8827890808775631e-03,1.8295261420980984e-03
237,5.1756212233740494e-05,1.8295261420980984e-03,1.7777699298643580e-03
238,5.0292105351932065e-05,1.7777699298643580e-03,1.7274778245124256e-03
239,4.8869412806433685e-05,1.7274778245124256e-03,1.6786084117059921e-03
240,4.7486963342454716e-05,1.6786084117059921e-03,1.6311214483635378e-03
241,4.6143618815849787e-05,1.6311214483635378e-03,1.5849778295476879e-03
242,4.4838273258050715e-05,1.5849778295476879e-03,1.5401395562896374e-03
243,4.3569851967341201e-05,1.5401395562896374e-03,1.4965697043222963e-03
244,4.2337310625736733e-05,1.4965697043222963e-03,1.4542323936965595e-03
245,4.1139634440752037e-05,1.4542323936965595e-03,1.4130927592558074e-03
246,3.9975837311358617e-05,1.4130927592558074e-03,1.3731169219444489e-03
247,3.8844961017454068e-05,1.3731169219444489e-03,1.3342719609269948e-03
248,3.7746074432183548e-05,1.3342719609269948e-03,1.2965258864948113e-03
249,3.6678272756472292e-05,1.2965258864948113e-03,1.2598476137383389e-03
250,3.5640676775145546e-05,1.2598476137383389e-03,1.2242069369631935e-03
251,3.4632432134029986e-05,1.2242069369631935e-03,1.1895745048291634e-03
252,3.3652708637447071e-05,1.1895745048291634e-03,1.1559217961917166e-03
253,3.2700699565525627e-05,1.1559217961917166e-03,1.1232210966261910e-03
254,3.1775621010776487e-05,1.1232210966261910e-03,1.0914454756154146e-03
255,3.0876711233387879e-05,1.0914454756154146e-03,1.0605687643820267e-03
256,3.0003230034715022e-05,1.0605687643820267e-03,1.0305655343473116e-03
257,2.9154458148452287e-05,1.0305655343473116e-03,1.0014110761988595e-03
258,2.8329696648990549e-05,1.0014110761988595e-03,9.7308137954986895e-04
259,2.7528266376475942e-05,9.7308137954986895e-04,9.4555311317339309e-04
260,2.6749507378100296e-05,9.4555311317339309e-04,9.1880360579529277e-04
261,2.5992778365165979e-05,9.1880360579529277e-04,8.9281082743012676e-04
262,2.5257456185481309e-05,8.9281082743012676e-04,8.6755337124464556e-04
263,2.4542935310654555e-05,8.6755337124464556e-04,8.4301043593399110e-04
264,2.3848627337867078e-05,8.4301043593399110e-04,8.1916180859612398e-04
265,2.3173960505717585e-05,8.1916180859612398e-04,7.9598784809040634e-04
266,2.2518379223741087e-05,7.9598784809040634e-04,7.7346946886666548e-04
267,2.1881343615217175e-05,7.7346946886666548e-04,7.5158812525144818e-04
268,2.1262329072893041e-05,7.5158812525144818e-04,7.3032579617855514e-04
269,2.0660825827257197e-05,7.3032579617855514e-04,7.0966497035129794e-04
270,2.0076338527010039e-05,7.0966497035129794e-04,6.8958863182428808e-04
271,1.9508385831387337e-05,6.8958863182428808e-04,6.7008024599290062e-04
272,1.8956500014002353e-05,6.7008024599290062e-04,6.5112374597889832e-04
273,1.8420226577881779e-05,6.5112374597889832e-04,6.3270351940101653e-04
274,1.7899123881379624e-05,6.3270351940101653e-04,6.1480439551963705e-04
275,1.7392762774662286e-05,6.1480439551963705e-04,5.9741163274497464e-04
276,1.6900726246466459e-05,5.9741163274497464e-04,5.8051090649850832e-04
277,1.6422609080840014e-05,5.8051090649850832e-04,5.6408829741766832e-04
278,1.5958017523584189e-05,5.6408829741766832e-04,5.4813027989408412e-04
279,1.5506568958123162e-05,5.4813027989408412e-04,5.3262371093596101e-04
280,1.5067891590535058e-05,5.3262371093596101e-04,5.1755581934542598e-04
281,1.4641624143485607e-05,5.1755581934542598e-04,5.0291419520194036e-04
282,1.4227415558813293e-05,5.0291419520194036e-04,4.8868677964312708e-04
283,1.3824924708521572e-05,4.8868677964312708e-04,4.7486185493460556e-04
284,1.3433820113940895e-05,4.7486185493460556e-04,4.6142803482066464e-04
285,1.3053779672829767e-05,4.6142803482066464e-04,4.4837425514783491e-04
286,1.2684490394190675e-05,4.4837425514783491e-04,4.3568976475364426e-04
287,1.2325648140582987e-05,4.3568976475364426e-04,4.2336411661306124e-04
288,1.1976957377721085e-05,4.2336411661306124e-04,4.1138715923534017e-04
289,1.1638130931151925e-05,4.1138715923534017e-04,3.9974902830418828e-04
290,1.1308889749812097e-05,3.9974902830418828e-04,3.8844013855437624e-04
291,1.0988962676269999e-05,3.8844013855437624e-04,3.7745117587810624e-04
292,1.0678086223464280e-05,3.7745117587810624e-04,3.6677308965464193e-04
293,1.0376004357754995e-05,3.6677308965464193e-04,3.5639708529688695e-04
294,1.0082468288109170e-05,3.5639708529688695e-04,3.4631461700877786e-04
295,9.7972362612473532e-06,3.4631461700877786e-04,3.3651738074753050e-04
296,9.5200733625827971e-06,3.3651738074753050e-04,3.2699730738494767e-04
297,9.2507513227895370e-06,3.2699730738494767e-04,3.1774655606215817e-04
298,8.9890483298403008e-06,3.1774655606215817e-04,3.0875750773231788e-04
299,8.7347488463596705e-06,3.0875750773231788e-04,3.0002275888595819e-04
300,8.4876434321422904e-06,3.0002275888595819e-04,2.9153511545381588e-04
301,8.2475285716901038e-06,2.9153511545381588e-04,2.8328758688212581e-04
302,8.0142065066268094e-06,2.8328758688212581e-04,2.7527338037549898e-04
303,7.7874850728516370e-06,2.7527338037549898e-04,2.6748589530264737e-04
304,7.5671775422984955e-06,2.6748589530264737e-04,2.5991871776034892e-04
305,7.3531024691703260e-06,2.5991871776034892e-04,2.5256561529117853e-04
306,7.1450835405221310e-06,2.5256561529117853e-04,2.4542053175065647e-04
307,6.9429494310697603e-06,2.4542053175065647e-04,2.3847758231958672e-04
308,6.7465336621049847e-06,2.3847758231958672e-04,2.3173104865748171e-04
309,6.5556744644007799e-06,2.3173104865748171e-04,2.2517537419308094e-04
310,6.3702146449940014e-06,2.2517537419308094e-04,2.1880515954808696e-04
311,6.1900014577358248e-06,2.1880515954808696e-04,2.1261515809035112e-04
312,6.0148864775034465e-06,2.1261515809035112e-04,2.0660027161284770e-04
313,5.8447254779694945e-06,2.0660027161284770e-04,2.0075554613487820e-04
314,5.6793783128285900e-06,2.0075554613487820e-04,1.9507616782204963e-04
315,5.5187088003832934e-06,1.9507616782204963e-04,1.8955745902166635e-04
316,5.3625846113944356e-06,1.8955745902166635e-04,1.8419487441027191e-04
317,5.2108771601035554e-06,1.8419487441027191e-04,1.7898399725016837e-04
318,5.0634614983377304e-06,1.7898399725016837e-04,1.7392053575183064e-04
319,4.9202162126096332e-06,1.7392053575183064e-04,1.6900031953922100e-04
320,4.7810233241281383e-06,1.6900031953922100e-04,1.6421929621509285e-04
321,4.6457681916371458e-06,1.6421929621509285e-04,1.5957352802345573e-04
322,4.5143394170026710e-06,1.5957352802345573e-04,1.5505918860645305e-04
323,4.3866287534704557e-06,1.5505918860645305e-04,1.5067255985298263e-04
324,4.2625310165185977e-06,1.5067255985298263e-04,1.4641002883646401e-04
325,4.1419439972318070e-06,1.4641002883646401e-04,1.4226808483923221e-04
326,4.0247683781259702e-06,1.4226808483923221e-04,1.3824331646110626e-04
327,3.9109076513537311e-06,1.3824331646110626e-04,1.3433240880975252e-04
328,3.8002680392237544e-06,1.3433240880975252e-04,1.3053214077052877e-04
329,3.6927584169682234e-06,1.3053214077052877e-04,1.2683938235356055e-04
330,3.5882902376950003e-06,1.2683938235356055e-04,1.2325109211586556e-04
331,3.4867774594626624e-06,1.2325109211586556e-04,1.1976431465640290e-04
332,3.3881364744183603e-06,1.1976431465640290e-04,1.1637617818198456e-04
333,3.2922860399401724e-06,1.1637617818198456e-04,1.1308389214204439e-04
334,3.1991472117272488e-06,1.1308389214204439e-04,1.0988474493031715e-04
335,3.1086432787826655e-06,1.0988474493031715e-04,1.0677610165153448e-04
336,3.0206997002354442e-06,1.0677610165153448e-04,1.0375540195129903e-04
337,2.9352440439497315e-06,1.0375540195129903e-04,1.0082015790734931e-04
338,2.8522059268705793e-06,1.0082015790734931e-04,9.7967951980478720e-05
339,2.7715169570572087e-06,9.7967951980478720e-05,9.5196435023421530e-05
340,2.6931106773560382e-06,9.5196435023421530e-05,9.2503324346065487e-05
341,2.6169225106670795e-06,9.2503324346065487e-05,8.9886401835398397e-05
342,2.5428897067586421e-06,8.9886401835398397e-05,8.7343512128639769e-05
343,2.4709512905865549e-06,8.7343512128639769e-05,8.4872560838053214e-05
344,2.4010480120753390e-06,8.4872560838053214e-05,8.2471512825977867e-05
345,2.3331222973199854e-06,8.2471512825977867e-05,8.0138390528657885e-05
346,2.2671182011681590e-06,8.0138390528657885e-05,7.7871272327489742e-05
347,2.2029813611437741e-06,7.7871272327489742e-05,7.5668290966345969e-05
348,2.1406589526739975e-06,7.5668290966345969e-05,7.3527632013671964e-05
349,2.0800996455828257e-06,7.3527632013671964e-05,7.1447532368089156e-05
350,2.0212535618153870e-06,7.1447532368089156e-05,6.9426278806273759e-05
351,1.9640722343581753e-06,6.9426278806273759e-05,6.7462206571915578e-05
352,1.9085085673213739e-06,6.7462206571915578e-05,6.5553698004594215e-05
353,1.8545167971504005e-06,6.5553698004594215e-05,6.3699181207443813e-05
354,1.8020524549347375e-06,6.3699181207443813e-05,6.1897128752509082e-05
355,1.7510723297829964e-06,6.1897128752509082e-05,6.0146056422726086e-05
356,1.7015344332340685e-06,6.0146056422726086e-05,5.8444521989492020e-05
357,1.6533979646750437e-06,5.8444521989492020e-05,5.6791124024816979e-05
358,1.6066232777374219e-06,5.6791124024816979e-05,5.5184500747079563e-05
359,1.5611718476439475e-06,5.5184500747079563e-05,5.3623328899435612e-05
360,1.5170062394791690e-06,5.3623328899435612e-05,5.2106322659956444e-05
361,1.4740900773575986e-06,5.2106322659956444e-05,5.0632232582598850e-05
362,1.4323880144640762e-06,5.0632232582598850e-05,4.9199844568134776e-05
363,1.3918657039416740e-06,4.9199844568134776e-05,4.7807978864193096e-05
364,1.3524897706031541e-06,4.7807978864193096e-05,4.6455489093589944e-05
365,1.3142277834426892e-06,4.6455489093589944e-05,4.5141261310147261e-05
366,1.2770482289252118e-06,4.5141261310147261e-05,4.3864213081222045e-05
367,1.2409204850313842e-06,4.3864213081222045e-05,4.2623292596190673e-05
