t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
251,1.4001373050758906e-05,1.3104318789027893e-06,2.5717510963511690e-06,3.0604844716173234e-06,2.9294477622854794e-06,2.2974986674419665e-06,1.3815504314962767e-06,4.5020874266390177e-07
252,1.3550285697778653e-05,1.2675463807473196e-06,2.4879734210644912e-06,2.9612922667407862e-06,2.8350686730489241e-06,2.2240707712373009e-06,1.3379631465461745e-06,4.3637103839365628e-07
253,1.3113731190909752e-05,1.2260650578872285e-06,2.4069259969069407e-06,2.8653157455875653e-06,2.7437302294217584e-06,2.1529885561921269e-06,1.2957489739405501e-06,4.2295663097358197e-07
254,1.2691241320138696e-05,1.1859419111275289e-06,2.3285198103407841e-06,2.7724506328834878e-06,2.6553344698135080e-06,2.0841771250562563e-06,1.2548647276565944e-06,4.0995264326053701e-07
255,1.2282362959944950e-05,1.1471324489219890e-06,2.2526687511349919e-06,2.6825960356025234e-06,2.5697865886980089e-06,2.0175639707979748e-06,1.2152685774863240e-06,3.9734658730313764e-07
256,1.1886657583318341e-05,1.1095936379336417e-06,2.1792895176287411e-06,2.5956543332306537e-06,2.4869948349333356e-06,1.9530789003665185e-06,1.1769200065554063e-06,3.8512635267004389e-07
257,1.1503700791433540e-05,1.0732838552173816e-06,2.1083015250875893e-06,2.5115310715911106e-06,2.4068704133575918e-06,1.8906539608847588e-06,1.1397797701701092e-06,3.7328019512499859e-07
258,1.1133081858477174e-05,1.0381628419714033e-06,2.0396268170513057e-06,2.4301348601153782e-06,2.3293273895550302e-06,1.8302233681946678e-06,1.1038098559509497e-06,3.6179672563843896e-07
259,1.0774403291139423e-05,1.0041916588059782e-06,1.9731899795756662e-06,2.3513772724481001e-06,2.2542825976903505e-06,1.7717234376806199e-06,1.0689734452129170e-06,3.5066489972579069e-07
260,1.0427280402297622e-05,9.7133264247976534e-07,1.9089180582736921e-06,2.2751727502776552e-06,2.1816555513123345e-06,1.7150925172979559e-06,1.0352348755533749e-06,3.3987400710284406e-07
261,1.0091340898434663e-05,9.3954936405548319e-07,1.8467404780649055e-06,2.2014385102876943e-06,2.1113683570311544e-06,1.6602709227365559e-06,1.0025596046099825e-06,3.2941366164888788e-07
262,9.7662244803496811e-06,9.0880658842835023e-07,1.7865889655441709e-06,2.1300944541283231e-06,2.0433456309767689e-06,1.6072008746514023e-06,9.7091417495211761e-07,3.1927379166854771e-07
263,9.4515824567327895e-06,8.7907023518224041e-07,1.7283974738845737e-06,2.0610630813089098e-06,1.9775144179488097e-06,1.5558264378942746e-06,9.4026618007044524e-07,3.0944463044353754e-07
264,9.1470773701894371e-06,8.5030734072996832e-07,1.6721021101915748e-06,1.9942694049176692e-06,1.9138041131712461e-06,1.5060934626828245e-06,9.1058423143036366e-07,2.9991670706578970e-07
265,8.8523826353132276e-06,8.2248602169555590e-07,1.6176410652284013e-06,1.9296408700762748e-06,1.8521463865679059e-06,1.4579495276452943e-06,8.8183792655612267e-07,2.9068083754367410e-07
266,8.5671821884191476e-06,7.9557543949771974e-07,1.5649545454352352e-06,1.8671072750407047e-06,1.7924751094776421e-06,1.4113438846811268e-06,8.5399781811345606e-07,2.8172811617326103e-07
267,8.2911701485613855e-06,7.6954576609514996e-07,1.5139847071672940e-06,1.8066006948624320e-06,1.7347262837305405e-06,1.3662274055796002e-06,8.2703538395955599e-07,2.7304990716681250e-07
268,8.0240504894723456e-06,7.4436815085544991e-07,1.4646755930793522e-06,1.7480554075268460e-06,1.6788379730091068e-06,1.3225525303404732e-06,8.0092299813019852e-07,2.6463783653091803e-07
269,7.7655367220708531e-06,7.2001468851085882e-07,1.4169730705866058e-06,1.6914078224884934e-06,1.6247502364208166e-06,1.2802732171424089e-06,7.7563390273476242e-07,2.5648378418690782e-07
270,7.5153515871991543e-06,6.9645838816508932e-07,1.3708247723340833e-06,1.6365964115253433e-06,1.5724050642107779e-06,1.2393448939066660e-06,7.5114218073080055e-07,2.4857987632639350e-07
271,7.2732267582590895e-06,6.7367314331678152e-07,1.3261800386090229e-06,1.5835616418367955e-06,1.5217463155455682e-06,1.1997244114052304e-06,7.2742272955069729e-07,2.4091847799499372e-07
272,7.0389025534285689e-06,6.5163370286621263e-07,1.2829898616327635e-06,1.5322459113126097e-06,1.4727196583015069e-06,1.1613699978641626e-06,7.0445123555381049e-07,2.3349218589750364e-07
273,6.8121276571496608e-06,6.3031564307299022e-07,1.2412068316707855e-06,1.4825934859022853e-06,1.4252725107927955e-06,1.1242412150145229e-06,6.8220414927831716e-07,2.2629382141796498e-07
274,6.5926588505896036e-06,6.0969534043352395e-07,1.2007850849015356e-06,1.4345504390167163e-06,1.3793539853770194e-06,1.0882989155447341e-06,6.6065866146778999e-07,2.1931642384828410e-07
275,6.3802607507856492e-06,5.8974994544808780e-07,1.1616802529866079e-06,1.3880645928961602e-06,1.3349148338775346e-06,1.0535052019097249e-06,6.3979267984830478e-07,2.1255324381922967e-07
276,6.1747055581939879e-06,5.7045735724828355e-07,1.1238494142867296e-06,1.3430854618806947e-06,1.2919073947642001e-06,1.0198233864536169e-06,6.1958480663264002e-07,2.0599773692782301e-07
277,5.9757728123719555e-06,5.5179619905666770e-07,1.0872510466698225e-06,1.2995641975214134e-06,1.2502855420358077e-06,9.8721795280408452e-07,6.0001431672885102e-07,1.9964355755530900e-07
278,5.7832491555315425e-06,5.3374579445123654e-07,1.0518449818591470e-06,1.2574535354726200e-06,1.2100046357493862e-06,9.5565451849786923e-07,5.8106113663121899e-07,1.9348455287006407e-07
279,5.5969281037105663e-06,5.1628614440835783e-07,1.0175923612712622e-06,1.2167077441072105e-06,1.1710214741433202e-06,9.2509979879820176e-07,5.6270582397224959e-07,1.8751475700996409e-07
280,5.4166098253161198e-06,4.9939790509860433e-07,9.8445559329514738e-07,1.1772825747993160e-06,1.1332942473029360e-06,8.9552157166614890e-07,5.4492954771507198e-07,1.8172838543889480e-07
281,5.2421009268027547e-06,4.8306236641078477e-07,9.5239831196544328e-07,1.1391352138200968e-06,1.0967824923188603e-06,8.6688864384910320e-07,5.2771406896622270e-07,1.7611982947224303e-07
282,5.0732142452555540e-06,4.6726143118027965e-07,9.2138533698429193e-07,1.1022242357943265e-06,1.0614470498900574e-06,8.3917081805081114e-07,5.1104172238942933e-07,1.7068365096635792e-07
283,4.9097686476556360e-06,4.5197759509856807e-07,8.9138263504775461e-07,1.0665095586671141e-06,1.0272500223250049e-06,8.1233886114846611e-07,4.9489539820161052e-07,1.6541457716711820e-07
284,4.7515888366127886e-06,4.3719392728159961e-07,8.6235728243420861e-07,1.0319524001317527e-06,9.9415473289595847e-07,7.8636447342348977e-07,4.7925852473289442e-07,1.6030749571288474e-07
285,4.5985051623568846e-06,4.2289405147539086e-07,8.3427742881353414e-07,9.9851523547127044e-07,9.6212568650271455e-07,7.6122025877369410e-07,4.6411505153302460e-07,1.5535744978725539e-07
286,4.4503534407864458e-06,4.0906212787793866e-07,8.0711226223722818e-07,9.6616175676780628e-07,9.3112853160368601e-07,7.3687969587553722e-07,4.4944943300707595e-07,1.5055963341717298e-07
287,4.3069747773791979e-06,3.9568283555723192e-07,7.8083197527090173e-07,9.3485683343541808e-07,9.0113002337345482e-07,7.1331711026619157e-07,4.3524661256392910e-07,1.4590938691207011e-07
288,4.1682153967757624e-06,3.8274135544580127e-07,7.5540773223186319e-07,9.0456647403337164e-07,8.7209798804729365e-07,6.9050764731610030e-07,4.2149200726147428e-07,1.4140219243985811e-07
289,4.0339264778537193e-06,3.7022335389289303e-07,7.3081163749571526e-07,8.7525778931835690e-07,8.4400128841441235e-07,6.6842724606363608e-07,4.0817149293301176e-07,1.3703366973569356e-07
290,3.9039639941151379e-06,3.5811496675597249e-07,7.0701670483706824e-07,8.4689895649542165e-07,8.1680979042292037e-07,6.4705261388438018e-07,3.9527138977980206e-07,1.3279957193957289e-07
291,3.7781885592164146e-06,3.4640278401386235e-07,6.8399682777061222e-07,8.1945918462872260e-07,7.9049433086069058e-07,6.2636120196841501e-07,3.8277844841518810e-07,1.2869578155892367e-07
292,3.6564652774747190e-06,3.3507383488440317e-07,6.6172675085989588e-07,7.9290868117445396e-07,7.6502668607745906e-07,6.0633118157986864e-07,3.7067983634616566e-07,1.2471830655247236e-07
293,3.5386635991907386e-06,3.2411557343008479e-07,6.4018204196222180e-07,7.6721861959953821e-07,7.4037954171461824e-07,5.8694142107377557e-07,3.5896312487872091e-07,1.2086327653177878e-07
294,3.4246571806325381e-06,3.1351586463563994e-07,6.1933906537910324e-07,7.4236110805084096e-07,7.1652646341023426e-07,5.6817146364610831e-07,3.4761627643367793e-07,1.1712693907693315e-07
295,3.3143237485303717e-06,3.0326297094211791e-07,5.9917495588272280e-07,7.1830915904082153e-07,6.9344186844787359e-07,5.5000150579360410e-07,3.3662763226021662e-07,1.1350565616301532e-07
296,3.2075449689371148e-06,2.9334553922246270e-07,5.7966759358980016e-07,6.9503666011663349e-07,6.7110099831882748e-07,5.3241237646075837e-07,3.2598590053461731e-07,1.0999590069401563e-07
297,3.1042063203136676e-06,2.8375258818411410e-07,5.6079557965521042e-07,6.7251834548076105e-07,6.4947989216831201e-07,5.1538551685207475e-07,3.1568014483218125e-07,1.0659425314101404e-07
298,3.0041969707032116e-06,2.7447349618462256e-07,5.4253821275859488e-07,6.5072976853231474e-07,6.2855536109715856e-07,4.9890296088836132e-07,3.0569977296065068e-07,1.0329739828150909e-07
299,2.9074096588625908e-06,2.6549798944673036e-07,5.2487546635808169e-07,6.2964727529910887e-07,6.0830496329143880e-07,4.8294731628653809e-07,2.9603452614381348e-07,1.0010212203687942e-07
300,2.8137405792233217e-06,2.5681613065981626e-07,5.0778796668608091e-07,6.0924797873161645e-07,5.8870697995334562e-07,4.6750174624307432e-07,2.8667446854433812e-07,9.7005308405050063e-08
301,2.7230892705588627e-06,2.4841830795502922e-07,4.9125697146293214e-07,5.8950973383083331e-07,5.6974039200751923e-07,4.5254995170180914e-07,2.7760997711521774e-07,9.4003936485521858e-08
302,2.6353585082387253e-06,2.4029522424185521e-07,4.7526434930497610e-07,5.7041111358299144e-07,5.5138485755783286e-07,4.3807615418752191e-07,2.6883173176954101e-07,9.1095077594006310e-08
303,2.5504541999538751e-06,2.3243788689426027e-07,4.5979255980438646e-07,5.5193138567494083e-07,5.3362069007046197e-07,4.2406507918721112e-07,2.6033070585862451e-07,8.8275892463989926e-08
304,2.4682852848015915e-06,2.2483759777494577e-07,4.4482463425883745e-07,5.3405048996486727e-07,5.1642883725983788e-07,4.1050194006161786e-07,2.5209815694885390e-07,8.5543628532630889e-08
305,2.3887636356215356e-06,2.1748594358662426e-07,4.3034415702979986e-07,5.1674901668383754e-07,4.9979086065483932e-07,3.9737242247008419e-07,2.4412561788788258e-07,8.2895617308467870e-08
306,2.3118039644783064e-06,2.1037478653959111e-07,4.1633524750894800e-07,5.0000818534445741e-07,4.8368891582330834e-07,3.8466266929237846e-07,2.3640488815112828e-07,8.0329271818495145e-08
307,2.2373237311890890e-06,2.0349625532521797e-07,4.0278254267283408e-07,4.8380982433369793e-07,4.6810573323367999e-07,3.7235926603163670e-07,2.2892802545979151e-07,7.7842084132230979e-08
308,2.1652430547983067e-06,1.9684273638533417e-07,3.8967118020662989e-07,4.6813635116769252e-07,4.5302459973319947e-07,3.6044922668308054e-07,2.2168733766189388e-07,7.5431622960475992e-08
309,2.0954846279043241e-06,1.9040686546779206e-07,3.7698678217836636e-07,4.5297075338702253e-07,4.3842934062286317e-07,3.4891998005365457e-07,2.1467537486809854e-07,7.3095531326526768e-08
310,2.0279736337463206e-06,1.8418151945883103e-07,3.6471543924570432e-07,4.3829657007171219e-07,4.2430430230985667e-07,3.3775935651820483e-07,2.0788492183433554e-07,7.0831524307676038e-08
311,1.9626376659624046e-06,1.7815980848316140e-07,3.5284369537786096e-07,4.2409787395582475e-07,4.1063433551888716e-07,3.2695557519827538e-07,2.0130899058350020e-07,6.8637386844895068e-08
312,1.8994066509329106e-06,1.7233506826298919e-07,3.4135853307587817e-07,4.1035925412220491e-07,3.9740477904440038e-07,3.1649723155004405e-07,1.9494081325873766e-07,6.6510971618656275e-08
313,1.8382127726255878e-06,1.6670085272748917e-07,3.3024735907497182e-07,3.9706579925854357e-07,3.8460144402626050e-07,3.0637328534834988e-07,1.8877383520105836e-07,6.4450196988914745e-08
314,1.7789903998620850e-06,1.6125092686451392e-07,3.1949799051323196e-07,3.8420308145655364e-07,3.7221059873202437e-07,2.9657304905417735e-07,1.8280170824425780e-07,6.2453044997325971e-08
315,1.7216760159277106e-06,1.5597925980659399e-07,3.0909864155145432e-07,3.7175714053663517e-07,3.6021895382949205e-07,2.8708617655336971e-07,1.7701828422033146e-07,6.0517559429834123e-08
316,1.6662081504489867e-06,1.5088001814354715e-07,2.9903791042938329e-07,3.5971446888097980e-07,3.4861364813373623e-07,2.7790265225472822e-07,1.7141760866879110e-07,5.8641843937820979e-08
317,1.6125273134659248e-06,1.4594755945426511e-07,2.8930476694412675e-07,3.4806199675861901e-07,3.3738223481332524e-07,2.6901278053603672e-07,1.6599391474349273e-07,5.6824060216058900e-08
318,1.5605759316283197e-06,1.4117642605049068e-07,2.7988854033696575e-07,3.3678707812645517e-07,3.2651266804094490e-07,2.6040717552691231e-07,1.6074161731078712e-07,5.5062426235763697e-08
319,1.5102982864476346e-06,1.3656133892563407e-07,2.7077890757523458e-07,3.2587747689083255e-07,3.1599329007410234e-07,2.5207675121773949e-07,1.5565530723299767e-07,5.3355214531093813e-08
320,1.4616404545382421e-06,1.3209719190190488e-07,2.6196588201638051e-07,3.1532135361470693e-07,3.0581281875205532e-07,2.4401271188428563e-07,1.5072974583141710e-07,5.1700750537491600e-08
321,1.4145502497839385e-06,1.2777904596925694e-07,2.5343980244173212e-07,3.0510725265595655e-07,2.9596033539555820e-07,2.3620654281792836e-07,1.4595985952319646e-07,5.0097410980309658e-08
322,1.3689771673676998e-06,1.2360212380985685e-07,2.4519132244791512e-07,2.9522408972284783e-07,2.8642527309644509e-07,2.2865000135174671e-07,1.4134073462667583e-07,4.8543622312212360e-08
323,1.3248723296046523e-06,1.1956180450199294e-07,2.3721140018424503e-07,2.8566113983312068e-07,2.7719740538449280e-07,2.2133510817303669e-07,1.3686761232987727e-07,4.7037859197886741e-08
324,1.2821884335201592e-06,1.1565361839754110e-07,2.2949128842480911e-07,2.7640802566360088e-07,2.6826683525940698e-07,2.1425413891311584e-07,1.3253588381704403e-07,4.5578643044641286e-08
325,1.2408797001168085e-06,1.1187324216729720e-07,2.2202252496431829e-07,2.6745470627766852e-07,2.5962398457616922e-07,2.0739961600557035e-07,1.2834108554827195e-07,4.4164540577512997e-08
326,1.2009018252758788e-06,1.0821649400867183e-07,2.1479692332716468e-07,2.5879146621832425e-07,2.5125958377235991e-07,2.0076430080438075e-07,1.2427889468743289e-07,4.2794162457544591e-08
327,1.1622119322406357e-06,1.0467932901042455e-07,2.0780656377946723e-07,2.5040890495499431e-07,2.4316466192644010e-07,1.9434118595363592e-07,1.2034512467374023e-07,4.1466161941933312e-08
328,1.1247685256304867e-06,1.0125783466928867e-07,2.0104378463421986e-07,2.4229792667259624e-07,2.3533053713632860e-07,1.8812348800080925e-07,1.1653572093245243e-07,4.0179233584791577e-08
329,1.0885314469366833e-06,9.7948226553506978e-08,1.9450117383998025e-07,2.3444973039176429e-07,2.2774880720795715e-07,1.8210464024582592e-07,1.1284675672035143e-07,3.8932111977297469e-08
330,1.0534618314518318e-06,9.4746844108461654e-08,1.8817156084384828e-07,2.2685580040948989e-07,2.2041134064381451e-07,1.7627828581839944e-07,1.0927442910176876e-07,3.7723570526049285e-08
331,1.0195220665870205e-06,9.1650146599740385e-08,1.8204800871978644e-07,2.1950789704978368e-07,2.1331026792181713e-07,1.7063827097635365e-07,1.0581505505106529e-07,3.6552420268473806e-08
332,9.8667575153186219e-07,8.8654709189132728e-08,1.7612380655362604e-07,2.1239804771430178e-07,2.0643797305515036e-07,1.6517863861788095e-07,1.0246506767759793e-07,3.5417508724172461e-08
333,9.5488765821418337e-07,8.5757219139198925e-08,1.7039246207638479e-07,2.0551853822320538e-07,1.9978708542403071e-07,1.5989362200090960e-07,9.9221012569331345e-08,3.4317718781122633e-08
334,9.2412369351748689e-07,8.2954472142196325e-08,1.6484769453779569e-07,1.9886190443683918e-07,1.9335047187062605e-07,1.5477763866297311e-07,9.6079544251372761e-08,3.3251967615683829e-08
335,8.9435086271567107e-07,8.0243368769286689e-08,1.5948342781221136e-07,1.9242092414911807e-07,1.8712122904865745e-07,1.4982528453518343e-07,9.3037422755824211e-08,3.2219205645389887e-08
336,8.6553723408578441e-07,7.7620911036081392e-08,1.5429378372930278e-07,1.8618860924380998e-07,1.8109267601947602e-07,1.4503132824411571e-07,9.0091510299459968e-08,3.1218415513538651e-08
337,8.3765190466086512e-07,7.5084199080710997e-08,1.4927307562222034e-07,1.8015819810518470e-07,1.7525834708667538e-07,1.4039070559560730e-07,8.7238768065846101e-08,3.0248611104620322e-08
338,8.1066496708613277e-07,7.2630427950730595e-08,1.4441580208612272e-07,1.7432314827477974e-07,1.6961198486155339e-07,1.3589851423466781e-07,8.4476253088624382e-08,2.9308836589654193e-08
339,7.8454747754298732e-07,7.0256884495293034e-08,1.3971664094021192e-07,1.6867712934629787e-07,1.6414753355198686e-07,1.3155000847587951e-07,8.1801115232786703e-08,2.8398165500531413e-08
340,7.5927142470641105e-07,6.7960944359140214e-08,1.3517044338663619e-07,1.6321401609091308e-07,1.5885913246752080e-07,1.2734059429884848e-07,7.9210594270863948e-08,2.7515699832488418e-08
341,7.3480969970248335e-07,6.5740069075074082e-08,1.3077222835983901e-07,1.5792788180551105e-07,1.5374110973370666e-07,1.2326582450343939e-07,7.6702017051051367e-08,2.6660569173861766e-08
342,7.1113606703378192e-07,6.3591803251680056e-08,1.2651717706014230e-07,1.5281299187663180e-07,1.4878797620894811e-07,1.1932139401969493e-07,7.4272794754383994e-08,2.5831929862300785e-08
343,6.8822513644149501e-07,6.1513771853180468e-08,1.2240062766555459e-07,1.4786379755311941e-07,1.4399441959732996e-07,1.1550313536750408e-07,7.1920420238167705e-08,2.5028964166638824e-08
344,6.6605233567405861e-07,5.9503677568398515e-08,1.1841807021599053e-07,1.4307492992070783e-07,1.3935529875111609e-07,1.1180701426123994e-07,6.9642465462957665e-08,2.4250879493648043e-08
345,6.4459388413311841e-07,5.7559298265911642e-08,1.1456514166427884e-07,1.3844119407199333e-07,1.3486563815680610e-07,1.0822912535474101e-07,6.7436579000461757e-08,2.3496907618925828e-08
346,6.2382676736854972e-07,5.5678484532569980e-08,1.1083762108851806e-07,1.3395756346545629e-07,1.3052062259883658e-07,1.0476568812215709e-07,6.5300483619828218e-08,2.2766303941183532e-08
347,6.0372871239517868e-07,5.3859157292647117e-08,1.0723142506051779e-07,1.2961917446739970e-07,1.2631559199520395e-07,1.0141304287032371e-07,6.3231973949856449e-08,2.2058346759229978e-08
348,5.8427816380473588e-07,5.2099305504980738e-08,1.0374260316523492e-07,1.2542132107087225e-07,1.2224603639946973e-07,9.8167646878467474e-08,6.1228914214747169e-08,2.1372336570963518e-08
349,5.6545426064741843e-07,5.0396983935547039e-08,1.0036733366627964e-07,1.2135944978583504e-07,1.1830759116378830e-07,9.5026070661178655e-08,5.9289236041082684e-08,2.0707595393707028e-08
350,5.4723681405826820e-07,4.8750311002996802e-08,9.7101919312727544e-08,1.1742915469501781e-07,1.1449603225776887e-07,9.1984994350716656e-08,5.7410936333800362e-08,2.0063466105240057e-08
351,5.2960628560436808e-07,4.7157466694761827e-08,9.3942783282629262e-08,1.1362617267009080e-07,1.1080727173815173e-07,8.9041204194839847e-08,5.5592075218992712e-08,1.9439311804901938e-08
352,5.1254376632963612e-07,4.5616690551419115e-08,9.0886465258759198e-08,1.0994637874295239e-07,1.0723735336443928e-07,8.6191589166472652e-08,5.3830774051435204e-08,1.8834515194158286e-08
353,4.9603095647473926e-07,4.4126279717075846e-08,8.7929617632291044e-08,1.0638578162710171e-07,1.0378244835578000e-07,8.3433137681640166e-08,5.2125213484808747e-08,1.8248477976041719e-08
354,4.8005014585037943e-07,4.2684587053611593e-08,8.5069001830227465e-08,1.0294051938422822e-07,1.0043885128455454e-07,8.0762934422214695e-08,5.0473631602647621e-08,1.7680620272895264e-08
355,4.6458419484290045e-07,4.1290019316685109e-08,8.2301484762548702e-08,9.9606855231308952e-08,9.7202976102259501e-08,7.8178157260128914e-08,4.8874322108105295e-08,1.7130380061863998e-08
356,4.4961651603184382e-07,3.9941035391481762e-08,7.9624035385175388e-08,9.6381173483655509e-08,9.4071352293426747e-08,7.5676074279816645e-08,4.7325632570690346e-08,1.6597212627597433e-08
357,4.3513105639973864e-07,3.8636144586243873e-08,7.7033721374968880e-08,9.3259975629502688e-08,9.1040621153453560e-08,7.3254040895746092e-08,4.5825962728182648e-08,1.6080590031640918e-08
358,4.2111228011504513e-07,3.7373904981690503e-08,7.4527705913115526e-08,9.0239876531871436e-08,8.8107532186350935e-08,7.0909497062010137e-08,4.4373762841996226e-08,1.5580000598010400e-08
359,4.0754515186978680e-07,3.6152921834495421e-08,7.2103244573360459e-08,8.7317600753579451e-08,8.5268939618547224e-08,6.8639964571034977e-08,4.2967532104309422e-08,1.5094948414459852e-08
360,3.9441512075399949e-07,3.4971846033051650e-08,6.9757682311671550e-08,8.4489979001404765e-08,8.2521799025007723e-08,6.6443044438562554e-08,4.1605817095335656e-08,1.4624952848965560e-08
361,3.8170810464970370e-07,3.3829372603809618e-08,6.7488450554026350e-08,8.1753944685538321e-08,7.9863164064051842e-08,6.4316414372152619e-08,4.0287210289159184e-08,1.4169548080965767e-08
362,3.6941047512766211e-07,3.2724239266531512e-08,6.5293064379121976e-08,7.9106530590586811e-08,7.7290183317365724e-08,6.2257826320538316e-08,3.9010348606609701e-08,1.3728282646908014e-08
363,3.5750904283072301e-07,3.1655225036859344e-08,6.3169119792912806e-08,7.6544865654507707e-08,7.4800097231821618e-08,6.0265104101254131e-08,3.7773912013697267e-08,1.3300718999670138e-08
364,3.4599104332807515e-07,3.0621148874646209e-08,6.1114291091981767e-08,7.4066171851976570e-08,7.2390235159823451e-08,5.8336141104037559e-08,3.6576622164175813e-08,1.2886433081433767e-08
365,3.3484412342523979e-07,2.9620868376551463e-08,5.9126328312848318e-08,7.1667761178799573e-08,7.0058012495004885e-08,5.6468898067585541e-08,3.5417241084847978e-08,1.2485013909602048e-08
366,3.2405632791512002e-07,2.8653278511449642e-08,5.7203054764411272e-08,6.9347032734094725e-08,6.7800927900207544e-08,5.4661400927323469e-08,3.4294569902267875e-08,1.2096063175365511e-08
367,3.1361608675589561e-07,2.7717310397250110e-08,5.5342364640815488e-08,6.7101469897070857e-08,6.5616560624766582e-08,5.2911738731920237e-08,3.3207447609540322e-08,1.1719194854531971e-08
368,3.0351220266201225e-07,2.6811930117771037e-08,5.3542220712120307e-08,6.4928637595336781e-08,6.3502567908226049e-08,5.1218061626354056e-08,3.2154749871956066e-08,1.1354034830247947e-08
369,2.9373383909495729e-07,2.5936137578355127e-08,5.1800652090232795e-08,6.2826179661772572e-08,6.1456682467699913e-08,4.9578578899404519e-08,3.1135387870242002e-08,1.1000220527250335e-08
370,2.8427050864093991e-07,2.5088965398958106e-08,5.0115752067651976e-08,6.0791816277090603e-08,5.9476710066183572e-08,4.7991557093514090e-08,3.0148307180243643e-08,1.0657400557297919e-08
371,2.7511206176301256e-07,2.4269477843482083e-08,4.8485676026649752e-08,5.8823341495307998e-08,5.7560527159207975e-08,4.6455318175027424e-08,2.9192486687894399e-08,1.0325234375442938e-08
372,2.6624867591556924e-07,2.3476769784166554e-08,4.6908639416592443e-08,5.6918620849441637e-08,5.5706078617312425e-08,4.4968237762881060e-08,2.8266937538361966e-08,1.0003391946813193e-08
373,2.5767084500954590e-07,2.2709965699888460e-08,4.5382915797180803e-08,5.5075589034824172e-08,5.3911375521893179e-08,4.3528743413877119e-08,2.7370702118297149e-08,9.6915534235850236e-09
374,2.4936936921702430e-07,2.1968218707260469e-08,4.3906834945459808e-08,5.3292247667524333e-08,5.2174493032064117e-08,4.2135312962734240e-08,2.6502853070144011e-08,9.3894088318373051e-09
375,2.4133534510430471e-07,2.1250709623453068e-08,4.2478781024518718e-08,5.1566663115435711e-08,5.0493568320241475e-08,4.0786472915166931e-08,2.5662492337503001e-08,9.0966577679858261e-09
376,2.3356015608286528e-07,2.0556646059701234e-08,4.1097190811870547e-08,4.9896964399677851e-08,4.8866798574238613e-08,3.9480796892299998e-08,2.4848750240570446e-08,8.8130091045065996e-09
377,2.2603546316796585e-07,1.9885261544490503e-08,3.9760551985565047e-08,4.8281341164029730e-08,4.7292439063728054e-08,3.8216904124778872e-08,2.4060784580708269e-08,8.5381807046653911e-09
378,2.1875319603498553e-07,1.9235814675450209e-08,3.8467401466153063e-08,4.6718041710189261e-08,4.5768801268996949e-08,3.6993457994989025e-08,2.3297779773227655e-08,8.2718991459793609e-09
379,2.1170554436390146e-07,1.8607588299013607e-08,3.7216323812681494e-08,4.5205371096724720e-08,4.4294251069989244e-08,3.5809164625848265e-08,2.2558946007499133e-08,8.0138994521449819e-09
380,2.0488494946262557e-07,1.7999888716935294e-08,3.6005949670957375e-08,4.3741689299652562e-08,4.2867206993691940e-08,3.4662771514684662e-08,2.1843518433529355e-08,7.7639248331744045e-09
381,1.9828409616021571e-07,1.7412044918786149e-08,3.4834954272377148e-08,4.2325409432643536e-08,4.1486138517986187e-08,3.3553066210760522e-08,2.1150756374171888e-08,7.5217264334902897e-09
382,1.9189590496126541e-07,1.6843407839575002e-08,3.3702055981672706e-08,4.0954996024923538e-08,4.0149564430143599e-08,3.2478875035048403e-08,2.0479942562165480e-08,7.2870630877366872e-09
383,1.8571352445305943e-07,1.6293349641673979e-08,3.2606014891979565e-08,3.9628963354998485e-08,3.8856051238207675e-08,3.1439061840910220e-08,1.9830382401218668e-08,7.0597010840708430e-09
384,1.7973032395735011e-07,1.5761263020251412e-08,3.1545631465684515e-08,3.8345873838393251e-08,3.7604211633556195e-08,3.0432526814372832e-08,1.9201403250383942e-08,6.8394139347079762e-09
385,1.7393988641887449e-07,1.5246560531442470e-08,3.0519745219560455e-08,3.7104336467653052e-08,3.6392703002995911e-08,2.9458205312735986e-08,1.8592353730988661e-08,6.6259821534979452e-09
386,1.6833600152298433e-07,1.4748673942512718e-08,2.9527233452744694e-08,3.5903005302913016e-08,3.5220225988793516e-08,2.8515066740288110e-08,1.8002603055412818e-08,6.4191930403194364e-09
387,1.6291265903500833e-07,1.4267053603294318e-08,2.8567010016164231e-08,3.4740578011396052e-08,3.4085523095098733e-08,2.7602113459945108e-08,1.7431540377026083e-08,6.2188404720837956e-09
388,1.5766404235420239e-07,1.3801167838198117e-08,2.7638024122056852e-08,3.3615794454252859e-08,3.2987377339264701e-08,2.6718379739664798e-08,1.6878574160618164e-08,6.0247247001469132e-09
389,1.5258452227537459e-07,1.3350502358127787e-08,2.6739259192281153e-08,3.2527435319208900e-08,3.1924610946619317e-08,2.5862930732526291e-08,1.6343131572677425e-08,5.8366521539337099e-09
390,1.4766865095149400e-07,1.2914559691644201e-08,2.5869731744151151e-08,3.1474320797533153e-08,3.0896084087287540e-08,2.5034861489399303e-08,1.5824657890892973e-08,5.6544352505856756e-09
391,1.4291115605080881e-07,1.2492858634749552e-08,2.5028490312572249e-08,3.0455309303891823e-08,2.9900693653710047e-08,2.4233296003162356e-08,1.5322615932275124e-08,5.4778922104476632e-09
392,1.3830693510220628e-07,1.2084933718681509e-08,2.4214614407295400e-08,2.9469296237696291e-08,2.8937372077546928e-08,2.3457386283462332e-08,1.4836485499308076e-08,5.3068468782157213e-09
