t,f_total,survival_before,survival_after
172,1.8554019221815159e-04,6.1101170953041690e-03,5.9245769030860183e-03
173,1.7990600401849316e-04,5.9245769030860183e-03,5.7446708990675239e-03
174,1.7444291127813893e-04,5.7446708990675239e-03,5.5702279877893838e-03
175,1.6914571781244872e-04,5.5702279877893838e-03,5.4010822699769355e-03
176,1.6400938528537328e-04,5.4010822699769355e-03,5.2370728846915619e-03
177,1.5902902841093277e-04,5.2370728846915619e-03,5.0780438562806297e-03
178,1.5419991030086213e-04,5.0780438562806297e-03,4.9238439459797674e-03
179,1.4951743795394597e-04,4.9238439459797674e-03,4.7743265080258208e-03
180,1.4497715788270394e-04,4.7743265080258208e-03,4.6293493501431164e-03
181,1.4057475187322473e-04,4.6293493501431164e-03,4.4887745982698912e-03
182,1.3630603287407374e-04,4.4887745982698912e-03,4.3524685653958187e-03
183,1.3216694101032949e-04,4.3524685653958187e-03,4.2203016243854887e-03
184,1.2815353971892265e-04,4.2203016243854887e-03,4.0921480846665657e-03
185,1.2426201200157268e-04,4.0921480846665657e-03,3.9678860726649924e-03
186,1.2048865679172919e-04,3.9678860726649924e-03,3.8473974158732636e-03
187,1.1682988543203790e-04,3.8473974158732636e-03,3.7305675304412254e-03
188,1.1328221825895708e-04,3.7305675304412254e-03,3.6172853121822683e-03
189,1.0984228129125499e-04,3.6172853121822683e-03,3.5074430308910127e-03
190,1.0650680301921948e-04,3.5074430308910127e-03,3.4009362278717937e-03
191,1.0327261129150791e-04,3.4009362278717937e-03,3.2976636165802857e-03
192,1.0013663029666027e-04,3.2976636165802857e-03,3.1975269862836251e-03
193,9.7095877636390324e-05,3.1975269862836251e-03,3.1004311086472352e-03
194,9.4147461487856926e-05,3.1004311086472352e-03,3.0062836471593780e-03
195,9.1288577852204926e-05,3.0062836471593780e-03,2.9149950693071729e-03
196,8.8516507886746945e-05,2.9149950693071729e-03,2.8264785614204257e-03
197,8.5828615318238994e-05,2.8264785614204257e-03,2.7406499461021866e-03
198,8.3222343934779647e-05,2.7406499461021866e-03,2.6574276021674070e-03
199,8.0695215153939504e-05,2.6574276021674070e-03,2.5767323870134673e-03
200,7.8244825664799638e-05,2.5767323870134673e-03,2.4984875613486678e-03
201,7.5868845141649615e-05,2.4984875613486678e-03,2.4226187162070178e-03
202,7.3565014027163889e-05,2.4226187162070178e-03,2.3490537021798536e-03
203,7.1331141382942529e-05,2.3490537021798536e-03,2.2777225607969113e-03
204,6.9165102805366263e-05,2.2777225607969113e-03,2.2085574579915447e-03
205,6.7064838404778864e-05,2.2085574579915447e-03,2.1414926195867661e-03
206,6.5028350846070500e-05,2.1414926195867661e-03,2.0764642687406956e-03
207,6.3053703448794123e-05,2.0764642687406956e-03,2.0134105652919012e-03
208,6.1139018345004483e-05,2.0134105652919012e-03,1.9522715469468968e-03
209,5.9282474693064207e-05,1.9522715469468968e-03,1.8929890722538326e-03
210,5.7482306945715043e-05,1.8929890722538326e-03,1.8355067653081174e-03
211,5.5736803170764166e-05,1.8355067653081174e-03,1.7797699621373534e-03
212,5.4044303422785987e-05,1.7797699621373534e-03,1.7257256587145673e-03
213,5.2403198164288350e-05,1.7257256587145673e-03,1.6733224605502790e-03
214,5.0811926734839413e-05,1.6733224605502790e-03,1.6225105338154391e-03
215,4.9268975866697356e-05,1.6225105338154391e-03,1.5732415579487419e-03
216,4.7772878245529330e-05,1.5732415579487419e-03,1.5254686797032124e-03
217,4.6322211114849216e-05,1.5254686797032124e-03,1.4791464685883632e-03
218,4.4915594922845504e-05,1.4791464685883632e-03,1.4342308736655178e-03
219,4.3551692010310807e-05,1.4342308736655178e-03,1.3906791816552069e-03
220,4.2229205338424275e-05,1.3906791816552069e-03,1.3484499763167825e-03
221,4.0946877255175394e-05,1.3484499763167825e-03,1.3075030990616068e-03
222,3.9703488299255396e-05,1.3075030990616068e-03,1.2677996107623515e-03
223,3.8497856040277544e-05,1.2677996107623515e-03,1.2293017547220740e-03
224,3.7328833954222389e-05,1.2293017547220740e-03,1.1919729207678516e-03
225,3.6195310333038003e-05,1.1919729207678516e-03,1.1557776104348136e-03
226,3.5096207227357145e-05,1.1557776104348136e-03,1.1206814032074562e-03
227,3.4030479421325519e-05,1.1206814032074562e-03,1.0866509237861307e-03
228,3.2997113438565239e-05,1.0866509237861307e-03,1.0536538103475654e-03
229,3.1995126578327905e-05,1.0536538103475654e-03,1.0216586837692378e-03
230,3.1023565980919959e-05,1.0216586837692378e-03,9.9063511778831764e-04
231,3.0081507721511171e-05,9.9063511778831764e-04,9.6055361006680638e-04
232,2.9168055931463988e-05,9.6055361006680638e-04,9.3138555413534250e-04
233,2.8282341946347778e-05,9.3138555413534250e-04,9.0310321218899461e-04
234,2.7423523479827368e-05,9.0310321218899461e-04,8.7567968870916715e-04
235,2.6590783822639909e-05,8.7567968870916715e-04,8.4908890488652727e-04
236,2.5783331065898007e-05,8.4908890488652727e-04,8.2330557382062912e-04
237,2.5000397347980244e-05,8.2330557382062912e-04,7.9830517647264880e-04
238,2.4241238124292620e-05,7.9830517647264880e-04,7.7406393834835623e-04
239,2.3505131459206205e-05,7.7406393834835623e-04,7.5055880688915002e-04
240,2.2791377339497518e-05,7.5055880688915002e-04,7.2776742954965251e-04
241,2.2099297008638488e-05,7.2776742954965251e-04,7.0566813254101398e-04
242,2.1428232321302691e-05,7.0566813254101398e-04,6.8423990021971139e-04
243,2.0777545117473965e-05,6.8423990021971139e-04,6.6346235510223741e-04
244,2.0146616615561972e-05,6.6346235510223741e-04,6.4331573848667534e-04
245,1.9534846823947424e-05,6.4331573848667534e-04,6.2378089166272781e-04
246,1.8941653970397309e-05,6.2378089166272781e-04,6.0483923769233047e-04
247,1.8366473948807358e-05,6.0483923769233047e-04,5.8647276374352317e-04
248,1.7808759782745460e-05,5.8647276374352317e-04,5.6866400396077764e-04
249,1.7267981105285924e-05,5.6866400396077764e-04,5.5139602285549181e-04
250,1.6743623654639655e-05,5.5139602285549181e-04,5.3465239920085211e-04
251,1.6235188785100643e-05,5.3465239920085211e-04,5.1841721041575152e-04
252,1.5742192992843606e-05,5.1841721041575152e-04,5.0267501742290790e-04
253,1.5264167456121735e-05,5.0267501742290790e-04,4.8741084996678605e-04
254,1.4800657589427212e-05,4.8741084996678605e-04,4.7261019237735888e-04
255,1.4351222611190526e-05,4.7261019237735888e-04,4.5825896976616832e-04
256,1.3915435124607352e-05,4.5825896976616832e-04,4.4434353464156099e-04
257,1.3492880711194429e-05,4.4434353464156099e-04,4.3085065393036655e-04
258,1.3083157536687749e-05,4.3085065393036655e-04,4.1776749639367875e-04
259,1.2685875968908357e-05,4.1776749639367875e-04,4.0508162042477043e-04
260,1.2300658207232263e-05,4.0508162042477043e-04,3.9278096221753809e-04
261,1.1927137923312097e-05,3.9278096221753809e-04,3.8085382429422598e-04
262,1.1564959912708799e-05,3.8085382429422598e-04,3.6928886438151716e-04
263,1.1213779757102053e-05,3.6928886438151716e-04,3.5807508462441513e-04
264,1.0873263496758188e-05,3.5807508462441513e-04,3.4720182112765697e-04
265,1.0543087312944068e-05,3.4720182112765697e-04,3.3665873381471287e-04
266,1.0222937219984924e-05,3.3665873381471287e-04,3.2643579659472793e-04
267,9.9125087666733008e-06,3.2643579659472793e-04,3.1652328782805466e-04
268,9.6115067467450789e-06,3.1652328782805466e-04,3.0691178108130954e-04
269,9.3196449181473297e-06,3.0691178108130954e-04,2.9759213616316219e-04
270,9.0366457308309237e-06,2.9759213616316219e-04,2.8855549043233127e-04
271,8.7622400628090651e-06,2.8855549043233127e-04,2.7979325036952218e-04
272,8.4961669642307725e-06,2.7979325036952218e-04,2.7129708340529140e-04
273,8.2381734092258484e-06,2.7129708340529140e-04,2.6305890999606552e-04
274,7.9880140552853936e-06,2.6305890999606552e-04,2.5507089594078015e-04
275,7.7454510099490101e-06,2.5507089594078015e-04,2.4732544493083112e-04
276,7.5102536045768249e-06,2.4732544493083112e-04,2.3981519132625431e-04
277,7.2821981749911936e-06,2.3981519132625431e-04,2.3253299315126314e-04
278,7.0610678487794451e-06,2.3253299315126314e-04,2.2547192530248365e-04
279,6.8466523390554494e-06,2.2547192530248365e-04,2.1862527296342822e-04
280,6.6387477444838210e-06,2.1862527296342822e-04,2.1198652521894437e-04
281,6.4371563553766139e-06,2.1198652521894437e-04,2.0554936886356775e-04
282,6.2416864656781026e-06,2.0554936886356775e-04,1.9930768239788963e-04
283,6.0521521906588415e-06,1.9930768239788963e-04,1.9325553020723080e-04
284,5.8683732901456404e-06,1.9325553020723080e-04,1.8738715691708516e-04
285,5.6901749971193529e-06,1.8738715691708516e-04,1.8169698191996582e-04
286,5.5173878515174583e-06,1.8169698191996582e-04,1.7617959406844835e-04
287,5.3498475390834063e-06,1.7617959406844835e-04,1.7082974652936494e-04
288,5.1873947351094720e-06,1.7082974652936494e-04,1.6564235179425548e-04
289,5.0298749529245073e-06,1.6564235179425548e-04,1.6061247684133093e-04
290,4.8771383969825178e-06,1.6061247684133093e-04,1.5573533844434842e-04
291,4.7290398204123509e-06,1.5573533844434842e-04,1.5100629862393607e-04
292,4.5854383868930331e-06,1.5100629862393607e-04,1.4642086023704303e-04
293,4.4461975367233918e-06,1.4642086023704303e-04,1.4197466270031965e-04
294,4.3111848569586114e-06,1.4197466270031965e-04,1.3766347784336102e-04
295,4.1802719554902072e-06,1.3766347784336102e-04,1.3348320588787082e-04
296,4.0533343389496955e-06,1.3348320588787082e-04,1.2942987154892111e-04
297,3.9302512943198337e-06,1.2942987154892111e-04,1.2549962025460129e-04
298,3.8109057741408364e-06,1.2549962025460129e-04,1.2168871448046045e-04
299,3.6951842852024331e-06,1.2168871448046045e-04,1.1799353019525801e-04
300,3.5829767806158784e-06,1.1799353019525801e-04,1.1441055341464214e-04
301,3.4741765551633100e-06,1.1441055341464214e-04,1.1093637685947881e-04
302,3.3686801438249187e-06,1.1093637685947881e-04,1.0756769671565390e-04
303,3.2663872233874270e-06,1.0756769671565390e-04,1.0430130949226645e-04
304,3.1672005170403378e-06,1.0430130949226645e-04,1.0113410897522611e-04
305,3.0710257018691827e-06,1.0113410897522611e-04,9.8063083273356919e-05
306,2.9777713191578403e-06,9.8063083273356919e-05,9.5085311954199087e-05
307,2.8873486874146031e-06,9.5085311954199087e-05,9.2197963266784478e-05
308,2.7996718180392830e-06,9.2197963266784478e-05,8.9398291448745197e-05
309,2.7146573335511713e-06,8.9398291448745197e-05,8.6683634115194025e-05
310,2.6322243883000707e-06,8.6683634115194025e-05,8.4051409726893959e-05
311,2.5522945915850195e-06,8.4051409726893959e-05,8.1499115135308934e-05
312,2.4747919331075802e-06,8.1499115135308934e-05,7.9024323202201352e-05
313,2.3996427106888068e-06,7.9024323202201352e-05,7.6624680491512535e-05
314,2.3267754601811531e-06,7.6624680491512535e-05,7.4297905031331382e-05
315,2.2561208875086703e-06,7.4297905031331382e-05,7.2041784143822720e-05
316,2.1876118027708625e-06,7.2041784143822720e-05,6.9854172341051842e-05
317,2.1211830563475415e-06,6.9854172341051842e-05,6.7732989284704294e-05
318,2.0567714769439109e-06,6.7732989284704294e-05,6.5676217807760393e-05
319,1.9943158115169713e-06,6.5676217807760393e-05,6.3681901996243405e-05
320,1.9337566670261120e-06,6.3681901996243405e-05,6.1748145329217308e-05
321,1.8750364539524962e-06,6.1748145329217308e-05,5.9873108875264802e-05
322,1.8180993315335365e-06,5.9873108875264802e-05,5.8055009543731256e-05
323,1.7628911546603676e-06,5.8055009543731256e-05,5.6292118389070902e-05
324,1.7093594223878270e-06,5.6292118389070902e-05,5.4582758966683060e-05
325,1.6574532280079805e-06,5.4582758966683060e-05,5.2925305738675085e-05
326,1.6071232106397023e-06,5.2925305738675085e-05,5.1318182528035383e-05
327,1.5583215082882854e-06,5.1318182528035383e-05,4.9759861019747087e-05
328,1.5110017123304372e-06,4.9759861019747087e-05,4.8248859307416648e-05
329,1.4651188233813793e-06,4.8248859307416648e-05,4.6783740484035270e-05
330,1.4206292085020793e-06,4.6783740484035270e-05,4.5363111275533200e-05
331,1.3774905597059271e-06,4.5363111275533200e-05,4.3985620715827268e-05
332,1.3356618537253914e-06,4.3985620715827268e-05,4.2649958862101872e-05
333,1.2951033130003925e-06,4.2649958862101872e-05,4.1354855549101478e-05
334,1.2557763678513065e-06,4.1354855549101478e-05,4.0099079181250163e-05
335,1.2176436198006115e-06,4.0099079181250163e-05,3.8881435561449561e-05
336,1.1806688060083095e-06,3.8881435561449561e-05,3.7700766755441245e-05
337,1.1448167647872952e-06,3.7700766755441245e-05,3.6555949990653950e-05
338,1.1100534021658841e-06,3.6555949990653950e-05,3.5445896588488068e-05
339,1.0763456594656948e-06,3.5445896588488068e-05,3.4369550929022369e-05
340,1.0436614818640617e-06,3.4369550929022369e-05,3.3325889447158304e-05
341,1.0119697879110739e-06,3.3325889447158304e-05,3.2313919659247235e-05
342,9.8124043997226049e-07,3.2313919659247235e-05,3.1332679219274971e-05
343,9.5144421556880549e-07,3.1332679219274971e-05,3.0381235003706164e-05
344,9.2255277958804371e-07,3.0381235003706164e-05,2.9458682224118122e-05
345,8.9453865733781147e-07,2.9458682224118122e-05,2.8564143566780307e-05
346,8.6737520841902255e-07,2.8564143566780307e-05,2.7696768358361284e-05
347,8.4103660139162820e-07,2.7696768358361284e-05,2.6855731756969654e-05
348,8.1549778920986807e-07,2.6855731756969654e-05,2.6040233967759786e-05
349,7.9073448540344852e-07,2.6040233967759786e-05,2.5249499482356339e-05
350,7.6672314098200350e-07,2.5249499482356339e-05,2.4482776341374332e-05
351,7.4344092204087035e-07,2.4482776341374332e-05,2.3739335419333460e-05
352,7.2086568804688592e-07,2.3739335419333460e-05,2.3018469731286578e-05
353,6.9897597078355362e-07,2.3018469731286578e-05,2.2319493760503019e-05
354,6.7775095393555875e-07,2.2319493760503019e-05,2.1641742806567461e-05
355,6.5717045329321867e-07,2.1641742806567461e-05,2.0984572353274239e-05
356,6.3721489755804177e-07,2.0984572353274239e-05,2.0347357455716201e-05
357,6.1786530973114168e-07,2.0347357455716201e-05,1.9729492145985054e-05
358,5.9910328906681034e-07,1.9729492145985054e-05,1.9130388856918245e-05
359,5.8091099357408514e-07,1.9130388856918245e-05,1.8549477863344159e-05
360,5.6327112304967206e-07,1.8549477863344159e-05,1.7986206740294487e-05
361,5.4616690262608828e-07,1.7986206740294487e-05,1.7440039837668401e-05
362,5.2958206681938128e-07,1.7440039837668401e-05,1.6910457770849018e-05
363,5.1350084406125121e-07,1.6910457770849018e-05,1.6396956926787766e-05
364,4.9790794170087025e-07,1.6396956926787766e-05,1.5899048985086896e-05
365,4.8278853146213394e-07,1.5899048985086896e-05,1.5416260453624758e-05
366,4.6812823534251662e-07,1.5416260453624758e-05,1.4948132218282241e-05
367,4.5391311194011978e-07,1.4948132218282241e-05,1.4494219106342121e-05
