t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
40,1.3694386799991661e-02,2.5155176261348373e-04,1.0509959882756092e-03,2.0250172390662768e-03,2.8464360937291411e-03,3.1928920167143488e-03,2.8278613178988957e-03,1.4996323816939051e-03
41,1.3285645412112725e-02,2.4657765982543533e-04,1.0263340256026049e-03,1.9711047724074136e-03,2.7625672139923087e-03,3.0924724810556946e-03,2.7361415369515580e-03,1.4504477222777098e-03
42,1.2885744302569523e-02,2.4147838494052596e-04,1.0014986528794113e-03,1.9176604005938938e-03,2.6804373057043797e-03,2.9948106834189023e-03,2.6471371412402521e-03,1.4027217337921583e-03
43,1.2494990969853029e-02,2.3628783111136919e-04,9.7660406757283606e-04,1.8648171619816080e-03,2.6001115192296090e-03,2.8998963711692250e-03,2.5608251091590391e-03,1.3564489096293438e-03
44,1.2113599982721230e-02,2.3103565961791125e-04,9.5174865550958073e-04,1.8126863451491178e-03,2.5216371768025502e-03,2.8077068796568184e-03,2.4771701791749742e-03,1.3116150868102781e-03
45,1.1741707846217834e-02,2.2574773044440935e-04,9.2701677040152850e-04,1.7613602279921360e-03,2.4450464712350325e-03,2.7182096260783971e-03,2.3961276324039795e-03,1.2681993876623506e-03
46,1.1379385667548642e-02,2.2044650182881002e-04,9.0248034751769951e-04,1.7109145000432445e-03,2.3703587768232415e-03,2.6313641720203838e-03,2.3176455650828470e-03,1.2261758042324156e-03
47,1.1026649943484949e-02,2.1515139782536083e-04,8.7820035948922657e-04,1.6614104010718781e-03,2.2975826298348451e-03,2.5471239286663340e-03,2.2416667394320926e-03,1.1855144871652126e-03
48,1.0683471744343411e-02,2.0987914405217560e-04,8.5422812405052968e-04,1.6128966064449584e-03,2.2267174270643782e-03,2.4654375657613284e-03,2.1681300864518473e-03,1.1461827905181934e-03
49,1.0349784529563177e-02,2.0464407257902756e-04,8.3060647449559246e-04,1.5654108871009727e-03,2.1577548834892952e-03,2.3862501748245220e-03,2.0969719217121853e-03,1.1081461153615822e-03
50,1.0025490795589672e-02,1.9945839743032402e-04,8.0737080399871381e-04,1.5189815694069109e-03,2.0906802838026460e-03,2.3095042283753646e-03,2.0281269247935333e-03,1.0713685877821806e-03
51,9.7104677274027322e-03,1.9433246249990149e-04,7.8454999489395417e-04,1.4736288176915744e-03,2.0254735573426242e-03,2.2351403697513693e-03,1.9615289243653492e-03,1.0358136008579589e-03
52,9.4045719999104778e-03,1.8927496384952934e-04,7.6216724366224805e-04,1.4293657599189044e-03,1.9621102015183562e-03,2.1630980621693005e-03,1.8971115236779638e-03,1.0014442451141755e-03
53,9.1076438539711094e-03,1.8429314843182841e-04,7.4024079184108194e-04,1.3861994748024427e-03,1.9005620751071743e-03,2.0933161207914524e-03,1.8348085952439325e-03,9.6822364775319726e-04
54,8.8195105534821724e-03,1.7939299127147715e-04,7.1878457242341984e-04,1.3441318566758318e-03,1.8407980796563302e-03,2.0257331475193375e-03,1.7745546685005043e-03,9.3611523743527192e-04
55,8.5399893143408897e-03,1.7457935307954678e-04,6.9780878060458971e-04,1.3031603726250908e-03,1.7827847445663113e-03,1.9602878848975166e-03,1.7162852301053264e-03,9.0508294846250871e-04
56,8.2688897827409066e-03,1.6985612018227537e-04,6.7732037700695075e-04,1.2632787247513354e-03,1.7264867291844413e-03,1.8969195027465902e-03,1.6599369530822322e-03,8.7509137578708248e-04
57,8.0060161288961432e-03,1.6522632853075992e-04,6.5732353078945083e-04,1.2244774289592230e-03,1.6718672533304290e-03,1.8355678288551360e-03,1.6054478681850268e-03,8.4610589024611727e-04
58,7.7511688125841711e-03,1.6069227343162192e-04,6.3782000935097864e-04,1.1867443203460878e-03,1.6188884660553579e-03,1.7761735331624342e-03,1.5527574884860338e-03,8.1809272175165679e-04
59,7.5041460686336488e-03,1.5625560650770430e-04,6.1880952067449257e-04,1.1500649940878705e-03,1.5675117610567135e-03,1.7186782732888455e-03,1.5018068962407163e-03,7.9101901677730590e-04
60,7.2647451534321060e-03,1.5191742126725977e-04,6.0029001374026648e-04,1.1144231896685192e-03,1.5176980459965246e-03,1.6630248079626555e-03,1.4525387994613174e-03,7.6485287533556239e-04
61,7.0327633875220058e-03,1.4767832853329732e-04,5.8225794186475500e-04,1.0798011253676371e-03,1.4694079719659125e-03,1.6091570838048727e-03,1.4048975642941787e-03,7.3956337169135266e-04
62,6.8079990242304600e-03,1.4353852286401320e-04,5.6470849329763270e-04,1.0461797890953433e-03,1.4226021284807903e-03,1.5570203000288994e-03,1.3588292281895248e-03,7.1512056227425653e-04
63,6.5902519699102893e-03,1.3949784098192248e-04,5.4763579293285489e-04,1.0135391909327596e-03,1.3772412086580253e-03,1.5065609548588676e-03,1.3142814979395538e-03,6.9149548360630505e-04
64,6.3793243776454544e-03,1.3555581312417036e-04,5.3103307855837008e-04,9.8185858209120635e-04,1.3332861485904626e-03,1.4577268768429315e-03,1.2712037359076691e-03,6.6866014253064490e-04
65,6.1750211330966970e-03,1.3171170812982511e-04,5.1489285468088192e-04,9.5111664443378499e-04,1.2906982443971495e-03,1.4104672437145554e-03,1.2295469371512184e-03,6.4658750058928260e-04
66,5.9771502484525941e-03,1.2796457299170286e-04,4.9920702661390855e-04,9.2129165420115860e-04,1.2494392499588025e-03,1.3647325910182643e-03,1.1892636996294610e-03,6.2525145403929613e-04
67,5.7855231781378386e-03,1.2431326752019491e-04,4.8396701720620149e-04,8.9236162314131192e-04,1.2094714579468685e-03,1.3204748123517662e-03,1.1503081892686761e-03,6.0462681070281958e-04
68,5.5999550679556318e-03,1.2075649469425832e-04,4.6916386831021126e-04,8.6430441985406036e-04,1.1707577664080689e-03,1.2776471527717948e-03,1.1126361013117181e-03,5.8468926460551968e-04
69,5.4202649476544195e-03,1.1729282720971093e-04,4.5478832884361978e-04,8.3709787381885579e-04,1.1332617328671704e-03,1.2362041966564069e-03,1.0762046190967989e-03,5.6541536916185733e-04
70,5.2462758754683921e-03,1.1392073067670368e-04,4.4083093107802953e-04,8.1071986427356504e-04,1.0969476176521139e-03,1.1961018511034637e-03,1.0409723711790999e-03,5.4678250950541594e-04
71,5.0778150419496151e-03,1.1063858386618154e-04,4.2728205659491080e-04,7.8514839584741707e-04,1.0617804179218269e-03,1.1572973257667979e-03,1.0068993875199325e-03,5.2876887443254882e-04
72,4.9147138393568568e-03,1.0744469635874112e-04,4.1413199317725114e-04,7.6036166261892889e-04,1.0277258936832109e-03,1.1197491098822935e-03,9.7394705531420370e-04,5.1135342832222749e-04
73,4.7568079019654702e-03,1.0433732390802074e-04,4.0137098375364361e-04,7.3633810206545321e-04,9.9475058691570807e-04,1.0834169471110923e-03,9.4207807490170339e-04,4.9451588330984893e-04
74,4.6039371218920778e-03,1.0131468179411441e-04,3.8898926837759083e-04,7.1305644019164442e-04,9.6282183477599420e-04,1.0482618087223486e-03,9.1125641610614134e-04,4.7823667192424459e-04
75,4.4559456443679568e-03,9.8374956410016400e-05,3.7697712010662855e-04,6.9049572896661619e-04,9.3190777772869009e-04,1.0142458655501207e-03,8.8144727526368407e-04,4.6249692034220101e-04
76,4.3126818458299127e-03,9.5516315295342364e-05,3.6532487554167956e-04,6.6863537706121721e-04,9.0197736333887286e-04,9.8133245908532088e-04,8.5261703313650001e-04,4.4727842237097918e-04
77,4.1739982977131882e-03,9.2736915806135653e-05,3.5402296069524618e-04,6.4745517475533988e-04,8.7300034636642531e-04,9.4948607200186718e-04,8.2473321385363621e-04,4.3256361423453738e-04
78,4.0397517184158297e-03,9.0034912587093010e-05,3.4306191277619792e-04,6.2693531377847013e-04,8.4494728571892430e-04,9.1867229836434488e-04,7.9776444497904099e-04,4.1833555021175852e-04
79,3.9098029155478550e-03,8.7408463992700788e-05,3.3243239840772707e-04,6.0705640275295265e-04,8.1778953874719700e-04,8.8885781372099635e-04,7.7168041877274701e-04,4.0457787915353473e-04
80,3.7840167202731370e-03,8.4855737586263835e-05,3.2212522873240025e-04,5.8779947882713524e-04,7.9149925330445302e-04,8.6001034524938336e-04,7.4645185468453807e-04,3.9127482188896313e-04
81,3.6622619152896492e-03,8.2374914830370862e-05,3.1213137180310826e-04,5.6914601601324919e-04,7.6604935793477794e-04,8.3209864209145225e-04,7.2205046309850010e-04,3.7841114951819030e-04
82,3.5444111577685755e-03,7.9964195068730722e-05,3.0244196261022409e-04,5.5107793068136777e-04,7.4141355050871274e-04,8.0509244598906207e-04,6.9844891033060881e-04,3.6597216257986933e-04
83,3.4303408983793432e-03,7.7621798887322717e-05,2.9304831105262297e-04,5.3357758460499899e-04,7.1756628558171474e-04,7.7896246230952293e-04,6.7562078486904653e-04,3.5394367107411420e-04
84,3.3199312973614219e-03,7.5345970932241905e-05,2.8394190812270254e-04,5.1662778590485332e-04,6.9448276071469930e-04,7.5368033153264200e-04,6.5354056483752547e-04,3.4231197531675735e-04
85,3.2130661384608757e-03,7.3134982252318160e-05,2.7511443054254852e-04,5.0021178819426785e-04,6.7213890196392355e-04,7.2921860125568696e-04,6.3218358665491923e-04,3.3106384759721148e-04
86,3.1096327414267886e-03,7.0987132226397261e-05,2.6655774405937710e-04,4.8431328819194258e-04,6.5051134871959041e-04,7.0555069876002032e-04,6.1152601485948976e-04,3.2018651460997120e-04
87,3.0095218736570623e-03,6.8900750127961802e-05,2.5826390558287052e-04,4.6891642203440189e-04,6.2957743804819047e-04,6.8265090417261474e-04,5.9154481306252762e-04,3.0966764062849515e-04
88,2.9126276614922183e-03,6.6874196373422132e-05,2.5022516432458977e-04,4.5400576049139225e-04,6.0931518867234839e-04,6.6049432424682955e-04,5.7221771599398196e-04,2.9949531138965423e-04
89,2.8188475015776837e-03,6.4905863494819596e-05,2.4243396207991466e-04,4.3956630326177400e-04,5.8970328470335856e-04,6.3905686677949078e-04,5.5352320260137577e-04,2.8965801865695032e-04
90,2.7280819726478067e-03,6.2994176872767111e-05,2.3488293277561977e-04,4.2558347250491355e-04,5.7072105922538583e-04,6.1831521567520678e-04,5.3544047016276558e-04,2.8014464543114822e-04
91,2.6402347480270448e-03,6.1137595261122262e-05,2.2756490139093439e-04,4.1204310574278178e-04,5.5234847781614573e-04,5.9824680666379433e-04,5.1794940937454400e-04,2.7094445177772250e-04
92,2.5552125090940185e-03,5.9334611131077830e-05,2.2047288234652572e-04,3.9893144825056237e-04,5.3456612207651685e-04,5.7882980367249465e-04,5.0103058037534942e-04,2.6204706124149187e-04
93,2.4729248599114025e-03,5.7583750859000756e-05,2.1360007744404628e-04,3.8623514503829069e-04,5.1735517323075379e-04,5.6004307585122252e-04,4.8466518966814307e-04,2.5344244781994529e-04
94,2.3932842431878742e-03,5.5883574779397600e-05,2.0693987342851726e-04,3.7394123251261564e-04,5.0069739584955608e-04,5.4186617524626369e-04,4.6883506790353796e-04,2.4512092346798571e-04
95,2.3162058577067949e-03,5.4232677121785635e-05,2.0048583923670035e-04,3.6203712989599089e-04,4.8457512174004074e-04,5.2427931511553555e-04,4.5352264848864813e-04,2.3707312610809339e-04
96,2.2416075773292214e-03,5.2629685847960036e-05,1.9423172298659283e-04,3.5051063047024877e-04,4.6897123403951709e-04,5.0726334887667450e-04,4.3871094698702247e-04,2.2929000812120555e-04
97,2.1694098716556268e-03,5.1073262404133657e-05,1.8817144875613230e-04,3.3934989270242253e-04,4.5386915154373267e-04,4.9079974967771768e-04,4.2438354127658580e-04,2.2176282529490189e-04
98,2.0995357284108169e-03,4.9562101400651592e-05,1.8229911319300122e-04,3.2854343130271158e-04,4.3925281329483382e-04,4.7487059057898021e-04,4.1052455243389030e-04,2.1448312620674824e-04
99,2.0319105775995316e-03,4.8094930230421213e-05,1.7660898199197596e-04,3.1808010825748587e-04,4.2510666344958018e-04,4.5945852533380742e-04,3.9711862631437744e-04,2.0744274202188346e-04
100,1.9664622174656761e-03,4.6670508635823230e-05,1.7109548627147750e-04,3.0794912387409524e-04,4.1141563644425211e-04,4.4454676975519463e-04,3.8415091579971898e-04,2.0063377668511439e-04
101,1.9031207422757711e-03,4.5287628232658253e-05,1.6575321887677669e-04,2.9814000786886980e-04,3.9816514246914544e-04,4.3011908365475095e-04,3.7160706368465410e-04,1.9404859748891592e-04
102,1.8418184719366649e-03,4.3945111998617222e-05,1.6057693063361200e-04,2.8864261052498916e-04,3.8534105326247048e-04,4.1615975334013098e-04,3.5947318617704087e-04,1.8767982599980428e-04
103,1.7824898834486510e-03,4.2641813732824911e-05,1.5556152657273325e-04,2.7944709394277722e-04,3.7292968823081872e-04,4.0265357465682684e-04,3.4773585698610036e-04,1.8152032932656958e-04
104,1.7250715441875812e-03,4.1376617492179152e-05,1.5070206214303622e-04,2.7054392340136664e-04,3.6091780090106475e-04,3.8958583656009276e-04,3.3638209197503385e-04,1.7556321171480793e-04
105,1.6695020470032414e-03,4.0148437009480221e-05,1.4599373942845360e-04,2.6192385884752875e-04,3.4929256570659958e-04,3.7694230520274118e-04,3.2539933435534493e-04,1.6980180645309324e-04
106,1.6157219471159359e-03,3.8956215097703705e-05,1.4143190338157348e-04,2.5357794652470860e-04,3.3804156510909805e-04,3.6470920852458714e-04,3.1477544040129399e-04,1.6422966807697094e-04
107,1.5636737007888315e-03,3.7798923044206281e-05,1.3701203808503512e-04,2.4549751075290314e-04,3.2715277705557303e-04,3.5287322132942020e-04,3.0449866566394985e-04,1.5884056485774388e-04
108,1.5133016057499529e-03,3.6675559998156262e-05,1.3272976305006540e-04,2.3767414586792492e-04,3.1661456276923421e-04,3.4142145083552859e-04,2.9455765166528736e-04,1.5362847156375633e-04
109,1.4645517433347600e-03,3.5585152354044235e-05,1.2858082956004432e-04,2.3009970832677567e-04,3.0641565487162192e-04,3.3034142268599244e-04,2.8494141305371166e-04,1.4858756248256979e-04
110,1.4173719223178193e-03,3.4526753133743827e-05,1.2456111706569609e-04,2.2276630898426838e-04,2.9654514583260126e-04,3.1962106740518069e-04,2.7563932520326562e-04,1.4371220469306330e-04
111,1.3717116244001851e-03,3.3499441369254037e-05,1.2066662963737396e-04,2.1566630554466486e-04,2.8699247674405918e-04,3.0924870728813331e-04,2.6664111223960994e-04,1.3899695157708997e-04
112,1.3275219513176110e-03,3.2502321487957066e-05,1.1689349247891941e-04,2.0879229519090857e-04,2.7774742641253029e-04,2.9921304370977738e-04,2.5793683547664290e-04,1.3443653656087541e-04
113,1.2847555735335926e-03,3.1534522701963405e-05,1.1323794850671742e-04,2.0213710739300570e-04,2.6880010076546891e-04,2.8950314484120395e-04,2.4951688224836944e-04,1.3002586707686379e-04
114,1.2433666804804447e-03,3.0595198402885830e-05,1.0969635499681813e-04,1.9569379689622505e-04,2.6014092256546799e-04,2.8010843376052814e-04,2.4137195512131975e-04,1.2576001873719980e-04
115,1.2033109323110634e-03,2.9683525563181781e-05,1.0626518030234380e-04,1.8945563688902873e-04,2.5176062142639544e-04,2.7101867694615228e-04,2.3349306147347695e-04,1.2163422971048428e-04
116,1.1645454131237242e-03,2.8798704145025969e-05,1.0294100064283263e-04,1.8341611234999768e-04,2.4365022412515657e-04,2.6222397314055822e-04,2.2587150342628993e-04,1.1764389529386300e-04
117,1.1270285856221484e-03,2.7939956517519160e-05,9.9720496966679723e-05,1.7756891357246325e-04,2.3580104520259191e-04,2.5371474257306428e-04,2.1849886811693125e-04,1.1378456267289880e-04
118,1.0907202471731230e-03,2.7106526882902414e-05,9.6600451887409955e-05,1.7190792986508985e-04,2.2820467784687479e-04,2.4548171653028902e-04,2.1136701829851251e-04,1.1005192586204456e-04
119,1.0555814872241474e-03,2.6297680712326386e-05,9.3577746694151242e-05,1.6642724342625742e-04,2.2085298505267312e-04,2.3751592726337515e-04,2.0446808325648785e-04,1.0644182081887629e-04
120,1.0215746460438954e-03,2.5512704191620179e-05,9.0649358436360107e-05,1.6112112338976598e-04,2.1373809104928166e-04,2.2980869822133082e-04,1.9779445002997045e-04,1.0295022072556631e-04
121,9.8866327474868764e-04,2.4750903677412786e-05,8.7812357082580958e-05,1.5598402003910977e-04,2.0685237299090462e-04,2.2235163460015134e-04,1.9133875492715084e-04,9.9573231431377185e-05
122,9.5681209657865829e-04,2.4011605163879888e-05,8.5063902752789618e-05,1.5101055918734666e-04,2.0018845290227394e-04,2.1513661419768248e-04,1.8509387532444782e-04,9.6307087050237866e-05
123,9.2598696938786724e-04,2.3294153760318938e-05,8.2401243023674006e-05,1.4619553671940710e-04,1.9373918987281735e-04,2.0815577856448137e-04,1.7905292173944000e-04,9.3148145707728309e-05
124,8.9615484931321006e-04,2.2597913179694487e-05,7.9821710306039363e-05,1.4153391329354520e-04,1.8749767249264112e-04,2.0140152444122179e-04,1.7320923016802105e-04,9.0092885432047036e-05
125,8.6728375558765814e-04,2.1922265238242998e-05,7.7322719293385233e-05,1.3702080919852398e-04,1.8145721152366137e-04,1.9486649547347369e-04,1.6755635467660047e-04,8.7137900183770301e-05
126,8.3934273646403264e-04,2.1266609366180195e-05,7.4901764480584935e-05,1.3265149936304485e-04,1.7561133279930116e-04,1.8854357419496507e-04,1.6208806024052520e-04,8.4279896019431256e-05
127,8.1230183621626320e-04,2.0630362129514578e-05,7.2556417751502798e-05,1.2842140851387522e-04,1.6995377034626733e-04,1.8242587427070656e-04,1.5679831582024115e-04,8.1515687384155599e-05
128,7.8613206318580320e-04,2.0012956762936114e-05,7.0284326034305355e-05,1.2432610647909056e-04,1.6447845972202788e-04,1.7650673299162399e-04,1.5168128766703283e-04,7.8842193528786436e-05
129,7.6080535884164827e-04,1.9413842713719857e-05,6.8083209023160615e-05,1.2036130363283148e-04,1.5917953156172589e-04,1.7077970401260269e-04,1.4673133285049135e-04,7.6256435047116451e-05
130,7.3629456782316183e-04,1.8832485196558866e-05,6.5950856964969965e-05,1.1652284647797281e-04,1.5405130532838705e-04,1.6523855032610075e-04,1.4194299300015096e-04,7.3755530529021459e-05
131,7.1257340893568673e-04,1.8268364759219223e-05,6.3885128509740354e-05,1.1280671336311420e-04,1.4908828326040802e-04,1.5987723746373227e-04,1.3731098825401711e-04,7.1336693325455556e-05
132,6.8961644706969723e-04,1.7720976858891683e-05,6.1883948623176786e-05,1.0920901033032479e-04,1.4428514451044088e-04,1.5468992691846165e-04,1.3283021140697541e-04,6.8997228421426051e-05
133,6.6739906601501295e-04,1.7189831449099007e-05,5.9945306560056958e-05,1.0572596709010650e-04,1.3963673946992632e-04,1.4967096978028168e-04,1.2849572225232564e-04,6.6734529413216908e-05
134,6.4589744214236871e-04,1.6674452577005247e-05,5.8067253896939746e-05,1.0235393312008293e-04,1.3513808427366352e-04,1.4481490057847394e-04,1.2430274210993182e-04,6.4546075586271429e-05
135,6.2508851892538692e-04,1.6174377990962408e-05,5.6247902622754567e-05,9.9089373883967053e-05,1.3078435547894245e-04,1.4011643132376896e-04,1.2024664853471053e-04,6.2429429090280974e-05
136,6.0494998227676126e-04,1.5689158758121299e-05,5.4485423285820970e-05,9.5928867167416494e-05,1.2657088491390352e-04,1.3557044574393686e-04,1.1632297019940565e-04,6.0382232208156423e-05
137,5.8546023667318701e-04,1.5218358891926258e-05,5.2778043195853797e-05,9.2869099527441838e-05,1.2249315468992750e-04,1.3117199370654456e-04,1.1252738194581179e-04,5.8402204715681291e-05
138,5.6659838204431824e-04,1.4761554989308018e-05,5.1124044679520704e-05,8.9906862852096945e-05,1.1854679237299588e-04,1.2691628582281743e-04,1.0885569999881442e-04,5.6487141328764755e-05
139,5.4834419140173396e-04,1.4318335877384564e-05,4.9521763388132441e-05,8.7039051027244866e-05,1.1472756630910005e-04,1.2279868822673564e-04,1.0530387733781252e-04,5.4634909235323905e-05
140,5.3067808918461101e-04,1.3888302269476887e-05,4.7969586656063851e-05,8.4262656707260512e-05,1.1103138109891149e-04,1.1881471752368594e-04,1.0186799922027903e-04,5.2843445708933339e-05
141,5.1358113029947806e-04,1.3471066430244379e-05,4.6465951908523261e-05,8.1574768186601327e-05,1.0745427321706040e-04,1.1496003590316977e-04,9.8544278852396683e-05,5.1110755801482262e-05
142,4.9703497983210937e-04,1.3066251849743319e-05,4.5009345117309692e-05,7.8972566369247171e-05,1.0399240677150113e-04,1.1123044641024748e-04,9.5329053201881846e-05,4.9434910112178805e-05
