scan_type,kappa_c2o,kappa_o2c,phase,t_peak1,t_valley,t_peak2,valley_over_max,sep_peaks,rollback_total,no_leak_total,leak_total,peak2_dominant_rollback_class,peak2_dominant_rollback_frac,peak2_dominant_gate_family,peak2_dominant_gate_frac,L0R0,L0R1,L1R0,L1R1,N,P,Q
dir,0.005,0.00025,2,391,1066,1683,0.09399193457896403,1.1655390166892197,0.8816657365653179,0.839755174263472,0.160244825736528,L0R1,0.7942768148394105,N,0.7951549208124739,0.0008781059730633544,0.7942768148394105,0.00022295109020994535,0.20462212809731617,0.7951549208124739,0.07212524596075244,0.1327198332267737
dir,0.0,0.0005,2,395,1084,1711,0.05974303545274604,1.8496134926212229,0.8709341491317285,0.992246664823037,0.007753335176962827,L0R1,0.991141139446705,N,0.9921731038385958,0.0010319643918907154,0.991141139446705,0.0003397182627577991,0.007487177898646472,0.9921731038385958,0.00014645616414205774,0.00768043999726222
dir,0.00025,0.0005,2,395,1083,1709,0.06161355725845629,1.825,0.8715107112540854,0.983351263664986,0.01664873633501393,L0R1,0.9801587936574446,N,0.9811840720414737,0.0010252783840288616,0.9801587936574446,0.00034329080401002756,0.018472637154516337,0.9811840720414737,0.0036365233000974335,0.01517940465842892
dir,0.0005,0.0005,2,395,1082,1708,0.06347187257568022,1.8010973936899863,0.8720817229173347,0.9745859652579534,0.02541403474204662,L0R1,0.9692799216353901,N,0.9702956620626411,0.0010157404272509304,0.9692799216353901,0.00034520418645104937,0.02935913375090792,0.9702956620626411,0.007145199121709875,0.022559138815649103
dir,0.00075,0.0005,2,395,1081,1706,0.06531808107111153,1.7728194726166329,0.8726472497179875,0.9659484316017365,0.03405156839826342,L0R1,0.9584900337939831,N,0.9594991387986442,0.0010091050046610354,0.9584900337939831,0.00034869271745180554,0.04015216848390398,0.9594991387986442,0.010675897965165614,0.029824963236190143
dir,0.001,0.0005,2,394,1081,1705,0.06715167019206272,1.7468354430379747,0.8732073562796534,0.957436373673284,0.042563626326716016,L0R1,0.947811223189212,N,0.9488108982606343,0.0009996750714223322,0.947811223189212,0.00035050283038964635,0.05083859890897606,0.9488108982606343,0.014219663890184144,0.03696943784918158
dir,0.00125,0.0005,2,394,1080,1703,0.06897262027679901,1.7178477690288714,0.8737621062730858,0.9490475502501692,0.05095244974983087,L0R1,0.9372160232532447,N,0.9382091185889965,0.0009930953357518183,0.9372160232532447,0.0003539096100094977,0.061436971800994104,0.9382091185889965,0.017786369677846463,0.044004511733157094
dir,0.0015,0.0005,2,394,1079,1702,0.07078171617107142,1.687741935483871,0.8743115624356119,0.9407797667666896,0.059220233233310424,L0R1,0.9267390294138648,N,0.9277228071008866,0.0009837776870217996,0.9267390294138648,0.000355619502427143,0.07192157339668616,0.9277228071008866,0.02136064511201336,0.050916547787100024
dir,0.00175,0.0005,2,394,1078,1701,0.07257905458473106,1.652338811630847,0.8748557865899743,0.932630874201528,0.06736912579847189,L0R1,0.9163647927346955,N,0.9173393251554448,0.0009745324207494524,0.9163647927346955,0.0003572778742129982,0.08230339697034209,0.9173393251554448,0.02494775808181436,0.057712916762740755
dir,0.002,0.0005,2,393,1077,1699,0.07436446273010415,1.6143386897404202,0.875394839662592,0.9245987679959469,0.07540123200405305,L0R1,0.906066215248373,N,0.9070342719096949,0.0009680566613217823,0.906066215248373,0.0003605595770529472,0.09260516851325216,0.9070342719096949,0.028559359007636276,0.06440636908266888
dir,0.0025,0.0005,2,393,1076,1696,0.07789876594739623,1.5177635410599883,0.8764576718924842,0.9088767124565932,0.09112328754340684,L0R1,0.8857946246982608,N,0.8867471441535087,0.0009525194552480889,0.8857946246982608,0.00036532847109434213,0.11288752737539694,0.8867471441535087,0.03580744119903282,0.07744541464745844
dir,0.003,0.0005,2,393,1074,1694,0.08138698285061036,1.3767195767195768,0.8775005292708148,0.8935976136528639,0.10640238634713617,L0R1,0.8659636194739648,N,0.8668982000426381,0.0009345805686732083,0.8659636194739648,0.00036822248698248204,0.13273357747037948,0.8668982000426381,0.043077588601239246,0.09002421135612275
dir,0.0035,0.0005,2,392,1072,1691,0.08482783508999288,1.2899702085402185,0.8785238686836994,0.8787461320430171,0.12125386795698306,L0R1,0.8465016039897708,N,0.8474210850931311,0.0009194811033600134,0.8465016039897708,0.00037264871776972164,0.15220626618909927,0.8474210850931311,0.050397605918239254,0.10218130898862975
dir,0.004,0.0005,2,392,1070,1688,0.08822418728345066,1.2360515021459229,0.8795281342551268,0.8643075452489474,0.13569245475105254,L0R1,0.8274407316739029,N,0.8283453137303493,0.0009045820564463783,0.8274407316739029,0.0003769207003877185,0.171277765569263,0.8283453137303493,0.05774434982743824,0.1139103364422125
dir,0.0045,0.0005,2,391,1069,1685,0.09157442190529061,1.1964863615349053,0.8805137578168721,0.8502677198280381,0.14973228017196197,L0R1,0.8087794692834332,N,0.8096693569404082,0.0008898876569753176,0.8087794692834332,0.000381043796446812,0.18994959926314472,0.8096693569404082,0.06511108197327538,0.12521956108631632
dir,0.005,0.0005,2,391,1067,1682,0.09488087736015774,1.159928122192273,0.8814811593531018,0.836613084512539,0.16338691548746098,L0R1,0.7905156115753239,N,0.791391013026128,0.0008754014508040503,0.7905156115753239,0.0003850233189082572,0.20822396365496368,0.791391013026128,0.07249144657180746,0.13611754040206453
dir,0.0,0.00075,2,395,1084,1710,0.060641986548149944,1.8404478656403078,0.870737654516104,0.9884237186421423,0.011576281357857631,L0R1,0.9872420174506696,N,0.9882716755446602,0.001029658093990664,0.9872420174506696,0.000515723216598937,0.011212601238740807,0.9882716755446602,0.00022009466138806055,0.011508229793951687
dir,0.00025,0.00075,2,395,1083,1709,0.06251141128629917,1.8149171270718232,0.871314767745096,0.9795701150348329,0.02042988496516707,L0R1,0.9762659823809534,N,0.9772860407117921,0.0010200583308386994,0.9762659823809534,0.0005168353530787262,0.022197123935129185,0.9772860407117921,0.0037260642982671504,0.018987894989940787
dir,0.0005,0.00075,2,395,1083,1707,0.06436854069192145,1.7899045020463846,0.8718863377760694,0.9708458599845452,0.029154140015454917,L0R1,0.9653825707619048,N,0.9663959489501782,0.0010133781882734167,0.9653825707619048,0.0005203080072296012,0.03308374304259204,0.9663959489501782,0.007253337890070336,0.02635071315975133
dir,0.00075,0.00075,2,395,1082,1706,0.06621343839374709,1.7632817753866845,0.8724524298733392,0.9622486317220966,0.03775136827790341,L0R1,0.9546072388575612,N,0.9556111248339468,0.0010038859763857144,0.9546072388575612,0.0005213120910404786,0.043867563075012675,0.9556111248339468,0.010796134140272461,0.033592741025780706
dir,0.001,0.00075,2,394,1081,1704,0.06804602455965308,1.7362491716368456,0.8730131083392785,0.953776157043677,0.04622384295632296,L0R1,0.9439191731772414,N,0.9449164339558883,0.0009972607786468378,0.9439191731772414,0.0005246950063959382,0.054558871037715756,0.9449164339558883,0.01436109858639755,0.04072246745771409
dir,0.00125,0.00075,2,394,1080,1703,0.0698660908134395,1.7066492829204694,0.8735684365339857,0.9454262101466929,0.05457378985330709,L0R1,0.9333464783717357,N,0.9343343589250943,0.0009878805533586382,0.9333464783717357,0.0005255950584604159,0.06514004601644537,0.9343343589250943,0.01793603870672913,0.047729602368176624
dir,0.0015,0.00075,2,394,1079,1702,0.07167435841123986,1.6758488148622677,0.8741184768943472,0.9371966114977933,0.06280338850220676,L0R1,0.9228770402921205,N,0.9238556130300183,0.000978572737897683,0.9228770402921205,0.0005264439985479098,0.07561794297143389,0.9238556130300183,0.02152458648351768,0.054619800486464185
dir,0.00175,0.00075,2,394,1079,1700,0.07347084645920487,1.6396735718769617,0.8746632909525214,0.9290852267320302,0.07091477326796974,L0R1,0.9124869054413234,N,0.9134589562149471,0.0009720507736236577,0.9124869054413234,0.0005296914457836593,0.08601135233926929,0.9134589562149471,0.025136796825210223,0.06140424695984278
dir,0.002,0.00075,2,393,1078,1699,0.07525544015961584,1.601471489883507,0.875202939353875,0.9210899655821556,0.07891003441784449,L0R1,0.9022218820735263,N,0.9031847424861604,0.0009628604126340924,0.9022218820735263,0.0005304425115026896,0.096284815002337,0.9031847424861604,0.028750877972905868,0.06806437954093376
dir,0.0025,0.00075,2,393,1076,1696,0.07878801697720635,1.5011520737327189,0.8762669774374824,0.9054396673285471,0.09456033267145304,L0R1,0.8819706549357608,N,0.8829179896364941,0.000947334700733213,0.8819706549357608,0.0005342655038386348,0.1165477448596674,0.8829179896364941,0.03602532594263243,0.08105668442087352
dir,0.003,0.00075,2,393,1074,1693,0.08227512189097855,1.3648293963254594,0.8773110592207386,0.8902298376731322,0.10977016232686786,L0R1,0.8621240507548573,N,0.8630560527780794,0.0009320020232220493,0.8621240507548573,0.0005379199961377371,0.13640602722578277,0.8630560527780794,0.04334000504157252,0.09360394218034791
dir,0.0035,0.00075,2,392,1073,1690,0.08571493138778707,1.2838773491592483,0.878335639652674,0.8754452393157793,0.12455476068422065,L0R1,0.842681890178535,N,0.8435987581560215,0.0009168679774864271,0.842681890178535,0.0005414129145861602,0.15585982892939235,0.8435987581560215,0.050687400793902056,0.1057138410500765
dir,0.004,0.00075,2,392,1071,1687,0.0891101108420119,1.2315739419876368,0.8793411610443433,0.8610712472225818,0.13892875277741812,L0R1,0.8236431946194983,N,0.8245451320054349,0.0009019373859367135,0.8236431946194983,0.0005447510755904938,0.17491011691897454,0.8245451320054349,0.05806040185931425,0.11739446613525088
dir,0.0045,0.00075,2,391,1069,1685,0.09245995097623465,1.192626728110599,0.8803280535306289,0.8470938206711801,0.1529061793288198,L0R1,0.8050593150659827,N,0.8059441010668452,0.0008847860008623782,0.8050593150659827,0.000545429529545205,0.19351046940360964,0.8059441010668452,0.06542289171013813,0.1286330072230167
dir,0.005,0.00075,2,391,1068,1682,0.09576588408971785,1.1552572706935123,0.8812967355073464,0.8334994767456909,0.1665005232543091,L0R1,0.7868264845760831,N,0.7876968073593437,0.000870322783260676,0.7868264845760831,0.0005484675177644639,0.21175472512289178,0.7876968073593437,0.07282395518695403,0.13947923745370236
dir,0.0,0.001,2,395,1085,1710,0.06153688529863153,1.8302018093249826,0.8705414055687124,0.9846360407995746,0.015363959200425532,L0R1,0.9833534672451966,N,0.9843779185436601,0.0010244512984635898,0.9833534672451966,0.0006925736540457689,0.014929507802294031,0.9843779185436601,0.00029412612539997233,0.015327955330939825
dir,0.00025,0.001,2,395,1084,1708,0.06340486470461049,1.804810996563574,0.8711190650871825,0.9758238155305229,0.024176184469477162,L0R1,0.9723757631985345,N,0.9733934895824926,0.0010177263839581758,0.9723757631985345,0.0006960321556522109,0.025910478261855094,0.9733934895824926,0.003817321240235387,0.02278918917727193
dir,0.0005,0.001,2,395,1083,1707,0.06526076893540413,1.7789830508474576,0.8716911886919416,0.9671401923003113,0.03285980769968875,L0R1,0.9615031211890108,N,0.962511292812748,0.0010081716237373784,0.9615031211890108,0.0006962271139175035,0.03679248007333433,0.962511292812748,0.007358530258841799,0.03013017692841005
dir,0.00075,0.001,2,395,1082,1705,0.06710469533569727,1.7525083612040133,0.8722578413170182,0.9585828653908687,0.04141713460913135,L0R1,0.9507213672200875,N,0.9517228680720186,0.0010015008519311656,0.9507213672200875,0.0006995867352844958,0.047577545192696954,0.9517228680720186,0.010921145852780489,0.037355986075201006
dir,0.001,0.001,2,394,1081,1704,0.06893653055079879,1.7248189598420014,0.8728190869453331,0.9501495772431137,0.049850422756886205,L0R1,0.9400521305658484,N,0.9410441882880113,0.0009920577221628035,0.9400521305658484,0.0006996726726666495,0.058256139039322107,0.9410441882880113,0.014496179964216278,0.04445963174777248
dir,0.00125,0.001,2,394,1081,1702,0.07075552699733663,1.694300518134715,0.8733749886279858,0.9418381173049678,0.05816188269503231,L0R1,0.9294683359151247,N,0.9304537819617009,0.0009854460465762173,0.9294683359151247,0.0007029375723837847,0.06884328046591529,0.9304537819617009,0.018093601381460586,0.05145261665683851
dir,0.0015,0.001,2,394,1080,1701,0.07256266429198004,1.6607369758576873,0.8739256085029636,0.9336463209111134,0.06635367908888658,L0R1,0.919004043332517,N,0.9199801619729296,0.0009761186404127364,0.919004043332517,0.000702919476109313,0.07931691855096103,0.9199801619729296,0.02169789401996164,0.058321944007108724
dir,0.00175,0.001,2,394,1079,1700,0.07435816501148883,1.6274143302180686,0.874471007813285,0.9255720681934779,0.07442793180652221,L0R1,0.9086439682991078,N,0.909610833565271,0.0009668652661632123,0.9086439682991078,0.0007028527588675562,0.08968631367586155,0.909610833565271,0.025314391364524638,0.06507477507020451
dir,0.002,0.001,2,394,1078,1698,0.07614212288330748,1.586374695863747,0.8750112469245906,0.9176132830214433,0.08238671697855676,L0R1,0.8983613103814354,N,0.8993216728345368,0.0009603624531015939,0.8983613103814354,0.0007059765317049267,0.0999723506337581,0.8993216728345368,0.028954918529287173,0.0717234086361759
dir,0.0025,0.001,2,393,1077,1695,0.07967339948050646,1.4837606837606838,0.876076481727837,0.9020340233208538,0.09796597667914617,L0R1,0.8781253657224286,N,0.8790701620353235,0.0009447963128949506,0.8781253657224286,0.0007088526880319531,0.12022098527664439,0.8790701620353235,0.036258924084224646,0.08467091388045177
dir,0.003,0.001,2,393,1075,1693,0.08315888500083778,1.3555787278415015,0.8771217789270908,0.8868927690252262,0.11310723097477385,L0R1,0.8583347630798541,N,0.8592616181549931,0.0009268550751390257,0.8583347630798541,0.0007083002928046034,0.1400300815522023,0.8592616181549931,0.0435823786293762,0.09715600321563067
dir,0.0035,0.001,2,392,1073,1690,0.08659788517802355,1.2788177339901479,0.8781475915417367,0.8721743839880639,0.12782561601193615,L0R1,0.8389183197167498,N,0.8398300579729537,0.000911738256203909,0.8389183197167498,0.0007108322228451652,0.15945910980420114,0.8398300579729537,0.05095362152877433,0.10921632049827193
dir,0.004,0.001,2,392,1072,1687,0.08999216558534678,1.2274881516587677,0.8791543600761061,0.8578643394914858,0.14213566050851423,L0R1,0.8199074436710337,N,0.820804270848528,0.0008968271774941135,0.8199074436710337,0.0007132093271942909,0.17848251982427774,0.820804270848528,0.05834933577241144,0.12084639337906063
dir,0.0045,0.001,2,391,1070,1684,0.09334128861789075,1.1878732200275608,0.8801425129733196,0.8439486865609581,0.1560513134390419,L0R1,0.8013002521795897,N,0.8021823779661048,0.0008821257865150663,0.8013002521795897,0.0007154396320941045,0.19710218240180125,0.8021823779661048,0.06576283244904982,0.13205478958484537
dir,0.005,0.001,2,391,1068,1681,0.09664657337518026,1.1487088156723064,0.8811124670449839,0.8304140297120344,0.16958597028796554,L0R1,0.7830942060510295,N,0.7839618434065951,0.0008676373555655838,0.7830942060510295,0.0007175309421403276,0.21532062565126459,0.7839618434065951,0.07318780754324525,0.14285034905015973
dir,0.0,0.00125,2,395,1085,1709,0.06242731559237777,1.8212058212058213,0.8703454046152209,0.9808832286997299,0.019116771300270032,L0R1,0.9794705713848098,N,0.9804927212870572,0.0010221499022475243,0.9794705713848098,0.0008758394510440903,0.018631439261898673,0.9804927212870572,0.00036833933922063777,0.019138939373722127
dir,0.00025,0.00125,2,395,1084,1708,0.06429422704933943,1.7949419002050582,0.8709236055859019,0.9721119676479825,0.027888032352017523,L0R1,0.968499846266781,N,0.9695123786109876,0.0010125323442065936,0.968499846266781,0.0008752232221306198,0.029612398166881854,0.9695123786109876,0.003907321880307917,0.026580299508704566
dir,0.0005,0.00125,2,395,1083,1706,0.06614912234827838,1.766846361185984,0.8714962779510508,0.9634685696931156,0.03653143030688446,L0R1,0.9576235950070112,N,0.9586294109128949,0.0010058159058838236,0.9576235950070112,0.0008785610145784389,0.04049202807252662,0.9586294109128949,0.007466960667992093,0.03390362841911299
dir,0.00075,0.00125,2,395,1083,1705,0.06799185809211171,1.7408637873754154,0.8720634863162774,0.9549507449909865,0.0450492550090136,L0R1,0.9468569884787188,N,0.9478532980402878,0.000996309561569111,0.9468569884787188,0.0008778295353991649,0.05126887242431298,0.9478532980402878,0.011041497204119337,0.041105204755592865
dir,0.001,0.00125,2,394,1082,1703,0.06982260793549631,1.713350785340314,0.8726252943467883,0.9465562514553553,0.05344374854464467,L0R1,0.9361794259904567,N,0.9371690775178827,0.000989651527426108,0.9361794259904567,0.0008810632794813287,0.06194985920263588,0.9371690775178827,0.014637618302749128,0.048193304179368096
dir,0.00125,0.00125,2,394,1081,1702,0.07164062104594196,1.6833976833976834,0.8731817647863144,0.9382828936178698,0.061717106382130175,L0R1,0.9256186523543316,N,0.9265989130172826,0.0009802606629507303,0.9256186523543316,0.0008802226098693362,0.07252086437284813,0.9265989130172826,0.01824303919399261,0.05515804778872487
dir,0.0015,0.00125,2,394,1080,1701,0.07344695832352692,1.6492113564668769,0.8737329594754571,0.930128521519371,0.06987147848062912,L0R1,0.9151626283684576,N,0.9161335722535652,0.0009709438851075535,0.9151626283684576,0.0008793330850941605,0.08298709466134074,0.9161335722535652,0.02186143021932161,0.06200499752711328
dir,0.00175,0.00125,2,394,1080,1699,0.07524170555389235,1.6131025957972807,0.8742789393694936,0.9220910296315112,0.0779089703684888,L0R1,0.9047876122368584,N,0.9057520062816794,0.0009643940448210733,0.9047876122368584,0.0008824134557572633,0.09336558026256334,0.9057520062816794,0.025502994910803718,0.06874499880751694
dir,0.002,0.00125,2,394,1079,1698,0.07702464665890307,1.572031344183243,0.8748197645556475,0.9141683558077194,0.08583164419228066,L0R1,0.8945388827526878,N,0.8954940807134463,0.0009551979607586945,0.8945388827526878,0.0008814237349529468,0.10362449555160064,0.8954940807134463,0.029145685419461432,0.07536023386709224
dir,0.0025,0.00125,2,393,1077,1695,0.08055441655676834,1.4670422535211267,0.8758861869130353,0.8986594245786764,0.10134057542132349,L0R1,0.8743245579817341,N,0.8752642027944771,0.0009396448127430911,0.8743245579817341,0.0008833285805909735,0.12385246862493184,0.8752642027944771,0.03647571070518968,0.08826008650033308
dir,0.003,0.00125,2,393,1075,1692,0.08403884486096,1.3461139896373058,0.8769326905094091,0.8835860601922428,0.11641393980775713,L0R1,0.8545199517439627,N,0.8554442423032467,0.0009242905592839121,0.8545199517439627,0.0008850579427186571,0.14367069975403468,0.8554442423032467,0.04384362110993657,0.10071213658681678
dir,0.0035,0.00125,2,392,1074,1689,0.08747666705677463,1.2734413352970053,0.8779597264417541,0.8689332265830705,0.13106677341692943,L0R1,0.8351245057576173,N,0.8360336462590078,0.0009091405013904188,0.8351245057576173,0.0008866218519933366,0.16307973188899894,0.8360336462590078,0.05124194633131927,0.1127244074096729
dir,0.004,0.00125,2,392,1072,1687,0.09086994171549147,1.224007561436673,0.878967733413746,0.8546864903356024,0.14531350966439757,L0R1,0.8161845951006088,N,0.8170763369822759,0.0008917418816671767,0.8161845951006088,0.0008840022095724118,0.18203966080815162,0.8170763369822759,0.05863724714007991,0.12428641587764423
dir,0.0045,0.00125,2,391,1071,1684,0.09421873199807891,1.1829826166514181,0.879957138181726,0.8408319932642203,0.15916800673577977,L0R1,0.7976076034283651,N,0.7984846661220858,0.0008770626937206805,0.7976076034283651,0.0008852612192948641,0.2006300726586193,0.7984846661220858,0.06607218797936612,0.13544314589854797
dir,0.005,0.00125,2,391,1069,1681,0.09752321827228755,1.1420982735723773,0.8809283559771166,0.8273564264081483,0.17264357359185176,L0R1,0.7794334878013808,N,0.7802960862306213,0.0008625984292402909,0.7794334878013808,0.0008863836088219959,0.21881753016055683,0.7802960862306213,0.07351753326451117,0.14618638050486746
dir,0.0,0.0015,2,395,1085,1709,0.06331384852658443,1.8111647139903515,0.8701496539636231,0.9771648851312049,0.022835114868795046,L0R1,0.9755983848830692,N,0.976615353340979,0.0010169684579098344,0.9755983848830692,0.0010582745211764532,0.02232637213784453,0.976615353340979,0.0004429971886965274,0.022941649470324454
dir,0.00025,0.0015,2,395,1085,1707,0.06517953851086603,1.7838205302515295,0.8707283915299419,0.9684341791944735,0.03156582080552654,L0R1,0.9646268419805186,N,0.9656370482615636,0.0010102062810449642,0.9646268419805186,0.0010615928831320851,0.03330135885530421,0.9656370482615636,0.003999010383664405,0.03036394135477188
dir,0.0005,0.0015,2,395,1084,1706,0.06703304871268487,1.7585513078470825,0.8713016078233937,0.9598306048909251,0.040169395109074864,L0R1,0.953762051552186,N,0.9547626879831127,0.001000636430926762,0.953762051552186,0.001060041698342663,0.044177270318544584,0.9547626879831127,0.00757243646328649,0.03766487555360076
dir,0.00075,0.0015,2,395,1083,1704,0.06887471001229031,1.7291941875825627,0.8718693671229991,0.9513518880758323,0.04864811192416782,L0R1,0.9429898743677141,N,0.9439838062745829,0.0009939319068688543,0.9429898743677141,0.0010632454845918551,0.054952948240825306,0.9439838062745829,0.011166654445261832,0.04484953928015532
dir,0.001,0.0015,2,395,1082,1703,0.07070461666048508,1.7009102730819246,0.8724317327779625,0.942995801966483,0.057004198033517056,L0R1,0.9323317549712958,N,0.9333162322067348,0.0009844772354388803,0.9323317549712958,0.0010615787263949482,0.06562218906687037,0.9333162322067348,0.014772637808991186,0.051911129984274065
dir,0.00125,0.0015,2,394,1082,1702,0.07252185540227661,1.6704980842911878,0.8729887672262325,0.9347601660139432,0.06523983398605683,L0R1,0.9217788945354023,N,0.9227539912144419,0.0009750966790398024,0.9217788945354023,0.0010598622892191024,0.07618614649633891,0.9227539912144419,0.01839237999105995,0.058853628794498083
dir,0.0015,0.0015,2,394,1081,1700,0.07432705220331426,1.636591478696742,0.8735405320125063,0.9266428448057246,0.07335715519427559,L0R1,0.9113106067818338,N,0.9122791063818809,0.0009684996000470554,0.9113106067818338,0.0010628987616710746,0.08665799485644797,0.9122791063818809,0.02203444649235689,0.0656864471257622
dir,0.00175,0.0015,2,394,1080,1699,0.0761207332745985,1.6002452483139178,0.8740870878056964,0.9186417469983646,0.08135825300163525,L0R1,0.9009661202120338,N,0.9019253598926884,0.0009592396806547044,0.9009661202120338,0.001061077372446066,0.09701356273486543,0.9019253598926884,0.02568000757505043,0.07239463253226115
dir,0.002,0.0015,2,394,1079,1697,0.07790299018934158,1.555820895522388,0.8746284944158836,0.9107548242789768,0.08924517572102326,L0R1,0.8907006354177396,N,0.891653346702899,0.0009527112851594386,0.8907006354177396,0.0010640146071950437,0.1072826386899059,0.891653346702899,0.02934914068379267,0.07899751261330835
dir,0.0025,0.0015,2,393,1078,1694,0.08143153727700328,1.4511991076408255,0.8756960951316515,0.8953155199700884,0.1046844800299115,L0R1,0.8705028669737381,N,0.8714399861079056,0.0009371191341677199,0.8705028669737381,0.0010649386962571271,0.12749507519583714,0.8714399861079056,0.036708427964231787,0.09185158592786251
dir,0.003,0.0015,2,393,1076,1692,0.08491432946971253,1.3384853168469861,0.8767437960773786,0.880309368263872,0.11969063173612797,L0R1,0.850755179620407,N,0.8516743580167457,0.0009191783963387795,0.850755179620407,0.0010608782199337302,0.14726476376332034,0.8516743580167457,0.04408455155684636,0.10424109042640783
dir,0.0035,0.0015,2,392,1074,1689,0.08835153390007774,1.2684596577017115,0.877772046434741,0.8657214321188511,0.1342785678811489,L0R1,0.8313865440376184,N,0.8322905909524926,0.0009040469148742581,0.8313865440376184,0.0010614546432735979,0.16664795440423374,0.8322905909524926,0.05150638373068434,0.11620302531682315
dir,0.004,0.0015,2,392,1073,1686,0.09174367910455218,1.2190296749882241,0.8787812831126597,0.8515373724222846,0.14846262757771542,L0R1,0.8124277584538363,N,0.8133168848385732,0.0008891263847368258,0.8124277584538363,0.0010618749292585553,0.18562124023216828,0.8133168848385732,0.05895043642403911,0.1277326787373877
dir,0.0045,0.0015,2,391,1071,1683,0.09509183067980452,1.1772209567198177,0.8797719311855533,0.8377434208318444,0.16225657916815558,L0R1,0.7938765940904636,N,0.7947510145630631,0.0008744204725995902,0.7938765940904636,0.0010621498867269981,0.20418683555020994,0.7947510145630631,0.06641007156312854,0.13883891387380842
dir,0.005,0.0015,2,391,1070,1680,0.09839594104377539,1.1267482517482517,0.8807444043085622,0.8243263540150823,0.17567364598491764,L0R1,0.775730181541067,N,0.7765901137192995,0.0008599321782324743,0.775730181541067,0.0010622899220849033,0.22234759635861562,0.7765901137192995,0.07387903815406835,0.14953084812663206
dir,0.0,0.00175,2,395,1086,1708,0.06419606054954315,1.7998629198080878,0.8699541559038894,0.9734806181855911,0.02651938181440895,L0R1,0.9717320885075561,N,0.9727467608150028,0.0010146723074467658,0.9717320885075561,0.0012486561567087542,0.026004583028288432,0.9727467608150028,0.0005177809380286621,0.026735458246968526
dir,0.00025,0.00175,2,395,1085,1707,0.0660604755695828,1.7753721244925575,0.8705334251907527,0.9647900632086025,0.035209936791397604,L0R1,0.9607683153371998,N,0.9617733540172573,0.0010050386800576317,0.9607683153371998,0.001246284031432546,0.03698036195131011,0.9617733540172573,0.00408946192469549,0.034137184058047186
dir,0.0005,0.00175,2,395,1084,1705,0.06791300538208234,1.7466666666666666,0.8711071805624869,0.9562259157830002,0.04377408421699981,L0R1,0.9499006895226089,N,0.9508989770765182,0.0009982875539094327,0.9499006895226089,0.0012494599724053926,0.04785156295107645,0.9508989770765182,0.007681153482375275,0.04141986944110657
dir,0.00075,0.00175,2,395,1084,1704,0.06975371343388036,1.7189757058437294,0.8716754859733207,0.9477859172915767,0.052214082708423315,L0R1,0.9391443719097804,N,0.9401331406541068,0.0009887687443262852,0.9391443719097804,0.0012469646012249688,0.058619894744668284,0.9401331406541068,0.01128711261981845,0.0485797467260748
dir,0.001,0.00175,2,395,1083,1702,0.07158235666749108,1.6886304909560723,0.8722384044581266,0.9394678560883553,0.060532143911644846,L0R1,0.9284787014399032,N,0.9294607808733736,0.0009820794334705317,0.9284787014399032,0.0012500214455926524,0.0692891976810338,0.9294607808733736,0.014914074260171946,0.055625144866454417
dir,0.00125,0.00175,2,394,1082,1701,0.07339863821390186,1.6586294416243654,0.8727959981506314,0.931269566381942,0.06873043361805795,L0R1,0.9179313344963438,N,0.9189040140339149,0.0009726795375711095,0.9179313344963438,0.001247411012984809,0.07984857495310022,0.9189040140339149,0.018549656232963195,0.06254632973312184
dir,0.0015,0.00175,2,394,1081,1700,0.07520306296766281,1.625388923459863,0.8733483283010762,0.9231889271493764,0.07681107285062373,L0R1,0.907490171220504,N,0.9084535265932434,0.0009633553727394291,0.907490171220504,0.0012447536378429394,0.0903017197689136,0.9084535265932434,0.022197570533920567,0.06934890287283602
dir,0.00175,0.00175,2,394,1080,1698,0.07699602598936504,1.586374695863747,0.8738954552933565,0.9152238610795036,0.0847761389204963,L0R1,0.8971315487093253,N,0.8980883278484816,0.0009567791391563421,0.8971315487093253,0.0012476382603919562,0.1006640338911265,0.8980883278484816,0.02586817030498196,0.07604350184653652
dir,0.002,0.00175,2,394,1080,1697,0.07877729066358773,1.5429248075784487,0.874437438661654,0.9073723335449351,0.09262766645506494,L0R1,0.8869004828738792,N,0.887848061720993,0.0009475788471134982,0.8869004828738792,0.001244877773797954,0.1109070605052092,0.887848061720993,0.02953914987562596,0.0826127884033812
dir,0.0025,0.00175,2,393,1078,1694,0.08230438404612767,1.43677526228603,0.8755062085109173,0.8920019630156486,0.1079980369843514,L0R1,0.8667255553707401,N,0.867657556520736,0.0009320011499958174,0.8667255553707401,0.0012448047618901414,0.13109763871737387,0.867657556520736,0.036924112545972734,0.09541833093329118
dir,0.003,0.00175,2,393,1077,1691,0.08578602666549222,1.329237071172555,0.8765550977304148,0.8770623548678249,0.12293764513217507,L0R1,0.8469652948326689,N,0.8478819229290653,0.0009166280963964759,0.8469652948326689,0.0012445483628370612,0.15087352870809756,0.8478819229290653,0.04434461579399584,0.10777346127693892
dir,0.0035,0.00175,2,392,1075,1688,0.0892220414324642,1.263157894736842,0.8775845535934218,0.8625386700414935,0.13746132995850655,L0R1,0.8276187670358482,N,0.8285202317268253,0.0009014646909771088,0.8276187670358482,0.0012441218427940446,0.17023564643038067,0.8285202317268253,0.051793235164184,0.1196865331089908
