case,display_name,style,X_g,N,P,Q,dominant_family,dominant_family_frac,dominant_lr,no_leak_total,pre_gate_leak_total,post_gate_leak_total,rollback_total,leak_total
tb_asym_balanced,top/bottom balanced asymmetry,tb,11,0.925654874464671,0.002329241505941448,0.07201588402938756,N,0.925654874464671,L0R1,0.9362044263655912,0.0026361686544838702,0.06115940497992486,0.563549490686762,0.06379557363440873
tb_asym_balanced,top/bottom balanced asymmetry,tb,12,0.9256548744646709,0.0030293175178134797,0.07131580801751554,N,0.9256548744646709,L0R1,0.9362044263655913,0.0034188592051131966,0.06037671442929538,0.5080198563148792,0.06379557363440858
tb_asym_balanced,top/bottom balanced asymmetry,tb,13,0.925654874464671,0.003730668689216874,0.07061445684611216,N,0.925654874464671,L0R1,0.9362044263655913,0.004202615073933556,0.05959295856047512,0.4703968606763083,0.06379557363440869
tb_asym_balanced,top/bottom balanced asymmetry,tb,14,0.925654874464671,0.004427810993568706,0.06991731454176038,N,0.925654874464671,L0R1,0.9362044263655912,0.004982394648084879,0.05881317898632386,0.4449246385358871,0.06379557363440873
tb_asym_balanced,top/bottom balanced asymmetry,tb,15,0.925654874464671,0.005119095602877169,0.0692260299324519,N,0.925654874464671,L0R1,0.9362044263655913,0.005756354454425939,0.058039219179982685,0.4276718017987284,0.06379557363440863
tb_asym_balanced,top/bottom balanced asymmetry,tb,16,0.925654874464671,0.005804934831807794,0.06854019070352126,N,0.925654874464671,L0R1,0.9362044263655914,0.0065241237221836616,0.057271449912224937,0.4159571287288585,0.0637955736344086
tb_asym_balanced,top/bottom balanced asymmetry,tb,17,0.925654874464671,0.00648679249979321,0.06785833303553583,N,0.925654874464671,L0R1,0.9362044263655913,0.007285944638725423,0.056509628995683354,0.40796174870665225,0.06379557363440878
tb_asym_balanced,top/bottom balanced asymmetry,tb,18,0.925654874464671,0.007166632677867341,0.06717849285746166,N,0.925654874464671,L0R1,0.9362044263655913,0.008042259494736822,0.055753314139671946,0.40245799578479985,0.06379557363440877
tb_asym_balanced,top/bottom balanced asymmetry,tb,19,0.9256548744646709,0.00784663176750056,0.0664984937678285,N,0.9256548744646709,L0R1,0.9362044263655913,0.008793525108226955,0.055002048526181846,0.3986205021384301,0.06379557363440881
tb_asym_balanced,top/bottom balanced asymmetry,tb,20,0.925654874464671,0.008529035668349703,0.06581608986697936,N,0.925654874464671,L0R1,0.9362044263655911,0.009540139573910245,0.05425543406049865,0.3958959558518292,0.06379557363440891
tb_asym_balanced,top/bottom balanced asymmetry,tb,21,0.925654874464671,0.009216093579384218,0.0651290319559448,N,0.925654874464671,L0R1,0.9362044263655915,0.0102824219710362,0.053513151663372296,0.3939141730022044,0.06379557363440849
tb_asym_balanced,top/bottom balanced asymmetry,tb,22,0.925654874464671,0.009910030254172461,0.06443509528115657,N,0.925654874464671,L0R1,0.9362044263655914,0.011020615089715656,0.052774958544692926,0.39242783244579854,0.06379557363440859
tb_asym_balanced,top/bottom balanced asymmetry,tb,23,0.925654874464671,0.01061303607963259,0.06373208945569642,N,0.925654874464671,L0R1,0.9362044263655911,0.011754896601560797,0.05204067703284794,0.3912718551944943,0.06379557363440874
tb_asym_balanced,top/bottom balanced asymmetry,tb,24,0.925654874464671,0.011327264177304857,0.06301786135802413,N,0.925654874464671,L0R1,0.9362044263655913,0.012485391960993294,0.051310181673415396,0.39033612796745565,0.06379557363440869
tb_asym_balanced,top/bottom balanced asymmetry,tb,25,0.925654874464671,0.012054829094599595,0.062290296440729455,N,0.925654874464671,L0R1,0.9362044263655913,0.01321218623575037,0.05058338739865825,0.3895472345636945,0.06379557363440863
tb_asym_balanced,top/bottom balanced asymmetry,tb,26,0.925654874464671,0.012797804521526991,0.061547321013802045,N,0.925654874464671,L0R1,0.9362044263655913,0.013935333937471508,0.049860239696937224,0.3888562417463657,0.06379557363440873
tb_asym_balanced,top/bottom balanced asymmetry,tb,27,0.925654874464671,0.01355821896280527,0.06078690657252377,N,0.925654874464671,L0R1,0.9362044263655914,0.014654866764525345,0.049140706869883324,0.38823054273569435,0.06379557363440867
tb_asym_balanced,top/bottom balanced asymmetry,tb,28,0.925654874464671,0.014338049045869324,0.06000707648945972,N,0.925654874464671,L0R1,0.9362044263655913,0.01537079950406051,0.048424774130348174,0.3876484146790824,0.06379557363440869
tb_asym_balanced,top/bottom balanced asymmetry,tb,29,0.925654874464671,0.015139210499256713,0.05920591503607232,N,0.925654874464671,L0R1,0.9362044263655913,0.016083134436761053,0.047712439197647595,0.38709538899767687,0.06379557363440866
tb_asym_balanced,top/bottom balanced asymmetry,tb,30,0.925654874464671,0.015963546983182725,0.05838157855214629,N,0.925654874464671,L0R1,0.9362044263655912,0.01679186458016807,0.04700370905424063,0.3865618316226231,0.0637955736344087
tb_asym_balanced,top/bottom balanced asymmetry,tb,31,0.925654874464671,0.016812816998606765,0.057532308536722254,N,0.925654874464671,L0R1,0.9362044263655912,0.01749697605993851,0.046298597574470225,0.3860413302175685,0.06379557363440873
tb_asym_balanced,top/bottom balanced asymmetry,tb,32,0.925654874464671,0.017688679099120308,0.05665644643620875,N,0.925654874464671,L0R1,0.9362044263655911,0.018198449843394006,0.045597123791014764,0.3855296194409513,0.06379557363440877
tb_asym_balanced,top/bottom balanced asymmetry,tb,33,0.9256548744646711,0.018592675611645005,0.055752449923684035,N,0.9256548744646711,L0R1,0.9362044263655912,0.0188962630192023,0.04489931061520652,0.38502386483889983,0.06379557363440883
tb_asym_balanced,top/bottom balanced asymmetry,tb,34,0.925654874464671,0.01952621505242677,0.05481891048290224,N,0.925654874464671,L0R1,0.9362044263655911,0.019590389765820927,0.044205183868587725,0.3845221857407479,0.06379557363440866
tb_asym_balanced,top/bottom balanced asymmetry,tb,35,0.925654874464671,0.020490553410614912,0.05385457212471414,N,0.925654874464671,L0R1,0.9362044263655913,0.020280802120542486,0.04351477151386626,0.38402333741401506,0.06379557363440876
tb_asym_balanced,top/bottom balanced asymmetry,tb,36,0.925654874464671,0.02148677446378353,0.05285835107154549,N,0.925654874464671,L0R1,0.9362044263655914,0.02096747064039799,0.04282810299401059,0.3835264993329497,0.06379557363440858
tb_asym_balanced,top/bottom balanced asymmetry,tb,37,0.9256548744646709,0.022515769285122927,0.0518293562502061,N,0.9256548744646709,L0R1,0.9362044263655913,0.02165036503545609,0.04214520859895259,0.3830311341455406,0.06379557363440869
tb_asym_balanced,top/bottom balanced asymmetry,tb,38,0.9256548744646711,0.023578215094368794,0.05076691044096024,N,0.9256548744646711,L0R1,0.9362044263655913,0.02232945485433831,0.04146611878007037,0.38253689374118344,0.06379557363440867
