t,f_total,f_from_corridor,f_from_outer,survival
14604,2.8810506181571952e-08,2.8810506181571952e-08,0.0,5.194660917952721e-05
14605,2.879453352693858e-08,2.879453352693858e-08,0.0,5.191781464600027e-05
14606,2.877856972939357e-08,2.877856972939357e-08,0.0,5.1889036076270874e-05
14607,2.8762614784024337e-08,2.8762614784024337e-08,0.0,5.186027346148685e-05
14608,2.8746668685921023e-08,2.8746668685921023e-08,0.0,5.183152679280092e-05
14609,2.87307314301765e-08,2.87307314301765e-08,0.0,5.180279606137074e-05
14610,2.871480301188636e-08,2.871480301188636e-08,0.0,5.1774081258358856e-05
14611,2.8698883426148913e-08,2.8698883426148913e-08,0.0,5.174538237493269e-05
14612,2.8682972668065206e-08,2.8682972668065206e-08,0.0,5.171669940226462e-05
14613,2.866707073273898e-08,2.866707073273898e-08,0.0,5.1688032331531885e-05
14614,2.8651177615276696e-08,2.8651177615276696e-08,0.0,5.16593811539166e-05
14615,2.863529331078755e-08,2.863529331078755e-08,0.0,5.163074586060581e-05
14616,2.861941781438343e-08,2.861941781438343e-08,0.0,5.160212644279143e-05
14617,2.8603551121178937e-08,2.8603551121178937e-08,0.0,5.1573522891670246e-05
14618,2.8587693226291402e-08,2.8587693226291402e-08,0.0,5.1544935198443954e-05
14619,2.857184412484084e-08,2.857184412484084e-08,0.0,5.151636335431911e-05
14620,2.8556003811950006e-08,2.8556003811950006e-08,0.0,5.148780735050716e-05
14621,2.8540172282744317e-08,2.8540172282744317e-08,0.0,5.145926717822441e-05
14622,2.852434953235193e-08,2.852434953235193e-08,0.0,5.143074282869206e-05
14623,2.850853555590369e-08,2.850853555590369e-08,0.0,5.1402234293136155e-05
14624,2.8492730348533152e-08,2.8492730348533152e-08,0.0,5.137374156278762e-05
14625,2.8476933905376556e-08,2.8476933905376556e-08,0.0,5.1345264628882233e-05
14626,2.8461146221572857e-08,2.8461146221572857e-08,0.0,5.1316803482660655e-05
14627,2.8445367292263705e-08,2.8445367292263705e-08,0.0,5.1288358115368395e-05
14628,2.842959711259342e-08,2.842959711259342e-08,0.0,5.1259928518255805e-05
14629,2.841383567770906e-08,2.841383567770906e-08,0.0,5.123151468257809e-05
14630,2.839808298276033e-08,2.839808298276033e-08,0.0,5.1203116599595326e-05
14631,2.8382339022899663e-08,2.8382339022899663e-08,0.0,5.117473426057242e-05
14632,2.836660379328216e-08,2.836660379328216e-08,0.0,5.1146367656779134e-05
14633,2.8350877289065618e-08,2.8350877289065618e-08,0.0,5.111801677949007e-05
14634,2.8335159505410517e-08,2.8335159505410517e-08,0.0,5.1089681619984656e-05
14635,2.8319450437480025e-08,2.8319450437480025e-08,0.0,5.1061362169547165e-05
14636,2.8303750080439986e-08,2.8303750080439986e-08,0.0,5.1033058419466724e-05
