t,f_any,f_m1_first,f_m2_first,survival
0,0.0,0.0,0.0,1.0
1,0.0,0.0,0.0,1.0
2,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,1.0
4,0.0,0.0,0.0,0.9999999999999998
5,0.0,0.0,0.0,0.9999999999999998
6,0.0,0.0,0.0,0.9999999999999998
7,0.0005131452817999998,0.0005131452817999998,0.0,0.9994868547181998
8,0.00019499520708399985,0.00019499520708399985,0.0,0.9992918595111158
9,0.0008894917704848198,0.0008894917704848198,0.0,0.9984023677406308
10,0.0005969467886824052,0.0005969467886824052,0.0,0.9978054209519485
11,0.001162197570925628,0.001162197570925628,0.0,0.9966432233810227
12,0.0010039553818826407,0.0010039553818826407,0.0,0.99563926799914
13,0.001390168984647992,0.001390168984647992,0.0,0.994249099014492
14,0.0013412362958969402,0.0013412362958969402,0.0,0.992907862718595
15,0.0015933953858774585,0.0015933953858774585,0.0,0.9913144673327176
16,0.0016085124536225175,0.0016085124536225175,0.0,0.989705954879095
17,0.0017775480781599287,0.0017775480781599287,0.0,0.9879284068009351
18,0.0018240639609259863,0.0018240639609259863,0.0,0.986104342840009
19,0.0019451343810544433,0.0019451343810544433,0.0,0.9841592084589545
20,0.002004372128686792,0.002004372128686792,0.0,0.9821548363302676
21,0.0020979562932681305,0.0020979562932681305,0.0,0.9800568800369994
22,0.002160289894633819,0.002160289894633819,0.0,0.9778965901423655
23,0.002237335328398978,0.002237335328398978,0.0,0.9756592548139665
24,0.0022980626766568456,0.0022980626766568456,0.0,0.9733611921373096
25,0.002364130495703362,0.002364130495703362,0.0,0.9709970616416063
26,0.002421025123265333,0.002421025123265333,0.0,0.9685760365183409
27,0.0024788599108825087,0.0024788599108825087,0.0,0.9660971766074583
28,0.002530905168275176,0.002530905168275176,0.0,0.963566271439183
29,0.0025818624591890135,0.0025818624591890135,0.0,0.960984408979994
30,0.0026286407768656085,0.0026286407768656085,0.0,0.9583557682031283
31,0.0026734313967459876,0.0026734313967459876,0.0,0.9556823368063823
32,0.0027148376638893327,0.0027148376638893327,0.0,0.9529674991424929
33,0.0027538972798021952,0.0027538972798021952,0.0,0.9502136018626907
34,0.0027900023298409907,0.0027900023298409907,0.0,0.9474235995328497
35,0.002823665323368086,0.002823665323368086,0.0,0.9445999342094815
36,0.0028546464457055998,0.0028546464457055998,0.0,0.941745287763776
37,0.0028832213699796373,0.0028832213699796373,0.0,0.9388620663937962
38,0.0029093227061527133,0.0029093227061527133,0.0,0.9359527436876435
39,0.002933120167411591,0.002933120167411591,0.0,0.9330196235202319
40,0.0029546271784874636,0.0029546271784874636,0.0,0.9300649963417444
41,0.0029739660020477315,0.0029739660020477315,0.0,0.9270910303396966
42,0.0029911874622458564,0.0029911874622458564,0.0,0.9240998428774508
43,0.003006391940774579,0.003006391940774579,0.0,0.9210934509366763
44,0.003019646700115403,0.003019646700115403,0.0,0.9180738042365608
45,0.003031041021888061,0.003031041021888061,0.0,0.9150427632146727
46,0.0030406482383620167,0.0030406482383620167,0.0,0.9120021149763107
47,0.0030485508177282164,0.0030485508177282164,0.0,0.9089535641585823
48,0.0030548228954334613,0.0030548228954334613,0.0,0.9058987412631488
49,0.003059541667892749,0.003059541667892749,0.0,0.902839199595256
50,0.003062779341090942,0.003062779341090942,1.389678936580988e-22,0.8997764202541652
51,0.003064608301299611,0.003064608301299611,2.3207638240902504e-22,0.8967118119528655
52,0.00306509740288284,0.00306509740288284,1.9099268850894376e-21,0.8936467145499827
53,0.0030643143203812895,0.0030643143203812895,3.5203026642327764e-21,0.8905824002296013
54,0.00306232384465203,0.00306232384465203,1.4561177069517385e-20,0.8875200763849493
55,0.0030591889648334653,0.0030591889648334653,2.789742597422876e-20,0.8844608874201159
56,0.003054970099776872,0.003054970099776872,8.099990827760683e-20,0.8814059173203388
