t,f_total,f_from_corridor,f_from_outer,survival
73,1.1146407912095305e-13,1.1146407912095305e-13,0.0,0.9999999999997501
74,1.9254915593557647e-13,1.9254915593557647e-13,0.0,0.9999999999995575
75,3.255772424258818e-13,3.255772424258818e-13,0.0,0.9999999999992318
76,5.395333845749898e-13,5.395333845749898e-13,0.0,0.9999999999986922
77,8.774066425227126e-13,8.774066425227126e-13,0.0,0.9999999999978147
78,1.401748736105421e-12,1.401748736105421e-12,0.0,0.9999999999964129
79,2.2023557618512415e-12,2.2023557618512415e-12,0.0,0.9999999999942105
80,3.4060656015284195e-12,3.4060656015284195e-12,0.0,0.9999999999908045
81,5.189799447873389e-12,5.189799447873389e-12,0.0,0.9999999999856146
82,7.796915202853986e-12,7.796915202853986e-12,0.0,0.9999999999778176
83,1.155829923304507e-11,1.155829923304507e-11,0.0,0.9999999999662593
84,1.691837422273339e-11,1.691837422273339e-11,0.0,0.999999999949341
85,2.4467749473769564e-11,2.4467749473769564e-11,0.0,0.9999999999248732
86,3.498283173266267e-11,3.498283173266267e-11,0.0,0.9999999998898904
87,4.9474403474540166e-11,4.9474403474540166e-11,0.0,0.9999999998404159
88,6.924564658124087e-11,6.924564658124087e-11,0.0,0.9999999997711703
89,9.596185781854626e-11,9.596185781854626e-11,0.0,0.9999999996752084
90,1.317324970574263e-10,1.317324970574263e-10,0.0,0.9999999995434758
91,1.7920799224755073e-10,1.7920799224755073e-10,0.0,0.9999999993642676
92,2.4169208811406106e-10,2.4169208811406106e-10,0.0,0.9999999991225755
93,3.232722602061238e-10,3.232722602061238e-10,0.0,0.9999999987993031
94,4.2896908877454236e-10,4.2896908877454236e-10,0.0,0.999999998370334
95,5.649071176077699e-10,5.649071176077699e-10,0.0,0.9999999978054269
96,7.385081408895841e-10,7.385081408895841e-10,0.0,0.9999999970669187
97,9.587093434038634e-10,9.587093434038634e-10,0.0,0.9999999961082093
98,1.2362072098930602e-09,1.2362072098930602e-09,0.0,0.9999999948720021
99,1.583729422157604e-09,1.583729422157604e-09,0.0,0.9999999932882726
100,2.0163355449989602e-09,2.0163355449989602e-09,0.0,0.9999999912719371
101,2.5517484080691464e-09,2.5517484080691464e-09,0.0,0.9999999887201886
102,3.21071677745385e-09,3.21071677745385e-09,0.0,0.9999999855094717
103,4.0174108155154134e-09,4.0174108155154134e-09,0.0,0.9999999814920608
104,4.9998506247599365e-09,4.9998506247599365e-09,0.0,0.9999999764922102
105,6.190368881609697e-09,6.190368881609697e-09,0.0,0.9999999703018413
106,7.626107475429258e-09,7.626107475429258e-09,0.0,0.9999999626757337
107,9.349548599173464e-09,9.349548599173464e-09,0.0,0.9999999533261851
108,1.1409079758491316e-08,1.1409079758491316e-08,0.0,0.9999999419171053
109,1.3859592539829482e-08,1.3859592539829482e-08,0.0,0.9999999280575125
110,1.676311410658793e-08,1.676311410658793e-08,0.0,0.9999999112943984
111,2.018947063443849e-08,2.018947063443849e-08,0.0,0.9999998911049276
112,2.4216981129732196e-08,2.4216981129732196e-08,0.0,0.9999998668879464
113,2.8933180212680936e-08,2.8933180212680936e-08,0.0,0.9999998379547662
114,3.443556778021179e-08,3.443556778021179e-08,0.0,0.9999998035191984
115,4.08323835240802e-08,4.08323835240802e-08,0.0,0.9999997626868149
116,4.8243403709664224e-08,4.8243403709664224e-08,0.0,0.9999997144434112
117,5.6800757630157565e-08,5.6800757630157565e-08,0.0,0.9999996576426534
118,6.664976067376658e-08,6.664976067376658e-08,0.0,0.9999995909928927
119,7.794976092252397e-08,7.794976092252397e-08,0.0,0.9999995130431316
120,9.087499581380918e-08,9.087499581380918e-08,0.0,0.9999994221681358
121,1.0561545536825048e-07,1.0561545536825048e-07,0.0,0.9999993165526804
122,1.2237774818621405e-07,1.2237774818621405e-07,0.0,0.9999991941749322
123,1.4138596639552487e-07,1.4138596639552487e-07,0.0,0.9999990527889657
124,1.6288254551382695e-07,1.6288254551382695e-07,0.0,0.9999988899064202
125,1.8712911518987324e-07,1.8712911518987324e-07,0.0,0.9999987027773048
126,2.144073366467419e-07,2.144073366467419e-07,0.0,0.9999984883699682
127,2.4501972268030584e-07,2.4501972268030584e-07,0.0,0.9999982433502453
128,2.792904359980321e-07,2.792904359980321e-07,0.0,0.9999979640598093
129,3.1756606174863933e-07,3.1756606174863933e-07,0.0,0.9999976464937476
130,3.602163500923524e-07,3.602163500923524e-07,0.0,0.9999972862773971
131,4.0763492476475923e-07,4.0763492476475923e-07,0.0,0.9999968786424723
132,4.60239953647674e-07,4.60239953647674e-07,0.0,0.9999964184025186
133,5.184747775016246e-07,5.184747775016246e-07,0.0,0.9999958999277411
134,5.828084931292737e-07,5.828084931292737e-07,0.0,0.9999953171192479
135,6.537364874162329e-07,6.537364874162329e-07,0.0,0.9999946633827606
136,7.317809188573282e-07,7.317809188573282e-07,0.0,0.9999939316018417
137,8.174911433857657e-07,8.174911433857657e-07,0.0,0.9999931141106982
138,9.114440815233934e-07,9.114440815233934e-07,0.0,0.9999922026666166
139,1.0142445241069567e-06,1.0142445241069567e-06,0.0,0.9999911884220924
140,1.1265253740771847e-06,1.1265253740771847e-06,0.0,0.9999900618967184
141,1.2489478220757902e-06,1.2489478220757902e-06,0.0,0.9999888129488962
142,1.3822014538506385e-06,1.3822014538506385e-06,0.0,0.9999874307474423
143,1.5270042877428533e-06,1.5270042877428533e-06,0.0,0.9999859037431545
144,1.6841027408002847e-06,1.6841027408002847e-06,0.0,0.9999842196404137
145,1.8542715223440868e-06,1.8542715223440868e-06,0.0,0.9999823653688914
146,2.0383134540938647e-06,2.0383134540938647e-06,0.0,0.999980327055437
147,2.237059216241649e-06,2.237059216241649e-06,0.0,0.9999780899962208
148,2.451367019144791e-06,2.451367019144791e-06,0.0,0.9999756386292017
149,2.6821222005890904e-06,2.6821222005890904e-06,0.0,0.9999729565070011
150,2.9302367488481275e-06,2.9302367488481275e-06,0.0,0.9999700262702522
151,3.1966487520368568e-06,3.1966487520368568e-06,0.0,0.9999668296215002
152,3.4823217745213662e-06,3.4823217745213662e-06,0.0,0.9999633472997256
153,3.7882441614047513e-06,3.7882441614047513e-06,0.0,0.9999595590555642
154,4.115428272357196e-06,4.115428272357196e-06,0.0,0.9999554436272917
155,4.4649096462981555e-06,4.4649096462981555e-06,0.0,0.9999509787176453
156,4.837746098666911e-06,4.837746098666911e-06,0.0,0.9999461409715465
157,5.235016753235775e-06,5.235016753235775e-06,0.0,0.9999409059547933
158,5.657821010625702e-06,5.657821010625702e-06,0.0,0.9999352481337828
159,6.1072774558774525e-06,6.1072774558774525e-06,0.0,0.9999291408563269
160,6.5845227076116015e-06,6.5845227076116015e-06,0.0,0.999922556333619
161,7.090710211477541e-06,7.090710211477541e-06,0.0,0.9999154656234076
162,7.627008980744645e-06,7.627008980744645e-06,0.0,0.9999078386144268
163,8.194602287028004e-06,8.194602287028004e-06,0.0,0.9998996440121397
164,8.794686304265884e-06,8.794686304265884e-06,0.0,0.9998908493258354
165,9.428468709177185e-06,9.428468709177185e-06,0.0,0.9998814208571262
166,1.0097167241523456e-05,1.0097167241523456e-05,0.0,0.9998713236898844
167,1.0802008227582828e-05,1.0802008227582828e-05,0.0,0.9998605216816567
168,1.15442250703115e-05,1.15442250703115e-05,0.0,0.9998489774565864
169,1.232505670972348e-05,1.232505670972348e-05,0.0,0.9998366523998767
170,1.3145746057060265e-05,1.3145746057060265e-05,0.0,0.9998235066538197
171,1.400753840635052e-05,1.400753840635052e-05,0.0,0.9998094991154132
172,1.4911679826974891e-05,1.4911679826974891e-05,0.0,0.9997945874355862
173,1.5859415540854085e-05,1.5859415540854085e-05,0.0,0.9997787280200454
174,1.6851988287869122e-05,1.6851988287869122e-05,0.0,0.9997618760317575
175,1.7890636683102087e-05,1.7890636683102087e-05,0.0,0.9997439853950744
176,1.8976593569454143e-05,1.8976593569454143e-05,0.0,0.9997250088015049
177,2.0111084369155336e-05,2.0111084369155336e-05,0.0,0.9997048977171358
178,2.1295325437628843e-05,2.1295325437628843e-05,0.0,0.999683602391698
179,2.2530522423110864e-05,2.2530522423110864e-05,0.0,0.9996610718692749
180,2.381786863535721e-05,2.381786863535721e-05,0.0,0.9996372540006395
181,2.5158543426689416e-05,2.5158543426689416e-05,0.0,0.9996120954572129
182,2.6553710588547037e-05,2.6553710588547037e-05,0.0,0.9995855417466243
183,2.8004516766620088e-05,2.8004516766620088e-05,0.0,0.9995575372298576
184,2.9512089897536163e-05,2.9512089897536163e-05,0.0,0.9995280251399599
185,3.10775376699714e-05,3.10775376699714e-05,0.0,0.9994969476022899
186,3.270194601294455e-05,3.270194601294455e-05,0.0,0.999464245656277
187,3.438637761393782e-05,3.438637761393782e-05,0.0,0.999429859278663
188,3.613187046936934e-05,3.613187046936934e-05,0.0,0.9993937274081934
189,3.7939436469819485e-05,3.7939436469819485e-05,0.0,0.9993557879717235
190,3.981006002228735e-05,3.981006002228735e-05,0.0,0.9993159779117012
191,4.174469671162594e-05,4.174469671162594e-05,0.0,0.9992742332149895
192,4.3744272003174216e-05,4.3744272003174216e-05,0.0,0.9992304889429863
193,4.580967998847293e-05,4.580967998847293e-05,0.0,0.9991846792629978
194,4.7941782175818134e-05,4.7941782175818134e-05,0.0,0.999136737480822
195,5.014140632727422e-05,5.014140632727422e-05,0.0,0.9990865960744946
196,5.240934534363362e-05,5.240934534363362e-05,0.0,0.9990341867291509
197,5.474635619867889e-05,5.474635619867889e-05,0.0,0.9989794403729522
198,5.7153158923969985e-05,5.7153158923969985e-05,0.0,0.9989222872140282
199,5.9630435645248124e-05,5.9630435645248124e-05,0.0,0.9988626567783829
200,6.217882967141885e-05,6.217882967141885e-05,0.0,0.9988004779487112
201,6.479894463694749e-05,6.479894463694749e-05,0.0,0.9987356790040742
202,6.749134369837581e-05,6.749134369837581e-05,0.0,0.9986681876603759
203,7.025654878554333e-05,7.025654878554333e-05,0.0,0.9985979311115902
204,7.309503990797683e-05,7.309503990797683e-05,0.0,0.9985248360716823
205,7.600725451679237e-05,7.600725451679237e-05,0.0,0.9984488288171655
206,7.899358692233934e-05,7.899358692233934e-05,0.0,0.9983698352302429
207,8.205438776770344e-05,8.205438776770344e-05,0.0,0.9982877808424753
208,8.51899635580769e-05,8.51899635580769e-05,0.0,0.9982025908789172
209,8.840057624589858e-05,8.840057624589858e-05,0.0,0.9981141903026711
210,9.16864428715656e-05,9.16864428715656e-05,0.0,0.9980225038597995
211,9.504773525941946e-05,9.504773525941946e-05,0.0,0.9979274561245398
212,9.848457976861663e-05,9.848457976861663e-05,0.0,0.9978289715447712
213,0.00010199705709840153,0.00010199705709840153,0.0,0.9977269744876729
214,0.00010558520214721692,0.00010558520214721692,0.0,0.9976213892855257
215,0.00010924900392500149,0.00010924900392500149,0.0,0.9975121402816007
216,0.0001129884055179489,0.0001129884055179489,0.0,0.9973991518760827
217,0.00011680330410492732,0.00011680330410492732,0.0,0.9972823485719778
218,0.00012069355102469025,0.00012069355102469025,0.0,0.997161655020953
219,0.0001246589518929425,0.0001246589518929425,0.0,0.99703699606906
220,0.000128699266768265,0.000128699266768265,0.0,0.9969082968022918
221,0.00013281421036584457,0.00013281421036584457,0.0,0.9967754825919259
222,0.0001370034523179011,0.0001370034523179011,0.0,0.996638479139608
223,0.00014126661747965625,0.00014126661747965625,0.0,0.9964972125221283
224,0.00014560328627964217,0.00014560328627964217,0.0,0.9963516092358486
225,0.00015001299511310678,0.00015001299511310678,0.0,0.9962015962407356
226,0.00015449523677723632,0.00015449523677723632,0.0,0.9960471010039582
227,0.00015904946094688057,0.00015904946094688057,0.0,0.9958880515430113
228,0.00016367507468943664,0.00016367507468943664,0.0,0.9957243764683219
229,0.00016837144301752106,0.00016837144301752106,0.0,0.9955560050253043
230,0.00017313788947803712,0.00017313788947803712,0.0,0.9953828671358262
231,0.00017797369677622303,0.00017797369677622303,0.0,0.99520489343905
232,0.0001828781074332532,0.0001828781074332532,0.0,0.9950220153316168
233,0.00018785032447594913,0.00018785032447594913,0.0,0.9948341650071408
234,0.0001928895121571476,0.0001928895121571476,0.0,0.9946412754949836
235,0.0001979947967052673,0.0001979947967052673,0.0,0.9944432806982784
236,0.00020316526710160857,0.00020316526710160857,0.0,0.9942401154311766
237,0.00020839997588392343,0.00020839997588392343,0.0,0.9940317154552927
238,0.00021369793997478962,0.00021369793997478962,0.0,0.9938180175153178
239,0.0002190581415333301,0.0002190581415333301,0.0,0.9935989593737845
240,0.00022447952882882215,0.00022447952882882215,0.0,0.9933744798449555
241,0.0002299610171347526,0.0002299610171347526,0.0,0.9931445188278207
242,0.00023550148964188134,0.00023550148964188134,0.0,0.9929090173381787
243,0.0002410997983888927,0.0002410997983888927,0.0,0.9926679175397898
244,0.0002467547652092251,0.0002467547652092251,0.0,0.9924211627745803
245,0.000252465182692689,0.000252465182692689,0.0,0.9921686975918875
246,0.0002582298151604977,0.0002582298151604977,0.0,0.991910467776727
247,0.00026404739965235987,0.00026404739965235987,0.0,0.9916464203770746
248,0.00026991664692429813,0.00026991664692429813,0.0,0.9913765037301503
249,0.0002758362424558872,0.0002758362424558872,0.0,0.9911006674876944
250,0.0002818048474656237,0.0002818048474656237,0.0,0.9908188626402286
251,0.0002878210999331681,0.0002878210999331681,0.0,0.9905310415402954
252,0.00029388361562722324,0.00029388361562722324,0.0,0.9902371579246682
253,0.000299990989137844,0.000299990989137844,0.0,0.9899371669355301
254,0.00030614179491199843,0.00030614179491199843,0.0,0.9896310251406182
255,0.00031233458829123007,0.00031233458829123007,0.0,0.9893186905523269
256,0.0003185679065503023,0.0003185679065503023,0.0,0.9890001226457765
257,0.00032484026993573513,0.00032484026993573513,0.0,0.9886752823758408
258,0.00033115018270317415,0.00033115018270317415,0.0,0.9883441321931374
259,0.0003374961341525672,0.0003374961341525672,0.0,0.9880066360589849
260,0.0003438765996601506,0.0003438765996601506,0.0,0.9876627594593247
261,0.0003502900417062842,0.0003502900417062842,0.0,0.9873124694176184
262,0.0003567349108982035,0.0003567349108982035,0.0,0.9869557345067203
263,0.00036320964698679023,0.00036320964698679023,0.0,0.9865925248597335
264,0.00036971267987649935,0.00036971267987649935,0.0,0.986222812179857
265,0.00037624243062760594,0.00037624243062760594,0.0,0.9858465697492294
266,0.00038279731244997766,0.00038279731244997766,0.0,0.9854637724367794
267,0.0003893757316876014,0.0003893757316876014,0.0,0.9850743967050917
268,0.00039597608879313667,0.00039597608879313667,0.0,0.9846784206162985
269,0.00040259677929178764,0.00040259677929178764,0.0,0.9842758238370067
270,0.0004092361947338334,0.0004092361947338334,0.0,0.9838665876422726
271,0.00041589272363517333,0.00041589272363517333,0.0,0.9834506949186375
272,0.00042256475240528836,0.00042256475240528836,0.0,0.983028130166232
273,0.0004292506662620433,0.0004292506662620433,0.0,0.9825988794999699
274,0.0004359488501327893,0.0004359488501327893,0.0,0.9821629306498372
275,0.00044265768954125824,0.00044265768954125824,0.0,0.9817202729602958
276,0.00044937557147976424,0.00044937557147976424,0.0,0.9812708973888161
277,0.0004561008852662699,0.0004561008852662699,0.0,0.9808147965035499
278,0.0004628320233858902,0.0004628320233858902,0.0,0.9803519644801639
279,0.0004695673823164481,0.0004695673823164481,0.0,0.9798823970978475
280,0.00047630536333771457,0.00047630536333771457,0.0,0.9794060917345098
281,0.00048304437332400454,0.00048304437332400454,0.0,0.9789230473611857
282,0.0004897828255198144,0.0004897828255198144,0.0,0.9784332645356659
283,0.0004965191402982281,0.0004965191402982281,0.0,0.9779367453953676
284,0.0005032517459018313,0.0005032517459018313,0.0,0.9774334936494657
285,0.00050997907916591,0.00050997907916591,0.0,0.9769235145702998
286,0.0005166995862237277,0.0005166995862237277,0.0,0.9764068149840761
287,0.0005234117231937022,0.0005234117231937022,0.0,0.9758834032608823
288,0.0005301139568483281,0.0005301139568483281,0.0,0.975353289304034
289,0.000536804765264711,0.000536804765264711,0.0,0.9748164845387692
290,0.0005434826384566046,0.0005434826384566046,0.0,0.9742730019003125
291,0.000550146078987863,0.000550146078987863,0.0,0.9737228558213247
292,0.0005567936025672386,0.0005567936025672386,0.0,0.9731660622187575
293,0.0005634237386244841,0.0005634237386244841,0.0,0.972602638480133
294,0.0005700350308677255,0.0005700350308677255,0.0,0.9720326034492651
295,0.0005766260378221033,0.0005766260378221033,0.0,0.9714559774114431
296,0.00058319533334969,0.00058319533334969,0.0,0.9708727820780934
297,0.0005897415071507133,0.0005897415071507133,0.0,0.9702830405709426
298,0.0005962631652461305,0.0005962631652461305,0.0,0.9696867774056964
299,0.0006027589304416143,0.0006027589304416143,0.0,0.9690840184752548
300,0.0006092274427730319,0.0006092274427730319,0.0,0.9684747910324818
301,0.0006156673599335051,0.0006156673599335051,0.0,0.9678591236725481
302,0.0006220773576821617,0.0006220773576821617,0.0,0.967237046314866
303,0.0006284561302347011,0.0006284561302347011,0.0,0.9666085901846313
304,0.0006348023906359031,0.0006348023906359031,0.0,0.9659737877939953
305,0.0006411148711142336,0.0006411148711142336,0.0,0.9653326729228812
306,0.0006473923234187005,0.0006473923234187005,0.0,0.9646852805994622
307,0.0006536335191381357,0.0006536335191381357,0.0,0.9640316470803241
308,0.0006598372500030796,0.0006598372500030796,0.0,0.963371809830321
309,0.0006660023281704639,0.0006660023281704639,0.0,0.9627058075021504
310,0.0006721275864912909,0.0006721275864912909,0.0,0.9620336799156591
311,0.0006782118787615227,0.0006782118787615227,0.0,0.9613554680368975
312,0.0006842540799563973,0.0006842540799563973,0.0,0.9606712139569411
313,0.0006902530864483997,0.0006902530864483997,0.0,0.9599809608704927
314,0.0006962078162091215,0.0006962078162091215,0.0,0.9592847530542835
315,0.0007021172089952543,0.0007021172089952543,0.0,0.9585826358452882
316,0.0007079802265189603,0.0007079802265189603,0.0,0.9578746556187693
317,0.0007137958526028793,0.0007137958526028793,0.0,0.9571608597661664
318,0.000719563093320027,0.000719563093320027,0.0,0.9564412966728464
319,0.0007252809771188553,0.0007252809771188553,0.0,0.9557160156957274
320,0.0007309485549337398,0.0007309485549337398,0.0,0.9549850671407937
321,0.0007365649002811709,0.0007365649002811709,0.0,0.9542485022405125
322,0.0007421291093419267,0.0007421291093419267,0.0,0.9535063731311706
323,0.0007476403010295057,0.0007476403010295057,0.0,0.952758732830141
324,0.0007530976170451088,0.0007530976170451088,0.0,0.9520056352130959
325,0.0007585002219194523,0.0007585002219194523,0.0,0.9512471349911764
326,0.0007638473030417059,0.0007638473030417059,0.0,0.9504832876881346
327,0.0007691380706758425,0.0007691380706758425,0.0,0.9497141496174588
328,0.000774371757964695,0.000774371757964695,0.0,0.9489397778594941
329,0.0007795476209220137,0.0007795476209220137,0.0,0.948160230238572
330,0.0007846649384128195,0.0007846649384128195,0.0,0.9473755653001592
331,0.0007897230121223459,0.0007897230121223459,0.0,0.9465858422880369
332,0.0007947211665138684,0.0007947211665138684,0.0,0.945791121121523
333,0.0007996587487757157,0.0007996587487757157,0.0,0.944991462372747
334,0.0008045351287577588,0.0008045351287577588,0.0,0.9441869272439892
335,0.0008093496988976698,0.0008093496988976698,0.0,0.9433775775450916
336,0.0008141018741372504,0.0008141018741372504,0.0,0.9425634756709543
337,0.000818791091829118,0.000818791091829118,0.0,0.9417446845791251
338,0.0008234168116340423,0.0008234168116340423,0.0,0.940921267767491
339,0.0008279785154092253,0.0008279785154092253,0.0,0.9400932892520817
340,0.0008324757070878095,0.0008324757070878095,0.0,0.9392608135449938
341,0.0008369079125499052,0.0008369079125499052,0.0,0.9384239056324439
342,0.000841274679485416,0.000841274679485416,0.0,0.9375826309529585
343,0.0008455755772489524,0.0008455755772489524,0.0,0.9367370553757095
344,0.0008498101967071049,0.0008498101967071049,0.0,0.9358872451790023
345,0.0008539781500783626,0.0008539781500783626,0.0,0.935033267028924
346,0.0008580790707659434,0.0008580790707659434,0.0,0.934175187958158
347,0.0008621126131838153,0.0008621126131838153,0.0,0.9333130753449742
348,0.0008660784525761717,0.0008660784525761717,0.0,0.9324469968923981
349,0.0008699762848306284,0.0008699762848306284,0.0,0.9315770206075674
350,0.0008738058262854058,0.0008738058262854058,0.0,0.9307032147812819
351,0.0008775668135307528,0.0008775668135307528,0.0,0.9298256479677511
352,0.0008812590032048693,0.0008812590032048693,0.0,0.9289443889645462
353,0.0008848821717845772,0.0008848821717845772,0.0,0.9280595067927616
354,0.0008884361153709923,0.0008884361153709923,0.0,0.9271710706773906
355,0.0008919206494704345,0.0008919206494704345,0.0,0.9262791500279202
356,0.0008953356087708245,0.0008953356087708245,0.0,0.9253838144191493
357,0.0008986808469137971,0.0008986808469137971,0.0,0.9244851335722355
358,0.000901956236262768,0.000901956236262768,0.0,0.9235831773359726
359,0.0009051616676671808,0.0009051616676671808,0.0,0.9226780156683054
360,0.0009082970502231585,0.0009082970502231585,0.0,0.9217697186180823
361,0.0009113623110307814,0.0009113623110307814,0.0,0.9208583563070516
362,0.0009143573949482068,0.0009143573949482068,0.0,0.9199439989121034
363,0.0009172822643428423,0.0009172822643428423,0.0,0.9190267166477606
364,0.0009201368988397806,0.0009201368988397806,0.0,0.9181065797489207
365,0.0009229212950677009,0.0009229212950677009,0.0,0.917183658453853
366,0.0009256354664024352,0.0009256354664024352,0.0,0.9162580229874505
367,0.0009282794427083926,0.0009282794427083926,0.0,0.9153297435447421
368,0.0009308532700780378,0.0009308532700780378,0.0,0.914398890274664
369,0.0009333570105696055,0.0009333570105696055,0.0,0.9134655332640943
370,0.0009357907419432341,0.0009357907419432341,0.0,0.912529742522151
371,0.0009381545573956988,0.0009381545573956988,0.0,0.9115915879647553
372,0.000940448565293917,0.000940448565293917,0.0,0.9106511393994613
373,0.0009426728889073933,0.0009426728889073933,0.0,0.9097084665105539
374,0.0009448276661397718,0.0009448276661397718,0.0,0.9087636388444141
375,0.0009469130492596575,0.0009469130492596575,0.0,0.9078167257951545
376,0.0009489292046308617,0.0009489292046308617,0.0,0.9068677965905235
377,0.0009508763124422241,0.0009508763124422241,0.0,0.9059169202780814
378,0.0009527545664371619,0.0009527545664371619,0.0,0.9049641657116441
379,0.0009545641736430898,0.0009545641736430898,0.0,0.904009601538001
380,0.000956305354100849,0.000956305354100849,0.0,0.9030532961839002
381,0.0009579783405942852,0.0009579783405942852,0.0,0.9020953178433059
382,0.0009595833783801054,0.0009595833783801054,0.0,0.9011357344649256
383,0.0009611207249181429,0.0009611207249181429,0.0,0.9001746137400074
384,0.0009625906496021525,0.0009625906496021525,0.0,0.8992120230904053
385,0.000963993433491261,0.000963993433491261,0.0,0.898248029656914
386,0.0009653293690421856,0.0009653293690421856,0.0,0.8972827002878718
387,0.0009665987598423327,0.0009665987598423327,0.0,0.8963161015280295
388,0.0009678019203438898,0.0009678019203438898,0.0,0.8953482996076856
389,0.0009689391755990145,0.0009689391755990145,0.0,0.8943793604320864
390,0.0009700108609962176,0.0009700108609962176,0.0,0.8934093495710902
391,0.0009710173219980446,0.0009710173219980446,0.0,0.8924383322490922
392,0.0009719589138801478,0.0009719589138801478,0.0,0.8914663733352118
393,0.0009728360014718393,0.0009728360014718393,0.0,0.89049353733374
394,0.0009736489588982108,0.0009736489588982108,0.0,0.8895198883748417
395,0.0009743981693239092,0.0009743981693239092,0.0,0.8885454902055179
396,0.000975084024698643,0.000975084024698643,0.0,0.8875704061808192
397,0.0009757069255045014,0.0009757069255045014,0.0,0.8865946992553146
398,0.0009762672805051569,0.0009762672805051569,0.0,0.8856184319748095
399,0.0009767655064970254,0.0009767655064970254,0.0,0.8846416664683124
400,0.0009772020280624481,0.0009772020280624481,0.0,0.88366446444025
401,0.000977577277324964,0.000977577277324964,0.0,0.882686887162925
402,0.0009778916937067319,0.0009778916937067319,0.0,0.8817089954692182
403,0.0009781457236881595,0.0009781457236881595,0.0,0.88073084974553
404,0.0009783398205698024,0.0009783398205698024,0.0,0.8797525099249601
405,0.0009784744442365757,0.0009784744442365757,0.0,0.8787740354807234
406,0.000978550060924338,0.000978550060924338,0.0,0.8777954854197991
