t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
62,23,nan,nan,nan,nan,nan,nan
63,25,nan,nan,nan,nan,nan,nan
64,29,nan,nan,nan,nan,nan,nan
65,30,nan,nan,nan,nan,nan,nan
66,23,nan,nan,nan,nan,nan,nan
67,19,nan,nan,nan,nan,nan,nan
68,21,nan,nan,nan,nan,nan,nan
69,24,nan,nan,nan,nan,nan,nan
70,17,nan,nan,nan,nan,nan,nan
71,29,nan,nan,nan,nan,nan,nan
72,22,nan,nan,nan,nan,nan,nan
73,30,nan,nan,nan,nan,nan,nan
74,22,nan,nan,nan,nan,nan,nan
75,21,nan,nan,nan,nan,nan,nan
76,26,nan,nan,nan,nan,nan,nan
77,32,nan,nan,nan,nan,nan,nan
78,27,nan,nan,nan,nan,nan,nan
79,20,nan,nan,nan,nan,nan,nan
80,28,nan,nan,nan,nan,nan,nan
81,23,nan,nan,nan,nan,nan,nan
82,23,nan,nan,nan,nan,nan,nan
83,21,nan,nan,nan,nan,nan,nan
84,22,nan,nan,nan,nan,nan,nan
85,28,nan,nan,nan,nan,nan,nan
86,24,nan,nan,nan,nan,nan,nan
87,30,nan,nan,nan,nan,nan,nan
88,20,nan,nan,nan,nan,nan,nan
89,32,nan,nan,nan,nan,nan,nan
90,27,nan,nan,nan,nan,nan,nan
91,25,nan,nan,nan,nan,nan,nan
92,28,nan,nan,nan,nan,nan,nan
93,29,nan,nan,nan,nan,nan,nan
94,16,nan,nan,nan,nan,nan,nan
95,21,nan,nan,nan,nan,nan,nan
96,21,nan,nan,nan,nan,nan,nan
97,24,nan,nan,nan,nan,nan,nan
98,27,nan,nan,nan,nan,nan,nan
99,23,nan,nan,nan,nan,nan,nan
100,27,nan,nan,nan,nan,nan,nan
101,25,nan,nan,nan,nan,nan,nan
102,29,nan,nan,nan,nan,nan,nan
103,24,nan,nan,nan,nan,nan,nan
104,29,nan,nan,nan,nan,nan,nan
105,21,nan,nan,nan,nan,nan,nan
106,24,nan,nan,nan,nan,nan,nan
107,16,nan,nan,nan,nan,nan,nan
108,24,nan,nan,nan,nan,nan,nan
109,22,nan,nan,nan,nan,nan,nan
110,13,nan,nan,nan,nan,nan,nan
111,24,nan,nan,nan,nan,nan,nan
112,16,nan,nan,nan,nan,nan,nan
113,23,nan,nan,nan,nan,nan,nan
114,21,nan,nan,nan,nan,nan,nan
115,30,nan,nan,nan,nan,nan,nan
116,22,nan,nan,nan,nan,nan,nan
117,27,nan,nan,nan,nan,nan,nan
118,23,nan,nan,nan,nan,nan,nan
119,30,nan,nan,nan,nan,nan,nan
120,27,nan,nan,nan,nan,nan,nan
121,23,nan,nan,nan,nan,nan,nan
122,20,nan,nan,nan,nan,nan,nan
123,18,nan,nan,nan,nan,nan,nan
124,20,nan,nan,nan,nan,nan,nan
125,18,nan,nan,nan,nan,nan,nan
126,22,nan,nan,nan,nan,nan,nan
127,26,nan,nan,nan,nan,nan,nan
128,20,nan,nan,nan,nan,nan,nan
129,28,nan,nan,nan,nan,nan,nan
130,26,nan,nan,nan,nan,nan,nan
131,28,nan,nan,nan,nan,nan,nan
132,23,nan,nan,nan,nan,nan,nan
133,20,nan,nan,nan,nan,nan,nan
134,22,nan,nan,nan,nan,nan,nan
135,25,nan,nan,nan,nan,nan,nan
136,14,nan,nan,nan,nan,nan,nan
137,24,nan,nan,nan,nan,nan,nan
138,24,nan,nan,nan,nan,nan,nan
139,29,nan,nan,nan,nan,nan,nan
140,18,nan,nan,nan,nan,nan,nan
141,23,nan,nan,nan,nan,nan,nan
142,29,nan,nan,nan,nan,nan,nan
143,23,nan,nan,nan,nan,nan,nan
144,35,nan,nan,nan,nan,nan,nan
145,20,nan,nan,nan,nan,nan,nan
146,23,nan,nan,nan,nan,nan,nan
147,23,nan,nan,nan,nan,nan,nan
148,27,nan,nan,nan,nan,nan,nan
149,19,nan,nan,nan,nan,nan,nan
150,26,nan,nan,nan,nan,nan,nan
151,21,nan,nan,nan,nan,nan,nan
152,19,nan,nan,nan,nan,nan,nan
153,25,nan,nan,nan,nan,nan,nan
154,23,nan,nan,nan,nan,nan,nan
155,21,nan,nan,nan,nan,nan,nan
156,29,nan,nan,nan,nan,nan,nan
157,26,nan,nan,nan,nan,nan,nan
158,26,nan,nan,nan,nan,nan,nan
159,20,nan,nan,nan,nan,nan,nan
160,27,nan,nan,nan,nan,nan,nan
161,16,nan,nan,nan,nan,nan,nan
162,20,nan,nan,nan,nan,nan,nan
163,18,nan,nan,nan,nan,nan,nan
164,18,nan,nan,nan,nan,nan,nan
165,33,nan,nan,nan,nan,nan,nan
166,18,nan,nan,nan,nan,nan,nan
167,18,nan,nan,nan,nan,nan,nan
168,18,nan,nan,nan,nan,nan,nan
169,15,nan,nan,nan,nan,nan,nan
170,25,nan,nan,nan,nan,nan,nan
171,21,nan,nan,nan,nan,nan,nan
172,18,nan,nan,nan,nan,nan,nan
173,25,nan,nan,nan,nan,nan,nan
174,20,nan,nan,nan,nan,nan,nan
175,19,nan,nan,nan,nan,nan,nan
176,20,nan,nan,nan,nan,nan,nan
177,28,nan,nan,nan,nan,nan,nan
178,18,nan,nan,nan,nan,nan,nan
179,16,nan,nan,nan,nan,nan,nan
180,20,nan,nan,nan,nan,nan,nan
181,22,nan,nan,nan,nan,nan,nan
182,21,nan,nan,nan,nan,nan,nan
183,26,nan,nan,nan,nan,nan,nan
184,21,nan,nan,nan,nan,nan,nan
185,20,nan,nan,nan,nan,nan,nan
186,14,nan,nan,nan,nan,nan,nan
187,14,nan,nan,nan,nan,nan,nan
188,19,nan,nan,nan,nan,nan,nan
189,22,nan,nan,nan,nan,nan,nan
190,25,nan,nan,nan,nan,nan,nan
191,22,nan,nan,nan,nan,nan,nan
192,22,nan,nan,nan,nan,nan,nan
193,30,nan,nan,nan,nan,nan,nan
194,11,nan,nan,nan,nan,nan,nan
195,18,nan,nan,nan,nan,nan,nan
196,22,nan,nan,nan,nan,nan,nan
197,17,nan,nan,nan,nan,nan,nan
198,13,nan,nan,nan,nan,nan,nan
199,23,nan,nan,nan,nan,nan,nan
200,20,nan,nan,nan,nan,nan,nan
201,14,nan,nan,nan,nan,nan,nan
202,18,nan,nan,nan,nan,nan,nan
203,16,nan,nan,nan,nan,nan,nan
204,15,nan,nan,nan,nan,nan,nan
205,12,nan,nan,nan,nan,nan,nan
206,11,nan,nan,nan,nan,nan,nan
207,22,nan,nan,nan,nan,nan,nan
208,16,nan,nan,nan,nan,nan,nan
209,18,nan,nan,nan,nan,nan,nan
210,17,nan,nan,nan,nan,nan,nan
211,22,nan,nan,nan,nan,nan,nan
212,15,nan,nan,nan,nan,nan,nan
213,13,nan,nan,nan,nan,nan,nan
214,22,nan,nan,nan,nan,nan,nan
215,8,nan,nan,nan,nan,nan,nan
216,19,nan,nan,nan,nan,nan,nan
217,24,nan,nan,nan,nan,nan,nan
218,25,nan,nan,nan,nan,nan,nan
219,21,nan,nan,nan,nan,nan,nan
220,13,nan,nan,nan,nan,nan,nan
221,17,nan,nan,nan,nan,nan,nan
222,16,nan,nan,nan,nan,nan,nan
223,17,nan,nan,nan,nan,nan,nan
224,21,nan,nan,nan,nan,nan,nan
225,25,nan,nan,nan,nan,nan,nan
226,10,nan,nan,nan,nan,nan,nan
227,19,nan,nan,nan,nan,nan,nan
228,17,nan,nan,nan,nan,nan,nan
229,14,nan,nan,nan,nan,nan,nan
230,19,nan,nan,nan,nan,nan,nan
231,9,nan,nan,nan,nan,nan,nan
232,18,nan,nan,nan,nan,nan,nan
233,16,nan,nan,nan,nan,nan,nan
234,16,nan,nan,nan,nan,nan,nan
235,20,nan,nan,nan,nan,nan,nan
236,18,nan,nan,nan,nan,nan,nan
237,22,nan,nan,nan,nan,nan,nan
238,20,nan,nan,nan,nan,nan,nan
239,17,nan,nan,nan,nan,nan,nan
240,16,nan,nan,nan,nan,nan,nan
241,23,nan,nan,nan,nan,nan,nan
242,15,nan,nan,nan,nan,nan,nan
243,10,nan,nan,nan,nan,nan,nan
244,18,nan,nan,nan,nan,nan,nan
245,14,nan,nan,nan,nan,nan,nan
246,17,nan,nan,nan,nan,nan,nan
247,12,nan,nan,nan,nan,nan,nan
248,18,nan,nan,nan,nan,nan,nan
249,16,nan,nan,nan,nan,nan,nan
250,22,nan,nan,nan,nan,nan,nan
251,18,nan,nan,nan,nan,nan,nan
252,16,nan,nan,nan,nan,nan,nan
253,16,nan,nan,nan,nan,nan,nan
254,23,nan,nan,nan,nan,nan,nan
255,14,nan,nan,nan,nan,nan,nan
256,13,nan,nan,nan,nan,nan,nan
257,14,nan,nan,nan,nan,nan,nan
258,14,nan,nan,nan,nan,nan,nan
259,19,nan,nan,nan,nan,nan,nan
260,11,nan,nan,nan,nan,nan,nan
261,12,nan,nan,nan,nan,nan,nan
262,14,nan,nan,nan,nan,nan,nan
263,16,nan,nan,nan,nan,nan,nan
264,14,nan,nan,nan,nan,nan,nan
265,18,nan,nan,nan,nan,nan,nan
266,15,nan,nan,nan,nan,nan,nan
267,23,nan,nan,nan,nan,nan,nan
268,12,nan,nan,nan,nan,nan,nan
269,18,nan,nan,nan,nan,nan,nan
270,11,nan,nan,nan,nan,nan,nan
271,17,nan,nan,nan,nan,nan,nan
272,19,nan,nan,nan,nan,nan,nan
273,15,nan,nan,nan,nan,nan,nan
274,16,nan,nan,nan,nan,nan,nan
275,17,nan,nan,nan,nan,nan,nan
276,20,nan,nan,nan,nan,nan,nan
277,21,nan,nan,nan,nan,nan,nan
278,20,nan,nan,nan,nan,nan,nan
279,17,nan,nan,nan,nan,nan,nan
280,13,nan,nan,nan,nan,nan,nan
281,14,nan,nan,nan,nan,nan,nan
282,21,nan,nan,nan,nan,nan,nan
283,23,nan,nan,nan,nan,nan,nan
284,23,nan,nan,nan,nan,nan,nan
285,20,nan,nan,nan,nan,nan,nan
286,10,nan,nan,nan,nan,nan,nan
287,13,nan,nan,nan,nan,nan,nan
288,13,nan,nan,nan,nan,nan,nan
289,17,nan,nan,nan,nan,nan,nan
290,22,nan,nan,nan,nan,nan,nan
291,15,nan,nan,nan,nan,nan,nan
292,11,nan,nan,nan,nan,nan,nan
293,17,nan,nan,nan,nan,nan,nan
294,14,nan,nan,nan,nan,nan,nan
295,15,nan,nan,nan,nan,nan,nan
296,19,nan,nan,nan,nan,nan,nan
297,15,nan,nan,nan,nan,nan,nan
298,13,nan,nan,nan,nan,nan,nan
299,21,nan,nan,nan,nan,nan,nan
300,15,nan,nan,nan,nan,nan,nan
301,20,nan,nan,nan,nan,nan,nan
302,15,nan,nan,nan,nan,nan,nan
303,18,nan,nan,nan,nan,nan,nan
304,17,nan,nan,nan,nan,nan,nan
305,17,nan,nan,nan,nan,nan,nan
306,12,nan,nan,nan,nan,nan,nan
307,11,nan,nan,nan,nan,nan,nan
308,20,nan,nan,nan,nan,nan,nan
309,22,nan,nan,nan,nan,nan,nan
310,15,nan,nan,nan,nan,nan,nan
311,16,nan,nan,nan,nan,nan,nan
312,11,nan,nan,nan,nan,nan,nan
313,14,nan,nan,nan,nan,nan,nan
314,16,nan,nan,nan,nan,nan,nan
315,10,nan,nan,nan,nan,nan,nan
316,13,nan,nan,nan,nan,nan,nan
317,12,nan,nan,nan,nan,nan,nan
318,14,nan,nan,nan,nan,nan,nan
319,25,nan,nan,nan,nan,nan,nan
320,21,nan,nan,nan,nan,nan,nan
321,14,nan,nan,nan,nan,nan,nan
322,20,nan,nan,nan,nan,nan,nan
323,20,nan,nan,nan,nan,nan,nan
324,13,nan,nan,nan,nan,nan,nan
325,8,nan,nan,nan,nan,nan,nan
326,16,nan,nan,nan,nan,nan,nan
327,17,nan,nan,nan,nan,nan,nan
328,15,nan,nan,nan,nan,nan,nan
329,15,nan,nan,nan,nan,nan,nan
330,16,nan,nan,nan,nan,nan,nan
331,12,nan,nan,nan,nan,nan,nan
332,17,nan,nan,nan,nan,nan,nan
333,17,nan,nan,nan,nan,nan,nan
334,12,nan,nan,nan,nan,nan,nan
335,16,nan,nan,nan,nan,nan,nan
336,14,nan,nan,nan,nan,nan,nan
337,7,nan,nan,nan,nan,nan,nan
338,12,nan,nan,nan,nan,nan,nan
339,10,nan,nan,nan,nan,nan,nan
340,15,nan,nan,nan,nan,nan,nan
341,13,nan,nan,nan,nan,nan,nan
342,16,nan,nan,nan,nan,nan,nan
343,22,nan,nan,nan,nan,nan,nan
344,19,nan,nan,nan,nan,nan,nan
345,9,nan,nan,nan,nan,nan,nan
346,17,nan,nan,nan,nan,nan,nan
347,12,nan,nan,nan,nan,nan,nan
348,13,nan,nan,nan,nan,nan,nan
349,12,nan,nan,nan,nan,nan,nan
350,17,nan,nan,nan,nan,nan,nan
351,11,nan,nan,nan,nan,nan,nan
352,12,nan,nan,nan,nan,nan,nan
353,15,nan,nan,nan,nan,nan,nan
354,20,nan,nan,nan,nan,nan,nan
355,19,nan,nan,nan,nan,nan,nan
356,19,nan,nan,nan,nan,nan,nan
357,8,nan,nan,nan,nan,nan,nan
358,12,nan,nan,nan,nan,nan,nan
359,9,nan,nan,nan,nan,nan,nan
360,13,nan,nan,nan,nan,nan,nan
361,24,nan,nan,nan,nan,nan,nan
362,11,nan,nan,nan,nan,nan,nan
363,22,nan,nan,nan,nan,nan,nan
364,16,nan,nan,nan,nan,nan,nan
365,12,nan,nan,nan,nan,nan,nan
366,12,nan,nan,nan,nan,nan,nan
367,16,nan,nan,nan,nan,nan,nan
368,12,nan,nan,nan,nan,nan,nan
369,21,nan,nan,nan,nan,nan,nan
370,11,nan,nan,nan,nan,nan,nan
371,9,nan,nan,nan,nan,nan,nan
372,7,nan,nan,nan,nan,nan,nan
373,21,nan,nan,nan,nan,nan,nan
374,15,nan,nan,nan,nan,nan,nan
375,15,nan,nan,nan,nan,nan,nan
376,14,nan,nan,nan,nan,nan,nan
377,13,nan,nan,nan,nan,nan,nan
378,19,nan,nan,nan,nan,nan,nan
379,21,nan,nan,nan,nan,nan,nan
380,12,nan,nan,nan,nan,nan,nan
381,17,nan,nan,nan,nan,nan,nan
382,10,nan,nan,nan,nan,nan,nan
383,13,nan,nan,nan,nan,nan,nan
384,16,nan,nan,nan,nan,nan,nan
385,7,nan,nan,nan,nan,nan,nan
386,10,nan,nan,nan,nan,nan,nan
387,15,nan,nan,nan,nan,nan,nan
388,14,nan,nan,nan,nan,nan,nan
389,15,nan,nan,nan,nan,nan,nan
390,12,nan,nan,nan,nan,nan,nan
391,16,nan,nan,nan,nan,nan,nan
392,14,nan,nan,nan,nan,nan,nan
393,16,nan,nan,nan,nan,nan,nan
394,14,nan,nan,nan,nan,nan,nan
395,10,nan,nan,nan,nan,nan,nan
396,13,nan,nan,nan,nan,nan,nan
397,13,nan,nan,nan,nan,nan,nan
398,13,nan,nan,nan,nan,nan,nan
399,15,nan,nan,nan,nan,nan,nan
400,14,nan,nan,nan,nan,nan,nan
401,12,nan,nan,nan,nan,nan,nan
402,13,nan,nan,nan,nan,nan,nan
403,12,nan,nan,nan,nan,nan,nan
404,12,nan,nan,nan,nan,nan,nan
405,16,nan,nan,nan,nan,nan,nan
406,9,nan,nan,nan,nan,nan,nan
407,18,nan,nan,nan,nan,nan,nan
408,11,nan,nan,nan,nan,nan,nan
409,14,nan,nan,nan,nan,nan,nan
410,12,nan,nan,nan,nan,nan,nan
411,5,nan,nan,nan,nan,nan,nan
412,18,nan,nan,nan,nan,nan,nan
413,19,nan,nan,nan,nan,nan,nan
414,10,nan,nan,nan,nan,nan,nan
415,19,nan,nan,nan,nan,nan,nan
416,9,nan,nan,nan,nan,nan,nan
417,16,nan,nan,nan,nan,nan,nan
418,15,nan,nan,nan,nan,nan,nan
419,14,nan,nan,nan,nan,nan,nan
420,16,nan,nan,nan,nan,nan,nan
421,12,nan,nan,nan,nan,nan,nan
422,10,nan,nan,nan,nan,nan,nan
423,20,nan,nan,nan,nan,nan,nan
424,11,nan,nan,nan,nan,nan,nan
425,19,nan,nan,nan,nan,nan,nan
426,14,nan,nan,nan,nan,nan,nan
427,15,nan,nan,nan,nan,nan,nan
428,13,nan,nan,nan,nan,nan,nan
429,16,nan,nan,nan,nan,nan,nan
430,15,nan,nan,nan,nan,nan,nan
431,17,nan,nan,nan,nan,nan,nan
432,8,nan,nan,nan,nan,nan,nan
433,13,nan,nan,nan,nan,nan,nan
434,9,nan,nan,nan,nan,nan,nan
435,12,nan,nan,nan,nan,nan,nan
436,11,nan,nan,nan,nan,nan,nan
437,16,nan,nan,nan,nan,nan,nan
438,14,nan,nan,nan,nan,nan,nan
439,17,nan,nan,nan,nan,nan,nan
440,14,nan,nan,nan,nan,nan,nan
441,20,nan,nan,nan,nan,nan,nan
442,22,nan,nan,nan,nan,nan,nan
443,16,nan,nan,nan,nan,nan,nan
444,16,nan,nan,nan,nan,nan,nan
445,13,nan,nan,nan,nan,nan,nan
446,17,nan,nan,nan,nan,nan,nan
447,14,nan,nan,nan,nan,nan,nan
448,16,nan,nan,nan,nan,nan,nan
449,15,nan,nan,nan,nan,nan,nan
450,19,nan,nan,nan,nan,nan,nan
451,10,nan,nan,nan,nan,nan,nan
452,8,nan,nan,nan,nan,nan,nan
453,13,nan,nan,nan,nan,nan,nan
454,9,nan,nan,nan,nan,nan,nan
455,17,nan,nan,nan,nan,nan,nan
456,9,nan,nan,nan,nan,nan,nan
457,12,nan,nan,nan,nan,nan,nan
458,9,nan,nan,nan,nan,nan,nan
459,8,nan,nan,nan,nan,nan,nan
460,14,nan,nan,nan,nan,nan,nan
461,14,nan,nan,nan,nan,nan,nan
462,17,nan,nan,nan,nan,nan,nan
463,16,nan,nan,nan,nan,nan,nan
464,10,nan,nan,nan,nan,nan,nan
465,13,nan,nan,nan,nan,nan,nan
466,17,nan,nan,nan,nan,nan,nan
467,14,nan,nan,nan,nan,nan,nan
468,20,nan,nan,nan,nan,nan,nan
469,13,nan,nan,nan,nan,nan,nan
470,9,nan,nan,nan,nan,nan,nan
471,11,nan,nan,nan,nan,nan,nan
472,11,nan,nan,nan,nan,nan,nan
473,20,nan,nan,nan,nan,nan,nan
474,14,nan,nan,nan,nan,nan,nan
475,16,nan,nan,nan,nan,nan,nan
476,13,nan,nan,nan,nan,nan,nan
477,12,nan,nan,nan,nan,nan,nan
478,10,nan,nan,nan,nan,nan,nan
479,19,nan,nan,nan,nan,nan,nan
480,11,nan,nan,nan,nan,nan,nan
481,15,nan,nan,nan,nan,nan,nan
482,19,nan,nan,nan,nan,nan,nan
483,9,nan,nan,nan,nan,nan,nan
484,13,nan,nan,nan,nan,nan,nan
485,22,nan,nan,nan,nan,nan,nan
486,5,nan,nan,nan,nan,nan,nan
487,13,nan,nan,nan,nan,nan,nan
488,9,nan,nan,nan,nan,nan,nan
489,6,nan,nan,nan,nan,nan,nan
490,11,nan,nan,nan,nan,nan,nan
491,10,nan,nan,nan,nan,nan,nan
492,11,nan,nan,nan,nan,nan,nan
493,14,nan,nan,nan,nan,nan,nan
494,18,nan,nan,nan,nan,nan,nan
495,15,nan,nan,nan,nan,nan,nan
496,17,nan,nan,nan,nan,nan,nan
497,11,nan,nan,nan,nan,nan,nan
498,17,nan,nan,nan,nan,nan,nan
499,10,nan,nan,nan,nan,nan,nan
500,14,nan,nan,nan,nan,nan,nan
501,14,nan,nan,nan,nan,nan,nan
502,16,nan,nan,nan,nan,nan,nan
503,8,nan,nan,nan,nan,nan,nan
504,13,nan,nan,nan,nan,nan,nan
505,15,nan,nan,nan,nan,nan,nan
506,13,nan,nan,nan,nan,nan,nan
507,8,nan,nan,nan,nan,nan,nan
508,14,nan,nan,nan,nan,nan,nan
509,11,nan,nan,nan,nan,nan,nan
510,12,nan,nan,nan,nan,nan,nan
511,9,nan,nan,nan,nan,nan,nan
512,12,nan,nan,nan,nan,nan,nan
513,10,nan,nan,nan,nan,nan,nan
514,7,nan,nan,nan,nan,nan,nan
515,12,nan,nan,nan,nan,nan,nan
516,15,nan,nan,nan,nan,nan,nan
517,11,nan,nan,nan,nan,nan,nan
518,20,nan,nan,nan,nan,nan,nan
519,14,nan,nan,nan,nan,nan,nan
520,11,nan,nan,nan,nan,nan,nan
521,12,nan,nan,nan,nan,nan,nan
522,12,nan,nan,nan,nan,nan,nan
523,13,nan,nan,nan,nan,nan,nan
524,15,nan,nan,nan,nan,nan,nan
525,9,nan,nan,nan,nan,nan,nan
526,14,nan,nan,nan,nan,nan,nan
527,13,nan,nan,nan,nan,nan,nan
528,14,nan,nan,nan,nan,nan,nan
529,14,nan,nan,nan,nan,nan,nan
530,9,nan,nan,nan,nan,nan,nan
531,12,nan,nan,nan,nan,nan,nan
532,14,nan,nan,nan,nan,nan,nan
533,15,nan,nan,nan,nan,nan,nan
534,10,nan,nan,nan,nan,nan,nan
535,11,nan,nan,nan,nan,nan,nan
536,12,nan,nan,nan,nan,nan,nan
537,10,nan,nan,nan,nan,nan,nan
538,8,nan,nan,nan,nan,nan,nan
539,19,nan,nan,nan,nan,nan,nan
540,6,nan,nan,nan,nan,nan,nan
541,4,nan,nan,nan,nan,nan,nan
542,15,nan,nan,nan,nan,nan,nan
543,16,nan,nan,nan,nan,nan,nan
544,15,nan,nan,nan,nan,nan,nan
545,8,nan,nan,nan,nan,nan,nan
546,15,nan,nan,nan,nan,nan,nan
547,15,nan,nan,nan,nan,nan,nan
548,7,nan,nan,nan,nan,nan,nan
549,15,nan,nan,nan,nan,nan,nan
550,10,nan,nan,nan,nan,nan,nan
551,14,nan,nan,nan,nan,nan,nan
552,16,nan,nan,nan,nan,nan,nan
553,16,nan,nan,nan,nan,nan,nan
554,8,nan,nan,nan,nan,nan,nan
555,14,nan,nan,nan,nan,nan,nan
556,12,nan,nan,nan,nan,nan,nan
557,9,nan,nan,nan,nan,nan,nan
558,9,nan,nan,nan,nan,nan,nan
559,8,nan,nan,nan,nan,nan,nan
560,15,nan,nan,nan,nan,nan,nan
561,9,nan,nan,nan,nan,nan,nan
562,17,nan,nan,nan,nan,nan,nan
563,13,nan,nan,nan,nan,nan,nan
564,12,nan,nan,nan,nan,nan,nan
565,21,nan,nan,nan,nan,nan,nan
566,10,nan,nan,nan,nan,nan,nan
567,14,nan,nan,nan,nan,nan,nan
568,7,nan,nan,nan,nan,nan,nan
569,14,nan,nan,nan,nan,nan,nan
570,13,nan,nan,nan,nan,nan,nan
571,13,nan,nan,nan,nan,nan,nan
572,13,nan,nan,nan,nan,nan,nan
573,16,nan,nan,nan,nan,nan,nan
574,17,nan,nan,nan,nan,nan,nan
575,8,nan,nan,nan,nan,nan,nan
576,11,nan,nan,nan,nan,nan,nan
577,11,nan,nan,nan,nan,nan,nan
578,10,nan,nan,nan,nan,nan,nan
579,15,nan,nan,nan,nan,nan,nan
580,8,nan,nan,nan,nan,nan,nan
581,13,nan,nan,nan,nan,nan,nan
582,7,nan,nan,nan,nan,nan,nan
583,17,nan,nan,nan,nan,nan,nan
584,8,nan,nan,nan,nan,nan,nan
585,18,nan,nan,nan,nan,nan,nan
586,16,nan,nan,nan,nan,nan,nan
587,14,nan,nan,nan,nan,nan,nan
588,18,nan,nan,nan,nan,nan,nan
589,6,nan,nan,nan,nan,nan,nan
590,17,nan,nan,nan,nan,nan,nan
591,13,nan,nan,nan,nan,nan,nan
592,18,nan,nan,nan,nan,nan,nan
593,12,nan,nan,nan,nan,nan,nan
594,15,nan,nan,nan,nan,nan,nan
595,9,nan,nan,nan,nan,nan,nan
596,11,nan,nan,nan,nan,nan,nan
597,11,nan,nan,nan,nan,nan,nan
598,8,nan,nan,nan,nan,nan,nan
599,12,nan,nan,nan,nan,nan,nan
600,13,nan,nan,nan,nan,nan,nan
601,7,nan,nan,nan,nan,nan,nan
602,14,nan,nan,nan,nan,nan,nan
603,11,nan,nan,nan,nan,nan,nan
604,14,nan,nan,nan,nan,nan,nan
605,11,nan,nan,nan,nan,nan,nan
606,16,nan,nan,nan,nan,nan,nan
607,13,nan,nan,nan,nan,nan,nan
608,15,nan,nan,nan,nan,nan,nan
609,5,nan,nan,nan,nan,nan,nan
610,10,nan,nan,nan,nan,nan,nan
611,8,nan,nan,nan,nan,nan,nan
612,12,nan,nan,nan,nan,nan,nan
613,10,nan,nan,nan,nan,nan,nan
614,12,nan,nan,nan,nan,nan,nan
615,15,nan,nan,nan,nan,nan,nan
616,9,nan,nan,nan,nan,nan,nan
617,9,nan,nan,nan,nan,nan,nan
618,15,nan,nan,nan,nan,nan,nan
619,10,nan,nan,nan,nan,nan,nan
620,11,nan,nan,nan,nan,nan,nan
621,12,nan,nan,nan,nan,nan,nan
622,16,nan,nan,nan,nan,nan,nan
623,11,nan,nan,nan,nan,nan,nan
624,9,nan,nan,nan,nan,nan,nan
625,10,nan,nan,nan,nan,nan,nan
626,13,nan,nan,nan,nan,nan,nan
627,12,nan,nan,nan,nan,nan,nan
628,9,nan,nan,nan,nan,nan,nan
629,11,nan,nan,nan,nan,nan,nan
630,9,nan,nan,nan,nan,nan,nan
631,18,nan,nan,nan,nan,nan,nan
