t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
62,23,nan,nan,nan,nan,nan,nan
63,25,nan,nan,nan,nan,nan,nan
64,23,nan,nan,nan,nan,nan,nan
65,35,nan,nan,nan,nan,nan,nan
66,14,nan,nan,nan,nan,nan,nan
67,12,nan,nan,nan,nan,nan,nan
68,17,nan,nan,nan,nan,nan,nan
69,16,nan,nan,nan,nan,nan,nan
70,16,nan,nan,nan,nan,nan,nan
71,20,nan,nan,nan,nan,nan,nan
72,25,nan,nan,nan,nan,nan,nan
73,20,nan,nan,nan,nan,nan,nan
74,18,nan,nan,nan,nan,nan,nan
75,23,nan,nan,nan,nan,nan,nan
76,29,nan,nan,nan,nan,nan,nan
77,17,nan,nan,nan,nan,nan,nan
78,25,nan,nan,nan,nan,nan,nan
79,15,nan,nan,nan,nan,nan,nan
80,15,nan,nan,nan,nan,nan,nan
81,15,nan,nan,nan,nan,nan,nan
82,20,nan,nan,nan,nan,nan,nan
83,22,nan,nan,nan,nan,nan,nan
84,18,nan,nan,nan,nan,nan,nan
85,13,nan,nan,nan,nan,nan,nan
86,22,nan,nan,nan,nan,nan,nan
87,16,nan,nan,nan,nan,nan,nan
88,20,nan,nan,nan,nan,nan,nan
89,23,nan,nan,nan,nan,nan,nan
90,22,nan,nan,nan,nan,nan,nan
91,16,nan,nan,nan,nan,nan,nan
92,23,nan,nan,nan,nan,nan,nan
93,22,nan,nan,nan,nan,nan,nan
94,21,nan,nan,nan,nan,nan,nan
95,19,nan,nan,nan,nan,nan,nan
96,16,nan,nan,nan,nan,nan,nan
97,22,nan,nan,nan,nan,nan,nan
98,15,nan,nan,nan,nan,nan,nan
99,20,nan,nan,nan,nan,nan,nan
100,24,nan,nan,nan,nan,nan,nan
101,26,nan,nan,nan,nan,nan,nan
102,15,nan,nan,nan,nan,nan,nan
103,26,nan,nan,nan,nan,nan,nan
104,15,nan,nan,nan,nan,nan,nan
105,13,nan,nan,nan,nan,nan,nan
106,14,nan,nan,nan,nan,nan,nan
107,30,nan,nan,nan,nan,nan,nan
108,14,nan,nan,nan,nan,nan,nan
109,19,nan,nan,nan,nan,nan,nan
110,22,nan,nan,nan,nan,nan,nan
111,24,nan,nan,nan,nan,nan,nan
112,28,nan,nan,nan,nan,nan,nan
113,28,nan,nan,nan,nan,nan,nan
114,12,nan,nan,nan,nan,nan,nan
115,27,nan,nan,nan,nan,nan,nan
116,19,nan,nan,nan,nan,nan,nan
117,31,nan,nan,nan,nan,nan,nan
118,26,nan,nan,nan,nan,nan,nan
119,25,nan,nan,nan,nan,nan,nan
120,30,nan,nan,nan,nan,nan,nan
121,23,nan,nan,nan,nan,nan,nan
122,29,nan,nan,nan,nan,nan,nan
123,17,nan,nan,nan,nan,nan,nan
124,20,nan,nan,nan,nan,nan,nan
125,19,nan,nan,nan,nan,nan,nan
126,24,nan,nan,nan,nan,nan,nan
127,25,nan,nan,nan,nan,nan,nan
128,25,nan,nan,nan,nan,nan,nan
129,15,nan,nan,nan,nan,nan,nan
130,23,nan,nan,nan,nan,nan,nan
131,19,nan,nan,nan,nan,nan,nan
132,20,nan,nan,nan,nan,nan,nan
133,30,nan,nan,nan,nan,nan,nan
134,22,nan,nan,nan,nan,nan,nan
135,29,nan,nan,nan,nan,nan,nan
136,34,nan,nan,nan,nan,nan,nan
137,25,nan,nan,nan,nan,nan,nan
138,40,nan,nan,nan,nan,nan,nan
139,36,nan,nan,nan,nan,nan,nan
140,28,nan,nan,nan,nan,nan,nan
141,29,nan,nan,nan,nan,nan,nan
142,35,nan,nan,nan,nan,nan,nan
143,29,nan,nan,nan,nan,nan,nan
144,28,nan,nan,nan,nan,nan,nan
145,34,nan,nan,nan,nan,nan,nan
146,31,nan,nan,nan,nan,nan,nan
147,29,nan,nan,nan,nan,nan,nan
148,33,nan,nan,nan,nan,nan,nan
149,35,nan,nan,nan,nan,nan,nan
150,35,nan,nan,nan,nan,nan,nan
151,27,nan,nan,nan,nan,nan,nan
152,44,nan,nan,nan,nan,nan,nan
153,37,nan,nan,nan,nan,nan,nan
154,39,nan,nan,nan,nan,nan,nan
155,28,nan,nan,nan,nan,nan,nan
156,46,nan,nan,nan,nan,nan,nan
157,33,nan,nan,nan,nan,nan,nan
158,51,0.386977886977887,0.25675675675675674,0.4975429975429975,0.2457002457002457,0.11547911547911548,0.14127764127764128
159,52,0.37530266343825663,0.25181598062953997,0.5060532687651331,0.24213075060532688,0.11864406779661017,0.13317191283292978
160,43,nan,nan,nan,nan,nan,nan
161,22,nan,nan,nan,nan,nan,nan
162,42,nan,nan,nan,nan,nan,nan
163,41,nan,nan,nan,nan,nan,nan
164,48,nan,nan,nan,nan,nan,nan
165,38,nan,nan,nan,nan,nan,nan
166,40,nan,nan,nan,nan,nan,nan
167,39,nan,nan,nan,nan,nan,nan
168,41,nan,nan,nan,nan,nan,nan
169,45,nan,nan,nan,nan,nan,nan
170,34,nan,nan,nan,nan,nan,nan
171,37,nan,nan,nan,nan,nan,nan
172,44,nan,nan,nan,nan,nan,nan
173,46,nan,nan,nan,nan,nan,nan
174,35,nan,nan,nan,nan,nan,nan
175,49,nan,nan,nan,nan,nan,nan
176,51,0.30153508771929827,0.25219298245614036,0.5614035087719298,0.18640350877192982,0.13706140350877194,0.11513157894736842
177,39,nan,nan,nan,nan,nan,nan
178,42,nan,nan,nan,nan,nan,nan
179,34,nan,nan,nan,nan,nan,nan
180,49,nan,nan,nan,nan,nan,nan
181,51,0.282435129740519,0.25449101796407186,0.5778443113772455,0.16766467065868262,0.13972055888223553,0.11477045908183632
182,49,nan,nan,nan,nan,nan,nan
183,39,nan,nan,nan,nan,nan,nan
184,59,0.27884615384615385,0.2519230769230769,0.5769230769230769,0.17115384615384616,0.14423076923076922,0.1076923076923077
185,37,nan,nan,nan,nan,nan,nan
186,52,0.28066914498141265,0.2555762081784387,0.5715613382899628,0.17286245353159851,0.14776951672862454,0.10780669144981413
187,59,0.272895467160037,0.2553191489361702,0.5753931544865865,0.1692876965772433,0.1517113783533765,0.1036077705827937
188,55,0.26581118240146656,0.2529789184234647,0.5802016498625114,0.16681943171402383,0.153987167736022,0.09899175068744272
189,53,0.2611060743427017,0.2556663644605621,0.5802357207615594,0.16409791477787852,0.1586582048957389,0.09700815956482321
190,69,0.25935828877005346,0.2531194295900178,0.5828877005347594,0.16399286987522282,0.15775401069518716,0.09536541889483066
191,53,0.2559576345984113,0.25419240953221534,0.5842894969108562,0.1615180935569285,0.15975286849073256,0.09443954104148279
192,41,nan,nan,nan,nan,nan,nan
193,58,0.2625745950554135,0.26342710997442453,0.5711849957374254,0.16538789428815004,0.16624040920716113,0.09718670076726342
194,66,0.26156433978132887,0.26156433978132887,0.5735912531539108,0.1648444070647603,0.1648444070647603,0.09671993271656855
195,55,0.2581726739312657,0.2673931265716681,0.5708298407376362,0.16177703269069574,0.17099748533109807,0.09639564124056998
196,65,0.2559474979491386,0.26333059885151766,0.5750615258408531,0.1616078753076292,0.1689909762100082,0.09433962264150944
197,56,0.2528548123980424,0.2699836867862969,0.5693311582381729,0.16068515497553018,0.17781402936378465,0.09216965742251224
198,49,nan,nan,nan,nan,nan,nan
199,54,0.2490023942537909,0.2681564245810056,0.573024740622506,0.15881883479648842,0.1779728651237031,0.09018355945730247
200,53,0.2403770620581304,0.26865671641791045,0.5781618224666143,0.15318146111547526,0.1814611154752553,0.08719560094265515
201,60,0.23937007874015748,0.2748031496062992,0.574015748031496,0.15118110236220472,0.18661417322834645,0.08818897637795275
202,73,0.2373145979703357,0.27634660421545665,0.5753317720530835,0.1483216237314598,0.1873536299765808,0.08899297423887588
203,67,0.23911382734912145,0.27883880825057294,0.5706646294881589,0.15049656226126815,0.19022154316271964,0.08861726508785332
204,55,0.23628048780487804,0.2728658536585366,0.5777439024390244,0.14939024390243902,0.18597560975609756,0.08689024390243902
205,63,0.23254029163468917,0.26784343821949347,0.5848042977743668,0.14735226400613968,0.18265541059094398,0.0851880276285495
206,63,0.22095671981776766,0.2695520121488231,0.592255125284738,0.13819286256643887,0.1867881548974943,0.08276385725132877
207,59,0.21755725190839695,0.2633587786259542,0.5977099236641221,0.13893129770992366,0.18473282442748093,0.07862595419847328
208,75,0.2143928035982009,0.2593703148425787,0.6026986506746627,0.13793103448275862,0.18290854572713644,0.07646176911544228
209,66,0.21831501831501832,0.2571428571428571,0.6021978021978022,0.14065934065934066,0.1794871794871795,0.07765567765567766
210,73,0.21212121212121213,0.25685425685425683,0.6053391053391053,0.1378066378066378,0.18253968253968253,0.07431457431457432
211,66,0.21225071225071226,0.25925925925925924,0.6025641025641025,0.13817663817663817,0.18518518518518517,0.07407407407407407
212,64,0.2117148906139732,0.25688073394495414,0.6055045871559633,0.13761467889908258,0.18278052223006352,0.07410021171489062
213,69,0.20736022646850671,0.25548478414720455,0.610757254069356,0.1337579617834395,0.1818825194621373,0.07360226468506724
214,61,0.20212765957446807,0.25673758865248225,0.6134751773049646,0.12978723404255318,0.18439716312056736,0.07234042553191489
215,57,0.20041753653444677,0.2595685455810717,0.6137787056367432,0.1266527487821851,0.18580375782881003,0.07376478775226165
216,69,0.1963913948646773,0.25607217210270644,0.6190145732130465,0.12491325468424705,0.1845940319222762,0.07147814018043026
217,58,0.19267955801104972,0.2548342541436464,0.6236187845303868,0.12154696132596685,0.18370165745856354,0.07113259668508287
218,80,0.18887362637362637,0.25274725274725274,0.6298076923076923,0.11744505494505494,0.1813186813186813,0.07142857142857142
219,80,0.18806384455239417,0.2532963219986121,0.6315058986814712,0.11519777931991672,0.18043025676613464,0.07286606523247745
220,75,0.18162983425414364,0.25,0.6401933701657458,0.10980662983425414,0.1781767955801105,0.0718232044198895
221,71,0.18219749652294853,0.2482614742698192,0.6418636995827538,0.10987482614742698,0.17593880389429764,0.07232267037552156
222,73,0.17796030116358658,0.2457221081451061,0.6468172484599589,0.10746064339493498,0.17522245037645448,0.07049965776865161
223,69,0.17759562841530055,0.24453551912568305,0.6468579234972678,0.10860655737704918,0.1755464480874317,0.06898907103825136
224,64,0.1749489448604493,0.23417290673927843,0.6582709326072158,0.10755616065350579,0.16678012253233493,0.0673927842069435
225,82,0.1750503018108652,0.24413145539906103,0.6498993963782697,0.10596914822266935,0.1750503018108652,0.06908115358819585
226,67,0.1741424802110818,0.24604221635883905,0.6477572559366754,0.10620052770448549,0.17810026385224276,0.0679419525065963
227,70,0.17437252311756934,0.24372523117569353,0.6486129458388376,0.10766182298546896,0.17701453104359313,0.0667107001321004
228,67,0.17670157068062828,0.2493455497382199,0.643979057591623,0.10667539267015706,0.1793193717277487,0.0700261780104712
229,60,0.18104015799868334,0.2567478604344964,0.6346280447662936,0.10862409479921001,0.18433179723502305,0.07241606319947334
230,73,0.17786561264822134,0.25625823451910407,0.6376811594202898,0.10606060606060606,0.1844532279314888,0.07180500658761528
231,63,0.18009168303863785,0.2599869024230517,0.6319580877537656,0.10805500982318271,0.1879502292075966,0.07203667321545514
232,89,0.1761252446183953,0.2609262883235486,0.6353555120678408,0.10371819960861056,0.18851924331376385,0.07240704500978473
233,67,0.17079530638852672,0.2627118644067797,0.636245110821382,0.10104302477183832,0.19295958279009126,0.0697522816166884
234,74,0.17044718081659105,0.25988334413480235,0.6377187297472456,0.10239792611795204,0.1918340894361633,0.06804925469863901
235,83,0.16836086404066072,0.2579415501905972,0.6410419313850063,0.10101651842439645,0.1905972045743329,0.06734434561626429
236,82,0.1683673469387755,0.25956632653061223,0.6383928571428571,0.10204081632653061,0.19323979591836735,0.0663265306122449
237,67,0.16435768261964737,0.2594458438287154,0.6423173803526449,0.0982367758186398,0.1933249370277078,0.06612090680100756
238,72,0.16322701688555347,0.26454033771106944,0.6378986866791745,0.0975609756097561,0.19887429643527205,0.06566604127579738
239,71,0.1646039603960396,0.2599009900990099,0.6392326732673267,0.10086633663366337,0.19616336633663367,0.06373762376237624
240,79,0.1692402717726992,0.2625077208153181,0.6331068560840025,0.10438542310067943,0.19765287214329832,0.06485484867201977
241,84,0.170316301703163,0.2621654501216545,0.6301703163017032,0.10766423357664233,0.19951338199513383,0.06265206812652069
242,77,0.16978851963746225,0.26042296072507554,0.6302114803625377,0.10936555891238671,0.2,0.06042296072507553
243,74,0.16676700782661047,0.2588801926550271,0.6309452137266707,0.11017459361830223,0.20228777844671886,0.056592414208308246
244,78,0.16241849436870184,0.26141078838174275,0.6324836988737403,0.10610551274451689,0.2050978067575578,0.056312981624184945
245,95,0.15942891136228435,0.26710291493158833,0.6299821534800714,0.10291493158834028,0.21058893515764426,0.05651397977394408
246,76,0.15471250740960285,0.26259632483698875,0.6360403082394783,0.1013633669235329,0.2092471843509188,0.053349140486069944
247,87,0.1560117302052786,0.26510263929618766,0.6328445747800586,0.10205278592375366,0.21114369501466276,0.05395894428152493
248,81,0.15504322766570605,0.2639769452449568,0.6328530259365994,0.10317002881844381,0.21210374639769453,0.05187319884726225
249,84,0.1520501138952164,0.26480637813211844,0.6343963553530751,0.10079726651480637,0.21355353075170844,0.05125284738041002
250,63,0.1492877492877493,0.2655270655270655,0.6353276353276354,0.09914529914529914,0.2153846153846154,0.05014245014245014
251,98,0.14583333333333334,0.2702702702702703,0.634009009009009,0.09572072072072071,0.22015765765765766,0.050112612612612614
252,74,0.14479638009049775,0.2652714932126697,0.6402714932126696,0.09445701357466063,0.2149321266968326,0.050339366515837106
253,95,0.14519774011299436,0.26440677966101694,0.6378531073446327,0.09774011299435029,0.21694915254237288,0.04745762711864407
254,93,0.14285714285714285,0.2650669642857143,0.6389508928571429,0.09598214285714286,0.21819196428571427,0.046875
255,68,0.13842746400885936,0.26245847176079734,0.6439645625692137,0.09357696566998892,0.21760797342192692,0.044850498338870434
256,89,0.13737486095661847,0.26084538375973304,0.6446051167964405,0.09454949944382647,0.21802002224694106,0.04282536151279199
257,100,0.13214880621876735,0.2543031649083842,0.6540810660744031,0.09161576901721266,0.21377012770682954,0.04053303720155469
258,97,0.1319712865819989,0.25565985643291,0.6532302595251243,0.09110988404196577,0.21479845389287686,0.040861402540033134
259,93,0.130939226519337,0.25193370165745854,0.6574585635359116,0.09060773480662983,0.21160220994475137,0.04033149171270718
260,70,0.13076923076923078,0.25384615384615383,0.6571428571428571,0.08901098901098901,0.21208791208791208,0.041758241758241756
261,100,0.12601406165494863,0.2531097890751758,0.6625202812330989,0.08436992969172526,0.2114656571119524,0.04164413196322336
262,76,0.12432723358449946,0.25618945102260493,0.6614639397201292,0.08234660925726588,0.21420882669537136,0.04198062432723358
263,79,0.12193823216187434,0.2582534611288605,0.6613418530351438,0.08040468583599573,0.2167199148029819,0.04153354632587859
264,96,0.1232583065380493,0.25616291532690244,0.6634512325830654,0.08038585209003216,0.2132904608788853,0.04287245444801715
265,92,0.12587790383576444,0.25499729875742844,0.6628849270664505,0.08211777417612101,0.21123716909778498,0.04376012965964344
266,87,0.12446808510638298,0.2553191489361702,0.6638297872340425,0.08085106382978724,0.21170212765957447,0.043617021276595745
267,79,0.12367303609341826,0.25583864118895966,0.6634819532908705,0.08067940552016985,0.21284501061571126,0.042993630573248405
268,97,0.11842804036112586,0.2533191715347849,0.669676048858205,0.07700477960701009,0.21189591078066913,0.04142326075411577
269,80,0.11858974358974358,0.25427350427350426,0.6704059829059829,0.07532051282051282,0.2110042735042735,0.04326923076923077
270,94,0.1202767429483768,0.2506652474720596,0.6700372538584354,0.07929749866950506,0.20968600319318786,0.04097924427887174
271,92,0.11826268969126112,0.250130821559393,0.6718995290423861,0.07796964939822083,0.2098377812663527,0.040293040293040296
272,107,0.11798941798941799,0.24708994708994708,0.6746031746031746,0.07830687830687831,0.2074074074074074,0.03968253968253968
273,94,0.11783271962125197,0.24829037348763808,0.6728037874802736,0.07890583903208838,0.20936349289847447,0.0389268805891636
274,83,0.116132422490804,0.2464529689963216,0.6773515501839201,0.07619548081975827,0.20651602732527588,0.039936941671045716
275,78,0.11637704054765666,0.24328593996840442,0.6803580832016851,0.07635597682991048,0.20326487625065823,0.040021063717746184
276,97,0.11337513061650993,0.24608150470219436,0.680773249738767,0.07314524555903866,0.2058516196447231,0.040229885057471264
277,93,0.11366006256517205,0.24608967674661106,0.6814389989572471,0.07247132429614181,0.2049009384775808,0.04118873826903024
278,99,0.11302083333333333,0.2520833333333333,0.6770833333333334,0.07083333333333333,0.20989583333333334,0.0421875
279,86,0.11382536382536383,0.24740124740124741,0.6803534303534303,0.07224532224532225,0.20582120582120583,0.04158004158004158
280,100,0.1144484722941481,0.24805800103573278,0.6809943034697048,0.0709476954945624,0.20455722423614708,0.04350077679958571
281,102,0.11042629686697483,0.2470467385721623,0.6846430405752439,0.06831022085259374,0.2049306625577812,0.042116076014381096
282,79,0.10832907511497189,0.2457843638221768,0.6852324987225344,0.06898313745528871,0.2064384261624936,0.03934593765968319
283,87,0.10751028806584362,0.2448559670781893,0.6867283950617284,0.0684156378600823,0.205761316872428,0.03909465020576132
284,81,0.11082606464853771,0.24884556182657774,0.6818881477680862,0.06926629040533606,0.2072857875833761,0.04155977424320164
285,92,0.11015228426395939,0.24974619289340103,0.6812182741116751,0.06903553299492386,0.20862944162436547,0.04111675126903553
286,107,0.10568696527428284,0.2486160040261701,0.6844489179667841,0.0669350780070458,0.20986411675893307,0.038751887267237044
287,91,0.10705225773718924,0.24759005580923388,0.6859462201927955,0.06646372399797057,0.2070015220700152,0.04058853373921867
288,81,0.10601427115188583,0.24770642201834864,0.6865443425076453,0.06574923547400612,0.2074413863404689,0.040265035677879715
289,101,0.10860655737704918,0.24846311475409835,0.6844262295081968,0.06711065573770492,0.2069672131147541,0.04149590163934426
290,87,0.10908168442415017,0.252156265854896,0.6798579401319127,0.06798579401319127,0.21106037544393708,0.0410958904109589
291,110,0.10861805201427843,0.25548189699133095,0.6777154513003569,0.06680265170831208,0.2136664966853646,0.041815400305966345
292,102,0.10868461147790756,0.2559674961909599,0.6785170137125445,0.06551549009649568,0.212798374809548,0.043169121381411886
293,94,0.10870659285354806,0.2586814292903875,0.6753900352289884,0.06592853548062405,0.2159033719174635,0.042778057372924005
294,99,0.10809451985922575,0.2564102564102564,0.6777275012569131,0.06586224233283057,0.21417797888386123,0.042232277526395176
295,104,0.10756972111553785,0.26195219123505975,0.673804780876494,0.06424302788844621,0.21862549800796813,0.04332669322709164
296,95,0.11238761238761238,0.26323676323676326,0.6698301698301699,0.06693306693306693,0.2177822177822178,0.045454545454545456
297,81,0.114214463840399,0.26583541147132167,0.6658354114713217,0.06832917705735661,0.2199501246882793,0.04588528678304239
298,84,0.11393034825870647,0.26417910447761195,0.6661691542288557,0.06965174129353234,0.21990049751243781,0.044278606965174126
299,89,0.11683848797250859,0.2621502209131075,0.6671575846833578,0.07069219440353461,0.21600392734413354,0.046146293568973984
300,105,0.11690209449585971,0.2669264490988797,0.6634193862640039,0.06965416463711642,0.2196785192401364,0.0472479298587433
301,90,0.11553211888782358,0.26749760306807285,0.6629913710450623,0.06951102588686481,0.2214765100671141,0.046021093000958774
302,110,0.11736411736411737,0.26695526695526695,0.6613756613756614,0.07166907166907167,0.22126022126022127,0.0456950456950457
303,97,0.11753463927376971,0.26421404682274247,0.6641184902054468,0.0716674629718108,0.21834687052078355,0.04586717630195891
304,89,0.12093690248565965,0.2676864244741874,0.6596558317399618,0.07265774378585087,0.21940726577437858,0.0482791586998088
305,100,0.11948790896159317,0.2631578947368421,0.6647700331910859,0.07207207207207207,0.215742057847321,0.0474158368895211
306,86,0.11800947867298578,0.2663507109004739,0.6635071090047393,0.07014218009478673,0.2184834123222749,0.047867298578199054
307,110,0.12039197386840877,0.2701819878674755,0.6579561362575829,0.07186187587494167,0.2216518898740084,0.0485300979934671
308,96,0.11748381128584644,0.272895467160037,0.6563367252543941,0.07076780758556891,0.22617946345975948,0.04671600370027752
309,108,0.12076852698993595,0.27264409881061297,0.6546203110704483,0.0727355901189387,0.22461116193961575,0.04803293687099726
310,117,0.12170753860127158,0.27475022706630337,0.6525885558583107,0.07266121707538602,0.2257039055404178,0.04904632152588556
311,120,0.12094933820173437,0.27339114559561845,0.655408489274304,0.07120036513007759,0.22364217252396165,0.04974897307165678
312,103,0.12027027027027028,0.27072072072072073,0.6599099099099099,0.06936936936936937,0.21981981981981982,0.0509009009009009
313,116,0.11985526910900045,0.2663952962460425,0.6625961103573044,0.0710085933966531,0.21754862053369517,0.048846675712347354
314,93,0.11867442901925661,0.2619793999104344,0.6677115987460815,0.0703090013434841,0.2136139722346619,0.0483654276757725
315,116,0.11819389110225764,0.2638335546702081,0.66622399291722,0.06994245241257194,0.21558211598052235,0.048251438689685705
316,105,0.11764705882352941,0.2605042016806723,0.6682883679787704,0.07120743034055728,0.21406457319770014,0.04643962848297214
317,128,0.11334792122538294,0.2603938730853392,0.6713347921225383,0.06827133479212254,0.21531728665207878,0.045076586433260395
318,100,0.1091703056768559,0.259825327510917,0.6746724890829694,0.06550218340611354,0.21615720524017468,0.043668122270742356
319,108,0.10762527233115468,0.2605664488017429,0.6753812636165577,0.06405228758169934,0.2169934640522876,0.04357298474945534
320,105,0.10512597741094701,0.26151172893136404,0.6746307558644656,0.06385751520417028,0.22024326672458733,0.04126846220677671
321,94,0.10215763980625275,0.25935711140466755,0.678996036988111,0.06164685160722149,0.2188463232056363,0.04051078819903126
322,119,0.10283687943262411,0.2575354609929078,0.6795212765957447,0.06294326241134751,0.2176418439716312,0.0398936170212766
323,101,0.10349402919062362,0.26581158779301195,0.6713843432109686,0.06280406899601947,0.2251216275984078,0.040689960194604156
324,119,0.1045109423849933,0.2675301473872264,0.6694953104064314,0.06297454220634212,0.22599374720857526,0.041536400178651185
325,115,0.10213143872113677,0.2633214920071048,0.6749555950266429,0.06172291296625222,0.22291296625222023,0.040408525754884544
326,102,0.10004466279589103,0.26172398392139345,0.6761947297900849,0.062081286288521664,0.22376060741402412,0.03796337650736936
327,110,0.10124333925399645,0.25976909413854354,0.677619893428064,0.06261101243339254,0.2211367673179396,0.038632326820603906
328,115,0.09955357142857142,0.25535714285714284,0.6834821428571428,0.061160714285714284,0.21696428571428572,0.038392857142857145
329,101,0.1015521064301552,0.2532150776053215,0.682039911308204,0.0647450110864745,0.2164079822616408,0.03680709534368071
330,115,0.09915140687807057,0.25368468066100935,0.6828941491737383,0.06342117016525234,0.21795444394819116,0.03573023671281822
331,86,0.09848484848484848,0.2517825311942959,0.6840463458110517,0.06417112299465241,0.21746880570409982,0.03431372549019608
332,105,0.09796099290780141,0.2526595744680851,0.6830673758865248,0.06427304964539007,0.21897163120567376,0.03368794326241135
333,108,0.09602501116569898,0.25815096025011164,0.6770879857079053,0.06476105404198303,0.2268870031263957,0.03126395712371594
334,94,0.09525919361984936,0.25963668586619404,0.6770048737261852,0.06335844040762073,0.22773593265396544,0.03190075321222862
335,106,0.09372236958443855,0.2612732095490716,0.6759504862953138,0.0627763041556145,0.23032714412024757,0.03094606542882405
336,103,0.09310496267018006,0.2639437856829161,0.6750109793588055,0.06104523495827844,0.2318840579710145,0.032059727711901624
337,118,0.0940096195889812,0.2606034105815479,0.6777437691298644,0.06165282028858767,0.22824661128115434,0.03235679930039353
338,116,0.09380453752181502,0.2617801047120419,0.6775741710296684,0.0606457242582897,0.2286212914485166,0.03315881326352531
339,115,0.0961369622475856,0.26251097453906935,0.675153643546971,0.06233538191395961,0.22870939420544337,0.033801580333625986
340,92,0.09567496723460026,0.26124945391000437,0.6767147225862822,0.062035823503713415,0.2276103101791175,0.03363914373088685
341,110,0.09715536105032822,0.25864332603938733,0.6796498905908096,0.061706783369803064,0.22319474835886213,0.035448577680525166
342,106,0.09960852544584602,0.2601130926489778,0.6759460635058722,0.06394084384515007,0.22444541104828186,0.03566768160069596
343,102,0.0975076519457805,0.26191517271534764,0.6759947529514648,0.062090074333187584,0.2264975951027547,0.03541757761259292
344,119,0.0976784932106877,0.25930792816469556,0.6789312308366184,0.06176084099868594,0.2233902759526938,0.03591765221200175
345,124,0.09534081104400345,0.26229508196721313,0.6773080241587576,0.060396893874029335,0.227351164797239,0.034943917169974116
346,130,0.09321305841924399,0.26245704467353953,0.6782646048109966,0.059278350515463915,0.22852233676975944,0.033934707903780066
347,112,0.09381663113006397,0.264818763326226,0.6767590618336887,0.058422174840085286,0.22942430703624733,0.03539445628997868
348,115,0.09044585987261146,0.26496815286624203,0.6777070063694267,0.05732484076433121,0.2318471337579618,0.033121019108280254
349,101,0.0902127659574468,0.265531914893617,0.6774468085106383,0.05702127659574468,0.2323404255319149,0.033191489361702124
350,112,0.08872696099442777,0.26532361765966567,0.6815259322760394,0.0531504500642949,0.2297471067295328,0.03557651093013288
351,111,0.08721422523285352,0.2612193056731583,0.6858594411515665,0.05292125317527519,0.22692633361558,0.03429297205757832
352,100,0.0863157894736842,0.26021052631578945,0.688,0.051789473684210524,0.2256842105263158,0.03452631578947368
353,93,0.08426270136307311,0.26187525815778606,0.6877323420074349,0.050392399834779014,0.22800495662949194,0.033870301528294094
