dst,valid,reason_invalid,mass,remaining,steps,fig3_bimodal,fig3_t1,fig3_h1,fig3_t2,fig3_h2,robust_bimodal,robust_t1,robust_h1,robust_t2,robust_h2,robust_sep,robust_ratio,robust_valley,robust_valley_ratio
29,True,,0.992618932914096,0.007381067085903685,5000,True,47,1.5535685251442693e-05,49,2.1117516127275895e-05,True,387,0.0014010715176948553,391,0.001401129303861244,4,1.0000412442660198,0.0,0.0
30,True,,0.9936575823783184,0.0063424176216815495,5000,True,44,1.7417290842037468e-05,46,2.413891886081017e-05,True,236,0.0012733023792631834,240,0.0012735028364705583,4,1.0001574309532753,9.35738387210545e-05,0.0734890943777255
31,True,,0.9945726327811191,0.005427367218880223,5000,True,41,1.9272674852633134e-05,43,2.7345421099278904e-05,True,305,0.0014915371819233232,309,0.001491595824377712,4,1.0000393167901542,0.0,0.0
32,True,,0.9953847822061817,0.004615217793818251,5000,True,38,2.096363542664775e-05,40,3.061965849102136e-05,True,204,0.0014864933084101956,208,0.0014862626666056597,4,0.9998448416799248,5.046598431117349e-05,0.0339549565800695
33,True,,0.9960909700022149,0.003909029997784343,5000,True,35,2.2286487675974998e-05,37,3.3764474625084444e-05,True,209,0.0016567550183796099,213,0.0016569557946875405,4,1.000121186479415,0.0,0.0
34,True,,0.9967090997460708,0.0032909002539289146,5000,True,32,2.295713659646743e-05,34,3.6470328424011777e-05,True,172,0.0017578916331204306,176,0.001757513457331346,4,0.9997848696802696,2.0464479412218907e-05,0.011643995854969271
35,True,,0.9972389027208418,0.002761097279157575,5000,True,29,2.2606180651197713e-05,31,3.827760821343777e-05,True,163,0.0019352073629689763,167,0.001934623004553768,4,0.9996980383464893,0.0,0.0
36,True,,0.9976957479215747,0.002304252078425277,5000,True,28,3.854427563310161e-05,30,6.337848904610335e-05,True,140,0.0021103920063946834,144,0.0021113523593477273,4,1.000455059036489,5.037983653466762e-06,0.002387226467026602
37,True,,0.9980813113893734,0.001918688610626607,5000,True,25,3.6450079929681483e-05,27,6.527947300255545e-05,True,127,0.0023308671178645197,131,0.0023322659719260948,4,1.0006001432045841,0.0,0.0
38,True,,0.9984086074741089,0.0015913925258910007,5000,True,22,3.111803973162616e-05,24,6.346496534936223e-05,True,116,0.002583641587398995,120,0.0025824669312690643,4,0.9995453486522048,9.617923983641333e-07,0.0003724316415124408
39,True,,0.9986804448899743,0.0013195551100254911,5000,True,21,5.609017831307871e-05,23,0.00010975496268566748,True,101,0.002879699906893515,105,0.002882322429997633,4,1.0009106931933567,0.0,0.0
40,True,,0.9989076204964763,0.0010923795035232956,5000,True,18,4.1537814670138884e-05,20,0.00010052433720341436,True,92,0.003235274351820487,96,0.003233014029916139,4,0.9993013507793934,6.44835312449568e-08,1.9945329852660563e-05
41,True,,0.9990933635769138,0.0009066364230857744,5000,True,17,7.798936631944444e-05,19,0.00017900820131655097,True,81,0.0036583244818857324,85,0.003655110947892716,4,0.9991215831157328,0.0,0.0
42,True,,0.9992463866547028,0.0007536133452969195,5000,True,16,0.00014580620659722222,18,0.000316478587962963,True,68,0.004163186451355191,72,0.004171199682955146,4,1.0019247832624327,3.454384368730392e-10,8.297452946422633e-08
43,True,,0.9993697816429798,0.0006302183570202325,5000,True,13,8.138020833333333e-05,15,0.0002712673611111111,True,61,0.004799995142867054,65,0.004792995327884045,4,0.9985417037362192,0.0,0.0
44,True,,0.9994703404789244,0.0005296595210750414,5000,True,12,0.00016276041666666666,14,0.0005018446180555556,True,52,0.005584726319166622,56,0.005574003455195355,4,0.9980799660791851,9.997352739893126e-14,1.793567732824942e-11
45,True,,0.9995506481194789,0.0004493518805206579,5000,True,11,0.0003255208333333333,13,0.000922309027777778,True,41,0.006548750880328697,45,0.00658357096608855,4,1.0053170576184913,0.0,0.0
46,True,,0.9996157924812253,0.00038420751877413077,5000,True,10,0.0006510416666666666,12,0.0016818576388888892,True,34,0.007838074798463185,38,0.00787591422670052,4,1.0048276431662473,0.0,0.0
47,True,,0.9996676762103014,0.0003323237896982157,5000,True,9,0.0013020833333333333,11,0.003038194444444445,True,27,0.009527041516632436,31,0.009601563936128616,4,1.0078221995113674,0.0,0.0
48,True,,0.9997099552671648,0.00029004473283481675,5000,True,8,0.0026041666666666665,10,0.005425347222222223,True,24,0.011989151687149181,28,0.011783293718715905,4,0.982829646850333,0.0,0.0
49,True,,0.9997438431831757,0.0002561568168242497,5000,True,7,0.005208333333333333,9,0.009548611111111112,True,15,0.014995308079346705,19,0.015395643725262202,4,1.0266973938646107,0.0,0.0
50,True,,0.9997718725365261,0.0002281274634736409,5000,True,6,0.010416666666666666,8,0.016493055555555556,True,14,0.02058969505529835,18,0.01950049520247485,4,0.9470997579178222,0.0,0.0
51,True,,0.9996607343238507,0.0003392656761489545,5000,True,7,0.005208333333333333,9,0.009548611111111112,True,15,0.014995308079346705,19,0.015395643725262202,4,1.0266973938646107,0.0,0.0
52,True,,0.999514791371727,0.00048520862827250254,5000,True,8,0.0026041666666666665,10,0.005425347222222223,True,24,0.01198915168714918,28,0.011783293718715903,4,0.982829646850333,0.0,0.0
53,True,,0.9993259381193319,0.000674061880667825,5000,True,9,0.0013020833333333333,11,0.003038194444444445,True,27,0.009527041516632436,31,0.009601563936128614,4,1.0078221995113672,0.0,0.0
54,True,,0.9990883788542986,0.0009116211457010444,5000,True,10,0.0006510416666666666,12,0.0016818576388888892,True,34,0.007838074798463185,38,0.007875914226700517,4,1.0048276431662468,0.0,0.0
55,True,,0.9987921234859981,0.001207876514001802,5000,True,11,0.0003255208333333333,13,0.000922309027777778,True,41,0.006548750880328697,45,0.00658357096608855,4,1.0053170576184913,0.0,0.0
56,True,,0.9984317641860581,0.0015682358139416724,5000,True,12,0.00016276041666666666,14,0.0005018446180555556,True,52,0.005584726319166622,56,0.005574003455195355,4,0.9980799660791851,9.742412637942164e-14,1.747830390894639e-11
57,True,,0.9979953982394435,0.0020046017605559927,5000,True,13,8.138020833333333e-05,15,0.0002712673611111111,True,61,0.004799995141847957,65,0.0047929953207335885,4,0.9985417024585418,0.0,0.0
58,True,,0.9974788755461946,0.002521124453804937,5000,True,16,0.00014580620659722222,18,0.000316478587962963,True,68,0.00416318645135519,72,0.004171199682955145,4,1.0019247832624327,3.1044907673012664e-10,7.457006318539253e-08
59,True,,0.9968683351883104,0.003131664811689294,5000,True,17,7.798936631944444e-05,19,0.00017900820131655097,True,81,0.003658323376081528,85,0.003655108321658885,4,0.9991211672418946,0.0,0.0
60,True,,0.9961618490092062,0.003838150990793501,5000,True,18,4.1537814670138884e-05,20,0.00010052433720341436,True,92,0.0032352743518204857,96,0.0032330140299161383,4,0.9993013507793935,5.328572463010487e-08,1.6481748652197175e-05
61,True,,0.9953435006258498,0.004656499374149787,5000,True,21,5.609017831307871e-05,23,0.00010975496268566748,True,101,0.00287966380110561,105,0.0028822625929118637,4,1.0009024636158068,0.0,0.0
62,True,,0.9944145787517482,0.005585421248251477,5000,True,22,3.111803973162616e-05,24,6.346496534936223e-05,True,116,0.0025836415873991977,120,0.0025824669312697647,4,0.9995453486523975,7.481665877853875e-07,0.00028971003606134227
63,True,,0.993356940344926,0.0066430596550740234,5000,True,25,3.6450079929681483e-05,27,6.527947300255545e-05,True,127,0.002330368416886988,131,0.0023315946979714387,4,1.0005262176896856,0.0,0.0
64,True,,0.992176060176054,0.00782393982394564,5000,True,28,3.854427563310161e-05,30,6.337848904610335e-05,True,140,0.0021103920067029234,144,0.0021113523599741316,4,1.0004550591871832,3.7418289284979523e-06,0.0017730492328502663
65,True,,0.9908513152815093,0.009148684718490133,5000,True,29,2.2606180651197713e-05,31,3.827760821343777e-05,True,161,0.0019313472698569872,165,0.0019307359161383393,4,0.9996834573832529,0.0,0.0
66,True,,0.9893932651357454,0.010606734864254013,5000,True,32,2.295713659646743e-05,34,3.6470328424011777e-05,True,172,0.0017578917108401098,176,0.0017575135740768028,4,0.9997848918901118,1.4507258482938326e-05,0.008254421870146172
67,True,,0.9877784766448736,0.012221523355126059,5000,True,35,2.2286487675974998e-05,37,3.3764474625084444e-05,True,201,0.0016405087477996956,205,0.0016401861304951113,4,0.9998033431366843,0.0,0.0
68,True,,0.9860233905186714,0.013976609481328433,5000,True,38,2.096363542664775e-05,40,3.061965849102136e-05,True,204,0.0014864958859003594,208,0.0014862660011838143,4,0.9998453512594784,3.4578135079264445e-05,0.02326510533896549
69,True,,0.9841013720489186,0.015898627951081216,5000,True,41,1.9272674852633134e-05,43,2.7345421099278904e-05,True,253,0.0014358119513459056,257,0.001435890733053262,4,1.0000548690984794,0.0,0.0
70,True,,0.9820354188026409,0.017964581197358637,5000,True,44,1.7417290842037468e-05,46,2.413891886081017e-05,True,236,0.0012733309117265179,240,0.0012735367412274516,4,1.0001616465123389,6.255618209382366e-05,0.04912798512760781
71,True,,0.9797952644562057,0.020204735543793907,5000,True,47,1.5535685251442693e-05,49,2.11175161272759e-05,True,321,0.00129730631539027,325,0.0012973489558165928,4,1.000032868433474,0.0,0.0
72,True,,0.9774110105357132,0.022588989464286405,5000,True,50,1.3716538957301005e-05,52,1.8344013250896798e-05,True,276,0.0011033264871813386,280,0.0011032338354977805,4,0.9999160251433872,0.00010407306679722291,0.09433454943870989
73,True,,0.9748483170879573,0.025151682912042315,5000,True,53,1.2012792980619255e-05,55,1.584510478357823e-05,True,387,0.0011999527126832358,391,0.0011999911616976109,4,1.000032042107967,0.0,0.0
74,True,,0.9721448097395028,0.027855190260497528,5000,True,56,1.0452496698601725e-05,58,1.3624426456760227e-05,True,314,0.0009651347770905233,318,0.0009651929202310294,4,1.0000602435451362,0.0001454113415867114,0.15066428548463007
75,True,,0.9692616484749668,0.030738351525033,5000,True,61,1.1671575754891345e-05,63,1.4757617964025638e-05,True,449,0.0011250983081490904,453,0.001125061239564395,4,0.9999670530260094,0.0,0.0
76,True,,0.9662442850519366,0.03375571494806274,5000,True,64,9.968118526521145e-06,66,1.2511910045411471e-05,True,360,0.000851685077442343,364,0.0008516135759858163,4,0.9999160470713642,0.0001929483154405452,0.22656791869151552
77,True,,0.9630489955960971,0.036951004403902234,5000,True,71,1.3007091976312908e-05,73,1.5757415519787488e-05,True,499,0.0010632176255377214,503,0.0010632482598467877,4,1.0000288128303467,0.0,0.0
78,True,,0.9597292567230696,0.040270743276929956,5000,True,72,8.950395676171153e-06,74,1.094106034924771e-05,True,406,0.0007575310143245251,410,0.000757492774511112,4,0.9999495204649183,0.0002347156772581892,0.3098586351660917
79,True,,0.9562361456660327,0.04376385433396698,5000,True,79,1.1064844831712217e-05,81,1.316253932943847e-05,True,551,0.001009859659775892,555,0.001009831766415886,4,0.9999723789739138,0.0,0.0
80,True,,0.9526312796822061,0.04736872031779402,5000,True,80,7.72635475732469e-06,82,9.262626349255438e-06,True,456,0.0006789159886190696,460,0.0006788872652757593,4,0.9999576923451623,0.000272259477432941,0.4010378325808646
81,True,,0.9488603171717004,0.051139682828299664,5000,True,89,1.0796511707900643e-05,91,1.2564147890363422e-05,True,593,0.0009624596858810823,597,0.0009624824177382991,4,1.0000236185032476,0.0,0.0
82,True,,0.944993075828205,0.05500692417179458,5000,True,88,6.492339478372165e-06,90,7.668393310202597e-06,True,506,0.0006128485261533806,510,0.000612867932613349,4,1.0000316659976165,0.00030178818961474984,0.4924352050072808
83,True,,0.9409697001227115,0.059030299877288604,5000,True,99,1.0129259456721908e-05,101,1.1606725352747794e-05,True,639,0.0009196878477705853,643,0.0009196638914780564,4,0.9999739517135222,0.0,0.0
84,True,,0.9368682490076321,0.06313175099236747,5000,True,98,6.248097523549293e-06,100,7.240804619437503e-06,True,564,0.000556900738893423,568,0.000556882570061429,4,0.9999673750980648,0.00032724246129051105,0.5876327952846744
85,True,,0.9326234226000936,0.0673765773999058,5000,True,109,9.376828294619683e-06,111,1.062788710550301e-05,True,679,0.0008805910124774518,683,0.000880570556897423,4,0.999976770623662,0.0,0.0
86,True,,0.9283215980398696,0.0716784019601296,5000,True,108,5.782324593971991e-06,110,6.605503029880759e-06,True,616,0.000508878942995921,620,0.0005088930125647985,4,1.0000276481647967,0.00034353884992884215,0.6750895368284002
87,True,,0.9238923284836997,0.0761076715163001,5000,True,119,8.818763861918003e-06,121,9.915881031577613e-06,True,717,0.0008446277999880475,721,0.0008446086953990558,4,0.9999773810559017,0.0,0.0
88,True,,0.9194305128180749,0.08056948718192486,5000,True,118,5.2042235040001844e-06,120,5.8790704680069035e-06,True,672,0.00046713669957641947,676,0.00046714555218185154,4,1.0000189507813027,0.0003556991498758152,0.7614455258992683
89,True,,0.9148611963164861,0.0851388036835134,5000,True,129,8.701416640009853e-06,131,9.716292694318572e-06,True,749,0.0008114217021423749,753,0.0008114372714313293,4,1.0000191876664295,0.0,0.0
90,True,,0.9102882943052266,0.08971170569477258,5000,True,128,4.589344422120336e-06,130,5.138533187460032e-06,True,728,0.0004304252532818604,732,0.0004304327428836228,4,1.0000174004701288,0.00036358082019107826,0.8447014142847943
91,True,,0.9056335500926151,0.09436644990738462,5000,True,137,8.30603745976887e-06,139,9.23532281240821e-06,True,783,0.0007807910453184294,787,0.0007808032529041467,4,1.0000156348946245,0.0,0.0
92,True,,0.9010110100467916,0.09898898995320797,5000,True,138,3.987449602667396e-06,140,4.43262796894329e-06,True,788,0.0003979507192249289,792,0.0003979453032649301,4,0.9999863903751466,0.0003682896382048482,0.9254780372659938
93,True,,0.8963413699022027,0.10365863009779619,5000,True,143,7.862461907027235e-06,145,8.711844537420498e-06,True,815,0.0007526246944822277,819,0.0007526327474636332,4,1.0000106998633775,0.0,0.0
94,True,,0.8917512633581748,0.108248736641825,5000,True,141,3.7418378798385425e-06,143,4.159526008179937e-06,True,815,0.0003704572340510234,819,0.0003704610737534834,4,1.0000103647657734,0.0003687809481722311,0.9954750893633206
95,True,,0.8871647621316502,0.11283523786834941,5000,True,147,7.426255347001798e-06,149,8.203061608303151e-06,True,847,0.0007269711083073031,851,0.000726960381917554,4,0.9999852450948511,0.0,0.0
96,True,,0.8827266400210273,0.1172733599789718,5000,True,141,3.7419105030017675e-06,143,4.159619690142211e-06,True,813,0.0003728206646842491,817,0.0003728251833427991,4,1.0000121201933745,0.00034063425027590154,0.913667836959609
97,True,,0.8783738282030134,0.1216261717969854,5000,True,151,7.660976783739973e-06,153,8.41941837873387e-06,True,873,0.0007040640219640292,877,0.0007040535578245013,4,0.9999851375170418,0.0,0.0
98,True,,0.8742827103751778,0.12571728962482154,5000,True,143,4.1603104217893595e-06,145,4.609020071534381e-06,True,813,0.0003760805547092869,817,0.0003760750457338707,4,0.9999853516079276,0.0003140855323652891,0.8351671718935362
99,True,,0.870426150132522,0.1295738498674771,5000,True,151,7.004298178263797e-06,153,7.695162826043691e-06,True,891,0.0006845378608579122,895,0.0006845460377197536,4,1.0000119450834044,0.0,0.0
100,True,,0.8670490401192235,0.13295095988077532,5000,True,143,4.164692393937813e-06,145,4.614263984845953e-06,True,805,0.0003808849524313742,809,0.000380890220011314,4,1.0000138298452228,0.00028893354217516247,0.7585848176221164
