t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
592,51,0.4183070866141732,0.0,0.5816929133858267,0.4183070866141732,0.0,0.0
593,52,0.4207968901846453,0.0,0.5792031098153547,0.4207968901846453,0.0,0.0
594,39,nan,nan,nan,nan,nan,nan
595,50,0.41682974559686886,0.0,0.5831702544031311,0.41682974559686886,0.0,0.0
596,41,nan,nan,nan,nan,nan,nan
597,59,0.4060665362035225,0.0,0.5939334637964775,0.4060665362035225,0.0,0.0
598,48,nan,nan,nan,nan,nan,nan
599,55,0.4066471163245357,0.0,0.5933528836754643,0.4066471163245357,0.0,0.0
600,50,0.4178082191780822,0.0,0.5821917808219178,0.4178082191780822,0.0,0.0
601,50,0.42023346303501946,0.0,0.5797665369649806,0.42023346303501946,0.0,0.0
602,50,0.4266409266409266,0.0,0.5733590733590733,0.4266409266409266,0.0,0.0
603,50,0.4186952288218111,0.0,0.5813047711781889,0.4186952288218111,0.0,0.0
604,40,nan,nan,nan,nan,nan,nan
605,56,0.40658276863504356,0.0,0.5934172313649564,0.40658276863504356,0.0,0.0
606,42,nan,nan,nan,nan,nan,nan
607,55,0.41030534351145037,0.0,0.5896946564885496,0.41030534351145037,0.0,0.0
608,53,0.4063706563706564,0.0,0.5936293436293436,0.4063706563706564,0.0,0.0
609,41,nan,nan,nan,nan,nan,nan
610,56,0.41159135559921417,0.0,0.5884086444007859,0.41159135559921417,0.0,0.0
611,49,nan,nan,nan,nan,nan,nan
612,49,nan,nan,nan,nan,nan,nan
613,42,nan,nan,nan,nan,nan,nan
614,50,0.41509433962264153,0.0,0.5849056603773585,0.41509433962264153,0.0,0.0
615,47,nan,nan,nan,nan,nan,nan
616,53,0.4153543307086614,0.0,0.5846456692913385,0.4153543307086614,0.0,0.0
617,53,0.4186952288218111,0.0,0.5813047711781889,0.4186952288218111,0.0,0.0
618,47,nan,nan,nan,nan,nan,nan
619,42,nan,nan,nan,nan,nan,nan
620,43,nan,nan,nan,nan,nan,nan
621,51,0.41576354679802957,0.0,0.5842364532019705,0.41576354679802957,0.0,0.0
622,47,nan,nan,nan,nan,nan,nan
623,54,0.408243375858685,0.0,0.591756624141315,0.408243375858685,0.0,0.0
624,37,nan,nan,nan,nan,nan,nan
625,53,0.41325536062378165,0.0,0.5867446393762183,0.41325536062378165,0.0,0.0
