t,f_total,f_from_corridor,f_from_outer,survival
4874,6.243096927322472e-05,6.243096927322472e-05,0.0,0.20648988965854226
4875,6.241245880335135e-05,6.241245880335135e-05,0.0,0.20642747719973892
4876,6.239395153189523e-05,6.239395153189523e-05,0.0,0.20636508324820702
4877,6.237544746009091e-05,6.237544746009091e-05,0.0,0.20630270780074692
4878,6.235694658921081e-05,6.235694658921081e-05,0.0,0.2062403508541577
4879,6.233844892056503e-05,6.233844892056503e-05,0.0,0.20617801240523714
4880,6.231995445550115e-05,6.231995445550115e-05,0.0,0.20611569245078162
4881,6.2301463195404e-05,6.2301463195404e-05,0.0,0.2060533909875862
4882,6.228297514169555e-05,6.228297514169555e-05,0.0,0.20599110801244452
4883,6.226449029583465e-05,6.226449029583465e-05,0.0,0.20592884352214869
4884,6.224600865931682e-05,6.224600865931682e-05,0.0,0.20586659751348937
4885,6.222753023367415e-05,6.222753023367415e-05,0.0,0.20580436998325569
4886,6.220905502047497e-05,6.220905502047497e-05,0.0,0.20574216092823522
4887,6.219058302132376e-05,6.219058302132376e-05,0.0,0.2056799703452139
4888,6.217211423786092e-05,6.217211423786092e-05,0.0,0.20561779823097603
4889,6.215364867176257e-05,6.215364867176257e-05,0.0,0.20555564458230427
4890,6.213518632474033e-05,6.213518632474033e-05,0.0,0.20549350939597952
4891,6.211672719854122e-05,6.211672719854122e-05,0.0,0.20543139266878097
4892,6.209827129494735e-05,6.209827129494735e-05,0.0,0.20536929439748602
4893,6.207981861577575e-05,6.207981861577575e-05,0.0,0.20530721457887025
4894,6.206136916287829e-05,6.206136916287829e-05,0.0,0.20524515320970732
4895,6.204292293814125e-05,6.204292293814125e-05,0.0,0.20518311028676917
4896,6.202447994348541e-05,6.202447994348541e-05,0.0,0.20512108580682567
4897,6.200604018086566e-05,6.200604018086566e-05,0.0,0.20505907976664478
4898,6.198760365227086e-05,6.198760365227086e-05,0.0,0.2049970921629925
4899,6.19691703597236e-05,6.19691703597236e-05,0.0,0.20493512299263278
4900,6.195074030528015e-05,6.195074030528015e-05,0.0,0.2048731722523275
4901,6.193231349103004e-05,6.193231349103004e-05,0.0,0.2048112399388365
4902,6.19138899190961e-05,6.19138899190961e-05,0.0,0.20474932604891738
4903,6.189546959163411e-05,6.189546959163411e-05,0.0,0.20468743057932576
4904,6.187705251083261e-05,6.187705251083261e-05,0.0,0.2046255535268149
4905,6.185863867891286e-05,6.185863867891286e-05,0.0,0.204563694888136
4906,6.184022809812842e-05,6.184022809812842e-05,0.0,0.20450185466003784
4907,6.182182077076514e-05,6.182182077076514e-05,0.0,0.20444003283926707
4908,6.180341669914085e-05,6.180341669914085e-05,0.0,0.20437822942256792
4909,6.178501588560527e-05,6.178501588560527e-05,0.0,0.20431644440668228
4910,6.176661833253968e-05,6.176661833253968e-05,0.0,0.20425467778834974
4911,6.174822404235688e-05,6.174822404235688e-05,0.0,0.20419292956430737
4912,6.172983301750088e-05,6.172983301750088e-05,0.0,0.20413119973128985
4913,6.171144526044674e-05,6.171144526044674e-05,0.0,0.2040694882860294
4914,6.169306077370041e-05,6.169306077370041e-05,0.0,0.20400779522525567
4915,6.167467955979851e-05,6.167467955979851e-05,0.0,0.20394612054569586
4916,6.165630162130812e-05,6.165630162130812e-05,0.0,0.20388446424407455
4917,6.163792696082664e-05,6.163792696082664e-05,0.0,0.2038228263171137
4918,6.161955558098151e-05,6.161955558098151e-05,0.0,0.20376120676153273
4919,6.160118748443009e-05,6.160118748443009e-05,0.0,0.2036996055740483
4920,6.158282267385948e-05,6.158282267385948e-05,0.0,0.20363802275137444
4921,6.156446115198626e-05,6.156446115198626e-05,0.0,0.20357645829022242
4922,6.154610292155634e-05,6.154610292155634e-05,0.0,0.20351491218730086
4923,6.152774798534477e-05,6.152774798534477e-05,0.0,0.20345338443931552
4924,6.150939634615552e-05,6.150939634615552e-05,0.0,0.20339187504296935
4925,6.149104800682134e-05,6.149104800682134e-05,0.0,0.20333038399496253
4926,6.147270297020347e-05,6.147270297020347e-05,0.0,0.2032689112919923
4927,6.14543612391916e-05,6.14543612391916e-05,0.0,0.2032074569307531
4928,6.143602281670354e-05,6.143602281670354e-05,0.0,0.20314602090793638
4929,6.14176877056851e-05,6.14176877056851e-05,0.0,0.2030846032202307
4930,6.139935590910985e-05,6.139935590910985e-05,0.0,0.2030232038643216
4931,6.138102742997902e-05,6.138102742997902e-05,0.0,0.2029618228368916
4932,6.136270227132117e-05,6.136270227132117e-05,0.0,0.20290046013462026
4933,6.134438043619214e-05,6.134438043619214e-05,0.0,0.20283911575418406
4934,6.13260619276748e-05,6.13260619276748e-05,0.0,0.20277778969225638
4935,6.130774674887877e-05,6.130774674887877e-05,0.0,0.2027164819455075
4936,6.128943490294047e-05,6.128943490294047e-05,0.0,0.20265519251060454
4937,6.127112639302267e-05,6.127112639302267e-05,0.0,0.2025939213842115
4938,6.12528212223144e-05,6.12528212223144e-05,0.0,0.20253266856298918
4939,6.123451939403081e-05,6.123451939403081e-05,0.0,0.20247143404359513
4940,6.121622091141296e-05,6.121622091141296e-05,0.0,0.20241021782268373
4941,6.11979257777276e-05,6.11979257777276e-05,0.0,0.20234901989690599
4942,6.117963399626694e-05,6.117963399626694e-05,0.0,0.20228784026290972
4943,6.116134557034855e-05,6.116134557034855e-05,0.0,0.20222667891733936
4944,6.114306050331517e-05,6.114306050331517e-05,0.0,0.20216553585683605
4945,6.112477879853447e-05,6.112477879853447e-05,0.0,0.2021044110780375
4946,6.110650045939884e-05,6.110650045939884e-05,0.0,0.2020433045775781
4947,6.108822548932531e-05,6.108822548932531e-05,0.0,0.20198221635208877
4948,6.106995389175521e-05,6.106995389175521e-05,0.0,0.201921146398197
4949,6.105168567015415e-05,6.105168567015415e-05,0.0,0.20186009471252683
4950,6.103342082801172e-05,6.103342082801172e-05,0.0,0.20179906129169883
4951,6.101515936884132e-05,6.101515936884132e-05,0.0,0.20173804613232998
4952,6.099690129617999e-05,6.099690129617999e-05,0.0,0.20167704923103377
4953,6.097864661358828e-05,6.097864661358828e-05,0.0,0.2016160705844202
4954,6.096039532464992e-05,6.096039532464992e-05,0.0,0.20155511018909553
4955,6.094214743297177e-05,6.094214743297177e-05,0.0,0.20149416804166254
4956,6.092390294218357e-05,6.092390294218357e-05,0.0,0.20143324413872035
4957,6.090566185593778e-05,6.090566185593778e-05,0.0,0.2013723384768644
4958,6.088742417790938e-05,6.088742417790938e-05,0.0,0.2013114510526865
4959,6.0869189911795684e-05,6.0869189911795684e-05,0.0,0.2012505818627747
4960,6.085095906131615e-05,6.085095906131615e-05,0.0,0.20118973090371337
4961,6.083273163021225e-05,6.083273163021225e-05,0.0,0.20112889817208315
4962,6.0814507622247206e-05,6.0814507622247206e-05,0.0,0.2010680836644609
4963,6.079628704120583e-05,6.079628704120583e-05,0.0,0.2010072873774197
4964,6.07780698908944e-05,6.07780698908944e-05,0.0,0.20094650930752883
4965,6.0759856175140386e-05,6.0759856175140386e-05,0.0,0.20088574945135368
4966,6.0741645897792357e-05,6.0741645897792357e-05,0.0,0.20082500780545587
4967,6.072343906271969e-05,6.072343906271969e-05,0.0,0.20076428436639315
4968,6.0705235673812506e-05,6.0705235673812506e-05,0.0,0.20070357913071935
4969,6.0687035734981404e-05,6.0687035734981404e-05,0.0,0.20064289209498434
4970,6.066883925015733e-05,6.066883925015733e-05,0.0,0.2005822232557342
4971,6.0650646223291326e-05,6.0650646223291326e-05,0.0,0.2005215726095109
4972,6.063245665835447e-05,6.063245665835447e-05,0.0,0.20046094015285254
4973,6.0614270559337554e-05,6.0614270559337554e-05,0.0,0.20040032588229317
4974,6.0596087930250985e-05,6.0596087930250985e-05,0.0,0.20033972979436293
4975,6.057790877512463e-05,6.057790877512463e-05,0.0,0.20027915188558781
4976,6.0559733098007525e-05,6.0559733098007525e-05,0.0,0.20021859215248977
4977,6.054156090296784e-05,6.054156090296784e-05,0.0,0.2001580505915868
4978,6.0523392194092554e-05,6.0523392194092554e-05,0.0,0.20009752719939272
