window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,1728,0.00864,1.0,0.31828703703703703,0.0,1.0,0.0,0.6817129629629629,0.22569444444444445,0.09259259259259259,0.0,0.6817129629629629,0.0,0.31828703703703703,0.0,1.0,0.0,0.9977817832762536,1.0,0.29674764502404816,0.340632586516758
valley,1656,0.00828,0.9293478260869565,0.34480676328502413,0.07065217391304347,0.9293478260869565,0.0,0.6551932367149759,0.22282608695652173,0.12198067632850242,0.057367149758454104,0.5978260869565217,0.013285024154589372,0.33152173913043476,0.0,1.0,0.0,0.9159866519638417,0.9407216026069559,0.32229685683304565,0.3680350398973411
peak2,5892,0.02946,0.1250848608282417,0.2654446707399864,0.8749151391717583,0.12457569585879158,0.0005091649694501018,0.7345553292600135,0.1627630685675492,0.1026816021724372,0.6535980991174474,0.08095723014256619,0.22131704005431094,0.04412763068567549,0.007692307692307693,0.9923076923076923,0.0,0.11688122013437777,0.1337770743489747,0.25432494718234805,0.27687005642833235
other,190724,0.95362,0.13845137476143538,0.29081290241395946,0.8615486252385647,0.1373398208930182,0.0011115538684171892,0.7091870975860406,0.17934292485476394,0.1114699775591955,0.6256370462028901,0.08355005138315053,0.23591157903567458,0.05490132337828485,0.03294814248877853,0.9670518575112215,0.0,0.136908618979289,0.14000869501604749,0.2887789608540704,0.2928552707787381
