window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,5147,0.025735,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9992541801324272,0.9999999999999999,0.0,0.0007458198675727088
valley,2070,0.01035,0.8705314009661835,0.0,0.1294685990338164,0.8705314009661835,0.0,1.0,0.0,0.0,0.1294685990338164,0.8705314009661835,0.0,0.0,,,,0.8553795684379742,0.8843104831069458,0.0,0.0018524076284321808
peak2,2206,0.01103,0.6962828649138713,0.0,0.30371713508612874,0.6962828649138713,0.0,1.0,0.0,0.0,0.30371713508612874,0.6962828649138713,0.0,0.0,,,,0.6767650390527961,0.71511825249172,0.0,0.0017384051417983987
other,190577,0.952885,0.3898634147877236,0.0,0.6101365852122764,0.38865655351905004,0.0012068612686735546,1.0,0.0,0.0,0.6101365852122764,0.3898634147877236,0.0,0.0,,,,0.38767592561620434,0.3920553440771707,0.0,2.0157325194643275e-05
