window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,5165,0.025825,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9992567773792875,1.0,0.0,0.0007432226207125403
valley,3353,0.016765,0.8848792126453922,0.0,0.11512078735460782,0.8848792126453922,0.0,1.0,0.0,0.0,0.11512078735460782,0.8848792126453922,0.0,0.0,,,,0.8736326135156892,0.8952448932454281,0.0,0.0011444090778665278
peak2,5291,0.026455,0.29843129843129845,0.0,0.7015687015687015,0.29824229824229825,0.000189000189000189,1.0,0.0,0.0,0.7015687015687015,0.29843129843129845,0.0,0.0,,,,0.28625167779913185,0.310903409899809,0.0,0.0007255363408793947
other,186191,0.930955,0.3011477461316605,0.0,0.6988522538683395,0.3000359845534961,0.0011117615781643581,1.0,0.0,0.0,0.6988522538683395,0.3011477461316605,0.0,0.0,,,,0.29906805103762324,0.3032356467249683,0.0,2.063215053107035e-05
