workload_id,family,geometry_id,geometry_kind,t_max,defect_pairs,local_bias_sites,defect_bin,sparse_seconds,luca_seconds,linear_mfpt_seconds,luca_mode,speedup_sparse_over_luca,winner_fullfpt,sparse_wall_samples,luca_reported_samples,luca_wall_samples,linear_wall_samples,l1_error,linf_error,estimation_components_json
RF_C3_T300,reflecting,RF_C3,canonical,300,1004,141,"[701,+inf)",0.024290625005960464,112.74839285272174,0.2111203339882195,estimate,0.00021544098670825613,sparse,[0.024290625005960464],[112.74839285272174],[3.66689100000076],[0.2111203339882195],,,"{""setup_seconds"": 0.11747295793611556, ""eval_seconds_sampled"": 3.5196112089324743, ""eval_nz"": 32, ""m"": 1024, ""fft_seconds"": 0.003361208946444094, ""estimated_total_seconds"": 112.74839285272174, ""defect_pairs"": 1004}"
RF_C3_T1200,reflecting,RF_C3,canonical,1200,1004,141,"[701,+inf)",0.054284999961964786,433.23606603126973,0.20287945796735585,estimate,0.00012530120231967634,sparse,[0.054284999961964786],[433.23606603126973],[3.444242125027813],[0.20287945796735585],,,"{""setup_seconds"": 0.05356162507086992, ""eval_seconds_sampled"": 3.3842379169072956, ""eval_nz"": 32, ""m"": 4096, ""fft_seconds"": 5.1042065024375916e-05, ""estimated_total_seconds"": 433.23606603126973, ""defect_pairs"": 1004}"
RF_MB1_T300,reflecting,RF_MB1,canonical,300,752,0,"[701,+inf)",0.028433209052309394,41.266555553535,0.2009431249462068,estimate,0.0006890133831359649,sparse,[0.028433209052309394],[41.266555553535],[1.3256590840173885],[0.2009431249462068],,,"{""setup_seconds"": 0.03430304198991507, ""eval_seconds_sampled"": 1.2885071670170873, ""eval_nz"": 32, ""m"": 1024, ""fft_seconds"": 2.316699828952551e-05, ""estimated_total_seconds"": 41.266555553535, ""defect_pairs"": 752}"
RF_MB1_T1200,reflecting,RF_MB1,canonical,1200,752,0,"[701,+inf)",0.05651012505404651,171.2469375760993,0.20045516698155552,estimate,0.0003299920328731972,sparse,[0.05651012505404651],[171.2469375760993],[1.3758390420116484],[0.20045516698155552],,,"{""setup_seconds"": 0.03582874999847263, ""eval_seconds_sampled"": 1.3375859579537064, ""eval_nz"": 32, ""m"": 4096, ""fft_seconds"": 0.00010620802640914917, ""estimated_total_seconds"": 171.2469375760993, ""defect_pairs"": 752}"
RF_MB2_T300,reflecting,RF_MB2,canonical,300,672,0,"[301,700]",0.027807749924249947,42.99602460535243,0.2073347499826923,estimate,0.0006467516515652066,sparse,[0.027807749924249947],[42.99602460535243],[1.381873624981381],[0.2073347499826923],,,"{""setup_seconds"": 0.03705954202450812, ""eval_seconds_sampled"": 1.3424667910439894, ""eval_nz"": 32, ""m"": 1024, ""fft_seconds"": 2.7749920263886452e-05, ""estimated_total_seconds"": 42.99602460535243, ""defect_pairs"": 672}"
RF_MB2_T1200,reflecting,RF_MB2,canonical,1200,672,0,"[301,700]",0.07070587493944913,159.93019612657372,0.21281295793596655,estimate,0.00044210459720496004,sparse,[0.07070587493944913],[159.93019612657372],[1.2866050000302494],[0.21281295793596655],,,"{""setup_seconds"": 0.03503037500195205, ""eval_seconds_sampled"": 1.2491798750124872, ""eval_nz"": 32, ""m"": 4096, ""fft_seconds"": 0.00014174997340887785, ""estimated_total_seconds"": 159.93019612657372, ""defect_pairs"": 672}"
