window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,1376,0.00688,1.0,0.3386627906976744,0.0,1.0,0.0,0.6613372093023255,0.22601744186046513,0.11264534883720931,0.0,0.6613372093023255,0.0,0.3386627906976744,0.0,1.0,0.0,0.9972159123192111,1.0,0.31413688551976543,0.3640870497493263
valley,1311,0.006555,0.935163996948894,0.36689549961861173,0.06483600305110603,0.935163996948894,0.0,0.6331045003813882,0.22578184591914569,0.14111365369946605,0.043478260869565216,0.589626239511823,0.02135774218154081,0.34553775743707094,0.0,1.0,0.0,0.9205221853637298,0.9472629531655044,0.3412302604800374,0.39333852712145007
peak2,5868,0.02934,0.0869120654396728,0.2743694614860259,0.9130879345603272,0.0869120654396728,0.0,0.7256305385139741,0.17331288343558282,0.10105657805044307,0.6712678936605317,0.0543626448534424,0.2418200408997955,0.0325494205862304,0.005235602094240838,0.9947643979057592,0.0,0.07997173938928456,0.09439290968435532,0.263103261610024,0.2859308948971952
other,191445,0.957225,0.09568805662200632,0.28939904411188594,0.9043119433779937,0.09527018203661626,0.0004178745853900598,0.7106009558881141,0.17881898195304136,0.11058006215884458,0.6523492386847397,0.05825171720337434,0.25196270469325394,0.03743633941863198,0.026649923259383285,0.9733500767406167,0.0,0.09437844104162932,0.09701389799668639,0.2873718857735892,0.2914346542603412
