window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,5263,0.026315,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9992706065054244,1.0,0.0,0.0007293934945755726
valley,2450,0.01225,0.8706122448979592,0.0,0.1293877551020408,0.8706122448979592,0.0,1.0,0.0,0.0,0.1293877551020408,0.8706122448979592,0.0,0.0,,,,0.8567395580662615,0.8833245112689393,0.0,0.0015655452250870634
peak2,3078,0.01539,0.4948018193632229,0.0,0.5051981806367771,0.4944769330734243,0.0003248862897985705,1.0,0.0,0.0,0.5051981806367771,0.4948018193632229,0.0,0.0,,,,0.4771561544167887,0.5124604436588556,0.0,0.0012465274010189232
other,189209,0.946045,0.3543858907345845,0.0,0.6456141092654155,0.3532072998641714,0.001178590870413141,1.0,0.0,0.0,0.6456141092654155,0.3543858907345845,0.0,0.0,,,,0.35223355625397623,0.3565441380396862,0.0,2.0303061713544917e-05
