Wy,bx,start_x,start_y,near_x,near_y,far_x,far_y,near_dx,near_dy,phase,loss_mode,t_peak1,t_peak2,t_valley,t_max_used,horizon_flag,valley_over_max,peak_ratio,peak_minus_valley,peak1_height,peak2_height,valley_height,peak1_window_mass,valley_window_mass,peak2_window_mass,p_near,p_far,sep_mode_width,t_mode_near,t_mode_far,hw_near,hw_far,absorbed_mass,survival_tail,clear_score,showcase_score,sep_margin,mass_margin,valley_margin,peak_margin,contrast_margin,min_margin
16,0.14,7,7,13,10,58,7,6,3,2,clear,27,408,186,12000,ok,0.016678341668808078,0.5060599221692117,0.4893815805004036,0.004228689498301359,0.0021399702783881486,7.052752826397069e-05,0.1434522822432678,0.004512173367118886,0.11254135050837552,0.22504901359309235,0.7749509864058933,2.1586402266288953,27,408,21.5,155.0,0.9999999999989856,9.961098598332862e-13,1.1144888239791932,1.466160768029522,1.1586402266288953,0.07504901359309235,0.3333216583311919,0.4060599221692117,0.4793815805004036,0.07504901359309235
16,0.14,7,7,14,10,58,7,7,3,2,clear,33,408,189,12000,ok,0.02395189279811834,0.5825734858389168,0.5586215930407984,0.003688986497542377,0.0021491057230859593,8.835820912284107e-05,0.13735966158699475,0.0055683553145307926,0.11302077039688388,0.22182511327784893,0.7781748867211399,2.0891364902506964,33,408,25.0,154.5,0.999999999998989,9.95333527794513e-13,1.0640523971558187,1.4069225319308323,1.0891364902506964,0.07182511327784893,0.32604810720188165,0.4825734858389168,0.5486215930407984,0.07182511327784893
16,0.14,7,7,15,10,58,7,8,3,2,clear,39,408,193,12000,ok,0.033469775658221436,0.6614595662421024,0.627989790583881,0.003263947173164815,0.002158969081398735,0.00010924357964611238,0.13113986933966662,0.006802841609162727,0.11353892588075987,0.21837913452764993,0.7816208654713336,2.021917808219178,39,408,28.0,154.5,0.9999999999989835,9.998165404309702e-13,1.013039662130303,1.3471383047384708,1.021917808219178,0.06837913452764993,0.3165302243417785,0.5614595662421025,0.617989790583881,0.06837913452764993
16,0.14,7,7,16,10,58,7,9,3,2,clear,46,408,196,12000,ok,0.045549857176030585,0.7405301204568193,0.6949802632807888,0.00292842420026259,0.0021685863257691206,0.00013338930407279256,0.125908231913454,0.008203209440322058,0.11404454653986314,0.21505181387428116,0.7849481861247032,1.9514824797843666,46,408,31.0,154.5,0.9999999999989845,9.98676450962319e-13,0.9593317648931907,1.2833356031063423,0.9514824797843666,0.06505181387428116,0.30445014282396937,0.6405301204568193,0.6849802632807888,0.06505181387428116
16,0.14,7,7,17,10,58,7,10,3,2,clear,53,408,200,12000,ok,0.0605459475414088,0.8185506158287454,0.7580046682873366,0.0026601805872646816,0.002177492457921179,0.00016106315428720148,0.1196248667905235,0.009800603578012464,0.11451314584338772,0.21200445744328833,0.7879955425556961,1.8783068783068784,53,408,34.5,154.5,0.9999999999989846,9.97018129040267e-13,0.9034743659248444,1.2159586510484264,0.8783068783068784,0.062004457443288336,0.2894540524585912,0.7185506158287455,0.7480046682873366,0.062004457443288336
16,0.16,7,7,9,10,58,7,2,3,2,clear,10,358,151,12000,ok,0.0017093671070863266,0.30068224436709956,0.29897287726001326,0.008188375522737126,0.002462099129897221,1.3996939779037648e-05,0.15824461368984527,0.001122603189759994,0.12910582336161364,0.19203139278559386,0.8079686072133994,2.41522491349481,9,358,8.0,136.5,0.9999999999989932,9.953193736397884e-13,1.1863351235085273,1.56769473069991,1.4152249134948098,0.04203139278559387,0.3482906328929137,0.20068224436709955,0.28897287726001325,0.04203139278559387
16,0.16,7,7,10,10,58,7,3,3,2,clear,13,359,154,12000,ok,0.0026695186092331635,0.3319240488295217,0.32925453022028855,0.007288980472260695,0.002419387910192089,1.9458069013037058e-05,0.1635630532779513,0.0015038930053858353,0.12688202424621012,0.2058277104954558,0.7941722895035318,2.352542372881356,12,359,10.5,137.0,0.9999999999989876,9.997317743002083e-13,1.186804445567459,1.56069029349537,1.3525423728813561,0.05582771049545582,0.34733048139076683,0.2319240488295217,0.31925453022028855,0.05582771049545582
16,0.16,7,7,11,10,58,7,4,3,2,clear,16,359,158,12000,ok,0.0042168123365523445,0.3819302904735124,0.37771347813696005,0.006288081287799656,0.0024016087127703804,2.6515658747637544e-05,0.16022173090618846,0.0020033621010980126,0.1259459272555713,0.2115032878865567,0.7884967121124317,2.2866666666666666,16,359,13.0,137.0,0.9999999999989884,9.986908409584584e-13,1.1647053763841282,1.5308915573724273,1.2866666666666666,0.06150328788655671,0.3457831876634476,0.28193029047351237,0.36771347813696004,0.06150328788655671
16,0.16,7,7,12,10,58,7,5,3,2,clear,21,359,161,12000,ok,0.0065323603717361645,0.4418442385894542,0.43531187821771805,0.005428051768963914,0.0023983534008820005,3.545799027131226e-05,0.15679208343898962,0.0026038170260429955,0.12577182067088058,0.2124892775537355,0.7875107224452537,2.216393442622951,21,359,15.5,137.0,0.9999999999989891,9.982277994887992e-13,1.1284579105722168,1.4860902464602639,1.2163934426229508,0.06248927755373551,0.3434676396282638,0.34184423858945423,0.42531187821771804,0.06248927755373551
16,0.16,7,7,13,10,58,7,6,3,2,clear,26,359,165,12000,ok,0.009866169857978327,0.5089970815860775,0.49913091172809915,0.004720852045970607,0.002402899913998702,4.6576728159930514e-05,0.15119737981972778,0.0033549250097649943,0.12600748644772697,0.21098309306778193,0.7890169069312091,2.147909967845659,25,359,18.5,137.0,0.999999999998991,9.954659382187084e-13,1.0867171069049817,1.4361935759633324,1.147909967845659,0.060983093067781935,0.34013383014202164,0.4089970815860775,0.48913091172809914,0.060983093067781935
16,0.16,7,7,14,10,58,7,7,3,2,clear,31,359,168,12000,ok,0.014474528469276769,0.5801458530645344,0.5656713245952576,0.004156265785940338,0.002411240359947295,6.015998744447441e-05,0.1447132148042833,0.0042338990987143355,0.1264427838851951,0.20828492443723598,0.7917150755617517,2.089171974522293,31,359,20.5,136.5,0.9999999999989877,9.992296351787064e-13,1.0465241953093791,1.3896458954588513,1.089171974522293,0.058284924437235985,0.3355254715307232,0.4801458530645344,0.5556713245952576,0.058284924437235985
16,0.16,7,7,15,10,58,7,8,3,2,clear,36,359,171,12000,ok,0.020677115957095666,0.6538592384085241,0.6331821224514285,0.0037027690995621327,0.0024210897834423127,7.656258603399693e-05,0.13803979736607663,0.005276100948114745,0.12695783250237946,0.20513076677237296,0.7948692332266153,2.01875,36,359,23.5,136.5,0.9999999999989883,9.981043379733927e-13,0.9986476034061665,1.3328148574626117,1.0187499999999998,0.05513076677237297,0.32932288404290433,0.5538592384085241,0.6231821224514285,0.05513076677237297
16,0.16,7,7,16,10,58,7,9,3,2,clear,42,359,174,12000,ok,0.02879437026775002,0.7283471804089454,0.6995528101411954,0.003337954628751143,0.0024311898421838832,9.611430151721046e-05,0.13335658246359494,0.006496657622209275,0.127486569451576,0.20192285353992698,0.7980771464590625,1.9567901234567902,42,359,25.5,136.5,0.9999999999989895,9.968675782064762e-13,0.9538770705716857,1.2803150461953567,0.9567901234567902,0.05192285353992698,0.32120562973225,0.6283471804089454,0.6895528101411954,0.05192285353992698
16,0.16,7,7,17,10,58,7,10,3,2,clear,48,360,177,12000,ok,0.039174801154669654,0.8025991577626594,0.7634243566079898,0.0030412168426726827,0.0024408780765027096,0.0001191390650799346,0.12793990403613004,0.007909798323150417,0.1280131231954461,0.1988712693676867,0.8011287306313039,1.8905775075987843,48,359,28.0,136.5,0.9999999999989905,9.952909872499189e-13,0.9062068992644481,1.2234327753359933,0.8905775075987843,0.04887126936768671,0.31082519884533033,0.7025991577626595,0.7534243566079898,0.04887126936768671
