window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,5290,0.02645,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.999274326606221,0.9999999999999998,0.0,0.0007256733937789146
valley,2359,0.011795,0.8711318355235269,0.0,0.1288681644764731,0.8711318355235269,0.0,1.0,0.0,0.0,0.1288681644764731,0.8711318355235269,0.0,0.0,,,,0.8570050232027984,0.8840518466271554,0.0,0.0016258389897994008
peak2,2671,0.013355,0.5503556720329464,0.0,0.44964432796705356,0.5503556720329464,0.0,1.0,0.0,0.0,0.44964432796705356,0.5503556720329464,0.0,0.0,,,,0.5314309570123794,0.569135745703774,0.0,0.0014361971938824337
other,189680,0.9484,0.36376528890763393,0.0,0.6362347110923661,0.3624894559257697,0.0012758329818641923,1.0,0.0,0.0,0.6362347110923661,0.36376528890763393,0.0,0.0,,,,0.36160303474873456,0.3659330612937235,0.0,2.025264760348464e-05
