t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
2223,14,nan,nan,nan,nan,nan,nan
2224,9,nan,nan,nan,nan,nan,nan
2225,10,nan,nan,nan,nan,nan,nan
2226,14,nan,nan,nan,nan,nan,nan
2227,18,nan,nan,nan,nan,nan,nan
2228,12,nan,nan,nan,nan,nan,nan
2229,16,nan,nan,nan,nan,nan,nan
2230,9,nan,nan,nan,nan,nan,nan
2231,10,nan,nan,nan,nan,nan,nan
2232,9,nan,nan,nan,nan,nan,nan
2233,21,nan,nan,nan,nan,nan,nan
2234,11,nan,nan,nan,nan,nan,nan
2235,21,nan,nan,nan,nan,nan,nan
2236,14,nan,nan,nan,nan,nan,nan
2237,7,nan,nan,nan,nan,nan,nan
2238,10,nan,nan,nan,nan,nan,nan
2239,13,nan,nan,nan,nan,nan,nan
2240,19,nan,nan,nan,nan,nan,nan
2241,8,nan,nan,nan,nan,nan,nan
2242,15,nan,nan,nan,nan,nan,nan
2243,13,nan,nan,nan,nan,nan,nan
2244,15,nan,nan,nan,nan,nan,nan
2245,13,nan,nan,nan,nan,nan,nan
2246,20,nan,nan,nan,nan,nan,nan
2247,15,nan,nan,nan,nan,nan,nan
2248,17,nan,nan,nan,nan,nan,nan
2249,16,nan,nan,nan,nan,nan,nan
2250,6,nan,nan,nan,nan,nan,nan
2251,16,nan,nan,nan,nan,nan,nan
2252,15,nan,nan,nan,nan,nan,nan
2253,9,nan,nan,nan,nan,nan,nan
2254,11,nan,nan,nan,nan,nan,nan
2255,16,nan,nan,nan,nan,nan,nan
2256,12,nan,nan,nan,nan,nan,nan
2257,15,nan,nan,nan,nan,nan,nan
2258,16,nan,nan,nan,nan,nan,nan
2259,19,nan,nan,nan,nan,nan,nan
2260,17,nan,nan,nan,nan,nan,nan
2261,11,nan,nan,nan,nan,nan,nan
2262,13,nan,nan,nan,nan,nan,nan
2263,26,nan,nan,nan,nan,nan,nan
2264,18,nan,nan,nan,nan,nan,nan
2265,10,nan,nan,nan,nan,nan,nan
2266,10,nan,nan,nan,nan,nan,nan
2267,20,nan,nan,nan,nan,nan,nan
2268,12,nan,nan,nan,nan,nan,nan
2269,15,nan,nan,nan,nan,nan,nan
2270,15,nan,nan,nan,nan,nan,nan
2271,9,nan,nan,nan,nan,nan,nan
2272,13,nan,nan,nan,nan,nan,nan
2273,14,nan,nan,nan,nan,nan,nan
2274,9,nan,nan,nan,nan,nan,nan
2275,16,nan,nan,nan,nan,nan,nan
2276,20,nan,nan,nan,nan,nan,nan
2277,15,nan,nan,nan,nan,nan,nan
2278,11,nan,nan,nan,nan,nan,nan
2279,13,nan,nan,nan,nan,nan,nan
2280,10,nan,nan,nan,nan,nan,nan
2281,16,nan,nan,nan,nan,nan,nan
2282,10,nan,nan,nan,nan,nan,nan
2283,16,nan,nan,nan,nan,nan,nan
2284,15,nan,nan,nan,nan,nan,nan
2285,10,nan,nan,nan,nan,nan,nan
2286,9,nan,nan,nan,nan,nan,nan
2287,10,nan,nan,nan,nan,nan,nan
2288,15,nan,nan,nan,nan,nan,nan
2289,13,nan,nan,nan,nan,nan,nan
2290,8,nan,nan,nan,nan,nan,nan
2291,10,nan,nan,nan,nan,nan,nan
2292,14,nan,nan,nan,nan,nan,nan
2293,20,nan,nan,nan,nan,nan,nan
2294,13,nan,nan,nan,nan,nan,nan
2295,10,nan,nan,nan,nan,nan,nan
2296,14,nan,nan,nan,nan,nan,nan
2297,15,nan,nan,nan,nan,nan,nan
2298,12,nan,nan,nan,nan,nan,nan
