window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,4288,0.02144,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9991049063879711,1.0,0.0,0.0008950936120289247
valley,3258,0.01629,0.8941068139963168,0.0,0.10589318600368323,0.8941068139963168,0.0,1.0,0.0,0.0,0.10589318600368323,0.8941068139963168,0.0,0.0,,,,0.8830727197351701,0.904212597859651,0.0,0.0011777395934860846
peak2,5969,0.029845,0.22516334394370915,0.0,0.7748366560562908,0.2244932149438767,0.0006701289998324678,1.0,0.0,0.0,0.7748366560562908,0.22516334394370915,0.0,0.0,,,,0.2147456252338844,0.23593460040611913,0.0,0.0006431779473274495
other,186485,0.932425,0.25410622838297986,0.0,0.7458937716170201,0.253221438721613,0.000884789661366866,1.0,0.0,0.0,0.7458937716170201,0.25410622838297986,0.0,0.0,,,,0.25213533793653803,0.25608724946785494,0.0,2.0599623908007588e-05
