window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,4165,0.020825,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9990784970098169,1.0,0.0,0.0009215029901831723
valley,3239,0.016195,0.9141710404445816,0.0,0.08582895955541833,0.9141710404445816,0.0,1.0,0.0,0.0,0.08582895955541833,0.9141710404445816,0.0,0.0,,,,0.9040268808224766,0.9233339128715478,0.0,0.0011846400391557822
peak2,5663,0.028315,0.2677026311142504,0.0,0.7322973688857496,0.26752604626523047,0.0001765848490199541,1.0,0.0,0.0,0.7322973688857496,0.2677026311142504,0.0,0.0,,,,0.25633098883937694,0.27938922610363487,0.0,0.0006779084843310248
other,186933,0.934665,0.27436033231157686,0.0,0.7256396676884231,0.272295421354175,0.0020649109574018497,1.0,0.0,0.0,0.7256396676884231,0.27436033231157686,0.0,0.0,,,,0.27234227179966425,0.27638766672947807,0.0,2.0550256263664187e-05
