t,f_total,f_target1,f_target2,survival
334,8.743959036387986e-07,1.3190154494268675e-09,8.730768881893718e-07,2.2271232310637636e-05
335,8.413788101503485e-07,1.2690765949324503e-09,8.40109733555416e-07,2.1429853500487287e-05
336,8.096075032624409e-07,1.2210298624265476e-09,8.083864734000144e-07,2.062024599722485e-05
337,7.790350327114211e-07,1.1748034791839048e-09,7.778602292322372e-07,1.9841210964513425e-05
338,7.496162143975654e-07,1.1303283998478396e-09,7.484858859977176e-07,1.909159475011586e-05
339,7.213075641388942e-07,1.087538202504571e-09,7.202200259363896e-07,1.8370287185976967e-05
340,6.940672338983476e-07,1.0463689887343595e-09,6.930208649096132e-07,1.7676219952078623e-05
341,6.67854950392657e-07,1.0067592874863043e-09,6.668481911051707e-07,1.7008365001685964e-05
342,6.426319559946061e-07,9.686499626295896e-10,6.416633060319765e-07,1.6365733045691358e-05
343,6.18360951843605e-07,9.31984124039707e-10,6.174289677195653e-07,1.5747372093847755e-05
344,5.95006043082627e-07,8.967070420836639e-10,5.941093360405434e-07,1.5152366050765129e-05
345,5.725326861425613e-07,8.627660653734744e-10,5.716699200771878e-07,1.4579833364622568e-05
346,5.509076379979363e-07,8.301105416622974e-10,5.500775274562739e-07,1.4028925726624633e-05
347,5.300989073207614e-07,7.986917417624566e-10,5.293002155789989e-07,1.3498826819303873e-05
348,5.100757074619301e-07,7.684627863692623e-10,5.093072446755608e-07,1.298875111184194e-05
349,4.908084111922233e-07,7.393785756790472e-10,4.900690326165442e-07,1.2497942700649719e-05
350,4.72268507137453e-07,7.113957216941506e-10,4.7155711141575884e-07,1.2025674193512264e-05
351,4.544285578447018e-07,6.84472483111737e-10,4.5374408536159003e-07,1.1571245635667564e-05
352,4.3726215941893316e-07,6.58568702697322e-10,4.3660359071623584e-07,1.113398347624863e-05
353,4.207439026714912e-07,6.336457470477114e-10,4.201102569244435e-07,1.071323957357714e-05
354,4.0484933572416563e-07,6.096664486517442e-10,4.0423966927551387e-07,1.0308390237852974e-05
355,3.895549280145773e-07,5.865950501607631e-10,3.889683329644165e-07,9.918835309838397e-06
356,3.748380356506458e-07,5.643971507841424e-10,3.7427363849986166e-07,9.54399727418775e-06
357,3.6067686806382996e-07,5.430396547284689e-10,3.601338284091015e-07,9.183320406123921e-06
358,3.470504559126932e-07,5.224907216021089e-10,3.4652796519109105e-07,8.836269950211229e-06
359,3.339386201901402e-07,5.027197187099162e-10,3.334359004714303e-07,8.502331330021088e-06
360,3.21321942489398e-07,4.836971751657341e-10,3.208382453142322e-07,8.181009387531691e-06
361,3.0918173638547587e-07,4.653947377531315e-10,3.0871634164772275e-07,7.871827651146216e-06
362,2.9750001989044934e-07,4.4778512846749347e-10,2.9705223476198187e-07,7.5743276312557654e-06
363,2.862594889424485e-07,4.3084210367516044e-10,2.858286468387733e-07,7.288068142313317e-06
364,2.7544349188972626e-07,4.1454041482778424e-10,2.750289514748985e-07,7.012624650423592e-06
365,2.650360049326151e-07,3.988557706724492e-10,2.6463714916194264e-07,6.7475886454909765e-06
366,2.550216084875548e-07,3.837648009003924e-10,2.5463784368665437e-07,6.492567037003423e-06
367,2.453854644387144e-07,3.6924502117935223e-10,2.4501621941753505e-07,6.247181572564709e-06
368,2.36113294244004e-07,3.5527479951669174e-10,2.3575801944448732e-07,6.011068278320704e-06
369,2.2719135786351082e-07,3.4183332390246784e-10,2.2684952453960836e-07,5.783876920457194e-06
370,2.1860643347958103e-07,3.28900571183574e-10,2.1827753290839745e-07,5.565270486977612e-06
371,2.103457979789148e-07,3.1645727712195724e-10,2.1002934070179284e-07,5.3549246889986975e-06
372,2.0239720816814398e-07,3.0448490759171516e-10,2.0209272326055227e-07,5.152527480830554e-06
373,1.947488826954244e-07,2.9296563087161256e-10,1.9445591706455277e-07,4.9577785981351296e-06
374,1.873894846515968e-07,2.818822909912237e-10,1.8710760236060556e-07,4.770389113483534e-06
375,1.8030810482545807e-07,2.7121838209050807e-10,1.8003688644336756e-07,4.590081008658075e-06
376,1.7349424558862992e-07,2.6095802375416993e-10,1.7323328756487575e-07,4.416586763069445e-06
377,1.669378053864283e-07,2.510859372836301e-10,1.6668671944914468e-07,4.249648957683017e-06
378,1.6062906381201628e-07,2.415874228708657e-10,1.603874763891454e-07,4.089019893871001e-06
379,1.5455866724196972e-07,2.3244833763973874e-10,1.5432621890432999e-07,3.934461226629031e-06
380,1.4871761501220262e-07,2.2365507452175427e-10,1.4849395993768087e-07,3.785743611616829e-06
381,1.4309724611398286e-07,2.151945419344514e-10,1.428820515720484e-07,3.642646365502846e-06
382,1.376892263905281e-07,2.0705414423184894e-10,1.3748217224629625e-07,3.5049571391123182e-06
383,1.3248553621539815e-07,1.992217628975363e-10,1.3228631445250062e-07,3.3724716028969202e-06
384,1.2747845863460367e-07,1.9168573845212541e-10,1.2728677289615155e-07,3.2449931442623163e-06
385,1.226605679550248e-07,1.8443485304786104e-10,1.2247613310197694e-07,3.122332576307292e-06
386,1.1802471876238557e-07,1.7745831372422636e-10,1.1784726044866133e-07,3.0043078575449067e-06
387,1.1356403535265566e-07,1.7074573629938112e-10,1.1339328961635627e-07,2.890743822192251e-06
388,1.0927190156135385e-07,1.642871298732307e-10,1.0910761443148062e-07,2.781471920630897e-06
389,1.0514195097580876e-07,1.5807288191884932e-10,1.0498387809388991e-07,2.6763299696550884e-06
390,1.0116805751599164e-07,1.5209374393986889e-10,1.0101596377205177e-07,2.5751619121390966e-06
391,9.734432637007397e-08,1.4634081767230144e-10,9.719798555240166e-08,2.477817585769023e-06
392,9.366508527138127e-08,1.408055418100829e-10,9.352427972957119e-08,2.3841525004976412e-06
393,9.012487610391336e-08,1.3547967923441883e-10,8.998939642467894e-08,2.294027624393728e-06
394,8.671844682408182e-08,1.3035530472777083e-10,8.658809151935405e-08,2.2073091775696463e-06
395,8.344074368677824e-08,1.2542479315405509e-10,8.331531889362418e-08,2.1238684338828682e-06
396,8.028690376433146e-08,1.2068080808732635e-10,8.016622295624414e-08,2.043581530118537e-06
397,7.725224774734178e-08,1.1611629087189709e-10,7.713613145646989e-08,1.966329282371195e-06
398,7.433227301679184e-08,1.1172445009749187e-10,7.422054856669435e-08,1.8919970093544031e-06
399,7.152264697723194e-08,1.074987514736623e-10,7.141514822575828e-08,1.8204743623771716e-06
400,6.881920064121982e-08,1.0343290808828828e-10,6.871576773313153e-08,1.7516551617359517e-06
401,6.621792245556336e-08,9.952087103557125e-11,6.611840158452778e-08,1.6854372392803883e-06
402,6.371495236026861e-08,9.575682039947961e-11,6.361919553986913e-08,1.6217222869201198e-06
403,6.130657607143793e-08,9.213515657914227e-11,6.121444091485878e-08,1.560415710848682e-06
404,5.898921957969044e-08,8.86504919432005e-11,5.8900569087747244e-08,1.5014264912689916e-06
405,5.675944385599392e-08,8.529764280062306e-11,5.66741462131933e-08,1.4446670474129977e-06
406,5.461393975710142e-08,8.207162167596498e-11,5.453186813542545e-08,1.3900531076558964e-06
407,5.25495231230792e-08,7.896762987750862e-11,5.2470555493201696e-08,1.3375035845328174e-06
