t,f_total,f_target1,f_target2,survival
112,0.0012092172064856529,2.328712387498761e-11,0.0012092171831985289,0.010433507782676493
113,0.0010904661661278832,1.9916396574813124e-11,0.0010904661462114865,0.00934304161654861
114,0.0009824585648849904,1.7035548164921628e-11,0.0009824585478494423,0.008360583051663619
115,0.0008843462024893401,1.457306894377067e-11,0.0008843461879162711,0.0074762368491742785
116,0.0007953308306432209,1.2467937951992549e-11,0.000795330818175283,0.006680906018531057
117,0.0007146637131283116,1.0668076456400942e-11,0.0007146637024602352,0.005966242305402747
118,0.0006416447262339671,9.129030768696663e-12,0.0006416447171049363,0.005324597579168779
119,0.000575621088524557,7.81285017690758e-12,0.0005756210807117069,0.004748976490644223
120,0.0005159857984629669,6.687130909471185e-12,0.000515985791775836,0.004232990692181256
121,0.00046217584858089045,5.7242014153308316e-12,0.000462175842856689,0.0037708148436003653
122,0.0004136702757863222,4.900427947288332e-12,0.00041367027088589427,0.0033571445678140435
123,0.0003699880990486233,4.195622580652554e-12,0.0003699880948530007,0.0029871564687654205
124,0.00033068618810505303,3.5925384700084637e-12,0.00033068618451251455,0.0026564702806603675
125,0.00029535709997707154,3.076439415709752e-12,0.0002953570969006321,0.0023611131806832958
126,0.00026362691394507504,2.6347327394454153e-12,0.0002636269113103423,0.002097486266738221
127,0.0002351530901726138,2.2566561065942834e-12,0.0002351530879159577,0.001862333176565607
128,0.00020962237235535146,1.933010325823293e-12,0.00020962237042234112,0.0016527108042102556
129,0.0001867487505518003,1.6559313405954273e-12,0.00018674874889586896,0.0014659620536584556
130,0.00016627149668574666,1.4186956343767166e-12,0.000166271495267051,0.0012996905569727089
131,0.00014795328204702556,1.2155541280348303e-12,0.00014795328083147142,0.0011517372749256835
132,0.00013157838341108143,1.041590376824788e-12,0.00013157838236949106,0.0010201588915146021
133,0.00011695098210296729,8.92599494653185e-13,0.0001169509812103678,0.0009032079094116348
134,0.00010389355840442393,7.649847612905183e-13,0.00010389355763943917,0.0007993143510072109
135,9.224538210214377e-05,6.556693176902863e-13,9.224538144647446e-05,0.0007070689689050672
136,8.186109866263676e-05,5.620207373160429e-13,8.186109810061602e-05,0.0006252078702424304
137,7.260940945852275e-05,4.817865873469826e-13,7.260940897673617e-05,0.0005525984607839078
138,6.437184362974748e-05,4.130393713019837e-13,6.437184321670811e-05,0.00048822661715416027
139,5.7041618511272206e-05,3.5412948119135603e-13,5.704161815714273e-05,0.00043118499864288804
140,5.0522585069207256e-05,3.036449888944401e-13,5.052258476556227e-05,0.0003806624135736808
141,4.472825443590197e-05,2.603772782722749e-13,4.472825417552469e-05,0.0003359341591377789
142,3.958090139955134e-05,2.2329166598162203e-13,3.958090117625967e-05,0.00029635325773822753
143,3.5010740566283466e-05,1.9150228382227853e-13,3.501074037478118e-05,0.00026134251717194407
