window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,2337,0.011685,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9983588808401218,1.0,0.0,0.0016411191598782252
valley,1981,0.009905,0.9232710752145381,0.0,0.0767289247854619,0.9232710752145381,0.0,1.0,0.0,0.0,0.0767289247854619,0.9232710752145381,0.0,0.0,,,,0.9107137521605501,0.9341899419176071,0.0,0.0019354693089866717
peak2,5796,0.02898,0.14855072463768115,0.0,0.8514492753623188,0.14837819185645273,0.0001725327812284334,1.0,0.0,0.0,0.8514492753623188,0.14855072463768115,0.0,0.0,,,,0.13962752405153933,0.157939499158198,0.0,0.0006623629169458697
other,189886,0.94943,0.16407212748701852,0.0,0.8359278725129815,0.16334010932875515,0.000732018158263379,1.0,0.0,0.0,0.8359278725129815,0.16407212748701852,0.0,0.0,,,,0.16241317044490577,0.16574467662551906,0.0,2.0230676731471873e-05
