t,f_total,f_near,f_far,N_direct,N_detour,F_clean,F_linger,F_rollback,F_no_return
1247,6.400650263182324e-05,7.82670880734216e-15,6.400650262399654e-05,2.7709654903114037e-18,7.82393784185226e-15,4.4001160314068025e-05,8.523603783165222e-06,1.1481738526766682e-05,5.252476409723325e-05
1248,6.3673934074605e-05,7.67306274724041e-15,6.367393406693194e-05,2.6956095033160393e-18,7.6703671377375e-15,4.377255895303783e-05,8.479360453905549e-06,1.1422014659991954e-05,5.2251919406943385e-05
1249,6.33430992640938e-05,7.522450132312659e-15,6.334309925657135e-05,2.6223028109485323e-18,7.519827829502107e-15,4.354514930725395e-05,8.435347433506284e-06,1.136260251581449e-05,5.1980496740760233e-05
1250,6.301398912282193e-05,7.374810859903397e-15,6.301398911544711e-05,2.5509896829536086e-18,7.372259870220835e-15,4.3318925134874884e-05,8.391563518690496e-06,1.1303500461885112e-05,5.1710488653565384e-05
1251,6.268659462104137e-05,7.230086021911358e-15,6.268659461381129e-05,2.481615904651762e-18,7.22760440600709e-15,4.309388022693393e-05,8.348007512488372e-06,1.1244706874392356e-05,5.144188773942231e-05
1252,6.236090677647343e-05,7.088217880972657e-15,6.236090676938521e-05,2.4141287357234e-18,7.08580375223731e-15,4.287000840716551e-05,8.304678224204261e-06,1.1186220138018777e-05,5.117468663136977e-05
1253,6.203691665405961e-05,6.949149847120368e-15,6.203691664711046e-05,2.3484768701138566e-18,6.946801370250624e-15,4.264730353183241e-05,8.261574469383885e-06,1.1128038645897498e-05,5.0908878001216295e-05
1254,6.171461536571396e-05,6.812826454910969e-15,6.171461535890114e-05,2.284610397028777e-18,6.810541844514302e-15,4.242575948955389e-05,8.218695069781687e-06,1.1070160799568887e-05,5.064445455933558e-05
1255,6.139399407007651e-05,6.679193341008259e-15,6.139399406339733e-05,2.222480762990227e-18,6.676970860245623e-15,4.2205370201134735e-05,8.176038853328396e-06,1.1012585008937491e-05,5.038140905446313e-05
1256,6.107504397226793e-05,6.5481972222155986e-15,6.107504396571973e-05,2.1620407349246835e-18,6.5460351814810235e-15,4.198612961939516e-05,8.133604654098702e-06,1.0955309692229156e-05,5.011973427349386e-05
1257,6.0757756323645606e-05,6.419785873947474e-15,6.075775631722582e-05,2.103244364254838e-18,6.417682629583562e-15,4.176803172900164e-05,8.09139131227914e-06,1.0898333275948315e-05,4.985942304128078e-05
1258,6.044212242156084e-05,6.293908109131531e-15,6.044212241526693e-05,2.0460469519679203e-18,6.291862062179901e-15,4.1551070546298576e-05,8.049397674136109e-06,1.0841654194835527e-05,4.9600468220434686e-05
1259,6.0128133609117365e-05,6.170513757532491e-15,6.012813360294685e-05,1.9904050146339823e-18,6.168523352518187e-15,4.133524011914088e-05,8.007622591984052e-06,1.0785270891825172e-05,4.934286271112493e-05
1260,5.9815781274930956e-05,6.049553645489445e-15,5.98157812688814e-05,1.93627625134831e-18,6.04761736923842e-15,4.112053452672746e-05,7.966064924153835e-06,1.0729181818003355e-05,4.908659945088129e-05
1261,5.950505685289046e-05,5.930979576058259e-15,5.950505684695948e-05,1.8836195115728324e-18,5.929095956547005e-15,4.090694787943545e-05,7.924723534961236e-06,1.067338543256602e-05,4.883167141439668e-05
1262,5.9195951821919904e-05,5.814744309550949e-15,5.919595181610516e-05,1.8323947638520757e-18,5.812911914787408e-15,4.06944743186555e-05,7.883597294675632e-06,1.0617880202777245e-05,4.857807161333113e-05
1263,5.88884577057419e-05,5.7008015444640585e-15,5.88884577000411e-05,1.7825630653798847e-18,5.699018981398984e-15,4.048310801662773e-05,7.842685079488829e-06,1.0562664603927743e-05,4.832579309611656e-05
1264,5.858256607264224e-05,5.589105898788253e-15,5.858256606705314e-05,1.7340865323937718e-18,5.587371812256159e-15,4.027284317627872e-05,7.801985771484052e-06,1.0507737119293536e-05,4.807482894776277e-05
1265,5.827826853523562e-05,5.479612891691464e-15,5.827826852975601e-05,1.686928311374387e-18,5.477925963380383e-15,4.006367403105923e-05,7.761498258605103e-06,1.0453096240094856e-05,4.782517228966433e-05
1266,5.7975556750232776e-05,5.372278925568118e-15,5.79755567448605e-05,1.6410525510282141e-18,5.370637873017378e-15,3.985559484478277e-05,7.721221434625662e-06,1.0398740465455223e-05,4.757681627940843e-05
1267,5.767442241820855e-05,5.267061268447074e-15,5.767442241294149e-05,1.5964243750321912e-18,5.265464844072325e-15,3.9648599911465154e-05,7.681154199118761e-06,1.0344668302360716e-05,4.7329754110583915e-05
1268,5.7374857283371336e-05,5.1639180367511064e-15,5.737485727820742e-05,1.5530098555195415e-18,5.162365026895865e-15,3.944268355516471e-05,7.641295457426395e-06,1.0290878265619439e-05,4.70839790125911e-05
1269,5.7076853133333666e-05,5.0628081784008735e-15,5.7076853128270855e-05,1.5107759872866478e-18,5.061297402413859e-15,3.9237840129823474e-05,7.6016441206293075e-06,1.0237368877821177e-05,4.683948425045278e-05
1270,5.67804017988839e-05,4.963691456256457e-15,5.6780401793920206e-05,1.4696906627013705e-18,4.9622217655940226e-15,3.9034064019109125e-05,7.562199105516923e-06,1.0184138669297248e-05,4.659626312462605e-05
1271,5.648549515375923e-05,4.86652843188972e-15,5.64854951488927e-05,1.4297226472937293e-18,4.865098709242691e-15,3.88313496362578e-05,7.522959334557426e-06,1.0131186178080553e-05,4.6354308970815225e-05
1272,5.619212511441973e-05,4.771280449680847e-15,5.619212510964845e-05,1.3908415560103893e-18,4.769889608125094e-15,3.862969142391771e-05,7.483923735868007e-06,1.0078509949865791e-05,4.611361515978572e-05
1273,5.59002836398236e-05,4.6779096212325435e-15,5.590028363514569e-05,1.35301783011491e-18,4.676556603402681e-15,3.8429083853993594e-05,7.445091243185252e-06,1.0026108537969894e-05,4.5874175097178843e-05
1274,5.560996273120364e-05,4.586378810095579e-15,5.560996272661726e-05,1.3162227147161806e-18,4.5850625873811095e-15,3.822952142749199e-05,7.406460795835684e-06,9.973980503292629e-06,4.563598222332767e-05
1275,5.532115443184478e-05,4.4966516167993845e-15,5.532115442734813e-05,1.2804282369079695e-18,4.49537118856272e-15,3.8030998674367256e-05,7.368031338706466e-06,9.922124414277418e-06,4.539903001307372e-05
1276,5.503385082686277e-05,4.4086923641816134e-15,5.5033850822454075e-05,1.2456071845029678e-18,4.4074467569973485e-15,3.783351015336855e-05,7.3298018222162345e-06,9.870538846872291e-06,4.5163311975584785e-05
1277,5.474804404298412e-05,4.3224660830106736e-15,5.474804403866166e-05,1.211733085345152e-18,4.321254349925562e-15,3.763705045188744e-05,7.291771202286109e-06,9.819222384491104e-06,4.492882165417355e-05
1278,5.446372624832708e-05,4.23793849789536e-15,5.446372624408914e-05,1.178780187184748e-18,4.236759717708404e-15,3.744161418580642e-05,7.253938440310827e-06,9.768173617974859e-06,4.469555262611724e-05
1279,5.418088965218366e-05,4.155076013475827e-15,5.4180889648028585e-05,1.1467234381004902e-18,4.153929290037951e-15,3.72471959993482e-05,7.216302503130043e-06,9.717391145553296e-06,4.446349850247824e-05
1280,5.3899526504803074e-05,4.073845700890278e-15,5.3899526500729225e-05,1.115538467454295e-18,4.072730162423044e-15,3.70537905649258e-05,7.1788623629997645e-06,9.666873572806595e-06,4.4232652927925566e-05
1281,5.361962909717593e-05,3.994215284511836e-15,5.361962909318172e-05,1.0852015673638694e-18,3.9931300829446894e-15,3.6861392582993395e-05,7.1416169975639445e-06,9.616619512627302e-06,4.400300958055734e-05
1282,5.334118976081988e-05,3.916153128950191e-15,5.334118975690373e-05,1.0556896746791684e-18,3.9150974392757244e-15,3.666999678189798e-05,7.104565389826215e-06,9.566627585182454e-06,4.3774562171724196e-05
1283,5.306420086756613e-05,3.839628226312713e-15,5.30642008637265e-05,1.0269803534489997e-18,3.838601245959473e-15,3.6479597917731806e-05,7.067706528121768e-06,9.516896417875835e-06,4.354730444585357e-05
1284,5.278865482934717e-05,3.764610183719846e-15,5.278865482558256e-05,9.990517778644477e-19,3.763611131942186e-15,3.629019077418561e-05,7.031039406089378e-06,9.467424645310476e-06,4.332123018027499e-05
1285,5.251454409798564e-05,3.6910692110696745e-15,5.251454409429457e-05,9.718827156661472e-19,3.6900973283542084e-15,3.6101770162402574e-05,6.994563022643578e-06,9.418210909251291e-06,4.309633318504615e-05
1286,5.22418611649841e-05,3.618976109046688e-15,5.224186116136512e-05,9.454525120027933e-19,3.618030656534881e-15,3.591433092083309e-05,6.958276381946963e-06,9.369253858587923e-06,4.287260730278005e-05
1287,5.197059856131618e-05,3.5483022573698396e-15,5.197059855776788e-05,9.197410737286194e-19,3.547382516296304e-15,3.572786791509032e-05,6.922178493382659e-06,9.320552149297752e-06,4.265004640847298e-05
1288,5.170074885721859e-05,3.4790196032751232e-15,5.170074885373957e-05,8.947288541278988e-19,3.4781248744211845e-15,3.554237603780639e-05,6.886268371526911e-06,9.272104444409093e-06,4.24286444093333e-05
1289,5.1432304661984244e-05,3.4111006502279536e-15,5.143230465857314e-05,8.703968380548653e-19,3.410230253390085e-15,3.535785020848955e-05,6.8505450361218315e-06,9.223909413964593e-06,4.220839524461138e-05
1290,5.1165258623756595e-05,3.344518446860771e-15,5.1165258620412075e-05,8.467265274777474e-19,3.3436717203334754e-15,3.5174285373381866e-05,6.815007512048279e-06,9.17596573498475e-06,4.198929288543014e-05
1291,5.0899603429324834e-05,3.2792465761313394e-15,5.089960342604559e-05,8.236999274159339e-19,3.2784228762041023e-15,3.499167650531783e-05,6.779654829298874e-06,9.128272091431686e-06,4.17713313346167e-05
1292,5.063533180392031e-05,3.215259144697341e-15,5.063533180070505e-05,8.012995322595736e-19,3.214457845165257e-15,3.4810018603583626e-05,6.744486022951174e-06,9.080827174173037e-06,4.15545046265348e-05
1293,5.0372436511013945e-05,3.1525307725029234e-15,5.037243650786142e-05,7.795083124612123e-19,3.1517512641906344e-15,3.462930669377719e-05,6.709500133140959e-06,9.033629680946055e-06,4.1338806826918145e-05
1294,5.011091035211474e-05,3.0910365825729634e-15,5.011091034902371e-05,7.583097015893485e-19,3.090278272871543e-15,3.444953582766893e-05,6.674696205035681e-06,8.986678316321869e-06,4.1124232032704616e-05
1295,4.985074616656928e-05,3.0307521910108884e-15,4.985074616353853e-05,7.376875837340667e-19,3.030014503427319e-15,3.42707010830633e-05,6.64007328880804e-06,8.939971791669932e-06,4.091077437187134e-05
1296,4.959193683136224e-05,2.9716536971959823e-15,4.9591936828390586e-05,7.1762628125517e-19,2.97093607091489e-15,3.409279756366103e-05,6.605630439609685e-06,8.893508825122633e-06,4.069842800327071e-05
1297,4.933447526091819e-05,2.913717674176191e-15,4.933447525800447e-05,6.981105428635036e-19,2.9130195636334884e-15,3.3915820398922024e-05,6.571366717545086e-06,8.8472881415401e-06,4.048718711646711e-05
1298,4.907835440690401e-05,2.856921159252498e-15,4.907835440404709e-05,6.791255320264029e-19,2.8562420337206286e-15,3.373976474392916e-05,6.537281187645494e-06,8.801308472475163e-06,4.027704593157466e-05
1299,4.882356725803275e-05,2.8012416447510562e-15,4.882356725523151e-05,6.606568156884527e-19,2.8005809879355215e-15,3.356462577925264e-05,6.503372919843084e-06,8.755568556138493e-06,4.006799869909573e-05
1300,4.8570106839868195e-05,2.7466570689793127e-15,4.857010683712154e-05,6.426903532989873e-19,2.7460143786261642e-15,3.339039871081513e-05,6.4696409889451955e-06,8.710067137363912e-06,3.9860039699760326e-05
1301,4.8317966214630675e-05,2.6931458073624408e-15,4.831796621193753e-05,6.252124861379817e-19,2.692520594876451e-15,3.321707876975759e-05,6.436084474608727e-06,8.664802967573892e-06,3.9653163244366316e-05
1302,4.806713848100373e-05,2.6406866637564828e-15,4.806713847836304e-05,6.08209926932227e-19,2.640078453829696e-15,3.304466121230586e-05,6.402702461314656e-06,8.619774804745187e-06,3.944736367362052e-05
1303,4.78176167739419e-05,2.5892588619346577e-15,4.7817616771352645e-05,5.916697497538897e-19,2.5886671921850457e-15,3.287314131963792e-05,6.369494038342695e-06,8.57498141337469e-06,3.924263535798061e-05
1304,4.7569394264479474e-05,2.5388420372433797e-15,4.756939426194063e-05,5.7557938019378e-19,2.5382664578633252e-15,3.2702514397751784e-05,6.336458299746076e-06,8.53042156444541e-06,3.903897269749786e-05
1305,4.732246415954015e-05,2.489416228424589e-15,4.732246415705073e-05,5.599265858018561e-19,2.4888563018389238e-15,3.253277577733425e-05,6.303594344326467e-06,8.486094035392642e-06,3.8836370121660715e-05
1306,4.7076819701747866e-05,2.4409618696010713e-15,4.7076819699306906e-05,5.4469946678769665e-19,2.4404171701344172e-15,3.2363920813630194e-05,6.270901275609022e-06,8.441997610070305e-06,3.8634822089239215e-05
1307,4.6832454169238494e-05,2.393459782421503e-15,4.6832454166845037e-05,5.298864469738738e-19,2.39292989597466e-15,3.219594488631264e-05,6.238378201817554e-06,8.398131078717447e-06,3.843432308813019e-05
1308,4.658936087547253e-05,2.3468911683620336e-15,4.658936087312564e-05,5.154762649953462e-19,2.346375692097167e-15,3.2028843399353475e-05,6.206024235849847e-06,8.35449323792491e-06,3.823486763520332e-05
1309,4.6347533169048816e-05,2.301237601181275e-15,4.634753316674758e-05,5.014579657381853e-19,2.3007361432156628e-15,3.186261178089489e-05,6.1738384952530905e-06,8.311082890602165e-06,3.8036450276147985e-05
1310,4.6106964433519166e-05,2.256481019525619e-15,4.6106964431262684e-05,4.878208920111224e-19,2.2559931986337324e-15,3.169724548312148e-05,6.141820102199438e-06,8.26789884594433e-06,3.7839065585320914e-05
1311,4.586764808720407e-05,2.2126037196819055e-15,4.586764808499146e-05,4.745546764435869e-19,2.2121291650055836e-15,3.153273998213299e-05,6.109968183461702e-06,8.224939919399324e-06,3.764270816559469e-05
1312,4.562957758300921e-05,2.1695883484744607e-15,4.562957758083962e-05,4.616492336040772e-19,2.169126699240976e-15,3.136909077781779e-05,6.078281870389173e-06,8.182204932635193e-06,3.7447372648206966e-05
1313,4.539274640824307e-05,2.127417896303648e-15,4.5392746406115655e-05,4.490947523328708e-19,2.126968801551432e-15,3.120629339372699e-05,6.046760298883556e-06,8.139692713507635e-06,3.725305369261054e-05
1314,4.515714808443545e-05,2.0860756903230904e-15,4.5157148082349376e-05,4.368816882832446e-19,2.085638808634922e-15,3.1044343376949226e-05,6.01540260937505e-06,8.097402096027626e-06,3.705974598632427e-05
1315,4.492277616715693e-05,2.045545387752793e-15,4.4922776165111384e-05,4.2500075666553556e-19,2.045120386996241e-15,3.08832362979861e-05,5.984207946798528e-06,8.05533192032927e-06,3.6867444244784627e-05
1316,4.468962424583928e-05,2.0058109693254596e-15,4.468962424383347e-05,4.134429251885275e-19,2.0053975264003818e-15,3.072296775062834e-05,5.953175460569867e-06,8.013481032637767e-06,3.667614321119821e-05
1317,4.4457685943596796e-05,1.966856732863323e-15,4.445768594162994e-05,4.0219940719279246e-19,1.966454533456239e-15,3.056353335183248e-05,5.922304304562386e-06,7.971848285237564e-06,3.6485837656394864e-05
1318,4.422695491704862e-05,1.9286672869829028e-15,4.422695491511995e-05,3.912616549707733e-19,1.928276025328039e-15,3.040492874159836e-05,5.89159363708341e-06,7.93043253644066e-06,3.629652237868177e-05
1319,4.399742485614196e-05,1.891227544925123e-15,4.399742485425073e-05,3.8062135326852236e-19,1.8908469235719595e-15,3.0247149582847164e-05,5.861042620850956e-06,7.889232650555078e-06,3.610819220369812e-05
1320,4.376908948397622e-05,1.854522718508285e-15,4.37690894821217e-05,3.7027041296416235e-19,1.8541524480954242e-15,3.0090191561300136e-05,5.830650422970541e-06,7.848247497853478e-06,3.592084198427068e-05
1321,4.3541942556628113e-05,1.818538312201443e-15,4.3541942554809574e-05,3.602009649182579e-19,1.8181781112366257e-15,2.993405038535795e-05,5.80041621491212e-06,7.807475954541951e-06,3.5734466600270066e-05
1322,4.33159778629776e-05,1.7832601173157813e-15,4.3315977861194336e-05,3.504053539914277e-19,1.782909711961889e-15,2.9778721785980687e-05,5.770339172487125e-06,7.766916902728956e-06,3.5549060958467815e-05
1323,4.3091189224534836e-05,1.7486742063116295e-15,4.309118922278616e-05,3.408761332246444e-19,1.7483333301785018e-15,2.9624201516568514e-05,5.740418475825646e-06,7.72656923039442e-06,3.536461999239416e-05
1324,4.286757049526797e-05,1.714766927218812e-15,4.2867570493553204e-05,3.316060581778026e-19,1.7144353211607297e-15,2.947048535284291e-05,5.7106533093537135e-06,7.686431831358999e-06,3.518113866219663e-05
1325,4.2645115561431886e-05,1.6815248981680645e-15,4.264511555975036e-05,3.2258808142224666e-19,1.681202310086736e-15,2.931756909272859e-05,5.681042861770711e-06,7.64650360525347e-06,3.49986119544993e-05
1326,4.242381834139779e-05,1.6489350020313e-15,4.242381833974885e-05,3.138153471830751e-19,1.6486211866842089e-15,2.916544855623602e-05,5.651586326026903e-06,7.606783457488316e-06,3.4817034882262926e-05
1327,4.220367278548372e-05,1.6169843811685543e-15,4.220367278386673e-05,3.052811861271456e-19,1.6166790999825173e-15,2.9014119585344587e-05,5.622282899301076e-06,7.567270299223448e-06,3.463640248464566e-05
1328,4.198467287578599e-05,1.5856604322794753e-15,4.198467287420033e-05,2.9697911029281925e-19,1.5853634531692705e-15,2.8863578043886335e-05,5.5931317829783054e-06,7.527963047338057e-06,3.445670982686464e-05
1329,4.176681262601145e-05,1.5549508013572746e-15,4.17668126244565e-05,2.889028081575908e-19,1.554661898549204e-15,2.871381981743038e-05,5.5641321826278275e-06,7.4888606244006685e-06,3.427795200005821e-05
1330,4.155008608131072e-05,1.5248433787430927e-15,4.155008607978588e-05,2.810461398398529e-19,1.5245623326033385e-15,2.856484081316789e-05,5.535283307981037e-06,7.449961958639303e-06,3.410012412114893e-05
1331,4.133448731811212e-05,1.4953262942787723e-15,4.1334487316616796e-05,2.734031324311478e-19,1.4950528911464247e-15,2.841663695979772e-05,5.506584372909595e-06,7.411265983911819e-06,3.3923221332707316e-05
1332,4.1120010443956714e-05,1.466387912556077e-15,4.112001044249032e-05,2.659679754553585e-19,1.466121944580704e-15,2.8269204207412607e-05,5.478034595403659e-06,7.372771639676387e-06,3.374723880281627e-05
1333,4.090664959733403e-05,1.4380168282604327e-15,4.090664959589601e-05,2.5873501645138514e-19,1.437758093244062e-15,2.8122538527385994e-05,5.4496331975502075e-06,7.334477870962129e-06,3.35721717249362e-05
1334,4.069439894751877e-05,1.4102018616073e-15,4.069439894610857e-05,2.516987566759514e-19,1.409950162850703e-15,2.7976635912259466e-05,5.421379405511504e-06,7.296383628339902e-06,3.339801531777097e-05
1335,4.04832526944083e-05,1.382932053869332e-15,4.0483252693025364e-05,2.448538469232711e-19,1.382687200022486e-15,2.7831492375630778e-05,5.393272449503656e-06,7.258487867893223e-06,3.322476482513444e-05
1336,4.027320506836099e-05,1.3561966629925072e-15,4.02732050670048e-05,2.3819508345839915e-19,1.3559584679091247e-15,2.768710395204243e-05,5.365311563775295e-06,7.220789551189356e-06,3.3052415515817725e-05
1337,4.006425033003552e-05,1.3299851592994586e-15,4.006425032870553e-05,2.31717404061174e-19,1.329753441895472e-15,2.7543466696870904e-05,5.337495986586358e-06,7.1832876452505425e-06,3.288096268345726e-05
1338,3.9856382770230875e-05,1.3042872212782608e-15,3.9856382768926587e-05,2.254158841777447e-19,1.3040618053941565e-15,2.740057668621649e-05,5.309824960186999e-06,7.145981122525366e-06,3.271040164640349e-05
1339,3.964959670972729e-05,1.2790927314549714e-15,3.9649596708448196e-05,2.1928573317675617e-19,1.2788734457218667e-15,2.7258430016793585e-05,5.282297730796588e-06,7.1088689608602855e-06,3.2540727747590174e-05
1340,3.944388649912801e-05,1.2543917723482539e-15,3.944388649787361e-05,2.13322290707348e-19,1.2541784500576173e-15,2.711702280582173e-05,5.25491354858284e-06,7.071950143471299e-06,3.237193635440457e-05
1341,3.9239246518701856e-05,1.2301746225044442e-15,3.923924651747168e-05,2.0752102315619526e-19,1.2299671014813572e-15,2.6976351190917117e-05,5.227671667641041e-06,7.035223658915752e-06,3.220402285855816e-05
1342,3.9035671178226625e-05,1.2064317526114584e-15,3.903567117702019e-05,2.0187752020090115e-19,1.2062298750913255e-15,2.6836411329984734e-05,5.200571345973391e-06,6.998688501064301e-06,3.2036982675958126e-05
1343,3.8833154916833416e-05,1.1831538216899682e-15,3.883315491565026e-05,1.963874914571186e-19,1.182957434198578e-15,2.6697199401111022e-05,5.173611845468447e-06,6.962343669073014e-06,3.1870811246579466e-05
1344,3.863169220285157e-05,1.1603316733603019e-15,3.863169220169124e-05,1.9104676321685336e-19,1.160140626597151e-15,2.6558711602457155e-05,5.146792431880681e-06,6.926188167355612e-06,3.1705504034337836e-05
1345,3.8431277533654646e-05,1.1379563321835614e-15,3.843127753251669e-05,1.8585127527546825e-19,1.1377704809083503e-15,2.642094415215288e-05,5.120112374810148e-06,6.890221005555855e-06,3.154105652696303e-05
1346,3.823190543550705e-05,1.1160190000754746e-15,3.823190543439103e-05,1.8079707784497647e-19,1.1158382029976925e-15,2.6283893288190894e-05,5.093570947682247e-06,6.8544411985200745e-06,3.137746423587314e-05
1347,3.803357046341159e-05,1.0945110527915363e-15,3.803357046231708e-05,1.7588032855127779e-19,1.0943351724630466e-15,2.6147555268321807e-05,5.067167427727604e-06,6.818847766269842e-06,3.121472269604941e-05
1348,3.7836267200957745e-05,1.0734240364820092e-15,3.7836267199884324e-05,1.7109728951305399e-19,1.0732529391925568e-15,2.6011926369949655e-05,5.040901095962051e-06,6.78343973397478e-06,3.105282746591171e-05
