case,window,t_lo,t_hi,region,x,y,occupancy,rank_in_region
sym_shared,peak1,369,421,bottom_full,47,1,1.92395796916296e-06,63
sym_shared,peak1,369,421,bottom_full,46,4,1.8066696744974933e-06,64
sym_shared,peak1,369,421,bottom_full,47,0,1.7912341721793444e-06,65
sym_shared,peak1,369,421,bottom_full,9,1,1.7192245210076444e-06,66
sym_shared,peak1,369,421,bottom_full,10,3,1.716182592719564e-06,67
sym_shared,peak1,369,421,bottom_full,11,4,1.5379029689699564e-06,68
sym_shared,peak1,369,421,bottom_full,9,0,1.4971109058415654e-06,69
sym_shared,peak1,369,421,bottom_full,46,3,1.4340207890480654e-06,70
sym_shared,peak1,369,421,bottom_full,10,2,1.2937664036529978e-06,71
sym_shared,peak1,369,421,bottom_full,46,2,1.1774880778146183e-06,72
sym_shared,peak1,369,421,bottom_full,45,4,1.1201013137257934e-06,73
sym_shared,peak1,369,421,bottom_full,11,3,1.1042617995437276e-06,74
sym_shared,peak1,369,421,bottom_full,12,4,1.076306968415669e-06,75
sym_shared,peak1,369,421,bottom_full,10,1,1.0228454469453424e-06,76
sym_shared,peak1,369,421,bottom_full,46,1,1.0158612910013834e-06,77
sym_shared,peak1,369,421,bottom_full,46,0,9.376461621863813e-07,78
sym_shared,peak1,369,421,bottom_full,10,0,8.918217502257456e-07,79
sym_shared,peak1,369,421,bottom_full,45,3,8.4226755006272e-07,80
sym_shared,peak1,369,421,bottom_full,11,2,8.108144185075479e-07,81
sym_shared,peak1,369,421,bottom_full,13,4,7.801377129382221e-07,82
sym_shared,peak1,369,421,bottom_full,12,3,7.460436152752941e-07,83
sym_shared,peak1,369,421,bottom_full,44,4,7.408146101427289e-07,84
sym_shared,peak1,369,421,bottom_full,45,2,6.617323142840198e-07,85
sym_shared,peak1,369,421,bottom_full,11,1,6.310720077805776e-07,86
sym_shared,peak1,369,421,bottom_full,14,4,5.828975799755089e-07,87
sym_shared,peak1,369,421,bottom_full,45,1,5.535327832441757e-07,88
sym_shared,peak1,369,421,bottom_full,11,0,5.463231367370143e-07,89
sym_shared,peak1,369,421,bottom_full,12,2,5.319887361526177e-07,90
sym_shared,peak1,369,421,bottom_full,44,3,5.273158342489565e-07,91
sym_shared,peak1,369,421,bottom_full,13,3,5.242504276832559e-07,92
sym_shared,peak1,369,421,bottom_full,43,4,5.22537221394156e-07,93
sym_shared,peak1,369,421,bottom_full,45,0,5.028868589978406e-07,94
sym_shared,peak1,369,421,bottom_full,15,4,4.490741708693527e-07,95
sym_shared,peak1,369,421,bottom_full,12,1,4.051805057727388e-07,96
sym_shared,peak1,369,421,bottom_full,44,2,3.939683836256071e-07,97
sym_shared,peak1,369,421,bottom_full,42,4,3.9218283343346113e-07,98
sym_shared,peak1,369,421,bottom_full,14,3,3.8117370571012543e-07,99
sym_shared,peak1,369,421,bottom_full,13,2,3.634195825850569e-07,100
sym_shared,peak1,369,421,bottom_full,16,4,3.5785360785734875e-07,101
sym_shared,peak1,369,421,bottom_full,43,3,3.537130331143727e-07,102
sym_shared,peak1,369,421,bottom_full,12,0,3.465973236379364e-07,103
sym_shared,peak1,369,421,bottom_full,44,1,3.1685242305490614e-07,104
sym_shared,peak1,369,421,bottom_full,41,4,3.1211241906363255e-07,105
sym_shared,peak1,369,421,bottom_full,17,4,2.95964790328635e-07,106
sym_shared,peak1,369,421,bottom_full,15,3,2.8662148861795856e-07,107
sym_shared,peak1,369,421,bottom_full,44,0,2.8164384679410906e-07,108
sym_shared,peak1,369,421,bottom_full,13,1,2.704610784176225e-07,109
sym_shared,peak1,369,421,bottom_full,40,4,2.6207457205482106e-07,110
sym_shared,peak1,369,421,bottom_full,14,2,2.5747428751892963e-07,111
sym_shared,peak1,369,421,bottom_full,42,3,2.5447434218753686e-07,112
sym_shared,peak1,369,421,bottom_full,18,4,2.54418636036421e-07,113
sym_shared,peak1,369,421,bottom_full,43,2,2.5131880064229756e-07,114
sym_shared,peak1,369,421,bottom_full,39,4,2.3058776296764733e-07,115
sym_shared,peak1,369,421,bottom_full,13,0,2.2818432018394043e-07,116
sym_shared,peak1,369,421,bottom_full,19,4,2.269212049962165e-07,117
sym_shared,peak1,369,421,bottom_full,16,3,2.2353301019710277e-07,118
sym_shared,peak1,369,421,bottom_full,38,4,2.108005432507114e-07,119
sym_shared,peak1,369,421,bottom_full,20,4,2.0901661124171048e-07,120
sym_shared,peak1,369,421,bottom_full,37,4,1.9845499232736186e-07,121
sym_shared,peak1,369,421,bottom_full,21,4,1.975617491797112e-07,122
sym_shared,peak1,369,421,bottom_full,41,3,1.9590401662253992e-07,123
sym_shared,peak1,369,421,bottom_full,43,1,1.9366556763219492e-07,124
sym_shared,peak1,369,421,bottom_full,36,4,1.9083730293948936e-07,125
sym_shared,peak1,369,421,bottom_full,22,4,1.9036692557286193e-07,126
sym_shared,peak1,369,421,bottom_full,15,2,1.8912067584251196e-07,127
sym_shared,peak1,369,421,bottom_full,14,1,1.8740188364413144e-07,128
sym_shared,peak1,369,421,bottom_full,35,4,1.8619984756046544e-07,129
sym_shared,peak1,369,421,bottom_full,23,4,1.8593296832348243e-07,130
sym_shared,peak1,369,421,bottom_full,34,4,1.8341882867495788e-07,131
sym_shared,peak1,369,421,bottom_full,24,4,1.832540422669322e-07,132
sym_shared,peak1,369,421,bottom_full,33,4,1.8177877185252227e-07,133
sym_shared,peak1,369,421,bottom_full,25,4,1.8167018796392712e-07,134
sym_shared,peak1,369,421,bottom_full,17,3,1.8148189622648465e-07,135
sym_shared,peak1,369,421,bottom_full,32,4,1.8083177843579554e-07,136
sym_shared,peak1,369,421,bottom_full,26,4,1.807591161532807e-07,137
sym_shared,peak1,369,421,bottom_full,31,4,1.8030461747432647e-07,138
sym_shared,peak1,369,421,bottom_full,27,4,1.8025909751175725e-07,139
sym_shared,peak1,369,421,bottom_full,30,4,1.8003830716952315e-07,140
sym_shared,peak1,369,421,bottom_full,28,4,1.8001622799621585e-07,141
sym_shared,peak1,369,421,bottom_full,29,4,1.799507143885748e-07,142
sym_shared,peak1,369,421,bottom_full,42,2,1.728787508039507e-07,143
sym_shared,peak1,369,421,bottom_full,43,0,1.6783817307285152e-07,144
sym_shared,peak1,369,421,bottom_full,40,3,1.6052038433878666e-07,145
sym_shared,peak1,369,421,bottom_full,14,0,1.5594766062616416e-07,146
sym_shared,peak1,369,421,bottom_full,18,3,1.5368021779628705e-07,147
sym_shared,peak1,369,421,bottom_full,16,2,1.4444442503472377e-07,148
sym_shared,peak1,369,421,bottom_full,39,3,1.3885726899887314e-07,149
sym_shared,peak1,369,421,bottom_full,19,3,1.3552962577605983e-07,150
sym_shared,peak1,369,421,bottom_full,15,1,1.348756353213688e-07,151
sym_shared,peak1,369,421,bottom_full,41,2,1.2834223863835965e-07,152
sym_shared,peak1,369,421,bottom_full,42,1,1.279119705966243e-07,153
sym_shared,peak1,369,421,bottom_full,38,3,1.2553748333198845e-07,154
sym_shared,peak1,369,421,bottom_full,20,3,1.2386002724397851e-07,155
sym_shared,peak1,369,421,bottom_full,37,3,1.1737041662246093e-07,156
sym_shared,peak1,369,421,bottom_full,21,3,1.1648340739318406e-07,157
sym_shared,peak1,369,421,bottom_full,17,2,1.151843545531976e-07,158
sym_shared,peak1,369,421,bottom_full,36,3,1.1240120263843423e-07,159
sym_shared,peak1,369,421,bottom_full,22,3,1.1190346289548098e-07,160
sym_shared,peak1,369,421,bottom_full,15,0,1.1081694452544367e-07,161
sym_shared,peak1,369,421,bottom_full,35,3,1.0941040034111058e-07,162
sym_shared,peak1,369,421,bottom_full,23,3,1.0911251869934969e-07,163
sym_shared,peak1,369,421,bottom_full,42,0,1.080765970790134e-07,164
sym_shared,peak1,369,421,bottom_full,34,3,1.0763335976353412e-07,165
sym_shared,peak1,369,421,bottom_full,24,3,1.0744468376839071e-07,166
sym_shared,peak1,369,421,bottom_full,33,3,1.0659289474571466e-07,167
sym_shared,peak1,369,421,bottom_full,25,3,1.0646923356978704e-07,168
sym_shared,peak1,369,421,bottom_full,32,3,1.0599501191216491e-07,169
sym_shared,peak1,369,421,bottom_full,26,3,1.0591426737669996e-07,170
sym_shared,peak1,369,421,bottom_full,31,3,1.0566259389303265e-07,171
sym_shared,peak1,369,421,bottom_full,27,3,1.0561342764730448e-07,172
sym_shared,peak1,369,421,bottom_full,30,3,1.0549346279360936e-07,173
sym_shared,peak1,369,421,bottom_full,28,3,1.0547011018131151e-07,174
sym_shared,peak1,369,421,bottom_full,29,3,1.0543492833809464e-07,175
sym_shared,peak1,369,421,bottom_full,40,2,1.0236120286299799e-07,176
sym_shared,peak1,369,421,bottom_full,16,1,1.0117192952337387e-07,177
sym_shared,peak1,369,421,bottom_full,18,2,9.613270151583336e-08,178
sym_shared,peak1,369,421,bottom_full,41,1,9.176764490295865e-08,179
sym_shared,peak1,369,421,bottom_full,39,2,8.691633248211246e-08,180
sym_shared,peak1,369,421,bottom_full,19,2,8.386443221578248e-08,181
sym_shared,peak1,369,421,bottom_full,16,0,8.21996793743005e-08,182
sym_shared,peak1,369,421,bottom_full,17,1,7.945555021030718e-08,183
sym_shared,peak1,369,421,bottom_full,38,2,7.764336483443452e-08,184
sym_shared,peak1,369,421,bottom_full,20,2,7.60767689713968e-08,185
sym_shared,peak1,369,421,bottom_full,41,0,7.584389879919693e-08,186
sym_shared,peak1,369,421,bottom_full,37,2,7.20641059400449e-08,187
sym_shared,peak1,369,421,bottom_full,40,1,7.133241110073873e-08,188
sym_shared,peak1,369,421,bottom_full,21,2,7.121335374652689e-08,189
sym_shared,peak1,369,421,bottom_full,36,2,6.871977812606909e-08,190
sym_shared,peak1,369,421,bottom_full,22,2,6.822893266669812e-08,191
sym_shared,peak1,369,421,bottom_full,35,2,6.673049798117421e-08,192
sym_shared,peak1,369,421,bottom_full,23,2,6.643089642389295e-08,193
sym_shared,peak1,369,421,bottom_full,34,2,6.555925773954418e-08,194
sym_shared,peak1,369,421,bottom_full,18,1,6.551891192571866e-08,195
sym_shared,peak1,369,421,bottom_full,24,2,6.5368366656727e-08,196
sym_shared,peak1,369,421,bottom_full,33,2,6.487802968484416e-08,197
sym_shared,peak1,369,421,bottom_full,25,2,6.475380939141122e-08,198
sym_shared,peak1,369,421,bottom_full,32,2,6.448808803713582e-08,199
sym_shared,peak1,369,421,bottom_full,26,2,6.44081714288365e-08,200
sym_shared,peak1,369,421,bottom_full,31,2,6.427123391481776e-08,201
sym_shared,peak1,369,421,bottom_full,27,2,6.422334001777405e-08,202
sym_shared,peak1,369,421,bottom_full,30,2,6.415984421199128e-08,203
sym_shared,peak1,369,421,bottom_full,28,2,6.413736049526711e-08,204
sym_shared,peak1,369,421,bottom_full,29,2,6.411906700282244e-08,205
sym_shared,peak1,369,421,bottom_full,17,0,6.395962764094349e-08,206
sym_shared,peak1,369,421,bottom_full,39,1,5.951682566863403e-08,207
sym_shared,peak1,369,421,bottom_full,40,0,5.7970453538382166e-08,208
sym_shared,peak1,369,421,bottom_full,19,1,5.6661580415700874e-08,209
sym_shared,peak1,369,421,bottom_full,38,1,5.258524124606025e-08,210
sym_shared,peak1,369,421,bottom_full,18,0,5.2368358049875885e-08,211
sym_shared,peak1,369,421,bottom_full,20,1,5.1107593912265525e-08,212
sym_shared,peak1,369,421,bottom_full,37,1,4.8491707282816484e-08,213
sym_shared,peak1,369,421,bottom_full,39,0,4.7820218087887805e-08,214
sym_shared,peak1,369,421,bottom_full,21,1,4.7679432901578764e-08,215
sym_shared,peak1,369,421,bottom_full,36,1,4.6073712929071384e-08,216
sym_shared,peak1,369,421,bottom_full,22,1,4.55994520030014e-08,217
sym_shared,peak1,369,421,bottom_full,19,0,4.506778659798185e-08,218
sym_shared,peak1,369,421,bottom_full,35,1,4.4651686273889355e-08,219
sym_shared,peak1,369,421,bottom_full,23,1,4.436013427595122e-08,220
sym_shared,peak1,369,421,bottom_full,34,1,4.382152506953129e-08,221
sym_shared,peak1,369,421,bottom_full,24,1,4.363574053767551e-08,222
sym_shared,peak1,369,421,bottom_full,33,1,4.3341487727735845e-08,223
sym_shared,peak1,369,421,bottom_full,25,1,4.322132982068132e-08,224
sym_shared,peak1,369,421,bottom_full,32,1,4.306750450933794e-08,225
sym_shared,peak1,369,421,bottom_full,26,1,4.299094261180246e-08,226
sym_shared,peak1,369,421,bottom_full,31,1,4.291493401213612e-08,227
sym_shared,peak1,369,421,bottom_full,27,1,4.286949916240852e-08,228
sym_shared,peak1,369,421,bottom_full,30,1,4.283572210139885e-08,229
sym_shared,peak1,369,421,bottom_full,28,1,4.281454483588341e-08,230
sym_shared,peak1,369,421,bottom_full,29,1,4.280509182670826e-08,231
sym_shared,peak1,369,421,bottom_full,38,0,4.195718706798142e-08,232
sym_shared,peak1,369,421,bottom_full,20,0,4.052864284512081e-08,233
sym_shared,peak1,369,421,bottom_full,37,0,3.853848090920971e-08,234
sym_shared,peak1,369,421,bottom_full,21,0,3.7749623512665996e-08,235
sym_shared,peak1,369,421,bottom_full,36,0,3.653940853788864e-08,236
sym_shared,peak1,369,421,bottom_full,22,0,3.607684349997155e-08,237
sym_shared,peak1,369,421,bottom_full,35,0,3.537288445389425e-08,238
sym_shared,peak1,369,421,bottom_full,23,0,3.508791937646881e-08,239
sym_shared,peak1,369,421,bottom_full,34,0,3.469578636232399e-08,240
sym_shared,peak1,369,421,bottom_full,24,0,3.451436252702837e-08,241
sym_shared,peak1,369,421,bottom_full,33,0,3.430574178498281e-08,242
sym_shared,peak1,369,421,bottom_full,25,0,3.418881745987202e-08,243
sym_shared,peak1,369,421,bottom_full,32,0,3.408349218545252e-08,244
sym_shared,peak1,369,421,bottom_full,26,0,3.4009359012222416e-08,245
sym_shared,peak1,369,421,bottom_full,31,0,3.395956158464495e-08,246
sym_shared,peak1,369,421,bottom_full,27,0,3.391578400467572e-08,247
sym_shared,peak1,369,421,bottom_full,30,0,3.389470864796523e-08,248
sym_shared,peak1,369,421,bottom_full,28,0,3.3874376427204684e-08,249
sym_shared,peak1,369,421,bottom_full,29,0,3.386868693707435e-08,250
sym_shared,valley,1054,1106,left_full,0,0,0.006991387286112653,1
sym_shared,valley,1054,1106,left_full,0,14,0.006991387286112651,2
sym_shared,valley,1054,1106,left_full,0,1,0.006868997608266786,3
sym_shared,valley,1054,1106,left_full,0,13,0.006868997608266784,4
sym_shared,valley,1054,1106,left_full,0,2,0.0065957981906066675,5
sym_shared,valley,1054,1106,left_full,0,12,0.0065957981906066675,6
sym_shared,valley,1054,1106,left_full,0,3,0.006106235573444664,7
sym_shared,valley,1054,1106,left_full,0,11,0.006106235573444664,8
sym_shared,valley,1054,1106,left_full,0,4,0.0052721018862674374,9
sym_shared,valley,1054,1106,left_full,0,10,0.005272101886267436,10
sym_shared,valley,1054,1106,left_full,1,0,0.004759864003702527,11
sym_shared,valley,1054,1106,left_full,1,14,0.004759864003702527,12
sym_shared,valley,1054,1106,left_full,1,1,0.004698835228218372,13
sym_shared,valley,1054,1106,left_full,1,13,0.0046988352282183714,14
sym_shared,valley,1054,1106,left_full,1,2,0.004566460083198211,15
sym_shared,valley,1054,1106,left_full,1,12,0.004566460083198211,16
sym_shared,valley,1054,1106,left_full,1,3,0.004343136855247339,17
sym_shared,valley,1054,1106,left_full,1,11,0.004343136855247337,18
sym_shared,valley,1054,1106,left_full,1,4,0.004008568006964661,19
sym_shared,valley,1054,1106,left_full,1,10,0.00400856800696466,20
sym_shared,valley,1054,1106,left_full,0,5,0.00382908568813669,21
sym_shared,valley,1054,1106,left_full,0,9,0.0038290856881366894,22
sym_shared,valley,1054,1106,left_full,1,5,0.0035897105214859437,23
sym_shared,valley,1054,1106,left_full,1,9,0.0035897105214859433,24
sym_shared,valley,1054,1106,left_full,2,0,0.0033220137034680303,25
sym_shared,valley,1054,1106,left_full,2,14,0.003322013703468029,26
sym_shared,valley,1054,1106,left_full,2,1,0.0033079124477147837,27
sym_shared,valley,1054,1106,left_full,2,13,0.0033079124477147824,28
sym_shared,valley,1054,1106,left_full,2,2,0.003281178025399195,29
sym_shared,valley,1054,1106,left_full,2,12,0.0032811780253991945,30
sym_shared,valley,1054,1106,left_full,1,6,0.0032752163333702984,31
sym_shared,valley,1054,1106,left_full,1,8,0.003275216333370297,32
sym_shared,valley,1054,1106,left_full,2,3,0.003246783273413279,33
sym_shared,valley,1054,1106,left_full,2,11,0.003246783273413278,34
sym_shared,valley,1054,1106,left_full,0,6,0.0032368502334617364,35
sym_shared,valley,1054,1106,left_full,0,8,0.0032368502334617364,36
sym_shared,valley,1054,1106,left_full,2,5,0.003219401573390375,37
sym_shared,valley,1054,1106,left_full,2,9,0.003219401573390375,38
sym_shared,valley,1054,1106,left_full,2,4,0.0032172976524297236,39
sym_shared,valley,1054,1106,left_full,2,10,0.0032172976524297236,40
sym_shared,valley,1054,1106,left_full,1,7,0.0031697002885434974,41
sym_shared,valley,1054,1106,left_full,2,6,0.0031303536839087385,42
sym_shared,valley,1054,1106,left_full,2,8,0.0031303536839087385,43
sym_shared,valley,1054,1106,left_full,2,7,0.0030905805325312087,44
sym_shared,valley,1054,1106,left_full,0,7,0.0030715658314602614,45
sym_shared,valley,1054,1106,left_full,3,7,0.0029125790846799018,46
sym_shared,valley,1054,1106,left_full,3,6,0.0029030283679383853,47
sym_shared,valley,1054,1106,left_full,3,8,0.0029030283679383853,48
sym_shared,valley,1054,1106,left_full,3,9,0.0028539815451819233,49
sym_shared,valley,1054,1106,left_full,3,5,0.002853981545181923,50
sym_shared,valley,1054,1106,left_full,4,7,0.002684152740347412,51
sym_shared,valley,1054,1106,left_full,3,4,0.0026354916403346683,52
sym_shared,valley,1054,1106,left_full,3,10,0.0026354916403346683,53
sym_shared,valley,1054,1106,left_full,4,6,0.0026340135149827463,54
sym_shared,valley,1054,1106,left_full,4,8,0.002634013514982746,55
sym_shared,valley,1054,1106,left_full,4,5,0.0025254042943445598,56
sym_shared,valley,1054,1106,left_full,4,9,0.0025254042943445598,57
sym_shared,valley,1054,1106,left_full,3,3,0.0024969681777274825,58
sym_shared,valley,1054,1106,left_full,3,11,0.0024969681777274825,59
sym_shared,valley,1054,1106,left_full,3,2,0.0024242664777679676,60
sym_shared,valley,1054,1106,left_full,3,12,0.0024242664777679676,61
sym_shared,valley,1054,1106,left_full,3,1,0.002389821937632543,62
sym_shared,valley,1054,1106,left_full,3,13,0.0023898219376325427,63
sym_shared,valley,1054,1106,left_full,3,0,0.0023763077168484953,64
sym_shared,valley,1054,1106,left_full,3,14,0.002376307716848495,65
sym_shared,valley,1054,1106,left_full,4,4,0.0021348146118985137,66
sym_shared,valley,1054,1106,left_full,4,10,0.0021348146118985137,67
sym_shared,valley,1054,1106,left_full,4,3,0.001923475750528375,68
sym_shared,valley,1054,1106,left_full,4,11,0.0019234757505283747,69
sym_shared,valley,1054,1106,left_full,4,2,0.0018155270576420996,70
sym_shared,valley,1054,1106,left_full,4,12,0.0018155270576420991,71
sym_shared,valley,1054,1106,left_full,4,1,0.0017607936218923613,72
sym_shared,valley,1054,1106,left_full,4,13,0.0017607936218923606,73
sym_shared,valley,1054,1106,left_full,4,0,0.0017375013452835197,74
sym_shared,valley,1054,1106,left_full,4,14,0.0017375013452835192,75
sym_shared,valley,1054,1106,top_full,5,10,0.001504571057931234,1
sym_shared,valley,1054,1106,top_full,5,11,0.0014262933499766888,2
sym_shared,valley,1054,1106,top_full,5,12,0.0013596889344706777,3
sym_shared,valley,1054,1106,top_full,5,13,0.0013167143388960426,4
sym_shared,valley,1054,1106,top_full,5,14,0.0012961609800565214,5
sym_shared,valley,1054,1106,top_full,6,10,0.0011078222346184788,6
sym_shared,valley,1054,1106,top_full,6,11,0.0010718684177412016,7
sym_shared,valley,1054,1106,top_full,6,12,0.001033058255314397,8
sym_shared,valley,1054,1106,top_full,6,13,0.0010039781355875806,9
sym_shared,valley,1054,1106,top_full,6,14,0.0009888903763546476,10
sym_shared,valley,1054,1106,top_full,7,10,0.0008508835038844309,11
sym_shared,valley,1054,1106,top_full,7,11,0.0008295617327852671,12
sym_shared,valley,1054,1106,top_full,7,12,0.0008052888864958514,13
sym_shared,valley,1054,1106,top_full,7,13,0.0007857529922538424,14
sym_shared,valley,1054,1106,top_full,7,14,0.0007751368422496747,15
sym_shared,valley,1054,1106,top_full,8,10,0.0006810505453744842,16
sym_shared,valley,1054,1106,top_full,8,11,0.0006653339009546743,17
sym_shared,valley,1054,1106,top_full,8,12,0.0006483605197040723,18
sym_shared,valley,1054,1106,top_full,8,13,0.0006345212368805592,19
sym_shared,valley,1054,1106,top_full,8,14,0.000626867710582763,20
sym_shared,valley,1054,1106,top_full,54,10,0.0005981979283775691,21
sym_shared,valley,1054,1106,top_full,9,10,0.000567397959426009,22
sym_shared,valley,1054,1106,top_full,9,11,0.0005539390255625631,23
sym_shared,valley,1054,1106,top_full,9,12,0.0005406323594804376,24
sym_shared,valley,1054,1106,top_full,9,13,0.00053002992283464,25
sym_shared,valley,1054,1106,top_full,9,14,0.0005241849079980994,26
sym_shared,valley,1054,1106,top_full,10,10,0.0004906537757890523,27
sym_shared,valley,1054,1106,top_full,54,11,0.0004842090856701601,28
sym_shared,valley,1054,1106,top_full,10,11,0.0004780443089329791,29
sym_shared,valley,1054,1106,top_full,10,12,0.000466567327855783,30
sym_shared,valley,1054,1106,top_full,53,10,0.0004636490109447955,31
sym_shared,valley,1054,1106,top_full,10,13,0.00045776078533103575,32
sym_shared,valley,1054,1106,top_full,10,14,0.0004529773264500109,33
sym_shared,valley,1054,1106,top_full,11,10,0.000438386218209459,34
sym_shared,valley,1054,1106,top_full,11,11,0.0004259653298125136,35
sym_shared,valley,1054,1106,top_full,11,12,0.0004153544874976815,36
sym_shared,valley,1054,1106,top_full,53,11,0.00041358073517790004,37
sym_shared,valley,1054,1106,top_full,11,13,0.00040751366326763637,38
sym_shared,valley,1054,1106,top_full,11,14,0.0004033334674412595,39
sym_shared,valley,1054,1106,top_full,12,10,0.0004024243948451267,40
sym_shared,valley,1054,1106,top_full,12,11,0.000389853317258761,41
sym_shared,valley,1054,1106,top_full,54,12,0.000389493561157333,42
sym_shared,valley,1054,1106,top_full,52,10,0.00038807345521117047,43
sym_shared,valley,1054,1106,top_full,12,12,0.0003795801577933211,44
sym_shared,valley,1054,1106,top_full,13,10,0.0003773440416976414,45
sym_shared,valley,1054,1106,top_full,12,13,0.00037222105069940463,46
sym_shared,valley,1054,1106,top_full,12,14,0.0003683655508208016,47
sym_shared,valley,1054,1106,top_full,13,11,0.0003644376695943125,48
sym_shared,valley,1054,1106,top_full,52,11,0.0003620910206450204,49
sym_shared,valley,1054,1106,top_full,14,10,0.0003595259826920619,50
sym_shared,valley,1054,1106,top_full,53,12,0.0003586488322309922,51
sym_shared,valley,1054,1106,top_full,13,12,0.0003542000875284295,52
sym_shared,valley,1054,1106,top_full,13,13,0.0003470343971378203,53
sym_shared,valley,1054,1106,top_full,15,10,0.0003465502893073593,54
sym_shared,valley,1054,1106,top_full,14,11,0.0003461801286002011,55
sym_shared,valley,1054,1106,top_full,13,14,0.00034333286539037266,56
sym_shared,valley,1054,1106,top_full,51,10,0.00034129373953889795,57
sym_shared,valley,1054,1106,top_full,16,10,0.00033679842793952835,58
sym_shared,valley,1054,1106,top_full,14,12,0.0003358003862977405,59
sym_shared,valley,1054,1106,top_full,15,11,0.00033270805239349685,60
sym_shared,valley,1054,1106,top_full,54,13,0.0003294867266878224,61
sym_shared,valley,1054,1106,top_full,52,12,0.00032944413205840563,62
sym_shared,valley,1054,1106,top_full,17,10,0.0003291888223104815,63
sym_shared,valley,1054,1106,top_full,14,13,0.0003286531289082105,64
sym_shared,valley,1054,1106,top_full,51,11,0.000325753101520046,65
sym_shared,valley,1054,1106,top_full,14,14,0.0003249997678354205,66
sym_shared,valley,1054,1106,top_full,18,10,0.00032299988390543905,67
sym_shared,valley,1054,1106,top_full,16,11,0.00032243375444833205,68
sym_shared,valley,1054,1106,top_full,15,12,0.00032208117000821133,69
sym_shared,valley,1054,1106,top_full,53,13,0.0003179536991614055,70
sym_shared,valley,1054,1106,top_full,19,10,0.0003177511798042862,71
sym_shared,valley,1054,1106,top_full,15,13,0.00031484557408651933,72
sym_shared,valley,1054,1106,top_full,17,11,0.00031429805511583254,73
sym_shared,valley,1054,1106,top_full,20,10,0.0003131235709185693,74
sym_shared,valley,1054,1106,top_full,16,12,0.00031150034091408183,75
sym_shared,valley,1054,1106,top_full,15,14,0.0003111746378237542,76
sym_shared,valley,1054,1106,top_full,50,10,0.00031056320605502675,77
sym_shared,valley,1054,1106,top_full,21,10,0.0003089056003573969,78
sym_shared,valley,1054,1106,top_full,18,11,0.0003075971741785134,79
sym_shared,valley,1054,1106,top_full,51,12,0.00030533483565308247,80
sym_shared,valley,1054,1106,top_full,22,10,0.0003049576045366083,81
sym_shared,valley,1054,1106,top_full,16,13,0.00030411268638166954,82
sym_shared,valley,1054,1106,top_full,17,12,0.0003030293965763573,83
sym_shared,valley,1054,1106,top_full,52,13,0.000302688744553892,84
sym_shared,valley,1054,1106,top_full,19,11,0.00030186579945868763,85
sym_shared,valley,1054,1106,top_full,23,10,0.00030118779376812357,86
sym_shared,valley,1054,1106,top_full,54,14,0.0003010353507997134,87
sym_shared,valley,1054,1106,top_full,16,14,0.0003003840197382949,88
sym_shared,valley,1054,1106,top_full,50,11,0.0003000154284979257,89
sym_shared,valley,1054,1106,top_full,24,10,0.0002975364058158234,90
sym_shared,valley,1054,1106,top_full,53,14,0.0002970745470300197,91
sym_shared,valley,1054,1106,top_full,20,11,0.00029679814098959107,92
sym_shared,valley,1054,1106,top_full,18,12,0.00029598668155946255,93
sym_shared,valley,1054,1106,top_full,17,13,0.00029545457745473383,94
sym_shared,valley,1054,1106,top_full,25,10,0.00029396528832321565,95
sym_shared,valley,1054,1106,top_full,21,11,0.00029219471461926786,96
sym_shared,valley,1054,1106,top_full,17,14,0.00029164505955438404,97
sym_shared,valley,1054,1106,top_full,26,10,0.00029045111536564407,98
sym_shared,valley,1054,1106,top_full,19,12,0.000289923854979729,99
sym_shared,valley,1054,1106,top_full,49,10,0.00028966132461669635,100
sym_shared,valley,1054,1106,top_full,18,13,0.00028820964257801683,101
sym_shared,valley,1054,1106,top_full,52,14,0.0002881381767366117,102
sym_shared,valley,1054,1106,top_full,22,11,0.00028792656190910115,103
sym_shared,valley,1054,1106,top_full,51,13,0.0002876354598127346,104
sym_shared,valley,1054,1106,top_full,27,10,0.0002869810218284201,105
sym_shared,valley,1054,1106,top_full,50,12,0.0002864251572762041,106
sym_shared,valley,1054,1106,top_full,20,12,0.00028454879582232224,107
sym_shared,valley,1054,1106,top_full,18,14,0.00028430799504542006,108
sym_shared,valley,1054,1106,top_full,23,11,0.00028391128039615565,109
sym_shared,valley,1054,1106,top_full,28,10,0.00028354983495288517,110
sym_shared,valley,1054,1106,top_full,19,13,0.0002819443200596613,111
sym_shared,valley,1054,1106,top_full,49,11,0.0002816192455192988,112
sym_shared,valley,1054,1106,top_full,29,10,0.00028015835450046086,113
sym_shared,valley,1054,1106,top_full,24,11,0.0002800970433140654,114
sym_shared,valley,1054,1106,top_full,21,12,0.0002796733927908883,115
sym_shared,valley,1054,1106,top_full,19,14,0.00027794786178804296,116
sym_shared,valley,1054,1106,top_full,51,14,0.00027764413847360656,117
sym_shared,valley,1054,1106,top_full,30,10,0.00027681232166596945,118
sym_shared,valley,1054,1106,top_full,25,11,0.0002764520138543803,119
sym_shared,valley,1054,1106,top_full,20,13,0.00027637787711152367,120
sym_shared,valley,1054,1106,top_full,48,10,0.0002752001996129198,121
sym_shared,valley,1054,1106,top_full,22,12,0.000275178290864248,122
sym_shared,valley,1054,1106,top_full,50,13,0.0002743954593717091,123
sym_shared,valley,1054,1106,top_full,31,10,0.0002735218493291425,124
