t,f_any,f_m1_first,f_m2_first,survival
972,0.00014958773640288674,8.797719243705117e-05,6.161054396583557e-05,0.8140974454090157
973,0.00014950447982600674,8.790317447824866e-05,6.160130534775806e-05,0.8139479409291898
974,0.00014942135897278,8.782932796375524e-05,6.159203100902476e-05,0.813798519570217
975,0.00014933837358442322,8.775565240814761e-05,6.15827211762756e-05,0.8136491811966327
976,0.00014925552340246627,8.768214732750009e-05,6.157337607496619e-05,0.8134999256732302
977,0.00014917280816875356,8.760881223937963e-05,6.156399592937393e-05,0.8133507528650614
978,0.0001490902276254454,8.753564666284114e-05,6.155458096260425e-05,0.813201662637436
979,0.00014900778151501917,8.746265011842257e-05,6.15451313965966e-05,0.813052654855921
980,0.00014892546958027094,8.738982212814029e-05,6.153564745213065e-05,0.8129037293863408
981,0.00014884329156431638,8.731716221548419e-05,6.15261293488322e-05,0.8127548860947765
982,0.0001487612472105923,8.7244669905413e-05,6.151657730517931e-05,0.8126061248475659
983,0.00014867933626285776,8.717234472434954e-05,6.150699153850823e-05,0.8124574455113032
984,0.00014859755846519538,8.7100186200176e-05,6.149737226501939e-05,0.812308847952838
985,0.00014851591356201247,8.702819386222923e-05,6.148771969978324e-05,0.8121603320392761
986,0.0001484344012980423,8.695636724129606e-05,6.147803405674624e-05,0.812011897637978
987,0.0001483530214183454,8.688470586960866e-05,6.146831554873672e-05,0.8118635446165596
988,0.00014827177366831036,8.681320928083975e-05,6.145856438747062e-05,0.8117152728428914
989,0.0001481906577936555,8.67418770100981e-05,6.144878078355741e-05,0.8115670821850978
990,0.0001481096735404296,8.667070859392382e-05,6.143896494650576e-05,0.8114189725115573
991,0.0001480288206550131,8.659970357028373e-05,6.142911708472939e-05,0.8112709436909025
992,0.00014794809888411958,8.652886147856684e-05,6.141923740555274e-05,0.8111229955920183
993,0.00014786750797479616,8.645818185957956e-05,6.140932611521659e-05,0.8109751280840435
994,0.00014778704767442525,8.638766425554143e-05,6.139938341888384e-05,0.8108273410363691
995,0.0001477067177307253,8.631730821008021e-05,6.138940952064509e-05,0.8106796343186384
996,0.00014762651789175185,8.624711326822763e-05,6.137940462352422e-05,0.8105320078007467
997,0.00014754644790589854,8.61770789764146e-05,6.136936892948394e-05,0.8103844613528408
998,0.00014746650752189836,8.610720488246693e-05,6.135930263943143e-05,0.810236994845319
999,0.00014738669648882435,8.60374905356006e-05,6.134920595322377e-05,0.8100896081488302
1000,0.00014730701455609087,8.59679354864174e-05,6.133907906967346e-05,0.8099423011342741
1001,0.00014722746147345428,8.589853928690041e-05,6.132892218655387e-05,0.8097950736728007
1002,0.0001471480369910142,8.582930149040952e-05,6.131873550060469e-05,0.8096479256358098
1003,0.00014706874085921434,8.576022165167704e-05,6.130851920753729e-05,0.8095008568949504
1004,0.00014698957282884332,8.569129932680311e-05,6.12982735020402e-05,0.8093538673221217
1005,0.00014691053265103576,8.562253407325147e-05,6.128799857778429e-05,0.8092069567894706
1006,0.00014683162007727316,8.555392544984489e-05,6.127769462742825e-05,0.8090601251693934
1007,0.00014675283485938463,8.548547301676085e-05,6.12673618426238e-05,0.8089133723345341
1008,0.00014667417674954812,8.541717633552713e-05,6.125700041402099e-05,0.8087666981577846
1009,0.00014659564550029082,8.534903496901743e-05,6.12466105312734e-05,0.8086201025122842
1010,0.00014651724086449044,8.528104848144703e-05,6.12361923830434e-05,0.8084735852714199
1011,0.00014643896259537573,8.521321643836845e-05,6.122574615700729e-05,0.8083271463088245
1012,0.0001463608104465276,8.514553840666708e-05,6.121527203986053e-05,0.808180785498378
1013,0.00014628278417187969,8.507801395455691e-05,6.120477021732276e-05,0.8080345027142062
1014,0.00014620488352571923,8.50106426515762e-05,6.119424087414303e-05,0.8078882978306805
1015,0.000146127108262688,8.49434240685832e-05,6.118368419410479e-05,0.8077421707224178
1016,0.00014604945813778277,8.487635777775182e-05,6.117310036003095e-05,0.80759612126428
1017,0.00014597193290635644,8.480944335256746e-05,6.116248955378897e-05,0.8074501493313737
1018,0.0001458945323241185,8.474268036782269e-05,6.11518519562958e-05,0.8073042547990497
1019,0.00014581725614713594,8.467606839961305e-05,6.114118774752288e-05,0.8071584375429026
1020,0.00014574010413183385,8.460960702533277e-05,6.11304971065011e-05,0.8070126974387708
1021,0.0001456630760349963,8.454329582367063e-05,6.111978021132566e-05,0.8068670343627358
1022,0.00014558617161376677,8.447713437460572e-05,6.110903723916106e-05,0.806721448191122
1023,0.00014550939062564914,8.441112225940325e-05,6.10982683662459e-05,0.8065759388004964
1024,0.00014543273282850822,8.434525906061041e-05,6.10874737678978e-05,0.806430506067668
1025,0.00014535619798057033,8.42795443620522e-05,6.107665361851812e-05,0.8062851498696874
1026,0.00014527978584042415,8.421397774882726e-05,6.106580809159688e-05,0.806139870083847
1027,0.00014520349616702115,8.414855880730376e-05,6.105493735971738e-05,0.80599466658768
1028,0.00014512732871967645,8.408328712511532e-05,6.104404159456112e-05,0.8058495392589604
1029,0.0001450512832580692,8.401816229115681e-05,6.1033120966912394e-05,0.8057044879757024
1030,0.00014497535954224335,8.395318389558032e-05,6.102217564666304e-05,0.8055595126161602
1031,0.0001448995573326082,8.38883515297911e-05,6.101120580281709e-05,0.8054146130588276
1032,0.00014482387638993892,8.382366478644346e-05,6.100021160349546e-05,0.8052697891824376
