t,f_any,f_m1_first,f_m2_first,survival
0,0.0,0.0,0.0,1.0
1,0.0,0.0,0.0,1.0
2,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,1.0000000000000002
4,0.0,0.0,0.0,1.0
5,0.0,0.0,0.0,1.0000000000000002
6,0.0,0.0,0.0,1.0000000000000002
7,2.0971520000000003e-08,2.0971520000000003e-08,0.0,0.9999999790284801
8,1.1744051200000004e-07,1.1744051200000004e-07,0.0,0.9999998615879684
9,3.7956773478400013e-07,3.7956773478400013e-07,0.0,0.9999994820202336
10,9.290014261248006e-07,9.290014261248006e-07,0.0,0.9999985530188076
11,1.9124082498863114e-06,1.9124082498863114e-06,0.0,0.9999966406105577
12,3.4948653331460934e-06,3.4948653331460934e-06,0.0,0.9999931457452247
13,5.853920232579955e-06,5.853920232579955e-06,0.0,0.999987291824992
14,9.174381411475776e-06,9.174381411475776e-06,0.0,0.9999781174435806
15,1.3643635555265684e-05,1.3643635555265684e-05,0.0,0.9999644738080254
16,1.9447284237873983e-05,1.944728423787393e-05,5.533864427520014e-20,0.9999450265237875
17,2.6764989676772764e-05,2.6764989676772056e-05,7.083346467225617e-19,0.9999182615341109
18,3.576652518412946e-05,3.576652518412463e-05,4.823758944180645e-18,0.9998824950089268
19,4.660810028361579e-05,4.6608100283592565e-05,2.322204305815246e-17,0.9998358869086434
20,5.942906455587716e-05,5.942906455578853e-05,8.863190229621899e-17,0.9997764578440874
21,7.434909457453176e-05,7.434909457424648e-05,2.8528273625817563e-16,0.999702108749513
22,9.146594634465812e-05,9.146594634385349e-05,8.046280648353773e-16,0.9996106428031684
23,0.00011085382269029262,0.00011085382268825185,2.0407714462236636e-15,0.9994997889804782
24,0.00013256236973080692,0.0001325623697260653,4.7416147908874355e-15,0.9993672266107474
25,0.00015661628458624112,0.00015661628457600807,1.0233048452213283e-14,0.9992106103261612
26,0.00018301549076476294,0.0001830154907440297,2.0733251844578358e-14,0.9990275948353964
27,0.00021173581935567682,0.00021173581931590468,3.9772153048453384e-14,0.9988158590160411
28,0.00024273012294624856,0.00024273012287352126,7.272729783854618e-14,0.9985731288930946
29,0.0002759297441541205,0.0002759297440266385,1.274820011243228e-13,0.9982971991489407
30,0.00031124626056879706,0.000311246260353592,2.1520506791417322e-13,0.997985952888372
31,0.00034857343143692495,0.0003485734310856809,3.512440677685556e-13,0.9976373794569351
32,0.0003877892774335519,0.00038778927687743524,5.561166767980822e-13,0.9972495901795015
33,0.00042875823235023096,0.00042875823149365346,8.56577514612325e-13,0.9968208319471514
34,0.0004713333137246112,0.00047133331243787955,1.2867316980368038e-12,0.9963494986334268
35,0.0005153582677573296,0.0005153582658681681,1.8891614152457776e-12,0.9958341403656696
36,0.0005606696519053866,0.0005606696491893582,2.7160284833026453e-12,0.9952734707137642
37,0.0006070988260422469,0.0006070988222121326,3.8301142521977665e-12,0.994666371887722
38,0.0006544738298783954,0.000654473824572637,5.305758397638709e-12,0.9940118980578437
39,0.0007026211303678034,0.0007026211231381434,7.229660028316669e-12,0.9933092769274761
40,0.0007513672280689641,0.0007513672183674561,9.701507952091638e-12,0.9925579096994069
41,0.0008005401159059724,0.0008005401030715607,1.2834411658942002e-11,0.9917573695835011
42,0.0008499705875321152,0.0008499705707770049,1.6755110298676143e-11,0.9909073989959691
43,0.0008994933955961977,0.0008994933739922544,2.1603943346372508e-11,0.9900079056003729
44,0.0009489482627175857,0.0009489482351830122,2.7534573443400342e-11,0.9890589573376554
45,0.0009981807499583153,0.0009981807152448566,3.471345877646656e-11,0.988060776587697
46,0.0010470429891064898,0.0010470429457874108,4.3319079039677505e-11,0.9870137335985907
47,0.0010953942862175457,0.0010953942326766203,5.354092528154031e-11,0.9859183393123732
48,0.0011431016046568627,0.001143101539078593,6.557826958072468e-11,0.9847752377077164
