t,f_any,f_m1_first,f_m2_first,survival
0,0.0,0.0,0.0,1.0
1,0.0,0.0,0.0,1.0
2,0.0075,0.0075,0.0,0.9925
3,0.010875000000000001,0.010875000000000001,0.0,0.9816250000000001
4,0.012037500000000001,0.012037500000000001,0.0,0.9695875000000002
5,0.012058125000000003,0.012058125000000003,0.0,0.9575293750000001
6,0.011528156250000001,0.011528156250000001,0.0,0.9460012187500002
7,0.010767642968750003,0.010767642968750003,0.0,0.9352335757812504
8,0.009944481015625003,0.009944481015625003,0.0,0.9252890947656255
9,0.009142251703125005,0.009142251703125005,0.0,0.9161468430625003
10,0.008398641834082033,0.008398641834082033,0.0,0.9077482012284184
11,0.007727026642846683,0.007727026642846683,0.0,0.900021174585572
12,0.007128456980470707,0.007128456980470707,0.0,0.8928927176051011
13,0.006598208665822063,0.006598208665822063,0.0,0.8862945089392791
14,0.006129274059647052,0.006129274059647052,0.0,0.8801652348796322
15,0.0057141526504472,0.0057141526504472,0.0,0.8744510822291849
16,0.005345709859209975,0.005345709859209975,9.459558105468757e-20,0.869105372369975
17,0.005017536898092551,0.00501753689809255,1.2476474890136728e-18,0.8640878354718824
18,0.004724052732459833,0.004724052732459824,8.758868436002206e-18,0.8593637827394227
19,0.004460480435553293,0.00446048043555325,4.348724325612389e-17,0.8549033023038696
20,0.004222768996417994,0.004222768996417823,1.71250886799273e-16,0.8506805333074514
21,0.004007497516025446,0.004007497516024877,5.689500153612118e-16,0.8466730357914262
22,0.0038117799733456983,0.003811779973344041,1.6569775011975634e-15,0.8428612558180805
23,0.00363317864685886,0.0036331786468545187,4.341082761301484e-15,0.8392280771712217
24,0.0034696290082466795,0.0034696290082362573,1.042231727201391e-14,0.8357584481629751
25,0.0033193762915918992,0.003319376291568649,2.324995822375788e-14,0.8324390718713833
26,0.0031809227598749504,0.0031809227598262424,4.870811993174388e-14,0.8292581491115083
27,0.00305298425840293,0.003052984258306289,9.66408013988609e-14,0.8262051648531054
28,0.0029344545864035745,0.0029344545862207434,1.8283114622022318e-13,0.8232707102667017
29,0.0028243763305843546,0.0028243763302526967,3.316576707194564e-13,0.8204463339361177
30,0.002721916981648965,0.0027219169810694123,5.795523930196029e-13,0.8177244169544686
31,0.0026263493433327447,0.002626349342353362,9.793827422871767e-13,0.8150980676111359
32,0.0025370354189023798,0.002537035417296509,1.6058707531785206e-12,0.8125610321922335
33,0.002453413112765047,0.0024534131102028974,2.5621495816393225e-12,0.8101076190794686
34,0.0023749852129126793,0.00237498520892514,3.987539314573554e-12,0.8077326338665559
35,0.0023013102249625893,0.0023013102188959873,6.066602104243911e-12,0.8054313236415933
36,0.002231994713499349,0.0022319947044598374,9.03951170831197e-12,0.8031993289280941
37,0.002166686874534983,0.0021666868613212376,1.321374551651214e-11,0.8010326420535592
38,0.0021050711172534353,0.0021050710982763563,1.8977079081996788e-11,0.7989275709363057
39,0.002046863476468772,0.002046863449656937,2.681183501250466e-11,0.796880707459837
40,0.0019918077116455207,0.00199180767433521,3.73103107102307e-11,0.7948888997481915
41,0.0019396719757315487,0.0019396719245402651,5.1191283677203995e-11,0.7929492277724601
42,0.0018902459589059295,0.00189024588958846,6.93174696016429e-11,0.791058981813554
43,0.0018433384298116727,0.001843338337097885,9.271378775299622e-11,0.7892156433837425
44,0.0017987751108460694,0.0017987749882597986,1.2258627074400255e-10,0.7874168682728966
45,0.0017563968353433912,0.0017563966750019494,1.6034144173637095e-10,0.785660471437553
46,0.0017160579435740628,0.001716057735968091,2.0760597181419248e-10,0.7839444134939791
47,0.0016776248818474238,0.0016776246156010003,2.6624642355160663e-10,0.7822667886121317
48,0.0016409749749922375,0.0016409746366033537,3.383888836826913e-10,0.7806258136371396
49,0.0016059953473761155,0.0016059949209378274,4.264382880803882e-10,0.7790198182897634
