t,f_any,f_m1_first,f_m2_first,survival
4652,6.364772386624159e-05,4.631492793152724e-05,1.733279593471434e-05,0.41234654788797037
4653,6.363726510905846e-05,4.6306647614942176e-05,1.7330617494116283e-05,0.4122829106228613
4654,6.362680854838396e-05,4.62983689530106e-05,1.732843959537335e-05,0.412219283814313
4655,6.361635418334951e-05,4.629009194528364e-05,1.732626223806587e-05,0.41215566746012966
4656,6.360590201308724e-05,4.6281816591312676e-05,1.732408542177457e-05,0.4120920615581166
4657,6.359545203672995e-05,4.62735428906494e-05,1.7321909146080548e-05,0.4120284661060799
4658,6.358500425341112e-05,4.626527084284582e-05,1.73197334105653e-05,0.4119648811018265
4659,6.35745586622649e-05,4.625700044745421e-05,1.7317558214810693e-05,0.41190130654316426
4660,6.356411526242615e-05,4.6248731704027156e-05,1.731538355839899e-05,0.41183774242790183
4661,6.355367405303036e-05,4.6240464612117535e-05,1.7313209440912823e-05,0.41177418875384886
4662,6.354323503321371e-05,4.6232199171278497e-05,1.7311035861935218e-05,0.41171064551881564
4663,6.353279820211309e-05,4.622393538106352e-05,1.7308862821049577e-05,0.4116471127206136
4664,6.352236355886602e-05,4.6215673241026334e-05,1.7306690317839685e-05,0.4115835903570547
4665,6.351193110261071e-05,4.620741275072099e-05,1.7304518351889714e-05,0.4115200784259522
4666,6.350150083248603e-05,4.619915390970182e-05,1.7302346922784206e-05,0.41145657692511967
4667,6.349107274763153e-05,4.619089671752345e-05,1.7300176030108093e-05,0.41139308585237205
4668,6.348064684718748e-05,4.618264117374078e-05,1.7298005673446687e-05,0.41132960520552486
4669,6.347022313029472e-05,4.617438727790904e-05,1.729583585238568e-05,0.4112661349823946
4670,6.345980159609483e-05,4.6166135029583684e-05,1.7293666566511146e-05,0.41120267518079856
4671,6.344938224373006e-05,4.6157884428320516e-05,1.7291497815409535e-05,0.4111392257985549
4672,6.343896507234327e-05,4.61496354736756e-05,1.7289329598667674e-05,0.41107578683348256
4673,6.342855008107806e-05,4.6141388165205285e-05,1.728716191587278e-05,0.41101235828340144
4674,6.341813726907867e-05,4.613314250246623e-05,1.7284994766612442e-05,0.4109489401461325
4675,6.340772663548996e-05,4.6124898485015345e-05,1.728282815047462e-05,0.410885532419497
4676,6.339731817945753e-05,4.611665611240986e-05,1.728066206704767e-05,0.41082213510131754
4677,6.338691190012759e-05,4.6108415384207275e-05,1.7278496515920314e-05,0.4107587481894174
4678,6.337650779664704e-05,4.610017629996538e-05,1.7276331496681656e-05,0.41069537168162085
4679,6.336610586816339e-05,4.6091938859242225e-05,1.7274167008921166e-05,0.41063200557575263
4680,6.33557061138249e-05,4.6083703061596184e-05,1.7272003052228717e-05,0.4105686498696389
4681,6.334530853278044e-05,4.607546890658591e-05,1.726983962619453e-05,0.41050530456110607
4682,6.333491312417954e-05,4.606723639377031e-05,1.7267676730409224e-05,0.41044196964798196
4683,6.33245198871724e-05,4.605900552270861e-05,1.7265514364463787e-05,0.4103786451280948
4684,6.331412882090986e-05,4.6050776292960274e-05,1.7263352527949575e-05,0.4103153309992739
4685,6.330373992454343e-05,4.6042548704085095e-05,1.726119122045833e-05,0.4102520272593494
4686,6.329335319722528e-05,4.6034322755643114e-05,1.725903044158217e-05,0.4101887339061522
4687,6.328296863810826e-05,4.602609844719468e-05,1.7256870190913578e-05,0.41012545093751407
4688,6.327258624634583e-05,4.601787577830041e-05,1.7254710468045426e-05,0.4100621783512678
4689,6.326220602109213e-05,4.600965474852119e-05,1.7252551272570944e-05,0.4099989161452467
4690,6.325182796150195e-05,4.60014353574182e-05,1.7250392604083754e-05,0.40993566431728523
4691,6.324145206673074e-05,4.599321760455291e-05,1.7248234462177837e-05,0.4098724228652185
4692,6.323107833593457e-05,4.598500148948703e-05,1.724607684644755e-05,0.40980919178688263
4693,6.322070676827025e-05,4.59767870117826e-05,1.7243919756487637e-05,0.40974597108011435
4694,6.321033736289509e-05,4.59685741710019e-05,1.7241763191893197e-05,0.4096827607427515
4695,6.319997011896723e-05,4.5960362966707506e-05,1.7239607152259718e-05,0.40961956077263256
4696,6.31896050356453e-05,4.5952153398462264e-05,1.7237451637183037e-05,0.4095563711675969
4697,6.317924211208869e-05,4.5943945465829295e-05,1.7235296646259393e-05,0.40949319192548483
4698,6.316888134745739e-05,4.593573916837201e-05,1.7233142179085375e-05,0.40943002304413745
4699,6.315852274091203e-05,4.5927534505654075e-05,1.723098823525795e-05,0.40936686452139653
4700,6.314816629161391e-05,4.5919331477239454e-05,1.722883481437446e-05,0.40930371635510493
4701,6.313781199872499e-05,4.5911130082692374e-05,1.7226681916032614e-05,0.40924057854310625
4702,6.312745986140783e-05,4.5902930321577345e-05,1.722452953983049e-05,0.4091774510832449
4703,6.311710987882566e-05,4.589473219345912e-05,1.7222377685366538e-05,0.40911433397336605
4704,6.310676205014236e-05,4.5886535697902786e-05,1.7220226352239586e-05,0.4090512272113159
4705,6.309641637452246e-05,4.5878340834473644e-05,1.721807554004882e-05,0.40898813079494145
4706,6.308607285113109e-05,4.587014760273729e-05,1.7215925248393795e-05,0.40892504472209035
4707,6.307573147913406e-05,4.586195600225961e-05,1.7213775476874453e-05,0.4088619689906112
4708,6.30653922576978e-05,4.585376603260673e-05,1.721162622509108e-05,0.4087989035983536
4709,6.305505518598943e-05,4.5845577693345084e-05,1.7209477492644342e-05,0.4087358485431676
4710,6.304472026317663e-05,4.583739098404134e-05,1.7207329279135283e-05,0.40867280382290444
4711,6.303438748842777e-05,4.5829205904262476e-05,1.7205181584165295e-05,0.40860976943541605
4712,6.302405686091185e-05,4.5821022453575695e-05,1.7203034407336163e-05,0.4085467453785551
4713,6.301372837979853e-05,4.5812840631548517e-05,1.7200887748250018e-05,0.4084837316501754
4714,6.300340204425805e-05,4.5804660437748697e-05,1.719874160650936e-05,0.40842072824813114
4715,6.299307785346135e-05,4.5796481871744275e-05,1.7196595981717068e-05,0.40835773517027774
4716,6.298275580657992e-05,4.578830493310355e-05,1.7194450873476373e-05,0.4082947524144711
4717,6.297243590278599e-05,4.5780129621395105e-05,1.719230628139089e-05,0.40823177997856835
4718,6.296211814125235e-05,4.577195593618777e-05,1.7190162205064575e-05,0.40816881786042714
