t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
1,0,nan,nan,nan,nan,nan,nan
2,0,nan,nan,nan,nan,nan,nan
3,0,nan,nan,nan,nan,nan,nan
4,0,nan,nan,nan,nan,nan,nan
5,2,nan,nan,nan,nan,nan,nan
6,1,nan,nan,nan,nan,nan,nan
7,3,nan,nan,nan,nan,nan,nan
8,9,nan,nan,nan,nan,nan,nan
9,13,nan,nan,nan,nan,nan,nan
10,17,nan,nan,nan,nan,nan,nan
11,11,nan,nan,nan,nan,nan,nan
12,17,nan,nan,nan,nan,nan,nan
13,21,nan,nan,nan,nan,nan,nan
14,15,nan,nan,nan,nan,nan,nan
15,15,nan,nan,nan,nan,nan,nan
16,25,nan,nan,nan,nan,nan,nan
17,25,nan,nan,nan,nan,nan,nan
18,14,nan,nan,nan,nan,nan,nan
19,30,nan,nan,nan,nan,nan,nan
20,29,nan,nan,nan,nan,nan,nan
21,23,nan,nan,nan,nan,nan,nan
22,17,nan,nan,nan,nan,nan,nan
23,30,nan,nan,nan,nan,nan,nan
24,23,nan,nan,nan,nan,nan,nan
25,33,nan,nan,nan,nan,nan,nan
26,34,nan,nan,nan,nan,nan,nan
27,39,nan,nan,nan,nan,nan,nan
28,49,nan,nan,nan,nan,nan,nan
29,39,nan,nan,nan,nan,nan,nan
30,45,nan,nan,nan,nan,nan,nan
31,42,nan,nan,nan,nan,nan,nan
32,68,0.34498834498834496,0.20202020202020202,0.5687645687645687,0.22921522921522922,0.08624708624708624,0.11577311577311578
33,63,0.3222143364088006,0.19588360539389638,0.5848119233498935,0.21930447125621008,0.09297374024130589,0.10290986515259049
34,61,0.29683377308707126,0.1945910290237467,0.6055408970976254,0.19986807387862796,0.09762532981530343,0.09696569920844327
35,67,0.2771376591873863,0.19163129169193452,0.6240145542753184,0.18435415403274713,0.09884778653729533,0.09278350515463918
36,71,0.25267304445694994,0.19020821609454136,0.6420934158694429,0.16769836803601576,0.1052335396736072,0.08497467642093416
37,80,0.2356919875130073,0.18678459937565037,0.658168574401665,0.1550468262226847,0.10613943808532779,0.08064516129032258
38,106,0.22103732428502182,0.18710615608337372,0.671837130392632,0.14105671352399418,0.1071255453223461,0.07998061076102762
39,108,0.20191431175934366,0.18869644484958978,0.6823154056517776,0.12898814949863263,0.11577028258887875,0.07292616226071102
40,98,0.19273504273504274,0.18888888888888888,0.6876068376068376,0.12350427350427351,0.11965811965811966,0.06923076923076923
41,85,0.18192819685356998,0.18676885841064947,0.6966518757563533,0.11657926583299717,0.12141992739007665,0.0653489310205728
42,129,0.17039848197343455,0.18937381404174572,0.7013282732447818,0.10929791271347249,0.12827324478178367,0.06110056925996205
