window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,2009,0.010045,1.0,0.35390741662518665,0.0,1.0,0.0,0.6460925833748133,0.22946739671478347,0.12444001991040318,0.0,0.6460925833748133,0.0,0.35390741662518665,0.0,1.0,0.0,0.998091454389655,1.0,0.3332941378169428,0.37507834415083846
valley,1753,0.008765,0.9127210496292071,0.3679406731317741,0.08727895037079293,0.9127210496292071,0.0,0.6320593268682259,0.22304620650313747,0.14489446662863661,0.06617227609811752,0.5658870507701084,0.021106674272675412,0.3468339988590987,0.0,1.0,0.0,0.8985895881977515,0.9250475570064605,0.3456770186120255,0.39078186305380025
peak2,5933,0.029665,0.12641159615708747,0.28788134164840723,0.8735884038429125,0.12624304736221137,0.00016854879487611664,0.7121186583515928,0.18186414967132986,0.10601719197707736,0.6340805663239508,0.078038092027642,0.23950783751896174,0.04837350412944547,0.0,1.0,0.0,0.11819660166976124,0.13511007237052303,0.27650019996839825,0.29953699799221445
other,190305,0.951525,0.1373899792438454,0.2920417224980952,0.8626100207561546,0.13675941252200416,0.0006305667218412548,0.7079582775019049,0.18027902577441476,0.1117626967236804,0.6248758571766375,0.08308242032526733,0.2377341635795171,0.054307558918578074,0.017706821480406386,0.9822931785195936,0.0,0.13585056280965854,0.13894403506781602,0.29000298895152793,0.29408885179245986
