family_id,branch_id,evidence_relationship,nx,ny,spacing_x,spacing_y,product_states,initial_distribution,patterned_classification,homogeneous_classification,classification_semantics,patterned_resolved_classification,homogeneous_resolved_classification,patterned_strict_stationary_points,homogeneous_strict_stationary_points,patterned_strict_mode_count,homogeneous_strict_mode_count,patterned_strict_secondary_peak_ratio,homogeneous_strict_secondary_peak_ratio,patterned_peak_early,patterned_peak_late,homogeneous_peak,patterned_R_peak,patterned_R_valley,patterned_separation_widths,contact_safe_resolved_bimodal,patterned_positive_scale_views,homogeneous_positive_scale_views,scale_views,patterned_shape_tail,homogeneous_shape_tail,patterned_tail_at_960,homogeneous_tail_at_960,patterned_post_window_local_maxima,homogeneous_post_window_local_maxima,patterned_late_derivative_audit,homogeneous_late_derivative_audit,patterned_integrated_killing,homogeneous_integrated_killing,integrated_killing_relative_error,matched_homogeneous_rate,product_trapezoidal_matched_homogeneous_rate,product_trapezoidal_patterned_budget,product_trapezoidal_homogeneous_budget,product_trapezoidal_budget_relative_error,product_trapezoidal_homogeneous_classification,product_trapezoidal_homogeneous_resolved_classification,product_trapezoidal_homogeneous_strict_stationary_points,product_trapezoidal_homogeneous_strict_mode_count,product_trapezoidal_homogeneous_strict_secondary_peak_ratio,product_trapezoidal_homogeneous_positive_scale_views,product_trapezoidal_homogeneous_tail_at_960,product_trapezoidal_homogeneous_post_window_local_maxima,product_trapezoidal_homogeneous_late_derivative_audit,continuum_patterned_area_weight,continuum_relative_disk_area,continuum_encounter_tube_volume,continuum_finite_a_matched_rate,far_patch_boundary_clearance,resolution_diagnostics,evidence_grade,strict_secondary_ratio_interval_lower,strict_secondary_ratio_interval_upper,strict_secondary_ratio_interval_margin,classifier_cutoff_sweep
M2D-E,equal_budget_endpoint_amplification,five correlated grid evaluations of one M2D-E endpoint family; not five independent model families,9,5,0.125,0.25,2025,"{'total_mass': 1.0, 'minimum_probability': 0.0, 'support_size': 2, 'first_position_mean': (0.09999999999999998, 0.5), 'second_position_mean': (0.35, 0.5), 'first_position_max_abs_error': 2.7755575615628914e-17, 'second_position_max_abs_error': 0.0, 'first_rms_support_displacement': 0.05000000000000002, 'second_rms_support_displacement': 0.05000000000000002, 'first_max_support_displacement': 0.1, 'second_max_support_displacement': 0.09999999999999998, 'joint_rms_support_displacement': 0.07071067811865477, 'joint_max_support_displacement': 0.1414213562373095, 'contact_mass': 0.0, 'active_sink_mass': 0.0}",shoulder,unimodal,"canonical resolved morphology, not strict stationary-point count",resolved_shoulder,resolved_unimodal,"[{'time': 0.8141622305832422, 'density': 0.20891780905724408, 'f_t': -5.551115123125783e-17, 'f_tt': -0.19463454043305617, 'type': 'maximum'}, {'time': 9.00367575625832, 'density': 0.006212311037858549, 'f_t': -2.7755575615628914e-17, 'f_tt': 0.000741943328511796, 'type': 'minimum'}, {'time': 17.81646114593569, 'density': 0.009264735502843104, 'f_t': 2.42861286636753e-17, 'f_tt': -7.69279650844612e-05, 'type': 'maximum'}]","[{'time': 0.6391800707574746, 'density': 0.40096225540554836, 'f_t': -2.498001805406602e-16, 'f_tt': -0.8851838123408947, 'type': 'maximum'}, {'time': 8.752185049633256, 'density': 0.005296640936954992, 'f_t': 3.469446951953614e-18, 'f_tt': 0.0003796806249834494, 'type': 'minimum'}, {'time': 16.035022843661206, 'density': 0.006625801612860876, 'f_t': 7.806255641895632e-18, 'f_tt': -6.166954456194446e-05, 'type': 'maximum'}]",2,2,0.04434631755258615,0.01652475145362321,1.2000000000000002,17.81646114593569,1.1,,,,False,123,0,155,0.041566619129033595,0.001951787508753868,1.2233438282938845e-10,8.536504797682604e-30,0,0,"{'tail_survival': 1.2233438282938845e-10, 'maximum_sign_change_count': 0, 'maximum_root_times': [], 'mesh_start': 80.0, 'mesh_stop': 960.0, 'mesh_samples': 221, 'mesh_step': 4.0, 'bracketing_quantity': 'alpha exp(T t) T b', 'root_refinement': 'Brent refinement using finite-matrix semigroup first-derivative evaluations within the declared late-audit horizon'}","{'tail_survival': 8.536504797682604e-30, 'maximum_sign_change_count': 0, 'maximum_root_times': [], 'mesh_start': 80.0, 'mesh_stop': 960.0, 'mesh_samples': 221, 'mesh_step': 4.0, 'bracketing_quantity': 'alpha exp(T t) T b', 'root_refinement': 'Brent refinement using finite-matrix semigroup first-derivative evaluations within the declared late-audit horizon'}",138.5,138.50000000000006,4.1042179682893875e-16,1.108,1.840531561461794,0.13525390625,0.13525390625,0.0,unimodal,resolved_unimodal,"[{'time': 0.5122448714167867, 'density': 0.5412311334786857, 'f_t': 4.2327252813834093e-16, 'f_tt': -1.8707448576215064, 'type': 'maximum'}, {'time': 9.555016169011559, 'density': 0.003073947234450634, 'f_t': -2.168404344971009e-18, 'f_tt': 0.0001420667573563796, 'type': 'minimum'}, {'time': 15.321547028393388, 'density': 0.003445691525855685, 'f_t': -8.673617379884035e-19, 'f_tt': -3.186494227511508e-05, 'type': 'maximum'}]",2,0.006366395635278768,0,2.7734180185257246e-30,0,"{'tail_survival': 2.7734180185257246e-30, 'maximum_sign_change_count': 0, 'maximum_root_times': [], 'mesh_start': 80.0, 'mesh_stop': 960.0, 'mesh_samples': 221, 'mesh_step': 4.0, 'bracketing_quantity': 'alpha exp(T t) T b', 'root_refinement': 'Brent refinement using finite-matrix semigroup first-derivative evaluations within the declared late-audit horizon'}",1.9358493931420309,0.05309291584566751,0.04737705417900085,2.169402270805009,0.08000000000000002,"{'interpretation': 'finite-lattice family; not a controlled continuum-SDE refinement', 'reaction_radius_over_spacing_x': 1.04, 'reaction_radius_over_spacing_y': 0.52, 'walker_one': {'cell_peclet_x': 9.0, 'upwind_effective_diffusion_x_ratio': 5.5, 'maximum_boundary_cell_peclet_y': 75.0, 'one_cell_from_centre_peclet_y': 37.5}, 'walker_two': {'cell_peclet_x': 3.125, 'upwind_effective_diffusion_x_ratio': 2.5625, 'maximum_boundary_cell_peclet_y': 234.375, 'one_cell_from_centre_peclet_y': 117.1875}}",verified_contact_safe_secondary_mode_amplification,0.018099049560591177,0.04434631755258615,0.02624726799199497,"{'scope': 'finite recorded cutoff sample; no unsampled continuous-interval classifier-stability claim', 'sample_count': 101, 'cutoffs': [0.018099075807859168, 0.018361547962833756, 0.018624020117808348, 0.018886492272782936, 0.01914896442775753, 0.019411436582732117, 0.019673908737706705, 0.019936380892681297, 0.020198853047655885, 0.020461325202630477, 0.020723797357605066, 0.020986269512579658, 0.021248741667554246, 0.021511213822528838, 0.021773685977503426, 0.022036158132478015, 0.022298630287452607, 0.022561102442427195, 0.022823574597401787, 0.023086046752376375, 0.023348518907350964, 0.023610991062325556, 0.023873463217300144, 0.024135935372274736, 0.024398407527249324, 0.024660879682223913, 0.024923351837198505, 0.025185823992173097, 0.025448296147147685, 0.025710768302122274, 0.025973240457096862, 0.026235712612071454, 0.026498184767046046, 0.026760656922020634, 0.027023129076995223, 0.027285601231969814, 0.027548073386944403, 0.027810545541918995, 0.028073017696893583, 0.02833548985186817, 0.028597962006842764, 0.028860434161817355, 0.029122906316791944, 0.029385378471766532, 0.02964785062674112, 0.029910322781715713, 0.030172794936690304, 0.030435267091664893, 0.03069773924663948, 0.03096021140161407, 0.03122268355658866, 0.031485155711563254, 0.03174762786653784, 0.03201010002151243, 0.03227257217648702, 0.03253504433146161, 0.0327975164864362, 0.03305998864141079, 0.03332246079638538, 0.033584932951359975, 0.03384740510633456, 0.03410987726130915, 0.03437234941628374, 0.03463482157125833, 0.03489729372623292, 0.035159765881207505, 0.0354222380361821, 0.03568471019115669, 0.035947182346131284, 0.03620965450110587, 0.03647212665608046, 0.03673459881105505, 0.03699707096602964, 0.03725954312100423, 0.037522015275978815, 0.03778448743095341, 0.038046959585928, 0.03830943174090259, 0.03857190389587718, 0.03883437605085177, 0.03909684820582636, 0.03935932036080095, 0.039621792515775536, 0.039884264670750125, 0.04014673682572471, 0.04040920898069931, 0.0406716811356739, 0.04093415329064849, 0.04119662544562308, 0.04145909760059767, 0.04172156975557226, 0.041984041910546846, 0.042246514065521434, 0.04250898622049602, 0.04277145837547062, 0.04303393053044521, 0.043296402685419795, 0.04355887484039439, 0.04382134699536898, 0.04408381915034357, 0.044346291305318156], 'expected_classification': {'patterned': 'shoulder', 'homogeneous': 'unimodal', 'homogeneous_product_trapezoidal': 'unimodal'}, 'classifications': {'patterned': ['shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder'], 'homogeneous': ['unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal'], 'homogeneous_product_trapezoidal': ['unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal']}, 'all_sampled_cutoffs_match_expected': True}"
M2D-E,equal_budget_endpoint_amplification,five correlated grid evaluations of one M2D-E endpoint family; not five independent model families,11,7,0.1,0.16666666666666666,5929,"{'total_mass': 1.0, 'minimum_probability': 0.0, 'support_size': 2, 'first_position_mean': (0.1, 0.5), 'second_position_mean': (0.35, 0.5), 'first_position_max_abs_error': 0.0, 'second_position_max_abs_error': 0.0, 'first_rms_support_displacement': 0.0, 'second_rms_support_displacement': 0.04999999999999999, 'first_max_support_displacement': 0.0, 'second_max_support_displacement': 0.050000000000000044, 'joint_rms_support_displacement': 0.04999999999999999, 'joint_max_support_displacement': 0.050000000000000044, 'contact_mass': 0.0, 'active_sink_mass': 0.0}",bimodal,unimodal,"canonical resolved morphology, not strict stationary-point count",resolved_bimodal,resolved_unimodal,"[{'time': 0.9902551267914027, 'density': 0.1814355877112631, 'f_t': -8.382183835919932e-15, 'f_tt': -0.11947014874910078, 'type': 'maximum'}, {'time': 8.49922066198581, 'density': 0.005309033169610048, 'f_t': 3.469446951953614e-18, 'f_tt': 0.0011084070186299366, 'type': 'minimum'}, {'time': 19.51773956495684, 'density': 0.011584760838590887, 'f_t': -4.163336342344337e-17, 'f_tt': -9.253764363825745e-05, 'type': 'maximum'}]","[{'time': 0.6366639924196473, 'density': 0.4184631992294174, 'f_t': 8.326672684688674e-17, 'f_tt': -0.986150071207929, 'type': 'maximum'}, {'time': 8.622577687728496, 'density': 0.0038004601408632302, 'f_t': 0.0, 'f_tt': 0.00046022765350131785, 'type': 'minimum'}, {'time': 17.767413375567454, 'density': 0.0060140627873198375, 'f_t': -1.734723475976807e-18, 'f_tt': -5.739815834904238e-05, 'type': 'maximum'}]",2,2,0.06385054324087121,0.014371784181726098,1.3,19.5,1.1,0.07018362162920565,0.4769747784465412,1.7416267942583732,True,153,0,155,0.025370631133638126,0.001551373867144602,3.294364416874955e-16,7.289474569005713e-32,0,0,"{'tail_survival': 3.294364416874955e-16, 'maximum_sign_change_count': 0, 'maximum_root_times': [], 'mesh_start': 80.0, 'mesh_stop': 960.0, 'mesh_samples': 221, 'mesh_step': 4.0, 'bracketing_quantity': 'alpha exp(T t) T b', 'root_refinement': 'Brent refinement using finite-matrix semigroup first-derivative evaluations within the declared late-audit horizon'}","{'tail_survival': 7.289474569005713e-32, 'maximum_sign_change_count': 0, 'maximum_root_times': [], 'mesh_start': 80.0, 'mesh_stop': 960.0, 'mesh_samples': 221, 'mesh_step': 4.0, 'bracketing_quantity': 'alpha exp(T t) T b', 'root_refinement': 'Brent refinement using finite-matrix semigroup first-derivative evaluations within the declared late-audit horizon'}",369.0,369.0000000000001,3.0809441116969114e-16,1.7004608294930876,2.439669421487604,0.10250000000000001,0.10250000000000002,1.3539305178355567e-16,shoulder,resolved_shoulder,"[{'time': 0.5424252795746936, 'density': 0.5003063210157747, 'f_t': -3.608224830031759e-16, 'f_tt': -1.5649741122121084, 'type': 'maximum'}, {'time': 9.043604791483624, 'density': 0.0027521214937164134, 'f_t': -1.734723475976807e-18, 'f_tt': 0.00027562862943915703, 'type': 'minimum'}, {'time': 17.34947826423508, 'density': 0.003916455664072581, 'f_t': 6.938893903907228e-18, 'f_tt': -3.819108131963844e-05, 'type': 'maximum'}]",2,0.007828115495564756,0,3.638196808542453e-32,0,"{'tail_survival': 3.638196808542453e-32, 'maximum_sign_change_count': 0, 'maximum_root_times': [], 'mesh_start': 80.0, 'mesh_stop': 960.0, 'mesh_samples': 221, 'mesh_step': 4.0, 'bracketing_quantity': 'alpha exp(T t) T b', 'root_refinement': 'Brent refinement using finite-matrix semigroup first-derivative evaluations within the declared late-audit horizon'}",1.9358493931420309,0.05309291584566751,0.04737705417900085,2.169402270805009,0.08000000000000002,"{'interpretation': 'finite-lattice family; not a controlled continuum-SDE refinement', 'reaction_radius_over_spacing_x': 1.3, 'reaction_radius_over_spacing_y': 0.78, 'walker_one': {'cell_peclet_x': 7.199999999999999, 'upwind_effective_diffusion_x_ratio': 4.6, 'maximum_boundary_cell_peclet_y': 50.0, 'one_cell_from_centre_peclet_y': 16.666666666666664}, 'walker_two': {'cell_peclet_x': 2.5, 'upwind_effective_diffusion_x_ratio': 2.25, 'maximum_boundary_cell_peclet_y': 156.25, 'one_cell_from_centre_peclet_y': 52.08333333333333}}",verified_contact_safe_secondary_mode_amplification,0.018099049560591177,0.04434631755258615,0.02624726799199497,"{'scope': 'finite recorded cutoff sample; no unsampled continuous-interval classifier-stability claim', 'sample_count': 101, 'cutoffs': [0.018099075807859168, 0.018361547962833756, 0.018624020117808348, 0.018886492272782936, 0.01914896442775753, 0.019411436582732117, 0.019673908737706705, 0.019936380892681297, 0.020198853047655885, 0.020461325202630477, 0.020723797357605066, 0.020986269512579658, 0.021248741667554246, 0.021511213822528838, 0.021773685977503426, 0.022036158132478015, 0.022298630287452607, 0.022561102442427195, 0.022823574597401787, 0.023086046752376375, 0.023348518907350964, 0.023610991062325556, 0.023873463217300144, 0.024135935372274736, 0.024398407527249324, 0.024660879682223913, 0.024923351837198505, 0.025185823992173097, 0.025448296147147685, 0.025710768302122274, 0.025973240457096862, 0.026235712612071454, 0.026498184767046046, 0.026760656922020634, 0.027023129076995223, 0.027285601231969814, 0.027548073386944403, 0.027810545541918995, 0.028073017696893583, 0.02833548985186817, 0.028597962006842764, 0.028860434161817355, 0.029122906316791944, 0.029385378471766532, 0.02964785062674112, 0.029910322781715713, 0.030172794936690304, 0.030435267091664893, 0.03069773924663948, 0.03096021140161407, 0.03122268355658866, 0.031485155711563254, 0.03174762786653784, 0.03201010002151243, 0.03227257217648702, 0.03253504433146161, 0.0327975164864362, 0.03305998864141079, 0.03332246079638538, 0.033584932951359975, 0.03384740510633456, 0.03410987726130915, 0.03437234941628374, 0.03463482157125833, 0.03489729372623292, 0.035159765881207505, 0.0354222380361821, 0.03568471019115669, 0.035947182346131284, 0.03620965450110587, 0.03647212665608046, 0.03673459881105505, 0.03699707096602964, 0.03725954312100423, 0.037522015275978815, 0.03778448743095341, 0.038046959585928, 0.03830943174090259, 0.03857190389587718, 0.03883437605085177, 0.03909684820582636, 0.03935932036080095, 0.039621792515775536, 0.039884264670750125, 0.04014673682572471, 0.04040920898069931, 0.0406716811356739, 0.04093415329064849, 0.04119662544562308, 0.04145909760059767, 0.04172156975557226, 0.041984041910546846, 0.042246514065521434, 0.04250898622049602, 0.04277145837547062, 0.04303393053044521, 0.043296402685419795, 0.04355887484039439, 0.04382134699536898, 0.04408381915034357, 0.044346291305318156], 'expected_classification': {'patterned': 'bimodal', 'homogeneous': 'unimodal', 'homogeneous_product_trapezoidal': 'shoulder'}, 'classifications': {'patterned': ['bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal', 'bimodal'], 'homogeneous': ['unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal', 'unimodal'], 'homogeneous_product_trapezoidal': ['shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder', 'shoulder']}, 'all_sampled_cutoffs_match_expected': True}"
