case,mode_index,decay_rate,coefficient,coefficient_sign
finite_encounter_supercritical,328,0.5569329706252935,-6.163046093015375,-1
finite_encounter_supercritical,329,0.5574413643249314,4.995034945165197,1
finite_encounter_supercritical,330,0.5578931239244831,39.735895080106694,1
finite_encounter_supercritical,331,0.5600881448456149,79.88378276509688,1
finite_encounter_supercritical,332,0.564160112337713,-237.2910286072229,-1
finite_encounter_supercritical,333,0.5665720165954538,-244.66685430306572,-1
finite_encounter_supercritical,334,0.5686047422906412,11.104275301709535,1
finite_encounter_supercritical,335,0.5707707023361661,140.1173243406658,1
finite_encounter_supercritical,336,0.5725987389493306,-0.2933825658668325,-1
finite_encounter_supercritical,337,0.5753565893889524,11.10668179199557,1
finite_encounter_supercritical,338,0.5754150102977487,118.76731956575485,1
finite_encounter_supercritical,339,0.5758263705217285,70.76592243696543,1
finite_encounter_supercritical,340,0.5767095830512169,223.9990490246789,1
finite_encounter_supercritical,341,0.5801728775831052,-2.2714943759197848,-1
finite_encounter_supercritical,342,0.5812617791086626,79.60252874820006,1
finite_encounter_supercritical,343,0.5831462943327022,-23.574397699607555,-1
finite_encounter_supercritical,344,0.5845691264731837,133.30608334925546,1
finite_encounter_supercritical,345,0.5857616484528255,-580.5021324183482,-1
finite_encounter_supercritical,346,0.5891457427594637,-153.10161560346913,-1
finite_encounter_supercritical,347,0.5924092761500838,-71.50781316718957,-1
finite_encounter_supercritical,348,0.5947921825470232,202.54281680109327,1
finite_encounter_supercritical,349,0.5964002790327069,21.27579189559908,1
finite_encounter_supercritical,350,0.5965888273304965,17.926264252246497,1
finite_encounter_supercritical,351,0.600991338557551,-18.170525605093786,-1
finite_encounter_supercritical,352,0.601689181007528,81.13324826566128,1
finite_encounter_supercritical,353,0.6066914318467532,-123.5740219886254,-1
finite_encounter_supercritical,354,0.6078461503876393,315.9671984376242,1
finite_encounter_supercritical,355,0.6089975643766491,-8.046802843017312,-1
finite_encounter_supercritical,356,0.6114427155333522,-87.70048415822154,-1
finite_encounter_supercritical,357,0.6126126597154865,-33.847683486551745,-1
finite_encounter_supercritical,358,0.6143492958865592,-366.21946292849077,-1
finite_encounter_supercritical,359,0.6152837569377664,-14.178835380697265,-1
finite_encounter_supercritical,360,0.6157000692105686,60.5724748308056,1
finite_encounter_supercritical,361,0.6166288801622336,19.932396135191954,1
finite_encounter_supercritical,362,0.6195628249241166,22.62224543159635,1
finite_encounter_supercritical,363,0.6219216190294704,193.45085280010636,1
finite_encounter_supercritical,364,0.6223747638127177,-94.17840218027288,-1
finite_encounter_supercritical,365,0.6231164373826565,-2.003926119484412,-1
finite_encounter_supercritical,366,0.6267918667096868,5.47367963018052,1
finite_encounter_supercritical,367,0.6286338885239812,674.3822600930157,1
finite_encounter_supercritical,368,0.6297524962244142,75.90998108551936,1
finite_encounter_supercritical,369,0.6310374213114904,-197.56715036434773,-1
finite_encounter_supercritical,370,0.6319071929300273,-29.1470898288485,-1
finite_encounter_supercritical,371,0.6342072081877057,-184.08139088266543,-1
finite_encounter_supercritical,372,0.6358523000215592,-351.6727682354864,-1
finite_encounter_supercritical,373,0.6379750073527432,-369.4877036906387,-1
finite_encounter_supercritical,374,0.641060035572412,346.54611693630955,1
finite_encounter_supercritical,375,0.6452735384649605,197.4016673230346,1
finite_encounter_supercritical,376,0.6477983926074534,9.401972644704992,1
finite_encounter_supercritical,377,0.6480616585517732,7.066910200562993,1
finite_encounter_supercritical,378,0.6507342869269626,473.1701692803302,1
finite_encounter_supercritical,379,0.653878238334793,-94.99945704494206,-1
finite_encounter_supercritical,380,0.655762614399462,-224.1527819132885,-1
finite_encounter_supercritical,381,0.6581100354148535,-85.7295629765196,-1
finite_encounter_supercritical,382,0.6591595717098317,-327.84759132154113,-1
finite_encounter_supercritical,383,0.6636315392086143,106.96422434452157,1
finite_encounter_supercritical,384,0.6663502025765398,-3.4868194077777117,-1
finite_encounter_supercritical,385,0.6665856136869078,-0.161546520481901,-1
finite_encounter_supercritical,386,0.6673520101250789,-3.3256920586656267,-1
finite_encounter_supercritical,387,0.6719764004646214,-24.22640414716653,-1
finite_encounter_supercritical,388,0.6732830594064549,-76.01729162362803,-1
finite_encounter_supercritical,389,0.6762171918722529,-74.2001658092145,-1
finite_encounter_supercritical,390,0.6770666540137449,445.4722228988086,1
finite_encounter_supercritical,391,0.6781092867751057,-23.844807050467743,-1
finite_encounter_supercritical,392,0.6781577113656546,-5.115719173066423,-1
finite_encounter_supercritical,393,0.6790724916778583,-97.99063945068578,-1
finite_encounter_supercritical,394,0.6810525028428864,234.91057455200834,1
finite_encounter_supercritical,395,0.6812308348224831,-146.53301895190532,-1
finite_encounter_supercritical,396,0.6835472210726261,127.97825975484886,1
finite_encounter_supercritical,397,0.6845045747080826,-33.79246858139759,-1
finite_encounter_supercritical,398,0.6890661115163199,-365.25011133075753,-1
finite_encounter_supercritical,399,0.6903858781219799,354.32187880606523,1
finite_encounter_supercritical,400,0.6914473230645377,171.06278112990495,1
finite_encounter_supercritical,401,0.6951499931413886,-314.74673701651665,-1
finite_encounter_supercritical,402,0.6973929688810431,14.951443283742094,1
finite_encounter_supercritical,403,0.6988739191524408,-97.41218729012684,-1
finite_encounter_supercritical,404,0.7024441431046153,141.85183338808807,1
finite_encounter_supercritical,405,0.7034411949759781,25.051932286883375,1
