N,K,beta,window,class,prob,summary_file
270,4,0.01,other,class_C1pJ1p,0.0718526024286858,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N270_K4_beta0.01/N270_K4_beta0.summary.csv
280,4,0.01,other,class_C0J0,0.5852479675012894,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K4_beta0.01/N280_K4_beta0.summary.csv
280,4,0.01,other,class_C0J1p,0.2244601715327885,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K4_beta0.01/N280_K4_beta0.summary.csv
280,4,0.01,other,class_C1pJ0,0.1166699456050704,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K4_beta0.01/N280_K4_beta0.summary.csv
280,4,0.01,other,class_C1pJ1p,0.0736219153608516,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K4_beta0.01/N280_K4_beta0.summary.csv
290,4,0.01,other,class_C0J0,0.581574386185043,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K4_beta0.01/N290_K4_beta0.summary.csv
290,4,0.01,other,class_C0J1p,0.2220207777293366,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K4_beta0.01/N290_K4_beta0.summary.csv
290,4,0.01,other,class_C1pJ0,0.1191316738087896,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K4_beta0.01/N290_K4_beta0.summary.csv
290,4,0.01,other,class_C1pJ1p,0.0772731622768308,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K4_beta0.01/N290_K4_beta0.summary.csv
300,4,0.01,other,class_C0J0,0.5792273206470231,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K4_beta0.01/N300_K4_beta0.summary.csv
300,4,0.01,other,class_C0J1p,0.2208461563035769,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K4_beta0.01/N300_K4_beta0.summary.csv
300,4,0.01,other,class_C1pJ0,0.1226958586686828,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K4_beta0.01/N300_K4_beta0.summary.csv
300,4,0.01,other,class_C1pJ1p,0.077230664380717,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K4_beta0.01/N300_K4_beta0.summary.csv
50,2,0.01,peak1,class_C0J0,0.9055343511450382,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K2_beta0.01/N50_K2_beta0.summary.csv
50,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K2_beta0.01/N50_K2_beta0.summary.csv
50,2,0.01,peak1,class_C1pJ0,0.0944656488549618,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K2_beta0.01/N50_K2_beta0.summary.csv
50,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K2_beta0.01/N50_K2_beta0.summary.csv
60,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K2_beta0.01/N60_K2_beta0.summary.csv
60,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K2_beta0.01/N60_K2_beta0.summary.csv
60,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K2_beta0.01/N60_K2_beta0.summary.csv
60,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K2_beta0.01/N60_K2_beta0.summary.csv
70,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K2_beta0.01/N70_K2_beta0.summary.csv
70,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K2_beta0.01/N70_K2_beta0.summary.csv
70,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K2_beta0.01/N70_K2_beta0.summary.csv
70,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K2_beta0.01/N70_K2_beta0.summary.csv
80,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K2_beta0.01/N80_K2_beta0.summary.csv
80,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K2_beta0.01/N80_K2_beta0.summary.csv
80,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K2_beta0.01/N80_K2_beta0.summary.csv
80,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K2_beta0.01/N80_K2_beta0.summary.csv
90,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K2_beta0.01/N90_K2_beta0.summary.csv
90,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K2_beta0.01/N90_K2_beta0.summary.csv
90,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K2_beta0.01/N90_K2_beta0.summary.csv
90,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K2_beta0.01/N90_K2_beta0.summary.csv
100,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
110,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K2_beta0.01/N110_K2_beta0.summary.csv
110,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K2_beta0.01/N110_K2_beta0.summary.csv
110,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K2_beta0.01/N110_K2_beta0.summary.csv
110,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K2_beta0.01/N110_K2_beta0.summary.csv
120,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K2_beta0.01/N120_K2_beta0.summary.csv
120,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K2_beta0.01/N120_K2_beta0.summary.csv
120,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K2_beta0.01/N120_K2_beta0.summary.csv
120,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K2_beta0.01/N120_K2_beta0.summary.csv
130,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K2_beta0.01/N130_K2_beta0.summary.csv
130,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K2_beta0.01/N130_K2_beta0.summary.csv
130,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K2_beta0.01/N130_K2_beta0.summary.csv
130,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K2_beta0.01/N130_K2_beta0.summary.csv
140,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K2_beta0.01/N140_K2_beta0.summary.csv
140,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K2_beta0.01/N140_K2_beta0.summary.csv
140,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K2_beta0.01/N140_K2_beta0.summary.csv
140,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K2_beta0.01/N140_K2_beta0.summary.csv
150,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K2_beta0.01/N150_K2_beta0.summary.csv
150,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K2_beta0.01/N150_K2_beta0.summary.csv
150,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K2_beta0.01/N150_K2_beta0.summary.csv
150,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K2_beta0.01/N150_K2_beta0.summary.csv
160,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K2_beta0.01/N160_K2_beta0.summary.csv
160,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K2_beta0.01/N160_K2_beta0.summary.csv
160,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K2_beta0.01/N160_K2_beta0.summary.csv
160,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K2_beta0.01/N160_K2_beta0.summary.csv
170,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K2_beta0.01/N170_K2_beta0.summary.csv
170,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K2_beta0.01/N170_K2_beta0.summary.csv
170,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K2_beta0.01/N170_K2_beta0.summary.csv
170,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K2_beta0.01/N170_K2_beta0.summary.csv
180,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K2_beta0.01/N180_K2_beta0.summary.csv
180,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K2_beta0.01/N180_K2_beta0.summary.csv
180,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K2_beta0.01/N180_K2_beta0.summary.csv
180,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K2_beta0.01/N180_K2_beta0.summary.csv
190,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K2_beta0.01/N190_K2_beta0.summary.csv
190,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K2_beta0.01/N190_K2_beta0.summary.csv
190,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K2_beta0.01/N190_K2_beta0.summary.csv
190,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K2_beta0.01/N190_K2_beta0.summary.csv
200,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K2_beta0.01/N200_K2_beta0.summary.csv
200,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K2_beta0.01/N200_K2_beta0.summary.csv
200,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K2_beta0.01/N200_K2_beta0.summary.csv
200,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K2_beta0.01/N200_K2_beta0.summary.csv
210,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K2_beta0.01/N210_K2_beta0.summary.csv
210,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K2_beta0.01/N210_K2_beta0.summary.csv
210,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K2_beta0.01/N210_K2_beta0.summary.csv
210,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K2_beta0.01/N210_K2_beta0.summary.csv
220,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K2_beta0.01/N220_K2_beta0.summary.csv
220,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K2_beta0.01/N220_K2_beta0.summary.csv
220,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K2_beta0.01/N220_K2_beta0.summary.csv
220,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K2_beta0.01/N220_K2_beta0.summary.csv
230,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K2_beta0.01/N230_K2_beta0.summary.csv
230,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K2_beta0.01/N230_K2_beta0.summary.csv
230,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K2_beta0.01/N230_K2_beta0.summary.csv
230,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K2_beta0.01/N230_K2_beta0.summary.csv
240,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K2_beta0.01/N240_K2_beta0.summary.csv
240,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K2_beta0.01/N240_K2_beta0.summary.csv
240,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K2_beta0.01/N240_K2_beta0.summary.csv
240,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N240_K2_beta0.01/N240_K2_beta0.summary.csv
250,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N250_K2_beta0.01/N250_K2_beta0.summary.csv
250,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N250_K2_beta0.01/N250_K2_beta0.summary.csv
250,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N250_K2_beta0.01/N250_K2_beta0.summary.csv
250,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N250_K2_beta0.01/N250_K2_beta0.summary.csv
260,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N260_K2_beta0.01/N260_K2_beta0.summary.csv
260,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N260_K2_beta0.01/N260_K2_beta0.summary.csv
