t,f_total,survival_before,survival_after
78,4.0397517184158297e-03,1.2544335577060003e-01,1.2140360405218421e-01
79,3.9098029155478550e-03,1.2140360405218421e-01,1.1749380113663635e-01
80,3.7840167202731370e-03,1.1749380113663635e-01,1.1370978441636323e-01
81,3.6622619152896492e-03,1.1370978441636323e-01,1.1004752250107357e-01
82,3.5444111577685755e-03,1.1004752250107357e-01,1.0650311134330502e-01
83,3.4303408983793432e-03,1.0650311134330502e-01,1.0307277044492569e-01
84,3.3199312973614219e-03,1.0307277044492569e-01,9.9752839147564248e-02
85,3.2130661384608757e-03,9.9752839147564248e-02,9.6539773009103380e-02
86,3.1096327414267886e-03,9.6539773009103380e-02,9.3430140267676612e-02
87,3.0095218736570623e-03,9.3430140267676612e-02,9.0420618394019547e-02
88,2.9126276614922183e-03,9.0420618394019547e-02,8.7507990732527338e-02
89,2.8188475015776837e-03,8.7507990732527338e-02,8.4689143230949657e-02
90,2.7280819726478067e-03,8.4689143230949657e-02,8.1961061258301868e-02
91,2.6402347480270448e-03,8.1961061258301868e-02,7.9320826510274806e-02
92,2.5552125090940185e-03,7.9320826510274806e-02,7.6765614001180801e-02
93,2.4729248599114025e-03,7.6765614001180801e-02,7.4292689141269394e-02
94,2.3932842431878742e-03,7.4292689141269394e-02,7.1899404898081526e-02
95,2.3162058577067949e-03,7.1899404898081526e-02,6.9583199040374744e-02
96,2.2416075773292214e-03,6.9583199040374744e-02,6.7341591463045525e-02
97,2.1694098716556268e-03,6.7341591463045525e-02,6.5172181591389905e-02
98,2.0995357284108169e-03,6.5172181591389905e-02,6.3072645862979088e-02
99,2.0319105775995316e-03,6.3072645862979088e-02,6.1040735285379552e-02
100,1.9664622174656761e-03,6.1040735285379552e-02,5.9074273067913893e-02
101,1.9031207422757711e-03,5.9074273067913893e-02,5.7171152325638117e-02
102,1.8418184719366649e-03,5.7171152325638117e-02,5.5329333853701465e-02
103,1.7824898834486510e-03,5.5329333853701465e-02,5.3546843970252819e-02
104,1.7250715441875812e-03,5.3546843970252819e-02,5.1821772426065234e-02
105,1.6695020470032414e-03,5.1821772426065234e-02,5.0152270379061996e-02
106,1.6157219471159359e-03,5.0152270379061996e-02,4.8536548431946061e-02
107,1.5636737007888315e-03,4.8536548431946061e-02,4.6972874731157230e-02
108,1.5133016057499529e-03,4.6972874731157230e-02,4.5459573125407285e-02
109,1.4645517433347600e-03,4.5459573125407285e-02,4.3995021382072522e-02
110,1.4173719223178193e-03,4.3995021382072522e-02,4.2577649459754716e-02
111,1.3717116244001851e-03,4.2577649459754716e-02,4.1205937835354527e-02
112,1.3275219513176110e-03,4.1205937835354527e-02,3.9878415884036914e-02
113,1.2847555735335926e-03,3.9878415884036914e-02,3.8593660310503326e-02
114,1.2433666804804447e-03,3.8593660310503326e-02,3.7350293630022888e-02
115,1.2033109323110634e-03,3.7350293630022888e-02,3.6146982697711827e-02
116,1.1645454131237242e-03,3.6146982697711827e-02,3.4982437284588108e-02
117,1.1270285856221484e-03,3.4982437284588108e-02,3.3855408698965958e-02
118,1.0907202471731230e-03,3.3855408698965958e-02,3.2764688451792839e-02
119,1.0555814872241474e-03,3.2764688451792839e-02,3.1709106964568690e-02
120,1.0215746460438954e-03,3.1709106964568690e-02,3.0687532318524793e-02
121,9.8866327474868764e-04,3.0687532318524793e-02,2.9698869043776110e-02
122,9.5681209657865829e-04,2.9698869043776110e-02,2.8742056947197454e-02
123,9.2598696938786724e-04,2.8742056947197454e-02,2.7816069977809586e-02
124,8.9615484931321006e-04,2.7816069977809586e-02,2.6919915128496383e-02
125,8.6728375558765814e-04,2.6919915128496383e-02,2.6052631372908724e-02
126,8.3934273646403264e-04,2.6052631372908724e-02,2.5213288636444696e-02
127,8.1230183621626320e-04,2.5213288636444696e-02,2.4400986800228432e-02
128,7.8613206318580320e-04,2.4400986800228432e-02,2.3614854737042633e-02
129,7.6080535884164827e-04,2.3614854737042633e-02,2.2854049378200986e-02
130,7.3629456782316183e-04,2.2854049378200986e-02,2.2117754810377824e-02
131,7.1257340893568673e-04,2.2117754810377824e-02,2.1405181401442139e-02
132,6.8961644706969723e-04,2.1405181401442139e-02,2.0715564954372441e-02
133,6.6739906601501295e-04,2.0715564954372441e-02,2.0048165888357429e-02
134,6.4589744214236871e-04,2.0048165888357429e-02,1.9402268446215065e-02
135,6.2508851892538692e-04,1.9402268446215065e-02,1.8777179927289681e-02
136,6.0494998227676126e-04,1.8777179927289681e-02,1.8172229945012920e-02
137,5.8546023667318701e-04,1.8172229945012920e-02,1.7586769708339733e-02
138,5.6659838204431824e-04,1.7586769708339733e-02,1.7020171326295415e-02
139,5.4834419140173396e-04,1.7020171326295415e-02,1.6471827134893681e-02
140,5.3067808918461101e-04,1.6471827134893681e-02,1.5941149045709070e-02
141,5.1358113029947806e-04,1.5941149045709070e-02,1.5427567915409595e-02
142,4.9703497983210937e-04,1.5427567915409595e-02,1.4930532935577487e-02
143,4.8102189341026823e-04,1.4930532935577487e-02,1.4449511042167219e-02
144,4.6552469819665483e-04,1.4449511042167219e-02,1.3983986343970564e-02
145,4.5052677449204404e-04,1.3983986343970564e-02,1.3533459569478521e-02
146,4.3601203792920302e-04,1.3533459569478521e-02,1.3097447531549318e-02
147,4.2196492223878191e-04,1.3097447531549318e-02,1.2675482609310538e-02
148,4.0837036256894505e-04,1.2675482609310538e-02,1.2267112246741593e-02
149,3.9521377934107816e-04,1.2267112246741593e-02,1.1871898467400515e-02
150,3.8248106262445358e-04,1.1871898467400515e-02,1.1489417404776062e-02
151,3.7015855701326986e-04,1.1489417404776062e-02,1.1119258847762794e-02
152,3.5823304699000158e-04,1.1119258847762794e-02,1.0761025800772792e-02
153,3.4669174275949637e-04,1.0761025800772792e-02,1.0414334058013296e-02
154,3.3552226653874826e-04,1.0414334058013296e-02,1.0078811791474549e-02
155,3.2471263928774796e-04,1.0078811791474549e-02,9.7540991521868035e-03
156,3.1425126786727365e-04,9.7540991521868035e-03,9.4398478843195303e-03
157,3.0412693260993236e-04,9.4398478843195303e-03,9.1357209517095965e-03
158,2.9432877529119431e-04,9.1357209517095965e-03,8.8413921764184042e-03
159,2.8484628748758506e-04,8.8413921764184042e-03,8.5565458889308200e-03
160,2.7566929930960562e-04,8.5565458889308200e-03,8.2808765896212125e-03
161,2.6678796849734872e-04,8.2808765896212125e-03,8.0140886211238667e-03
162,2.5819276986715936e-04,8.0140886211238667e-03,7.7558958512567071e-03
163,2.4987448509806222e-04,7.7558958512567071e-03,7.5060213661586449e-03
164,2.4182419284703575e-04,7.5060213661586449e-03,7.2641971733116099e-03
165,2.3403325918256251e-04,7.2641971733116099e-03,7.0301639141290484e-03
166,2.2649332832622388e-04,7.0301639141290484e-03,6.8036705858028242e-03
167,2.1919631369243250e-04,6.8036705858028242e-03,6.5844742721103923e-03
168,2.1213438921671417e-04,6.5844742721103923e-03,6.3723398828936795e-03
169,2.0529998096325815e-04,6.3723398828936795e-03,6.1670399019304210e-03
170,1.9868575900275056e-04,6.1670399019304210e-03,5.9683541429276709e-03
171,1.9228462955179565e-04,5.9683541429276709e-03,5.7760695133758748e-03
172,1.8608972736550646e-04,5.7760695133758748e-03,5.5899797860103698e-03
173,1.8009440837511777e-04,5.5899797860103698e-03,5.4098853776352526e-03
174,1.7429224256273559e-04,5.4098853776352526e-03,5.2355931350725176e-03
175,1.6867700706558992e-04,5.2355931350725176e-03,5.0669161280069274e-03
176,1.6324267950240263e-04,5.0669161280069274e-03,4.9036734485045259e-03
177,1.5798343151472122e-04,4.9036734485045259e-03,4.7456900169898040e-03
178,1.5289362251629603e-04,4.7456900169898040e-03,4.5927963944735091e-03
179,1.4796779364380396e-04,4.5927963944735091e-03,4.4448286008297051e-03
180,1.4320066190243481e-04,4.4448286008297051e-03,4.3016279389272707e-03
181,1.3858711450006594e-04,4.3016279389272707e-03,4.1630408244272051e-03
182,1.3412220336395223e-04,4.1630408244272051e-03,4.0289186210632532e-03
183,1.2980113983405425e-04,4.0289186210632532e-03,3.8991174812291990e-03
184,1.2561928952731506e-04,3.8991174812291990e-03,3.7734981917018845e-03
185,1.2157216736738187e-04,3.7734981917018845e-03,3.6519260243345029e-03
186,1.1765543277444224e-04,3.6519260243345029e-03,3.5342705915600604e-03
187,1.1386488501001943e-04,3.5342705915600604e-03,3.4204057065500416e-03
188,1.1019645867173532e-04,3.4204057065500416e-03,3.3102092478783061e-03
189,1.0664621933321054e-04,3.3102092478783061e-03,3.2035630285450960e-03
190,1.0321035932442724e-04,3.2035630285450960e-03,3.1003526692206691e-03
191,9.9885193648029873e-05,3.1003526692206691e-03,3.0004674755726391e-03
192,9.6667156027185598e-05,3.0004674755726391e-03,2.9038003195454537e-03
193,9.3552795080766133e-05,2.9038003195454537e-03,2.8102475244646879e-03
194,9.0538770621750365e-05,2.8102475244646879e-03,2.7197087538429377e-03
195,8.7621850074877698e-05,2.7197087538429377e-03,2.6320869037680600e-03
196,8.4798905009711578e-05,2.6320869037680600e-03,2.5472879987583487e-03
197,8.2066907785394649e-05,2.5472879987583487e-03,2.4652210909729541e-03
198,7.9422928303498158e-05,2.4652210909729541e-03,2.3857981626694562e-03
199,7.6864130865483178e-05,2.3857981626694562e-03,2.3089340318039730e-03
200,7.4387771131403501e-05,2.3089340318039730e-03,2.2345462606725699e-03
201,7.1991193176589250e-05,2.2345462606725699e-03,2.1625550674959806e-03
202,6.9671826643154106e-05,2.1625550674959806e-03,2.0928832408528266e-03
203,6.7427183983272143e-05,2.0928832408528266e-03,2.0254560568695548e-03
204,6.5254857791267198e-05,2.0254560568695548e-03,1.9602011990782877e-03
205,6.3152518221654155e-05,1.9602011990782877e-03,1.8970486808566338e-03
206,6.1117910490362878e-05,1.8970486808566338e-03,1.8359307703662709e-03
207,5.9148852456465121e-05,1.8359307703662709e-03,1.7767819179098057e-03
208,5.7243232281810886e-05,1.7767819179098057e-03,1.7195386856279952e-03
209,5.5399006166064332e-05,1.7195386856279952e-03,1.6641396794619310e-03
210,5.3614196154710156e-05,1.6641396794619310e-03,1.6105254833072209e-03
211,5.1886888017679516e-05,1.6105254833072209e-03,1.5586385952895414e-03
212,5.0215229196320634e-05,1.5586385952895414e-03,1.5084233660932211e-03
213,4.8597426816511912e-05,1.5084233660932211e-03,1.4598259392767090e-03
214,4.7031745765787020e-05,1.4598259392767090e-03,1.4127941935109223e-03
215,4.5516506832409486e-05,1.4127941935109223e-03,1.3672776866785127e-03
216,4.4050084904401089e-05,1.3672776866785127e-03,1.3232276017741120e-03
217,4.2630907226592451e-05,1.3232276017741120e-03,1.2805966945475195e-03
218,4.1257451713826691e-05,1.2805966945475195e-03,1.2393392428336927e-03
219,3.9928245318506890e-05,1.2393392428336927e-03,1.1994109975151860e-03
220,3.8641862450736714e-05,1.1994109975151860e-03,1.1607691350644493e-03
221,3.7396923449359758e-05,1.1607691350644493e-03,1.1233722116150897e-03
222,3.6192093102257791e-05,1.1233722116150897e-03,1.0871801185128320e-03
223,3.5026079214320927e-05,1.0871801185128320e-03,1.0521540392985111e-03
224,3.3897631221553980e-05,1.0521540392985111e-03,1.0182564080769571e-03
225,3.2805538849832425e-05,1.0182564080769571e-03,9.8545086922712487e-04
226,3.1748630816869750e-05,9.8545086922712487e-04,9.5370223841025514e-04
227,3.0725773576003772e-05,9.5370223841025514e-04,9.2297646483425143e-04
228,2.9735870100454854e-05,9.2297646483425143e-04,8.9324059473379661e-04
229,2.8777858706752070e-05,8.9324059473379661e-04,8.6446273602704463e-04
230,2.7850711916065320e-05,8.6446273602704463e-04,8.3661202411097941e-04
231,2.6953435352222345e-05,8.3661202411097941e-04,8.0965858875875713e-04
232,2.6085066675228715e-05,8.0965858875875713e-04,7.8357352208352840e-04
233,2.5244674549146826e-05,7.8357352208352840e-04,7.5832884753438161e-04
234,2.4431357643227215e-05,7.5832884753438161e-04,7.3389748989115440e-04
235,2.3644243665220660e-05,7.3389748989115440e-04,7.1025324622593384e-04
236,2.2882488425834471e-05,7.1025324622593384e-04,6.8737075780009945e-04
237,2.2145274933329411e-05,6.8737075780009945e-04,6.6522548286677009e-04
238,2.1431812517286409e-05,6.6522548286677009e-04,6.4379367034948375e-04
239,2.0741335980603063e-05,6.4379367034948375e-04,6.2305233436888059e-04
240,2.0073104778810691e-05,6.2305233436888059e-04,6.0297922959006995e-04
241,1.9426402225831472e-05,6.0297922959006995e-04,5.8355282736423863e-04
242,1.8800534725324101e-05,5.8355282736423863e-04,5.6475229263891447e-04
243,1.8194831026793386e-05,5.6475229263891447e-04,5.4655746161212117e-04
244,1.7608641505666037e-05,5.4655746161212117e-04,5.2894882010645519e-04
245,1.7041337466560533e-05,5.2894882010645519e-04,5.1190748263989466e-04
246,1.6492310469003724e-05,5.1190748263989466e-04,4.9541517217089096e-04
247,1.5960971674871142e-05,4.9541517217089096e-04,4.7945420049601989e-04
248,1.5446751216851004e-05,4.7945420049601989e-04,4.6400744927916889e-04
249,1.4949097587254648e-05,4.6400744927916889e-04,4.4905835169191421e-04
250,1.4467477046517891e-05,4.4905835169191421e-04,4.3459087464539636e-04
251,1.4001373050758901e-05,4.3459087464539636e-04,4.2058950159463748e-04
252,1.3550285697778649e-05,4.2058950159463748e-04,4.0703921589685887e-04
253,1.3113731190909750e-05,4.0703921589685887e-04,3.9392548470594914e-04
254,1.2691241320138691e-05,3.9392548470594914e-04,3.8123424338581046e-04
255,1.2282362959944947e-05,3.8123424338581046e-04,3.6895188042586553e-04
256,1.1886657583318336e-05,3.6895188042586553e-04,3.5706522284254726e-04
257,1.1503700791433535e-05,3.5706522284254726e-04,3.4556152205111374e-04
258,1.1133081858477170e-05,3.4556152205111374e-04,3.3442844019263658e-04
259,1.0774403291139418e-05,3.3442844019263658e-04,3.2365403690149720e-04
260,1.0427280402297620e-05,3.2365403690149720e-04,3.1322675649919955e-04
261,1.0091340898434661e-05,3.1322675649919955e-04,3.0313541560076491e-04
262,9.7662244803496777e-06,3.0313541560076491e-04,2.9336919112041531e-04
263,9.4515824567327895e-06,2.9336919112041531e-04,2.8391760866368246e-04
264,9.1470773701894354e-06,2.8391760866368246e-04,2.7477053129349306e-04
265,8.8523826353132276e-06,2.7477053129349306e-04,2.6591814865817987e-04
266,8.5671821884191442e-06,2.6591814865817987e-04,2.5735096646976072e-04
267,8.2911701485613821e-06,2.5735096646976072e-04,2.4905979632119934e-04
268,8.0240504894723422e-06,2.4905979632119934e-04,2.4103574583172707e-04
269,7.7655367220708531e-06,2.4103574583172707e-04,2.3327020910965621e-04
270,7.5153515871991517e-06,2.3327020910965621e-04,2.2575485752245709e-04
271,7.2732267582590879e-06,2.2575485752245709e-04,2.1848163076419800e-04
272,7.0389025534285689e-06,2.1848163076419800e-04,2.1144272821076946e-04
273,6.8121276571496599e-06,2.1144272821076946e-04,2.0463060055361980e-04
274,6.5926588505896036e-06,2.0463060055361980e-04,1.9803794170303023e-04
275,6.3802607507856492e-06,1.9803794170303023e-04,1.9165768095224460e-04
276,6.1747055581939879e-06,1.9165768095224460e-04,1.8548297539405063e-04
277,5.9757728123719555e-06,1.8548297539405063e-04,1.7950720258167867e-04
278,5.7832491555315408e-06,1.7950720258167867e-04,1.7372395342614714e-04
279,5.5969281037105655e-06,1.7372395342614714e-04,1.6812702532243660e-04
280,5.4166098253161190e-06,1.6812702532243660e-04,1.6271041549712048e-04
281,5.2421009268027530e-06,1.6271041549712048e-04,1.5746831457031773e-04
282,5.0732142452555523e-06,1.5746831457031773e-04,1.5239510032506219e-04
283,4.9097686476556351e-06,1.5239510032506219e-04,1.4748533167740656e-04
284,4.7515888366127870e-06,1.4748533167740656e-04,1.4273374284079379e-04
285,4.5985051623568829e-06,1.4273374284079379e-04,1.3813523767843691e-04
286,4.4503534407864441e-06,1.3813523767843691e-04,1.3368488423765048e-04
287,4.3069747773791962e-06,1.3368488423765048e-04,1.2937790946027127e-04
288,4.1682153967757607e-06,1.2937790946027127e-04,1.2520969406349552e-04
289,4.0339264778537176e-06,1.2520969406349552e-04,1.2117576758564181e-04
290,3.9039639941151370e-06,1.2117576758564181e-04,1.1727180359152669e-04
291,3.7781885592164137e-06,1.1727180359152669e-04,1.1349361503231028e-04
292,3.6564652774747177e-06,1.1349361503231028e-04,1.0983714975483557e-04
293,3.5386635991907377e-06,1.0983714975483557e-04,1.0629848615564484e-04
294,3.4246571806325372e-06,1.0629848615564484e-04,1.0287382897501231e-04
295,3.3143237485303713e-06,1.0287382897501231e-04,9.9559505226481948e-05
296,3.2075449689371148e-06,9.9559505226481948e-05,9.6351960257544852e-05
297,3.1042063203136672e-06,9.6351960257544852e-05,9.3247753937231192e-05
298,3.0041969707032112e-06,9.3247753937231192e-05,9.0243556966527989e-05
299,2.9074096588625904e-06,9.0243556966527989e-05,8.7336147307665393e-05
300,2.8137405792233217e-06,8.7336147307665393e-05,8.4522406728442092e-05
301,2.7230892705588622e-06,8.4522406728442092e-05,8.1799317457883217e-05
302,2.6353585082387244e-06,8.1799317457883217e-05,7.9163958949644505e-05
303,2.5504541999538751e-06,7.9163958949644505e-05,7.6613504749690646e-05
304,2.4682852848015910e-06,7.6613504749690646e-05,7.4145219464889041e-05
305,2.3887636356215352e-06,7.4145219464889041e-05,7.1756455829267515e-05
306,2.3118039644783068e-06,7.1756455829267515e-05,6.9444651864789206e-05
307,2.2373237311890890e-06,6.9444651864789206e-05,6.7207328133600134e-05
308,2.1652430547983063e-06,6.7207328133600134e-05,6.5042085078801824e-05
309,2.0954846279043232e-06,6.5042085078801824e-05,6.2946600450897516e-05
310,2.0279736337463202e-06,6.2946600450897516e-05,6.0918626817151191e-05
311,1.9626376659624046e-06,6.0918626817151191e-05,5.8955989151188794e-05
312,1.8994066509329104e-06,5.8955989151188794e-05,5.7056582500255893e-05
313,1.8382127726255878e-06,5.7056582500255893e-05,5.5218369727630306e-05
314,1.7789903998620848e-06,5.5218369727630306e-05,5.3439379327768226e-05
315,1.7216760159277106e-06,5.3439379327768226e-05,5.1717703311840508e-05
316,1.6662081504489865e-06,5.1717703311840508e-05,5.0051495161391530e-05
317,1.6125273134659243e-06,5.0051495161391530e-05,4.8438967847925609e-05
318,1.5605759316283197e-06,4.8438967847925609e-05,4.6878391916297302e-05
319,1.5102982864476344e-06,4.6878391916297302e-05,4.5368093629849659e-05
320,1.4616404545382417e-06,4.5368093629849659e-05,4.3906453175311428e-05
321,1.4145502497839381e-06,4.3906453175311428e-05,4.2491902925527488e-05
322,1.3689771673676998e-06,4.2491902925527488e-05,4.1122925758159791e-05
323,1.3248723296046520e-06,4.1122925758159791e-05,3.9798053428555146e-05
324,1.2821884335201592e-06,3.9798053428555146e-05,3.8515864995034983e-05
325,1.2408797001168085e-06,3.8515864995034983e-05,3.7274985294918180e-05
326,1.2009018252758790e-06,3.7274985294918180e-05,3.6074083469642304e-05
327,1.1622119322406354e-06,3.6074083469642304e-05,3.4911871537401674e-05
328,1.1247685256304865e-06,3.4911871537401674e-05,3.3787103011771185e-05
329,1.0885314469366835e-06,3.3787103011771185e-05,3.2698571564834508e-05
330,1.0534618314518318e-06,3.2698571564834508e-05,3.1645109733382672e-05
331,1.0195220665870202e-06,3.1645109733382672e-05,3.0625587666795657e-05
332,9.8667575153186219e-07,3.0625587666795657e-05,2.9638911915263798e-05
333,9.5488765821418337e-07,2.9638911915263798e-05,2.8684024257049618e-05
334,9.2412369351748689e-07,2.8684024257049618e-05,2.7759900563532129e-05
335,8.9435086271567117e-07,2.7759900563532129e-05,2.6865549700816463e-05
336,8.6553723408578441e-07,2.6865549700816463e-05,2.6000012466730680e-05
337,8.3765190466086502e-07,2.6000012466730680e-05,2.5162360562069819e-05
338,8.1066496708613287e-07,2.5162360562069819e-05,2.4351695594983687e-05
339,7.8454747754298732e-07,2.4351695594983687e-05,2.3567148117440696e-05
340,7.5927142470641116e-07,2.3567148117440696e-05,2.2807876692734292e-05
341,7.3480969970248325e-07,2.2807876692734292e-05,2.2073066993031809e-05
342,7.1113606703378192e-07,2.2073066993031809e-05,2.1361930925998026e-05
343,6.8822513644149501e-07,2.1361930925998026e-05,2.0673705789556532e-05
344,6.6605233567405861e-07,2.0673705789556532e-05,2.0007653453882476e-05
345,6.4459388413311862e-07,2.0007653453882476e-05,1.9363059569749359e-05
346,6.2382676736854983e-07,1.9363059569749359e-05,1.8739232802380805e-05
347,6.0372871239517857e-07,1.8739232802380805e-05,1.8135504089985630e-05
348,5.8427816380473577e-07,1.8135504089985630e-05,1.7551225926180896e-05
349,5.6545426064741843e-07,1.7551225926180896e-05,1.6985771665533478e-05
350,5.4723681405826809e-07,1.6985771665533478e-05,1.6438534851475210e-05
351,5.2960628560436818e-07,1.6438534851475210e-05,1.5908928565870846e-05
352,5.1254376632963612e-07,1.5908928565870846e-05,1.5396384799541209e-05
353,4.9603095647473926e-07,1.5396384799541209e-05,1.4900353843066470e-05
354,4.8005014585037932e-07,1.4900353843066470e-05,1.4420303697216092e-05
355,4.6458419484290039e-07,1.4420303697216092e-05,1.3955719502373194e-05
356,4.4961651603184382e-07,1.3955719502373194e-05,1.3506102986341349e-05
357,4.3513105639973864e-07,1.3506102986341349e-05,1.3070971929941611e-05
358,4.2111228011504513e-07,1.3070971929941611e-05,1.2649859649826569e-05
359,4.0754515186978675e-07,1.2649859649826569e-05,1.2242314497956783e-05
360,3.9441512075399949e-07,1.2242314497956783e-05,1.1847899377202783e-05
361,3.8170810464970365e-07,1.1847899377202783e-05,1.1466191272553080e-05
362,3.6941047512766205e-07,1.1466191272553080e-05,1.1096780797425420e-05
363,3.5750904283072301e-07,1.1096780797425420e-05,1.0739271754594696e-05
364,3.4599104332807515e-07,1.0739271754594696e-05,1.0393280711266623e-05
365,3.3484412342523979e-07,1.0393280711266623e-05,1.0058436587841384e-05
366,3.2405632791512002e-07,1.0058436587841384e-05,9.7343802599262644e-06
367,3.1361608675589561e-07,9.7343802599262644e-06,9.4207641731703697e-06
