t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
40,1.3701729412186102e-02,7.1847386230380786e-04,1.9150905088935158e-03,2.7153436702234430e-03,3.0039133293445703e-03,2.7153436702234439e-03,1.9150905088935160e-03,7.1847386230380786e-04
41,1.3279499251227350e-02,6.9724559661454226e-04,1.8571234968799721e-03,2.6307726093200466e-03,2.9092158455982292e-03,2.6307726093200466e-03,1.8571234968799723e-03,6.9724559661454237e-04
42,1.2867284116355498e-02,6.7637576713439681e-04,1.8003646795612532e-03,2.5483499622327289e-03,2.8171032984987401e-03,2.5483499622327294e-03,1.8003646795612537e-03,6.7637576713439691e-04
43,1.2465329927595806e-02,6.5590300218316196e-04,1.7448780137763360e-03,2.4680991994818118e-03,2.7275694967131853e-03,2.4680991994818118e-03,1.7448780137763365e-03,6.5590300218316196e-04
44,1.2073787471142357e-02,6.3585716670099771e-04,1.6907098161862979e-03,2.3900286446512115e-03,2.6405962160653430e-03,2.3900286446512115e-03,1.6907098161862981e-03,6.3585716670099771e-04
45,1.1692728703170863e-02,6.1626074585914147e-04,1.6378916515377448e-03,2.3141341863004176e-03,2.5561555357762550e-03,2.3141341863004176e-03,1.6378916515377448e-03,6.1626074585914147e-04
46,1.1322160536184227e-02,5.9713002856765570e-04,1.5864427901482944e-03,2.2404015578439533e-03,2.4742117830644189e-03,2.2404015578439537e-03,1.5864427901482944e-03,5.9713002856765570e-04
47,1.0962036484567336e-02,5.7847611775077622e-04,1.5363722956650990e-03,2.1688082530530225e-03,2.3947231516295402e-03,2.1688082530530225e-03,1.5363722956650990e-03,5.7847611775077622e-04
48,1.0612266491226987e-02,5.6030579114787170e-04,1.4876807961386766e-03,2.0993251342099192e-03,2.3176430482340503e-03,2.0993251342099196e-03,1.4876807961386766e-03,5.6030579114787181e-04
49,1.0272725209965276e-02,5.4262223349986244e-04,1.4403619843191568e-03,2.0319177810013450e-03,2.2429212123245474e-03,2.0319177810013450e-03,1.4403619843191568e-03,5.4262223349986244e-04
50,9.9432589776550159e-03,5.2542565833324810e-04,1.3944038867799119e-03,1.9665476207058061e-03,2.1705046460170838e-03,1.9665476207058061e-03,1.3944038867799119e-03,5.2542565833324810e-04
51,9.6236916755012853e-03,5.0871383516894338e-04,1.3497899359452181e-03,1.9031728738880275e-03,2.1003383854969067e-03,1.9031728738880275e-03,1.3497899359452181e-03,5.0871383516894338e-04
52,9.3138296489145532e-03,4.9248253585800015e-04,1.3064998742757766e-03,1.8417493444705042e-03,2.0323661397059914e-03,1.8417493444705044e-03,1.3064998742757766e-03,4.9248253585800015e-04
53,9.0134658301021398e-03,4.7672591186869752e-04,1.2645105156775290e-03,1.7822310785499638e-03,1.9665308179097588e-03,1.7822310785499641e-03,1.2645105156775290e-03,4.7672591186869747e-04
54,8.7223831858014682e-03,4.6143681270178593e-04,1.2237963855752298e-03,1.7245709125309238e-03,1.9027749641855902e-03,1.7245709125309240e-03,1.2237963855752296e-03,4.6143681270178593e-04
55,8.4403575941019975e-03,4.4660705417264945e-04,1.1843302579663392e-03,1.6687209279476283e-03,1.8410411139287625e-03,1.6687209279476287e-03,1.1843302579663392e-03,4.4660705417264945e-04
56,8.1671602385726925e-03,4.3222764404975166e-04,1.1460836050814884e-03,1.6146328276452485e-03,1.7812720850197154e-03,1.6146328276452485e-03,1.1460836050814884e-03,4.3222764404975166e-04
57,7.9025595945306591e-03,4.1828897145726625e-04,1.1090269729691167e-03,1.5622582457122994e-03,1.7234112142532957e-03,1.5622582457122994e-03,1.1090269729691167e-03,4.1828897145726630e-04
58,7.6463230709104251e-03,4.0478096551658848e-04,1.0731302943437092e-03,1.5115490016323454e-03,1.6674025479251394e-03,1.5115490016323454e-03,1.0731302943437092e-03,4.0478096551658854e-04
59,7.3982183615275447e-03,3.9169322789827721e-04,1.0383631483447194e-03,1.4624573074984537e-03,1.6131909940446441e-03,1.4624573074984537e-03,1.0383631483447196e-03,3.9169322789827727e-04
60,7.1580145513212706e-03,3.7901514326628161e-04,1.0046949754074443e-03,1.4149359357615828e-03,1.5607224424506534e-03,1.4149359357615826e-03,1.0046949754074443e-03,3.7901514326628177e-04
61,6.9254830161922503e-03,3.6673597100516639e-04,9.7209525421333243e-04,1.3689383538246784e-03,1.5099438581058964e-03,1.3689383538246784e-03,9.7209525421333243e-04,3.6673597100516639e-04
62,6.7003981491374955e-03,3.5484492111518802e-04,9.4053364663545071e-04,1.3244188308144959e-03,1.4608033520072275e-03,1.3244188308144957e-03,9.4053364663545071e-04,3.5484492111518802e-04
63,6.4825379403679086e-03,3.4333121672780703e-04,9.0998011569901527e-04,1.2813325210350467e-03,1.4132502334441707e-03,1.2813325210350467e-03,9.0998011569901527e-04,3.4333121672780703e-04
64,6.2716844348387089e-03,3.3218414532526237e-04,8.8040502081449424e-04,1.2396355279065425e-03,1.3672350467461105e-03,1.2396355279065427e-03,8.8040502081449424e-04,3.3218414532526237e-04
65,6.0676240870154163e-03,3.2139310043326165e-04,8.5177919389237177e-04,1.1992849516018513e-03,1.3227095951604470e-03,1.1992849516018513e-03,8.5177919389237177e-04,3.2139310043326165e-04
66,5.8701480296397242e-03,3.1094761528786721e-04,8.2407399939751021e-04,1.1602389230920651e-03,1.2796269540848392e-03,1.1602389230920651e-03,8.2407399939751021e-04,3.1094761528786721e-04
67,5.6790522706676545e-03,3.0083738974955862e-04,7.9726138093281238e-04,1.1224566268896144e-03,1.2379414755236821e-03,1.1224566268896144e-03,7.9726138093281248e-04,3.0083738974955862e-04
68,5.4941378303560700e-03,2.9105231154344738e-04,7.7131389654429890e-04,1.0858983144195150e-03,1.1976087853415478e-03,1.0858983144195150e-03,7.7131389654429890e-04,2.9105231154344738e-04
69,5.3152108286129880e-03,2.8158247273968735e-04,7.4620474460223023e-04,1.0505253096467350e-03,1.1585857746356835e-03,1.0505253096467350e-03,7.4620474460223034e-04,2.8158247273968735e-04
70,5.1420825311509514e-03,2.7241818224800994e-04,7.2190778182657249e-04,1.0163000083317478e-03,1.1208305863382912e-03,1.0163000083317478e-03,7.2190778182657249e-04,2.7241818224801000e-04
71,4.9745693616481462e-03,2.6354997498132410e-04,6.9839753478224411e-04,9.8318587206994374e-04,1.0843025979811213e-03,9.8318587206994374e-04,6.9839753478224400e-04,2.6354997498132410e-04
72,4.8124928859916913e-03,2.5496861824232360e-04,6.7564920596366210e-04,9.5114741808758057e-04,1.0489624014045585e-03,9.5114741808758057e-04,6.7564920596366210e-04,2.5496861824232366e-04
73,4.6556797737208723e-03,2.4666511580135193e-04,6.5363867541356287e-04,9.2015020561222896e-04,1.0147717800665849e-03,9.2015020561222896e-04,6.5363867541356287e-04,2.4666511580135193e-04
74,4.5039617409783047e-03,2.3863071006109237e-04,6.3234249867317321e-04,8.9016081950487919e-04,9.8169368450001489e-04,8.9016081950487930e-04,6.3234249867317321e-04,2.3863071006109237e-04
75,4.3571754785918411e-03,2.3085688264203058e-04,6.1173790173551124e-04,8.6114685173029558e-04,9.4969220637616662e-04,8.6114685173029569e-04,6.1173790173551135e-04,2.3085688264203060e-04
76,4.2151625683303296e-03,2.2333535367040366e-04,5.9180277356748958e-04,8.3307688114877111e-04,9.1873255155700104e-04,8.3307688114877111e-04,5.9180277356748968e-04,2.2333535367040369e-04
77,4.0777693898860290e-03,2.1605808000609662e-04,5.7251565667665533e-04,8.0592045203347522e-04,8.8878101245357458e-04,8.0592045203347511e-04,5.7251565667665544e-04,2.1605808000609667e-04
78,3.9448470207219723e-03,2.0901725261046020e-04,5.5385573612236610e-04,7.7964805165089805e-04,8.5980493995452354e-04,7.7964805165089816e-04,5.5385573612236620e-04,2.0901725261046028e-04
79,3.8162511305721079e-03,2.0220529322228056e-04,5.3580282730686293e-04,7.5423108718557046e-04,8.3177271514267960e-04,7.5423108718557035e-04,5.3580282730686293e-04,2.0220529322228061e-04
80,3.6918418720859676e-03,1.9561485048326288e-04,5.1833736282728190e-04,7.2964186224269863e-04,8.0465372097948055e-04,7.2964186224269874e-04,5.1833736282728190e-04,1.9561485048326290e-04
81,3.5714837688595362e-03,1.8923879563164967e-04,5.0144037862363453e-04,7.0585355312224461e-04,7.7841831410447888e-04,7.0585355312224461e-04,5.0144037862363453e-04,1.8923879563164967e-04
82,3.4550456018828139e-03,1.8307021786336127e-04,4.8509349961889272e-04,6.8284018502414476e-04,7.5303779687001617e-04,6.8284018502414476e-04,4.8509349961889272e-04,1.8307021786336127e-04
83,3.3424002952564176e-03,1.7710241944377846e-04,4.6927892501445864e-04,6.6057660831585663e-04,7.2848438970822993e-04,6.6057660831585685e-04,4.6927892501445875e-04,1.7710241944377846e-04
84,3.2334248018793185e-03,1.7132891063953792e-04,4.5397941337655334e-04,6.3903847496940590e-04,7.0473120390832414e-04,6.3903847496940601e-04,4.5397941337655334e-04,1.7132891063953789e-04
85,3.1279999896831412e-03,1.6574340452809403e-04,4.3917826762563891e-04,6.1820221525489517e-04,6.8175221486588527e-04,6.1820221525489517e-04,4.3917826762563891e-04,1.6574340452809403e-04
86,3.0260105288818584e-03,1.6033981173299038e-04,4.2485932002123941e-04,5.9804501476044976e-04,6.5952223585249959e-04,5.9804501476044976e-04,4.2485932002123930e-04,1.6033981173299032e-04
87,2.9273447806159548e-03,1.5511223512450196e-04,4.1100691721787414e-04,5.7854479179430141e-04,6.3801689234260013e-04,5.7854479179430141e-04,4.1100691721787414e-04,1.5511223512450196e-04
88,2.8318946872947391e-03,1.5005496451832648e-04,3.9760590545379613e-04,5.5968017521274027e-04,6.1721259692501334e-04,5.5968017521274038e-04,3.9760590545379613e-04,1.5005496451832648e-04
89,2.7395556648771645e-03,1.4516247139911262e-04,3.8464161592242799e-04,5.4143048270764672e-04,5.9708652481878927e-04,5.4143048270764672e-04,3.8464161592242810e-04,1.4516247139911262e-04
90,2.6502264972784401e-03,1.4042940369065601e-04,3.7209985036647052e-04,5.2377569957892103e-04,5.7761659000634487e-04,5.2377569957892103e-04,3.7209985036647052e-04,1.4042940369065601e-04
91,2.5638092330452947e-03,1.3585058059041897e-04,3.5996686692632801e-04,5.0669645801014701e-04,5.5878142199150690e-04,5.0669645801014701e-04,3.5996686692632801e-04,1.3585058059041897e-04
92,2.4802090844056241e-03,1.3142098748252309e-04,3.4822936626751673e-04,4.9017401685999367e-04,5.4056034318555738e-04,4.9017401685999367e-04,3.4822936626751673e-04,1.3142098748252309e-04
93,2.3993343287673275e-03,1.2713577094041660e-04,3.3687447800587466e-04,4.7419024197703128e-04,5.2293334692068256e-04,4.7419024197703128e-04,3.3687447800587466e-04,1.2713577094041660e-04
94,2.3210962127153956e-03,1.2299023382795010e-04,3.2588974744450662e-04,4.5872758704163826e-04,5.0588107608720578e-04,4.5872758704163820e-04,3.2588974744450657e-04,1.2299023382795010e-04
95,2.2454088585350030e-03,1.1897983050552560e-04,3.1526312263233141e-04,4.4376907493538185e-04,4.8938480238852567e-04,4.4376907493538185e-04,3.1526312263233141e-04,1.1897983050552558e-04
96,2.1721891732707330e-03,1.1510016214625704e-04,3.0498294175070794e-04,4.2929827963555472e-04,4.7342640620569364e-04,4.2929827963555472e-04,3.0498294175070794e-04,1.1510016214625704e-04
97,2.1013567603175797e-03,1.1134697216563962e-04,2.9503792083181336e-04,4.1529930863034589e-04,4.5798835706198159e-04,4.1529930863034589e-04,2.9503792083181336e-04,1.1134697216563962e-04
98,2.0328338335275408e-03,1.0771614176702729e-04,2.8541714181012657e-04,4.0175678584834735e-04,4.4305369467653835e-04,4.0175678584834730e-04,2.8541714181012657e-04,1.0771614176702729e-04
99,1.9665451338059768e-03,1.0420368560422617e-04,2.7611004090646651e-04,3.8865583509466400e-04,4.2860601059526316e-04,3.8865583509466400e-04,2.7611004090646651e-04,1.0420368560422617e-04
100,1.9024178481641502e-03,1.0080574756168957e-04,2.6710639734247227e-04,3.7598206398476884e-04,4.1462943038628880e-04,3.7598206398476884e-04,2.6710639734247221e-04,1.0080574756168957e-04
101,1.8403815311881929e-03,9.7518596652127225e-05,2.5839632238214738e-04,3.6372154836635765e-04,4.0110859638692824e-04,3.6372154836635770e-04,2.5839632238214738e-04,9.7518596652127225e-05
102,1.7803680288798432e-03,9.4338623030789032e-05,2.4997024869606908e-04,3.5186081721878511e-04,3.8802865098855658e-04,3.5186081721878511e-04,2.4997024869606908e-04,9.4338623030789032e-05
103,1.7223114048205556e-03,9.1262334125235232e-05,2.4181892004304588e-04,3.4038683801916267e-04,3.7537522044566829e-04,3.4038683801916267e-04,2.4181892004304588e-04,9.1262334125235232e-05
104,1.6661478686077157e-03,8.8286350879042999e-05,2.3393338126336807e-04,3.2928700256384220e-04,3.6313439919520937e-04,3.2928700256384220e-04,2.3393338126336807e-04,8.8286350879042999e-05
105,1.6118157065096251e-03,8.5407404107612042e-05,2.2630496857729715e-04,3.1854911323377425e-04,3.5129273467225821e-04,3.1854911323377425e-04,2.2630496857729712e-04,8.5407404107612042e-05
106,1.5592552142844873e-03,8.2622330964002850e-05,2.1892530018206518e-04,3.0816136969209507e-04,3.3983721260816112e-04,3.0816136969209513e-04,2.1892530018206515e-04,8.2622330964002836e-05
107,1.5084086321077151e-03,7.9928071512567065e-05,2.1178626714038189e-04,2.9811235600224147e-04,3.2875524279733396e-04,2.9811235600224158e-04,2.1178626714038189e-04,7.9928071512567065e-05
108,1.4592200815514175e-03,7.7321665407995238e-05,2.0488002455325630e-04,2.8839102815491024e-04,3.1803464531909398e-04,2.8839102815491024e-04,2.0488002455325630e-04,7.7321665407995265e-05
109,1.4116355045598367e-03,7.4800248677310733e-05,1.9819898300982213e-04,2.7898670199224732e-04,3.0766363720107620e-04,2.7898670199224732e-04,1.9819898300982213e-04,7.4800248677310761e-05
110,1.3656026043646833e-03,7.2361050602271133e-05,1.9173580030679277e-04,2.6988904151776990e-04,2.9763081951101559e-04,2.6988904151776990e-04,1.9173580030679277e-04,7.2361050602271133e-05
111,1.3210707882847872e-03,7.0001390699596085e-05,1.8548337343016026e-04,2.6108804758067370e-04,2.8792516486392711e-04,2.6108804758067375e-04,1.8548337343016029e-04,7.0001390699596112e-05
112,1.2779911123551016e-03,6.7718675796418776e-05,1.7943483079177670e-04,2.5257404692336318e-04,2.7853600533198411e-04,2.5257404692336318e-04,1.7943483079177675e-04,6.7718675796418789e-05
113,1.2363162277309020e-03,6.5510397198352904e-05,1.7358352471351515e-04,2.4433768158124247e-04,2.6945302074468078e-04,2.4433768158124247e-04,1.7358352471351517e-04,6.5510397198352918e-05
114,1.1960003288139555e-03,6.3374127947576450e-05,1.6792302415179081e-04,2.3636989862403068e-04,2.6066622736715933e-04,2.3636989862403068e-04,1.6792302415179084e-04,6.3374127947576464e-05
115,1.1569991030484451e-03,6.1307520168353487e-05,1.6244710765532858e-04,2.2866194022809765e-04,2.5216596694488554e-04,2.2866194022809765e-04,1.6244710765532863e-04,6.1307520168353501e-05
116,1.1192696823355450e-03,5.9308302497444921e-05,1.5714975654918298e-04,2.2120533406956434e-04,2.4394289610316046e-04,2.2120533406956434e-04,1.5714975654918298e-04,5.9308302497444928e-05
117,1.0827705960166874e-03,5.7374277596895987e-05,1.5202514833815160e-04,2.1399188402816175e-04,2.3598797609026875e-04,2.1399188402816173e-04,1.5202514833815160e-04,5.7374277596895987e-05
118,1.0474617253767690e-03,5.5503319746730917e-05,1.4706765032286841e-04,2.0701366119210116e-04,2.2829246285336816e-04,2.0701366119210113e-04,1.4706765032286844e-04,5.5503319746730931e-05
119,1.0133042596197589e-03,5.3693372515132824e-05,1.4227181342201257e-04,2.0026299515446576e-04,2.2084789743653652e-04,2.0026299515446576e-04,1.4227181342201257e-04,5.3693372515132831e-05
120,9.8026065327041145e-04,5.1942446503737268e-05,1.3763236619422756e-04,1.9373246559189412e-04,2.1364609669069355e-04,1.9373246559189409e-04,1.3763236619422756e-04,5.1942446503737275e-05
121,9.4829458495704138e-04,5.0248617165722225e-05,1.3314420905350538e-04,1.8741489411658378e-04,2.0667914428541858e-04,1.8741489411658378e-04,1.3314420905350538e-04,5.0248617165722232e-05
122,9.1737091753155142e-04,4.8610022694431807e-05,1.2880240867195280e-04,1.8130333639290144e-04,1.9993938201297933e-04,1.8130333639290144e-04,1.2880240867195282e-04,4.8610022694431814e-05
123,8.8745565948415619e-04,4.7024861980328338e-05,1.2460219256402131e-04,1.7539107451013808e-04,1.9341940137518058e-04,1.7539107451013808e-04,1.2460219256402134e-04,4.7024861980328345e-05
124,8.5851592761146183e-04,4.5491392634124644e-05,1.2053894384644542e-04,1.6967160960319896e-04,1.8711203544392378e-04,1.6967160960319896e-04,1.2053894384644542e-04,4.5491392634124644e-05
125,8.3051991089778574e-04,4.4007929074006219e-05,1.1660819616829686e-04,1.6413865471326421e-04,1.8101035098665129e-04,1.6413865471326419e-04,1.1660819616829686e-04,4.4007929074006226e-05
126,8.0343683557078166e-04,4.2572840674910787e-05,1.1280562880572423e-04,1.5878612788069619e-04,1.7510764084811934e-04,1.5878612788069617e-04,1.1280562880572421e-04,4.2572840674910780e-05
127,7.7723693129361704e-04,4.1184549977890050e-05,1.0912706191610569e-04,1.5360814546270705e-04,1.6939741658021149e-04,1.5360814546270705e-04,1.0912706191610569e-04,4.1184549977890043e-05
128,7.5189139845709704e-04,3.9841530957635924e-05,1.0556845194650053e-04,1.4859901566853038e-04,1.6387340131176337e-04,1.4859901566853038e-04,1.0556845194650052e-04,3.9841530957635911e-05
129,7.2737237653624793e-04,3.8542307346308998e-05,1.0212588719143816e-04,1.4375323230506564e-04,1.5852952285062228e-04,1.4375323230506564e-04,1.0212588719143813e-04,3.8542307346308991e-05
130,7.0365291347697812e-04,3.7285451011863110e-05,9.8795583495234950e-05,1.3906546872618543e-04,1.5335990701041122e-04,1.3906546872618540e-04,9.8795583495234923e-05,3.7285451011863103e-05
131,6.8070693607950210e-04,3.6069580389113746e-05,9.5573880094176669e-05,1.3453057197910780e-04,1.4835887115470574e-04,1.3453057197910780e-04,9.5573880094176655e-05,3.6069580389113739e-05
132,6.5850922134625648e-04,3.4893358961851657e-05,9.2457235594048284e-05,1.3014355714144579e-04,1.4352091795156500e-04,1.3014355714144579e-04,9.2457235594048271e-05,3.4893358961851650e-05
133,6.3703536876305600e-04,3.3755493794354986e-05,8.9442224078634230e-05,1.2589960184274758e-04,1.3884072933158240e-04,1.2589960184274755e-04,8.9442224078634190e-05,3.3755493794354979e-05
134,6.1626177348322441e-04,3.2654734110704283e-05,8.6525531344948660e-05,1.2179404096453844e-04,1.3431316064284159e-04,1.2179404096453844e-04,8.6525531344948647e-05,3.2654734110704269e-05
135,5.9616560038539739e-04,3.1589869920354426e-05,8.3703951261089804e-05,1.1782236151306663e-04,1.2993323499637578e-04,1.1782236151306663e-04,8.3703951261089777e-05,3.1589869920354419e-05
136,5.7672475897662767e-04,3.0559730688466001e-05,8.0974382242741109e-05,1.1398019765914037e-04,1.2569613779593274e-04,1.1398019765914036e-04,8.0974382242741109e-05,3.0559730688466001e-05
137,5.5791787911332739e-04,2.9563184049545699e-05,7.8333823844469407e-05,1.1026332593962380e-04,1.2159721144604955e-04,1.1026332593962380e-04,7.8333823844469407e-05,2.9563184049545699e-05
138,5.3972428751346919e-04,2.8599134562991285e-05,7.5779373462092151e-05,1.0666766061533433e-04,1.1763195023263357e-04,1.0666766061533434e-04,7.5779373462092151e-05,2.8599134562991285e-05
139,5.2212398503431192e-04,2.7666522509181320e-05,7.3308223142505379e-05,1.0318924918025254e-04,1.1379599537043349e-04,1.0318924918025254e-04,7.3308223142505379e-05,2.7666522509181320e-05
140,5.0509762469075337e-04,2.6764322724793070e-05,7.0917656497479641e-05,9.9824268017120621e-05,1.1008513021196670e-04,9.9824268017120621e-05,7.0917656497479628e-05,2.6764322724793070e-05
141,4.8862649039020667e-04,2.5891543476074098e-05,6.8605045718042753e-05,9.6569018194664244e-05,1.0649527561264446e-04,9.6569018194664244e-05,6.8605045718042753e-05,2.5891543476074098e-05
142,4.7269247636068379e-04,2.5047225368833980e-05,6.6367848686177931e-05,9.3419921401826278e-05,1.0302248544700737e-04,9.3419921401826264e-05,6.6367848686177931e-05,2.5047225368833980e-05
