t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
40,1.3015513167152470e-02,4.7496658647710839e-03,4.4795994902000064e-03,2.5217074744395239e-03,9.7099742994042866e-04,2.5302003876194316e-04,3.8338639234431146e-05,2.1842298050526759e-06
41,1.2712888131953809e-02,4.6007865425149791e-03,4.3650212455933314e-03,2.4826850178882726e-03,9.6789922950448013e-04,2.5521966267932477e-04,3.9023055082045745e-05,2.2533786913740999e-06
42,1.2414280965448289e-02,4.4568200839302944e-03,4.2524182945450611e-03,2.4425569923601444e-03,9.6357822204784244e-04,2.5695928094013738e-04,3.9628797811018544e-05,2.3192938137910926e-06
43,1.2119949274682179e-02,4.3176386972445108e-03,4.1418834090809487e-03,2.4015065983609470e-03,9.5812337599241034e-04,2.5825772997452789e-04,4.0157522707898783e-05,2.3819413209350600e-06
44,1.1830102285109674e-02,4.1831058824841954e-03,4.0334871300249531e-03,2.3597012069088920e-03,9.5162085813412271e-04,2.5913469001583565e-04,4.0611210768755098e-05,2.4413067729217889e-06
45,1.1544908294176655e-02,4.0530797120076952e-03,3.9272812324035213e-03,2.3172935886963068e-03,9.4415380964307457e-04,2.5961044227621578e-04,4.0992116337047610e-05,2.4973928127930649e-06
46,1.1264500870698937e-02,3.9274154025908999e-03,3.8233016560278491e-03,2.2744230461284468e-03,9.3580217727363448e-04,2.5970565280574180e-04,4.1302718877441961e-05,2.5502169949218672e-06
47,1.0988984021884312e-02,3.8059673164981059e-03,3.7215709860215405e-03,2.2312164563787601e-03,9.2664259282135091e-04,2.5944118150831973e-04,4.1545678879470844e-05,2.5998097767634045e-06
48,1.0718436510322048e-02,3.6885905032273915e-03,3.6221005544467325e-03,2.1877892329613016e-03,9.1674829450809792e-04,2.5883791468499999e-04,4.1723797817668158e-05,2.6462126758565507e-06
49,1.0452915470695613e-02,3.5751418726365394e-03,3.5248922227310436e-03,2.1442462126879083e-03,9.0618908458471646e-04,2.5791661942198209e-04,4.1839982042965865e-05,2.6894765904569673e-06
50,1.0192459449166618e-02,3.4654810730554665e-03,3.4299398949823021e-03,2.1006824742712351e-03,8.9503131800983994e-04,2.5669781812693931e-04,4.1897210441360642e-05,2.7296602794731017e-06
51,9.9370909663319025e-03,3.3594711340594837e-03,3.3372308042137282e-03,2.0571840942665578e-03,8.8333791759392629e-04,2.5520168153485040e-04,4.1898505668003893e-05,2.7668289953518983e-06
52,9.6868186865403071e-03,3.2569789222309628e-03,3.2467466067449837e-03,2.0138288455212087e-03,8.7116841148877824e-04,2.5344793854618761e-04,4.1846908746076591e-05,2.8010532621088338e-06
53,9.4416392614812602e-03,3.1578754489991093e-03,3.1584643143859883e-03,1.9706868428222548e-03,8.5857898935562068e-04,2.5145580132011902e-04,4.1745456808453275e-05,2.8324077897169765e-06
54,9.2015389037523477e-03,3.0620360621298440e-03,3.0723570892738378e-03,1.9278211399998094e-03,8.4562257396020540e-04,2.4924390411834601e-04,4.1597163754829305e-05,2.8609705154749442e-06
55,8.9664947361044849e-03,2.9693405463232314e-03,2.9883949222690889e-03,1.8852882823528990e-03,8.3234890532288166e-04,2.4683025447722431e-04,4.1405003596474214e-05,2.8868217626886895e-06
56,8.7364759538610288e-03,2.8796731534056269e-03,2.9065452125000245e-03,1.8431388179139608e-03,8.1880463489684735e-04,2.4423219537355473e-04,4.1171896264052662e-05,2.9100435069625243e-06
57,8.5114448312878701e-03,2.7929225785664528e-03,2.8267732628664516e-03,1.8014177707533416e-03,8.0503342756074931e-04,2.4146637714017699e-04,4.0900695660151356e-05,2.9307187405460359e-06
58,8.2913575971907544e-03,2.7089818958128124e-03,2.7490427039892312e-03,1.7601650792431012e-03,7.9107606949449440e-04,2.3854873797909867e-04,4.0594179746537083e-05,2.9489309254795580e-06
59,8.0761652005136471e-03,2.6277484631583464e-03,2.6733158571437413e-03,1.7194160019464888e-03,7.7697058026159234e-04,2.3549449201065625e-04,4.0255042466136971e-05,2.9647635266832790e-06
60,7.8658139830287410e-03,2.5491238059107738e-03,2.5995540450825553e-03,1.6792014935725109e-03,7.6275232764967920e-04,2.3231812388583268e-04,3.9885887310777332e-05,2.9782996166121844e-06
61,7.6602462731963925e-03,2.4730134846819049e-03,2.5277178582829339e-03,1.6395485532310415e-03,7.4845414402508544e-04,2.2903338907437137e-04,3.9489222357430836e-05,2.9896215436250151e-06
62,7.4594009128098821e-03,2.3993269533378121e-03,2.4577673830047772e-03,1.6004805470403074e-03,7.3410644313941600e-04,2.2565331902302726e-04,3.9067456607772423e-05,2.9988106567693161e-06
63,7.2632137260262627e-03,2.3279774109730604e-03,2.3896623965783893e-03,1.5620175069729378e-03,7.1973733648797000e-04,2.2219023045568775e-04,3.8622897477966643e-05,3.0059470802497688e-06
64,7.0716179387380878e-03,2.2588816510803931e-03,2.3233625345285250e-03,1.5241764076769861e-03,7.0537274846329558e-04,2.1865573815988066e-04,3.8157749297596355e-05,3.0111095314103254e-06
65,6.8845445548948083e-03,2.1919599103545108e-03,2.2588274334566548e-03,1.4869714228726121e-03,6.9103652967389319e-04,2.1506077067219128e-04,3.7674112688333686e-05,3.0143751766120690e-06
66,6.7019226952818312e-03,2.1271357189817613e-03,2.1960168530261314e-03,1.4504141628017969e-03,6.7675056790969957e-04,2.1141558833829243e-04,3.7173984704228745e-05,3.0158195199207445e-06
67,6.5236799033647269e-03,2.0643357537989846e-03,2.1348907799076293e-03,1.4145138940962053e-03,6.6253489633393329e-04,2.0772980328168724e-04,3.6659259626262318e-05,3.0155163200250197e-06
68,6.3497424220688358e-03,2.0034896953320335e-03,2.0754095161301302e-03,1.3792777433258177e-03,6.4840779856657489e-04,2.0401240086897969e-04,3.6131730314015111e-05,3.0135375312850790e-06
69,6.1800354447606046e-03,1.9445300894291955e-03,2.0175337539338738e-03,1.3447108853972636e-03,6.3438591039941558e-04,2.0027176230868674e-04,3.5593090026910226e-05,3.0099532652586908e-06
70,6.0144833432015697e-03,1.8873922139720810e-03,1.9612246389257870e-03,1.3108167178848584e-03,6.2048431794742688e-04,1.9651568806548214e-04,3.5044934636466452e-05,3.0048317694672428e-06
71,5.8530098748390113e-03,1.8320139509642875e-03,1.9064438230865818e-03,1.2775970222984896e-03,6.0671665209721692e-04,1.9275142181253576e-04,3.4488765159352503e-05,2.9982394205469899e-06
72,5.6955383714624060e-03,1.7783356641565150e-03,1.8531535089648925e-03,1.2450521132199074e-03,5.9309517916152359e-04,1.8898567468152586e-04,3.3925990548760350e-05,2.9902407292812628e-06
73,5.5419919109786194e-03,1.7263000822577514e-03,1.8013164862115587e-03,1.2131809761721304e-03,5.7963088768991813e-04,1.8522464960319827e-04,3.3357930688734073e-05,2.9808983553284258e-06
74,5.3922934738303155e-03,1.6758521876991869e-03,1.7508961614515681e-03,1.1819813950249569e-03,5.6633357142095691e-04,1.8147406556127740e-04,3.2785819542619232e-05,2.9702731297492553e-06
75,5.2463660853924550e-03,1.6269391108553817e-03,1.7018565823580739e-03,1.1514500696825610e-03,5.5321190839063264e-04,1.7773918160934808e-04,3.2210808412760390e-05,2.9584240836975119e-06
76,5.1041329455238449e-03,1.5795100295816458e-03,1.6541624566788590e-03,1.1215827247464149e-03,5.4027353623678877e-04,1.7402482052426393e-04,3.1633969274001854e-05,2.9454084818705944e-06
77,4.9655175463184237e-03,1.5335160738941291e-03,1.6077791668676973e-03,1.0923742097979181e-03,5.2752512375975433e-04,1.7033539199093318e-04,3.1056298148466333e-05,2.9312818595250149e-06
78,4.8304437789898520e-03,1.4889102355970117e-03,1.5626727808888564e-03,1.0638185918998479e-03,5.1497243881634257e-04,1.6667491523221484e-04,3.0478718493532210e-05,2.9160980620458557e-06
79,4.6988360307287976e-03,1.4456472826471470e-03,1.5188100596904013e-03,1.0359092408737452e-03,5.0262041263801800e-04,1.6304704101433037e-04,2.9902084578933310e-05,2.8999092862222771e-06
80,4.5706192722922076e-03,1.4036836780387813e-03,1.4761584617793103e-03,1.0086389078713524e-03,4.9047320067487196e-04,1.5945507297287137e-04,2.9327184832496888e-05,2.8827661225242671e-06
81,4.4457191370151031e-03,1.3629775029880629e-03,1.4346861452772042e-03,9.8199979772201030e-04,4.7853424007543623e-04,1.5590198821734030e-04,2.8754745137248771e-05,2.8647175978010256e-06
82,4.3240619918760697e-03,1.3234883841978476e-03,1.3943619677885270e-03,9.5598363550426421e-04,4.6680630391864015e-04,1.5239045718338189e-04,2.8185432065477999e-05,2.8458112179302508e-06
83,4.2055750011959145e-03,1.2851774249868404e-03,1.3551554843722231e-03,9.3058172775864251e-04,4.5529155231866419e-04,1.4892286271160637e-04,2.7619856037896707e-05,2.8260930100418508e-06
84,4.0901861835035969e-03,1.2480071400726832e-03,1.3170369438724949e-03,9.0578501872946111e-04,4.4399158052633070e-04,1.4550131834032380e-04,2.7058574398282160e-05,2.8056075640206504e-06
85,3.9778244620633490e-03,1.2119413938056105e-03,1.2799772838332961e-03,8.8158414199644567e-04,4.3290746415221970e-04,1.4212768580674224e-04,2.6502094395972529e-05,2.7843980730619910e-06
86,3.8684197095212049e-03,1.1769453416572780e-03,1.2439481241942483e-03,8.5796946783176051e-04,4.2203980163712135e-04,1.3880359175735322e-04,2.5950876070331077e-05,2.7625063731129742e-06
87,3.7619027870969251e-03,1.1429853747780090e-03,1.2089217599420626e-03,8.3493114659459553e-04,4.1138875409489905e-04,1.3553044367345998e-04,2.5405335032817717e-05,2.7399729810817304e-06
88,3.6582055787182468e-03,1.1100290674446616e-03,1.1748711528708877e-03,8.1245914845362404e-04,4.0095408265150697e-04,1.3230944502219357e-04,2.4865845143634089e-05,2.7168371317385455e-06
89,3.5572610204679046e-03,1.0780451272304401e-03,1.1417699225868699e-03,7.9054329970733880e-04,3.9073518340191607e-04,1.2914160964701515e-04,2.4332741081057520e-05,2.6931368132670120e-06
90,3.4590031256895772e-03,1.0470033477370535e-03,1.1095923368762883e-03,7.6917331595334243e-04,3.8073112010417285e-04,1.2602777541469927e-04,2.3806320802569658e-05,2.6689088014514428e-06
91,3.3633670060765420e-03,1.0168745637385668e-03,1.0783133015426051e-03,7.4833883234006241e-04,3.7094065472685042e-04,1.2296861713821493e-04,2.3286847897732989e-05,2.6441886925094531e-06
92,3.2702888890461363e-03,9.8763060859499143e-04,1.0479083498054205e-03,7.2802943111795410e-04,3.6136227596284323e-04,1.1996465879684102e-04,2.2774553833489207e-05,2.6190109345966046e-06
93,3.1797061316838709e-03,9.5924427380206538e-04,1.0183536313434238e-03,7.0823466669198436e-04,3.5199422581888459e-04,1.1701628507632862e-04,2.2269640093160594e-05,2.5934088580239433e-06
94,3.0915572315231049e-03,9.3168927055173594e-04,9.8962590105380302e-04,6.8894408836296650e-04,3.4283452438639545e-04,1.1412375225302110e-04,2.1772280210942819e-05,2.5674147042398066e-06
95,3.0057818344093891e-03,9.0494019318555611e-04,9.6170250759205459e-04,6.7014726093207971e-04,3.3388099289536347e-04,1.1128719844660453e-04,2.1282621704095950e-05,2.5410596536348637e-06
96,2.9223207396828817e-03,8.7897248443050840e-04,9.3456138174859236e-04,6.5183378333056956e-04,3.2513127514895461e-04,1.0850665326664146e-04,2.0800787905380636e-05,2.5143738522345159e-06
97,2.8411159028974143e-03,8.5376240231369374e-04,9.0818102471187283e-04,6.3399330542515512e-04,3.1658285743251522e-04,1.0578204687827356e-04,2.0326879698558012e-05,2.4873864373458782e-06
98,2.7621104362809232e-03,8.2928698865885448e-04,8.8254049626180641e-04,6.1661554313897741e-04,3.0823308698656903e-04,1.0311321851250448e-04,1.9860977159983208e-05,2.4601255622279820e-06
99,2.6852486071288336e-03,8.0552403907384839e-04,8.5761940293197305e-04,5.9969029201797442e-04,3.0007918912937939e-04,1.0049992444632324e-04,1.9403141109481461e-05,2.4326184198538467e-06
100,2.6104758343096605e-03,7.8245207434397108e-04,8.3339788617445504e-04,5.8320743936330656e-04,2.9211828311065765e-04,9.7941845477628856e-05,1.8953414573809143e-05,2.4048912658319905e-06
101,2.5377386830504308e-03,7.6005031315144105e-04,8.0985661055694915e-04,5.6715697504183793e-04,2.8434739677407785e-04,9.5438593919495307e-05,1.8511824166076266e-05,2.3769694405529786e-06
102,2.4669848581585769e-03,7.3829864604644374e-04,7.8697675201810024e-04,5.5152900107865207e-04,2.7676348010241661e-04,9.2989720137792904e-05,1.8078381384547267e-05,2.3488773906239338e-06
103,2.3981631958265638e-03,7.1717761059987963e-04,7.6473998620370015e-04,5.3631374012811229e-04,2.6936341771539510e-04,9.0594718655577085e-05,1.7653083834248220e-05,2.3206386896507842e-06
104,2.3312236541557542e-03,6.9666836767240219e-04,7.4312847690344861e-04,5.2150154291303100e-04,2.6214404038666500e-04,8.8253033846987384e-05,1.7235916374795551e-05,2.2922760584244836e-06
105,2.2661173025268046e-03,6.7675267873848130e-04,7.2212486460535106e-04,5.0708289471504192e-04,2.5510213564286039e-04,8.5964065242679158e-05,1.6826852197827338e-05,2.2638113845636509e-06
106,2.2027963099351677e-03,6.5741288420810226e-04,7.0171225518248837e-04,4.9304842099325507e-04,2.4823445750423839e-04,8.3727172468054330e-05,1.6425853837367237e-05,2.2352657416621686e-06
107,2.1412139324021116e-03,6.3863188269232219e-04,6.8187420872480541e-04,4.7938889220267375e-04,2.4153773542316323e-04,8.1541679834774817e-05,1.6032874116385548e-05,2.2066594079862968e-06
108,2.0813244995639235e-03,6.2039311116227850e-04,6.6259472852670800e-04,4.6609522787864724e-04,2.3500868247354023e-04,7.9406880605242255e-05,1.5647857032745046e-05,2.1780118847618863e-06
109,2.0230834005347115e-03,6.0268052595439134e-04,6.4385825023959096e-04,4.5315850004879100e-04,2.2864400284129712e-04,7.7322040948919592e-05,1.5270738587632688e-05,2.1493419140883876e-06
110,1.9664470691313565e-03,5.8547858457742743e-04,6.2564963119695011e-04,4.4056993602929637e-04,2.2244039866312521e-04,7.5286403608559752e-05,1.4901447559484856e-05,2.1206674965125724e-06
111,1.9113729685427516e-03,5.6877222827983508e-04,6.0795413991840321e-04,4.2832092065836730e-04,2.1639457625793995e-04,7.3299191293600308e-05,1.4539906226314453e-05,2.0920059082912263e-06
112,1.8578195755193903e-03,5.5254686533830265e-04,5.9075744579777014e-04,4.1640299801562356e-04,2.1050325179289406e-04,7.1359609817185998e-05,1.4186031039245209e-05,2.0633737183686420e-06
113,1.8057463641537018e-03,5.3678835503087401e-04,5.7404560897932175e-04,4.0480787267268799e-04,2.0476315642327730e-04,6.9466850992496511e-05,1.3839733249952549e-05,2.0347868050914464e-06
114,1.7551137893161738e-03,5.2148299226017103e-04,5.5780507042536213e-04,3.9352741051680991e-04,1.9917104094325922e-04,6.7620095303288244e-05,1.3500919494603121e-05,2.0062603726802534e-06
115,1.7058832698073141e-03,5.0661749279433887e-04,5.4202264217749442e-04,3.8255363918624489e-04,1.9372367998217390e-04,6.5818514362810427e-05,1.3169492336776950e-05,1.9778089674747751e-06
116,1.6580171712807827e-03,4.9217897909526311e-04,5.2668549781316877e-04,3.7187874815320412e-04,1.8841787577890471e-04,6.4061273174527089e-05,1.2845350771748590e-05,1.9494464939663980e-06
117,1.6114787889886504e-03,4.7815496670540323e-04,5.1178116309846832e-04,3.6149508848748295e-04,1.8325046156489870e-04,6.2347532207370789e-05,1.2528390694396656e-05,1.9211862306298242e-06
118,1.5662323303956012e-03,4.6453335116627254e-04,4.9729750683750117e-04,3.5139517233136495e-04,1.7821830458442033e-04,6.0676449297573098e-05,1.2218505332905807e-05,1.8930408455631716e-06
119,1.5222428977050523e-03,4.5130239544315906e-04,4.8322273191826162e-04,3.4157167211406816e-04,1.7331830877883830e-04,5.9047181388459150e-05,1.1915585650321916e-05,1.8650224119439437e-06
120,1.4794764703365544e-03,4.3845071783215131e-04,4.6954536655436019e-04,3.3201741953182865e-04,1.6854741716002485e-04,5.7458886118963007e-05,1.1619520715920008e-05,1.8371424233064959e-06
121,1.4378998873904717e-03,4.2596728032689768e-04,4.5625425572163388e-04,3.2272540431770616e-04,1.6390261389632888e-04,5.5910723271013934e-05,1.1330198048246243e-05,1.8094118086450351e-06
122,1.3974808301327941e-03,4.1384137742381353e-04,4.4333855278829007e-04,3.1368877282332639e-04,1.5938092613305532e-04,5.4401856085364304e-05,1.1047503931599713e-05,1.7818409473447759e-06
123,1.3581878045300058e-03,4.0206262534563992e-04,4.3078771133693247e-04,3.0490082643304048e-04,1.5497942556794774e-04,5.2931452454875031e-05,1.0771323707627427e-05,1.7544396839426542e-06
124,1.3199901238611948e-03,3.9062095166438325e-04,4.1859147717655066e-04,2.9635501982936720e-04,1.5069522980081375e-04,5.1498686003745482e-05,1.0501542043616677e-05,1.7272173427179277e-06
125,1.2828578914320446e-03,3.7950658530570711e-04,4.0673988054231862e-04,2.8804495912709420e-04,1.4652550347515878e-04,5.0102737060670454e-05,1.0238043178983166e-05,1.7001827421120721e-06
126,1.2467619834129753e-03,3.6871004691783291e-04,3.9522322848084936e-04,2.7996439989202239e-04,1.4246745922849572e-04,4.8742793533427487e-05,9.9807111513707517e-06,1.6733442089766262e-06
127,1.2116740318215062e-03,3.5822213958891855e-04,3.8403209741837808e-04,2.7210724505905205e-04,1.3851835846686949e-04,4.7418051691941389e-05,9.7294300036996290e-06,1.6467095926469713e-06
128,1.1775664076668455e-03,3.4803393989774978e-04,3.7315732590919757e-04,2.6446754276311608e-04,1.3467551197807802e-04,4.6127716866440396e-05,9.4840839734240185e-06,1.6202862788395350e-06
129,1.1444122042728307e-03,3.3813678928338209e-04,3.6259000756154740e-04,2.5703948409535763e-04,1.3093628039707747e-04,4.4871004066908368e-05,9.2445576651881587e-06,1.5940812033694821e-06
130,1.1121852207935632e-03,3.2852228572012712e-04,3.5232148413805132e-04,2.4981740079592352e-04,1.2729807453612703e-04,4.3647138529648118e-05,9.0107362080004091e-06,1.5681008656856468e-06
131,1.0808599459344531e-03,3.1918227568498921e-04,3.4234333882771296e-04,2.4279576289379311e-04,1.2375835559135480e-04,4.2455356196404362e-05,8.7825053979794515e-06,1.5423513422192428e-06
132,1.0504115418898726e-03,3.1010884640532139e-04,3.3264738968641117e-04,2.3596917630318138e-04,1.2031463523660569e-04,4.1294904131146078e-05,8.5597518276641260e-06,1.5168382995427437e-06
133,1.0208158285072140e-03,3.0129431837509622e-04,3.2322568324277904e-04,2.2933238038523661e-04,1.1696447561466690e-04,4.0165040879280937e-05,8.3423630028189532e-06,1.4915670073352541e-06
134,9.9204926768585791e-04,2.9273123812877566e-04,3.1407048826631226e-04,2.2288024548299952e-04,1.1370548923524532e-04,3.9065036773763735e-05,8.1302274476109571e-06,1.4665423511506976e-06
135,9.6408894801835651e-04,2.8441237126231354e-04,3.0517428969452067e-04,2.1660777043688736e-04,1.1053533878840033e-04,3.7994174192269437e-05,7.9232347989799553e-06,1.4417688449851878e-06
136,9.3691256968003235e-04,2.7633069569134739e-04,2.9652978271592015e-04,2.1051008008732036e-04,1.0745173688150514e-04,3.6951747769325592e-05,7.7212758909737301e-06,1.4172506436400536e-06
137,9.1049842957218916e-04,2.6847939513712112e-04,2.8812986700564933e-04,2.0458242277050754e-04,1.0445244570722220e-04,3.5937064567040155e-05,7.5242428297716192e-06,1.3929915548771366e-06
138,8.8482540672317716e-04,2.6085185283114423e-04,2.7996764111049694e-04,1.9882016781285459e-04,1.0153527664942708e-04,3.4949444207816669e-05,7.3320290600745984e-06,1.3689950513631462e-06
139,8.5987294795071762e-04,2.5344164543002288e-04,2.7203639698013206e-04,1.9321880302894287e-04,9.8698089833503113e-05,3.3988218972219481e-05,7.1445294234971995e-06,1.3452642824000838e-06
140,8.3562105378808265e-04,2.4624253713230844e-04,2.6432961464133956e-04,1.8777393222755602e-04,9.5938793626947297e-05,3.3052733864936256e-05,6.9616402095560365e-06,1.3218020854389611e-06
141,8.1205026467602083e-04,2.3924847398959444e-04,2.5684095701208518e-04,1.8248127272979178e-04,9.3255344095781139e-05,3.2142346651582403e-05,6.7832591998116141e-06,1.2986109973743080e-06
142,7.8914164742165018e-04,2.3245357840445395e-04,2.4956426485225696e-04,1.7733665290289291e-04,9.0645744421842471e-05,3.1256427868902418e-05,6.6092857056841042e-06,1.2756932656172350e-06
