t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
358,1.6066232777374379e-06,8.8162344133970003e-09,2.0151946988340678e-08,6.8178552734651760e-08,1.8557389053216165e-07,3.5766761153582914e-07,5.0073527695128300e-07,4.6549976458177492e-07
359,1.5611718476439636e-06,8.5946115506874661e-09,1.9611091824511683e-08,6.6267397843015660e-08,1.8032400404272231e-07,3.4753156945989925e-07,4.8654021033468165e-07,4.5230296258844553e-07
360,1.5170062394791847e-06,8.3784688972020082e-09,1.9084706565899788e-08,6.4409808853431776e-08,1.7522263658152640e-07,3.3768277651789680e-07,4.7274755359464202e-07,4.3948028846858588e-07
361,1.4740900773576134e-06,8.1676738478757954e-09,1.8572405467863654e-08,6.2604284622009705e-08,1.7026558657236987e-07,3.2811309222941219e-07,4.5934589893607394e-07,4.2702113568200823e-07
362,1.4323880144640906e-06,7.9620969118344431e-09,1.8073813027571614e-08,6.0849366067056073e-08,1.6544877129954090e-07,3.1881460681053982e-07,4.4632416196128239e-07,4.1491519838626535e-07
363,1.3918657039416880e-06,7.7616116423931625e-09,1.7588563713331479e-08,5.9143634990693877e-08,1.6076822354540569e-07,3.0977963463612614e-07,4.3367157250200925e-07,4.0315246291172852e-07
364,1.3524897706031676e-06,7.5660945685222871e-09,1.7116301701035158e-08,5.7485712933486738e-08,1.5622008832310700e-07,3.0100070788728536e-07,4.2137766571137531e-07,3.9172319947835590e-07
365,1.3142277834427028e-06,7.3754251277522716e-09,1.6656680617532251e-08,5.5874260061143846e-08,1.5180061970168457e-07,2.9247057037893652e-07,4.0943227340835704e-07,3.8061795414729624e-07
366,1.2770482289252247e-06,7.1894856004916224e-09,1.6209363290751659e-08,5.4307974082407270e-08,1.4750617772100451e-07,2.8418217156225939e-07,3.9782551566763724e-07,3.6982754100067307e-07
367,1.2409204850313969e-06,7.0081610457315361e-09,1.5774021506394888e-08,5.2785589197248918e-08,1.4333322539395658e-07,2.7612866069711217e-07,3.8654779264787609e-07,3.5934303454307658e-07
368,1.2058147960368367e-06,6.8313392381114259e-09,1.5350335771029233e-08,5.1305875074528020e-08,1.3927832579345187e-07,2.6830338118959538e-07,3.7558977665164010e-07,3.4915576231848059e-07
369,1.1717022480048211e-06,6.6589106063198012e-09,1.4937995081413620e-08,4.9867635858284589e-08,1.3533813922182169e-07,2.6069986509008210e-07,3.6494240441042497e-07,3.3925729773647426e-07
370,1.1385547449722881e-06,6.4907681728053808e-09,1.4536696699894125e-08,4.8469709201866943e-08,1.3150942046028777e-07,2.5331182774716728e-07,3.5459686958838967e-07,3.2963945310187684e-07
371,1.1063449858095229e-06,6.3268074947736305e-09,1.4146145935710436e-08,4.7110965329113748e-08,1.2778901609623878e-07,2.4613316261311784e-07,3.4454461549860128e-07,3.2029427284196706e-07
372,1.0750464417344700e-06,6.1669266064442892e-09,1.3766055932058649e-08,4.5790306121833169e-08,1.2417386192611177e-07,2.3915793619652997e-07,3.3477732802576683e-07,3.1121402692572531e-07
373,1.0446333344631571e-06,6.0110259625458128e-09,1.3396147458759845e-08,4.4506664232842801e-08,1.2066098043174125e-07,2.3238038315802332e-07,3.2528692874959837e-07,3.0239120446964575e-07
374,1.0150806149782293e-06,5.8590083830229649e-09,1.3036148710387705e-08,4.3259002223854361e-08,1.1724747832809693e-07,2.2579490154491724e-07,3.1606556826312349e-07,2.9381850752482670e-07
375,9.8636394289811396e-07,5.7107789989342205e-09,1.2685795109712334e-08,4.2046311727507706e-08,1.1393054418039138e-07,2.1939604816095180e-07,3.0710561968041436e-07,2.8548884504020234e-07
376,9.5845966642982139e-07,5.5662451995159062e-09,1.2344829116321130e-08,4.0867612632877747e-08,1.1070744608859535e-07,2.1317853406722618e-07,2.9839967232836550e-07,2.7739532699691958e-07
377,9.3134480288887275e-07,5.4253165803904459e-09,1.2013000040281131e-08,3.9721952293796846e-08,1.0757552943745376e-07,2.0713722021063625e-07,2.8994052561730439e-07,2.6953125870900995e-07
378,9.0499701977031220e-07,5.2879048928963245e-09,1.1690063860710838e-08,3.8608404759354112e-08,1.0453221471015031e-07,2.0126711317619779e-07,2.8172118308536246e-07,2.6189013528564030e-07
379,8.7939461635521021e-07,5.1539239945178398e-09,1.1375783049132934e-08,3.7526070025950049e-08,1.0157499536381970e-07,1.9556336105974536e-07,2.7373484661168204e-07,2.5446563625036227e-07
380,8.5451650583751524e-07,5.0232898003929739e-09,1.1069926397482630e-08,3.6474073310303347e-08,9.8701435765158300e-08,1.9002124945759521e-07,2.6597491079367375e-07,2.4725162031290911e-07
381,8.3034219795652803e-07,4.8959202358780821e-09,1.0772268850649664e-08,3.5451564342822780e-08,9.5909169184433450e-08,1.8463619756985742e-07,2.5843495748367170e-07,2.4024212028921485e-07
382,8.0685178212069834e-07,4.7717351901484770e-09,1.0482591343435150e-08,3.4457716680773918e-08,9.3195895846239343e-08,1.7940375441417761e-07,2.5110875048046938e-07,2.3343133816545444e-07
383,7.8402591100884419e-07,4.6506564708142616e-09,1.0200680641807548e-08,3.3491727040686369e-08,9.0559381035394029e-08,1.7431959514677726e-07,2.4399023037134469e-07,2.2681364030201995e-07
384,7.6184578463528648e-07,4.5326077595311537e-09,9.9263291883450365e-09,3.2552814649462559e-08,8.7997453256418584e-08,1.6937951748775367e-07,2.3707350952030816e-07,2.2038355277346730e-07
385,7.4029313486577832e-07,4.4175145685863416e-09,9.6593349517545352e-09,3.1640220613664426e-08,8.5508002445081993e-08,1.6457943824768398e-07,2.3035286719842905e-07,2.1413575684057802e-07
386,7.1935021037147219e-07,4.3053041984397774e-09,9.3995012803604489e-09,3.0753207306468803e-08,8.3088978230539257e-08,1.5991538995266232e-07,2.2382274485221171e-07,2.0806508455078986e-07
387,6.9899976200853617e-07,4.1959056962016020e-09,9.1466367594590088e-09,2.9891057771796663e-08,8.0738388246631770e-08,1.5538351756498154e-07,2.1747774150610814e-07,2.0216651446335759e-07
388,6.7922502861137847e-07,4.0892498150267694e-09,8.9005550724367970e-09,2.9053075145135280e-08,7.8454296490958981e-08,1.5098007529674817e-07,2.1131260929536483e-07,1.9643516749570760e-07
389,6.6000972318777497e-07,3.9852689744082043e-09,8.6610748655546538e-09,2.8238582090585715e-08,7.6234821730370193e-08,1.4670142351379738e-07,2.0532224912550849e-07,1.9086630288755036e-07
390,6.4133801950453778e-07,3.8838972213502055e-09,8.4280196163008239e-09,2.7446920253681218e-08,7.4078135951563480e-08,1.4254402572734920e-07,1.9950170645488105e-07,1.8545531427941183e-07
391,6.2319453905266788e-07,3.7850701924040845e-09,8.2012175052195874e-09,2.6677449729534762e-08,7.1982462855515556e-08,1.3850444567091890e-07,1.9384616719673438e-07,1.8019772590234062e-07
392,6.0556433838126434e-07,3.6887250765483444e-09,7.9805012911241786e-09,2.5929548545886499e-08,6.9946076394502797e-08,1.3457934446006630e-07,1.8835095373749764e-07,1.7508918887563858e-07
393,5.8843289678975261e-07,3.5948005788960420e-09,7.7657081896050838e-09,2.5202612160633640e-08,6.7967299350508747e-08,1.3076547783263551e-07,1.8301152106792167e-07,1.7012547760955197e-07
394,5.7178610436829868e-07,3.5032368852122501e-09,7.5566797547472118e-09,2.4496052973437232e-08,6.6044501953847094e-08,1.2705969346720524e-07,1.7782345302390117e-07,1.6530248630994844e-07
395,5.5561025037655616e-07,3.4139756272248545e-09,7.3532617639715963e-09,2.3809299851011475e-08,6.4176100540862840e-08,1.2345892837753195e-07,1.7278245863386619e-07,1.6061622558208730e-07
396,5.3989201195117929e-07,3.3269598487122293e-09,7.1553041059195803e-09,2.3141797665712404e-08,6.2360556249605882e-08,1.1996020638083375e-07,1.6788436856972088e-07,1.5606281913067452e-07
397,5.2461844313279519e-07,3.2421339723516116e-09,6.9626606712995205e-09,2.2493006847053349e-08,6.0596373752403193e-08,1.1656063563782096e-07,1.6312513169839410e-07,1.5163850055347249e-07
398,5.0977696420340485e-07,3.1594437673122958e-09,6.7751892466181393e-09,2.1862402945785140e-08,5.8882100024285437e-08,1.1325740626244148e-07,1.5850081173115016e-07,1.4733961022581219e-07
399,4.9535535132542443e-07,3.0788363175780750e-09,6.5927514107207141e-09,2.1249476210189102e-08,5.7216323146254057e-08,1.1004778799936416e-07,1.5400758396788788e-07,1.4316259227343039e-07
400,4.8134172647383892e-07,3.0002599909835975e-09,6.4152124340662454e-09,2.0653731174240700e-08,5.5597671142403130e-08,1.0692912796728141e-07,1.4964173213373551e-07,1.3910399163112829e-07
401,4.6772454765317282e-07,2.9236644089496508e-09,6.2424411806656968e-09,2.0074686257311446e-08,5.4024810849938311e-08,1.0389884846616538e-07,1.4539964530532417e-07,1.3516045118481811e-07
402,4.5449259939122127e-07,2.8490004169026050e-09,6.0743100126132593e-09,1.9511873375085706e-08,5.2496446821162250e-08,1.0095444484666502e-07,1.4127781492419880e-07,1.3132870899459363e-07
403,4.4163498350171396e-07,2.7762200553635505e-09,5.9106946971424337e-09,1.8964837561378434e-08,5.1011320256522210e-08,9.8093483439884071e-08,1.3727283189489540e-07,1.2760559559652785e-07
404,4.2914111010829977e-07,2.7052765316929451e-09,5.7514743161405175e-09,1.8433136600548316e-08,4.9568207967841148e-08,9.5313599545827307e-08,1.3338138376528432e-07,1.2398803138096518e-07
405,4.1700068892246435e-07,2.6361241924768232e-09,5.5965311780567925e-09,1.7916340670209673e-08,4.8165921370878525e-08,9.2612495478853802e-08,1.2960025198684834e-07,1.2047302404514045e-07
406,4.0520372076819366e-07,2.5687184965409025e-09,5.4457507321414315e-09,1.7414031993954527e-08,4.6803305506390998e-08,8.9987938668520937e-08,1.2592630925262850e-07,1.1705766611801641e-07
407,3.9374048934640329e-07,2.5030159885791858e-09,5.2990214849537677e-09,1.6925804503804476e-08,4.5479238088886833e-08,8.7437759814249415e-08,1.2235651691063621e-07,1.1373913255529339e-07
408,3.8260155323235212e-07,2.4389742733838976e-09,5.1562349190801827e-09,1.6451263512119816e-08,4.4192628582290607e-08,8.4959851092284441e-08,1.1888792245059247e-07,1.1051467840260072e-07
409,3.7177773809944925e-07,2.3765519906638546e-09,5.0172854140034485e-09,1.5990025392701002e-08,4.2942417301757022e-08,8.2552164413470805e-08,1.1551765706191533e-07,1.0738163652493777e-07
410,3.6126012916304689e-07,2.3157087904386223e-09,4.8820701690668418e-09,1.5541717270824865e-08,4.1727574540893923e-08,8.0212709730401521e-08,1.1224293326093544e-07,1.0433741540048571e-07
411,3.5104006383799973e-07,2.2564053089960447e-09,4.7504891284778804e-09,1.5105976721965444e-08,4.0547099723675940e-08,7.7939553392541393e-08,1.0906104258537766e-07,1.0137949697696536e-07
412,3.4110912460394022e-07,2.1986031454009751e-09,4.6224449082979388e-09,1.4682451478955993e-08,3.9400020580350059e-08,7.5730816547965571e-08,1.0596935335420146e-07,9.8505434588768201e-08
413,3.3145913207239544e-07,2.1422648385432903e-09,4.4978427253654268e-09,1.4270799147355822e-08,3.8285392346654581e-08,7.3584673590392114e-08,1.0296530849094737e-07,9.5712850933136841e-08
414,3.2208213825003477e-07,2.0873538447134802e-09,4.3765903281015772e-09,1.3870686928792030e-08,3.7202296985691883e-08,7.1499350650224984e-08,1.0004642340878917e-07,9.2999436103721651e-08
415,3.1297041999249949e-07,2.0338345156943455e-09,4.2585979291492239e-09,1.3481791352052791e-08,3.6149842431814186e-08,6.9473124128360024e-08,9.7210283955542529e-08,9.0362945679886386e-08
416,3.0411647264342371e-07,1.9816720773575707e-09,4.1437781397962624e-09,1.3103798011715029e-08,3.5127161855899419e-08,6.7504319271542682e-08,9.4454544416930112e-08,8.7801198870182619e-08
417,2.9551300385340689e-07,1.9308326087541464e-09,4.0320459061367312e-09,1.2736401314095381e-08,3.4133412951412365e-08,6.5591308788099002e-08,9.1776925576452237e-08,8.5312076708456995e-08
418,2.8715292757384746e-07,1.8812830216878444e-09,3.9233184469237058e-09,1.2379304230319312e-08,3.3167777240662860e-08,6.3732511502896595e-08,8.9175212830257768e-08,8.2893520301099401e-08
419,2.7902935822069076e-07,1.8329910407611625e-09,3.8175151930693795e-09,1.2032218056309018e-08,3.2229459400689711e-08,6.1926391050423140e-08,8.6647254355456387e-08,8.0543529123981941e-08
420,2.7113560500328376e-07,1.7859251838833637e-09,3.7145577287489022e-09,1.1694862179496192e-08,3.1317686608215266e-08,6.0171454604902725e-08,8.4190959330357023e-08,7.8260159367680255e-08
421,2.6346516641366728e-07,1.7400547432304491e-09,3.6143697340656473e-09,1.1366963852071352e-08,3.0431707903131006e-08,5.8466251646400011e-08,8.1804296205160801e-08,7.6041522329608009e-08
422,2.5601172487176518e-07,1.6953497666471073e-09,3.5168769292367345e-09,1.1048257970586553e-08,2.9570793569989968e-08,5.6809372761892526e-08,7.9485291021677463e-08,7.3885782851734781e-08
423,2.4876914152206127e-07,1.6517810394808746e-09,3.4220070202586708e-09,1.0738486861733531e-08,2.8734234536996640e-08,5.5199448480320152e-08,7.7232025780676291e-08,7.1791157802595109e-08
424,2.4173145117747839e-07,1.6093200668389589e-09,3.3296896460140592e-09,1.0437400074124233e-08,2.7921341791999290e-08,5.3635148140648680e-08,7.5042636855520504e-08,6.9755914602332658e-08
425,2.3489285740629449e-07,1.5679390562583525e-09,3.2398563267813402e-09,1.0144754175905624e-08,2.7131445815003742e-08,5.2115178792012120e-08,7.2915313450773397e-08,6.7778369789559897e-08
426,2.2824772775805029e-07,1.5276109007800645e-09,3.1524404141105089e-09,9.8603125580452627e-09,2.6363896026741227e-08,5.0638284125024370e-08,7.0848296104501395e-08,6.5856887628847443e-08
427,2.2179058912451569e-07,1.4883091624184889e-09,3.0673770420287629e-09,9.5838452431288467e-09,2.5618060252836162e-08,4.9203243433377289e-08,6.8839875233034642e-08,6.3989878757691485e-08
428,2.1551612323189436e-07,1.4500080560171048e-09,2.9846030795409432e-09,9.3151286995152282e-09,2.4893324203132527e-08,4.7808870604866413e-08,6.6888389716982425e-08,6.2175798871839719e-08
429,2.0941916226055412e-07,1.4126824334818908e-09,2.9040570843905814e-09,9.0539456606988761e-09,2.4189090965749976e-08,4.6454013141010731e-08,6.4992225527333199e-08,6.0413147447888858e-08
430,2.0349468458867469e-07,1.3763077683840139e-09,2.8256792580482484e-09,8.8000849497338389e-09,2.3504780515453083e-08,4.5137551204456081e-08,6.3149814390503053e-08,5.8700466502096374e-08
431,1.9773781065630783e-07,1.3408601409235224e-09,2.7494114018947808e-09,8.5533413085774413e-09,2.2839829235928686e-08,4.3858396693374522e-08,6.1359632491228503e-08,5.7036339384380369e-08
432,1.9214379894644331e-07,1.3063162232459556e-09,2.6751968745678191e-09,8.3135152322158660e-09,2.2193689455577961e-08,4.2615492342095133e-08,5.9620199212230889e-08,5.5419389606509700e-08
433,1.8670804207977055e-07,1.2726532651039380e-09,2.6029805504409024e-09,8.0804128074376469e-09,2.1565828996440931e-08,4.1407810847222367e-08,5.7930075909609714e-08,5.3848279703515059e-08
434,1.8142606301991887e-07,1.2398490798560040e-09,2.5327087792051960e-09,7.8538455561248588e-09,2.0955730735881690e-08,4.0234354018519888e-08,5.6287864722951981e-08,5.2321710127379273e-08
435,1.7629351138605253e-07,1.2078820307950526e-09,2.4643293465247013e-09,7.6336302829354446e-09,2.0362892180673700e-08,3.9094151953858073e-08,5.4692207419173915e-08,5.0838418172091627e-08
436,1.7130615986978140e-07,1.1767310177989972e-09,2.3977914357365672e-09,7.4195889272536301e-09,1.9786825053134020e-08,3.7986262237543148e-08,5.3141784269138000e-08,4.9397176929177037e-08
437,1.6645990075343819e-07,1.1463754642963277e-09,2.3330455905688620e-09,7.2115484192888645e-09,1.9227054888965791e-08,3.6909769161365236e-08,5.1635312956116893e-08,4.7996794272836211e-08
438,1.6175074252685287e-07,1.1167953045394622e-09,2.2700436788489108e-09,7.0093405402070628e-09,1.8683120646477748e-08,3.5863782967721755e-08,5.0171547515200827e-08,4.6636111873857092e-08
439,1.5717480659983907e-07,1.0879709711789093e-09,2.2087388571759850e-09,6.8128017861811546e-09,1.8154574326858833e-08,3.4847439114190270e-08,4.8749277302771809e-08,4.5314004241482131e-08
440,1.5272832410768423e-07,1.0598833831314138e-09,2.1490855365328477e-09,6.6217732362511442e-09,1.7640980605195233e-08,3.3859897558943070e-08,4.7367325995191786e-08,4.4029377792438737e-08
441,1.4840763280701207e-07,1.0325139337354063e-09,2.0910393488112968e-09,6.4361004238869564e-09,1.7141916471925897e-08,3.2900342066412796e-08,4.6024550615876914e-08,4.2781169946362802e-08
442,1.4420917405946167e-07,1.0058444791872146e-09,2.0345571142275412e-09,6.2556332121503092e-09,1.6656970884441286e-08,3.1967979532635250e-08,4.4719840589953023e-08,4.1568348246867061e-08
443,1.4012948990069807e-07,9.7985732725163933e-10,1.9795968096038464e-09,6.0802256723547774e-09,1.6185744428538275e-08,3.1062039329711651e-08,4.3452116825710549e-08,4.0389909507527352e-08
444,1.3616522019234054e-07,9.5453522624062991e-10,1.9261175374935296e-09,5.9097359661260596e-09,1.5727848989452618e-08,3.0181772668848581e-08,4.2220330822098980e-08,3.9244878982080161e-08
445,1.3231309985446306e-07,9.2986135425393341e-10,1.8740794961269717e-09,5.7440262307671435e-09,1.5282907432197730e-08,2.9326451981449177e-08,4.1023463801522947e-08,3.8132309558145157e-08
446,1.2856995617638711e-07,9.0581930867572076e-10,1.8234439501569193e-09,5.5829624678358056e-09,1.4850553290946781e-08,2.8495370317743774e-08,3.9860525867222215e-08,3.7051280973805889e-08
447,1.2493270620355257e-07,8.8239309592132496e-10,1.7741732021819011e-09,5.4264144348444165e-09,1.4430430467202103e-08,2.7687840762463270e-08,3.8730555184539209e-08,3.6000899056400347e-08
448,1.2139835419831384e-07,8.5956712142834948e-10,1.7262305650271626e-09,5.2742555399945997e-09,1.4022192936503365e-08,2.6903195867071975e-08,3.7632617185396398e-08,3.4980294982891990e-08
449,1.1796398917256999e-07,8.3732617988653262e-10,1.6795803347630490e-09,5.1263627398616688e-09,1.3625504463432974e-08,2.6140787098090720e-08,3.6565803795325819e-08,3.3988624561209223e-08
450,1.1462678249019722e-07,8.1565544570087616e-10,1.6341877644413003e-09,4.9826164399462425e-09,1.3240038324683962e-08,2.5399984301054317e-08,3.5529232682411433e-08,3.3025067531959089e-08
451,1.1138398553730827e-07,7.9454046368266352e-10,1.5900190385302480e-09,4.8429003980126618e-09,1.2865477039962261e-08,2.4680175179660191e-08,3.4522046527522959e-08,3.2088826889937272e-08
452,1.0823292745842028e-07,7.7396713996310955e-10,1.5470412480303811e-09,4.7071016301361540e-09,1.2501512110501759e-08,2.3980764789677695e-08,3.3543412315237695e-08,3.1179128224873488e-08
453,1.0517101295666678e-07,7.5392173312450402e-10,1.5052223662522625e-09,4.5751103193828311e-09,1.2147843764976738e-08,2.3301175047199883e-08,3.2592520644863823e-08,3.0295219080866733e-08
454,1.0219572015624128e-07,7.3439084554381689e-10,1.4645312252392377e-09,4.4468197270487618e-09,1.1804180712602443e-08,2.2640844250831123e-08,3.1668585060995353e-08,2.9436368333980530e-08
455,9.9304598525312813e-08,7.1536141494384787e-10,1.4249374928178386e-09,4.3221261063864070e-09,1.1470239903220454e-08,2.1999226617415782e-08,3.0770841403045014e-08,2.8601865587483457e-08
456,9.6495266857702059e-08,6.9682070614711062e-10,1.3864116502592507e-09,4.2009286187487346e-09,1.1145746294171199e-08,2.1375791830924103e-08,2.9898547173216993e-08,2.7791020584234666e-08
457,9.3765411311655928e-08,6.7875630302774502e-10,1.3489249705356358e-09,4.0831292520832551e-09,1.0830432623761675e-08,2.0770024604122464e-08,2.9050980922396973e-08,2.7003162635728170e-08
458,9.1112783504105263e-08,6.6115610065685959e-10,1.3124494971555354e-09,3.9686327417101533e-09,1.0524039191141732e-08,2.0181424252665746e-08,2.8227441653451290e-08,2.6237640067323940e-08
459,8.8535198658836118e-08,6.4400829763680249e-10,1.2769580235630015e-09,3.8573464933204982e-09,1.0226313642407681e-08,1.9609504281259655e-08,2.7427248241441928e-08,2.5493819679206552e-08
460,8.6030533807049218e-08,6.2730138861996339e-10,1.2424240730854965e-09,3.7491805081323466e-09,9.9370107627570053e-09,1.9053791981551093e-08,2.6649738870277539e-08,2.4771086222625770e-08
461,8.3596726038825756e-08,6.1102415700780395e-10,1.2088218794160091e-09,3.6440473101442444e-09,9.6558922745230267e-09,1.8513828041414089e-08,2.5894270485334844e-08,2.4068841890985736e-08
462,8.1231770804059216e-08,5.9516566782591103e-10,1.1761263676152097e-09,3.5418618754273937e-09,9.3827266409231653e-09,1.7989166165308399e-08,2.5160218261597392e-08,2.3386505825361742e-08
463,7.8933720261453899e-08,5.7971526077095851e-10,1.1443131356198455e-09,3.4425415633993309e-09,9.1172888753591557e-09,1.7479372705396965e-08,2.4446975086871989e-08,2.2723513634035646e-08
464,7.6700681674230299e-08,5.6466254342556030e-10,1.1133584362439449e-09,3.3460060500236116e-09,8.8593603561121682e-09,1.6984026303117331e-08,2.3753951059655194e-08,2.2079316925652484e-08
465,7.4530815851216163e-08,5.4999738463707957e-10,1.0832391596597447e-09,3.2521772628815288e-09,8.6087286462801951e-09,1.6502717540910781e-08,2.3080573001234775e-08,2.1453382855612064e-08
466,7.2422335632039014e-08,5.3570990805655468e-10,1.0539328163456112e-09,3.1609793180634071e-09,8.3651873188094131e-09,1.6035048603821277e-08,2.2426283981622339e-08,2.0845193685320409e-08
467,7.0373504415172557e-08,5.2179048583398159e-10,1.0254175204885549e-09,3.0723384588284893e-09,8.1285357864754105e-09,1.5580632950684542e-08,2.1790542858925203e-08,2.0254246353936376e-08
468,6.8382634727624959e-08,5.0822973246628330e-10,9.9767197382926702e-10,2.9861829959838593e-09,7.8985791366742419e-09,1.5139094994635490e-08,2.1172823831776508e-08,1.9680052062259309e-08
469,6.6448086835090479e-08,4.9501849879437428e-10,9.7067544993793167e-10,2.9024432499342317e-09,7.6751279708872496e-09,1.4710069792669907e-08,2.0572616004453314e-08,1.9122135868413466e-08
470,6.4568267391419988e-08,4.8214786614581083e-10,9.4440777890936597e-10,2.8210514943557843e-09,7.4579982486874149e-09,1.4293202744003831e-08,1.9989422964323035e-08,1.8580036294994745e-08
471,6.2741628126298139e-08,4.6960914061959818e-10,9.1884933246635553e-10,2.7419419014485355e-09,7.2470111361587898e-09,1.3888149296981252e-08,1.9422762371268720e-08,1.8053304947354885e-08
472,6.0966664570046045e-08,4.5739384750980197e-10,8.9398100946033972e-10,2.6650504887230221e-09,7.0419928586041289e-09,1.3494574664287921e-08,1.8872165558753593e-08,1.7541506142707231e-08
473,5.9241914814499432e-08,4.4549372586468517e-10,8.6978422175888837e-10,2.5903150672782962e-09,6.8427745574194285e-09,1.3112153546235865e-08,1.8337177146194896e-08,1.7044216549747375e-08
474,5.7565958308941603e-08,4.3390072317817094e-10,8.4624088050969562e-10,2.5176751915294402e-09,6.6491921510174947e-09,1.2740569861889868e-08,1.7817354662326385e-08,1.6561024838490550e-08
475,5.5937414690099407e-08,4.2260699021049941e-10,8.2333338277107992e-10,2.4470721103439946e-09,6.4610861996859610e-09,1.2379516487813713e-08,1.7312268179238050e-08,1.6091531340036115e-08
476,5.4354942645238796e-08,4.1160487593502036e-10,8.0104459849925560e-10,2.3784487195478088e-09,6.2783017742685158e-09,1.2028695004220198e-08,1.6821499956790268e-08,1.5635347715977729e-08
477,5.2817238807423310e-08,4.0088692260813323e-10,7.7935785788288599e-10,2.3117495157619430e-09,6.1006883285611034e-09,1.1687815448315151e-08,1.6344644097108397e-08,1.5192096637185695e-08
478,5.1323036682025914e-08,3.9044586095945227e-10,7.5825693901569151e-10,2.2469205515333278e-09,5.9280995753180461e-09,1.1356596074631569e-08,1.5881306208871952e-08,1.4761411471695874e-08
479,4.9871105603609708e-08,3.8027460549934336e-10,7.3772605589811983e-10,2.1839093917229239e-09,5.7603933657659785e-09,1.1034763122155726e-08,1.5431103081120746e-08,1.4342935981446864e-08
480,4.8460249722318544e-08,3.7036624994104221e-10,7.1774984675933133e-10,2.1226650711161428e-09,5.5974315725263034e-09,1.0722050588052831e-08,1.4993662366308156e-08,1.3936324027614744e-08
481,4.7089307018942854e-08,3.6071406273463122e-10,6.9831336269097995e-10,2.0631380532212781e-09,5.4390799758497951e-09,1.0418200007805195e-08,1.4568622272339469e-08,1.3541239284301499e-08
482,4.5757148347849007e-08,3.5131148271020803e-10,6.7940205658449683e-10,2.0052801902226619e-09,5.2852081530696185e-09,1.0122960241581130e-08,1.4155631263340473e-08,1.3157354960340414e-08
483,4.4462676506984538e-08,3.4215211482764716e-10,6.6100177236380221e-10,1.9490446840561842e-09,5.1356893711817280e-09,9.8360872666580875e-09,1.3754347768908854e-08,1.2784353528988234e-08
484,4.3204825334192769e-08,3.3322972603041223e-10,6.4309873450558953e-10,1.8943860485757171e-09,4.9904004824641753e-09,9.5573439757283880e-09,1.3364439901607941e-08,1.2421926465280548e-08
485,4.1982558829092840e-08,3.2453824120093293e-10,6.2567953783952570e-10,1.8412600727798908e-09,4.8492218230493337e-09,9.2864999809208725e-09,1.2985585182469126e-08,1.2069773990833157e-08
486,4.0794870299801654e-08,3.1607173921512324e-10,6.0873113762092323e-10,1.7896237850694872e-09,4.7120371143655370e-09,9.0233314233764671e-09,1.2617470274275867e-08,1.1727604825878250e-08
487,3.9640781533795283e-08,3.0782444909366880e-10,5.9224083986862948e-10,1.7394354185065870e-09,4.5787333673669194e-09,8.7676207882202758e-09,1.2259790722408794e-08,1.1395135948330405e-08
488,3.8519341992226539e-08,2.9979074624776733e-10,5.7619629196107664e-10,1.6906543770473877e-09,4.4492007894726065e-09,8.5191567247772774e-09,1.1912250703037434e-08,1.1072092359682993e-08
489,3.7429628027035530e-08,2.9196514881706165e-10,5.6058547348361946e-10,1.6432412027214116e-09,4.3233326941385951e-09,8.2777338718829904e-09,1.1574562778450406e-08,1.0758206857541444e-08
490,3.6370742120207990e-08,2.8434231409755313e-10,5.4539668732047014e-10,1.5971575437305805e-09,4.2010254129878495e-09,8.0431526881447601e-09,1.1246447659321637e-08,1.0453219814605141e-08
491,3.5341812144555205e-08,2.7691703505733911e-10,5.3061855098471915e-10,1.5523661234423849e-09,4.0821782104262356e-09,7.8152192870133384e-09,1.0927633973715993e-08,1.0156878963915191e-08
492,3.4341990645406370e-08,2.6968423693806390e-10,5.1623998818010073e-10,1.5088307102520807e-09,3.9666932006739817e-09,7.5937452765284390e-09,1.0617858042643332e-08,9.8689391901903768e-09
493,3.3370454142622017e-08,2.6263897394002504e-10,5.0225022058833319e-10,1.4665160882895772e-09,3.8544752671443078e-09,7.3785476036058259e-09,1.0316863661975219e-08,9.5891623270787280e-09
494,3.2426402452353371e-08,2.5577642598892241e-10,4.8863875987602448e-10,1.4253880289473253e-09,3.7454319841028494e-09,7.1694484027372062e-09,1.0024401890544047e-08,9.3173169601569963e-09
495,3.1509058027989317e-08,2.4909189558228529e-10,4.7539539991529424e-10,1.3854132632062155e-09,3.6394735405433337e-09,6.9662748489778977e-09,9.7402308442492285e-09,9.0531782355150631e-09
