t,f_total,survival_before,survival_after
131,5.5385948708819939e-04,1.6984445987054689e-02,1.6430586499966485e-02
132,5.3579823796577033e-04,1.6430586499966485e-02,1.5894788262000713e-02
133,5.1832596243935492e-04,1.5894788262000713e-02,1.5376462299561361e-02
134,5.0142345423117782e-04,1.5376462299561361e-02,1.4875038845330181e-02
135,4.8507213337076871e-04,1.4875038845330181e-02,1.4389966711959410e-02
136,4.6925402577207447e-04,1.4389966711959410e-02,1.3920712686187334e-02
137,4.5395174347642324e-04,1.3920712686187334e-02,1.3466760942710912e-02
138,4.3914846553964925e-04,1.3466760942710912e-02,1.3027612477171262e-02
139,4.2482791954238973e-04,1.3027612477171262e-02,1.2602784557628872e-02
140,4.1097436370324486e-04,1.2602784557628872e-02,1.2191810193925626e-02
141,3.9757256957515739e-04,1.2191810193925626e-02,1.1794237624350470e-02
142,3.8460780530600024e-04,1.1794237624350470e-02,1.1409629819044469e-02
143,3.7206581944498494e-04,1.1409629819044469e-02,1.1037563999599483e-02
144,3.5993282527709756e-04,1.1037563999599483e-02,1.0677631174322385e-02
145,3.4819548566835057e-04,1.0677631174322385e-02,1.0329435688654033e-02
146,3.3684089840519831e-04,1.0329435688654033e-02,9.9925947902488339e-03
147,3.2585658201200594e-04,9.9925947902488339e-03,9.6667382082368282e-03
148,3.1523046203098617e-04,9.6667382082368282e-03,9.3515077462058421e-03
149,3.0495085774952680e-04,9.3515077462058421e-03,9.0465568884563162e-03
150,2.9500646936032171e-04,9.0465568884563162e-03,8.7515504190959909e-03
151,2.8538636554019544e-04,8.7515504190959909e-03,8.4661640535557952e-03
152,2.7607997143396732e-04,8.4661640535557952e-03,8.1900840821218270e-03
153,2.6707705703015138e-04,8.1900840821218270e-03,7.9230070250916763e-03
154,2.5836772591571427e-04,7.9230070250916763e-03,7.6646392991759618e-03
155,2.4994240439753061e-04,7.6646392991759618e-03,7.4146968947784303e-03
156,2.4179183097858175e-04,7.4146968947784303e-03,7.1729050637998493e-03
157,2.3390704617732709e-04,7.1729050637998493e-03,6.9389980176225215e-03
158,2.2627938267906047e-04,6.9389980176225215e-03,6.7127186349434610e-03
159,2.1890045580842565e-04,6.7127186349434610e-03,6.4938181791350351e-03
160,2.1176215431261767e-04,6.4938181791350351e-03,6.2820560248224178e-03
161,2.0485663144514021e-04,6.2820560248224178e-03,6.0771993933772771e-03
162,1.9817629634031765e-04,6.0771993933772771e-03,5.8790230970369589e-03
163,1.9171380566908100e-04,5.8790230970369589e-03,5.6873092913678775e-03
164,1.8546205556685505e-04,5.6873092913678775e-03,5.5018472358010218e-03
165,1.7941417382467495e-04,5.5018472358010218e-03,5.3224330619763473e-03
166,1.7356351233494748e-04,5.3224330619763473e-03,5.1488695496413987e-03
167,1.6790363978355362e-04,5.1488695496413987e-03,4.9809659098578448e-03
168,1.6242833458025971e-04,4.9809659098578448e-03,4.8185375752775855e-03
169,1.5713157801966571e-04,4.8185375752775855e-03,4.6614059972579199e-03
170,1.5200754766517320e-04,4.6614059972579199e-03,4.5093984495927462e-03
171,1.4705061094870021e-04,4.5093984495927462e-03,4.3623478386440456e-03
172,1.4225531897910792e-04,4.3623478386440456e-03,4.2200925196649378e-03
173,1.3761640055253287e-04,4.2200925196649378e-03,4.0824761191124038e-03
174,1.3312875635804110e-04,4.0824761191124038e-03,3.9493473627543636e-03
175,1.2878745337223404e-04,3.9493473627543636e-03,3.8205599093821285e-03
176,1.2458771943664541e-04,3.8205599093821285e-03,3.6959721899454834e-03
177,1.2052493801196792e-04,3.6959721899454834e-03,3.5754472519335147e-03
178,1.1659464310334335e-04,3.5754472519335147e-03,3.4588526088301713e-03
179,1.1279251435113785e-04,3.4588526088301713e-03,3.3460600944790336e-03
180,1.0911437228180620e-04,3.3460600944790336e-03,3.2369457221972271e-03
181,1.0555617371362399e-04,3.2369457221972271e-03,3.1313895484836032e-03
182,1.0211400731223826e-04,3.1313895484836032e-03,3.0292755411713643e-03
183,9.8784089291150640e-05,3.0292755411713643e-03,2.9304914518802133e-03
184,9.5562759252406623e-05,2.9304914518802133e-03,2.8349286926278063e-03
185,9.2446476162919494e-05,2.8349286926278063e-03,2.7424822164648873e-03
186,8.9431814462005019e-05,2.7424822164648873e-03,2.6530504020028821e-03
187,8.6515460295849214e-05,2.6530504020028821e-03,2.5665349417070328e-03
188,8.3694207874768887e-05,2.5665349417070328e-03,2.4828407338322637e-03
189,8.0964955949261474e-05,2.4828407338322637e-03,2.4018757778830023e-03
190,7.8324704400969971e-05,2.4018757778830023e-03,2.3235510734820322e-03
191,7.5770550944816110e-05,2.3235510734820322e-03,2.2477805225372158e-03
192,7.3299687938675959e-05,2.2477805225372158e-03,2.1744808345985399e-03
193,7.0909399297091710e-05,2.1744808345985399e-03,2.1035714353014479e-03
194,6.8597057505626475e-05,2.1035714353014479e-03,2.0349743777958217e-03
195,6.6360120732580517e-05,2.0349743777958217e-03,1.9686142570632410e-03
196,6.4196130034893829e-05,1.9686142570632410e-03,1.9044181270283472e-03
197,6.2102706655163621e-05,1.9044181270283472e-03,1.8423154203731835e-03
198,6.0077549406805607e-05,1.8423154203731835e-03,1.7822378709663775e-03
199,5.8118432144484641e-05,1.7822378709663775e-03,1.7241194388218930e-03
200,5.6223201317034142e-05,1.7241194388218930e-03,1.6678962375048588e-03
201,5.4389773600174273e-05,1.6678962375048588e-03,1.6135064639046844e-03
202,5.2616133606426804e-05,1.6135064639046844e-03,1.5608903302982576e-03
203,5.0900331669709191e-05,1.5608903302982576e-03,1.5099899986285483e-03
204,4.9240481702172524e-05,1.5099899986285483e-03,1.4607495169263757e-03
205,4.7634759120927690e-05,1.4607495169263757e-03,1.4131147578054478e-03
206,4.6081398842380544e-05,1.4131147578054478e-03,1.3670333589630673e-03
207,4.4578693341971346e-05,1.3670333589630673e-03,1.3224546656210960e-03
208,4.3124990777185903e-05,1.3224546656210960e-03,1.2793296748439100e-03
209,4.1718693171774756e-05,1.2793296748439100e-03,1.2376109816721352e-03
210,4.0358254659184767e-05,1.2376109816721352e-03,1.1972527270129503e-03
211,3.9042179783271945e-05,1.1972527270129503e-03,1.1582105472296783e-03
212,3.7769021854427824e-05,1.1582105472296783e-03,1.1204415253752505e-03
213,3.6537381359312150e-05,1.1204415253752505e-03,1.0839041440159382e-03
214,3.5345904422443887e-05,1.0839041440159382e-03,1.0485582395934941e-03
215,3.4193281317959510e-05,1.0485582395934941e-03,1.0143649582755347e-03
216,3.3078245029902453e-05,1.0143649582755347e-03,9.8128671324563209e-04
217,3.1999569859461366e-05,9.8128671324563209e-04,9.4928714338617071e-04
218,3.0956070077625987e-05,9.4928714338617071e-04,9.1833107330854466e-04
219,2.9946598621779639e-05,9.1833107330854466e-04,8.8838447468676492e-04
220,2.8970045834795651e-05,8.8838447468676492e-04,8.5941442885196931e-04
221,2.8025338245251544e-05,8.5941442885196931e-04,8.3138909060671764e-04
222,2.7111437387420243e-05,8.3138909060671764e-04,8.0427765321929739e-04
223,2.6227338659741090e-05,8.0427765321929739e-04,7.7805031455955632e-04
224,2.5372070220515966e-05,7.7805031455955632e-04,7.5267824433904033e-04
225,2.4544691919616469e-05,7.5267824433904033e-04,7.2813355241942385e-04
226,2.3744294265028003e-05,7.2813355241942385e-04,7.0438925815439579e-04
227,2.2969997423094597e-05,7.0438925815439579e-04,6.8141926073130108e-04
228,2.2220950251365554e-05,6.8141926073130108e-04,6.5919831047993554e-04
229,2.1496329362980834e-05,6.5919831047993554e-04,6.3770198111695467e-04
230,2.0795338221566568e-05,6.3770198111695467e-04,6.1690664289538793e-04
231,2.0117206265645959e-05,6.1690664289538793e-04,5.9678943662974204e-04
232,1.9461188061602843e-05,5.9678943662974204e-04,5.7732824856813916e-04
233,1.8826562484267086e-05,5.7732824856813916e-04,5.5850168608387210e-04
234,1.8212631924220790e-05,5.5850168608387210e-04,5.4028905415965116e-04
235,1.7618721520954243e-05,5.4028905415965116e-04,5.2267033263869700e-04
236,1.7044178421028350e-05,5.2267033263869700e-04,5.0562615421766860e-04
237,1.6488371060428364e-05,5.0562615421766860e-04,4.8913778315724018e-04
238,1.5950688470319859e-05,4.8913778315724018e-04,4.7318709468692033e-04
239,1.5430539605443895e-05,4.7318709468692033e-04,4.5775655508147647e-04
240,1.4927352694413066e-05,4.5775655508147647e-04,4.4282920238706332e-04
241,1.4440574611194285e-05,4.4282920238706332e-04,4.2838862777586897e-04
242,1.3969670267087382e-05,4.2838862777586897e-04,4.1441895750878157e-04
243,1.3514122022531173e-05,4.1441895750878157e-04,4.0090483548625038e-04
244,1.3073429118090413e-05,4.0090483548625038e-04,3.8783140636815998e-04
245,1.2647107123998145e-05,3.8783140636815998e-04,3.7518429924416182e-04
246,1.2234687407648392e-05,3.7518429924416182e-04,3.6294961183651342e-04
247,1.1835716618453788e-05,3.6294961183651342e-04,3.5111389521805958e-04
248,1.1449756189501900e-05,3.5111389521805958e-04,3.3966413902855770e-04
249,1.1076381855462464e-05,3.3966413902855770e-04,3.2858775717309520e-04
250,1.0715183186215540e-05,3.2858775717309520e-04,3.1787257398687959e-04
251,1.0365763135687995e-05,3.1787257398687959e-04,3.0750681085119167e-04
252,1.0027737605402320e-05,3.0750681085119167e-04,2.9747907324578933e-04
253,9.7007350222580413e-06,2.9747907324578933e-04,2.8777833822353125e-04
254,9.3843959300815961e-06,2.8777833822353125e-04,2.7839394229344969e-04
255,9.0783725944956961e-06,2.7839394229344969e-04,2.6931556969895392e-04
256,8.7823286206738247e-06,2.6931556969895392e-04,2.6053324107828014e-04
257,8.4959385835596560e-06,2.6053324107828014e-04,2.5203730249472045e-04
258,8.2188876701450050e-06,2.5203730249472045e-04,2.4381841482457544e-04
259,7.9508713334129587e-06,2.4381841482457544e-04,2.3586754349116243e-04
260,7.6915949575659116e-06,2.3586754349116243e-04,2.2817594853359656e-04
261,7.4407735341704111e-06,2.2817594853359656e-04,2.2073517499942612e-04
262,7.1981313488628796e-06,2.2073517499942612e-04,2.1353704365056322e-04
263,6.9634016782717879e-06,2.1353704365056322e-04,2.0657364197229140e-04
264,6.7363264968231438e-06,2.0657364197229140e-04,1.9983731547546825e-04
265,6.5166561931070087e-06,1.9983731547546825e-04,1.9332065928236123e-04
266,6.3041492954932189e-06,1.9332065928236123e-04,1.8701650998686800e-04
267,6.0985722066947548e-06,1.8701650998686800e-04,1.8091793778017323e-04
268,5.8996989469869287e-06,1.8091793778017323e-04,1.7501823883318631e-04
269,5.7073109058001510e-06,1.7501823883318631e-04,1.6931092792738615e-04
270,5.5211966014132128e-06,1.6931092792738615e-04,1.6378973132597294e-04
271,5.3411514484829162e-06,1.6378973132597294e-04,1.5844857987749002e-04
272,5.1669775331545170e-06,1.5844857987749002e-04,1.5328160234433550e-04
273,4.9984833955057876e-06,1.5328160234433550e-04,1.4828311894882971e-04
274,4.8354838190855168e-06,1.4828311894882971e-04,1.4344763512974418e-04
275,4.6777996273151326e-06,1.4344763512974418e-04,1.3876983550242903e-04
276,4.5252574865296250e-06,1.3876983550242903e-04,1.3424457801589941e-04
277,4.3776897154412606e-06,1.3424457801589941e-04,1.2986688830045814e-04
278,4.2349341008166578e-06,1.2986688830045814e-04,1.2563195419964146e-04
279,4.0968337191645890e-06,1.2563195419964146e-04,1.2153512048047688e-04
280,3.9632367642385156e-06,1.2153512048047688e-04,1.1757188371623836e-04
281,3.8339963801642270e-06,1.1757188371623836e-04,1.1373788733607412e-04
282,3.7089705000091557e-06,1.1373788733607412e-04,1.1002891683606499e-04
283,3.5880216896159187e-06,1.1002891683606499e-04,1.0644089514644906e-04
284,3.4710169965284149e-06,1.0644089514644906e-04,1.0296987814992063e-04
285,3.3578278038444118e-06,1.0296987814992063e-04,9.9612050346076220e-05
286,3.2483296888339759e-06,9.9612050346076220e-05,9.6363720657242213e-05
287,3.1424022861683209e-06,9.6363720657242213e-05,9.3221318371073896e-05
288,3.0399291556087468e-06,9.3221318371073896e-05,9.0181389215465151e-05
289,2.9407976540102068e-06,9.0181389215465151e-05,8.7240591561454944e-05
290,2.8448988114988203e-06,8.7240591561454944e-05,8.4395692749956121e-05
291,2.7521272116872101e-06,8.4395692749956121e-05,8.1643565538268889e-05
292,2.6623808757959966e-06,8.1643565538268889e-05,7.8981184662472889e-05
293,2.5755611505540640e-06,7.8981184662472889e-05,7.6405623511918824e-05
294,2.4915725997543792e-06,7.6405623511918824e-05,7.3914050912164442e-05
295,2.4103228993461571e-06,7.3914050912164442e-05,7.1503728012818279e-05
296,2.3317227359480455e-06,7.1503728012818279e-05,6.9172005276870230e-05
297,2.2556857086707769e-06,6.9172005276870230e-05,6.6916319568199466e-05
298,2.1821282341413668e-06,6.6916319568199466e-05,6.4734191334058088e-05
299,2.1109694546244523e-06,6.4734191334058088e-05,6.2623221879433622e-05
300,2.0421311491397745e-06,6.2623221879433622e-05,6.0581090730293851e-05
301,1.9755376474781084e-06,6.0581090730293851e-05,5.8605553082815738e-05
302,1.9111157470211109e-06,5.8605553082815738e-05,5.6694437335794623e-05
303,1.8487946322736581e-06,5.6694437335794623e-05,5.4845642703520958e-05
304,1.7885057970202234e-06,5.4845642703520958e-05,5.3057136906500734e-05
305,1.7301829690197121e-06,5.3057136906500734e-05,5.1326953937481019e-05
306,1.6737620371559898e-06,5.1326953937481019e-05,4.9653191900325024e-05
307,1.6191809809640145e-06,4.9653191900325024e-05,4.8034010919361018e-05
308,1.5663798024541104e-06,4.8034010919361018e-05,4.6467631116906898e-05
309,1.5153004601594361e-06,4.6467631116906898e-05,4.4952330656747465e-05
310,1.4658868053341531e-06,4.4952330656747465e-05,4.3486443851413309e-05
311,1.4180845202321628e-06,4.3486443851413309e-05,4.2068359331181134e-05
312,1.3718410583985567e-06,4.2068359331181134e-05,4.0696518272782578e-05
313,1.3271055869081541e-06,4.0696518272782578e-05,3.9369412685874428e-05
314,1.2838289304876288e-06,3.9369412685874428e-05,3.8085583755386795e-05
315,1.2419635174598040e-06,3.8085583755386795e-05,3.6843620237926990e-05
316,1.2014633274506917e-06,3.6843620237926990e-05,3.5642156910476293e-05
317,1.1622838408017947e-06,3.5642156910476293e-05,3.4479873069674499e-05
318,1.1243819896320663e-06,3.4479873069674499e-05,3.3355491080042430e-05
319,1.0877161104957281e-06,3.3355491080042430e-05,3.2267774969546700e-05
320,1.0522458985839074e-06,3.2267774969546700e-05,3.1215529070962786e-05
321,1.0179323634197499e-06,3.1215529070962786e-05,3.0197596707543039e-05
322,9.8473778599830904e-07,3.0197596707543039e-05,2.9212858921544729e-05
323,9.5262567732409033e-07,2.9212858921544729e-05,2.8260233244220640e-05
324,9.2156073830068323e-07,2.8260233244220640e-05,2.7338672505919955e-05
325,8.9150882092838101e-07,2.7338672505919955e-05,2.6447163684991572e-05
326,8.6243689076714110e-07,2.6447163684991572e-05,2.5584726794224431e-05
327,8.3431299062361880e-07,2.5584726794224431e-05,2.4750413803600809e-05
328,8.0710620542236094e-07,2.4750413803600809e-05,2.3943307598178446e-05
329,7.8078662822254424e-07,2.3943307598178446e-05,2.3162520969955902e-05
330,7.5532532734289849e-07,2.3162520969955902e-05,2.2407195642613002e-05
331,7.3069431455868236e-07,2.2407195642613002e-05,2.1676501328054320e-05
332,7.0686651433574823e-07,2.1676501328054320e-05,2.0969634813718568e-05
333,6.8381573406787828e-07,2.0969634813718568e-05,2.0285819079650693e-05
334,6.6151663528467563e-07,2.0285819079650693e-05,1.9624302444366013e-05
335,6.3994470579836124e-07,1.9624302444366013e-05,1.8984357738567651e-05
336,6.1907623275885576e-07,1.8984357738567651e-05,1.8365281505808794e-05
337,5.9888827658753395e-07,1.8365281505808794e-05,1.7766393229221262e-05
338,5.7935864576099084e-07,1.7766393229221262e-05,1.7187034583460268e-05
339,5.6046587241710586e-07,1.7187034583460268e-05,1.6626568711043160e-05
340,5.4218918875658892e-07,1.6626568711043160e-05,1.6084379522286570e-05
341,5.2450850421406646e-07,1.6084379522286570e-05,1.5559871018072506e-05
342,5.0740438337361461e-07,1.5559871018072506e-05,1.5052466634698890e-05
343,4.9085802460446264e-07,1.5052466634698890e-05,1.4561608610094427e-05
344,4.7485123939338115e-07,1.4561608610094427e-05,1.4086757370701045e-05
345,4.5936643235103834e-07,1.4086757370701045e-05,1.3627390938350004e-05
346,4.4438658187034383e-07,1.3627390938350004e-05,1.3183004356479660e-05
347,4.2989522141552163e-07,1.3183004356479660e-05,1.2753109135064138e-05
348,4.1587642142134100e-07,1.2753109135064138e-05,1.2337232713642797e-05
349,4.0231477178261149e-07,1.2337232713642797e-05,1.1934917941860184e-05
350,3.8919536491469127e-07,1.1934917941860184e-05,1.1545722576945491e-05
351,3.7650377936638951e-07,1.1545722576945491e-05,1.1169218797579102e-05
352,3.6422606396724835e-07,1.1169218797579102e-05,1.0804992733611851e-05
353,3.5234872249177941e-07,1.0804992733611851e-05,1.0452644011120075e-05
354,3.4085869882379596e-07,1.0452644011120075e-05,1.0111785312296276e-05
355,3.2974336260453420e-07,1.0111785312296276e-05,9.7820419496917423e-06
356,3.1899049534878617e-07,9.7820419496917423e-06,9.4630514543429572e-06
357,3.0858827701378190e-07,9.4630514543429572e-06,9.1544631773291739e-06
358,2.9852527300605975e-07,9.1544631773291739e-06,8.8559379043231139e-06
359,2.8879042161203813e-07,8.8559379043231139e-06,8.5671474827110746e-06
360,2.7937302183847531e-07,8.5671474827110746e-06,8.2877744608725996e-06
361,2.7026272164944870e-07,8.2877744608725996e-06,8.0175117392231519e-06
362,2.6144950658692428e-07,8.0175117392231519e-06,7.7560622326362263e-06
363,2.5292368876240689e-07,7.7560622326362263e-06,7.5031385438738195e-06
364,2.4467589620757075e-07,7.5031385438738195e-06,7.2584626476662479e-06
365,2.3669706257216385e-07,7.2584626476662479e-06,7.0217655850940836e-06
366,2.2897841715786196e-07,7.0217655850940836e-06,6.7927871679362214e-06
367,2.2151147527711594e-07,6.7927871679362214e-06,6.5712756926591047e-06
