t,f_total,survival_before,survival_after
31,1.6761033561557066e-02,6.0223773996958285e-01,5.8547670640802574e-01
32,1.6395018835714030e-02,5.8547670640802574e-01,5.6908168757231170e-01
33,1.6025464122020629e-02,5.6908168757231170e-01,5.5305622345029104e-01
34,1.5654198262733770e-02,5.5305622345029104e-01,5.3740202518755742e-01
35,1.5282758736129089e-02,5.3740202518755742e-01,5.2211926645142825e-01
36,1.4912437117730840e-02,5.2211926645142825e-01,5.0720682933369743e-01
37,1.4544317056931769e-02,5.0720682933369743e-01,4.9266251227676561e-01
38,1.4179306033796361e-02,4.9266251227676561e-01,4.7848320624296925e-01
39,1.3818161951288670e-02,4.7848320624296925e-01,4.6466504429168060e-01
40,1.3461515440325736e-02,4.6466504429168060e-01,4.5120352885135484e-01
41,1.3109888605387365e-02,4.5120352885135484e-01,4.3809364024596747e-01
42,1.2763710813225883e-02,4.3809364024596747e-01,4.2532992943274150e-01
43,1.2423332022991437e-02,4.2532992943274150e-01,4.1290659740975011e-01
44,1.2089034069611166e-02,4.1290659740975011e-01,4.0081756334013896e-01
45,1.1761040240697148e-02,4.0081756334013896e-01,3.8905652309944172e-01
46,1.1439523428151565e-02,3.8905652309944172e-01,3.7761699967129025e-01
47,1.1124613086888410e-02,3.7761699967129025e-01,3.6649238658440175e-01
48,1.0816401192924065e-02,3.6649238658440175e-01,3.5567598539147771e-01
49,1.0514947360014217e-02,3.5567598539147771e-01,3.4516103803146347e-01
50,1.0220283246788192e-02,3.4516103803146347e-01,3.3494075478467528e-01
51,9.9324163639211219e-03,3.3494075478467528e-01,3.2500833842075416e-01
52,9.6513333724335161e-03,3.2500833842075416e-01,3.1535700504832065e-01
53,9.3770029490110318e-03,3.1535700504832065e-01,3.0598000209930959e-01
54,9.1093782817121324e-03,3.0598000209930959e-01,2.9687062381759743e-01
55,8.8483992490991994e-03,2.9687062381759743e-01,2.8802222456849824e-01
56,8.5939943272967008e-03,2.8802222456849824e-01,2.7942823024120145e-01
57,8.3460822624248868e-03,2.7942823024120145e-01,2.7108214797877661e-01
58,8.1045735400151649e-03,2.7108214797877661e-01,2.6297757443876141e-01
59,7.8693716781667138e-03,2.6297757443876141e-01,2.5510820276059476e-01
60,7.6403743671755063e-03,2.5510820276059476e-01,2.4746782839341921e-01
61,7.4174744750114801e-03,2.4746782839341921e-01,2.4005035391840768e-01
62,7.2005609352177166e-03,2.4005035391840768e-01,2.3284979298318997e-01
63,6.9895195314601342e-03,2.3284979298318997e-01,2.2586027345172985e-01
64,6.7842335909871661e-03,2.2586027345172985e-01,2.1907603986074267e-01
65,6.5845845976009645e-03,2.1907603986074267e-01,2.1249145526314173e-01
66,6.3904527333411808e-03,2.1249145526314173e-01,2.0610100252980051e-01
67,6.2017173568954340e-03,2.0610100252980051e-01,1.9989928517290509e-01
68,6.0182574257409815e-03,1.9989928517290509e-01,1.9388102774716415e-01
69,5.8399518681603773e-03,1.9388102774716415e-01,1.8804107587900371e-01
70,5.6666799105355341e-03,1.8804107587900371e-01,1.8237439596846819e-01
71,5.4983213646896184e-03,1.8237439596846819e-01,1.7687607460377858e-01
72,5.3347568794979905e-03,1.7687607460377858e-01,1.7154131772428055e-01
73,5.1758681605143728e-03,1.7154131772428055e-01,1.6636544956376620e-01
74,5.0215381609451659e-03,1.6636544956376620e-01,1.6134391140282101e-01
75,4.8716512469440922e-03,1.6134391140282101e-01,1.5647226015587692e-01
76,4.7260933398831934e-03,1.5647226015587692e-01,1.5174616681599373e-01
77,4.5847520379783228e-03,1.5174616681599373e-01,1.4716141477801539e-01
78,4.4475167194020357e-03,1.4716141477801539e-01,1.4271389805861334e-01
79,4.3142786287998641e-03,1.4271389805861334e-01,1.3839961942981349e-01
80,4.1849309489333571e-03,1.3839961942981349e-01,1.3421468848088014e-01
81,4.0593688590018738e-03,1.3421468848088014e-01,1.3015531962187823e-01
82,3.9374895810422098e-03,1.3015531962187823e-01,1.2621783004083603e-01
83,3.8191924156683213e-03,1.2621783004083603e-01,1.2239863762516769e-01
84,3.7043787682908072e-03,1.2239863762516769e-01,1.1869425885687689e-01
85,3.5929521668456995e-03,1.1869425885687689e-01,1.1510130669003119e-01
86,3.4848182719630079e-03,1.1510130669003119e-01,1.1161648841806818e-01
87,3.3798848804162040e-03,1.1161648841806818e-01,1.0823660353765197e-01
88,3.2780619226132264e-03,1.0823660353765197e-01,1.0495854161503874e-01
89,3.1792614548167915e-03,1.0495854161503874e-01,1.0177928016022195e-01
90,3.0833976467159359e-03,1.0177928016022195e-01,9.8695882513506000e-02
91,2.9903867649110666e-03,9.8695882513506000e-02,9.5705495748594938e-02
92,2.9001471528207635e-03,9.5705495748594938e-02,9.2805348595774162e-02
93,2.8125992074695730e-03,9.2805348595774162e-02,8.9992749388304594e-02
94,2.7276653535715624e-03,8.9992749388304594e-02,8.7265084034733043e-02
95,2.6452700152840422e-03,8.7265084034733043e-02,8.4619814019448986e-02
96,2.5653395859691953e-03,8.4619814019448986e-02,8.2054474433479796e-02
97,2.4878023962680747e-03,8.2054474433479796e-02,7.9566672037211711e-02
98,2.4125886807611534e-03,7.9566672037211711e-02,7.7154083356450548e-02
99,2.3396305434621335e-03,7.7154083356450548e-02,7.4814452812988416e-02
100,2.2688619223667278e-03,7.4814452812988416e-02,7.2545590890621695e-02
101,2.2002185532554327e-03,7.2545590890621695e-02,7.0345372337366263e-02
102,2.1336379329286812e-03,7.0345372337366263e-02,6.8211734404437577e-02
103,2.0690592820340058e-03,6.8211734404437577e-02,6.6142675122403571e-02
104,2.0064235076278523e-03,6.6142675122403571e-02,6.4136251614775708e-02
105,1.9456731655991863e-03,6.4136251614775708e-02,6.2190578449176512e-02
106,1.8867524230680186e-03,6.2190578449176512e-02,6.0303826026108502e-02
107,1.8296070208592527e-03,6.0303826026108502e-02,5.8474219005249246e-02
108,1.7741842361406624e-03,5.8474219005249246e-02,5.6700034769108586e-02
109,1.7204328453033827e-03,5.6700034769108586e-02,5.4979601923805202e-02
110,1.6683030871537611e-03,5.4979601923805202e-02,5.3311298836651436e-02
111,1.6177466264768489e-03,5.3311298836651436e-02,5.1693552210174583e-02
112,1.5687165180240132e-03,5.1693552210174583e-02,5.0124835692150572e-02
113,1.5211671709701232e-03,5.0124835692150572e-02,4.8603668521180449e-02
114,1.4750543138794007e-03,4.8603668521180449e-02,4.7128614207301044e-02
115,1.4303349602132851e-03,4.7128614207301044e-02,4.5698279247087761e-02
116,1.3869673744084836e-03,4.5698279247087761e-02,4.4311311872679282e-02
117,1.3449110385487116e-03,4.4311311872679282e-02,4.2966400834130558e-02
118,1.3041266196494265e-03,4.2966400834130558e-02,4.1662274214481140e-02
119,1.2645759375710869e-03,4.1662274214481140e-02,4.0397698276910046e-02
120,1.2262219335730763e-03,4.0397698276910046e-02,3.9171476343336967e-02
121,1.1890286395173952e-03,3.9171476343336967e-02,3.7982447703819575e-02
122,1.1529611477285122e-03,3.7982447703819575e-02,3.6829486556091057e-02
123,1.1179855815133281e-03,3.6829486556091057e-02,3.5711500974577731e-02
124,1.0840690663430578e-03,3.5711500974577731e-02,3.4627431908234668e-02
125,1.0511797016969028e-03,3.4627431908234668e-02,3.3576252206537774e-02
126,1.0192865335656837e-03,3.3576252206537774e-02,3.2556965672972081e-02
127,9.8835952761210208e-04,3.2556965672972081e-02,3.1568606145359980e-02
128,9.5836954298296234e-04,3.1568606145359980e-02,3.0610236602377019e-02
129,9.2928830676752990e-04,3.0610236602377019e-02,2.9680948295609483e-02
130,9.0108838909517468e-04,2.9680948295609483e-02,2.8779859906514306e-02
131,8.7374317886456797e-04,2.8779859906514306e-02,2.7906116727649741e-02
132,8.4722686009593672e-04,2.7906116727649741e-02,2.7058889867553802e-02
133,8.2151438889721822e-04,2.7058889867553802e-02,2.6237375478656587e-02
134,7.9658147103440656e-04,2.6237375478656587e-02,2.5440794007622176e-02
135,7.7240454009590450e-04,2.5440794007622176e-02,2.4668389467526270e-02
136,7.4896073624031276e-04,2.4668389467526270e-02,2.3919428731285962e-02
137,7.2622788551676340e-04,2.3919428731285962e-02,2.3193200845769195e-02
138,7.0418447974665327e-04,2.3193200845769195e-02,2.2489016366022539e-02
139,6.8280965695543768e-04,2.2489016366022539e-02,2.1806206709067102e-02
140,6.6208318234299731e-04,2.1806206709067102e-02,2.1144123526724103e-02
141,6.4198542978099473e-04,2.1144123526724103e-02,2.0502138096943106e-02
142,6.2249736382558073e-04,2.0502138096943106e-02,1.9879640733117529e-02
143,6.0360052223378815e-04,1.9879640733117529e-02,1.9276040210883735e-02
144,5.8527699897196355e-04,1.9276040210883735e-02,1.8690763211911772e-02
145,5.6750942770463116e-04,1.8690763211911772e-02,1.8123253784207139e-02
146,5.5028096575224607e-04,1.8123253784207139e-02,1.7572972818454893e-02
147,5.3357527850638495e-04,1.7572972818454893e-02,1.7039397539948507e-02
148,5.1737652429103284e-04,1.7039397539948507e-02,1.6522021015657473e-02
149,5.0166933965874660e-04,1.6522021015657473e-02,1.6020351675998728e-02
150,4.8643882511062100e-04,1.6020351675998728e-02,1.5533912850888107e-02
151,4.7167053122913380e-04,1.5533912850888107e-02,1.5062242319658973e-02
152,4.5735044521311239e-04,1.5062242319658973e-02,1.4604891874445860e-02
153,4.4346497780423848e-04,1.4604891874445860e-02,1.4161426896641620e-02
154,4.3000095059468970e-04,1.4161426896641620e-02,1.3731425946046930e-02
155,4.1694558370570259e-04,1.3731425946046930e-02,1.3314480362341230e-02
156,4.0428648382703959e-04,1.3314480362341230e-02,1.2910193878514189e-02
157,3.9201163260753482e-04,1.2910193878514189e-02,1.2518182245906652e-02
158,3.8010937538709977e-04,1.2518182245906652e-02,1.2138072870519552e-02
159,3.6856841026076741e-04,1.2138072870519552e-02,1.1769504460258786e-02
160,3.5737777746556380e-04,1.1769504460258786e-02,1.1412126682793221e-02
161,3.4652684908119451e-04,1.1412126682793221e-02,1.1065599833712025e-02
162,3.3600531903574618e-04,1.1065599833712025e-02,1.0729594514676279e-02
163,3.2580319340780241e-04,1.0729594514676279e-02,1.0403791321268476e-02
164,3.1591078101658038e-04,1.0403791321268476e-02,1.0087880540251896e-02
165,3.0631868429189797e-04,1.0087880540251896e-02,9.7815618559599984e-03
166,2.9701779041597882e-04,9.7815618559599984e-03,9.4845440655440191e-03
167,2.8799926272930700e-04,9.4845440655440191e-03,9.1965448028147115e-03
168,2.7925453239293426e-04,9.1965448028147115e-03,8.9172902704217783e-03
169,2.7077529029984293e-04,8.9172902704217783e-03,8.6465149801219342e-03
170,2.6255347922815250e-04,8.6465149801219342e-03,8.3839615008937801e-03
171,2.5458128622915250e-04,8.3839615008937801e-03,8.1293802146646284e-03
172,2.4685113524332606e-04,8.1293802146646284e-03,7.8825290794213021e-03
173,2.3935567993771083e-04,7.8825290794213021e-03,7.6431733994835899e-03
174,2.3208779675812537e-04,7.6431733994835899e-03,7.4110856027254646e-03
175,2.2504057818996051e-04,7.4110856027254646e-03,7.1860450245355041e-03
176,2.1820732622141072e-04,7.1860450245355041e-03,6.9678376983140933e-03
177,2.1158154600318691e-04,6.9678376983140933e-03,6.7562561523109074e-03
178,2.0515693969891619e-04,6.7562561523109074e-03,6.5510992126119908e-03
179,1.9892740052059743e-04,6.5510992126119908e-03,6.3521718120913926e-03
180,1.9288700694363714e-04,6.3521718120913926e-03,6.1592848051477550e-03
181,1.8703001709614411e-04,6.1592848051477550e-03,5.9722547880516116e-03
182,1.8135086331731292e-04,5.9722547880516116e-03,5.7909039247342978e-03
183,1.7584414687987109e-04,5.7909039247342978e-03,5.6150597778544271e-03
184,1.7050463287170985e-04,5.6150597778544271e-03,5.4445551449827170e-03
185,1.6532724523195608e-04,5.4445551449827170e-03,5.2792278997507601e-03
186,1.6030706193688026e-04,5.2792278997507601e-03,5.1189208378138798e-03
187,1.5543931033116818e-04,5.1189208378138798e-03,4.9634815274827108e-03
188,1.5071936260021155e-04,4.9634815274827108e-03,4.8127621648825000e-03
189,1.4614273137920116e-04,4.8127621648825000e-03,4.6666194335032987e-03
190,1.4170506549492602e-04,4.6666194335032987e-03,4.5249143680083734e-03
191,1.3740214583630355e-04,4.5249143680083734e-03,4.3875122221720686e-03
192,1.3322988134978041e-04,4.3875122221720686e-03,4.2542823408222886e-03
193,1.2918430515585752e-04,4.2542823408222886e-03,4.1250980356664305e-03
194,1.2526157078310201e-04,4.1250980356664305e-03,3.9998364648833277e-03
195,1.2145794851611636e-04,3.9998364648833277e-03,3.8783785163672125e-03
196,1.1776982185403850e-04,3.8783785163672125e-03,3.7606086945131739e-03
197,1.1419368407624823e-04,3.7606086945131739e-03,3.6464150104369253e-03
198,1.1072613491205262e-04,3.6464150104369253e-03,3.5356888755248726e-03
199,1.0736387731122025e-04,3.5356888755248726e-03,3.4283249982136519e-03
200,1.0410371431232461e-04,3.4283249982136519e-03,3.3242212839013274e-03
201,1.0094254600595002e-04,3.3242212839013274e-03,3.2232787378953772e-03
202,9.7877366589898138e-05,3.2232787378953772e-03,3.1254013713054789e-03
203,9.4905261513620790e-05,3.1254013713054789e-03,3.0304961097918576e-03
204,9.2023404709185838e-05,3.0304961097918576e-03,2.9384727050826721e-03
205,8.9229055906164080e-05,2.9384727050826721e-03,2.8492436491765077e-03
206,8.6519558027902481e-05,2.8492436491765077e-03,2.7627240911486054e-03
207,8.3892334666725731e-05,2.7627240911486054e-03,2.6788317564818793e-03
208,8.1344887635680560e-05,2.6788317564818793e-03,2.5974868688461985e-03
209,7.8874794594509620e-05,2.5974868688461985e-03,2.5186120742516889e-03
210,7.6479706747610384e-05,2.5186120742516889e-03,2.4421323675040785e-03
211,7.4157346611802318e-05,2.4421323675040785e-03,2.3679750208922762e-03
212,7.1905505851790750e-05,2.3679750208922762e-03,2.2960695150404855e-03
213,6.9722043181278927e-05,2.2960695150404855e-03,2.2263474718592063e-03
214,6.7604882327742022e-05,2.2263474718592063e-03,2.1587425895314644e-03
215,6.5552010058935955e-05,2.1587425895314644e-03,2.0931905794725281e-03
216,6.3561474269272099e-05,2.0931905794725281e-03,2.0296291052032561e-03
217,6.1631382124245407e-05,2.0296291052032561e-03,1.9679977230790107e-03
218,5.9759898261157630e-05,1.9679977230790107e-03,1.9082378248178530e-03
219,5.7945243044430754e-05,1.9082378248178530e-03,1.8502925817734221e-03
220,5.6185690873856799e-05,1.8502925817734221e-03,1.7941068908995650e-03
221,5.4479568544180374e-05,1.7941068908995650e-03,1.7396273223553847e-03
222,5.2825253654458328e-05,1.7396273223553847e-03,1.6868020687009263e-03
223,5.1221173065688092e-05,1.6868020687009263e-03,1.6355808956352383e-03
224,4.9665801405242006e-05,1.6355808956352383e-03,1.5859150942299960e-03
225,4.8157659616688425e-05,1.5859150942299960e-03,1.5377574346133076e-03
226,4.6695313553624084e-05,1.5377574346133076e-03,1.4910621210596836e-03
227,4.5277372616183419e-05,1.4910621210596836e-03,1.4457847484435000e-03
228,4.3902488428930528e-05,1.4457847484435000e-03,1.4018822600145695e-03
229,4.2569353558879322e-05,1.4018822600145695e-03,1.3593129064556901e-03
230,4.1276700272424685e-05,1.3593129064556901e-03,1.3180362061832652e-03
231,4.0023299330004759e-05,1.3180362061832652e-03,1.2780129068532607e-03
232,3.8807958817349833e-05,1.2780129068532607e-03,1.2392049480359107e-03
233,3.7629523012208143e-05,1.2392049480359107e-03,1.2015754250237025e-03
234,3.6486871285472450e-05,1.2015754250237025e-03,1.1650885537382301e-03
235,3.5378917035663869e-05,1.1650885537382301e-03,1.1297096367025661e-03
236,3.4304606655760798e-05,1.1297096367025661e-03,1.0954050300468051e-03
237,3.3262918531391837e-05,1.0954050300468051e-03,1.0621421115154135e-03
238,3.2252862069441015e-05,1.0621421115154135e-03,1.0298892494459725e-03
239,3.1273476756142442e-05,1.0298892494459725e-03,9.9861577268982988e-04
240,3.0323831243769822e-05,9.9861577268982988e-04,9.6829194144606014e-04
241,2.9403022465052858e-05,9.6829194144606014e-04,9.3888891898100720e-04
242,2.8510174774479336e-05,9.3888891898100720e-04,9.1037874420652777e-04
243,2.7644439115666959e-05,9.1037874420652777e-04,8.8273430509086081e-04
244,2.6804992214013624e-05,8.8273430509086081e-04,8.5592931287684711e-04
245,2.5991035793859202e-05,8.5592931287684711e-04,8.2993827708298775e-04
246,2.5201795819414648e-05,8.2993827708298775e-04,8.0473648126357317e-04
247,2.4436521758737287e-05,8.0473648126357317e-04,7.8029995950483586e-04
248,2.3694485870052627e-05,7.8029995950483586e-04,7.5660547363478312e-04
249,2.2974982509744509e-05,7.5660547363478312e-04,7.3363049112503873e-04
250,2.2277327461355873e-05,7.3363049112503873e-04,7.1135316366368294e-04
251,2.1600857284962342e-05,7.1135316366368294e-04,6.8975230637872043e-04
252,2.0944928686300277e-05,6.8975230637872043e-04,6.6880737769242019e-04
253,2.0308917905049572e-05,6.6880737769242019e-04,6.4849845978737046e-04
254,1.9692220121689807e-05,6.4849845978737046e-04,6.2880623966568073e-04
255,1.9094248882365858e-05,6.2880623966568073e-04,6.0971199078331485e-04
256,1.8514435541216315e-05,6.0971199078331485e-04,5.9119755524209851e-04
257,1.7952228719634517e-05,5.9119755524209851e-04,5.7324532652246391e-04
258,1.7407093781948229e-05,5.7324532652246391e-04,5.5583823274051578e-04
259,1.6878512327019479e-05,5.5583823274051578e-04,5.3895972041349621e-04
260,1.6365981695281181e-05,5.3895972041349621e-04,5.2259373871821509e-04
261,1.5869014490742038e-05,5.2259373871821509e-04,5.0672472422747298e-04
262,1.5387138117505124e-05,5.0672472422747298e-04,4.9133758610996774e-04
263,1.4919894330359641e-05,4.9133758610996774e-04,4.7641769177960818e-04
264,1.4466838799018499e-05,4.7641769177960818e-04,4.6195085298058962e-04
265,1.4027540685587472e-05,4.6195085298058962e-04,4.4792331229500222e-04
266,1.3601582234864184e-05,4.4792331229500222e-04,4.3432173006013799e-04
267,1.3188558377077389e-05,4.3432173006013799e-04,4.2113317168306053e-04
268,1.2788076342688856e-05,4.2113317168306053e-04,4.0834509534037173e-04
269,1.2399755288891621e-05,4.0834509534037173e-04,3.9594534005148006e-04
270,1.2023225937449432e-05,3.9594534005148006e-04,3.8392211411403064e-04
271,1.1658130223533121e-05,3.8392211411403064e-04,3.7226398389049746e-04
272,1.1304120955219933e-05,3.7226398389049746e-04,3.6095986293527754e-04
273,1.0960861483332106e-05,3.6095986293527754e-04,3.4999900145194548e-04
274,1.0628025381300777e-05,3.4999900145194548e-04,3.3937097607064464e-04
275,1.0305296134750731e-05,3.3937097607064464e-04,3.2906567993589396e-04
276,9.9923668405109881e-06,3.2906567993589396e-04,3.1907331309538291e-04
277,9.6889399147648710e-06,3.1907331309538291e-04,3.0938437318061803e-04
278,9.3947268100621490e-06,3.0938437318061803e-04,2.9998964637055589e-04
279,9.1094477409241489e-06,2.9998964637055589e-04,2.9088019862963171e-04
280,8.8328314177808876e-06,2.9088019862963171e-04,2.8204736721185083e-04
281,8.5646147889872779e-06,2.8204736721185083e-04,2.7348275242286357e-04
282,8.3045427906730654e-06,2.7348275242286357e-04,2.6517820963219049e-04
283,8.0523681041886559e-06,2.6517820963219049e-04,2.5712584152800177e-04
284,7.8078509209161484e-06,2.5712584152800177e-04,2.4931799060708566e-04
285,7.5707587142219874e-06,2.4931799060708566e-04,2.4174723189286366e-04
286,7.3408660183343549e-06,2.4174723189286366e-04,2.3440636587452931e-04
287,7.1179542139350288e-06,2.3440636587452931e-04,2.2728841166059425e-04
288,6.9018113202618434e-06,2.2728841166059425e-04,2.2038660034033239e-04
289,6.6922317935240564e-06,2.2038660034033239e-04,2.1369436854680836e-04
290,6.4890163314389283e-06,2.1369436854680836e-04,2.0720535221536944e-04
291,6.2919716837036404e-06,2.0720535221536944e-04,2.0091338053166577e-04
292,6.1009104682223451e-06,2.0091338053166577e-04,1.9481247006344340e-04
293,5.9156509929135658e-06,1.9481247006344340e-04,1.8889681907052983e-04
294,5.7360170829285342e-06,1.8889681907052983e-04,1.8316080198760133e-04
295,5.5618379131161253e-06,1.8316080198760133e-04,1.7759896407448518e-04
296,5.3929478455751060e-06,1.7759896407448518e-04,1.7220601622891009e-04
297,5.2291862721392065e-06,1.7220601622891009e-04,1.6697682995677084e-04
298,5.0703974616452280e-06,1.6697682995677084e-04,1.6190643249512561e-04
299,4.9164304118389628e-06,1.6190643249512561e-04,1.5699000208328664e-04
300,4.7671387057780698e-06,1.5699000208328664e-04,1.5222286337750857e-04
301,4.6223803725953959e-06,1.5222286337750857e-04,1.4760048300491315e-04
302,4.4820177524902919e-06,1.4760048300491315e-04,1.4311846525242287e-04
303,4.3459173658195768e-06,1.4311846525242287e-04,1.3877254788660328e-04
304,4.2139497861636378e-06,1.3877254788660328e-04,1.3455859810043965e-04
305,4.0859895172469731e-06,1.3455859810043965e-04,1.3047260858319268e-04
306,3.9619148735961276e-06,1.3047260858319268e-04,1.2651069370959653e-04
307,3.8416078648215376e-06,1.2651069370959653e-04,1.2266908584477500e-04
308,3.7249540834132474e-06,1.2266908584477500e-04,1.1894413176136174e-04
309,3.6118425959437903e-06,1.1894413176136174e-04,1.1533228916541797e-04
310,3.5021658375747713e-06,1.1533228916541797e-04,1.1183012332784318e-04
311,3.3958195097668436e-06,1.1183012332784318e-04,1.0843430381807633e-04
312,3.2927024810958010e-06,1.0843430381807633e-04,1.0514160133698054e-04
313,3.1927166910804580e-06,1.0514160133698054e-04,1.0194888464590008e-04
314,3.0957670569308812e-06,1.0194888464590008e-04,9.8853117588969171e-05
315,3.0017613831282768e-06,9.8853117588969171e-05,9.5851356205840907e-05
316,2.9106102737505597e-06,9.5851356205840907e-05,9.2940745932090362e-05
317,2.8222270474602263e-06,9.2940745932090362e-05,9.0118518884630121e-05
318,2.7365276550736860e-06,9.0118518884630121e-05,8.7381991229556425e-05
319,2.6534305996336683e-06,8.7381991229556425e-05,8.4728560629922754e-05
320,2.5728568589086944e-06,8.4728560629922754e-05,8.2155703771014056e-05
321,2.4947298102459173e-06,8.2155703771014056e-05,7.9660973960768148e-05
322,2.4189751577058665e-06,7.9660973960768148e-05,7.7241998803062286e-05
323,2.3455208614098000e-06,7.7241998803062286e-05,7.4896477941652478e-05
324,2.2742970690324920e-06,7.4896477941652478e-05,7.2622180872619979e-05
325,2.2052360493752901e-06,7.2622180872619979e-05,7.0416944823244691e-05
326,2.1382721279562855e-06,7.0416944823244691e-05,6.8278672695288402e-05
327,2.0733416245563409e-06,6.8278672695288402e-05,6.6205331070732062e-05
328,2.0103827926615841e-06,6.6205331070732062e-05,6.4194948278070463e-05
329,1.9493357607447823e-06,6.4194948278070463e-05,6.2245612517325690e-05
330,1.8901424753297560e-06,6.2245612517325690e-05,6.0355470041995927e-05
331,1.8327466457846877e-06,6.0355470041995927e-05,5.8522723396211246e-05
332,1.7770936907918325e-06,5.8522723396211246e-05,5.6745629705419406e-05
333,1.7231306864427183e-06,5.6745629705419406e-05,5.5022499018976690e-05
334,1.6708063159094784e-06,5.5022499018976690e-05,5.3351692703067207e-05
335,1.6200708206444593e-06,5.3351692703067207e-05,5.1731621882422745e-05
336,1.5708759530616917e-06,5.1731621882422745e-05,5.0160745929361052e-05
337,1.5231749306552299e-06,5.0160745929361052e-05,4.8637570998705826e-05
338,1.4769223915107276e-06,4.8637570998705826e-05,4.7160648607195089e-05
339,1.4320743511679381e-06,4.7160648607195089e-05,4.5728574256027143e-05
340,1.3885881607931299e-06,4.5728574256027143e-05,4.4339986095234022e-05
341,1.3464224666216247e-06,4.4339986095234022e-05,4.2993563628612396e-05
342,1.3055371706319001e-06,4.2993563628612396e-05,4.1688026457980492e-05
343,1.2658933924138607e-06,4.1688026457980492e-05,4.0422133065566629e-05
344,1.2274534321950054e-06,4.0422133065566629e-05,3.9194679633371626e-05
345,1.1901807349893413e-06,3.9194679633371626e-05,3.8004498898382280e-05
346,1.1540398558349455e-06,3.8004498898382280e-05,3.6850459042547329e-05
347,1.1189964260871179e-06,3.6850459042547329e-05,3.5731462616460223e-05
348,1.0850171207350722e-06,3.5731462616460223e-05,3.4646445495725142e-05
349,1.0520696267110829e-06,3.4646445495725142e-05,3.3594375869014058e-05
350,1.0201226121619532e-06,3.3594375869014058e-05,3.2574253256852105e-05
351,9.8914569665358072e-07,3.2574253256852105e-05,3.1585107560198517e-05
352,9.5910942228028822e-07,3.1585107560198517e-05,3.0625998137918237e-05
353,9.2998522565144295e-07,3.0625998137918237e-05,2.9696012912266784e-05
354,9.0174541072872771e-07,2.9696012912266784e-05,2.8794267501538060e-05
355,8.7436312248823254e-07,2.8794267501538060e-05,2.7919904379049827e-05
356,8.4781232138231750e-07,2.7919904379049827e-05,2.7072092057667507e-05
357,8.2206775857696483e-07,2.7072092057667507e-05,2.6250024299090542e-05
358,7.9710495194107036e-07,2.6250024299090542e-05,2.5452919347149467e-05
359,7.7290016276483962e-07,2.5452919347149467e-05,2.4680019184384629e-05
360,7.4943037318515212e-07,2.4680019184384629e-05,2.3930588811199477e-05
361,7.2667326429642190e-07,2.3930588811199477e-05,2.3203915546903056e-05
362,7.0460719492614259e-07,2.3203915546903056e-05,2.2499308351976910e-05
363,6.8321118105493060e-07,2.2499308351976910e-05,2.1816097170921980e-05
364,6.6246487586149590e-07,2.1816097170921980e-05,2.1153632295060483e-05
365,6.4234855037356706e-07,2.1153632295060483e-05,2.0511283744686913e-05
366,6.2284307470636499e-07,2.0511283744686913e-05,1.9888440669980551e-05
367,6.0392989987078808e-07,1.9888440669980551e-05,1.9284510770109761e-05
