t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
40,1.3015513167152467e-02,2.1842298050526746e-06,3.8338639234431126e-05,2.5302003876194300e-04,9.7099742994042845e-04,2.5217074744395239e-03,4.4795994902000055e-03,4.7496658647710830e-03
41,1.2712888131953808e-02,2.2533786913740991e-06,3.9023055082045732e-05,2.5521966267932466e-04,9.6789922950448013e-04,2.4826850178882721e-03,4.3650212455933306e-03,4.6007865425149791e-03
42,1.2414280965448287e-02,2.3192938137910918e-06,3.9628797811018524e-05,2.5695928094013727e-04,9.6357822204784201e-04,2.4425569923601440e-03,4.2524182945450611e-03,4.4568200839302944e-03
43,1.2119949274682178e-02,2.3819413209350591e-06,4.0157522707898763e-05,2.5825772997452778e-04,9.5812337599241013e-04,2.4015065983609466e-03,4.1418834090809487e-03,4.3176386972445099e-03
44,1.1830102285109674e-02,2.4413067729217872e-06,4.0611210768755071e-05,2.5913469001583554e-04,9.5162085813412260e-04,2.3597012069088916e-03,4.0334871300249531e-03,4.1831058824841946e-03
45,1.1544908294176651e-02,2.4973928127930636e-06,4.0992116337047590e-05,2.5961044227621572e-04,9.4415380964307436e-04,2.3172935886963063e-03,3.9272812324035204e-03,4.0530797120076944e-03
46,1.1264500870698937e-02,2.5502169949218660e-06,4.1302718877441941e-05,2.5970565280574175e-04,9.3580217727363426e-04,2.2744230461284468e-03,3.8233016560278495e-03,3.9274154025908999e-03
47,1.0988984021884312e-02,2.5998097767634028e-06,4.1545678879470817e-05,2.5944118150831973e-04,9.2664259282135080e-04,2.2312164563787606e-03,3.7215709860215405e-03,3.8059673164981059e-03
48,1.0718436510322048e-02,2.6462126758565499e-06,4.1723797817668145e-05,2.5883791468499999e-04,9.1674829450809760e-04,2.1877892329613016e-03,3.6221005544467329e-03,3.6885905032273915e-03
49,1.0452915470695611e-02,2.6894765904569661e-06,4.1839982042965858e-05,2.5791661942198198e-04,9.0618908458471614e-04,2.1442462126879079e-03,3.5248922227310441e-03,3.5751418726365385e-03
50,1.0192459449166616e-02,2.7296602794731000e-06,4.1897210441360635e-05,2.5669781812693920e-04,8.9503131800983983e-04,2.1006824742712351e-03,3.4299398949823026e-03,3.4654810730554656e-03
51,9.9370909663319008e-03,2.7668289953518970e-06,4.1898505668003873e-05,2.5520168153485035e-04,8.8333791759392618e-04,2.0571840942665578e-03,3.3372308042137278e-03,3.3594711340594829e-03
52,9.6868186865403036e-03,2.8010532621088330e-06,4.1846908746076577e-05,2.5344793854618756e-04,8.7116841148877824e-04,2.0138288455212087e-03,3.2467466067449837e-03,3.2569789222309615e-03
53,9.4416392614812602e-03,2.8324077897169761e-06,4.1745456808453261e-05,2.5145580132011891e-04,8.5857898935562079e-04,1.9706868428222544e-03,3.1584643143859874e-03,3.1578754489991080e-03
54,9.2015389037523460e-03,2.8609705154749433e-06,4.1597163754829278e-05,2.4924390411834590e-04,8.4562257396020519e-04,1.9278211399998092e-03,3.0723570892738378e-03,3.0620360621298427e-03
55,8.9664947361044883e-03,2.8868217626886886e-06,4.1405003596474207e-05,2.4683025447722425e-04,8.3234890532288156e-04,1.8852882823528990e-03,2.9883949222690893e-03,2.9693405463232306e-03
56,8.7364759538610288e-03,2.9100435069625235e-06,4.1171896264052662e-05,2.4423219537355473e-04,8.1880463489684724e-04,1.8431388179139608e-03,2.9065452125000249e-03,2.8796731534056264e-03
57,8.5114448312878684e-03,2.9307187405460347e-06,4.0900695660151349e-05,2.4146637714017702e-04,8.0503342756074931e-04,1.8014177707533414e-03,2.8267732628664511e-03,2.7929225785664515e-03
58,8.2913575971907544e-03,2.9489309254795571e-06,4.0594179746537077e-05,2.3854873797909867e-04,7.9107606949449451e-04,1.7601650792431012e-03,2.7490427039892312e-03,2.7089818958128120e-03
59,8.0761652005136454e-03,2.9647635266832786e-06,4.0255042466136971e-05,2.3549449201065622e-04,7.7697058026159256e-04,1.7194160019464888e-03,2.6733158571437413e-03,2.6277484631583459e-03
60,7.8658139830287428e-03,2.9782996166121840e-06,3.9885887310777332e-05,2.3231812388583268e-04,7.6275232764967909e-04,1.6792014935725112e-03,2.5995540450825558e-03,2.5491238059107738e-03
61,7.6602462731963934e-03,2.9896215436250146e-06,3.9489222357430829e-05,2.2903338907437137e-04,7.4845414402508544e-04,1.6395485532310413e-03,2.5277178582829335e-03,2.4730134846819049e-03
62,7.4594009128098812e-03,2.9988106567693157e-06,3.9067456607772423e-05,2.2565331902302726e-04,7.3410644313941600e-04,1.6004805470403072e-03,2.4577673830047768e-03,2.3993269533378121e-03
63,7.2632137260262618e-03,3.0059470802497688e-06,3.8622897477966643e-05,2.2219023045568772e-04,7.1973733648797000e-04,1.5620175069729373e-03,2.3896623965783898e-03,2.3279774109730604e-03
64,7.0716179387380878e-03,3.0111095314103254e-06,3.8157749297596349e-05,2.1865573815988071e-04,7.0537274846329558e-04,1.5241764076769861e-03,2.3233625345285250e-03,2.2588816510803931e-03
65,6.8845445548948066e-03,3.0143751766120686e-06,3.7674112688333679e-05,2.1506077067219126e-04,6.9103652967389319e-04,1.4869714228726118e-03,2.2588274334566544e-03,2.1919599103545108e-03
66,6.7019226952818312e-03,3.0158195199207445e-06,3.7173984704228745e-05,2.1141558833829240e-04,6.7675056790969957e-04,1.4504141628017967e-03,2.1960168530261309e-03,2.1271357189817613e-03
67,6.5236799033647269e-03,3.0155163200250197e-06,3.6659259626262318e-05,2.0772980328168726e-04,6.6253489633393329e-04,1.4145138940962051e-03,2.1348907799076293e-03,2.0643357537989846e-03
68,6.3497424220688367e-03,3.0135375312850790e-06,3.6131730314015124e-05,2.0401240086897972e-04,6.4840779856657489e-04,1.3792777433258177e-03,2.0754095161301302e-03,2.0034896953320335e-03
69,6.1800354447606046e-03,3.0099532652586908e-06,3.5593090026910232e-05,2.0027176230868674e-04,6.3438591039941558e-04,1.3447108853972634e-03,2.0175337539338738e-03,1.9445300894291957e-03
70,6.0144833432015689e-03,3.0048317694672428e-06,3.5044934636466452e-05,1.9651568806548211e-04,6.2048431794742677e-04,1.3108167178848586e-03,1.9612246389257870e-03,1.8873922139720815e-03
71,5.8530098748390122e-03,2.9982394205469904e-06,3.4488765159352517e-05,1.9275142181253576e-04,6.0671665209721692e-04,1.2775970222984898e-03,1.9064438230865818e-03,1.8320139509642877e-03
72,5.6955383714624060e-03,2.9902407292812628e-06,3.3925990548760357e-05,1.8898567468152586e-04,5.9309517916152370e-04,1.2450521132199074e-03,1.8531535089648923e-03,1.7783356641565156e-03
73,5.5419919109786211e-03,2.9808983553284258e-06,3.3357930688734087e-05,1.8522464960319833e-04,5.7963088768991824e-04,1.2131809761721309e-03,1.8013164862115589e-03,1.7263000822577521e-03
74,5.3922934738303155e-03,2.9702731297492557e-06,3.2785819542619239e-05,1.8147406556127737e-04,5.6633357142095702e-04,1.1819813950249567e-03,1.7508961614515685e-03,1.6758521876991874e-03
75,5.2463660853924558e-03,2.9584240836975119e-06,3.2210808412760390e-05,1.7773918160934811e-04,5.5321190839063253e-04,1.1514500696825608e-03,1.7018565823580744e-03,1.6269391108553819e-03
76,5.1041329455238449e-03,2.9454084818705944e-06,3.1633969274001854e-05,1.7402482052426393e-04,5.4027353623678867e-04,1.1215827247464147e-03,1.6541624566788593e-03,1.5795100295816461e-03
77,4.9655175463184237e-03,2.9312818595250149e-06,3.1056298148466333e-05,1.7033539199093320e-04,5.2752512375975433e-04,1.0923742097979181e-03,1.6077791668676973e-03,1.5335160738941297e-03
78,4.8304437789898512e-03,2.9160980620458557e-06,3.0478718493532210e-05,1.6667491523221484e-04,5.1497243881634257e-04,1.0638185918998477e-03,1.5626727808888559e-03,1.4889102355970121e-03
79,4.6988360307287976e-03,2.8999092862222771e-06,2.9902084578933310e-05,1.6304704101433037e-04,5.0262041263801789e-04,1.0359092408737452e-03,1.5188100596904011e-03,1.4456472826471474e-03
80,4.5706192722922085e-03,2.8827661225242671e-06,2.9327184832496892e-05,1.5945507297287139e-04,4.9047320067487207e-04,1.0086389078713522e-03,1.4761584617793103e-03,1.4036836780387816e-03
81,4.4457191370151031e-03,2.8647175978010256e-06,2.8754745137248774e-05,1.5590198821734030e-04,4.7853424007543628e-04,9.8199979772200987e-04,1.4346861452772040e-03,1.3629775029880633e-03
82,4.3240619918760688e-03,2.8458112179302508e-06,2.8185432065478005e-05,1.5239045718338189e-04,4.6680630391864004e-04,9.5598363550426389e-04,1.3943619677885268e-03,1.3234883841978481e-03
83,4.2055750011959145e-03,2.8260930100418508e-06,2.7619856037896707e-05,1.4892286271160637e-04,4.5529155231866419e-04,9.3058172775864218e-04,1.3551554843722229e-03,1.2851774249868404e-03
84,4.0901861835035960e-03,2.8056075640206509e-06,2.7058574398282157e-05,1.4550131834032380e-04,4.4399158052633070e-04,9.0578501872946090e-04,1.3170369438724949e-03,1.2480071400726832e-03
85,3.9778244620633481e-03,2.7843980730619910e-06,2.6502094395972526e-05,1.4212768580674221e-04,4.3290746415221965e-04,8.8158414199644534e-04,1.2799772838332959e-03,1.2119413938056105e-03
86,3.8684197095212049e-03,2.7625063731129742e-06,2.5950876070331070e-05,1.3880359175735319e-04,4.2203980163712130e-04,8.5796946783176029e-04,1.2439481241942481e-03,1.1769453416572780e-03
87,3.7619027870969251e-03,2.7399729810817304e-06,2.5405335032817717e-05,1.3553044367345995e-04,4.1138875409489899e-04,8.3493114659459521e-04,1.2089217599420624e-03,1.1429853747780090e-03
88,3.6582055787182464e-03,2.7168371317385455e-06,2.4865845143634089e-05,1.3230944502219357e-04,4.0095408265150697e-04,8.1245914845362371e-04,1.1748711528708877e-03,1.1100290674446618e-03
89,3.5572610204679042e-03,2.6931368132670120e-06,2.4332741081057520e-05,1.2914160964701515e-04,3.9073518340191607e-04,7.9054329970733870e-04,1.1417699225868697e-03,1.0780451272304403e-03
90,3.4590031256895772e-03,2.6689088014514428e-06,2.3806320802569658e-05,1.2602777541469924e-04,3.8073112010417285e-04,7.6917331595334232e-04,1.1095923368762881e-03,1.0470033477370535e-03
91,3.3633670060765420e-03,2.6441886925094531e-06,2.3286847897732986e-05,1.2296861713821493e-04,3.7094065472685042e-04,7.4833883234006230e-04,1.0783133015426051e-03,1.0168745637385670e-03
92,3.2702888890461363e-03,2.6190109345966050e-06,2.2774553833489211e-05,1.1996465879684099e-04,3.6136227596284323e-04,7.2802943111795421e-04,1.0479083498054205e-03,9.8763060859499143e-04
93,3.1797061316838713e-03,2.5934088580239441e-06,2.2269640093160594e-05,1.1701628507632862e-04,3.5199422581888459e-04,7.0823466669198447e-04,1.0183536313434238e-03,9.5924427380206538e-04
94,3.0915572315231045e-03,2.5674147042398070e-06,2.1772280210942819e-05,1.1412375225302107e-04,3.4283452438639545e-04,6.8894408836296639e-04,9.8962590105380302e-04,9.3168927055173594e-04
95,3.0057818344093891e-03,2.5410596536348641e-06,2.1282621704095947e-05,1.1128719844660451e-04,3.3388099289536352e-04,6.7014726093207971e-04,9.6170250759205459e-04,9.0494019318555611e-04
96,2.9223207396828817e-03,2.5143738522345159e-06,2.0800787905380636e-05,1.0850665326664146e-04,3.2513127514895461e-04,6.5183378333056956e-04,9.3456138174859258e-04,8.7897248443050840e-04
97,2.8411159028974143e-03,2.4873864373458782e-06,2.0326879698558012e-05,1.0578204687827356e-04,3.1658285743251527e-04,6.3399330542515502e-04,9.0818102471187283e-04,8.5376240231369385e-04
98,2.7621104362809232e-03,2.4601255622279825e-06,1.9860977159983204e-05,1.0311321851250448e-04,3.0823308698656903e-04,6.1661554313897731e-04,8.8254049626180662e-04,8.2928698865885470e-04
99,2.6852486071288336e-03,2.4326184198538467e-06,1.9403141109481461e-05,1.0049992444632324e-04,3.0007918912937945e-04,5.9969029201797431e-04,8.5761940293197305e-04,8.0552403907384871e-04
100,2.6104758343096605e-03,2.4048912658319909e-06,1.8953414573809143e-05,9.7941845477628856e-05,2.9211828311065760e-04,5.8320743936330645e-04,8.3339788617445515e-04,7.8245207434397140e-04
101,2.5377386830504308e-03,2.3769694405529791e-06,1.8511824166076266e-05,9.5438593919495334e-05,2.8434739677407785e-04,5.6715697504183783e-04,8.0985661055694915e-04,7.6005031315144137e-04
102,2.4669848581585774e-03,2.3488773906239342e-06,1.8078381384547267e-05,9.2989720137792904e-05,2.7676348010241661e-04,5.5152900107865207e-04,7.8697675201810024e-04,7.3829864604644407e-04
103,2.3981631958265638e-03,2.3206386896507846e-06,1.7653083834248217e-05,9.0594718655577071e-05,2.6936341771539510e-04,5.3631374012811229e-04,7.6473998620370026e-04,7.1717761059987984e-04
104,2.3312236541557542e-03,2.2922760584244840e-06,1.7235916374795548e-05,8.8253033846987371e-05,2.6214404038666506e-04,5.2150154291303089e-04,7.4312847690344872e-04,6.9666836767240240e-04
105,2.2661173025268050e-03,2.2638113845636513e-06,1.6826852197827338e-05,8.5964065242679144e-05,2.5510213564286039e-04,5.0708289471504192e-04,7.2212486460535106e-04,6.7675267873848163e-04
106,2.2027963099351682e-03,2.2352657416621686e-06,1.6425853837367237e-05,8.3727172468054317e-05,2.4823445750423833e-04,4.9304842099325507e-04,7.0171225518248837e-04,6.5741288420810258e-04
107,2.1412139324021116e-03,2.2066594079862972e-06,1.6032874116385548e-05,8.1541679834774817e-05,2.4153773542316323e-04,4.7938889220267364e-04,6.8187420872480552e-04,6.3863188269232241e-04
108,2.0813244995639231e-03,2.1780118847618863e-06,1.5647857032745046e-05,7.9406880605242255e-05,2.3500868247354020e-04,4.6609522787864719e-04,6.6259472852670800e-04,6.2039311116227872e-04
109,2.0230834005347110e-03,2.1493419140883876e-06,1.5270738587632688e-05,7.7322040948919578e-05,2.2864400284129706e-04,4.5315850004879100e-04,6.4385825023959074e-04,6.0268052595439155e-04
110,1.9664470691313565e-03,2.1206674965125724e-06,1.4901447559484853e-05,7.5286403608559738e-05,2.2244039866312518e-04,4.4056993602929637e-04,6.2564963119695000e-04,5.8547858457742765e-04
111,1.9113729685427514e-03,2.0920059082912263e-06,1.4539906226314451e-05,7.3299191293600281e-05,2.1639457625793993e-04,4.2832092065836735e-04,6.0795413991840310e-04,5.6877222827983519e-04
112,1.8578195755193905e-03,2.0633737183686420e-06,1.4186031039245202e-05,7.1359609817185985e-05,2.1050325179289403e-04,4.1640299801562356e-04,5.9075744579777025e-04,5.5254686533830275e-04
113,1.8057463641537018e-03,2.0347868050914464e-06,1.3839733249952547e-05,6.9466850992496498e-05,2.0476315642327728e-04,4.0480787267268799e-04,5.7404560897932175e-04,5.3678835503087412e-04
114,1.7551137893161740e-03,2.0062603726802538e-06,1.3500919494603118e-05,6.7620095303288217e-05,1.9917104094325922e-04,3.9352741051680991e-04,5.5780507042536213e-04,5.2148299226017114e-04
115,1.7058832698073146e-03,1.9778089674747751e-06,1.3169492336776947e-05,6.5818514362810413e-05,1.9372367998217390e-04,3.8255363918624478e-04,5.4202264217749453e-04,5.0661749279433909e-04
116,1.6580171712807829e-03,1.9494464939663980e-06,1.2845350771748588e-05,6.4061273174527075e-05,1.8841787577890466e-04,3.7187874815320423e-04,5.2668549781316888e-04,4.9217897909526311e-04
117,1.6114787889886506e-03,1.9211862306298246e-06,1.2528390694396651e-05,6.2347532207370775e-05,1.8325046156489864e-04,3.6149508848748300e-04,5.1178116309846843e-04,4.7815496670540323e-04
118,1.5662323303956012e-03,1.8930408455631716e-06,1.2218505332905804e-05,6.0676449297573077e-05,1.7821830458442033e-04,3.5139517233136495e-04,4.9729750683750128e-04,4.6453335116627254e-04
119,1.5222428977050520e-03,1.8650224119439437e-06,1.1915585650321914e-05,5.9047181388459122e-05,1.7331830877883824e-04,3.4157167211406816e-04,4.8322273191826162e-04,4.5130239544315906e-04
120,1.4794764703365544e-03,1.8371424233064957e-06,1.1619520715920007e-05,5.7458886118962994e-05,1.6854741716002485e-04,3.3201741953182859e-04,4.6954536655436025e-04,4.3845071783215131e-04
121,1.4378998873904717e-03,1.8094118086450349e-06,1.1330198048246241e-05,5.5910723271013920e-05,1.6390261389632885e-04,3.2272540431770605e-04,4.5625425572163388e-04,4.2596728032689768e-04
122,1.3974808301327939e-03,1.7818409473447757e-06,1.1047503931599709e-05,5.4401856085364283e-05,1.5938092613305526e-04,3.1368877282332639e-04,4.4333855278828996e-04,4.1384137742381347e-04
123,1.3581878045300056e-03,1.7544396839426542e-06,1.0771323707627424e-05,5.2931452454875024e-05,1.5497942556794774e-04,3.0490082643304048e-04,4.3078771133693247e-04,4.0206262534563992e-04
124,1.3199901238611950e-03,1.7272173427179275e-06,1.0501542043616675e-05,5.1498686003745462e-05,1.5069522980081372e-04,2.9635501982936720e-04,4.1859147717655072e-04,3.9062095166438325e-04
125,1.2828578914320444e-03,1.7001827421120719e-06,1.0238043178983161e-05,5.0102737060670448e-05,1.4652550347515875e-04,2.8804495912709420e-04,4.0673988054231857e-04,3.7950658530570711e-04
126,1.2467619834129751e-03,1.6733442089766260e-06,9.9807111513707483e-06,4.8742793533427473e-05,1.4246745922849566e-04,2.7996439989202239e-04,3.9522322848084936e-04,3.6871004691783286e-04
127,1.2116740318215060e-03,1.6467095926469713e-06,9.7294300036996273e-06,4.7418051691941369e-05,1.3851835846686949e-04,2.7210724505905205e-04,3.8403209741837802e-04,3.5822213958891844e-04
128,1.1775664076668453e-03,1.6202862788395350e-06,9.4840839734240151e-06,4.6127716866440382e-05,1.3467551197807797e-04,2.6446754276311608e-04,3.7315732590919752e-04,3.4803393989774972e-04
129,1.1444122042728305e-03,1.5940812033694817e-06,9.2445576651881570e-06,4.4871004066908348e-05,1.3093628039707745e-04,2.5703948409535758e-04,3.6259000756154735e-04,3.3813678928338209e-04
130,1.1121852207935630e-03,1.5681008656856462e-06,9.0107362080004075e-06,4.3647138529648104e-05,1.2729807453612703e-04,2.4981740079592352e-04,3.5232148413805121e-04,3.2852228572012707e-04
131,1.0808599459344531e-03,1.5423513422192428e-06,8.7825053979794498e-06,4.2455356196404348e-05,1.2375835559135480e-04,2.4279576289379314e-04,3.4234333882771285e-04,3.1918227568498915e-04
132,1.0504115418898722e-03,1.5168382995427435e-06,8.5597518276641260e-06,4.1294904131146065e-05,1.2031463523660567e-04,2.3596917630318138e-04,3.3264738968641106e-04,3.1010884640532123e-04
133,1.0208158285072138e-03,1.4915670073352541e-06,8.3423630028189515e-06,4.0165040879280917e-05,1.1696447561466686e-04,2.2933238038523663e-04,3.2322568324277904e-04,3.0129431837509616e-04
134,9.9204926768585791e-04,1.4665423511506976e-06,8.1302274476109571e-06,3.9065036773763728e-05,1.1370548923524530e-04,2.2288024548299947e-04,3.1407048826631215e-04,2.9273123812877555e-04
135,9.6408894801835641e-04,1.4417688449851878e-06,7.9232347989799536e-06,3.7994174192269430e-05,1.1053533878840033e-04,2.1660777043688731e-04,3.0517428969452067e-04,2.8441237126231354e-04
136,9.3691256968003235e-04,1.4172506436400536e-06,7.7212758909737301e-06,3.6951747769325585e-05,1.0745173688150514e-04,2.1051008008732034e-04,2.9652978271592020e-04,2.7633069569134734e-04
137,9.1049842957218884e-04,1.3929915548771362e-06,7.5242428297716175e-06,3.5937064567040142e-05,1.0445244570722217e-04,2.0458242277050749e-04,2.8812986700564927e-04,2.6847939513712106e-04
138,8.8482540672317716e-04,1.3689950513631462e-06,7.3320290600745984e-06,3.4949444207816662e-05,1.0153527664942706e-04,1.9882016781285459e-04,2.7996764111049688e-04,2.6085185283114418e-04
139,8.5987294795071751e-04,1.3452642824000838e-06,7.1445294234971995e-06,3.3988218972219481e-05,9.8698089833503113e-05,1.9321880302894281e-04,2.7203639698013195e-04,2.5344164543002288e-04
140,8.3562105378808243e-04,1.3218020854389611e-06,6.9616402095560357e-06,3.3052733864936249e-05,9.5938793626947270e-05,1.8777393222755594e-04,2.6432961464133939e-04,2.4624253713230844e-04
141,8.1205026467602083e-04,1.2986109973743082e-06,6.7832591998116141e-06,3.2142346651582403e-05,9.3255344095781125e-05,1.8248127272979176e-04,2.5684095701208513e-04,2.3924847398959444e-04
142,7.8914164742164986e-04,1.2756932656172352e-06,6.6092857056841025e-06,3.1256427868902411e-05,9.0645744421842471e-05,1.7733665290289288e-04,2.4956426485225685e-04,2.3245357840445395e-04
