t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
40,1.3461515440325736e-02,2.7094765751516695e-05,2.4356876547956016e-04,8.7301144349285586e-04,1.9757898401096285e-03,3.2588184252582805e-03,3.9926588155221061e-03,3.0905733847117873e-03
41,1.3109888605387365e-02,2.7287552772063567e-05,2.4279855188115413e-04,8.6416125012815626e-04,1.9399202013511134e-03,3.1757929670157285e-03,3.8706558638201983e-03,2.9892722184189507e-03
42,1.2763710813225883e-02,2.7430405721239686e-05,2.4161322087194875e-04,8.5426573805321370e-04,1.9031358583829030e-03,3.0937310257163381e-03,3.7521106129986491e-03,2.8914239514815894e-03
43,1.2423332022991437e-02,2.7526501277964701e-05,2.4004959894886624e-04,8.4344354587654994e-04,1.8656262068376154e-03,3.0127637761581299e-03,3.6369877917488413e-03,2.7969346021434688e-03
44,1.2089034069611166e-02,2.7578968740381966e-05,2.3814302843754498e-04,8.3180585210342961e-04,1.8275626458792624e-03,2.9330004532118056e-03,3.5252388205004787e-03,2.7057043007382630e-03
45,1.1761040240697148e-02,2.7590864102869145e-05,2.3592722213108702e-04,8.1945643533318908e-04,1.7890999176013909e-03,2.8545312245524968e-03,3.4168049310188040e-03,2.6176296459573117e-03
46,1.1439523428151565e-02,2.7565149940406067e-05,2.3343416532408979e-04,8.0649181275685542e-04,1.7503773792454749e-03,2.7774296823944661e-03,3.3116196962833626e-03,2.5326055422069094e-03
47,1.1124613086888410e-02,2.7504680268501177e-05,2.3069405746484732e-04,7.9300143967688409e-04,1.7115202057472673e-03,2.7017550068449180e-03,3.2096110772106218e-03,2.4505266196753694e-03
48,1.0816401192924065e-02,2.7412189624958091e-05,2.2773528655727730e-04,7.7906795539210596e-04,1.6726405217245286e-03,2.6275538461393981e-03,3.1107030738641022e-03,2.3712883196216955e-03
49,1.0514947360014217e-02,2.7290285698683273e-05,2.2458443030023945e-04,7.6476746310822285e-04,1.6338384632478698e-03,2.5548619526475731e-03,3.0148170531857283e-03,2.2947877118258998e-03
50,1.0220283246788192e-02,2.7141444907735520e-05,2.2126627874462251e-04,7.5016983356724644e-04,1.5952031706626261e-03,2.4837056080360765e-03,2.9218728124152100e-03,2.2209240984546763e-03
51,9.9324163639211219e-03,2.6968010402033208e-05,2.1780387397231588e-04,7.3533902386063992e-04,1.5568137144146058e-03,2.4141028662402406e-03,2.8317894267673388e-03,2.1495994482639484e-03
52,9.6513333724335161e-03,2.6772192034385423e-05,2.1421856295422299e-04,7.2033340442426153e-04,1.5187399563250869e-03,2.3460646388316223e-03,2.7444859212157769e-03,2.0807186966481589e-03
53,9.3770029490110318e-03,2.6556067906134859e-05,2.1053006032781342e-04,7.0520608853227667e-04,1.4810433491002938e-03,2.2795956438845730e-03,2.6598817990586628e-03,2.0141899402012775e-03
54,9.1093782817121324e-03,2.6321587150410168e-05,2.0675651835120880e-04,6.9000525973511942e-04,1.4437776770797183e-03,2.2146952364635350e-03,2.5778974540444153e-03,1.9499245488877257e-03
55,8.8483992490991994e-03,2.6070573666773142e-05,2.0291460174450438e-04,6.7477449364526459e-04,1.4069897413520461e-03,2.1513581363028739e-03,2.4984544879907231e-03,1.8878372143970141e-03
56,8.5939943272967008e-03,2.5804730566092863e-05,1.9901956552471168e-04,6.5955307128450088e-04,1.3707199924180148e-03,2.0895750660716896e-03,2.4214759518499710e-03,1.8278459495817195e-03
57,8.3460822624248868e-03,2.5525645124090965e-05,1.9508533428346328e-04,6.4437628188636679e-04,1.3350031135732194e-03,2.0293333117534710e-03,2.3468865249070283e-03,1.7698720508972472e-03
58,8.1045735400151649e-03,2.5234794076564566e-05,1.9112458165163366e-04,6.2927571361452847e-04,1.2998685581343552e-03,1.9706172150786160e-03,2.2746126441137685e-03,1.7138400333456996e-03
59,7.8693716781667138e-03,2.4933549119232317e-05,1.8714880894736752e-04,6.1427953112751568e-04,1.2653410435505947e-03,1.9134086065869275e-03,2.2045825933648317e-03,1.6596775454702439e-03
60,7.6403743671755063e-03,2.4623182500905994e-05,1.8316842221851939e-04,5.9941273930609541e-04,1.2314410053365725e-03,1.8576871867330197e-03,2.1367265607150731e-03,1.6073152703653193e-03
61,7.4174744750114801e-03,2.4304872620704156e-05,1.7919280707171930e-04,5.8469743277382873e-04,1.1981850136418312e-03,1.8034308614510563e-03,2.0709766700602646e-03,1.5566868173920757e-03
62,7.2005609352177166e-03,2.3979709558716696e-05,1.7523040083238030e-04,5.7015303109467469e-04,1.1655861551390949e-03,1.7506160377414339e-03,2.0072669925908088e-03,1.5077286082606073e-03
63,6.9895195314601342e-03,2.3648700485298944e-05,1.7128876170675265e-04,5.5579649973326486e-04,1.1336543827748981e-03,1.6992178841097382e-03,1.9455335423357359e-03,1.4603797603144452e-03
64,6.7842335909871661e-03,2.3312774907388514e-05,1.6737463472204462e-04,5.4164255702178672e-04,1.1023968357842416e-03,1.6492105600595048e-03,1.8857142593017603e-03,1.4145819691904393e-03
65,6.5845845976009645e-03,2.2972789721234360e-05,1.6349401430673551e-04,5.2770386749933379e-04,1.0718181322288403e-03,1.6005674182996879e-03,1.8277489830474151e-03,1.3702793924977173e-03
66,6.3904527333411808e-03,2.2629534050009608e-05,1.5965220344322308e-04,5.1399122208118340e-04,1.0419206361781763e-03,1.5532611828622455e-03,1.7715794189887514e-03,1.3274185357375922e-03
67,6.2017173568954340e-03,2.2283733852218573e-05,1.5585386938127084e-04,5.0051370558195621e-04,1.0127047015155116e-03,1.5072641059238694e-03,1.7171490992889469e-03,1.2859481413516609e-03
68,6.0182574257409815e-03,2.1936056292846057e-05,1.5210309594545335e-04,4.8727885216244641e-04,9.8416889421840646e-04,1.4625481057792295e-03,1.6644033398215724e-03,1.2458190815210276e-03
69,5.8399518681603773e-03,2.1587113874044761e-05,1.4840343250475889e-04,4.7429278929888842e-04,9.5631019483589854e-04,1.4190848881131927e-03,1.6132891944014662e-03,1.2069842551321276e-03
70,5.6666799105355341e-03,2.1237468326000620e-05,1.4475793969929548e-04,4.6156037088873901e-04,9.2912418276289480e-04,1.3768460524596151e-03,1.5637554072361511e-03,1.1693984891628384e-03
71,5.4983213646896184e-03,2.0887634261617479e-05,1.4116923203901375e-04,4.4908530011143614e-04,9.0260520379682914e-04,1.3358031855086744e-03,1.5157523643545452e-03,1.1330184446175023e-03
72,5.3347568794979905e-03,2.0538082600961016e-05,1.3763951750368891e-04,4.3687024265830308e-04,8.7674652235242290e-04,1.2959279427285143e-03,1.4692320446102794e-03,1.0978025270438213e-03
73,5.1758681605143728e-03,2.0189243773117390e-05,1.3417063428309702e-04,4.2491693093472602e-04,8.5154045960749076e-04,1.2571921195960133e-03,1.4241479707275057e-03,1.0637108015924225e-03
74,5.0215381609451659e-03,1.9841510704357878e-05,1.3076408480223000e-04,4.1322625982151011e-04,8.2697851875611589e-04,1.2195677135822577e-03,1.3804551607523008e-03,1.0307049125263933e-03
75,4.8716512469440922e-03,1.9495241602343606e-05,1.2742106717924807e-04,4.0179837456224621e-04,8.0305149845503543e-04,1.1830269779078062e-03,1.3381100801879986e-03,9.9874800704941383e-04
76,4.7260933398831934e-03,1.9150762546629469e-05,1.2414250426427510e-04,3.9063275132067085e-04,7.7974959546455987e-04,1.1475424679684727e-03,1.2970705950244915e-03,9.6780466329409430e-04
77,4.5847520379783228e-03,1.8808369895995270e-05,1.2092907040562059e-04,3.7972827092725461e-04,7.5706249740656838e-04,1.1130870812320055e-03,1.2572959258165969e-03,9.3784082229428128e-04
78,4.4475167194020357e-03,1.8468332523198592e-05,1.1778121608698784e-04,3.6908328630834967e-04,7.3497946648882551e-04,1.0796340913177621e-03,1.2187466029225783e-03,9.0882372375433349e-04
79,4.3142786287998641e-03,1.8130893887650908e-05,1.1469919057506203e-04,3.5869568406471603e-04,7.1348941497679922e-04,1.0471571768937244e-03,1.1813844229787835e-03,8.8072184542312864e-04
80,4.1849309489333571e-03,1.7796273956303535e-05,1.1168306271186150e-04,3.4856294063961596e-04,6.9258097313103044e-04,1.0156304459565866e-03,1.1451724066584865e-03,8.5350484587947317e-04
81,4.0593688590018738e-03,1.7464670982722428e-05,1.0873273998062104e-04,3.3868217349026548e-04,6.7224255026964244e-04,9.8502845599995848e-04,1.1100747577409938e-03,8.2714351053767043e-04
82,3.9374895810422098e-03,1.7136263153956586e-05,1.0584798596796247e-04,3.2905018765054430e-04,6.5246238956151101e-04,9.5532623052202968e-04,1.0760568234998329e-03,8.0160970068637307e-04
83,3.8191924156683213e-03,1.6811210114382902e-05,1.0302843633885219e-04,3.1966351804771598e-04,6.3322861710564762e-04,9.2649927227636780e-04,1.0430850564054500e-03,7.7687630537990509e-04
84,3.7043787682908072e-03,1.6489654375258418e-05,1.0027361343448162e-04,3.1051846791163877e-04,6.1452928580624136e-04,8.9852357362720718e-04,1.0111269771275494e-03,7.5291719600843060e-04
85,3.5929521668456995e-03,1.6171722618241112e-05,9.7582939596835912e-05,3.0161114359168734e-04,5.9635241451027037e-04,8.7137562433292344e-04,9.8015113881445089e-04,7.2970718338129042e-04
86,3.4848182719630079e-03,1.5857526900664210e-05,9.4955749317421196e-05,2.9293748607441515e-04,5.7868602283541490e-04,8.4503241704782695e-04,9.5012709262106039e-04,7.0722197716620522e-04
87,3.3798848804162040e-03,1.5547165769873633e-05,9.2391300301464783e-05,2.8449329947392372e-04,5.6151816207991958e-04,8.1947145080248898e-04,9.2102535445291386e-04,6.8543814753561981e-04
88,3.2780619226132264e-03,1.5240725293471037e-05,8.9888783532931520e-05,2.7627427674698190e-04,5.4483694257286236e-04,7.9467073269606097e-04,8.9281737289087287e-04,6.6433308888004560e-04
89,3.1792614548167915e-03,1.4938280011849807e-05,8.7447332419949767e-05,2.6827602286616444e-04,5.2863055779275479e-04,7.7060877801013949e-04,8.6547549825920873e-04,6.4388498545672442e-04
90,3.0833976467159359e-03,1.4639893818972658e-05,8.5066031094735865e-05,2.6049407566663415e-04,5.1288730555435326e-04,7.4726460893231557e-04,8.3897295279874637e-04,6.2407277885017797e-04
91,2.9903867649110666e-03,1.4345620776919187e-05,8.2743921936862780e-05,2.5292392456565961e-04,4.9759560653779404e-04,7.2461775205834701e-04,8.1328380190632892e-04,6.0487613712915521e-04
92,2.9001471528207635e-03,1.4055505869331635e-05,8.0480012383746008e-05,2.4556102733850032e-04,4.8274402041051205e-04,7.0264823482467918e-04,7.8838292640189748e-04,5.8627542559209686e-04
93,2.8125992074695730e-03,1.3769585698508441e-05,7.8273281087521613e-05,2.3840082511986972e-04,4.6832125977069910e-04,6.8133658100756795e-04,7.6424599578493345e-04,5.6825167900047269e-04
94,2.7276653535715624e-03,1.3487889130538053e-05,7.6122683473067612e-05,2.3143875578675256e-04,4.5431620212115620e-04,6.6066380541116032e-04,7.4084944244269025e-04,5.5078657520619772e-04
95,2.6452700152840422e-03,1.3210437892530229e-05,7.4027156747765444e-05,2.2467026586587191e-04,4.4071790006413783e-04,6.4061140785438722e-04,7.1817043677356877e-04,5.3386241008578094e-04
96,2.5653395859691953e-03,1.2937247125688299e-05,7.1985624409709209e-05,2.1809082109750557e-04,4.2751558989106677e-04,6.2116136655526407e-04,6.9618686319003606e-04,5.1746207369992529e-04
97,2.4878023962680747e-03,1.2668325897673185e-05,6.9997000297434035e-05,2.1169591577661358e-04,4.1469869872567283e-04,6.0229613100106329e-04,6.7487729696664588e-04,5.0156902760297166e-04
98,2.4125886807611534e-03,1.2403677677437429e-05,6.8060192220847701e-05,2.0548108098229046e-04,4.0225685036507890e-04,5.8399861438368375e-04,6.5422098189994065e-04,4.8616728323187439e-04
99,2.3396305434621335e-03,1.2143300775454607e-05,6.6174105209893200e-05,1.9944189179736075e-04,3.9017986995050865e-04,5.6625218567131377e-04,6.3419780874825985e-04,4.7124138130934262e-04
100,2.2688619223667278e-03,1.1887188752035101e-05,6.4337644414540952e-05,1.9357397361144220e-04,3.7845778758753806e-04,5.4904066138004458e-04,6.1478829442075330e-04,4.5677637220037349e-04
101,2.2002185532554327e-03,1.1635330796202343e-05,6.2549717686988601e-05,1.8787300759296179e-04,3.6708084102505102e-04,5.3234829710239930e-04,5.9597356188615237e-04,4.4275779716567760e-04
102,2.1336379329286812e-03,1.1387712077403447e-05,6.0809237874427838e-05,1.8233473540838234e-04,3.5603947749222620e-04,5.1615977884368765e-04,5.7773532077309527e-04,4.2917167045945841e-04
103,2.0690592820340058e-03,1.1144314072143496e-05,5.9115124848405830e-05,1.7695496326024127e-04,3.4532435478388233e-04,5.0046021421163366e-04,5.6005584863501616e-04,4.1600446222268302e-04
104,2.0064235076278523e-03,1.0905114867462697e-05,5.7466307294654371e-05,1.7172956530947322e-04,3.3492634167628827e-04,4.8523512349979772e-04,5.4291797285378784e-04,4.0324308212638855e-04
105,1.9456731655991863e-03,1.0670089443019090e-05,5.5861724285269658e-05,1.6665448654185048e-04,3.2483651774802827e-04,4.7047043070085596e-04,5.2630505315744592e-04,3.9087486372271660e-04
106,1.8867524230680186e-03,1.0439209933395743e-05,5.4300326653290319e-05,1.6172574513319577e-04,3.1504617267364766e-04,4.5615245448178264e-04,5.1020096472842024e-04,3.7888754946428641e-04
107,1.8296070208592527e-03,1.0212445872119243e-05,5.2781078188029729e-05,1.5693943436325805e-04,3.0554680505153175e-04,4.4226789914934795e-04,4.9459008187974934e-04,3.6726927635521669e-04
108,1.7741842361406624e-03,9.9897644187551086e-06,5.1302956667960329e-05,1.5229172412377292e-04,2.9633012082174825e-04,4.2880384563106724e-04,4.7945726227776139e-04,3.5600856219959742e-04
109,1.7204328453033827e-03,9.7711305703346281e-06,4.9864954746514143e-05,1.4777886206221853e-04,2.8738803132435264e-04,4.1574774249377567e-04,4.6478783169066407e-04,3.4509429241552322e-04
110,1.6683030871537611e-03,9.5565073582656462e-06,4.8466080704845171e-05,1.4339717439909735e-04,2.7871265104388950e-04,4.0308739701933239e-04,4.5056756924340217e-04,3.3451570738492886e-04
111,1.6177466264768489e-03,9.3458560317866438e-06,4.7105359084387676e-05,1.3914306645320437e-04,2.7029629508146876e-04,3.9081096635454804e-04,4.3678269316001071e-04,3.2426239031144275e-04
112,1.5687165180240132e-03,9.1391362289378120e-06,4.5781831210931134e-05,1.3501302290624975e-04,2.6213147639182798e-04,3.7890694875025363e-04,4.2341984697551914e-04,3.1432425556029379e-04
113,1.5211671709701232e-03,8.9363061359447266e-06,4.4494555620911420e-05,1.3100360783537582e-04,2.5421090281917331e-04,3.6736417490247175e-04,4.1046608620025067e-04,3.0469153745599540e-04
114,1.4750543138794007e-03,8.7373226358384366e-06,4.3242608399680140e-05,1.2711146453951678e-04,2.4652747396229147e-04,3.5617179940688098e-04,3.9790886542010378e-04,2.9535477951508893e-04
115,1.4303349602132851e-03,8.5421414470704198e-06,4.2025083440654429e-05,1.2333331518317786e-04,2.3907427789642168e-04,3.4531929233617758e-04,3.8573602581711225e-04,2.8630482409267081e-04
116,1.3869673744084836e-03,8.3507172528206977e-06,4.0841092633461934e-05,1.1966596027904338e-04,2.3184458777663724e-04,3.3479643094850436e-04,3.7393578309525161e-04,2.7753280242276440e-04
117,1.3449110385487116e-03,8.1630038216426801e-06,3.9689765988473333e-05,1.1610627802883894e-04,2.2483185834499327e-04,3.2459329153383150e-04,3.6249671579709940e-04,2.6903012503383248e-04
118,1.3041266196494265e-03,7.9789541200379536e-06,3.8570251704454038e-05,1.1265122354006110e-04,2.1802972236142953e-04,3.1470024140401565e-04,3.5140775399755583e-04,2.6078847252187240e-04
119,1.2645759375710869e-03,7.7985204175084127e-06,3.7481716185461348e-05,1.0929782793453181e-04,2.1143198697634995e-04,3.0510793103122802e-04,3.4065816836141040e-04,2.5279978666459718e-04
120,1.2262219335730763e-03,7.6216543845909536e-06,3.6423344012559284e-05,1.0604319736322231e-04,2.0503263006092505e-04,2.9580728633850996e-04,3.3023755955208077e-04,2.4505626186118796e-04
121,1.1890286395173952e-03,7.4483071843415289e-06,3.5394337875417064e-05,1.0288451194041027e-04,1.9882579650945417e-04,2.8678950114538286e-04,3.2013584797936970e-04,2.3755033688301964e-04
122,1.1529611477285122e-03,7.2784295577001083e-06,3.4393918468393376e-05,9.9819024608974419e-05,1.9280579452657392e-04,2.7804602977069361e-04,3.1034326387457273e-04,2.3027468692160406e-04
123,1.1179855815133281e-03,7.1119719031357473e-06,3.3421324355285527e-05,9.6844059947480394e-05,1.8696709191068969e-04,2.6956857979421202e-04,3.0085033768173871e-04,2.2322221592078602e-04
124,1.0840690663430578e-03,6.9488843509414829e-06,3.2475811806535254e-05,9.3957012928664034e-05,1.8130431234372778e-04,2.6134910497790546e-04,2.9164789075432742e-04,2.1638604918095642e-04
125,1.0511797016969028e-03,6.7891168325215614e-06,3.1556654612329411e-05,9.1155347637962271e-05,1.7581223169614460e-04,2.5337979834728750e-04,2.8272702634692961e-04,2.0975952622372790e-04
126,1.0192865335656837e-03,6.6326191449887625e-06,3.0663143874711083e-05,8.8436595959871166e-05,1.7048577435507730e-04,2.4565308543277172e-04,2.7407912089211353e-04,2.0333619390615026e-04
127,9.8835952761210208e-04,6.4793410113666557e-06,2.9794587781521602e-05,8.5798356239117843e-05,1.6532000958256610e-04,2.3816161767054741e-04,2.6569581555284844e-04,1.9710979977413399e-04
128,9.5836954298296234e-04,6.3292321366707967e-06,2.8950311364725224e-05,8.3238291922910424e-05,1.6031014790991396e-04,2.3089826596212954e-04,2.5756900804131412e-04,1.9107428564529833e-04
129,9.2928830676752990e-04,6.1822422601235909e-06,2.8129656245422595e-05,8.0754130189873889e-05,1.5545153757346827e-04,2.2385611439141453e-04,2.4969084469525407e-04,1.8522378141197301e-04
130,9.0108838909517468e-04,6.0383212037399004e-06,2.7331980367635417e-05,7.8343660570681994e-05,1.5073966099640203e-04,2.1702845409779246e-04,2.4205371280336117e-04,1.7955259905556173e-04
131,8.7374317886456797e-04,5.8974189175042383e-06,2.6556657722740652e-05,7.6004733564851156e-05,1.4617013132043276e-04,2.1040877730362149e-04,2.3465023317149653e-04,1.7405522686392120e-04
132,8.4722686009593672e-04,5.7594855213454115e-06,2.5803078066246538e-05,7.3735259257670478e-05,1.4173868899084124e-04,2.0399077149415725e-04,2.2747325292184662e-04,1.6872632384382910e-04
133,8.2151438889721822e-04,5.6244713441007447e-06,2.5070646628433330e-05,7.1533205940791704e-05,1.3744119839763128e-04,1.9776831374784831e-04,2.2051583851740960e-04,1.6356071432100324e-04
134,7.9658147103440656e-04,5.4923269596493016e-06,2.4358783820227277e-05,6.9396598739597707e-05,1.3327364457520495e-04,1.9173546521475003e-04,2.1377126900447532e-04,1.5855338272050196e-04
135,7.7240454009590450e-04,5.3630032203818386e-06,2.3666924935536016e-05,6.7323518250098047e-05,1.2923212996250391e-04,1.8588646574067765e-04,2.0723302946602844e-04,1.5369946852067864e-04
136,7.4896073624031276e-04,5.2364512881643948e-06,2.2994519851145424e-05,6.5312099187766047e-05,1.2531287122519028e-04,1.8021572863460817e-04,2.0089480467925397e-04,1.4899426137418453e-04
137,7.2622788551676340e-04,5.1126226629424650e-06,2.2341032725162009e-05,6.3360529050428591e-05,1.2151219614110021e-04,1.7471783557674681e-04,1.9475047297056537e-04,1.4443319638981797e-04
138,7.0418447974665327e-04,4.9914692091234669e-06,2.1705941694878807e-05,6.1467046797045676e-05,1.1782654054989779e-04,1.6938753166460081e-04,1.8879410026180650e-04,1.4001184956930019e-04
139,6.8280965695543768e-04,4.8729431798666557e-06,2.1088738574847045e-05,5.9629941543968667e-05,1.1425244536758608e-04,1.6421972059434275e-04,1.8301993430149899e-04,1.3572593339332756e-04
140,6.6208318234299731e-04,4.7569972394017335e-06,2.0488928555848075e-05,5.7847551280041829e-05,1.1078655366628695e-04,1.5920945997470053e-04,1.7742239907521861e-04,1.3157129255149958e-04
141,6.4198542978099473e-04,4.6435844834900573e-06,1.9906029905381213e-05,5.6118261601709662e-05,1.0742560781948601e-04,1.5435195677057816e-04,1.7199608938938860e-04,1.2754389981096097e-04
142,6.2249736382558073e-04,4.5326584581355419e-06,1.9339573670210923e-05,5.4440504469109776e-05,1.0416644671274574e-04,1.4964256287358969e-04,1.6673576562297081e-04,1.2363985201881830e-04
