N,beta,site,p_full,p_peak1,p_peak2,p_peak3,p_other,p_yes,p_no
121,0.14,82,0.0014058068153917158,1.1954288844274746e-09,4.319696984989959e-05,0.001318535240695537,4.4073409417394846e-05,0.00011371462176469735,0.0012920921936270216
121,0.14,83,0.0013544486724665606,8.273615444364534e-10,5.266258755837055e-05,0.0012571767396662315,4.460851788041389e-05,0.00012234920449825308,0.001232099467968303
121,0.14,84,0.0013301598251200726,8.94832638140953e-10,8.04773328282641e-05,0.0012014695762621447,4.82120211970257e-05,0.00016401278034593213,0.0011661470447741438
121,0.14,85,0.0012668167935998124,1.3625947746586203e-09,9.325342368716993e-05,0.0011257022206636817,4.785978665418604e-05,0.00017111065653583298,0.0010957061370639814
121,0.14,86,0.0012100001874286595,2.427223853771184e-09,0.0001121023087671168,0.0010494864087450073,4.84090426926815e-05,0.00018772533495070063,0.0010222748524779546
121,0.14,87,0.0011555916167422583,4.441079633478422e-09,0.00013471541789220905,0.0009716888017379185,4.9182956032497096e-05,0.00020824957140331654,0.0009473420453389385
121,0.14,88,0.0011049622481823119,8.029318295501162e-09,0.00016131384366624012,0.0008934906617455746,5.0149713452201774e-05,0.00023260067018419356,0.0008723615779981131
121,0.14,89,0.0010595194111458319,1.4199429826938753e-08,0.00019215939133705642,0.0008160494076492771,5.129641272967152e-05,0.000260779188331029,0.0007987402228148048
121,0.14,90,0.0010205430844608125,2.4499205978669476e-08,0.00022749610362247114,0.0007404109936375038,5.261148799485908e-05,0.00029270097476054513,0.0007278421097002682
121,0.14,91,0.0009891541282595051,4.1213950672803754e-08,0.0002675540073933448,0.0006674781613469637,5.4080745568523874e-05,0.00032814204266190186,0.0006610120855976015
121,0.14,92,0.0009663328972957195,6.758982681513861e-08,0.0003125816866985296,0.0005979970325872018,5.568658818317291e-05,0.00036671338639238587,0.0005996195109033308
121,0.14,93,0.0009529730072483818,1.0805644139536411e-07,0.00036290329412391287,0.0005325535206193204,5.740813606375324e-05,0.0004078502537022344,0.000545122753546145
121,0.14,94,0.0009499665429193316,1.6840427252141168e-07,0.0004189996881278944,0.00047157678362439516,5.92216668945205e-05,0.00045081371613114277,0.0004991528267881899
121,0.14,95,0.0009583170431740382,2.558544171035563e-07,0.0004816118691265358,0.0004153481139601655,6.110120567023343e-05,0.0004947048869420438,0.00046361215623199795
121,0.14,96,0.0009792735783739324,3.7894451755594727e-07,0.0005518615323603669,0.00036401389273276884,6.301920876324057e-05,0.0005384922333081389,0.00044078134506579355
121,0.14,97,0.0010144752794104647,5.471525771554404e-07,0.0006313794578619419,0.0003176013381112523,6.494733086011491e-05,0.0005810521091454143,0.0004334231702650457
121,0.14,98,0.00106609175413523,7.701973861676902e-07,0.000722428339847233,0.00027603592002746745,6.6857296874362e-05,0.0006212225330590911,0.0004448692210761359
121,0.14,99,0.0011369416260002237,1.0569967453173027e-06,0.0008280031668870572,0.00023915952487272896,6.872193749512005e-05,0.0006578704810106573,0.00047907114498956644
121,0.14,100,0.001230569197012333,1.4143344725144288e-06,0.0009518896944457203,0.0002067486899500154,7.051647814408291e-05,0.0006899730345963709,0.0005405961624159623
121,0.14,101,0.0013512573263676807,1.845378433056402e-06,0.0010986593788140113,0.00017853240613886531,7.222016298174775e-05,0.0007167110840052645,0.0006345462423624138
121,0.14,102,0.001503951470101132,2.348288476061422e-06,0.0012735759859443744,0.00015420900511086782,7.381819056982811e-05,0.0007375684998644486,0.0007663829702366816
121,0.14,103,0.001694064446776008,2.915229676122216e-06,0.0014823840957705512,0.00013346143479457675,7.530368653475787e-05,0.0007524181092922418,0.0009416463374837631
121,0.14,104,0.0019271268121171436,3.532133976886366e-06,0.0017309457583919432,0.00011596984287473796,7.667907687357597e-05,0.000761561162561437,0.0011655656495557088
121,0.14,105,0.002208253562321676,4.17951175680974e-06,0.0020246979959391617,0.00010142010136778984,7.795595325791467e-05,0.0007656795102497147,0.00144257405207197
121,0.14,106,0.002541427926468157,4.834501992974922e-06,0.0023679336201152,8.950713749219698e-05,7.915266686778517e-05,0.0007656742960879423,0.0017757536303802206
121,0.14,107,0.0029286623424865056,5.474181520630512e-06,0.0027629655074568864,7.993298901752918e-05,8.028966449145907e-05,0.000762408611199425,0.0021662537312870877
121,0.14,108,0.003369167655681263,6.0799515711726295e-06,0.003209302734171219,7.240119768115587e-05,8.138377225771561e-05,0.0007564290196431751,0.002612738636038078
121,0.14,109,0.00385870545852968,6.642599054281826e-06,0.0037030085778054834,6.661073125492977e-05,8.244355041498506e-05,0.0007477761114790889,0.0031109293470505876
121,0.14,110,0.004389281021112996,7.167407600322447e-06,0.004236392705366072,6.22531325416693e-05,8.346777560493197e-05,0.0007359753265619404,0.0036533056945510702
121,0.14,111,0.004949255274104695,7.678503723603892e-06,0.004798113286832918,5.901555560398639e-05,8.444792794418715e-05,0.0007202275980919319,0.004229027676012753
121,0.14,112,0.005523851895323371,8.221522429414233e-06,0.00537366632809503,5.659014826570574e-05,8.537389653322016e-05,0.0006997333072393713,0.004824118588083995
121,0.14,113,0.006095958770231217,8.863720476745167e-06,0.005946166266899005,5.468788851546922e-05,8.624089433999731e-05,0.000674030527632413,0.005421928242598795
121,0.14,114,0.006647098496183662,9.690882545453688e-06,0.006497298757708106,5.3053493447597136e-05,8.705536248250439e-05,0.0006432335265855906,0.00600386496959808
121,0.14,115,0.007158462424485825,1.0800743202005846e-05,0.007008345450227313,5.1477867532364016e-05,8.783836352414198e-05,0.0006081084876493774,0.006550353936836461
121,0.14,116,0.007611938798344595,1.2293142061802149e-05,0.00746121402009339,4.98055572154314e-05,8.862607897397146e-05,0.0005699879229200808,0.007041950875424522
121,0.14,117,0.007991091888803436,1.4257685505177675e-05,0.00783942999943032,4.7936236300400244e-05,8.946796756753685e-05,0.0005305731045811996,0.007460518784222226
121,0.14,118,0.008282055691951347,1.676025357211353e-05,0.008129051112694309,4.582072497027762e-05,9.042360071464632e-05,0.0004916917685107012,0.007790363923440607
121,0.14,119,0.008474298444941087,1.9830222036651152e-05,0.008319456021654466,4.3453028055066874e-05,9.155917319490351e-05,0.0004550701709594735,0.00801922827398164
121,0.14,120,0.008561205592650237,2.3450734480004974e-05,0.00840395023593115,4.086024346331766e-05,9.294437877576405e-05,0.0004221569273175241,0.008139048665332705
121,0.16,0,0.008513220926154289,3.742593335324222e-05,0.00833797980861458,3.984399321579465e-05,9.797119097067223e-05,0.00045803457732518214,0.008055186348829116
121,0.16,1,0.008388008989541266,4.359461686236266e-05,0.008207267416813744,3.6848934322245464e-05,0.00010029802154291309,0.0004348273347727706,0.007953181654768472
121,0.16,2,0.008165190457851116,5.0073841036369115e-05,0.00797824096216737,3.3802983317867526e-05,0.00010307267132951005,0.00041810782391369077,0.007747082633937448
121,0.16,3,0.00785404347929521,5.665518091222182e-05,0.007660265901056492,3.077201113373357e-05,0.00010635038619276122,0.00040762822339718963,0.007446415255898037
121,0.16,4,0.007464720924510814,6.316554577125623e-05,0.007263607257138213,2.7807263530889076e-05,0.0001101408580704557,0.00040268089506757815,0.007062040029443242
121,0.16,5,0.006995158606846958,6.941364793122507e-05,0.006786694995817438,2.4896730908959964e-05,0.00011415323218933376,0.00040140427383860675,0.006593754333008347
121,0.16,6,0.006145102008324142,7.165519470710018e-05,0.005940337580131657,2.1001241752934224e-05,0.00011210799173245083,0.00038197599698826853,0.005763126011335873
121,0.16,7,0.005555161719542863,7.724583818359138e-05,0.005344304073087527,1.8366713189463974e-05,0.00011524509508228106,0.00038214530589788457,0.005173016413644977
121,0.16,8,0.005032867031978209,8.558360006497897e-05,0.004810549537789079,1.6217037617476717e-05,0.00012051685650667449,0.0003908002688691968,0.004642066763109004
121,0.16,9,0.004543314762151206,9.792417682698817e-05,0.004303959417412838,1.4401015312088757e-05,0.0001270301525992906,0.00040558059411336945,0.004137734168037858
121,0.16,10,0.004079904469889391,0.00011684957473516693,0.003815778487355264,1.284230580841887e-05,0.00013443410199054132,0.0004269696357412862,0.0036529348341481057
121,0.16,11,0.0036503882727857728,0.0001461643223041875,0.0033500643675899748,1.1514453526757184e-05,0.00014264512936485309,0.00045759287361143313,0.003192795399174348
121,0.16,12,0.0032654074582419853,0.0001908310954330287,0.002912536109854312,1.0401033617877644e-05,0.00015163921933676676,0.0005016265644560848,0.0027637808937859055
121,0.16,13,0.0029356380886518554,0.00025684384710299184,0.0025079122232451725,9.486219757725118e-06,0.00016139579854596562,0.0005645586198167713,0.0023710794688350774
121,0.16,14,0.0026708364988612034,0.00035089848576987727,0.002139309130566806,8.75290599917691e-06,0.00017187597652534357,0.0006528297556054869,0.002018006743255714
121,0.16,15,0.0024792305473929034,0.00047979809248473285,0.001808239696088154,8.18293927816084e-06,0.00018300981954185572,0.0007732166445522659,0.0017060139028406377
121,0.16,16,0.0023668419454791487,0.0006495832203366321,0.001514812756886705,7.75793592398023e-06,0.00019468803233183157,0.0009319309760750771,0.0014349109694040693
121,0.16,17,0.0023366628544769607,0.0008644439315689045,0.0012579997170913003,7.460191696805876e-06,0.00020675901411995005,0.0011334910999848662,0.001203171754492098
121,0.16,18,0.002387764213835359,0.0011255452706728033,0.0010359119735977515,7.2735100199123484e-06,0.00021903345954489152,0.001379503110813481,0.0010082611030218709
121,0.16,19,0.00251450746641108,0.0014299644374110808,0.0008460610767414276,7.183882636587332e-06,0.00023129806962198402,0.0016675552518757167,0.0008469522145353749
121,0.16,20,0.0027060795583647296,0.0017699735055322291,0.0006855869242794051,7.180001810790945e-06,0.00024333912674230415,0.0019904630406067407,0.0007156165177579896
121,0.16,21,0.0029465659243082063,0.002132886772477186,0.0005514473443792271,7.253606188783794e-06,0.0002549782012630093,0.0023360846603661203,0.0006104812639420912
121,0.16,22,0.0032157167268642628,0.0025016187854920726,0.00044056779206495957,7.399677559899799e-06,0.000266130471747331,0.002687850389931414,0.000527866336932846
121,0.16,23,0.00349046498758574,0.002855976748760299,0.00034995341214947743,7.616517655870762e-06,0.0002769183090200931,0.00302602609694473,0.00046443889064101625
121,0.16,24,0.0037471591953249462,0.0031745652404570803,0.00027676782556148487,7.905743936495499e-06,0.0002879203853698855,0.0033295850644571414,0.0004175741308678103
121,0.16,25,0.003964430418539846,0.0034370483100648512,0.00021838400927949036,8.27225048796534e-06,0.00030072584870753893,0.0035784301542561253,0.000386000264283701
121,0.16,26,0.004126677635241455,0.003626429961165523,0.00017241287308359123,8.724183290362204e-06,0.000319110617701979,0.0037556240988741454,0.0003710535363673194
121,0.16,27,0.004228348965643039,0.003731002541223856,0.00013671485952675795,9.27297651841529e-06,0.0003513585883740102,0.003849272398417021,0.0003790765672260101
121,0.16,28,0.004279470328843356,0.0037456774463907935,0.00010939931800573969,9.933487011111768e-06,0.000414460077435711,0.0038537648853841683,0.0004257054434591845
121,0.16,29,0.004313044315018321,0.003672536281376034,8.881567663174129e-05,1.0724247576269035e-05,0.000540968109434276,0.003770202742998094,0.0005428415720202341
121,0.16,30,0.004394661661857654,0.003520589904620299,7.353964987726755e-05,1.166783815168205e-05,0.0007888642692084051,0.003605987410953592,0.000788674250904059
121,0.16,31,0.004633489472633578,0.003304868752066164,6.235693286920048e-05,1.2791350688643506e-05,0.0012534724370095705,0.003373691127162533,0.0012597983454710477
121,0.16,32,0.005191457961537535,0.0030450571893406823,5.4246084102005974e-05,1.4126904045074905e-05,0.0020780277840497722,0.003089435523389763,0.0021020224381477696
121,0.16,33,0.006284370719917584,0.0027639086071633377,4.8361621644427564e-05,1.5712154633297037e-05,0.003456388336476522,0.002771056711550133,0.0035133140083674574
121,0.16,34,0.008166356981379665,0.0024856367787440617,4.4017787886667606e-05,1.7590751485819383e-05,0.005619111663263117,0.002436329795861642,0.005730027185518035
121,0.16,35,0.011090096768072445,0.002234391504093088,4.0673006367715886e-05,1.981270280219701e-05,0.008795219554809445,0.002101473196985849,0.00898862357108662
121,0.16,36,0.01524179661364882,0.002032825490272053,3.791478389710289e-05,2.243465362560664e-05,0.013148621685854055,0.0017800723765249251,0.013461724237123884
121,0.16,37,0.020661689580237945,0.0019006830880901986,3.54447080741655e-05,2.5520116302533105e-05,0.018700041667771047,0.0014824744861540622,0.019179215094083844
121,0.16,38,0.027173531420175992,0.0018533233291928674,3.306323906489402e-05,2.913973924122393e-05,0.025258005112677007,0.001215627990605101,0.025957903429570946
121,0.16,39,0.03435281037662662,0.0019001470193597387,3.065415850459442e-05,3.337173617961808e-05,0.03238863746258267,0.000983285905674705,0.03336952447095186
121,0.16,40,0.04155696400015819,0.0020430226633798296,2.8168765174238778e-05,3.830261884202322e-05,0.0394474699527621,0.0007864621770553357,0.0407705018231028
121,0.16,41,0.04802158237684555,0.0022749625134967843,2.56101378062399e-05,4.402837333075881e-05,0.04567698135221177,0.0006240259422579426,0.04739755643458748
121,0.16,42,0.05300182741496166,0.002579429300119539,2.3017966013483873e-05,5.065619046498809e-05,0.05034872395836364,0.0004933319924455485,0.05250849542251612
121,0.16,43,0.05591971420363521,0.002930691284173722,2.0454541868939697e-05,5.83068014486476e-05,0.052910261576143904,0.0003908101093002404,0.055528904094334926
121,0.16,44,0.05647454711626271,0.0032955408477663476,1.7992489624973808e-05,6.711738495138052e-05,0.05309389639392,0.00031246392004884475,0.05616208319621394
121,0.16,45,0.054687005301167886,0.003636443727047325,1.570469523107843e-05,7.724490517163694e-05,0.05095761197371784,0.0002542559782628858,0.05443274932290478
121,0.16,46,0.050870432019553796,0.003915839916167542,1.3656706366944718e-05,8.886962058421878e-05,0.046852065776435095,0.00021237657456054583,0.05065805544499346
121,0.16,47,0.045545402347168466,0.004100968328749683,1.1901646010300079e-05,0.00010219837996274277,0.04133033399244574,0.00018340797455636718,0.04536199437261188
121,0.16,48,0.03932715646716378,0.004168350346985448,1.0477460007545366e-05,0.00011746720794380657,0.03503086145222698,0.000164403585286103,0.0391627528818777
121,0.16,49,0.03281694359643496,0.0041070362354893915,9.406138358410374e-06,0.00013494259044864295,0.02856555863213852,0.0001529041254955672,0.03266403947093942
121,0.16,50,0.02652010429441638,0.003919927471258126,8.69443578026052e-06,0.00015492081521675005,0.02243656157216124,0.00014691177018356564,0.026373192524232755
121,0.16,51,0.020801139229508187,0.003622893422926576,8.335579338246942e-06,0.00017772471894093216,0.01699218550830243,0.00014483998468016693,0.020656299244828025
121,0.16,52,0.015874313582349586,0.0032418907978326904,8.311484518101776e-06,0.00020369725276795603,0.012420414047230838,0.0001454526205381228,0.015728860961811367
121,0.16,53,0.01182074727586804,0.002808726999295938,8.59508954071531e-06,0.0002331914113310276,0.008770233775700357,0.00014780171113457771,0.01167294556473351
121,0.16,54,0.008620201852025186,0.002356361930253981,9.152537817677566e-06,0.0002665562802469794,0.005988131103706548,0.0001511698153482125,0.008469032036676977
121,0.16,55,0.0061868667920235145,0.001914656363617916,9.945065762917627e-06,0.0003041192385173573,0.003958146124125323,0.00015501995343751733,0.006031846838586014
121,0.16,56,0.004401608251759189,0.0015072668241470847,1.0930566480091656e-05,0.0003461646916495728,0.0025372461694824393,0.00015895419142605906,0.004242654060333111
121,0.16,57,0.0031367391454241215,0.0011500403856318678,1.2064884189631092e-05,0.0003929100851217676,0.0015817237904808548,0.00016268066421725957,0.0029740584812068625
121,0.16,58,0.0022723415148456563,0.000850891204365334,1.3302942271119027e-05,0.0004444803240642914,0.0009636670441449122,0.0001659881302407704,0.002106353384604887
121,0.16,59,0.001705089352005912,0.000610845953370965,1.4599819403431555e-05,0.0005008820656515352,0.0005787615135799803,0.00016872685739838575,0.0015363624946075328
121,0.16,60,0.0013514144054568645,0.00042578764941150906,1.5911869301608345e-05,0.0005619796153053921,0.0003477352714383548,0.00017079460431454558,0.001180619801142319
121,0.16,61,0.0011469975607542445,0.0002884145683668626,1.7197939663407395e-05,0.0006274743083962629,0.00021391074432771173,0.00017212656602116523,0.000974870994733078
121,0.16,62,0.0010442748887435108,0.00019002844513071434,1.8420696579039055e-05,0.0006968892651088066,0.00013893648192495089,0.0001726883169288965,0.000871586571814615
121,0.16,63,0.0010091860338365506,0.00012191842247565679,1.95480130943235e-05,0.0007695612491097403,9.815834915682999e-05,0.00017247095523880606,0.0008367150785977413
121,0.16,64,0.0010179357845788918,7.626037327888899e-05,2.0554344477294254e-05,0.0008446410381025372,7.648002872017144e-05,0.0001714878061033049,0.0008464479784755887
121,0.16,65,0.0010541728513333893,4.656845179476358e-05,2.1421994987302626e-05,0.000921103241704611,6.507916284671221e-05,0.00016977216831779116,0.0008844006830156005
121,0.16,66,0.001106736435748108,2.780231561721192e-05,2.2142185296987022e-05,0.0009977659125230433,5.9026022310865815e-05,0.00016737569480984178,0.0009393607409382707
121,0.16,67,0.0011679695339773244,1.6253162117277978e-05,2.271585638913004e-05,0.0010733196380959059,5.5680877375010306e-05,0.0001643670895156366,0.0010036024444616842
121,0.16,68,0.001232522514554943,9.31876087554443e-06,2.3154191510928693e-05,0.0011463651327114947,5.368442945697501e-05,0.00016083089150222332,0.0010716916230527238
121,0.16,69,0.0012965446930804775,5.248609113416826e-06,2.347889623994865e-05,0.001215457730125214,5.235945760189808e-05,0.0001568662073935916,0.0011396784856868899
121,0.16,70,0.0013571637113066702,2.9086098538326605e-06,2.3722338943159652e-05,0.001279156666972065,5.1376095537613056e-05,0.00015258534623499212,0.0012045783650716767
121,0.16,71,0.001412167450780639,1.5883221079338588e-06,2.392770921210452e-05,0.0013360766859936426,5.057473346695794e-05,0.0001481124023119122,0.0012640550484687308
121,0.16,72,0.0014598218198888823,8.558739713471448e-07,2.4149388970120638e-05,0.0013849393042497367,4.9877252697677945e-05,0.0001435819118343115,0.0013162399080545648
121,0.16,73,0.0014987752718670759,4.5566057839062414e-07,2.445373941482261e-05,0.0014246210908814183,4.924478099244453e-05,0.000139137766603887,0.0013596375052631856
121,0.16,74,0.0015280153783411435,2.399406536480567e-07,2.492047866801566e-05,0.0014541964704545432,4.865848856493658e-05,0.00013493258921295985,0.0013930827891281891
121,0.16,75,0.0015468538212699181,1.2508170444105013e-07,2.5644755761946623e-05,0.0014729728870351128,4.811109676841757e-05,0.00013112774995253343,0.0014157260713173856
121,0.16,76,0.0015549241544014461,6.460118679291974e-08,2.6739917841396422e-05,0.001480516600153237,4.7603035220019736e-05,0.00012789413177048477,0.0014270300226309606
121,0.16,77,0.0015521822726675511,3.3076950594384284e-08,2.834082986594129e-05,0.001476667908770421,4.7140457080594497e-05,0.00012541363823881737,0.0014267686344287313
121,0.16,78,0.0015389034241478801,1.6801625891872244e-08,3.0607477306097126e-05,0.001461545212824429,4.673393239146209e-05,0.00012388136345887793,0.0014150220606890035
121,0.16,79,0.0015156727454677605,8.478461384409925e-09,3.372864370257346e-05,0.0014355381786187683,4.639744468503405e-05,0.0001235087141625378,0.0013921640313052242
121,0.16,80,0.00148337163021939,4.270439525899917e-09,3.792683845961385e-05,0.0013992924641734153,4.6148057146834796e-05,0.00012453113120604884,0.0013588404990133357
121,0.16,81,0.0014431866424628897,2.1877371953507822e-09,4.347621014723332e-05,0.001353698986182041,4.600925839642028e-05,0.00012724702139512554,0.0013159396210677618
121,0.16,82,0.0013968269268863744,1.2224239568042874e-09,5.082294011448117e-05,0.0012999660851625804,4.6036679185356086e-05,0.0001322726734922016,0.001264554253394175
121,0.16,83,0.0013483053366473462,8.957202189681952e-10,6.150532940495127e-05,0.0012403083678264642,4.649074369571168e-05,0.00014236638755308497,0.0012059389490942636
121,0.16,84,0.001332772509856838,1.0387009437468775e-09,9.355335246052297e-05,0.0011888534237342245,5.0364694961146655e-05,0.0001913084512007034,0.0011414640586561327
121,0.16,85,0.0012715755524142388,1.6364740434495825e-09,0.00010759841288771677,0.0011141971100933803,4.977839295909851e-05,0.00019900559779653825,0.0010725699546177052
121,0.16,86,0.0012184174648469214,2.9441110946174328e-09,0.0001285579635718058,0.0010396762142782508,5.0180342885770284e-05,0.00021769279835838254,0.0010007246664885392
121,0.16,87,0.001168091624919962,5.394490661123126e-09,0.0001536745277900692,0.0009635993092972438,5.08123933419878e-05,0.0002407032983810104,0.0009273883265389521
121,0.16,88,0.0011219160532070914,9.746357236340046e-09,0.00018317799451676327,0.0008870882409519751,5.164007138111665e-05,0.00026792824943928754,0.0008539878037678078
121,0.16,89,0.0010812711660519853,1.721798151834409e-08,0.0002173411489399706,0.0008112623030457691,5.2650496084727224e-05,0.00029936642447730847,0.0007819047415746751
121,0.16,90,0.001047406542497704,2.9679060770353043e-08,0.0002564060181914989,0.0007371381658033956,5.3832679442039254e-05,0.0003349266494425701,0.000712479893055134
121,0.16,91,0.001021399887585652,4.989036088444994e-08,0.0003005814299505943,0.0006655954937798744,5.517307349429886e-05,0.0003743637735420511,0.0006470361140436003
121,0.16,92,0.0010041712434657516,8.177628475928419e-08,0.0003500718168558061,0.0005973629698124182,5.6654680512767925e-05,0.0004172497034329323,0.0005869215400328198
121,0.16,93,0.000996534199247388,1.3069909084107127e-07,0.0004051317997192146,0.0005330145416782041,5.825715875912815e-05,0.0004629609777417833,0.0005335732215056035
121,0.16,94,0.00099927989377919,2.0368249762168485e-07,0.00046614621193772753,0.00047297272241395445,5.9957276929886495e-05,0.0005106801960206926,0.0004885996977584953
121,0.16,95,0.0010132901853085944,3.0951041732766294e-07,0.0005337339075660139,0.0004175172387005666,6.17295286246862e-05,0.0005594116278899554,0.00045387855741863616
121,0.16,96,0.0010396734448635545,4.5860955463194166e-07,0.0006088703585741899,0.0003667976313607738,6.354684537395879e-05,0.0006080114909761935,0.00043166195388735714
121,0.16,97,0.0010799125010637538,6.626208516870626e-07,0.0006930199496261977,0.0003208485334728323,6.538139711303673e-05,0.000655233052123639,0.0004246794489401115
121,0.16,98,0.0011360103937833091,9.335835692644397e-07,0.0007882647933035706,0.00027960650913077856,6.720550777969566e-05,0.0006997866167443506,0.00043622377703895945
121,0.16,99,0.001210616481854808,1.2827050650917028e-06,0.0008974134597178514,0.00024292756062552543,6.899275644633955e-05,0.0007404147726911795,0.00047020170916362984
121,0.16,100,0.0013071132565404165,1.7187719594385917e-06,0.0010240704529947621,0.00021060466090521213,7.071937068100369e-05,0.0007759833509763371,0.0005311299055640806
121,0.16,101,0.0014296420687202496,2.246368094923503e-06,0.0011726448397368354,0.00018238485204678177,7.236600884170893e-05,0.0008055867037814346,0.0006240553649388177
121,0.16,102,0.0015830419919524233,2.86418286699905e-06,0.0013482724482653402,0.00015798545658744306,7.391990423264093e-05,0.0008286593244145458,0.000754382667537876
121,0.16,103,0.0017726690028561536,3.5637896957500643e-06,0.0015566194617141899,0.00013710870224798683,7.537704919822689e-05,0.000845072683785368,0.0009275963190707909
121,0.16,104,0.002004055884404254,4.329313848304764e-06,0.0018035292658840666,0.00011945363051332595,7.674367415855657e-05,0.0008551795433955491,0.001148876341008707
121,0.16,105,0.002282377959553218,5.13836630503255e-06,0.0020944797881492856,0.0001047238449010784,7.803596019782146e-05,0.0008597595612635375,0.0014226183982896763
121,0.16,106,0.0026117216101844746,5.9644926961276775e-06,0.0024338501008298948,9.26299187067751e-05,7.927709795167728e-05,0.0008598365701442902,0.001751885040040185
121,0.16,107,0.002994217528038448,6.78119110798389e-06,0.0028240581736988543,8.288644389243642e-05,8.049171933917357e-05,0.0008563873652895811,0.002137830162748858
121,0.16,108,0.003429179060638097,7.567311860319447e-06,0.0032647070829016993,7.520554151009379e-05,8.169912436598415e-05,0.0008500268960824892,0.002579152164555609
121,0.16,109,0.003912434435248758,8.313379941221181e-06,0.003751922946840999,6.929031282000553e-05,8.290779564653222e-05,0.0008407945979476987,0.0030716398373010732
121,0.16,110,0.004436021628704958,9.028092278459234e-06,0.00427804777370263,6.483215567456697e-05,8.411360704930153e-05,0.0008281451108017407,0.0036078765179032237
121,0.16,111,0.004988326275575081,9.743978978872223e-06,0.004831764918794373,6.151463274117183e-05,8.530274506066414e-05,0.0008111654200740669,0.004177160855501014
121,0.16,112,0.005554629442711252,1.052105363496884e-05,0.005398625836038156,5.902414250806449e-05,8.645841053006328e-05,0.0007889430245370333,0.004765686418174213
121,0.16,113,0.006117948666788141,1.1447291772910883e-05,0.005961867284762885,5.706515122460697e-05,8.756893902773839e-05,0.0007609502790058774,0.0053569983877822585
121,0.16,114,0.006660031994902747,1.263501474846587e-05,0.006503385974368845,5.5376269333690184e-05,8.86347364517465e-05,0.0007273156612267559,0.005932716333675988
121,0.16,115,0.007162391575814673,1.421271335415476e-05,0.007004763145618907,5.374344218273248e-05,8.967227465887753e-05,0.0006889103679285706,0.006473481207886102
121,0.16,116,0.00760730814423104,1.631247288782481e-05,0.0074482732707982285,5.200769879170028e-05,9.071470175328641e-05,0.0006472516060995532,0.006960056538131488
121,0.16,117,0.007978770594474811,1.9053891161599527e-05,0.007817840389408135,5.00665888155492e-05,9.180972508952541e-05,0.0006042781356956487,0.0073744924587791786
121,0.16,118,0.008263324032726239,2.2526142246980878e-05,0.008099911961756174,4.786996587917418e-05,9.301596284391032e-05,0.0005620740157283161,0.007701250016997902
121,0.16,119,0.008450791427508398,2.677056567700759e-05,0.008284210184346727,4.541174016167672e-05,9.43989373229851e-05,0.0005226074446998308,0.007928183982808553
121,0.16,120,0.00853482251763874,3.1766794760303664e-05,0.008364308665338466,4.271953656381376e-05,9.602752097615624e-05,0.00048752730684299033,0.008047295210795743
121,0.18,0,0.00849001885056601,4.5794543389575167e-05,0.008299105671743441,4.3811991307158537e-05,0.00010130664412583438,0.0005240363048517639,0.007965982545714264
121,0.18,1,0.008366539049384702,5.3564955141511934e-05,0.008168633066539012,4.049097494400002e-05,0.00010385005276017994,0.0005008945102663834,0.007865644539118321
121,0.18,2,0.008147422175095892,6.168649272035476e-05,0.007941792670120903,3.7111715939016206e-05,0.00010683129631561997,0.00048513312161840925,0.007662289053477444
121,0.18,3,0.00784169945611146,6.988700451119027e-05,0.007627763154638491,3.37473645335615e-05,0.00011030193242821732,0.00047641787258402113,0.007365281583527428
121,0.18,4,0.007458943700514396,7.792500965609889e-05,0.00723630396499205,3.0453527660890528e-05,0.00011426119820535584,0.00047385145807625224,0.00698509224243815
121,0.18,5,0.006994739839871087,8.549844511636712e-05,0.0067636699494923415,2.7209541113486053e-05,0.00011836190414889311,0.0004750205867540712,0.006519719253117011
121,0.18,6,0.006110845136814384,8.739329036611662e-05,0.0058853661191612975,2.2746669608509193e-05,0.00011533905767846101,0.00045094615866243966,0.005659898978151948
121,0.18,7,0.005521536284259405,9.351754997122975e-05,0.005290020967330245,1.9801027142827298e-05,0.00011819673981510338,0.0004517568896800173,0.005069779394579373
121,0.18,8,0.005008615628784989,0.00010267652565036082,0.004765151580493209,1.7416244933236877e-05,0.00012337127770818235,0.0004626140937543095,0.004546001535030676
121,0.18,9,0.00453144118797896,0.0001160741974567422,0.00427012604389942,1.5409095688767715e-05,0.0001298318509340305,0.00048013987689755986,0.004051301311081401
121,0.18,10,0.004080950594853802,0.00013649161590496505,0.003793601196408536,1.368703674843688e-05,0.0001371707457918649,0.0005045019140970272,0.0035764486807567776
121,0.18,11,0.0036643374048304016,0.00016810844547530965,0.003338719747786088,1.2219030048840082e-05,0.00014529018152016385,0.0005384541220366654,0.0031258832827937236
121,0.18,12,0.0032923182540470744,0.00021640020551407085,0.002910767656161562,1.0986957845578015e-05,0.00015416343452586364,0.0005865380142938861,0.002705780239753184
121,0.18,13,0.002975969581342183,0.0002879915639870531,0.0025142331663107922,9.973992675383902e-06,0.0001637708583689536,0.0006547865548838704,0.002321183026458301
121,0.18,14,0.002725658277852093,0.00039029196454451925,0.002152128752422596,9.162127921800827e-06,0.00017407543296317705,0.0007503212006365008,0.0019753370772155865
121,0.18,15,0.002550342512983206,0.0005308401465013181,0.0018259614725308238,8.532270783048067e-06,0.00018500862316801604,0.0008806697759802755,0.0016696727370029245
