dst,valid,reason_invalid,mass,remaining,steps,fig3_bimodal,fig3_t1,fig3_h1,fig3_t2,fig3_h2,robust_bimodal,robust_t1,robust_h1,robust_t2,robust_h2,robust_sep,robust_ratio,robust_valley,robust_valley_ratio
22,True,,0.9971271145812449,0.0028728854187540956,8000,True,58,1.3624427303537435e-05,60,1.7370412894503504e-05,True,412,0.0011122923141918852,462,0.0011059121039354997,50,0.994263908709087,3.949279345648829e-05,0.03571060784663556
23,True,,0.997553184082506,0.002446815917493831,8000,True,53,1.2012792886920541e-05,55,1.5845104354898846e-05,True,305,0.0010548910364614444,355,0.0010388014302089002,50,0.9847476130743175,0.00010085787589435256,0.09709062094193527
24,True,,0.9979314891386403,0.0020685108613592183,8000,True,50,1.3716538957893123e-05,52,1.8344013258298284e-05,True,344,0.001202693047552902,394,0.0011939247126514217,50,0.9927094158236625,3.1428792235184455e-05,0.026323931402164054
25,True,,0.998262437206214,0.0017375627937857732,8000,True,47,1.5535685251442693e-05,49,2.1117516126091655e-05,True,265,0.0012013091155099235,315,0.0011778347503838599,50,0.9804593465387138,6.529834555089588e-05,0.05543930974155326
26,True,,0.9985524211489686,0.001447578851030941,8000,True,44,1.741729084203746e-05,46,2.4138918860810165e-05,True,274,0.0013293347470715177,324,0.001314754999427015,50,0.9890322977890847,2.0048805362313936e-05,0.015249080909410066
27,True,,0.9988026390934504,0.001197360906549489,8000,True,41,1.927267485263313e-05,43,2.734542109927889e-05,True,227,0.0013845622486446081,277,0.0013484702538640193,50,0.9739325589615632,3.626023138733301e-05,0.02688990082163838
28,True,,0.9990186633787194,0.0009813366212799268,8000,True,38,2.0963635426647744e-05,40,3.061965849102135e-05,True,218,0.001512191270652932,268,0.00148269721119182,50,0.9804958142309755,9.859000760830262e-06,0.006649368924694619
29,True,,0.9992022090461458,0.0007977909538538684,8000,True,35,2.2286487675974994e-05,37,3.376447462508444e-05,True,191,0.0016189642797403748,241,0.001562703578760499,50,0.9652489547274644,1.5994209415368672e-05,0.010234960508668518
30,True,,0.9993580587638656,0.0006419412361341751,8000,True,32,2.295713659646743e-05,34,3.6470328424011777e-05,True,176,0.0017673012147873426,226,0.0017098300237596037,50,0.967480817335004,3.7263757694973084e-06,0.0021793837502652393
31,True,,0.9994881936823707,0.000511806317628887,8000,True,29,2.2606180651197702e-05,31,3.827760821343776e-05,True,159,0.0019243988242938742,209,0.0018319513575491121,50,0.9519603392094754,5.339553131943947e-06,0.0029146806272670376
32,True,,0.99959663833352,0.00040336166647939915,8000,True,28,3.854427563310159e-05,30,6.337848904610333e-05,True,144,0.002113841285926851,194,0.002004751706958097,50,0.9483927295322355,1.0574028227020094e-06,0.0005274482715400482
33,True,,0.9996854242732085,0.0003145757267912629,8000,True,25,3.645007992968147e-05,27,6.527947300255543e-05,True,131,0.0023299879241311656,181,0.002171260578912562,50,0.9318763228020627,1.218454416055113e-06,0.0005611737383752228
34,True,,0.9997578548467939,0.0002421451532061031,8000,True,22,3.1118039731626154e-05,24,6.346496534936222e-05,True,118,0.002584011560145436,168,0.0023795625012217967,50,0.9208792011316961,1.97387246404442e-07,8.295106613215356e-05
35,True,,0.9998158412350383,0.00018415876496137757,8000,True,21,5.60901783130787e-05,23,0.00010975496268566742,True,105,0.0028820745648949707,155,0.002611053969886426,50,0.9059633646159945,1.3334966638796146e-07,5.107120263537174e-05
36,True,,0.9998620126876511,0.00013798731234910538,8000,True,18,4.1537814670138884e-05,20,0.00010052433720341434,True,92,0.003235295780098321,142,0.0028889586722669466,50,0.8929504034957666,1.0650526722732556e-08,3.6866317351556847e-06
37,True,,0.999898040324888,0.0001019596751116443,8000,True,17,7.798936631944444e-05,19,0.00017900820131655092,True,81,0.0036583178511677985,131,0.003189599279811591,50,0.8718759302976956,3.5598630143395774e-09,1.1160847185010205e-06
38,True,,0.9999259398988601,7.406010113932704e-05,8000,True,16,0.00014580620659722222,18,0.00031647858796296296,True,72,0.004171199981458921,122,0.003509117003496674,50,0.8412727797983264,1.530500634248681e-10,4.3614978717540837e-08
39,True,,0.9999470753095394,5.292469046020764e-05,8000,True,13,8.138020833333333e-05,15,0.0002712673611111111,True,61,0.004799995129132498,111,0.003917806775001622,50,0.816210573053162,7.183112433392739e-12,1.83345245080132e-09
40,True,,0.9999629237693681,3.7076230631885296e-05,8000,True,12,0.00016276041666666666,14,0.0005018446180555556,True,52,0.005584726319174024,102,0.004350568867332405,50,0.7790120085912912,3.725415038186638e-15,8.563052676076621e-13
41,True,,0.9999745234623058,2.5476537694141126e-05,8000,True,11,0.0003255208333333333,13,0.0009223090277777779,True,45,0.0065835709660885516,95,0.004778685384566135,50,0.7258500605797009,0.0,0.0
42,True,,0.9999829000520317,1.7099947968176088e-05,8000,True,10,0.0006510416666666666,12,0.001681857638888889,True,38,0.00787591422670052,88,0.00525142678101039,50,0.666770438307628,0.0,0.0
43,True,,0.9999887873096003,1.1212690399528075e-05,8000,True,9,0.0013020833333333333,11,0.0030381944444444445,True,31,0.009601563936128616,81,0.005772551697024888,50,0.6012095253882568,0.0,0.0
44,True,,0.9999928529612094,7.14703879035874e-06,8000,True,8,0.0026041666666666665,10,0.005425347222222222,True,24,0.011989151687149181,74,0.006345182315792869,50,0.5292436430339006,0.0,0.0
45,True,,0.9999955748833521,4.425116647601637e-06,8000,True,7,0.005208333333333333,9,0.00954861111111111,True,19,0.015395643725262202,69,0.006762743286076985,50,0.4392634310561645,0.0,0.0
46,True,,0.999997355575323,2.644424676797181e-06,8000,True,6,0.010416666666666666,8,0.016493055555555552,True,14,0.02058969505529835,64,0.007123381512046438,50,0.34596828621866244,0.0,0.0
47,True,,0.9999984786275523,1.5213724475053918e-06,8000,True,5,0.020833333333333332,7,0.027777777777777773,True,9,0.02922453703703703,59,0.00738058314512818,50,0.2525474787085445,0.0,0.0
48,True,,0.9999991652038352,8.347961647264768e-07,8000,True,4,0.041666666666666664,6,0.04513888888888888,True,6,0.04513888888888888,56,0.007136389971040975,50,0.15809848551229239,0.0,0.0
49,True,,0.9999995662690259,4.337309739352248e-07,8000,True,3,0.08333333333333333,5,0.06944444444444443,True,3,0.08333333333333333,53,0.006572918603361301,50,0.07887502324033561,0.0,0.0
50,True,,0.9999997903861699,2.096138297586858e-07,8000,True,2,0.16666666666666666,4,0.09722222222222221,True,2,0.16666666666666666,52,0.005325645129898465,50,0.03195387077939079,0.0,0.0
51,True,,0.9999999080199263,9.198007323768733e-08,8000,True,3,0.1111111111111111,5,0.0648148148148148,True,3,0.1111111111111111,53,0.003550430086597767,50,0.0319538707793799,0.0,0.0
52,True,,0.999999753494552,2.465054480980362e-07,8000,True,2,0.16666666666666666,4,0.09722222222222221,True,2,0.16666666666666666,52,0.005325645129898366,50,0.0319538707793902,0.0,0.0
53,True,,0.9999994542311667,5.457688331291057e-07,8000,True,3,0.08333333333333333,5,0.06944444444444443,True,3,0.08333333333333333,53,0.006572918603361351,50,0.07887502324033621,0.0,0.0
54,True,,0.9999989168496305,1.0831503691973e-06,8000,True,4,0.041666666666666664,6,0.04513888888888888,True,6,0.04513888888888888,56,0.00713638997103193,50,0.15809848551209202,0.0,0.0
55,True,,0.9999980001287652,1.999871234576198e-06,8000,True,5,0.020833333333333332,7,0.027777777777777773,True,9,0.02922453703703703,59,0.00738058314515153,50,0.2525474787093435,0.0,0.0
56,True,,0.9999965114530956,3.488546904457504e-06,8000,True,6,0.010416666666666666,8,0.016493055555555552,True,14,0.02058969505529835,64,0.007123381510470819,50,0.34596828614213776,0.0,0.0
57,True,,0.9999941727960255,5.82720397409138e-06,8000,True,7,0.005208333333333333,9,0.00954861111111111,True,19,0.015395643725262202,69,0.006762743291370279,50,0.4392634313999822,0.0,0.0
58,True,,0.999990634915968,9.365084031960543e-06,8000,True,8,0.0026041666666666665,10,0.005425347222222222,True,24,0.011989151687149181,74,0.0063451822377625314,50,0.5292436365254888,0.0,0.0
59,True,,0.999985407366513,1.4592633486909727e-05,8000,True,9,0.0013020833333333333,11,0.0030381944444444445,True,31,0.009601563936128616,81,0.005772551950865048,50,0.6012095518256332,0.0,0.0
60,True,,0.9999779205376956,2.207946230417961e-05,8000,True,10,0.0006510416666666666,12,0.001681857638888889,True,38,0.00787591422670052,88,0.0052514243194481044,50,0.6667701257645741,0.0,0.0
61,True,,0.9999673830783107,3.261692168896733e-05,8000,True,11,0.0003255208333333333,13,0.0009223090277777779,True,45,0.00658357096608855,95,0.004778690065276731,50,0.7258507715480524,0.0,0.0
62,True,,0.9999529463193302,4.7053680669703894e-05,8000,True,12,0.00016276041666666666,14,0.0005018446180555556,True,52,0.005584726319173925,102,0.004350544789871939,50,0.7790076972859536,3.774758283725534e-15,8.676518610986755e-13
63,True,,0.9999334240084026,6.657599159729701e-05,8000,True,13,8.138020833333333e-05,15,0.0002712673611111111,True,61,0.004799995129224173,111,0.003917851020149312,50,0.8162197907860289,6.627725825823422e-12,1.6916737751735222e-09
64,True,,0.9999076487911092,9.23512088904041e-05,8000,True,16,0.00014580620659722222,18,0.00031647858796296296,True,72,0.00417119994069707,122,0.0035089004205673155,50,0.8412208646083087,1.7674648888586866e-10,5.037090475690743e-08
65,True,,0.999873948153461,0.00012605184653902471,8000,True,17,7.798936631944444e-05,19,0.00017900820131655092,True,81,0.0036583181050080103,131,0.003189900075842839,50,0.8719580922927571,2.880020456326866e-09,9.028560104867561e-07
66,True,,0.9998308295195716,0.00016917048042784508,8000,True,18,4.1537814670138884e-05,20,0.00010052433720341434,True,92,0.00323529062106472,142,0.0028879953416185615,50,0.8926540703376239,1.3954333369700317e-08,4.8318406780669135e-06
67,True,,0.9997760523597989,0.00022394764020114942,8000,True,21,5.60901783130787e-05,23,0.00010975496268566742,True,105,0.0028820955550934906,155,0.002612489911787232,50,0.9064549949324935,9.291097753248806e-08,3.556414787030763e-05
68,True,,0.9997078369379692,0.00029216306203036285,8000,True,22,3.1118039731626154e-05,24,6.346496534936222e-05,True,116,0.0025838769691722894,166,0.0023881290292055105,50,0.92424254625812,2.5210113776008166e-07,0.00010556428680235564
69,True,,0.9996233069020175,0.0003766930979821392,8000,True,25,3.645007992968147e-05,27,6.527947300255543e-05,True,131,0.0023302887202234753,181,0.002175886570130499,50,0.9337411932036606,7.309123196256416e-07,0.0003359147161709836
70,True,,0.9995204851610942,0.0004795148389057609,8000,True,28,3.854427563310159e-05,30,6.337848904610333e-05,True,144,0.0021127516167377806,194,0.0019952951295250125,50,0.9444059177225347,1.8619117455020812e-06,0.0009331510501633492
71,True,,0.9993958067911105,0.0006041932088893377,8000,True,29,2.2606180651197702e-05,31,3.827760821343776e-05,True,159,0.0019261677447501382,209,0.0018432723699569168,50,0.9569635744243166,2.7639798890618943e-06,0.001499496186299639
72,True,,0.9992472408377797,0.0007527591622197672,8000,True,32,2.295713659646743e-05,34,3.6470328424011777e-05,True,174,0.0017622864453339046,224,0.0016929954819466413,50,0.9606812141291057,7.160249600958516e-06,0.004229337690095612
73,True,,0.9990704942686529,0.0009295057313470204,8000,True,35,2.2286487675974994e-05,37,3.376447462508444e-05,True,195,0.0016259021345644432,245,0.0015805259649219951,50,0.9720916968630442,7.777944549304443e-06,0.004921111529912964
74,True,,0.9988636763148738,0.0011363236851260677,8000,True,38,2.0963635426647744e-05,40,3.061965849102135e-05,True,208,0.0014961858976537713,258,0.001453296997326454,50,0.9713345110426631,1.951326704221175e-05,0.013426895588519876
75,True,,0.9986217356714927,0.0013782643285069705,8000,True,41,1.927267485263313e-05,43,2.734542109927889e-05,True,241,0.001404495087230261,291,0.0013813993104682177,50,0.983555815202181,1.6631181606532083e-05,0.012039373033199963
76,True,,0.9983431590639493,0.0016568409360504268,8000,True,44,1.741729084203746e-05,46,2.4138918860810165e-05,True,246,0.0012902918398048353,296,0.0012617315549675638,50,0.9778652519095281,4.134023752212086e-05,0.032764685451005957
77,True,,0.9980221116375703,0.001977888362429357,8000,True,47,1.5535685251442693e-05,49,2.1117516126091655e-05,True,301,0.001246397042041731,351,0.0012350793238485695,50,0.9909196525574051,2.821797853037108e-05,0.022847098146248964
78,True,,0.9976577280836185,0.0023422719163815114,8000,True,50,1.3716538957893123e-05,52,1.8344013258199598e-05,True,286,0.001127581591208191,336,0.0011077714827455846,50,0.9824313303648563,7.117514220509402e-05,0.06425074423173285
79,True,,0.997243365988461,0.002756634011538916,8000,True,53,1.2012792886969883e-05,55,1.5845104355560866e-05,True,373,0.001136307285281432,423,0.0011292029519330033,50,0.9937478766171343,3.864168384723658e-05,0.034220317774664506
80,True,,0.9967791003425915,0.0032208996574075873,8000,True,56,1.0452496918653407e-05,58,1.362442725926912e-05,True,326,0.000995874054859636,376,0.0009820917989847066,50,0.9861606437001996,0.00010491450658996173,0.10682759666501959
81,True,,0.9962574572579622,0.003742542742037018,8000,True,61,1.1671563131108e-05,63,1.47575876295038e-05,True,443,0.001055873451688255,493,0.0010500721938297684,50,0.9945057261841266,4.529232865957527e-05,0.043132585479087354
82,True,,0.9956797554437133,0.004320244556286414,8000,True,64,9.96813454533026e-06,66,1.251194550815049e-05,True,368,0.0008865752154235743,418,0.0008760289501299418,50,0.9881044889252923,0.00014161889091231182,0.16166005802811131
83,True,,0.9950376687963047,0.004962331203695251,8000,True,69,1.0589923710105514e-05,71,1.3006612876541727e-05,True,503,0.000991476405589389,553,0.000986649772899128,50,0.9951318733728296,4.962664710261837e-05,0.05029813867670352
84,True,,0.9943340660408999,0.005665933959099874,8000,True,72,8.950653418095251e-06,74,1.0941510192893025e-05,True,410,0.0007937696539070452,460,0.0007856024536761359,50,0.9897108686497282,0.00017751004739809294,0.22595403892573807
85,True,,0.9935597612850741,0.006440238714925595,8000,True,79,1.106136063639242e-05,81,1.3157268255892864e-05,True,555,0.0009360644899387828,605,0.0009321340808081176,50,0.995801134245652,5.3382364639681146e-05,0.057268976361642174
86,True,,0.9927194799052865,0.0072805200947130815,8000,True,80,7.728253574315082e-06,82,9.265506369562693e-06,True,452,0.0007136164959904879,502,0.0007074361988318999,50,0.9913394698786919,0.00021109742547170522,0.2983978284123201
87,True,,0.9918032038333094,0.008196796166689934,8000,True,87,9.184755289048227e-06,89,1.077477199207881e-05,True,605,0.0008860759840902252,655,0.0008824769731879144,50,0.9959382592837046,5.750822288935676e-05,0.0651668254658368
88,True,,0.9908178314896732,0.009182168510326636,8000,True,88,6.500996898291904e-06,90,7.680369639690051e-06,True,496,0.0006437681357392993,546,0.0006390853440000872,50,0.9927259653293736,0.000242554995679619,0.379534592612385
89,True,,0.9897526212833305,0.010247378716668287,8000,True,97,8.715007475257975e-06,99,1.0043656126957154e-05,True,649,0.0008394480869175982,699,0.0008364328594444235,50,0.9964080834536815,6.252007510979193e-05,0.07474607723005895
90,True,,0.9886170079168662,0.011382992083132789,8000,True,98,6.285184927077898e-06,100,7.288281896880702e-06,True,542,0.0005828177842682261,592,0.0005793917794102021,50,0.9941216535416372,0.0002705425235707878,0.46694228876735083
91,True,,0.9873998165018208,0.012600183498177472,8000,True,107,8.02424425812737e-06,109,9.128669530653915e-06,True,691,0.0007946888143215626,741,0.0007920882307492612,50,0.9967275447628874,6.89555215775488e-05,0.0870553543161746
92,True,,0.9861135379977861,0.013886462002212953,8000,True,108,5.8960886663923935e-06,110,6.743603413757507e-06,True,592,0.0005297414415025898,642,0.0005271472930842861,50,0.9951029913556592,0.0002950231303210536,0.5596597652904614
93,True,,0.9847472819997961,0.015252718000203615,8000,True,119,8.238461458045723e-06,121,9.242080374518185e-06,True,731,0.0007503437077413567,781,0.0007480780450591974,50,0.9969805001910667,7.797267415142741e-05,0.10423066773100824
94,True,,0.9833176033292725,0.016682396670726973,8000,True,118,5.480013781854083e-06,120,6.201247524247707e-06,True,646,0.00048358923435826173,696,0.0004815207167356467,50,0.9957225730523963,0.00031514125165578693,0.6544708061414489
95,True,,0.9818157427894313,0.01818425721056825,8000,True,129,7.538871779292428e-06,131,8.401413882045213e-06,True,769,0.0007044225864202233,819,0.0007024510294663391,50,0.9972011730005658,9.132569232519603e-05,0.13001004837956792
96,True,,0.9802649408224066,0.019735059177592308,8000,True,126,4.571961939830701e-06,128,5.148547459375469e-06,False,700,0.00044349912091350125,750,0.0004419697625770068,50,0.9965516090914807,0.0003298879829487393,0.7464039644369588
97,True,,0.9786639973603379,0.021336002639661268,8000,True,139,7.146740995116517e-06,141,7.916783269701527e-06,True,805,0.0006532384021098905,855,0.0006515315473844337,50,0.9973870875932219,0.00011274094186175742,0.17303988166705772
98,True,,0.9770518105836112,0.022948189416387068,8000,True,136,4.4544421767843345e-06,138,4.968135615634046e-06,False,758,0.0004088573623093882,808,0.0004075904807653076,50,0.9969014094868568,0.000340997837204531,0.8366187467486
99,True,,0.9754552160243851,0.02454478397561306,8000,True,147,6.40995569044097e-06,149,7.073698010274202e-06,True,839,0.0005876772874281851,889,0.000586199925521529,50,0.9974861000445987,0.00015195066136878356,0.25921303424526443
100,True,,0.9739722215038402,0.026027778496157162,8000,True,144,4.0798512836024286e-06,146,4.519587307706207e-06,False,814,0.00037969900641883405,864,0.0003786692322536757,50,0.9972879197792199,0.000349082870668527,0.9218675322284214
101,False,Invalid shortcut: dst=101 is already a ring neighbour of src=1 for K=2.,,,,,,,,,,,,,,,,,
