dst,valid,reason_invalid,mass,remaining,steps,fig3_bimodal,fig3_t1,fig3_h1,fig3_t2,fig3_h2,robust_bimodal,robust_t1,robust_h1,robust_t2,robust_h2,robust_sep,robust_ratio,robust_valley,robust_valley_ratio
1,False,Shortcut endpoints must be distinct.,,,,,,,,,,,,,,,,,
2,False,Invalid shortcut: dst=2 is already a ring neighbour of src=1 for K=6.,,,,,,,,,,,,,,,,,
3,False,Invalid shortcut: dst=3 is already a ring neighbour of src=1 for K=6.,,,,,,,,,,,,,,,,,
4,False,Invalid shortcut: dst=4 is already a ring neighbour of src=1 for K=6.,,,,,,,,,,,,,,,,,
5,True,,0.9815954505459209,0.01840454945404528,2000,False,192,0.0015894144031725179,,,False,,,,,,,,
6,True,,0.9820400122626344,0.017959987737332088,2000,False,191,0.0015984263871005183,,,False,,,,,,,,
7,True,,0.9825324929397953,0.017467507060171583,2000,False,190,0.00160861810485023,,,False,,,,,,,,
8,True,,0.9830640774532484,0.0169359225467185,2000,False,188,0.0016198927132116253,,,False,,,,,,,,
9,True,,0.9836334763886065,0.01636652361136012,2000,False,186,0.0016322890430332567,,,False,,,,,,,,
10,True,,0.9842305296866373,0.015769470313329866,2000,False,185,0.0016456737690726249,,,False,,,,,,,,
11,True,,0.9848498855635257,0.015150114436442012,2000,False,183,0.0016600050127666714,,,False,,,,,,,,
12,True,,0.9854868010870963,0.014513198912871624,2000,False,181,0.0016752438096586894,,,False,,,,,,,,
13,True,,0.9861355290682184,0.013864470931749622,2000,False,178,0.001691337341238123,,,False,,,,,,,,
14,True,,0.986791624044979,0.01320837595498984,2000,False,176,0.0017082393690352371,,,False,,,,,,,,
15,True,,0.9874508871984474,0.012549112801521583,2000,False,174,0.0017259024203689082,,,False,,,,,,,,
16,True,,0.988109341704208,0.011890658295761199,2000,False,171,0.001744295919108723,,,False,,,,,,,,
17,True,,0.988763496689873,0.011236503310097186,2000,False,169,0.001763373072999055,,,False,,,,,,,,
18,True,,0.9894101597565857,0.010589840243384316,2000,False,166,0.001783099556262404,,,False,,,,,,,,
19,True,,0.9900464495628679,0.009953550437102712,2000,False,163,0.0018034171005871073,,,False,,,,,,,,
20,True,,0.9906698066434135,0.009330193356557817,2000,False,161,0.0018243042491476746,,,False,,,,,,,,
21,True,,0.9912779571020977,0.008722042897874512,2000,False,158,0.0018457010424773653,,,False,,,,,,,,
22,True,,0.9918689058766393,0.008131094123332598,2000,False,155,0.001867551976741589,,,False,,,,,,,,
23,True,,0.9924409256707527,0.007559074329219792,2000,False,152,0.0018898022245235203,,,False,,,,,,,,
24,True,,0.9929925424131627,0.007007457586810286,2000,False,149,0.0019123902580658564,,,False,,,,,,,,
25,True,,0.9935225244160406,0.0064774755839328005,2000,False,146,0.0019352470189630128,,,False,,,,,,,,
26,True,,0.9940298709626093,0.00597012903736432,2000,False,143,0.0019582950454120605,,,False,,,,,,,,
27,True,,0.99451380076004,0.00548619923993378,2000,False,140,0.0019814475964300663,,,False,,,,,,,,
28,True,,0.9949737400729479,0.005026259927026804,2000,False,137,0.002004607830452027,,,False,,,,,,,,
29,True,,0.9954093123952389,0.0045906876047359145,2000,False,134,0.002027667967872062,,,False,,,,,,,,
30,True,,0.9958203266756327,0.004179673324342703,2000,False,130,0.0020505285050065425,,,False,,,,,,,,
31,True,,0.9962067619064109,0.003793238093564729,2000,False,127,0.002073060216933942,,,False,,,,,,,,
32,True,,0.9965687641834834,0.003431235816493014,2000,False,124,0.002095105613219992,,,False,,,,,,,,
33,True,,0.9969066279194599,0.0030933720805169907,2000,False,120,0.002116560300820352,,,False,,,,,,,,
34,True,,0.997220765268348,0.0027792347316296312,2000,False,116,0.0021372353131349,,,False,,,,,,,,
35,True,,0.9975117578056246,0.0024882421943532703,2000,False,113,0.002157018606930007,,,False,,,,,,,,
36,True,,0.9977802665986736,0.0022197334013047396,2000,True,34,0.002086763586417876,108,0.002175758311457507,True,34,0.002086763586417876,108,0.002175758311457507,74,1.042647248408431,,
37,True,,0.9980269588382512,0.0019730411617281795,2000,True,28,0.0022743417544803584,104,0.0021934030742254665,True,28,0.0022743417544803584,104,0.0021934030742254665,76,0.9644122612200009,,
38,True,,0.9982529031121737,0.0017470968878061637,2000,True,24,0.0025016377297312074,98,0.00220996914713385,True,24,0.0025016377297312074,98,0.00220996914713385,74,0.883408944816044,,
39,True,,0.9984588725908197,0.0015411274091613558,2000,True,21,0.0027742662034292475,89,0.002226320274228452,True,21,0.0027742662034292475,89,0.002226320274228452,68,0.8024897796312827,,
40,True,,0.9986453910519943,0.0013546089479870526,2000,False,17,0.0031044493089203568,,,False,,,,,,,,
41,True,,0.9988149878802167,0.0011850121197654181,2000,False,14,0.003511152791370227,,,False,,,,,,,,
42,True,,0.9989670369866875,0.0010329630132945578,2000,False,12,0.004026966264535125,,,False,,,,,,,,
43,True,,0.9991010807104305,0.0008989192895519866,2000,True,4,0.003968253968253968,6,0.004498404299991601,False,8,0.004699168639629082,,,,,,
44,True,,0.9992272942585486,0.0007727057414348351,2000,False,7,0.005613882090167045,,,False,,,,,,,,
45,True,,0.9993324767416405,0.000667523258343515,2000,True,3,0.007936507936507936,5,0.0073066263542454005,False,3,0.007936507936507936,,,,,,
46,True,,0.9994175731116927,0.0005824268882914416,2000,True,3,0.011904761904761904,5,0.008865583270345173,False,3,0.011904761904761904,,,,,,
47,True,,0.9995315334949005,0.0004684665050847952,2000,True,2,0.023809523809523808,4,0.011999244142101283,False,2,0.023809523809523808,,,,,,
48,True,,0.9995741551245679,0.0004258448754176449,2000,True,2,0.023809523809523808,4,0.013321995464852606,False,2,0.023809523809523808,,,,,,
49,True,,0.9996004875394866,0.00039951246049919865,2000,False,2,0.023809523809523808,,,False,,,,,,,,
50,True,,0.9998105734273415,0.00018942657264655894,2000,True,3,0.02040816326530612,5,0.011040924306230427,False,3,0.02040816326530612,,,,,,
51,True,,0.9995975870912307,0.00040241290875525735,2000,False,2,0.023809523809523808,,,False,,,,,,,,
52,True,,0.9995681266065359,0.00043187339344965154,2000,True,2,0.023809523809523808,4,0.013321995464852606,False,2,0.023809523809523808,,,,,,
53,True,,0.9995219719338132,0.0004780280661723712,2000,True,2,0.023809523809523808,4,0.011999244142101283,False,2,0.023809523809523808,,,,,,
54,True,,0.9994031527511663,0.0005968472488181715,2000,True,3,0.011904761904761904,5,0.008865583270345173,False,3,0.011904761904761904,,,,,,
55,True,,0.9993130461822478,0.0006869538177360399,2000,True,3,0.007936507936507936,5,0.0073066263542454005,False,3,0.007936507936507936,,,,,,
56,True,,0.9992020754231166,0.0007979245768668472,2000,False,7,0.005613882090167046,,,False,,,,,,,,
57,True,,0.999069249406802,0.0009307505931808517,2000,True,4,0.003968253968253968,8,0.004699168639629081,False,8,0.004699168639629081,,,,,,
58,True,,0.998928022760384,0.0010719772395984147,2000,False,12,0.004026966264535124,,,False,,,,,,,,
59,True,,0.9987680666926886,0.0012319333072932758,2000,False,14,0.0035111527913702263,,,False,,,,,,,,
60,True,,0.9985898885013558,0.0014101114986259811,2000,False,17,0.0031044493089203563,,,False,,,,,,,,
61,True,,0.9983941808191275,0.001605819180853486,2000,False,21,0.0027742661901129333,,,False,,,,,,,,
62,True,,0.9981784316671858,0.0018215683327946308,2000,True,24,0.002501637308792216,97,0.002203031123131077,True,24,0.002501637308792216,97,0.002203031123131077,73,0.8806357002225454,,
63,True,,0.9979421847606145,0.002057815239365093,2000,True,28,0.00227433643099115,103,0.0021856854706619215,True,28,0.00227433643099115,103,0.0021856854706619215,75,0.9610211756179825,,
64,True,,0.9976847403890141,0.002315259610964688,2000,True,34,0.0020867147908615004,108,0.0021674474593811116,True,34,0.0020867147908615004,108,0.0021674474593811116,74,1.0386888849751628,,
65,True,,0.9974051090416828,0.002594890958295474,2000,False,112,0.0021482223266683282,,,False,,,,,,,,
66,True,,0.9971027196436664,0.0028972803563113514,2000,False,116,0.0021280280085779237,,,False,,,,,,,,
67,True,,0.996777016483885,0.0032229835160918897,2000,False,119,0.0021069928308882764,,,False,,,,,,,,
68,True,,0.9964275330443454,0.003572466955631212,2000,False,123,0.0020852812359848146,,,False,,,,,,,,
69,True,,0.9960539819765276,0.003946018023448258,2000,False,126,0.0020629930623977063,,,False,,,,,,,,
70,True,,0.995656201440943,0.004343798559032486,2000,False,130,0.002040323182494445,,,False,,,,,,,,
71,True,,0.9952341847083869,0.004765815291588246,2000,False,133,0.0020173639938480883,,,False,,,,,,,,
