t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
342,4,nan,nan,nan,nan,nan,nan
343,3,nan,nan,nan,nan,nan,nan
344,2,nan,nan,nan,nan,nan,nan
345,3,nan,nan,nan,nan,nan,nan
346,1,nan,nan,nan,nan,nan,nan
347,2,nan,nan,nan,nan,nan,nan
348,3,nan,nan,nan,nan,nan,nan
349,6,nan,nan,nan,nan,nan,nan
350,4,nan,nan,nan,nan,nan,nan
351,3,nan,nan,nan,nan,nan,nan
352,2,nan,nan,nan,nan,nan,nan
353,4,nan,nan,nan,nan,nan,nan
354,1,nan,nan,nan,nan,nan,nan
355,3,nan,nan,nan,nan,nan,nan
356,2,nan,nan,nan,nan,nan,nan
357,2,nan,nan,nan,nan,nan,nan
358,3,nan,nan,nan,nan,nan,nan
359,4,nan,nan,nan,nan,nan,nan
360,6,nan,nan,nan,nan,nan,nan
361,3,nan,nan,nan,nan,nan,nan
362,4,nan,nan,nan,nan,nan,nan
363,4,nan,nan,nan,nan,nan,nan
364,4,nan,nan,nan,nan,nan,nan
365,2,nan,nan,nan,nan,nan,nan
366,4,nan,nan,nan,nan,nan,nan
367,5,nan,nan,nan,nan,nan,nan
368,4,nan,nan,nan,nan,nan,nan
369,0,nan,nan,nan,nan,nan,nan
370,5,nan,nan,nan,nan,nan,nan
371,9,nan,nan,nan,nan,nan,nan
372,3,nan,nan,nan,nan,nan,nan
373,3,nan,nan,nan,nan,nan,nan
374,5,nan,nan,nan,nan,nan,nan
375,3,nan,nan,nan,nan,nan,nan
376,2,nan,nan,nan,nan,nan,nan
377,5,nan,nan,nan,nan,nan,nan
378,4,nan,nan,nan,nan,nan,nan
379,3,nan,nan,nan,nan,nan,nan
380,1,nan,nan,nan,nan,nan,nan
381,4,nan,nan,nan,nan,nan,nan
382,6,nan,nan,nan,nan,nan,nan
383,3,nan,nan,nan,nan,nan,nan
384,5,nan,nan,nan,nan,nan,nan
385,5,nan,nan,nan,nan,nan,nan
386,5,nan,nan,nan,nan,nan,nan
387,8,nan,nan,nan,nan,nan,nan
388,2,nan,nan,nan,nan,nan,nan
389,6,nan,nan,nan,nan,nan,nan
390,1,nan,nan,nan,nan,nan,nan
391,2,nan,nan,nan,nan,nan,nan
392,3,nan,nan,nan,nan,nan,nan
393,5,nan,nan,nan,nan,nan,nan
394,4,nan,nan,nan,nan,nan,nan
395,1,nan,nan,nan,nan,nan,nan
396,5,nan,nan,nan,nan,nan,nan
397,3,nan,nan,nan,nan,nan,nan
398,7,nan,nan,nan,nan,nan,nan
399,5,nan,nan,nan,nan,nan,nan
400,6,nan,nan,nan,nan,nan,nan
401,1,nan,nan,nan,nan,nan,nan
402,8,nan,nan,nan,nan,nan,nan
403,4,nan,nan,nan,nan,nan,nan
404,3,nan,nan,nan,nan,nan,nan
405,3,nan,nan,nan,nan,nan,nan
406,7,nan,nan,nan,nan,nan,nan
407,2,nan,nan,nan,nan,nan,nan
408,6,nan,nan,nan,nan,nan,nan
409,6,nan,nan,nan,nan,nan,nan
410,3,nan,nan,nan,nan,nan,nan
411,7,nan,nan,nan,nan,nan,nan
412,3,nan,nan,nan,nan,nan,nan
413,2,nan,nan,nan,nan,nan,nan
414,2,nan,nan,nan,nan,nan,nan
415,3,nan,nan,nan,nan,nan,nan
416,3,nan,nan,nan,nan,nan,nan
417,1,nan,nan,nan,nan,nan,nan
418,4,nan,nan,nan,nan,nan,nan
419,3,nan,nan,nan,nan,nan,nan
420,5,nan,nan,nan,nan,nan,nan
421,5,nan,nan,nan,nan,nan,nan
422,3,nan,nan,nan,nan,nan,nan
423,1,nan,nan,nan,nan,nan,nan
424,5,nan,nan,nan,nan,nan,nan
425,0,nan,nan,nan,nan,nan,nan
426,2,nan,nan,nan,nan,nan,nan
427,2,nan,nan,nan,nan,nan,nan
428,2,nan,nan,nan,nan,nan,nan
429,1,nan,nan,nan,nan,nan,nan
430,5,nan,nan,nan,nan,nan,nan
431,4,nan,nan,nan,nan,nan,nan
432,4,nan,nan,nan,nan,nan,nan
433,3,nan,nan,nan,nan,nan,nan
434,4,nan,nan,nan,nan,nan,nan
435,2,nan,nan,nan,nan,nan,nan
436,3,nan,nan,nan,nan,nan,nan
437,5,nan,nan,nan,nan,nan,nan
438,4,nan,nan,nan,nan,nan,nan
439,6,nan,nan,nan,nan,nan,nan
440,8,nan,nan,nan,nan,nan,nan
441,3,nan,nan,nan,nan,nan,nan
442,4,nan,nan,nan,nan,nan,nan
443,1,nan,nan,nan,nan,nan,nan
444,3,nan,nan,nan,nan,nan,nan
445,7,nan,nan,nan,nan,nan,nan
446,6,nan,nan,nan,nan,nan,nan
447,2,nan,nan,nan,nan,nan,nan
448,0,nan,nan,nan,nan,nan,nan
449,4,nan,nan,nan,nan,nan,nan
450,7,nan,nan,nan,nan,nan,nan
451,5,nan,nan,nan,nan,nan,nan
452,2,nan,nan,nan,nan,nan,nan
453,4,nan,nan,nan,nan,nan,nan
454,4,nan,nan,nan,nan,nan,nan
455,3,nan,nan,nan,nan,nan,nan
456,6,nan,nan,nan,nan,nan,nan
457,3,nan,nan,nan,nan,nan,nan
458,5,nan,nan,nan,nan,nan,nan
459,3,nan,nan,nan,nan,nan,nan
460,8,nan,nan,nan,nan,nan,nan
461,5,nan,nan,nan,nan,nan,nan
462,2,nan,nan,nan,nan,nan,nan
463,5,nan,nan,nan,nan,nan,nan
464,2,nan,nan,nan,nan,nan,nan
465,7,nan,nan,nan,nan,nan,nan
466,7,nan,nan,nan,nan,nan,nan
467,6,nan,nan,nan,nan,nan,nan
468,4,nan,nan,nan,nan,nan,nan
469,5,nan,nan,nan,nan,nan,nan
470,2,nan,nan,nan,nan,nan,nan
471,2,nan,nan,nan,nan,nan,nan
472,4,nan,nan,nan,nan,nan,nan
473,4,nan,nan,nan,nan,nan,nan
474,6,nan,nan,nan,nan,nan,nan
475,8,nan,nan,nan,nan,nan,nan
476,5,nan,nan,nan,nan,nan,nan
477,2,nan,nan,nan,nan,nan,nan
478,5,nan,nan,nan,nan,nan,nan
479,3,nan,nan,nan,nan,nan,nan
480,1,nan,nan,nan,nan,nan,nan
481,4,nan,nan,nan,nan,nan,nan
482,3,nan,nan,nan,nan,nan,nan
483,4,nan,nan,nan,nan,nan,nan
484,4,nan,nan,nan,nan,nan,nan
485,3,nan,nan,nan,nan,nan,nan
486,4,nan,nan,nan,nan,nan,nan
487,2,nan,nan,nan,nan,nan,nan
488,6,nan,nan,nan,nan,nan,nan
489,5,nan,nan,nan,nan,nan,nan
490,6,nan,nan,nan,nan,nan,nan
491,5,nan,nan,nan,nan,nan,nan
492,5,nan,nan,nan,nan,nan,nan
493,4,nan,nan,nan,nan,nan,nan
494,6,nan,nan,nan,nan,nan,nan
495,6,nan,nan,nan,nan,nan,nan
496,4,nan,nan,nan,nan,nan,nan
497,2,nan,nan,nan,nan,nan,nan
498,2,nan,nan,nan,nan,nan,nan
499,4,nan,nan,nan,nan,nan,nan
500,5,nan,nan,nan,nan,nan,nan
501,2,nan,nan,nan,nan,nan,nan
502,8,nan,nan,nan,nan,nan,nan
503,3,nan,nan,nan,nan,nan,nan
