scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,lo,hi,observable,exit_prob,mean_event_time,mean_hit_time,event_time_ratio,early_mass,late_mass,no_exit_mass
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,valley,1163,1215,tau_mem,0.10392194979583072,218.41823709110193,1188.999315220005,0.18369921184579252,0.09972570810241274,0.004196241693417979,0.8960780502041693
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak2,1940,1992,tau_out,0.9999996141551382,310.4955779280949,1966.0002040479774,0.15793262751895307,0.9994096154927272,0.0005899986624109399,3.858448618387911e-07
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak2,1940,1992,tau_mem,0.0814361735828694,458.6207229194757,1966.0002040479774,0.23327603017292656,0.07053884700882451,0.010897326574044894,0.9185638264171306
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak1,405,457,tau_out,0.5830814367473056,343.4247517851518,431.0089239027343,0.7967926711945583,0.06015599000473498,0.5229254467425706,0.4169185632526944
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak1,405,457,tau_mem,0.0024043350682689648,205.45329087763287,431.0089239027343,0.47667990030758034,0.0011603007952208423,0.0012440342730481225,0.997595664931731
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,valley,1148,1200,tau_out,0.9954043612011299,156.54858468321487,1174.0007060528346,0.1333462440662021,0.9537265575882772,0.04167780361285267,0.00459563879887015
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,valley,1148,1200,tau_mem,0.13709294809250075,219.09317612412156,1174.0007060528346,0.1866209917886212,0.13259231002208918,0.004500638070411567,0.8629070519074993
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak2,1843,1895,tau_out,0.9999990199665028,324.9223408720433,1869.0002526890341,0.17384820596174858,0.9991876514709765,0.0008113684955262102,9.800334972442926e-07
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak2,1843,1895,tau_mem,0.08953381358677669,461.1243692724705,1869.0002526890341,0.2467224756171249,0.07721721965097661,0.012316593935800077,0.9104661864132233
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak1,401,453,tau_out,0.5636062212742695,333.54789083620665,427.00232560321257,0.7811383471155905,0.07274193473293414,0.4908642865413354,0.4363937787257305
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak1,401,453,tau_mem,0.0025642800777503174,180.69926379811767,427.00232560321257,0.4231809827800108,0.001425628063645545,0.0011386520141047725,0.9974357199222497
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,valley,1133,1185,tau_out,0.9942288377477793,164.0465068472187,1159.000697607158,0.14154133572646224,0.9549387837305123,0.03929005401726693,0.005771162252220741
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,valley,1133,1185,tau_mem,0.17713650742908177,221.84143394163095,1159.000697607158,0.19140750682863167,0.17225242648392633,0.004884080945155439,0.8228634925709182
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak2,1775,1827,tau_out,0.9999979646224075,337.2939019378626,1801.0003421123827,0.18728142024795652,0.9989597419656819,0.0010382226567255959,2.0353775924686346e-06
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak2,1775,1827,tau_mem,0.09440345086099795,462.4108243271882,1801.0003421123827,0.256752213486439,0.0812196650037565,0.013183785857241448,0.905596549139002
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak1,398,450,tau_out,0.5501881961442053,327.5023508445755,424.00127639665294,0.7724088795860069,0.07930210045309873,0.4708860956911066,0.44981180385579467
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak1,398,450,tau_mem,0.002689729027257772,165.98705101180744,424.00127639665294,0.3914777154032118,0.0016135756420009846,0.0010761533852567875,0.9973102709727423
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,valley,1119,1171,tau_out,0.9926374204095204,173.23963251003363,1144.9980537694532,0.15130124626824532,0.9512623182181019,0.04137510219141849,0.00736257959047959
