scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,lo,hi,observable,event_probability,mean_event_time_given_event,mean_hit_time_in_window,ratio,early_mass,late_mass,no_exit_mass,consistency_gap
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_mem,7.853060944017983e-07,42.036343602639164,59.461008694552845,0.7069564497060082,1.6864141083432688e-07,6.166646835674715e-07,0.9999992146939056,4.733165431326071e-30
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.00310467735496231,15.729886603291687,180.47553921775105,0.08715799754066916,0.003104676072535691,1.2824266193249556e-09,0.9968953226450377,3.7470027081099033e-16
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.0005158572827992986,132.88342736432446,180.47553921775105,0.7362960539710327,6.80169754916884e-05,0.0004478403073076102,0.9994841427172007,3.7470027081099033e-16
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.03276918582667698,25.556055980659945,304.85374962942393,0.0838305450128973,0.032763377612597115,5.808214079867924e-06,0.967230814173323,3.7192471324942744e-15
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0036697856973892896,168.7982312403462,304.85374962942393,0.5537023292169936,0.0012122851601799945,0.002457500537209295,0.9963302143026107,3.7192471324942744e-15
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.459175758902234,nan,0.0,0.0,1.0,3.7865323450608567e-29
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,8.699103858307799e-07,42.35240646073066,59.459175758902234,0.7122938708814788,1.791245960056551e-07,6.907857898251248e-07,0.9999991300896142,3.7865323450608567e-29
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0028869743731741587,15.523051357434868,176.7913292144702,0.08780437042024525,0.0028869726319746742,1.7411994845083212e-09,0.9971130256268258,9.71445146547012e-16
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.0007393772461738207,129.15227510525358,176.7913292144702,0.73053512114599,8.619686880506157e-05,0.0006531803773687591,0.9992606227538262,9.71445146547012e-16
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.02524194236698316,23.774739139428004,301.944147220447,0.07873886398622676,0.02523540239985094,6.539967132217911e-06,0.9747580576330168,2.4702462297909733e-15
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.008387412898556375,153.71132051406872,301.944147220447,0.509072031794825,0.0036822774243744413,0.004705135474181934,0.9916125871014436,2.4702462297909733e-15
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.457105032760936,nan,0.0,0.0,1.0,5.048709793414476e-28
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_mem,9.60501559317554e-07,42.615092359147226,59.457105032760936,0.7167367522462834,1.9041751008090827e-07,7.700840492366456e-07,0.9999990394984407,5.048709793414476e-28
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0024501085617683713,15.16842380736096,171.5346205007448,0.08842776905957067,0.0024501059652660964,2.596502274906237e-09,0.9975498914382316,1.8318679906315083e-15
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.0011091563128860014,122.4434028458294,171.5346205007448,0.7138116054263095,0.0001304790539783667,0.0009786772589076348,0.998890843687114,1.8318679906315083e-15
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.013625576697495043,21.25881788037719,303.01820712375036,0.07015689942253288,0.013622489371385186,3.0873261098567084e-06,0.9863744233025049,1.9984014443252818e-15
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.01881940359526539,125.12789710844253,303.01820712375036,0.41293854351577375,0.013138720114479956,0.005680683480785435,0.9811805964047347,1.9984014443252818e-15
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.26852892699185,nan,0.0,0.0,1.0,2.858802261199803e-35
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_mem,4.481695153929726e-08,34.17206143449906,59.26852892699185,0.5765633474148292,1.7834915172808575e-08,2.6982036366488685e-08,0.9999999551830484,2.858802261199803e-35
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0015407204557825942,17.923300254917013,186.2648015141823,0.09622483748520959,0.0015407198703954825,5.853871116144604e-10,0.9984592795442174,6.776263578034403e-20
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,9.253008278489104e-05,125.81681451155094,186.2648015141823,0.6754728402186668,2.3959160898713853e-05,6.857092188617718e-05,0.9999074699172151,6.776263578034403e-20
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.01765951467906458,31.724521314189065,324.04487505831537,0.09790162954584576,0.017658036669849626,1.47800921495439e-06,0.9823404853209354,2.233456475320139e-17
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.00035282653654035586,160.6506445305753,324.04487505831537,0.49576665732381814,0.00017364081662790866,0.0001791857199124472,0.9996471734634597,2.233456475320139e-17
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak1,529,581,tau_left,0.12920335549869078,51.30381735457811,555.0004476789932,0.09243923598463787,0.12913676310243394,6.65923962568371e-05,0.8707966445013092,7.008282842946301e-16
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak1,529,581,tau_mem,0.0033213291687087124,141.05747091115077,555.0004476789932,0.25415740023463373,0.0027006478035311266,0.0006206813651775858,0.9966786708312912,7.008282842946301e-16
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,valley,1316,1368,tau_left,0.7726315655260929,279.3174129527322,1341.999832161663,0.20813520706840477,0.6027969540692962,0.16983461145679668,0.2273684344739071,4.163336342344337e-16
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,valley,1316,1368,tau_mem,0.11549028318857486,323.57985451262607,1341.999832161663,0.24111765646901082,0.11001061091649954,0.0054796722720753255,0.8845097168114251,4.163336342344337e-16
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak2,1852,1904,tau_left,0.9030063859351011,695.0839867037098,1877.9999749862336,0.37011927367507286,0.49591037044007447,0.4070960154950266,0.09699361406489893,8.517492267046123e-16
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak2,1852,1904,tau_mem,0.09585660526591902,563.3813390990074,1877.9999749862336,0.29999006741367884,0.08030727084968996,0.015549334416229063,0.904143394734081,8.517492267046123e-16
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak1,382,434,tau_left,0.05925179910597956,38.67802224089857,408.01267577578295,0.09479612898632953,0.05924263055568513,9.16855029443192e-06,0.9407482008940204,1.5959455978986625e-15
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak1,382,434,tau_mem,0.001839184745795469,157.65485930207416,408.01267577578295,0.3863969642666468,0.0011121946154923116,0.0007269901303031574,0.9981608152542045,1.5959455978986625e-15
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,valley,1065,1117,tau_left,0.688992153934431,232.78793692796143,1090.997784456277,0.21337159455734042,0.5443107282146044,0.14468142571982667,0.31100784606556897,3.1051550219984847e-16
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,valley,1065,1117,tau_mem,0.2024009655981285,212.96734260782276,1090.997784456277,0.1952041934841873,0.19860289584807,0.0037980697500585026,0.7975990344018715,3.1051550219984847e-16
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak2,1647,1699,tau_left,0.8120986240977623,877.9838268189736,1673.000804092701,0.5247958187892925,0.20079797684218104,0.6113006472555813,0.18790137590223766,1.1813466871402056e-15
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak2,1647,1699,tau_mem,0.06400817217061767,454.5755493727666,1673.000804092701,0.2717126903111629,0.05426210292025428,0.009746069250363393,0.9359918278293823,1.1813466871402056e-15
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.26534228291291,nan,0.0,0.0,1.0,2.9582283945787943e-31
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,5.847442240499101e-08,35.55951957531598,59.26534228291291,0.6000053016747416,2.1190689113348263e-08,3.728373329164275e-08,0.9999999415255776,2.9582283945787943e-31
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.001770402325917231,18.021695851732346,183.22621153376357,0.09835762962555955,0.0017704013018286012,1.0240886298695795e-09,0.9982295976740828,1.0581813203458523e-16
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00021020982559409506,131.03251803665862,183.22621153376357,0.7151406828739288,3.510651349024107e-05,0.00017510331210385399,0.999789790174406,1.0581813203458523e-16
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.024588972371002243,30.50412700660053,311.7190399972754,0.0978577600099986,0.024585861715449277,3.11065555296669e-06,0.9754110276289978,3.969047313034935e-15
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0012693742075941487,170.45553037615764,311.7190399972754,0.5468242503815215,0.00045760259258517027,0.0008117716150089784,0.9987306257924059,3.969047313034935e-15
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.26433214060833,nan,0.0,0.0,1.0,3.1554436208840472e-30
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_mem,6.375867667850593e-08,35.89544214066215,59.26433214060833,0.6056837366444621,2.254685456173881e-08,4.121182211676712e-08,0.9999999362413233,3.1554436208840472e-30
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0017402288679540087,17.89537932741156,180.82934472244997,0.09896280581494497,0.001740227703967529,1.1639864796846033e-09,0.998259771132046,3.400058012914542e-16
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.0002934999730416787,129.8328530643798,180.82934472244997,0.7179855308531737,4.1928502077689275e-05,0.00025157147096398945,0.9997065000269583,3.400058012914542e-16
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.02330307351201124,29.1332173825196,305.74257255379115,0.0952867542755892,0.023299018084517727,4.055427493512148e-06,0.9766969264879888,3.885780586188048e-15
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0024787998232706555,169.14385710573993,305.74257255379115,0.5532231108442754,0.0008128050652560471,0.0016659947580146084,0.9975212001767293,3.885780586188048e-15
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.26326799430858,nan,0.0,0.0,1.0,3.155443620884047e-29
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,6.951953134534192e-08,36.18643709342026,59.26326799430858,0.610604820120542,2.4049127850875026e-08,4.5470403494466894e-08,0.9999999304804686,3.155443620884047e-29
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.001610662699134238,17.652287094806017,177.27123178772905,0.09957784417013303,0.001610661138862556,1.5602716820373869e-09,0.9983893373008658,8.326672684688674e-16
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00042899269400300594,126.37734746464506,177.27123178772905,0.712903871599278,5.428721559770629e-05,0.00037470547840529967,0.999571007305997,8.326672684688674e-16
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.017388085977347947,27.098012584971524,302.5956337611638,0.08955189553845234,0.01738439903449113,3.6869428568162e-06,0.982611914022652,2.4980018054066022e-15
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.00559399164107791,154.43998328057262,302.5956337611638,0.5103840440819803,0.0024725883294933267,0.0031214033115845832,0.9944060083589221,2.4980018054066022e-15
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.262115555153,nan,0.0,0.0,1.0,5.048709793414476e-28
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_mem,7.584358000767952e-08,36.439963411425694,59.262115555153,0.6148947446452937,2.57202881822527e-08,5.012329182542682e-08,0.99999992415642,5.048709793414476e-28
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0013551281973787379,17.248071330094447,172.21181675521348,0.10015614291214012,0.001355126476183556,1.7211951818234955e-09,0.9986448718026213,1.4988010832439613e-15
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.0006581022539712849,120.09230500646206,172.21181675521348,0.6973522913190359,8.604370078412531e-05,0.0005720585531871596,0.9993418977460287,1.4988010832439613e-15
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.009007562315914847,24.29319840728512,303.22784469339206,0.08011532856373767,0.009005902813070095,1.65950284475129e-06,0.9909924376840852,2.0816681711721685e-15
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.012247527449514576,126.80489425626148,303.22784469339206,0.41818354242658645,0.008442997435520832,0.003804530013993744,0.9877524725504854,2.0816681711721685e-15
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.17303309685026,nan,0.0,0.0,1.0,3.009265538105056e-35
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.17303309685026,nan,0.0,0.0,1.0,3.009265538105056e-35
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0008249954867640025,20.433883560725377,186.38652241399717,0.10963176573109797,0.000824994956048975,5.307150274802552e-10,0.999175004513236,6.268043809681823e-20
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,5.6521590362642605e-05,121.86738680686265,186.38652241399717,0.6538422694328392,1.581467767157205e-05,4.0706912691070554e-05,0.9999434784096374,6.268043809681823e-20
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.012873118639902151,36.07683506948445,324.43706468359994,0.11119825382672471,0.01287157211440826,1.546525493891296e-06,0.9871268813600979,2.211772431870429e-17
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0002552062480294209,159.46592769603157,324.43706468359994,0.491515751603619,0.00012675471938527916,0.00012845152864414175,0.9997447937519706,2.211772431870429e-17
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,peak1,553,605,tau_left,0.12726752580059328,60.71650823058896,579.0039403673785,0.10486372198445537,0.12718315358940294,8.437221119034222e-05,0.8727324741994067,8.743006318923108e-16
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,peak1,553,605,tau_mem,0.003244854906584469,144.82413402918263,579.0039403673785,0.25012633581956556,0.0026911447054742492,0.0005537102011102198,0.9967551450934156,8.743006318923108e-16
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,valley,1340,1392,tau_left,0.7163945180735202,334.3394239773191,1365.9995487302938,0.24475807791304904,0.5244680636663428,0.19192645440717737,0.28360548192647983,4.926614671774132e-16
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,valley,1340,1392,tau_mem,0.10389290241116023,344.8253892596737,1365.9995487302938,0.25243448255908385,0.09864710343377597,0.005245798977384253,0.8961070975888398,4.926614671774132e-16
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,peak2,1852,1904,tau_left,0.8692839116239424,746.0503377927539,1878.000062837768,0.39725788755588654,0.4405934070464456,0.42869050457749674,0.13071608837605764,9.159339953157541e-16
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,peak2,1852,1904,tau_mem,0.0803340066332168,587.7744217614407,1878.000062837768,0.31297891485332496,0.0663884132697739,0.013945593363442893,0.9196659933667832,9.159339953157541e-16
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,peak1,397,449,tau_left,0.05302659365167645,45.13704994000147,423.00506102715786,0.10670569716210457,0.05301490561297913,1.1688038697325875e-05,0.9469734063483235,1.6653345369377348e-15
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,peak1,397,449,tau_mem,0.00166819232022178,158.97675518443924,423.00506102715786,0.3758270759182065,0.0010398165588256076,0.0006283757613961725,0.9983318076797782,1.6653345369377348e-15
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,valley,1079,1131,tau_left,0.5780501819330837,288.18821614456647,1105.0012875854434,0.26080351161788357,0.4194162759952748,0.15863390593780885,0.42194981806691634,2.7842311789427754e-16
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,valley,1079,1131,tau_mem,0.18180532149402512,225.066932045433,1105.0012875854434,0.2036802441535887,0.17840421064980283,0.003401110844222288,0.8181946785059748,2.7842311789427754e-16
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,peak2,1640,1692,tau_left,0.7712465075966402,905.7120568413445,1665.9998044909464,0.5436447557796016,0.16487340384701205,0.606373103749628,0.22875349240335985,1.1553258350005535e-15
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,peak2,1640,1692,tau_mem,0.05204421900367374,474.45369220656653,1665.9998044909464,0.28478616319618233,0.043409153516838224,0.008635065486835514,0.9479557809963263,1.1553258350005535e-15
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.16941218880915,nan,0.0,0.0,1.0,2.341930812374879e-31
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.16941218880915,nan,0.0,0.0,1.0,2.341930812374879e-31
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0009518605438666148,20.483591777337967,183.4322447503472,0.1116684354226614,0.0009518596154298559,9.284367588971443e-10,0.9990481394561334,9.020562075079397e-17
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00013282861954161764,127.44490378656914,183.4322447503472,0.6947791756025377,2.4114595949688666e-05,0.00010871402359192898,0.9998671713804583,9.020562075079397e-17
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.017489570133323237,34.501538708225056,312.536827932289,0.11039191424730209,0.017486954991069233,2.6151422540046654e-06,0.9825104298666768,3.58046925441613e-15
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0009653090260866533,171.80038258276682,312.536827932289,0.5496964428780449,0.00034254298163976035,0.0006227660444468929,0.9990346909739134,3.58046925441613e-15
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.16779471494739,nan,0.0,0.0,1.0,2.7610131682735413e-30
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.16779471494739,nan,0.0,0.0,1.0,2.7610131682735413e-30
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.000934609816845187,20.32413474663176,181.1065232893161,0.11222199166268644,0.0009346087636500674,1.0531951195489817e-09,0.9990653901831548,2.8449465006019636e-16
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00018951132753262345,126.4909079253864,181.1065232893161,0.6984337484261584,2.9534875118831078e-05,0.00015997645241379237,0.9998104886724674,2.8449465006019636e-16
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.016153419491278388,32.95925947025971,306.72005861452215,0.10745713736212491,0.016150476918746316,2.942572532072668e-06,0.9838465805087216,3.83026943495679e-15
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0018810584329532747,170.11689517775307,306.72005861452215,0.5546324421890894,0.0006184319374922353,0.0012626264954610394,0.9981189415670467,3.83026943495679e-15
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.16589961057064,nan,0.0,0.0,1.0,1.262177448353619e-29
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.16589961057064,nan,0.0,0.0,1.0,1.262177448353619e-29
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0008616469916481398,20.037557527151552,177.6673614248797,0.11278130865709805,0.0008616455918163565,1.3998317832577406e-09,0.9991383530083519,6.522560269672795e-16
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00028380312718777204,123.3987312899194,177.6673614248797,0.6945492424735207,3.924678675362217e-05,0.0002445563404341499,0.9997161968728122,6.522560269672795e-16
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.011631864903818035,30.693130802093915,303.42679847897483,0.10115497693662254,0.011629463983360018,2.4009204580167226e-06,0.9883681350961819,2.7200464103316335e-15
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.004132928718408222,155.1571401127317,303.42679847897483,0.51134949480569,0.001816636000474476,0.0023162927179337456,0.9958670712815918,2.7200464103316335e-15
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.16368964235053,nan,0.0,0.0,1.0,2.524354896707238e-28
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.16368964235053,nan,0.0,0.0,1.0,2.524354896707238e-28
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0007186514569614828,19.57704197952765,172.80196895928438,0.1132917761147756,0.0007186499423855541,1.5145759287580121e-09,0.9992813485430385,9.43689570931383e-16
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00044567608400365553,117.6841388974157,172.80196895928438,0.681034710461803,6.295088811837131e-05,0.0003827251958852842,0.9995543239159963,9.43689570931383e-16
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.005796779623737459,27.61707440476551,303.57198142271426,0.09097372647941979,0.005795830853566033,9.487701714263816e-07,0.9942032203762625,1.887379141862766e-15
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.00872723500172314,128.3502915800092,303.57198142271426,0.42280019051325274,0.005953044909829034,0.002774190091894106,0.9912727649982769,1.887379141862766e-15
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.16193289436125,nan,0.0,0.0,1.0,2.858802261199803e-35
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.16193289436125,nan,0.0,0.0,1.0,2.858802261199803e-35
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.00044312121940939185,23.05677171590382,186.46749209589512,0.12365035565580704,0.0004431207449439477,4.744654441470736e-10,0.9995568787805906,6.183340514956392e-20
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,3.974981377920861e-05,117.82568398337055,186.46749209589512,0.6318832449506857,1.2023086815934566e-05,2.7726726963274048e-05,0.9999602501862208,6.183340514956392e-20
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.00972970003708884,40.57226171171495,324.76719885409716,0.12492721510937496,0.009728037658325646,1.6623787631939169e-06,0.9902702999629112,2.1250362580715887e-17
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0002165945678339385,159.74828527679108,324.76719885409716,0.4918855285892298,0.00010749909750984969,0.00010909547032408881,0.999783405432166,2.1250362580715887e-17
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,peak1,581,633,tau_left,0.1253203714375767,71.31483609199122,607.0025118090496,0.11748688795282185,0.12520067571604312,0.00011969572153358587,0.8746796285624233,1.0061396160665481e-15
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,peak1,581,633,tau_mem,0.003492587284930237,158.13554686567207,607.0025118090496,0.2605187685210407,0.0028954326746734906,0.0005971546102567465,0.9965074127150698,1.0061396160665481e-15
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,valley,1382,1434,tau_left,0.6525956702137785,402.86632005993965,1407.9996725818296,0.2861267143061257,0.44008163602872624,0.21251403418505227,0.3474043297862215,5.863365348801608e-16
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,valley,1382,1434,tau_mem,0.092762852567569,374.4743118835433,1407.9996725818296,0.26596193108260807,0.08720560624222432,0.0055572463253446835,0.907237147432431,5.863365348801608e-16
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,peak2,1850,1902,tau_left,0.8241698170000133,779.622233127073,1875.9997333905599,0.41557694239009,0.3927818851771603,0.43138793182285307,0.17583018299998665,9.454242944073599e-16
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,peak2,1850,1902,tau_mem,0.07248473960057411,605.3539724208115,1875.9997333905599,0.3226834000273199,0.059278035468798715,0.013206704131775396,0.9275152603994259,9.454242944073599e-16
