scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,phase,t_peak1,t_valley,t_peak2,sep_peaks,left_edge_count,mem_edge_count,total_none,total_left_only,total_mem_only,total_both,late_window_name,late_none,late_left_only,late_mem_only,late_both,late_tau_left_prob,late_tau_left_mean_event_time,late_tau_left_mean_hit_time,late_tau_left_ratio,late_tau_left_early_mass,late_tau_left_late_mass,late_tau_left_no_exit_mass,late_tau_mem_prob,late_tau_mem_mean_event_time,late_tau_mem_mean_hit_time,late_tau_mem_ratio,late_tau_mem_early_mass,late_tau_mem_late_mass,late_tau_mem_no_exit_mass,survival_tail
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.9357702997547725,0.03305876022748114,0.029766029896808373,0.0014049101209379963,late,0.9666397567697318,0.024972830331711913,0.008118300863285315,0.0002691120352709809,0.02524194236698316,23.774739139428004,301.944147220447,0.07873886398622676,0.02523540239985094,6.539967132217911e-06,0.9747580576330168,0.008387412898556375,153.71132051406872,301.944147220447,0.509072031794825,0.0036822774243744413,0.004705135474181934,0.9916125871014436,2.7601877281924304e-06
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.956360921976359,0.017034446574607027,0.02624991457252142,0.00035471687651261323,late,0.9677574848820044,0.013423111522730504,0.01861693842050081,0.00020246517476439055,0.013625576697495043,21.25881788037719,303.01820712375036,0.07015689942253288,0.013622489371385186,3.0873261098567084e-06,0.9863744233025049,0.01881940359526539,125.12789710844253,303.01820712375036,0.41293854351577375,0.013138720114479956,0.005680683480785435,0.9811805964047347,2.952841176451155e-12
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.2569418306295807,0.6393424062576025,0.002256622001655777,0.10145914111116089,late,0.982027342586111,0.017619830877348634,0.0003131427348246354,3.9683801715715516e-05,0.01765951467906458,31.724521314189065,324.04487505831537,0.09790162954584576,0.017658036669849626,1.47800921495439e-06,0.9823404853209354,0.00035282653654035586,160.6506445305753,324.04487505831537,0.49576665732381814,0.00017364081662790866,0.0001791857199124472,0.9996471734634597,0.49154601040229373
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,1,555,1342,1878,0.6765533111736128,10,100,0.3500456350157194,0.5545237977551992,0.003768670105130193,0.09166189712395115,peak2,0.09240089458935384,0.8117425001447347,0.004592719475618448,0.09126388579029285,0.9030063859351011,695.0839867037098,1877.9999749862336,0.37011927367507286,0.49591037044007447,0.4070960154950266,0.09699361406489893,0.09585660526591902,563.3813390990074,1877.9999749862336,0.29999006741367884,0.08030727084968996,0.015549334416229063,0.904143394734081,0.17118064863130658
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,2,408,1091,1673,1.9491525423728813,10,100,0.49450839065289426,0.4366952174346784,0.0060851903719728335,0.06271120154045459,peak2,0.1812678281265903,0.7547239997027974,0.006633547775716642,0.05737462439489568,0.8120986240977623,877.9838268189736,1673.000804092701,0.5247958187892925,0.20079797684218104,0.6113006472555813,0.18790137590223766,0.06400817217061767,454.5755493727666,1673.000804092701,0.2717126903111629,0.05426210292025428,0.009746069250363393,0.9359918278293823,0.06048424485036506
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.6889003663454386,0.26729307509454153,0.009626546267034327,0.03418001229298545,late,0.9742604178494682,0.024470207942937767,0.0011506097795300865,0.00011876442806403938,0.024588972371002243,30.50412700660053,311.7190399972754,0.0978577600099986,0.024585861715449277,3.11065555296669e-06,0.9754110276289978,0.0012693742075941487,170.45553037615764,311.7190399972754,0.5468242503815215,0.00045760259258517027,0.0008117716150089784,0.9987306257924059,0.03195699414792191
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.9136427424765696,0.060188377678061,0.018090773668206668,0.008078106177162748,late,0.9743645775623878,0.023156622614341735,0.0023323489256014433,0.00014645089766917983,0.02330307351201124,29.1332173825196,305.74257255379115,0.0952867542755892,0.023299018084517727,4.055427493512148e-06,0.9766969264879888,0.0024787998232706555,169.14385710573993,305.74257255379115,0.5532231108442754,0.0008128050652560471,0.0016659947580146084,0.9975212001767293,0.015979710691444663
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.9557110337340164,0.02225604071445278,0.021218080913919,0.0008148446376117428,late,0.9771580352893234,0.01724797306959864,0.0054538787333287,0.00014011290774915093,0.017388085977347947,27.098012584971524,302.5956337611638,0.08955189553845234,0.01738439903449113,3.6869428568162e-06,0.982611914022652,0.00559399164107791,154.43998328057262,302.5956337611638,0.5103840440819803,0.0024725883294933267,0.0031214033115845832,0.9944060083589221,1.3424980297201423e-06
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.9706120710356095,0.010755158466669933,0.018447749119177986,0.00018502137854252754,late,0.9788398314204048,0.008912641130080829,0.012152606263680525,9.492118583393274e-05,0.009007562315914847,24.29319840728512,303.22784469339206,0.08011532856373767,0.009005902813070095,1.65950284475129e-06,0.9909924376840852,0.012247527449514576,126.80489425626148,303.22784469339206,0.41818354242658645,0.008442997435520832,0.003804530013993744,0.9877524725504854,1.4969978726761037e-12
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.2739904581604625,0.6343328389159312,0.002543815992397184,0.08913288693120906,late,0.9868983644945445,0.01284642925742612,0.0002285168655535818,2.6689382475835676e-05,0.012873118639902151,36.07683506948445,324.43706468359994,0.11119825382672471,0.01287157211440826,1.546525493891296e-06,0.9871268813600979,0.0002552062480294209,159.46592769603157,324.43706468359994,0.491515751603619,0.00012675471938527916,0.00012845152864414175,0.9997447937519706,0.4114496939276495
