window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,5220,0.0261,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9992646025101525,0.9999999999999999,0.0,0.0007353974898473184
valley,2949,0.014745,0.8731773482536453,0.0,0.1268226517463547,0.8731773482536453,0.0,1.0,0.0,0.0,0.1268226517463547,0.8731773482536453,0.0,0.0,,,,0.860679150761762,0.8847045501451881,0.0,0.0013009841096793
peak2,4109,0.020545,0.3572645412509126,0.0,0.6427354587490873,0.35702117303480163,0.0002433682161109759,1.0,0.0,0.0,0.6427354587490873,0.3572645412509126,0.0,0.0,,,,0.3427520274920433,0.37204369914133834,0.0,0.0009340500737981252
other,187722,0.93861,0.321970786588679,0.0,0.6780292134113209,0.32082014894365074,0.0011506376450282866,1.0,0.0,0.0,0.6780292134113209,0.321970786588679,0.0,0.0,,,,0.31986080871594025,0.324088050800053,0.0,2.0463884818721727e-05
