case,display_name,style,X_g,N,P,Q,dominant_family,dominant_family_frac,dominant_lr,no_leak_total,pre_gate_leak_total,post_gate_leak_total,rollback_total,leak_total
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,26,0.9070342719096949,0.020598923480050508,0.07236680461025466,N,0.9070342719096949,L0R1,0.9245987679959468,0.021471278256401306,0.05392995374765194,0.39339261988087065,0.07540123200405324
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,27,0.9070342719096949,0.02184399792684282,0.07112173016346231,N,0.9070342719096949,L0R1,0.9245987679959468,0.022595176146951015,0.05280605585710223,0.3924715264522084,0.07540123200405324
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,28,0.9070342719096948,0.023118222087484337,0.06984750600282083,N,0.9070342719096948,L0R1,0.9245987679959468,0.023712564957639858,0.051688667046413526,0.39159271242148413,0.0754012320040534
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,29,0.9070342719096948,0.024424317975787528,0.06854141011451761,N,0.9070342719096948,L0R1,0.9245987679959469,0.024823424646781177,0.050577807357272055,0.39074195820945545,0.07540123200405323
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,30,0.9070342719096949,0.025764902877972593,0.06720082521233257,N,0.9070342719096949,L0R1,0.9245987679959465,0.0259277290368956,0.049473502967157724,0.38990980761319755,0.07540123200405333
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,31,0.9070342719096949,0.02714246864258105,0.06582325944772408,N,0.9070342719096949,L0R1,0.9245987679959468,0.02702544705413717,0.04837578494991602,0.38908997859916705,0.07540123200405319
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,32,0.9070342719096949,0.028559359007636276,0.06440636908266888,N,0.9070342719096949,L0R1,0.924598767995947,0.028116543733278643,0.04728468827077442,0.3882783045564169,0.07540123200405308
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,33,0.9070342719096948,0.03001774510185531,0.06294798298844988,N,0.9070342719096948,L0R1,0.9245987679959468,0.029200981044092467,0.04620025095996076,0.3874720290483718,0.07540123200405323
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,34,0.9070342719096949,0.03151959927844305,0.0614461288118621,N,0.9070342719096949,L0R1,0.9245987679959469,0.030278718599832888,0.04512251340422029,0.38666933608875803,0.07540123200405317
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,35,0.9070342719096949,0.03306666745327873,0.05989906063702647,N,0.9070342719096949,L0R1,0.9245987679959466,0.03134971430963562,0.04405151769441776,0.38586903731711514,0.07540123200405338
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,36,0.9070342719096949,0.034660440131021375,0.058305287959283726,N,0.9070342719096949,L0R1,0.9245987679959468,0.03241392503935439,0.042987306964698706,0.38507036368528036,0.0754012320040531
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,37,0.9070342719096949,0.03630212231232196,0.05666360577798316,N,0.9070342719096949,L0R1,0.9245987679959465,0.03347130735333338,0.04192992465072007,0.38427282675252045,0.07540123200405344
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,38,0.9070342719096949,0.03799260247638377,0.05497312561392138,N,0.9070342719096949,L0R1,0.9245987679959468,0.03452181842622282,0.040879413577830405,0.3834761263388125,0.07540123200405321
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,39,0.9070342719096949,0.03973242081297815,0.05323330727732699,N,0.9070342719096949,L0R1,0.9245987679959468,0.03556541724334192,0.039835814760711304,0.3826800890486711,0.07540123200405321
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,40,0.9070342719096948,0.04152173681693757,0.051443991273367594,N,0.9070342719096948,L0R1,0.9245987679959468,0.03660206625612471,0.03879916574792857,0.38188462734927203,0.07540123200405328
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,41,0.9070342719096949,0.04336029622652985,0.04960543186377527,N,0.9070342719096949,L0R1,0.9245987679959469,0.037631733734861644,0.03776949826919171,0.38108971233136585,0.07540123200405337
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,42,0.9070342719096949,0.04524739704069189,0.04771833104961318,N,0.9070342719096949,L0R1,0.9245987679959466,0.03865439717818743,0.036746834825865764,0.38029535557600636,0.07540123200405319
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,43,0.9070342719096949,0.0471818539212993,0.04578387416900579,N,0.9070342719096949,L0R1,0.924598767995947,0.03967004831967892,0.035731183684374154,0.3795015970783758,0.07540123200405308
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,44,0.9070342719096949,0.04916195956918102,0.04380376852112414,N,0.9070342719096949,L0R1,0.9245987679959468,0.040678700552139097,0.034722531451914236,0.3787084971979156,0.07540123200405333
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,45,0.9070342719096949,0.05118544048295363,0.041780287607351516,N,0.9070342719096949,L0R1,0.9245987679959468,0.041680400028633484,0.033720831975419835,0.37791613128191404,0.07540123200405331
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,46,0.9070342719096949,0.0532494025723966,0.039716325517908525,N,0.9070342719096949,L0R1,0.9245987679959469,0.04267524239699078,0.03272598960706245,0.3771245860612293,0.07540123200405324
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,47,0.9070342719096948,0.05535025887516737,0.037615469215137746,N,0.9070342719096948,L0R1,0.9245987679959468,0.04366339826109218,0.03173783374296099,0.3763339572174854,0.07540123200405317
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,48,0.9070342719096948,0.0574836261243942,0.035482101965910944,N,0.9070342719096948,L0R1,0.9245987679959468,0.044645152374178924,0.03075607962987428,0.37554434772132267,0.07540123200405321
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,49,0.9070342719096949,0.05964416716066071,0.03332156092964438,N,0.9070342719096949,L0R1,0.9245987679959466,0.04562096492088808,0.029780267083165217,0.37475586667459543,0.0754012320040533
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,50,0.9070342719096949,0.06182533800045333,0.031140390089851835,N,0.9070342719096949,L0R1,0.9245987679959468,0.046591569431189014,0.028809662572864304,0.373968628478263,0.07540123200405331
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,51,0.9070342719096948,0.06401896230178497,0.02894676578852014,N,0.9070342719096948,L0R1,0.9245987679959468,0.047558134036026045,0.027843097968027166,0.37318275220683833,0.07540123200405321
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,52,0.9070342719096948,0.06621447871298139,0.026751249377323743,N,0.9070342719096948,L0R1,0.9245987679959468,0.048522538628666824,0.026878693375386533,0.37239836110983987,0.07540123200405337
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,53,0.9070342719096948,0.06839752479818108,0.024568203292124047,N,0.9070342719096948,L0R1,0.9245987679959465,0.04948788092487391,0.025913351079179386,0.37161558218716634,0.0754012320040533
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,54,0.9070342719096948,0.07054704121973568,0.022418686870569485,N,0.9070342719096948,L0R1,0.9245987679959466,0.05045948309593518,0.024941748908118094,0.37083454580319664,0.07540123200405328
