window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,1425,0.007125,1.0,0.3291228070175439,0.0,1.0,0.0,0.6708771929824562,0.22807017543859648,0.10105263157894737,0.0,0.6708771929824562,0.0,0.3291228070175439,0.0,1.0,0.0,0.9973113884702124,0.9999999999999999,0.3052130040871989,0.35395145473034945
valley,1328,0.00664,0.9141566265060241,0.36596385542168675,0.0858433734939759,0.9141566265060241,0.0,0.6340361445783133,0.21762048192771086,0.14834337349397592,0.07003012048192771,0.5640060240963856,0.01581325301204819,0.3501506024096386,0.0,1.0,0.0,0.8978696249848896,0.9280544188353366,0.3404770206867368,0.39222392513144455
peak2,5946,0.02973,0.09418096199125463,0.2658930373360242,0.9058190380087454,0.09418096199125463,0.0,0.7341069626639758,0.16717120753447695,0.09872182980154726,0.6755802219979818,0.05852674066599395,0.23023881601076354,0.03565422132526068,0.0,1.0,0.0,0.08701662237099655,0.10186934729918762,0.2548168773867086,0.2772715062771523
other,191301,0.956505,0.10369522375732484,0.28753116815907914,0.8963047762426751,0.10326657989242084,0.0004286438649039995,0.7124688318409208,0.17667968280353996,0.11085148535553918,0.6495784130767743,0.06289041876414656,0.24672636316590085,0.04080480499317829,0.026261849859082757,0.9737381501409172,0.0,0.10233700269961314,0.1050693612384337,0.2855071942515357,0.28956367525645277
