window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,5835,0.029175,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9993420612746199,0.9999999999999999,0.0,0.0006579387253800479
valley,4104,0.02052,0.88864522417154,0.0,0.11135477582846004,0.88864522417154,0.0,1.0,0.0,0.0,0.11135477582846004,0.88864522417154,0.0,0.0,,,,0.878655064461031,0.8979084719713378,5.421010862427522e-20,0.0009351869848146044
peak2,5637,0.028185,0.35071846726982436,0.0,0.6492815327301756,0.35018626929217667,0.0005321979776476849,1.0,0.0,0.0,0.6492815327301756,0.35071846726982436,0.0,0.0,,,,0.3383665466679939,0.3632737192100623,0.0,0.000681033128106274
other,184424,0.92212,0.35854877890079384,0.0,0.6414512210992062,0.3549646466837288,0.0035841322170650242,1.0,0.0,0.0,0.6414512210992062,0.35854877890079384,0.0,0.0,,,,0.3563629601559033,0.36074049045456025,0.0,2.0829826812873135e-05
